Orthogroup	CquinquefasciatusJHB2020	AstephensiUCISS2018
OG0002842	CQUJHB015322	ASTEI20_044120
OG0002843	CQUJHB015662	ASTEI20_032634
OG0002844	CQUJHB013567	ASTEI20_041128
OG0002845	CQUJHB002985	ASTEI20_036660, ASTEI20_045010
OG0002846	CQUJHB009626, CQUJHB006435	ASTEI20_037743
OG0002847	CQUJHB002149	ASTEI20_034749
OG0002848	CQUJHB008228	ASTEI20_042076
OG0002849	CQUJHB017635	ASTEI20_045293
OG0002850	CQUJHB001958	ASTEI20_040918
OG0002851	CQUJHB010908	ASTEI20_034664
OG0002852	CQUJHB001574	ASTEI20_037276
OG0002853	CQUJHB015414	ASTEI20_042010, ASTEI20_039841
OG0002854	CQUJHB011629	ASTEI20_032753
OG0002855	CQUJHB013354	ASTEI20_044037
OG0002856	CQUJHB002888	ASTEI20_032038
OG0002858	CQUJHB017353	ASTEI20_033271
OG0002859	CQUJHB011381	ASTEI20_044532
OG0002860	CQUJHB005968	ASTEI20_033968
OG0002861	CQUJHB003151	ASTEI20_034463
OG0002862	CQUJHB014704	ASTEI20_036011
OG0002863	CQUJHB000810	ASTEI20_041589
OG0002864	CQUJHB006195	ASTEI20_039520
OG0002866	CQUJHB005563	ASTEI20_034368
OG0002867	CQUJHB008387	ASTEI20_036468
OG0002868	CQUJHB008884	ASTEI20_040579
OG0002869	CQUJHB005511	ASTEI20_031827
OG0002870	CQUJHB003209	ASTEI20_043847
OG0002871	CQUJHB009365	ASTEI20_040291
OG0002872	CQUJHB005681	ASTEI20_031138
OG0002873	CQUJHB005179	ASTEI20_031237
OG0002874	CQUJHB012748	ASTEI20_038770
OG0002875	CQUJHB000053	ASTEI20_033767
OG0002876	CQUJHB005692, CQUJHB017981	ASTEI20_034692
OG0002877	CQUJHB007974	ASTEI20_039397
OG0002878	CQUJHB011650	ASTEI20_035306
OG0002879	CQUJHB012256	ASTEI20_038211
OG0002880	CQUJHB000646	ASTEI20_043490
OG0002881	CQUJHB013885	ASTEI20_032845
OG0002882	CQUJHB007846	ASTEI20_034884
OG0002883	CQUJHB013117, CQUJHB014017	ASTEI20_042972
OG0002884	CQUJHB010592, CQUJHB015110	ASTEI20_033273
OG0002885	CQUJHB011674, CQUJHB015574	ASTEI20_031632
OG0002886	CQUJHB014993	ASTEI20_040415
OG0002887	CQUJHB007328	ASTEI20_040451
OG0002888	CQUJHB011036, CQUJHB016426	ASTEI20_034645
OG0002889	CQUJHB000995	ASTEI20_037425
OG0002890	CQUJHB006624	ASTEI20_034932
OG0002891	CQUJHB004524	ASTEI20_042628
OG0002892	CQUJHB010365	ASTEI20_041988
OG0002893	CQUJHB015973	ASTEI20_039188
OG0002894	CQUJHB002141, CQUJHB010241	ASTEI20_036240
OG0002895	CQUJHB000993	ASTEI20_036420
OG0002896	CQUJHB006791	ASTEI20_038010
OG0002897	CQUJHB012160	ASTEI20_031662
OG0002898	CQUJHB002872	ASTEI20_041618
OG0002899	CQUJHB000108	ASTEI20_031577
OG0002900	CQUJHB008071	ASTEI20_031941
OG0002901	CQUJHB001609	ASTEI20_045995
OG0002902	CQUJHB012744	ASTEI20_036833
OG0002903	CQUJHB000664	ASTEI20_038565
OG0002904	CQUJHB000307	ASTEI20_032729
OG0002905	CQUJHB013499	ASTEI20_040457, ASTEI20_040430
OG0002906	CQUJHB007768	ASTEI20_040801, ASTEI20_032345
OG0002907	CQUJHB003127	ASTEI20_040599
OG0002908	CQUJHB003526	ASTEI20_036622
OG0002909	CQUJHB001264, CQUJHB000990, CQUJHB011590	ASTEI20_039408
OG0002910	CQUJHB004741	ASTEI20_039111
OG0002911	CQUJHB018341, CQUJHB014907	ASTEI20_045735
OG0002912	CQUJHB011275	ASTEI20_031624
OG0002913	CQUJHB004289	ASTEI20_030955
OG0002914	CQUJHB002143	ASTEI20_045077
OG0002915	CQUJHB006179	ASTEI20_034011
OG0002916	CQUJHB011848	ASTEI20_034048
OG0002917	CQUJHB018379	ASTEI20_043678
OG0002919	CQUJHB013053	ASTEI20_034412
OG0002920	CQUJHB013598	ASTEI20_038761
OG0002921	CQUJHB010426	ASTEI20_038200
OG0002922	CQUJHB000913	ASTEI20_036446
OG0002923	CQUJHB017522, CQUJHB015544	ASTEI20_032252
OG0002924	CQUJHB002430	ASTEI20_042552
OG0002925	CQUJHB015219	ASTEI20_034326
OG0002926	CQUJHB012973	ASTEI20_042964, ASTEI20_043545
OG0002927	CQUJHB003550	ASTEI20_039059
OG0002928	CQUJHB017127	ASTEI20_035858
OG0002929	CQUJHB001946	ASTEI20_042378
OG0002930	CQUJHB004771, CQUJHB010696	ASTEI20_040395
OG0002931	CQUJHB013263	ASTEI20_034176
OG0002932	CQUJHB003872	ASTEI20_031082
OG0002933	CQUJHB010767	ASTEI20_035327
OG0002934	CQUJHB006944	ASTEI20_037055
OG0002935	CQUJHB014768	ASTEI20_044006
OG0002936	CQUJHB014360	ASTEI20_036147
OG0002937	CQUJHB005507, CQUJHB015281	ASTEI20_041465
OG0002938	CQUJHB010366	ASTEI20_042107, ASTEI20_045217
OG0002939	CQUJHB014061	ASTEI20_045309
OG0002940	CQUJHB001793	ASTEI20_042211
OG0002941	CQUJHB017961	ASTEI20_031176
OG0002942	CQUJHB017386	ASTEI20_034548
OG0002943	CQUJHB011264	ASTEI20_040550
OG0002944	CQUJHB002586, CQUJHB018121	ASTEI20_031509
OG0002945	CQUJHB005838	ASTEI20_043625
OG0002946	CQUJHB003648, CQUJHB005344	ASTEI20_031666
OG0002947	CQUJHB006102	ASTEI20_035809
OG0002948	CQUJHB014507	ASTEI20_032295
OG0002949	CQUJHB001765	ASTEI20_042124
OG0002950	CQUJHB003604	ASTEI20_042629
OG0002951	CQUJHB015745	ASTEI20_041481
OG0002952	CQUJHB007677	ASTEI20_043894
OG0002953	CQUJHB006997	ASTEI20_032824
OG0002954	CQUJHB008098	ASTEI20_030971
OG0002955	CQUJHB017802	ASTEI20_042235
OG0002956	CQUJHB004884	ASTEI20_039190
OG0002957	CQUJHB004348	ASTEI20_033887
OG0002958	CQUJHB003744	ASTEI20_039309
OG0002959	CQUJHB014528	ASTEI20_040642
OG0002960	CQUJHB018348	ASTEI20_042313
OG0002961	CQUJHB011372	ASTEI20_030842
OG0002962	CQUJHB003588	ASTEI20_042795
OG0002963	CQUJHB017503	ASTEI20_032088
OG0002964	CQUJHB000498	ASTEI20_044945, ASTEI20_034767
OG0002965	CQUJHB015756	ASTEI20_034856
OG0002966	CQUJHB006197	ASTEI20_042566
OG0002967	CQUJHB005627	ASTEI20_044793
OG0002968	CQUJHB002581	ASTEI20_033443
OG0002969	CQUJHB002490, CQUJHB002851	ASTEI20_037228
OG0002970	CQUJHB015165, CQUJHB015125	ASTEI20_032205
OG0002971	CQUJHB009592	ASTEI20_042630
OG0002972	CQUJHB010523	ASTEI20_045183
OG0002973	CQUJHB010158	ASTEI20_036665
OG0002974	CQUJHB004011	ASTEI20_034062, ASTEI20_031755
OG0002975	CQUJHB005232	ASTEI20_042248, ASTEI20_031069
OG0002976	CQUJHB009657	ASTEI20_035805, ASTEI20_039196
OG0002977	CQUJHB015572	ASTEI20_035736
OG0002978	CQUJHB006347	ASTEI20_045654
OG0002979	CQUJHB011612	ASTEI20_036103
OG0002980	CQUJHB000504	ASTEI20_038466, ASTEI20_040654
OG0002981	CQUJHB015412	ASTEI20_039208, ASTEI20_039135
OG0002982	CQUJHB002929, CQUJHB012228	ASTEI20_034508
OG0002983	CQUJHB007199	ASTEI20_032983
OG0002984	CQUJHB016832	ASTEI20_040296
OG0002985	CQUJHB003718	ASTEI20_038369
OG0002986	CQUJHB003552	ASTEI20_042422, ASTEI20_036839
OG0002987	CQUJHB000494	ASTEI20_033524
OG0002988	CQUJHB010053	ASTEI20_038886
OG0002989	CQUJHB001911	ASTEI20_040751
OG0002990	CQUJHB016993	ASTEI20_034456
OG0002991	CQUJHB005004	ASTEI20_043962
OG0002992	CQUJHB011956, CQUJHB016419	ASTEI20_033749
OG0002994	CQUJHB004870	ASTEI20_043768
OG0002995	CQUJHB013641, CQUJHB002046	ASTEI20_045834
OG0002996	CQUJHB016032	ASTEI20_034911
OG0002997	CQUJHB001058	ASTEI20_043600
OG0002998	CQUJHB009479	ASTEI20_033954
OG0002999	CQUJHB000258	ASTEI20_032852
OG0003000	CQUJHB004097	ASTEI20_044085, ASTEI20_037705
OG0003001	CQUJHB017995	ASTEI20_036775
OG0003002	CQUJHB008549	ASTEI20_044739, ASTEI20_035633
OG0003003	CQUJHB000601, CQUJHB014192	ASTEI20_031378
OG0003004	CQUJHB005063	ASTEI20_035018
OG0003005	CQUJHB016594	ASTEI20_034461
OG0003006	CQUJHB013332	ASTEI20_032054
OG0003007	CQUJHB007613	ASTEI20_031215
OG0003008	CQUJHB009918	ASTEI20_032293
OG0003009	CQUJHB012915	ASTEI20_043167, ASTEI20_030872
OG0003010	CQUJHB000695	ASTEI20_034279, ASTEI20_035776
OG0003011	CQUJHB003159	ASTEI20_036181
OG0003012	CQUJHB006507	ASTEI20_040901
OG0003013	CQUJHB017479	ASTEI20_034745
OG0003014	CQUJHB015008	ASTEI20_034410
OG0003015	CQUJHB003777	ASTEI20_043432
OG0003016	CQUJHB015266	ASTEI20_040025
OG0003017	CQUJHB007770	ASTEI20_042681
OG0003018	CQUJHB014626	ASTEI20_032738
OG0003019	CQUJHB016290	ASTEI20_045929, ASTEI20_037112
OG0003020	CQUJHB014479	ASTEI20_032473
OG0003021	CQUJHB011653	ASTEI20_039178, ASTEI20_042757
OG0003022	CQUJHB001168	ASTEI20_036864
OG0003023	CQUJHB011813	ASTEI20_037964
OG0003024	CQUJHB001416	ASTEI20_040996
OG0003025	CQUJHB008160	ASTEI20_036952
OG0003026	CQUJHB005194	ASTEI20_037205
OG0003027	CQUJHB006408	ASTEI20_032986
OG0003028	CQUJHB011209, CQUJHB002633	ASTEI20_034446
OG0003029	CQUJHB007168	ASTEI20_045795
OG0003030	CQUJHB014749	ASTEI20_040440
OG0003031	CQUJHB006196	ASTEI20_034216
OG0003032	CQUJHB006517	ASTEI20_033740
OG0003033	CQUJHB003183	ASTEI20_032292
OG0003034	CQUJHB011251	ASTEI20_035347, ASTEI20_043934
OG0003035	CQUJHB014726	ASTEI20_037973
OG0003036	CQUJHB018353	ASTEI20_039137
OG0003037	CQUJHB000738	ASTEI20_042954
OG0003038	CQUJHB001818	ASTEI20_033642
OG0003039	CQUJHB013799	ASTEI20_039857
OG0003040	CQUJHB004887	ASTEI20_044703
OG0003042	CQUJHB012914	ASTEI20_040048
OG0003043	CQUJHB009812	ASTEI20_042208
OG0003044	CQUJHB001211	ASTEI20_036910
OG0003045	CQUJHB015048	ASTEI20_045357
OG0003046	CQUJHB016363	ASTEI20_031845
OG0003047	CQUJHB010519	ASTEI20_039726, ASTEI20_039877
OG0003048	CQUJHB004527	ASTEI20_046114
OG0003049	CQUJHB018205	ASTEI20_044269
OG0003050	CQUJHB010049	ASTEI20_038757
OG0003051	CQUJHB001492	ASTEI20_032658
OG0003052	CQUJHB002618	ASTEI20_038008
OG0003053	CQUJHB004633	ASTEI20_032406
OG0003054	CQUJHB011266	ASTEI20_031284, ASTEI20_042836
OG0003055	CQUJHB010561	ASTEI20_034245, ASTEI20_035444
OG0003056	CQUJHB006984	ASTEI20_038758
OG0003057	CQUJHB015467	ASTEI20_041234
OG0003058	CQUJHB009758, CQUJHB007459, CQUJHB013449	ASTEI20_033444
OG0003059	CQUJHB016193	ASTEI20_046025
OG0003060	CQUJHB009966	ASTEI20_041264
OG0003061	CQUJHB009871	ASTEI20_039947
OG0003062	CQUJHB015665	ASTEI20_045920
OG0003063	CQUJHB008197	ASTEI20_037004
OG0003064	CQUJHB009993	ASTEI20_038103
OG0003065	CQUJHB002295	ASTEI20_034970
OG0003066	CQUJHB014292	ASTEI20_036114
OG0003067	CQUJHB015903	ASTEI20_037506
OG0003068	CQUJHB005659	ASTEI20_042141, ASTEI20_036857
OG0003069	CQUJHB010955	ASTEI20_034974
OG0003070	CQUJHB015330	ASTEI20_038638
OG0003071	CQUJHB013245	ASTEI20_035071
OG0003072	CQUJHB008150	ASTEI20_036160
OG0003073	CQUJHB000592	ASTEI20_034347, ASTEI20_036287
OG0003074	CQUJHB003367	ASTEI20_044219
OG0003075	CQUJHB001273	ASTEI20_044829
OG0003076	CQUJHB011087	ASTEI20_038006
OG0003077	CQUJHB006293	ASTEI20_031007
OG0003078	CQUJHB011116	ASTEI20_039550
OG0003079	CQUJHB003454	ASTEI20_038935, ASTEI20_046154
OG0003080	CQUJHB002357	ASTEI20_036766, ASTEI20_032705
OG0003081	CQUJHB000782	ASTEI20_034418
OG0003082	CQUJHB000268	ASTEI20_041531
OG0003083	CQUJHB001295	ASTEI20_039115, ASTEI20_041069
OG0003084	CQUJHB013554	ASTEI20_038654
OG0003085	CQUJHB016288	ASTEI20_037159
OG0003086	CQUJHB017620	ASTEI20_044835, ASTEI20_034361
OG0003087	CQUJHB000950	ASTEI20_038182
OG0003088	CQUJHB010303, CQUJHB009496	ASTEI20_038913
OG0003090	CQUJHB015901	ASTEI20_033384
OG0003091	CQUJHB004141	ASTEI20_034660
OG0003092	CQUJHB015102	ASTEI20_043031
OG0003093	CQUJHB008900	ASTEI20_032425
OG0003094	CQUJHB012393	ASTEI20_039232
OG0003095	CQUJHB006682	ASTEI20_039790
OG0003096	CQUJHB003104	ASTEI20_038681, ASTEI20_045656
OG0003097	CQUJHB008242	ASTEI20_046083
OG0003098	CQUJHB005083	ASTEI20_033918
OG0003099	CQUJHB011670	ASTEI20_034301
OG0003100	CQUJHB015459	ASTEI20_034954
OG0003101	CQUJHB015484, CQUJHB015372	ASTEI20_034498
OG0003102	CQUJHB000947	ASTEI20_033365
OG0003103	CQUJHB010097	ASTEI20_033458
OG0003104	CQUJHB008559	ASTEI20_037330
OG0003105	CQUJHB012361	ASTEI20_041768
OG0003106	CQUJHB015819	ASTEI20_036837
OG0003107	CQUJHB009510	ASTEI20_044226, ASTEI20_045556
OG0003108	CQUJHB010654	ASTEI20_035917
OG0003109	CQUJHB012096	ASTEI20_038245
OG0003110	CQUJHB011497	ASTEI20_036999
OG0003111	CQUJHB000875	ASTEI20_035685
OG0003112	CQUJHB009040	ASTEI20_038314
OG0003113	CQUJHB013824	ASTEI20_036538
OG0003114	CQUJHB011573, CQUJHB004525	ASTEI20_039914
OG0003115	CQUJHB016704	ASTEI20_042712
OG0003116	CQUJHB012395	ASTEI20_037962
OG0003117	CQUJHB017288	ASTEI20_038079
OG0003118	CQUJHB001383	ASTEI20_039346
OG0003119	CQUJHB012409	ASTEI20_032631, ASTEI20_042243
OG0003120	CQUJHB011511	ASTEI20_033487
OG0003121	CQUJHB001499	ASTEI20_042159
OG0003122	CQUJHB005358, CQUJHB009862	ASTEI20_036511
OG0003123	CQUJHB009280	ASTEI20_044903
OG0003124	CQUJHB004578	ASTEI20_040583
OG0003125	CQUJHB006095	ASTEI20_033018
OG0003126	CQUJHB018076	ASTEI20_031528
OG0003127	CQUJHB011960	ASTEI20_038707
OG0003128	CQUJHB003323	ASTEI20_031119
OG0003129	CQUJHB017374	ASTEI20_040493
OG0003130	CQUJHB007452, CQUJHB017857	ASTEI20_043391
OG0003131	CQUJHB005732	ASTEI20_040967
OG0003132	CQUJHB012483	ASTEI20_039869
OG0003133	CQUJHB000098, CQUJHB017080	ASTEI20_036080
OG0003134	CQUJHB005528, CQUJHB006818	ASTEI20_036567
OG0003135	CQUJHB007870	ASTEI20_032002
OG0003136	CQUJHB012505	ASTEI20_034655
OG0003137	CQUJHB013893	ASTEI20_040081
OG0003138	CQUJHB003287	ASTEI20_037051
OG0003139	CQUJHB015709, CQUJHB016553	ASTEI20_040839
OG0003140	CQUJHB015302	ASTEI20_033119
OG0003141	CQUJHB002434	ASTEI20_031762
OG0003142	CQUJHB006133	ASTEI20_033541
OG0003143	CQUJHB001954	ASTEI20_043649
OG0003144	CQUJHB006729	ASTEI20_040776
OG0003145	CQUJHB008771	ASTEI20_036776
OG0003146	CQUJHB009768	ASTEI20_038667
OG0003147	CQUJHB009289	ASTEI20_036397
OG0003148	CQUJHB010101, CQUJHB013687	ASTEI20_044929
OG0003149	CQUJHB017851	ASTEI20_043168
OG0003150	CQUJHB004774	ASTEI20_043430
OG0003151	CQUJHB002098	ASTEI20_033131
OG0003152	CQUJHB011483	ASTEI20_040206
OG0003153	CQUJHB017816	ASTEI20_037582
OG0003154	CQUJHB007285	ASTEI20_037846
OG0003155	CQUJHB003114	ASTEI20_038433
OG0003156	CQUJHB010216	ASTEI20_032225
OG0003157	CQUJHB000529	ASTEI20_045890
OG0003158	CQUJHB008192	ASTEI20_041184
OG0003159	CQUJHB002767	ASTEI20_035627
OG0003160	CQUJHB006669	ASTEI20_035062
OG0003161	CQUJHB016096	ASTEI20_040923
OG0003162	CQUJHB003188, CQUJHB007515	ASTEI20_035770
OG0003163	CQUJHB003759, CQUJHB017753	ASTEI20_033618
OG0003164	CQUJHB003297	ASTEI20_032347
OG0003165	CQUJHB013352	ASTEI20_034070
OG0003166	CQUJHB012033	ASTEI20_039432
OG0003167	CQUJHB009695	ASTEI20_037202
OG0003168	CQUJHB003407	ASTEI20_036192
OG0003169	CQUJHB017920	ASTEI20_039952, ASTEI20_032032
OG0003170	CQUJHB003659	ASTEI20_031360
OG0003171	CQUJHB007224	ASTEI20_030960
OG0003172	CQUJHB014217	ASTEI20_038642
OG0003173	CQUJHB018056	ASTEI20_038647
OG0003174	CQUJHB017311	ASTEI20_043582, ASTEI20_045682
OG0003175	CQUJHB006560	ASTEI20_041195, ASTEI20_041837
OG0003176	CQUJHB009559	ASTEI20_038576, ASTEI20_041401
OG0003177	CQUJHB003643	ASTEI20_041274
OG0003178	CQUJHB012028	ASTEI20_031380
OG0003179	CQUJHB005193	ASTEI20_031504
OG0003180	CQUJHB012590	ASTEI20_037931
OG0003181	CQUJHB009771	ASTEI20_039645
OG0003182	CQUJHB000276	ASTEI20_034406, ASTEI20_044297
OG0003183	CQUJHB013045	ASTEI20_034637, ASTEI20_044056
OG0003184	CQUJHB001142	ASTEI20_045381
OG0003185	CQUJHB006577	ASTEI20_033713
OG0003186	CQUJHB002109	ASTEI20_041588
OG0003187	CQUJHB010743	ASTEI20_033792
OG0003188	CQUJHB011224	ASTEI20_045205, ASTEI20_032141
OG0003189	CQUJHB008657	ASTEI20_036706
OG0003190	CQUJHB009643	ASTEI20_034557
OG0003191	CQUJHB007130	ASTEI20_039154
OG0003192	CQUJHB013751	ASTEI20_040633, ASTEI20_035948
OG0003193	CQUJHB007865	ASTEI20_043437
OG0003194	CQUJHB003545	ASTEI20_043486
OG0003195	CQUJHB016707	ASTEI20_039967
OG0003196	CQUJHB003015	ASTEI20_038977
OG0003197	CQUJHB004929	ASTEI20_036937
OG0003198	CQUJHB005217	ASTEI20_033714
OG0003199	CQUJHB005738	ASTEI20_038100
OG0003200	CQUJHB001340	ASTEI20_038060, ASTEI20_044961
OG0003201	CQUJHB001957	ASTEI20_044949
OG0003202	CQUJHB003473	ASTEI20_033999
OG0003203	CQUJHB005753	ASTEI20_033246, ASTEI20_038328
OG0003204	CQUJHB008634	ASTEI20_043624
OG0003205	CQUJHB003032	ASTEI20_042160
OG0003206	CQUJHB009216	ASTEI20_043312
OG0003207	CQUJHB000671	ASTEI20_045670
OG0003208	CQUJHB004185	ASTEI20_042816, ASTEI20_033997
OG0003209	CQUJHB009845	ASTEI20_039365
OG0003210	CQUJHB011233	ASTEI20_040678
OG0003211	CQUJHB010479	ASTEI20_045288
OG0003212	CQUJHB006546	ASTEI20_033156
OG0003213	CQUJHB005420	ASTEI20_042059
OG0003214	CQUJHB013458	ASTEI20_045636, ASTEI20_039814
OG0003215	CQUJHB011005	ASTEI20_030940
OG0003216	CQUJHB010511	ASTEI20_040594, ASTEI20_037163
OG0003217	CQUJHB014261	ASTEI20_043608
OG0003218	CQUJHB009963	ASTEI20_045038
OG0003219	CQUJHB003646	ASTEI20_044374
OG0003220	CQUJHB010026	ASTEI20_032422
OG0003221	CQUJHB006318	ASTEI20_044809
OG0003222	CQUJHB012830	ASTEI20_043513
OG0003223	CQUJHB015942	ASTEI20_031470
OG0003224	CQUJHB016669	ASTEI20_034411
OG0003225	CQUJHB008086	ASTEI20_034916
OG0003226	CQUJHB014500	ASTEI20_039636
OG0003227	CQUJHB014564	ASTEI20_031700
OG0003228	CQUJHB000715	ASTEI20_039754
OG0003229	CQUJHB003168	ASTEI20_031570
OG0003230	CQUJHB001012, CQUJHB000403, CQUJHB010671	ASTEI20_040635
OG0003231	CQUJHB016225	ASTEI20_038156, ASTEI20_045842
OG0003232	CQUJHB002491	ASTEI20_033667
OG0003233	CQUJHB014548	ASTEI20_045394
OG0003234	CQUJHB001677	ASTEI20_033223
OG0003235	CQUJHB011688	ASTEI20_041489
OG0003236	CQUJHB014511	ASTEI20_037720
OG0003237	CQUJHB006362	ASTEI20_034205, ASTEI20_034786
OG0003238	CQUJHB003207	ASTEI20_032686
OG0003239	CQUJHB012373	ASTEI20_042720
OG0003240	CQUJHB015191	ASTEI20_036502, ASTEI20_035767
OG0003241	CQUJHB000444	ASTEI20_036289
OG0003242	CQUJHB005267	ASTEI20_039268
OG0003243	CQUJHB009074	ASTEI20_034537, ASTEI20_035658
OG0003244	CQUJHB009971	ASTEI20_039077
OG0003245	CQUJHB001043	ASTEI20_043139
OG0003246	CQUJHB007407	ASTEI20_044335
OG0003247	CQUJHB013690	ASTEI20_039939
OG0003248	CQUJHB012936	ASTEI20_043118
OG0003249	CQUJHB008831	ASTEI20_041538
OG0003250	CQUJHB015999	ASTEI20_045344
OG0003251	CQUJHB000626	ASTEI20_035841, ASTEI20_036386
OG0003252	CQUJHB003667	ASTEI20_036692
OG0003253	CQUJHB010501	ASTEI20_041458, ASTEI20_041648
OG0003254	CQUJHB015716, CQUJHB010564	ASTEI20_034910
OG0003255	CQUJHB005047	ASTEI20_044094
OG0003256	CQUJHB014591	ASTEI20_031573
OG0003257	CQUJHB009368	ASTEI20_046014
OG0003258	CQUJHB007012	ASTEI20_045263
OG0003259	CQUJHB015773	ASTEI20_037235
OG0003260	CQUJHB006014	ASTEI20_037278
OG0003261	CQUJHB014452	ASTEI20_045949
OG0003262	CQUJHB008828, CQUJHB000524	ASTEI20_036658
OG0003263	CQUJHB002337	ASTEI20_036183, ASTEI20_034090
OG0003264	CQUJHB006181	ASTEI20_035299
OG0003265	CQUJHB011622	ASTEI20_036816
OG0003266	CQUJHB014520	ASTEI20_035249
OG0003267	CQUJHB005720, CQUJHB014467, CQUJHB015525, CQUJHB010287	ASTEI20_035019
OG0003268	CQUJHB015052, CQUJHB003098	ASTEI20_040429
OG0003269	CQUJHB012506	ASTEI20_044886
OG0003270	CQUJHB010127	ASTEI20_040298
OG0003271	CQUJHB007214, CQUJHB005752	ASTEI20_040940
OG0003272	CQUJHB000996	ASTEI20_042812
OG0003273	CQUJHB013828	ASTEI20_043751
OG0003274	CQUJHB007682	ASTEI20_038539
OG0003275	CQUJHB002947	ASTEI20_031370, ASTEI20_045098
OG0003276	CQUJHB008653	ASTEI20_046177
OG0003277	CQUJHB002443	ASTEI20_042621
OG0003278	CQUJHB017408	ASTEI20_039452
OG0003279	CQUJHB016017	ASTEI20_034448
OG0003280	CQUJHB004184	ASTEI20_043617
OG0003281	CQUJHB005783	ASTEI20_036251
OG0003282	CQUJHB017586	ASTEI20_042483
OG0003283	CQUJHB010377	ASTEI20_034241
OG0003284	CQUJHB015463	ASTEI20_040671
OG0003285	CQUJHB007170	ASTEI20_035839
OG0003286	CQUJHB011600	ASTEI20_036481
OG0003287	CQUJHB011595	ASTEI20_038698
OG0003288	CQUJHB016609	ASTEI20_037836
OG0003289	CQUJHB011047, CQUJHB012183	ASTEI20_038119
OG0003290	CQUJHB007876	ASTEI20_038762
OG0003291	CQUJHB003534	ASTEI20_044461
OG0003292	CQUJHB007830	ASTEI20_044105
OG0003294	CQUJHB009105	ASTEI20_038096
OG0003295	CQUJHB001429	ASTEI20_041227
OG0003296	CQUJHB013200	ASTEI20_038961
OG0003297	CQUJHB012983	ASTEI20_031783
OG0003298	CQUJHB015180	ASTEI20_040513
OG0003299	CQUJHB005582	ASTEI20_044488
OG0003300	CQUJHB007739	ASTEI20_035377
OG0003301	CQUJHB005371	ASTEI20_036354
OG0003302	CQUJHB014651, CQUJHB005866	ASTEI20_031682
OG0003304	CQUJHB015304	ASTEI20_040265
OG0003305	CQUJHB003296	ASTEI20_035317
OG0003307	CQUJHB005046	ASTEI20_041285
OG0003308	CQUJHB007820	ASTEI20_031675
OG0003309	CQUJHB006032	ASTEI20_034130
OG0003310	CQUJHB009480	ASTEI20_038287
OG0003311	CQUJHB000219	ASTEI20_044541
OG0003312	CQUJHB007623	ASTEI20_034465
OG0003313	CQUJHB000357	ASTEI20_038309
OG0003314	CQUJHB005535	ASTEI20_035555
OG0003315	CQUJHB007962, CQUJHB015380	ASTEI20_031954
OG0003316	CQUJHB010957	ASTEI20_037934
OG0003317	CQUJHB009145	ASTEI20_040556
OG0003318	CQUJHB006870	ASTEI20_042837
OG0003319	CQUJHB006412, CQUJHB016975	ASTEI20_030951
OG0003320	CQUJHB016978	ASTEI20_044123
OG0003321	CQUJHB005800	ASTEI20_035394
OG0003322	CQUJHB006711	ASTEI20_042638
OG0003323	CQUJHB009788	ASTEI20_034806
OG0003324	CQUJHB002033	ASTEI20_038751
OG0003325	CQUJHB007108, CQUJHB017702	ASTEI20_035235
OG0003326	CQUJHB001103, CQUJHB009565	ASTEI20_032579
OG0003327	CQUJHB011712	ASTEI20_044842
OG0003328	CQUJHB009727	ASTEI20_046093
OG0003329	CQUJHB014195	ASTEI20_042989
OG0003330	CQUJHB014343	ASTEI20_035124
OG0003331	CQUJHB005614	ASTEI20_034773
OG0003332	CQUJHB005675	ASTEI20_032359
OG0003333	CQUJHB018053	ASTEI20_033373
OG0003334	CQUJHB002017	ASTEI20_033251
OG0003335	CQUJHB002182	ASTEI20_031004
OG0003336	CQUJHB015226	ASTEI20_043852
OG0003337	CQUJHB017286	ASTEI20_042389
OG0003338	CQUJHB010078	ASTEI20_032837
OG0003339	CQUJHB007897	ASTEI20_040547
OG0003340	CQUJHB017846	ASTEI20_045655
OG0003341	CQUJHB007742	ASTEI20_044986
OG0003342	CQUJHB009518	ASTEI20_046098
OG0003343	CQUJHB001832	ASTEI20_037076
OG0003344	CQUJHB011376	ASTEI20_043095
OG0003345	CQUJHB002007	ASTEI20_038726
OG0003346	CQUJHB014264	ASTEI20_046151
OG0003347	CQUJHB017093, CQUJHB000825	ASTEI20_038561
OG0003348	CQUJHB002002	ASTEI20_033996, ASTEI20_037926
OG0003349	CQUJHB011028	ASTEI20_036722
OG0003350	CQUJHB017102	ASTEI20_045057
OG0003351	CQUJHB016251	ASTEI20_036836, ASTEI20_032128
OG0003352	CQUJHB014394	ASTEI20_043654
OG0003353	CQUJHB018070	ASTEI20_045730
OG0003354	CQUJHB012026	ASTEI20_036513
OG0003355	CQUJHB013057	ASTEI20_045193
OG0003356	CQUJHB003611	ASTEI20_035872
OG0003357	CQUJHB004894, CQUJHB003981	ASTEI20_038853
OG0003358	CQUJHB001378	ASTEI20_040560
OG0003359	CQUJHB005244	ASTEI20_030884, ASTEI20_033634
OG0003360	CQUJHB011513	ASTEI20_044375
OG0003361	CQUJHB011438	ASTEI20_037674
OG0003362	CQUJHB006259	ASTEI20_031765
OG0003363	CQUJHB002911	ASTEI20_041034
OG0003364	CQUJHB009375	ASTEI20_044969
OG0003365	CQUJHB008482	ASTEI20_042018
OG0003366	CQUJHB005879	ASTEI20_044643
OG0003367	CQUJHB012575, CQUJHB018139	ASTEI20_037277
