Orthogroup	AfunestusAfunGA1	AsinensisChina
OG0002069	AFUN2_013536	ASIC022124
OG0002070	AFUN2_013693	ASIC013018
OG0002071	AFUN2_012681, AFUN2_000832	ASIC018214
OG0002072	AFUN2_012665	ASIC021729
OG0002073	AFUN2_003920	ASIC021275
OG0002074	AFUN2_004349	ASIC021271
OG0002075	AFUN2_000462	ASIC021274
OG0002076	AFUN2_013726	ASIC021272
OG0002077	AFUN2_012898	ASIC018161
OG0002078	AFUN2_001878	ASIC021866
OG0002079	AFUN2_003274	ASIC021930
OG0002080	AFUN2_008661	ASIC021867
OG0002081	AFUN2_008613	ASIC018312
OG0002082	AFUN2_009457	ASIC015286
OG0002083	AFUN2_011982	ASIC018021
OG0002084	AFUN2_009919	ASIC005781
OG0002085	AFUN2_014707	ASIC018454
OG0002086	AFUN2_004782	ASIC018129
OG0002087	AFUN2_008086	ASIC017914
OG0002088	AFUN2_013562	ASIC006000
OG0002090	AFUN2_002895	ASIC017867
OG0002091	AFUN2_012309	ASIC018456, ASIC018455
OG0002092	AFUN2_012593	ASIC018125
OG0002093	AFUN2_010593	ASIC017181
OG0002094	AFUN2_009439	ASIC017936
OG0002095	AFUN2_003664	ASIC007719
OG0002096	AFUN2_006371	ASIC016402
OG0002097	AFUN2_004551	ASIC016405
OG0002098	AFUN2_001646	ASIC004650
OG0002099	AFUN2_005052	ASIC001246
OG0002100	AFUN2_001835	ASIC005556
OG0002101	AFUN2_013257	ASIC013962
OG0002102	AFUN2_003594	ASIC014056
OG0002103	AFUN2_000747	ASIC007670
OG0002104	AFUN2_004925	ASIC022330
OG0002105	AFUN2_001694	ASIC014546
OG0002106	AFUN2_006735	ASIC006877
OG0002107	AFUN2_005676	ASIC006879
OG0002108	AFUN2_006645	ASIC008629
OG0002109	AFUN2_003026	ASIC001854, ASIC001856
OG0002110	AFUN2_002017	ASIC016203
OG0002111	AFUN2_008490	ASIC022024
OG0002112	AFUN2_011695	ASIC009627
OG0002113	AFUN2_013602	ASIC005908
OG0002114	AFUN2_004586	ASIC002871
OG0002116	AFUN2_007460	ASIC002426
OG0002117	AFUN2_010364	ASIC002449
OG0002118	AFUN2_012876	ASIC014936
OG0002119	AFUN2_013502	ASIC021143
OG0002120	AFUN2_006039	ASIC005250
OG0002121	AFUN2_011526	ASIC006671
OG0002122	AFUN2_001151	ASIC010254, ASIC013901
OG0002123	AFUN2_014471	ASIC007755
OG0002124	AFUN2_006552	ASIC000961
OG0002125	AFUN2_001078	ASIC015819
OG0002126	AFUN2_008421	ASIC000959
OG0002127	AFUN2_004444	ASIC014918
OG0002128	AFUN2_012370	ASIC019705, ASIC019707
OG0002129	AFUN2_011024	ASIC019737
OG0002130	AFUN2_012589	ASIC019714
OG0002131	AFUN2_014816	ASIC019715
OG0002132	AFUN2_003743	ASIC019713
OG0002133	AFUN2_007327	ASIC019759
OG0002134	AFUN2_011988	ASIC007671
OG0002135	AFUN2_006753	ASIC010759
OG0002136	AFUN2_004462	ASIC010608
OG0002137	AFUN2_011716	ASIC014649
OG0002138	AFUN2_009006	ASIC012823
OG0002139	AFUN2_006243	ASIC013576
OG0002140	AFUN2_008983	ASIC016191
OG0002141	AFUN2_013816	ASIC015744
OG0002142	AFUN2_010701	ASIC010760, ASIC010761
OG0002143	AFUN2_006388	ASIC019340, ASIC002840
OG0002144	AFUN2_006782	ASIC010953
OG0002145	AFUN2_010331	ASIC020567
OG0002146	AFUN2_006521, AFUN2_004631	ASIC010207
OG0002150	AFUN2_000571	ASIC010178
OG0002151	AFUN2_013355	ASIC010199
OG0002152	AFUN2_008660	ASIC010176
OG0002153	AFUN2_004907	ASIC006529
OG0002154	AFUN2_006929	ASIC003166
OG0002156	AFUN2_009613	ASIC013182
OG0002157	AFUN2_013176	ASIC013249, ASIC011665
OG0002158	AFUN2_000837	ASIC016147
OG0002159	AFUN2_013046	ASIC016158
OG0002160	AFUN2_010876	ASIC005907
OG0002161	AFUN2_002471	ASIC006502
OG0002162	AFUN2_006584	ASIC005909
OG0002163	AFUN2_011162	ASIC013595
OG0002164	AFUN2_005960	ASIC006489
OG0002165	AFUN2_000714	ASIC014180
OG0002166	AFUN2_001494	ASIC016190
OG0002167	AFUN2_005215	ASIC017363
OG0002168	AFUN2_002666	ASIC014172, ASIC014173
OG0002169	AFUN2_001705	ASIC014175, ASIC014177
OG0002170	AFUN2_012924	ASIC017385
OG0002171	AFUN2_003187	ASIC014537
OG0002172	AFUN2_011230	ASIC017374
OG0002173	AFUN2_013886	ASIC015855, ASIC015859
OG0002174	AFUN2_007413	ASIC015765
OG0002175	AFUN2_010735	ASIC015862
OG0002176	AFUN2_003254	ASIC015758
OG0002177	AFUN2_002492	ASIC010305
OG0002178	AFUN2_011069	ASIC010323
OG0002179	AFUN2_013729	ASIC006967
OG0002180	AFUN2_006817	ASIC006946
OG0002181	AFUN2_005316	ASIC006978
OG0002182	AFUN2_010879	ASIC006962
OG0002183	AFUN2_002696	ASIC006984
OG0002184	AFUN2_003880	ASIC011347
OG0002185	AFUN2_006920	ASIC019987
OG0002186	AFUN2_003349	ASIC009871
OG0002187	AFUN2_008491	ASIC005548
OG0002188	AFUN2_004365	ASIC005547
OG0002189	AFUN2_007320	ASIC017009
OG0002190	AFUN2_003578	ASIC012115
OG0002191	AFUN2_000966	ASIC006119, ASIC004492
OG0002192	AFUN2_013609	ASIC006854
OG0002193	AFUN2_005861	ASIC006085
OG0002194	AFUN2_011152	ASIC010661
OG0002195	AFUN2_011826	ASIC006826, ASIC015187
OG0002196	AFUN2_010120	ASIC010660, ASIC009424
OG0002197	AFUN2_007596	ASIC017994
OG0002198	AFUN2_010752	ASIC020896
OG0002199	AFUN2_005884	ASIC000166
OG0002200	AFUN2_009296	ASIC016662
OG0002201	AFUN2_007928	ASIC011783
OG0002202	AFUN2_001681	ASIC011776
OG0002203	AFUN2_014402	ASIC011768
OG0002204	AFUN2_005868	ASIC020338
OG0002205	AFUN2_003887	ASIC016661
OG0002206	AFUN2_006443	ASIC011778
OG0002207	AFUN2_008386	ASIC017189
OG0002208	AFUN2_013507	ASIC005717, ASIC005716
OG0002209	AFUN2_000413	ASIC010450
OG0002210	AFUN2_011179	ASIC010672
OG0002211	AFUN2_000829	ASIC018457
OG0002212	AFUN2_012514	ASIC012834
OG0002213	AFUN2_003335	ASIC014686
OG0002214	AFUN2_005284	ASIC002967
OG0002215	AFUN2_008671	ASIC005356
OG0002216	AFUN2_002787	ASIC012340
OG0002217	AFUN2_011488	ASIC007862
OG0002218	AFUN2_010882	ASIC007958
OG0002219	AFUN2_013061	ASIC005214
OG0002220	AFUN2_012225	ASIC003502
OG0002221	AFUN2_008740	ASIC004404
OG0002222	AFUN2_005905	ASIC013406
OG0002223	AFUN2_003030	ASIC009321
OG0002224	AFUN2_010496	ASIC005338
OG0002225	AFUN2_010110	ASIC018378
OG0002226	AFUN2_013045	ASIC017768
OG0002227	AFUN2_004378	ASIC020108
OG0002228	AFUN2_001719, AFUN2_003051	ASIC009316
OG0002229	AFUN2_008871	ASIC018388
OG0002230	AFUN2_005716	ASIC006570
OG0002232	AFUN2_011407	ASIC012482
OG0002233	AFUN2_001263	ASIC003803
OG0002234	AFUN2_007424	ASIC018832
OG0002235	AFUN2_011873	ASIC020246
OG0002236	AFUN2_002742	ASIC021864
OG0002237	AFUN2_011203	ASIC011984
OG0002238	AFUN2_001877	ASIC004264
OG0002239	AFUN2_006182	ASIC008778
OG0002240	AFUN2_004592	ASIC009868
OG0002241	AFUN2_008568	ASIC013989
OG0002242	AFUN2_007352	ASIC012644
OG0002243	AFUN2_003338	ASIC002170
OG0002244	AFUN2_013033	ASIC006254
OG0002245	AFUN2_002019	ASIC012060
OG0002246	AFUN2_005459	ASIC006255
OG0002247	AFUN2_005932	ASIC012488
OG0002248	AFUN2_004180	ASIC015312
OG0002249	AFUN2_009277	ASIC017046
OG0002250	AFUN2_009150	ASIC020015, ASIC020014
OG0002251	AFUN2_002963	ASIC020017
OG0002252	AFUN2_012187	ASIC020013
OG0002253	AFUN2_013382	ASIC020516
OG0002254	AFUN2_006863	ASIC008970, ASIC008969
OG0002255	AFUN2_013605	ASIC002560
OG0002256	AFUN2_011591	ASIC008976
OG0002257	AFUN2_014783	ASIC021687
OG0002258	AFUN2_011390	ASIC014718
OG0002259	AFUN2_013200	ASIC020458
OG0002260	AFUN2_000860	ASIC007614
OG0002261	AFUN2_005219	ASIC018422
OG0002262	AFUN2_004155	ASIC010469
OG0002263	AFUN2_008774	ASIC010460
OG0002264	AFUN2_010554	ASIC018427
OG0002265	AFUN2_008854	ASIC011784
OG0002266	AFUN2_011028	ASIC017061
OG0002267	AFUN2_005146	ASIC019662
OG0002268	AFUN2_001639	ASIC005984
OG0002269	AFUN2_004946	ASIC005983
OG0002270	AFUN2_008101	ASIC005100
OG0002271	AFUN2_006491	ASIC005986
OG0002272	AFUN2_006110	ASIC005985
OG0002273	AFUN2_011537	ASIC018296
OG0002275	AFUN2_012320	ASIC011148
OG0002276	AFUN2_002288	ASIC007520
OG0002277	AFUN2_007291	ASIC002572
OG0002278	AFUN2_002292	ASIC002724
OG0002279	AFUN2_012280	ASIC002571
OG0002280	AFUN2_008259	ASIC006169
OG0002281	AFUN2_013087	ASIC013797
OG0002282	AFUN2_013994	ASIC010435
OG0002283	AFUN2_013050, AFUN2_008928	ASIC012038
OG0002284	AFUN2_000894	ASIC010442, ASIC010444
OG0002285	AFUN2_003434	ASIC017303
OG0002286	AFUN2_014185	ASIC006645
OG0002287	AFUN2_012983	ASIC006647
OG0002288	AFUN2_008123	ASIC006646
OG0002289	AFUN2_002623	ASIC018649, ASIC018645
OG0002290	AFUN2_006870	ASIC009573, ASIC010433
OG0002291	AFUN2_001834	ASIC008587
OG0002292	AFUN2_013802	ASIC007907
OG0002293	AFUN2_001575	ASIC011292
OG0002294	AFUN2_004962	ASIC014393
OG0002295	AFUN2_013961	ASIC014391
OG0002296	AFUN2_000557	ASIC014370
OG0002297	AFUN2_006651	ASIC009676
OG0002298	AFUN2_004561	ASIC008215
OG0002299	AFUN2_012079	ASIC008306
OG0002300	AFUN2_007228	ASIC008212
OG0002301	AFUN2_010702	ASIC008296
OG0002302	AFUN2_012785	ASIC003284
OG0002304	AFUN2_006715	ASIC018180
OG0002305	AFUN2_009685	ASIC005594
OG0002306	AFUN2_011364	ASIC018042
OG0002307	AFUN2_011618	ASIC018053
OG0002308	AFUN2_003614	ASIC019701
OG0002309	AFUN2_011658	ASIC003770
OG0002310	AFUN2_009606	ASIC011269
OG0002311	AFUN2_012906	ASIC012555
OG0002312	AFUN2_011557	ASIC010993
OG0002313	AFUN2_014403	ASIC017979
OG0002314	AFUN2_004280	ASIC010674
OG0002315	AFUN2_011435	ASIC019351
OG0002316	AFUN2_010147	ASIC019352
OG0002317	AFUN2_007524	ASIC010685
OG0002318	AFUN2_007398	ASIC017653
OG0002319	AFUN2_008395	ASIC010684
OG0002320	AFUN2_007830	ASIC010687
OG0002322	AFUN2_003579	ASIC010914
OG0002323	AFUN2_003202	ASIC000287
OG0002325	AFUN2_004674	ASIC013807
OG0002326	AFUN2_013348	ASIC012179
OG0002327	AFUN2_009824, AFUN2_001564	ASIC020775
OG0002328	AFUN2_003287	ASIC014614
OG0002329	AFUN2_000420	ASIC012174
OG0002330	AFUN2_003817	ASIC019643, ASIC019654
OG0002331	AFUN2_006319	ASIC020931
OG0002332	AFUN2_008937	ASIC010499
OG0002333	AFUN2_013199	ASIC020932
OG0002334	AFUN2_008270	ASIC020940
OG0002335	AFUN2_005187	ASIC020933
OG0002336	AFUN2_004857	ASIC020937, ASIC020936
OG0002337	AFUN2_013229	ASIC010283
OG0002338	AFUN2_007181	ASIC009556
OG0002339	AFUN2_014538	ASIC015352
OG0002340	AFUN2_008044	ASIC013306
OG0002341	AFUN2_011752	ASIC013312
OG0002342	AFUN2_009989	ASIC009779
OG0002343	AFUN2_003195	ASIC021223
OG0002344	AFUN2_004380	ASIC012532
OG0002345	AFUN2_000430	ASIC018261, ASIC018262
OG0002347	AFUN2_001287	ASIC018191
OG0002348	AFUN2_003907	ASIC004325
OG0002349	AFUN2_001735	ASIC021518
OG0002350	AFUN2_014511	ASIC011104
OG0002351	AFUN2_010430	ASIC009921
OG0002352	AFUN2_013235	ASIC007654
OG0002353	AFUN2_008812	ASIC009591, ASIC015326
OG0002354	AFUN2_011450	ASIC003973
OG0002355	AFUN2_007423	ASIC004931
OG0002356	AFUN2_009604	ASIC021496
OG0002357	AFUN2_002807	ASIC010108
OG0002359	AFUN2_014655	ASIC021495
OG0002360	AFUN2_005982	ASIC018824
OG0002361	AFUN2_011065	ASIC012405
OG0002362	AFUN2_009979	ASIC013622
OG0002363	AFUN2_012209	ASIC017364
OG0002364	AFUN2_002860	ASIC006141
OG0002365	AFUN2_010237	ASIC013631
OG0002366	AFUN2_008717	ASIC006517
OG0002367	AFUN2_001531	ASIC011485
OG0002368	AFUN2_011247	ASIC008520, ASIC008531
OG0002369	AFUN2_003279	ASIC009313
OG0002370	AFUN2_011771	ASIC002175
OG0002371	AFUN2_006911	ASIC017836
OG0002372	AFUN2_007781	ASIC008412
OG0002373	AFUN2_001167	ASIC005978
OG0002374	AFUN2_002487	ASIC012855
OG0002375	AFUN2_010238	ASIC004772
OG0002376	AFUN2_013290	ASIC017921
OG0002377	AFUN2_013852	ASIC004763
OG0002378	AFUN2_004068	ASIC004771
OG0002381	AFUN2_001211	ASIC004774
OG0002382	AFUN2_012088	ASIC011305
OG0002383	AFUN2_008366	ASIC000807
OG0002384	AFUN2_011491	ASIC004856
OG0002385	AFUN2_014252	ASIC015007
OG0002386	AFUN2_001044	ASIC007365
OG0002387	AFUN2_002475	ASIC007364
OG0002388	AFUN2_003970	ASIC014123
OG0002389	AFUN2_005503	ASIC006890
OG0002390	AFUN2_008329	ASIC020170
OG0002391	AFUN2_007801	ASIC020823
OG0002392	AFUN2_006003	ASIC020168
OG0002393	AFUN2_010070	ASIC019906
OG0002395	AFUN2_005575	ASIC009156, ASIC004465
OG0002396	AFUN2_008489	ASIC016864
OG0002397	AFUN2_003672	ASIC010992
OG0002398	AFUN2_002259	ASIC013987
OG0002399	AFUN2_011216	ASIC016875
OG0002401	AFUN2_014245	ASIC009075
OG0002402	AFUN2_006071	ASIC006470
OG0002403	AFUN2_000520	ASIC009086
OG0002404	AFUN2_014424	ASIC006598
OG0002405	AFUN2_009109	ASIC014541
OG0002406	AFUN2_011148	ASIC010155
OG0002407	AFUN2_003487	ASIC010140
OG0002408	AFUN2_011583	ASIC010157
OG0002409	AFUN2_005962	ASIC015515
OG0002410	AFUN2_012490	ASIC015582
OG0002411	AFUN2_005672	ASIC015504
OG0002412	AFUN2_013479	ASIC015548
OG0002414	AFUN2_010638	ASIC017442
OG0002415	AFUN2_002147	ASIC021870
OG0002416	AFUN2_005165	ASIC000414, ASIC013785
OG0002417	AFUN2_007672	ASIC002709
OG0002418	AFUN2_009722	ASIC003259
OG0002419	AFUN2_007412	ASIC020540
OG0002420	AFUN2_004117	ASIC012868
OG0002421	AFUN2_001497	ASIC020906
OG0002422	AFUN2_013645	ASIC005299
OG0002423	AFUN2_001176	ASIC002626
OG0002424	AFUN2_007699	ASIC005304
OG0002425	AFUN2_001751	ASIC012615, ASIC012614
OG0002426	AFUN2_013467	ASIC002624
OG0002427	AFUN2_000936	ASIC005574
OG0002428	AFUN2_004900	ASIC020903
OG0002429	AFUN2_006346	ASIC013876
OG0002430	AFUN2_009522	ASIC019093
OG0002431	AFUN2_014347	ASIC005571
OG0002432	AFUN2_013741	ASIC015755
OG0002433	AFUN2_005536	ASIC004804
OG0002434	AFUN2_013642	ASIC004806
OG0002435	AFUN2_009270, AFUN2_004582	ASIC005577
OG0002436	AFUN2_013859	ASIC004808
OG0002437	AFUN2_003805	ASIC019645
OG0002438	AFUN2_012663	ASIC002437
OG0002439	AFUN2_006281	ASIC003107
OG0002440	AFUN2_004106	ASIC003106
OG0002441	AFUN2_005378	ASIC001377, ASIC016620
OG0002442	AFUN2_008399	ASIC010122
OG0002443	AFUN2_013617	ASIC014965
OG0002444	AFUN2_008043	ASIC014972
OG0002445	AFUN2_004801	ASIC014967
OG0002446	AFUN2_012064	ASIC002499
OG0002447	AFUN2_013415	ASIC021092
OG0002448	AFUN2_011767	ASIC020557
OG0002449	AFUN2_011366	ASIC012776
OG0002450	AFUN2_005927	ASIC020968
OG0002451	AFUN2_007550	ASIC020876
OG0002452	AFUN2_012332	ASIC020915
OG0002453	AFUN2_009096	ASIC007625
OG0002454	AFUN2_011225	ASIC006819
OG0002455	AFUN2_012409	ASIC008558
OG0002456	AFUN2_011808	ASIC013663
OG0002457	AFUN2_011051	ASIC007893
OG0002458	AFUN2_008688	ASIC007894
OG0002459	AFUN2_010946	ASIC007896
OG0002460	AFUN2_004345	ASIC022233
OG0002461	AFUN2_009718	ASIC022222
OG0002462	AFUN2_013300	ASIC014024
OG0002463	AFUN2_001608	ASIC020320
OG0002464	AFUN2_005583	ASIC009948
OG0002465	AFUN2_005416	ASIC020587
OG0002466	AFUN2_002395	ASIC019349
OG0002467	AFUN2_000425	ASIC019430, ASIC019429
OG0002468	AFUN2_009570	ASIC011552
OG0002469	AFUN2_002710	ASIC011553
OG0002470	AFUN2_011649	ASIC010257, ASIC018856
OG0002471	AFUN2_006458	ASIC012058
OG0002472	AFUN2_002605	ASIC006568
OG0002473	AFUN2_009971	ASIC018869
OG0002474	AFUN2_002514	ASIC014426
OG0002475	AFUN2_002455	ASIC014434
OG0002476	AFUN2_009869	ASIC014429
OG0002477	AFUN2_006180	ASIC004761
OG0002478	AFUN2_014697	ASIC005798
OG0002479	AFUN2_013249	ASIC015087
OG0002480	AFUN2_003166	ASIC017345
OG0002481	AFUN2_008157	ASIC006614
OG0002482	AFUN2_003678	ASIC007108
OG0002483	AFUN2_011211	ASIC010486
OG0002484	AFUN2_001838	ASIC020959
OG0002485	AFUN2_010826	ASIC021040
OG0002486	AFUN2_009115	ASIC020964
OG0002487	AFUN2_014299	ASIC020954
OG0002488	AFUN2_007271	ASIC009336
OG0002489	AFUN2_000942	ASIC022364
OG0002490	AFUN2_005092	ASIC022160
OG0002491	AFUN2_002699	ASIC015614
OG0002492	AFUN2_008924	ASIC015613
OG0002493	AFUN2_009866	ASIC015890
OG0002494	AFUN2_009749	ASIC015612
OG0002495	AFUN2_005282	ASIC000337
OG0002496	AFUN2_004533	ASIC007061
OG0002497	AFUN2_006434	ASIC021722
OG0002498	AFUN2_009661	ASIC008689
OG0002499	AFUN2_006813	ASIC005073
OG0002500	AFUN2_005818	ASIC008998
OG0002501	AFUN2_004133	ASIC008992, ASIC008994
OG0002502	AFUN2_010664	ASIC014961, ASIC014962
OG0002503	AFUN2_003203	ASIC008990
OG0002504	AFUN2_003097	ASIC008988
OG0002505	AFUN2_013623	ASIC004554
OG0002506	AFUN2_011016	ASIC020872
OG0002507	AFUN2_004690	ASIC020875
OG0002508	AFUN2_012745	ASIC015242
OG0002509	AFUN2_008029	ASIC021499, ASIC021498
OG0002510	AFUN2_005110	ASIC002752, ASIC002751
OG0002511	AFUN2_008222	ASIC007053
OG0002512	AFUN2_008277	ASIC002750
OG0002513	AFUN2_005628	ASIC012633
OG0002514	AFUN2_011726	ASIC002834
OG0002515	AFUN2_012241	ASIC003509
OG0002516	AFUN2_005664	ASIC012928
OG0002517	AFUN2_007221	ASIC012933, ASIC012931
OG0002518	AFUN2_009630	ASIC012926
OG0002519	AFUN2_003731	ASIC020118
OG0002520	AFUN2_010902	ASIC000725
OG0002521	AFUN2_004278	ASIC017581
OG0002522	AFUN2_012949	ASIC021263, ASIC021262
OG0002523	AFUN2_010125	ASIC021256
OG0002524	AFUN2_003821	ASIC007579
OG0002525	AFUN2_009480	ASIC000827
OG0002526	AFUN2_014120	ASIC012302, ASIC012303
OG0002527	AFUN2_007929	ASIC000828
OG0002528	AFUN2_007868	ASIC000823
OG0002529	AFUN2_004395	ASIC000829
OG0002530	AFUN2_014003	ASIC014810
OG0002531	AFUN2_011188	ASIC014767, ASIC014769
OG0002532	AFUN2_014436	ASIC014818
OG0002533	AFUN2_007995	ASIC014798
OG0002534	AFUN2_008815	ASIC014806, ASIC014796
OG0002535	AFUN2_011558	ASIC014484
OG0002536	AFUN2_009091	ASIC010632
OG0002537	AFUN2_002529	ASIC019630
OG0002538	AFUN2_004015	ASIC020720
OG0002539	AFUN2_013756	ASIC013106
OG0002540	AFUN2_004624	ASIC020731
OG0002541	AFUN2_008245	ASIC013105
OG0002542	AFUN2_014755	ASIC015285
OG0002543	AFUN2_008789	ASIC002949
OG0002544	AFUN2_009477	ASIC007414
OG0002545	AFUN2_007131	ASIC007254
OG0002546	AFUN2_005255	ASIC007266
OG0002547	AFUN2_010435	ASIC012905
OG0002548	AFUN2_004432	ASIC012910
OG0002549	AFUN2_008015	ASIC018963
OG0002550	AFUN2_003522	ASIC011099
OG0002552	AFUN2_009290	ASIC018970
OG0002553	AFUN2_012815	ASIC007443
OG0002554	AFUN2_011321	ASIC016006
OG0002555	AFUN2_003777	ASIC011392
OG0002556	AFUN2_013106	ASIC012854
OG0002558	AFUN2_006070	ASIC018116
OG0002559	AFUN2_012625	ASIC018108
OG0002560	AFUN2_001421	ASIC018109
OG0002561	AFUN2_009171	ASIC013215
OG0002562	AFUN2_002131	ASIC016335
OG0002563	AFUN2_009563	ASIC016334
OG0002564	AFUN2_010504	ASIC003120
OG0002565	AFUN2_013980	ASIC016276
OG0002566	AFUN2_011017	ASIC017832
OG0002567	AFUN2_002563	ASIC002420, ASIC002421
OG0002568	AFUN2_007404	ASIC017835, ASIC017834
OG0002569	AFUN2_010901	ASIC003356, ASIC003357
OG0002570	AFUN2_001937	ASIC001786
OG0002571	AFUN2_000326	ASIC004359
OG0002572	AFUN2_012826	ASIC005173
OG0002573	AFUN2_007854	ASIC019271, ASIC000881
OG0002574	AFUN2_008181	ASIC018243
OG0002575	AFUN2_003851	ASIC015443
OG0002576	AFUN2_000718	ASIC018239
OG0002577	AFUN2_004268	ASIC003714
OG0002578	AFUN2_012742	ASIC008353, ASIC001767
OG0002579	AFUN2_012085	ASIC021086
OG0002580	AFUN2_002571	ASIC004910
OG0002581	AFUN2_008378	ASIC007713
OG0002582	AFUN2_008203	ASIC019641
OG0002583	AFUN2_006789	ASIC004911
OG0002584	AFUN2_014653	ASIC020124
OG0002585	AFUN2_003858	ASIC020126
OG0002587	AFUN2_006823	ASIC018012
OG0002588	AFUN2_013035	ASIC005051
OG0002589	AFUN2_008149	ASIC005050
OG0002590	AFUN2_002729	ASIC018014
OG0002592	AFUN2_004156	ASIC003528
OG0002593	AFUN2_003739	ASIC014230
OG0002594	AFUN2_004515	ASIC004666
OG0002595	AFUN2_010775	ASIC003840
OG0002596	AFUN2_004926	ASIC020997
OG0002597	AFUN2_002938	ASIC020998
OG0002598	AFUN2_002924	ASIC005788
OG0002599	AFUN2_011124	ASIC017737
OG0002600	AFUN2_005005	ASIC017726
OG0002601	AFUN2_014406	ASIC014591
OG0002602	AFUN2_003161	ASIC011704, ASIC011703
OG0002603	AFUN2_002226	ASIC006181
OG0002604	AFUN2_009788	ASIC006117
OG0002605	AFUN2_001076	ASIC006110
OG0002606	AFUN2_001056	ASIC006109, ASIC006108
OG0002607	AFUN2_013594	ASIC017188
OG0002608	AFUN2_013244	ASIC008013, ASIC008014
OG0002609	AFUN2_006216	ASIC020087
OG0002610	AFUN2_010180	ASIC008004
OG0002611	AFUN2_001436	ASIC018495
OG0002612	AFUN2_011479	ASIC016479
OG0002613	AFUN2_001574	ASIC021728, ASIC021739
OG0002614	AFUN2_006689	ASIC008403
OG0002615	AFUN2_005587	ASIC008433
OG0002616	AFUN2_000333	ASIC008407
OG0002617	AFUN2_001519	ASIC008404
OG0002618	AFUN2_000998	ASIC013458
OG0002619	AFUN2_001465	ASIC013457
OG0002620	AFUN2_013834	ASIC013456, ASIC013454
OG0002621	AFUN2_001359	ASIC021047
OG0002623	AFUN2_012587	ASIC012655
OG0002624	AFUN2_012325	ASIC013315
OG0002625	AFUN2_009005	ASIC011971
OG0002626	AFUN2_002252	ASIC003204
OG0002627	AFUN2_005597	ASIC011007
OG0002628	AFUN2_012506	ASIC011005, ASIC011004
OG0002629	AFUN2_008437	ASIC006101
OG0002630	AFUN2_002232	ASIC006121
OG0002631	AFUN2_012605	ASIC006602
OG0002633	AFUN2_001202	ASIC010828
OG0002634	AFUN2_010643	ASIC010829
OG0002635	AFUN2_008026	ASIC013940
OG0002636	AFUN2_001880	ASIC019086, ASIC019085
OG0002637	AFUN2_001411	ASIC021355
OG0002638	AFUN2_010140	ASIC015907
OG0002639	AFUN2_009243	ASIC005692, ASIC007594
OG0002640	AFUN2_008408	ASIC002799
OG0002641	AFUN2_005152	ASIC000702
OG0002642	AFUN2_014317	ASIC002803
OG0002643	AFUN2_007856	ASIC002802
OG0002644	AFUN2_003124	ASIC007237
OG0002645	AFUN2_000580	ASIC007233
OG0002646	AFUN2_008320	ASIC007226
OG0002647	AFUN2_005785	ASIC007239
OG0002648	AFUN2_012980	ASIC007234
OG0002649	AFUN2_004963	ASIC019374
OG0002650	AFUN2_006214	ASIC009533
OG0002651	AFUN2_005897	ASIC017006
OG0002652	AFUN2_000442	ASIC008503
OG0002653	AFUN2_003976	ASIC008452
OG0002654	AFUN2_013034	ASIC011225
OG0002655	AFUN2_003350	ASIC009782
OG0002656	AFUN2_009210	ASIC008428
OG0002657	AFUN2_000495	ASIC006434
OG0002658	AFUN2_011581	ASIC010728
OG0002659	AFUN2_003252	ASIC010904
OG0002660	AFUN2_009623	ASIC000609
OG0002661	AFUN2_000798	ASIC007451
OG0002662	AFUN2_004407, AFUN2_007660	ASIC015452
OG0002663	AFUN2_011132	ASIC022355
OG0002664	AFUN2_007956	ASIC017789
OG0002665	AFUN2_001562	ASIC007155
OG0002666	AFUN2_011732	ASIC007471
OG0002667	AFUN2_007232	ASIC002855
OG0002668	AFUN2_007667	ASIC002858
OG0002669	AFUN2_004858	ASIC002857
OG0002670	AFUN2_009227	ASIC005664
OG0002671	AFUN2_013545	ASIC002862
OG0002672	AFUN2_011171	ASIC002861
OG0002673	AFUN2_007471	ASIC007106
OG0002674	AFUN2_005930	ASIC020385
OG0002675	AFUN2_003413	ASIC003912
OG0002676	AFUN2_009666	ASIC020231
OG0002677	AFUN2_004894	ASIC020104, ASIC020103
OG0002678	AFUN2_008097	ASIC007572
OG0002679	AFUN2_002064	ASIC011465
OG0002680	AFUN2_011976	ASIC014841, ASIC014840
OG0002681	AFUN2_011922	ASIC022212
OG0002682	AFUN2_010447	ASIC008341
OG0002683	AFUN2_009914	ASIC008343
OG0002684	AFUN2_010729	ASIC008339, ASIC008340
OG0002685	AFUN2_014124	ASIC008155
OG0002686	AFUN2_012479	ASIC015162
OG0002687	AFUN2_005419	ASIC007836, ASIC007838, ASIC007837
OG0002688	AFUN2_011497	ASIC008192
OG0002689	AFUN2_007649	ASIC004790
OG0002691	AFUN2_003133	ASIC009526
OG0002692	AFUN2_003685	ASIC008580
OG0002693	AFUN2_011420	ASIC016186
OG0002694	AFUN2_005793	ASIC010636
OG0002695	AFUN2_000987	ASIC009649
OG0002696	AFUN2_009549	ASIC018680
OG0002697	AFUN2_010631	ASIC021647
OG0002698	AFUN2_013336	ASIC021642
OG0002699	AFUN2_011735	ASIC019318
OG0002700	AFUN2_002145	ASIC005167
OG0002701	AFUN2_000473	ASIC012958
OG0002702	AFUN2_011190	ASIC020463
OG0002703	AFUN2_012100	ASIC012581
OG0002704	AFUN2_000964	ASIC012577
OG0002705	AFUN2_006264	ASIC014274
OG0002706	AFUN2_007512	ASIC002702
OG0002707	AFUN2_013239	ASIC008788
