Orthogroup	AfunestusAfunGA1	AgambiaePEST
OG0001470	AFUN2_001585	AGAP009137
OG0001471	AFUN2_014634	AGAP005886
OG0001472	AFUN2_009854	AGAP006169
OG0001473	AFUN2_001987	AGAP010616, AGAP012469
OG0001474	AFUN2_011295	AGAP010165
OG0001475	AFUN2_014412	AGAP008879
OG0001476	AFUN2_004837	AGAP009036
OG0001477	AFUN2_005139	AGAP011553
OG0001478	AFUN2_009896	AGAP007617
OG0001479	AFUN2_007778	AGAP007609, AGAP007610
OG0001480	AFUN2_002221	AGAP008063
OG0001481	AFUN2_010828	AGAP006118
OG0001482	AFUN2_006148	AGAP006117
OG0001483	AFUN2_002425	AGAP005099
OG0001484	AFUN2_002754	AGAP005311
OG0001486	AFUN2_014768	AGAP006025
OG0001487	AFUN2_013007, AFUN2_002662	AGAP007061, AGAP007060
OG0001488	AFUN2_013484	AGAP005060
OG0001489	AFUN2_008993	AGAP009021
OG0001490	AFUN2_011520	AGAP009140
OG0001491	AFUN2_011316	AGAP011520
OG0001492	AFUN2_004728	AGAP008035
OG0001493	AFUN2_008689	AGAP013736
OG0001494	AFUN2_008313	AGAP008062
OG0001495	AFUN2_009113	AGAP000739
OG0001496	AFUN2_005684	AGAP005654
OG0001497	AFUN2_014203	AGAP005650
OG0001498	AFUN2_014107	AGAP000120
OG0001499	AFUN2_014795	AGAP029969
OG0001499	AFUN2_009169	AGAP001031
OG0001500	AFUN2_010323	AGAP001032
OG0001501	AFUN2_012817	AGAP001416
OG0001502	AFUN2_005531	AGAP009816
OG0001503	AFUN2_009974	AGAP012744, AGAP003429
OG0001504	AFUN2_002561, AFUN2_009083	AGAP000780
OG0001505	AFUN2_012889	AGAP001065
OG0001506	AFUN2_005291	AGAP000022
OG0001507	AFUN2_011825	AGAP011782
OG0001508	AFUN2_009912	AGAP012316
OG0001509	AFUN2_012231	AGAP008736
OG0001510	AFUN2_005285	AGAP007705
OG0001511	AFUN2_011728	AGAP011391, AGAP011389, AGAP011390
OG0001512	AFUN2_002429	AGAP028519
OG0001513	AFUN2_002250	AGAP029568
OG0001514	AFUN2_009422	AGAP011985
OG0001515	AFUN2_006729	AGAP000018
OG0001516	AFUN2_005872	AGAP013158
OG0001517	AFUN2_012857	AGAP005747
OG0001518	AFUN2_014447	AGAP011357
OG0001519	AFUN2_000645	AGAP001671
OG0001520	AFUN2_004949, AFUN2_005401	AGAP028569
OG0001521	AFUN2_012381	AGAP003462
OG0001522	AFUN2_003117	AGAP012802, AGAP004109
OG0001523	AFUN2_013991	AGAP008143
OG0001524	AFUN2_013433	AGAP001940
OG0001525	AFUN2_008504	AGAP012364
OG0001526	AFUN2_002772	AGAP029903
OG0001527	AFUN2_010612	AGAP008846
OG0001528	AFUN2_000867	AGAP008843
OG0001529	AFUN2_012592	AGAP003572
OG0001530	AFUN2_009250, AFUN2_006133	AGAP000178
OG0001531	AFUN2_004191	AGAP010855
OG0001532	AFUN2_004100	AGAP001381
OG0001533	AFUN2_008180	AGAP004395
OG0001534	AFUN2_009155	AGAP010751
OG0001535	AFUN2_010804	AGAP011293
OG0001536	AFUN2_008326	AGAP011284
OG0001537	AFUN2_008238	AGAP029469
OG0001538	AFUN2_002194	AGAP003219
OG0001539	AFUN2_002082	AGAP011172
OG0001540	AFUN2_005901	AGAP012910, AGAP011045
OG0001541	AFUN2_008828	AGAP001954
OG0001542	AFUN2_010032, AFUN2_005028, AFUN2_011194, AFUN2_010787	AGAP000108
OG0001543	AFUN2_007707	AGAP000159
OG0001544	AFUN2_009676	AGAP007981
OG0001545	AFUN2_008409	AGAP013732
OG0001546	AFUN2_005603	AGAP011655
OG0001547	AFUN2_009947	AGAP010554
OG0001548	AFUN2_005481	AGAP010553
OG0001549	AFUN2_013289	AGAP029379, AGAP013035
OG0001550	AFUN2_007869	AGAP004720
OG0001551	AFUN2_010073	AGAP009428
OG0001552	AFUN2_009487, AFUN2_010468	AGAP011535
OG0001553	AFUN2_005805	AGAP005381
OG0001554	AFUN2_004593	AGAP013495
OG0001555	AFUN2_010245	AGAP010094, AGAP013723
OG0001556	AFUN2_011036	AGAP008348
OG0001557	AFUN2_006190	AGAP012694, AGAP002081
OG0001558	AFUN2_004173	AGAP002082
OG0001559	AFUN2_013269	AGAP010517
OG0001560	AFUN2_001463	AGAP029443
OG0001561	AFUN2_007177	AGAP010463
OG0001563	AFUN2_013551	AGAP004649
OG0001564	AFUN2_011258	AGAP007627
OG0001565	AFUN2_003372	AGAP003672
OG0001566	AFUN2_002193	AGAP006376
OG0001567	AFUN2_013101	AGAP000204
OG0001569	AFUN2_007663	AGAP004329, AGAP004330
OG0001570	AFUN2_007750	AGAP003717, AGAP003716
OG0001571	AFUN2_003368	AGAP008706
OG0001572	AFUN2_008632	AGAP000552
OG0001573	AFUN2_006751	AGAP010676
OG0001574	AFUN2_003989	AGAP001113
OG0001575	AFUN2_005409	AGAP000894
OG0001576	AFUN2_006134	AGAP000403
OG0001577	AFUN2_004803	AGAP008647
OG0001578	AFUN2_000690	AGAP004624
OG0001579	AFUN2_002158	AGAP002558
OG0001581	AFUN2_009691	AGAP028434
OG0001582	AFUN2_006654	AGAP004672
OG0001583	AFUN2_004974	AGAP004695
OG0001584	AFUN2_001682	AGAP012191
OG0001585	AFUN2_014408	AGAP010380
OG0001586	AFUN2_010022	AGAP003132
OG0001587	AFUN2_011600	AGAP002891
OG0001588	AFUN2_013753	AGAP002888
OG0001589	AFUN2_005829	AGAP011508
OG0001590	AFUN2_005748	AGAP008098
OG0001591	AFUN2_004729	AGAP012357
OG0001592	AFUN2_008158	AGAP010920, AGAP012418
OG0001593	AFUN2_010677	AGAP001697
OG0001594	AFUN2_007255	AGAP001699
OG0001595	AFUN2_008381	AGAP003755
OG0001596	AFUN2_006283	AGAP029185
OG0001597	AFUN2_000601	AGAP011025
OG0001598	AFUN2_004271	AGAP010985
OG0001599	AFUN2_001580	AGAP011964
OG0001600	AFUN2_010971	AGAP000242
OG0001601	AFUN2_014262	AGAP012900, AGAP012577, AGAP010645
OG0001602	AFUN2_001517	AGAP001471
OG0001603	AFUN2_011074	AGAP009280
OG0001604	AFUN2_013383	AGAP006039
OG0001605	AFUN2_002800	AGAP005431
OG0001606	AFUN2_014414	AGAP001217
OG0001607	AFUN2_007598	AGAP011904
OG0001608	AFUN2_009555	AGAP011907
OG0001609	AFUN2_014251	AGAP011906
OG0001610	AFUN2_005349, AFUN2_012581	AGAP006344
OG0001611	AFUN2_009095	AGAP005412
OG0001612	AFUN2_012580	AGAP029645
OG0001613	AFUN2_001026	AGAP011736
OG0001614	AFUN2_003458	AGAP011659
OG0001615	AFUN2_005371	AGAP002533
OG0001616	AFUN2_006005	AGAP028108, AGAP028157
OG0001617	AFUN2_010405	AGAP003410
OG0001618	AFUN2_002358	AGAP002543
OG0001619	AFUN2_012371	AGAP008666
OG0001620	AFUN2_007434	AGAP008674
OG0001621	AFUN2_005123	AGAP007871
OG0001622	AFUN2_007620	AGAP011444, AGAP012608
OG0001623	AFUN2_007808	AGAP002340
OG0001624	AFUN2_011628	AGAP009183
OG0001625	AFUN2_004141	AGAP001495
OG0001626	AFUN2_011451	AGAP009053
OG0001627	AFUN2_006132	AGAP002465
OG0001628	AFUN2_008094	AGAP005810, AGAP005811
OG0001629	AFUN2_009385	AGAP007480
OG0001630	AFUN2_004334	AGAP000355
OG0001631	AFUN2_013907	AGAP002392
OG0001632	AFUN2_005382	AGAP005010
OG0001633	AFUN2_013812	AGAP008771, AGAP012796
OG0001634	AFUN2_000547	AGAP009506
OG0001635	AFUN2_010220	AGAP013455
OG0001636	AFUN2_004870	AGAP003739
OG0001637	AFUN2_010991	AGAP008862
OG0001638	AFUN2_012185	AGAP009549
OG0001639	AFUN2_013342	AGAP009188
OG0001640	AFUN2_008023	AGAP009284
OG0001641	AFUN2_006037	AGAP007361
OG0001642	AFUN2_003656	AGAP007379
OG0001643	AFUN2_001404	AGAP003305
OG0001644	AFUN2_001371	AGAP001340
OG0001645	AFUN2_009626	AGAP002011
OG0001647	AFUN2_002867	AGAP001886
OG0001648	AFUN2_003046	AGAP012906, AGAP001911
OG0001649	AFUN2_009771	AGAP007264
OG0001650	AFUN2_006582	AGAP000809
OG0001651	AFUN2_000911	AGAP008539, AGAP000291
OG0001652	AFUN2_001236	AGAP002307
OG0001653	AFUN2_013590	AGAP002323
OG0001654	AFUN2_004766	AGAP000660
OG0001655	AFUN2_011081	AGAP010670
OG0001656	AFUN2_008148	AGAP008087
OG0001657	AFUN2_006519	AGAP008360
OG0001658	AFUN2_007031	AGAP004011
OG0001659	AFUN2_014028	AGAP012045
OG0001660	AFUN2_000737	AGAP002039, AGAP012803
OG0001661	AFUN2_011434	AGAP029610
OG0001662	AFUN2_003165	AGAP007967
OG0001663	AFUN2_006539	AGAP012804, AGAP004759
OG0001664	AFUN2_002127	AGAP000324
OG0001665	AFUN2_002268	AGAP011383
OG0001666	AFUN2_012727	AGAP000328
OG0001667	AFUN2_008666	AGAP000634
OG0001668	AFUN2_006810	AGAP003875
OG0001669	AFUN2_009579	AGAP005624
OG0001670	AFUN2_012797	AGAP029622
OG0001671	AFUN2_000541	AGAP007771
OG0001672	AFUN2_006518	AGAP007700
OG0001673	AFUN2_010148	AGAP002287
OG0001674	AFUN2_000710	AGAP007201
OG0001675	AFUN2_003507	AGAP007202
OG0001676	AFUN2_000525	AGAP004780
OG0001677	AFUN2_005849	AGAP001537
OG0001678	AFUN2_013306	AGAP001030
OG0001679	AFUN2_001850	AGAP029239
OG0001680	AFUN2_013461	AGAP002954
OG0001681	AFUN2_014618	AGAP011350
OG0001682	AFUN2_000664	AGAP009002
OG0001683	AFUN2_014560	AGAP004532
OG0001684	AFUN2_009267	AGAP004533
OG0001685	AFUN2_004923	AGAP004306
OG0001686	AFUN2_005997	AGAP029562
OG0001687	AFUN2_004740	AGAP010377
OG0001688	AFUN2_010326	AGAP010370
OG0001689	AFUN2_005504	AGAP013021
OG0001690	AFUN2_011134	AGAP000425
OG0001691	AFUN2_000660	AGAP001197
OG0001692	AFUN2_008960	AGAP000901
OG0001693	AFUN2_000830	AGAP010675
OG0001694	AFUN2_008593	AGAP004646
OG0001695	AFUN2_002389	AGAP004097
OG0001696	AFUN2_011336	AGAP002181
OG0001697	AFUN2_004538	AGAP012779, AGAP012902, AGAP004964
OG0001698	AFUN2_001219	AGAP003224, AGAP012820
OG0001699	AFUN2_003860	AGAP008814
OG0001700	AFUN2_001530	AGAP008113
OG0001701	AFUN2_009770	AGAP008117
OG0001702	AFUN2_001611	AGAP029772
OG0001704	AFUN2_013048	AGAP029632
OG0001705	AFUN2_003192, AFUN2_000729	AGAP012001
OG0001706	AFUN2_009721	AGAP012004
OG0001707	AFUN2_003248	AGAP006222, AGAP006223
OG0001708	AFUN2_009583	AGAP006227
OG0001709	AFUN2_011506	AGAP013023, AGAP012972
OG0001710	AFUN2_007229	AGAP010794
OG0001711	AFUN2_003265	AGAP012471, AGAP000575
OG0001712	AFUN2_011250	AGAP000967
OG0001713	AFUN2_002549	AGAP005629
OG0001714	AFUN2_003636	AGAP009737
OG0001715	AFUN2_005337	AGAP028433
OG0001716	AFUN2_007940	AGAP029791, AGAP009586
OG0001717	AFUN2_012053	AGAP009583
OG0001718	AFUN2_006086, AFUN2_011704	AGAP003595
OG0001719	AFUN2_002889	AGAP005176
OG0001720	AFUN2_000663	AGAP012809, AGAP004266
OG0001721	AFUN2_001186	AGAP002929
OG0001722	AFUN2_001009	AGAP012705, AGAP003900
OG0001723	AFUN2_008954	AGAP003898
OG0001724	AFUN2_001237	AGAP005531
OG0001725	AFUN2_010068	AGAP007138
OG0001726	AFUN2_002931	AGAP006120
OG0001727	AFUN2_009762	AGAP000118
OG0001728	AFUN2_012218	AGAP011677
OG0001729	AFUN2_010438	AGAP007859, AGAP007856
OG0001730	AFUN2_008487	AGAP029989
OG0001731	AFUN2_006726	AGAP006279
OG0001732	AFUN2_007642	AGAP004757
OG0001733	AFUN2_010267	AGAP004754
OG0001734	AFUN2_001978	AGAP002268
OG0001736	AFUN2_001198	AGAP003464
OG0001737	AFUN2_004718	AGAP010351
OG0001738	AFUN2_002380	AGAP000463
OG0001739	AFUN2_009051, AFUN2_009576	AGAP000948
OG0001740	AFUN2_001105	AGAP028399
OG0001741	AFUN2_007096	AGAP002552
OG0001742	AFUN2_012173	AGAP000284
OG0001743	AFUN2_012257	AGAP008838
OG0001744	AFUN2_014229	AGAP008835
OG0001745	AFUN2_009992	AGAP008836
OG0001746	AFUN2_009688	AGAP008834
OG0001747	AFUN2_003189	AGAP004882, AGAP012660
OG0001748	AFUN2_008016	AGAP002295
OG0001749	AFUN2_003323	AGAP005125
OG0001750	AFUN2_012487	AGAP000646
OG0001751	AFUN2_002625	AGAP011819
OG0001752	AFUN2_013026	AGAP001652
OG0001753	AFUN2_006138	AGAP011717
OG0001754	AFUN2_007020	AGAP011847
OG0001755	AFUN2_003557	AGAP009650
OG0001756	AFUN2_004599	AGAP006328
OG0001757	AFUN2_010325	AGAP001653
OG0001758	AFUN2_005153	AGAP008916
OG0001759	AFUN2_007343	AGAP008914
OG0001760	AFUN2_014433	AGAP000670
OG0001761	AFUN2_013526	AGAP000572
OG0001762	AFUN2_005406	AGAP029815
OG0001763	AFUN2_004134	AGAP007722
OG0001764	AFUN2_012453	AGAP006665
OG0001765	AFUN2_008230	AGAP006669
OG0001766	AFUN2_007564	AGAP002508
OG0001767	AFUN2_010467	AGAP001422
OG0001768	AFUN2_005225	AGAP006925
OG0001769	AFUN2_008223	AGAP001421
OG0001771	AFUN2_008704	AGAP009680
OG0001772	AFUN2_008091	AGAP009009
OG0001773	AFUN2_004512	AGAP001819
OG0001774	AFUN2_005883	AGAP001810
OG0001775	AFUN2_009785	AGAP008412
OG0001776	AFUN2_003725	AGAP006384
OG0001777	AFUN2_010518	AGAP008511
OG0001778	AFUN2_009042	AGAP013121
OG0001779	AFUN2_010344	AGAP011817
OG0001780	AFUN2_011431	AGAP011816
OG0001781	AFUN2_001495	AGAP001584
OG0001782	AFUN2_005627	AGAP003030
OG0001783	AFUN2_006604	AGAP004504
OG0001784	AFUN2_004799	AGAP007082
OG0001785	AFUN2_011901	AGAP001658
OG0001786	AFUN2_012893	AGAP029704
OG0001787	AFUN2_008779	AGAP000338
OG0001788	AFUN2_009861	AGAP007210
OG0001789	AFUN2_005600	AGAP007209
OG0001790	AFUN2_007846	AGAP000791
OG0001791	AFUN2_014458	AGAP002760
OG0001792	AFUN2_004697	AGAP005789, AGAP005864
OG0001793	AFUN2_000589	AGAP007001
OG0001794	AFUN2_004067	AGAP007002
OG0001795	AFUN2_011000	AGAP000840
OG0001796	AFUN2_001703	AGAP006045
OG0001797	AFUN2_013201	AGAP006408
OG0001798	AFUN2_011218	AGAP001586
OG0001799	AFUN2_004876	AGAP002094
OG0001800	AFUN2_004617	AGAP008515
OG0001801	AFUN2_013956	AGAP007374
OG0001802	AFUN2_001109	AGAP004631
OG0001803	AFUN2_012482	AGAP000699
OG0001804	AFUN2_014713	AGAP008155
OG0001805	AFUN2_010521	AGAP002090
OG0001806	AFUN2_004509	AGAP006063
OG0001807	AFUN2_010019	AGAP008944
OG0001808	AFUN2_005670	AGAP005243
OG0001809	AFUN2_014205	AGAP009832
OG0001810	AFUN2_002598	AGAP009844
OG0001811	AFUN2_010409	AGAP003766
OG0001812	AFUN2_011783	AGAP000618
OG0001813	AFUN2_004019	AGAP007205
OG0001814	AFUN2_009026	AGAP007204
OG0001815	AFUN2_003355	AGAP009025
OG0001816	AFUN2_000959	AGAP007032
OG0001817	AFUN2_012666	AGAP029480
OG0001818	AFUN2_002923	AGAP005700
OG0001819	AFUN2_002912	AGAP000389
OG0001820	AFUN2_013679	AGAP007724
OG0001821	AFUN2_006009	AGAP006460
OG0001822	AFUN2_005825	AGAP029455
OG0001823	AFUN2_000366	AGAP007510
OG0001824	AFUN2_001723	AGAP010040, AGAP012657
OG0001825	AFUN2_013241	AGAP000507
OG0001826	AFUN2_013520	AGAP009857
OG0001827	AFUN2_007052	AGAP029802
OG0001828	AFUN2_005642	AGAP007775
OG0001829	AFUN2_002828	AGAP029752, AGAP029751
OG0001830	AFUN2_010620	AGAP005064
OG0001831	AFUN2_007601	AGAP000029
OG0001832	AFUN2_000704	AGAP011859
OG0001833	AFUN2_011843	AGAP008807, AGAP008810
OG0001834	AFUN2_007515	AGAP029579
OG0001835	AFUN2_011679	AGAP004572
OG0001836	AFUN2_011297	AGAP009708
OG0001837	AFUN2_010819	AGAP004507
OG0001838	AFUN2_004196	AGAP012123
OG0001839	AFUN2_012337	AGAP029911
OG0001840	AFUN2_003405	AGAP000835, AGAP004972, AGAP004973
OG0001841	AFUN2_013695	AGAP007305
OG0001842	AFUN2_014690	AGAP028640, AGAP012729
OG0001843	AFUN2_004120	AGAP001690
OG0001844	AFUN2_003521	AGAP029564
OG0001845	AFUN2_006514	AGAP029052
OG0001846	AFUN2_000991	AGAP029630
OG0001847	AFUN2_003513	AGAP028004
OG0001848	AFUN2_007656	AGAP013441
OG0001849	AFUN2_000820	AGAP011134
OG0001850	AFUN2_002724	AGAP029570
OG0001851	AFUN2_006711	AGAP029498
OG0001852	AFUN2_005160	AGAP011143
OG0001853	AFUN2_004240	AGAP010646, AGAP012576
OG0001854	AFUN2_007007	AGAP011811
OG0001855	AFUN2_009184	AGAP029584
OG0001856	AFUN2_002547	AGAP010201
OG0001857	AFUN2_003446	AGAP002986
OG0001858	AFUN2_008665	AGAP013547, AGAP007493
OG0001859	AFUN2_003250	AGAP001645
OG0001860	AFUN2_008776	AGAP003901
OG0001861	AFUN2_008282	AGAP007608
OG0001862	AFUN2_010029	AGAP001583
OG0001863	AFUN2_007773	AGAP004892
OG0001864	AFUN2_002233	AGAP009577
OG0001865	AFUN2_008646	AGAP000577
OG0001866	AFUN2_007799	AGAP001608
OG0001867	AFUN2_008520	AGAP008318
OG0001868	AFUN2_002408	AGAP002382
OG0001869	AFUN2_008080	AGAP010442
OG0001870	AFUN2_005694	AGAP013204
OG0001871	AFUN2_007627	AGAP005150
OG0001872	AFUN2_002314	AGAP002469
OG0001873	AFUN2_009743	AGAP002553
OG0001874	AFUN2_010683	AGAP003355
OG0001875	AFUN2_009650	AGAP005465
OG0001876	AFUN2_012466	AGAP002315
OG0001877	AFUN2_001212	AGAP004447
OG0001878	AFUN2_005068	AGAP029127
OG0001879	AFUN2_003883	AGAP011547
OG0001880	AFUN2_013384	AGAP002431
OG0001881	AFUN2_003732	AGAP006994
OG0001882	AFUN2_014593	AGAP028024
OG0001882	AFUN2_010551	AGAP007946
OG0001883	AFUN2_014797	AGAP006089
OG0001884	AFUN2_004138, AFUN2_013552	AGAP009060
OG0001885	AFUN2_008958	AGAP003727
OG0001886	AFUN2_010491	AGAP001083
OG0001887	AFUN2_014786	AGAP012187, AGAP000471
OG0001889	AFUN2_013337	AGAP029657
OG0001890	AFUN2_006840	AGAP028133, AGAP028598
OG0001891	AFUN2_014140	AGAP008996
OG0001892	AFUN2_011259	AGAP013157
OG0001893	AFUN2_005307	AGAP011965
OG0001894	AFUN2_004167	AGAP000626
OG0001895	AFUN2_014227	AGAP007250
OG0001896	AFUN2_014049, AFUN2_001216	AGAP009890
OG0001897	AFUN2_011751	AGAP000236
OG0001898	AFUN2_002656	AGAP000537
OG0001899	AFUN2_013404	AGAP008285
OG0001901	AFUN2_014282	AGAP007792
OG0001902	AFUN2_011565	AGAP004310
OG0001905	AFUN2_000770	AGAP001064
OG0001906	AFUN2_002632	AGAP003678
OG0001907	AFUN2_004454	AGAP011720
OG0001908	AFUN2_006874	AGAP002554
OG0001909	AFUN2_010061	AGAP008090
OG0001910	AFUN2_009985	AGAP010359
OG0001912	AFUN2_007805	AGAP011746
OG0001913	AFUN2_009671	AGAP000620
OG0001914	AFUN2_011749	AGAP005030
OG0001915	AFUN2_006183	AGAP003118
OG0001916	AFUN2_003926	AGAP013266
OG0001917	AFUN2_013655	AGAP001974
OG0001918	AFUN2_002532	AGAP000850
OG0001919	AFUN2_010448	AGAP005658
OG0001920	AFUN2_014605	AGAP001814
OG0001921	AFUN2_005840	AGAP003258
OG0001922	AFUN2_005043	AGAP028455
OG0001922	AFUN2_010432	AGAP006377
OG0001923	AFUN2_008144	AGAP007137
OG0001924	AFUN2_013481	AGAP009950
OG0001925	AFUN2_010650	AGAP000023
OG0001926	AFUN2_012177	AGAP013491, AGAP000629
OG0001927	AFUN2_008992, AFUN2_013102	AGAP006973, AGAP006972
OG0001928	AFUN2_005041	AGAP007089
OG0001929	AFUN2_004935	AGAP000619
OG0001930	AFUN2_010260	AGAP005647
OG0001931	AFUN2_005164	AGAP000949
OG0001932	AFUN2_000805	AGAP029479
OG0001933	AFUN2_001265	AGAP002256
OG0001934	AFUN2_011352	AGAP005438
OG0001935	AFUN2_011775, AFUN2_010742, AFUN2_007774, AFUN2_008447	AGAP008692
OG0001937	AFUN2_003400	AGAP007349
OG0001938	AFUN2_008764	AGAP012255
OG0001939	AFUN2_010516	AGAP001231
OG0001940	AFUN2_004276	AGAP001015
OG0001941	AFUN2_001355	AGAP000334
OG0001942	AFUN2_010549	AGAP005165
OG0001943	AFUN2_000692	AGAP001726
OG0001944	AFUN2_003749	AGAP011812
OG0001945	AFUN2_001756	AGAP013210
OG0001946	AFUN2_001159	AGAP000932
OG0001947	AFUN2_012837	AGAP007892
OG0001948	AFUN2_003040	AGAP028653
OG0001949	AFUN2_004415	AGAP009514
OG0001950	AFUN2_008735	AGAP006260
OG0001951	AFUN2_008013	AGAP012764, AGAP009389
OG0001952	AFUN2_010807	AGAP006151
OG0001953	AFUN2_013783	AGAP029520
OG0001954	AFUN2_003660	AGAP007005
OG0001955	AFUN2_012249	AGAP013739, AGAP013762
OG0001956	AFUN2_010316	AGAP000430
OG0001957	AFUN2_011056	AGAP005680
OG0001958	AFUN2_005100	AGAP011170
OG0001959	AFUN2_004839	AGAP029626
OG0001960	AFUN2_013544	AGAP002006
OG0001961	AFUN2_000723	AGAP009497
OG0001962	AFUN2_005904	AGAP010265
OG0001963	AFUN2_004425	AGAP012921, AGAP009575
OG0001964	AFUN2_003134	AGAP006415
OG0001965	AFUN2_000500	AGAP011779
OG0001966	AFUN2_008720, AFUN2_008622	AGAP002803
OG0001968	AFUN2_001721	AGAP004774
OG0001969	AFUN2_002796	AGAP007155
OG0001970	AFUN2_009708	AGAP002949
OG0001971	AFUN2_011856	AGAP011375
OG0001972	AFUN2_004339	AGAP004784
OG0001973	AFUN2_010667	AGAP029708, AGAP029707
OG0001974	AFUN2_006777	AGAP013397
OG0001975	AFUN2_009352	AGAP029549
OG0001976	AFUN2_004800	AGAP001696
OG0001977	AFUN2_011829	AGAP000185
OG0001978	AFUN2_010076	AGAP008247
OG0001979	AFUN2_001630	AGAP003872
OG0001980	AFUN2_012317	AGAP012953, AGAP000275
OG0001981	AFUN2_011198	AGAP029553
OG0001982	AFUN2_009559	AGAP000385
OG0001983	AFUN2_008742	AGAP000441
OG0001984	AFUN2_002883	AGAP011303, AGAP011305
OG0001986	AFUN2_008404	AGAP005745
OG0001986	AFUN2_000955	AGAP005746
OG0001988	AFUN2_010544	AGAP028078
OG0001991	AFUN2_006914	AGAP013093
OG0001997	AFUN2_003902	AGAP000935
OG0001998	AFUN2_013016	AGAP000281
OG0002000	AFUN2_013089	AGAP010601
OG0002000	AFUN2_005691	AGAP010602, AGAP010604
OG0002009	AFUN2_001767, AFUN2_004957, AFUN2_012212	AGAP010968
OG0002010	AFUN2_013191	AGAP013373
OG0002011	AFUN2_003437	AGAP029179
OG0002011	AFUN2_000923	AGAP013425
OG0002013	AFUN2_012712	AGAP009111
OG0002013	AFUN2_014100	AGAP009391
OG0002014	AFUN2_008768	AGAP006007, AGAP006008
OG0002014	AFUN2_005891	AGAP006003, AGAP006004
OG0002016	AFUN2_001871	AGAP029868
OG0002016	AFUN2_011361	AGAP010682
OG0002018	AFUN2_007208	AGAP029150, AGAP029182, AGAP029134, AGAP029164
OG0002027	AFUN2_009172	AGAP003346, AGAP012877
OG0002028	AFUN2_001046	AGAP002921
OG0002029	AFUN2_004317	AGAP002919
OG0002030	AFUN2_012852	AGAP013354
OG0002031	AFUN2_014361	AGAP006662
OG0002032	AFUN2_009284	AGAP004459
OG0002033	AFUN2_011606	AGAP028610
OG0002034	AFUN2_009590	AGAP012746, AGAP003514
OG0002035	AFUN2_003764	AGAP003331
OG0002036	AFUN2_005934	AGAP012981, AGAP003200
OG0002037	AFUN2_010259	AGAP004727
OG0002038	AFUN2_002681	AGAP001099
OG0002039	AFUN2_012449	AGAP010449, AGAP010447
OG0002040	AFUN2_008505	AGAP013094
OG0002041	AFUN2_002134	AGAP012481
OG0002042	AFUN2_010121	AGAP010458
OG0002043	AFUN2_012585	AGAP005228
OG0002044	AFUN2_012791	AGAP000069
OG0002045	AFUN2_004535	AGAP000360
OG0002046	AFUN2_006398	AGAP010681
OG0002047	AFUN2_006752	AGAP006671
OG0002048	AFUN2_006967	AGAP012853, AGAP012137
OG0002049	AFUN2_005410	AGAP028154
OG0002050	AFUN2_009262	AGAP006571
OG0002051	AFUN2_005354	AGAP002138
OG0002052	AFUN2_013828	AGAP011085
OG0002053	AFUN2_003693	AGAP006574
OG0002054	AFUN2_012860	AGAP012403
OG0002055	AFUN2_003231	AGAP003550
OG0002056	AFUN2_014228	AGAP013233
OG0002057	AFUN2_002996	AGAP003548
OG0002058	AFUN2_010573	AGAP002085
OG0002059	AFUN2_008903	AGAP004434
OG0002060	AFUN2_010847	AGAP003547
OG0002061	AFUN2_003438	AGAP013167
OG0002062	AFUN2_005789	AGAP002725
OG0002063	AFUN2_008172	AGAP003232
OG0002064	AFUN2_004758	AGAP028415
OG0002065	AFUN2_008049	AGAP011319
OG0002066	AFUN2_001388	AGAP011324
OG0002067	AFUN2_001308	AGAP012751, AGAP001609
OG0002068	AFUN2_012360	AGAP001603
OG0002069	AFUN2_013536	AGAP009733
OG0002070	AFUN2_013693	AGAP011984
OG0002071	AFUN2_012681, AFUN2_000832	AGAP012394, AGAP012395
OG0002072	AFUN2_012665	AGAP004371, AGAP012860
OG0002073	AFUN2_003920	AGAP006657
OG0002074	AFUN2_004349	AGAP006658
OG0002075	AFUN2_000462	AGAP006660
OG0002076	AFUN2_013726	AGAP006659
OG0002077	AFUN2_012898	AGAP011858
OG0002078	AFUN2_001878	AGAP002603
OG0002079	AFUN2_003274	AGAP002601
OG0002080	AFUN2_008661	AGAP013296
OG0002081	AFUN2_008613	AGAP011762
OG0002082	AFUN2_009457	AGAP010928
OG0002083	AFUN2_011982	AGAP012368
OG0002084	AFUN2_009919	AGAP004292
OG0002085	AFUN2_014707	AGAP005761
OG0002086	AFUN2_004782	AGAP011900
OG0002087	AFUN2_008086	AGAP010595
OG0002088	AFUN2_013562	AGAP010558
OG0002089	AFUN2_011182	AGAP010572
OG0002090	AFUN2_002895	AGAP010613, AGAP010612
OG0002091	AFUN2_012309	AGAP005762
OG0002092	AFUN2_012593	AGAP011897
OG0002093	AFUN2_010593	AGAP009822
OG0002094	AFUN2_009439	AGAP028580, AGAP012019
OG0002095	AFUN2_003664	AGAP003294
OG0002096	AFUN2_006371	AGAP005803
OG0002097	AFUN2_004551	AGAP005800
OG0002098	AFUN2_001646	AGAP002021
OG0002099	AFUN2_005052	AGAP002193
OG0002100	AFUN2_001835	AGAP003003
OG0002101	AFUN2_013257	AGAP002672
OG0002102	AFUN2_003594	AGAP029803
OG0002103	AFUN2_000747	AGAP000631
OG0002104	AFUN2_004925	AGAP012251
OG0002105	AFUN2_001694	AGAP009841
OG0002106	AFUN2_006735	AGAP009620
OG0002107	AFUN2_005676	AGAP009619
