Orthogroup	AfunestusAfunGA1	AminimusMINIMUS1
OG0002388	AFUN2_003970	AMIN015992
OG0002389	AFUN2_005503	AMIN001465
OG0002390	AFUN2_008329	AMIN004872
OG0002391	AFUN2_007801	AMIN000573
OG0002392	AFUN2_006003	AMIN004871
OG0002393	AFUN2_010070	AMIN007861
OG0002395	AFUN2_005575	AMIN002050
OG0002396	AFUN2_008489	AMIN002756
OG0002397	AFUN2_003672	AMIN007980
OG0002398	AFUN2_002259	AMIN003648
OG0002399	AFUN2_011216	AMIN002754
OG0002400	AFUN2_014226	AMIN002770
OG0002401	AFUN2_014245	AMIN001018
OG0002402	AFUN2_006071	AMIN001338
OG0002403	AFUN2_000520	AMIN001017
OG0002404	AFUN2_014424	AMIN015767
OG0002405	AFUN2_009109	AMIN009561
OG0002406	AFUN2_011148	AMIN006618, AMIN006619
OG0002407	AFUN2_003487	AMIN006624
OG0002408	AFUN2_011583	AMIN006616
OG0002409	AFUN2_005962	AMIN001274
OG0002410	AFUN2_012490	AMIN001271
OG0002411	AFUN2_005672	AMIN001276
OG0002412	AFUN2_013479	AMIN001273
OG0002414	AFUN2_010638	AMIN007795
OG0002415	AFUN2_002147	AMIN004924
OG0002416	AFUN2_005165	AMIN007661
OG0002417	AFUN2_007672	AMIN007936
OG0002418	AFUN2_009722	AMIN007669
OG0002419	AFUN2_007412	AMIN006678
OG0002420	AFUN2_004117	AMIN006673
OG0002421	AFUN2_001497	AMIN009244
OG0002422	AFUN2_013645	AMIN007188
OG0002423	AFUN2_001176	AMIN006756
OG0002424	AFUN2_007699	AMIN007184
OG0002425	AFUN2_001751	AMIN006095
OG0002426	AFUN2_013467	AMIN006759
OG0002427	AFUN2_000936	AMIN006521
OG0002428	AFUN2_004900	AMIN009243
OG0002429	AFUN2_006346	AMIN015580
OG0002430	AFUN2_009522	AMIN010096
OG0002431	AFUN2_014347	AMIN006530
OG0002432	AFUN2_013741	AMIN009670
OG0002433	AFUN2_005536	AMIN004240
OG0002434	AFUN2_013642	AMIN004242
OG0002435	AFUN2_009270, AFUN2_004582	AMIN006533
OG0002436	AFUN2_013859	AMIN004243
OG0002437	AFUN2_003805	AMIN010051
OG0002438	AFUN2_012663	AMIN001094
OG0002439	AFUN2_006281	AMIN009943
OG0002440	AFUN2_004106	AMIN009942
OG0002441	AFUN2_005378	AMIN007995
OG0002442	AFUN2_008399	AMIN006631
OG0002443	AFUN2_013617	AMIN008133
OG0002444	AFUN2_008043	AMIN008128
OG0002445	AFUN2_004801	AMIN008132
OG0002446	AFUN2_012064	AMIN010378
OG0002447	AFUN2_013415	AMIN002717
OG0002448	AFUN2_011767	AMIN002714
OG0002449	AFUN2_011366	AMIN009866
OG0002450	AFUN2_005927	AMIN004729
OG0002451	AFUN2_007550	AMIN000254
OG0002452	AFUN2_012332	AMIN016129
OG0002453	AFUN2_009096	AMIN005303
OG0002454	AFUN2_011225	AMIN005501
OG0002455	AFUN2_012409	AMIN006719
OG0002456	AFUN2_011808	AMIN006977
OG0002457	AFUN2_011051	AMIN009173
OG0002458	AFUN2_008688	AMIN009174
OG0002459	AFUN2_010946	AMIN009175
OG0002460	AFUN2_004345	AMIN003931
OG0002461	AFUN2_009718	AMIN003927
OG0002462	AFUN2_013300	AMIN004542, AMIN005871
OG0002463	AFUN2_001608	AMIN002131
OG0002464	AFUN2_005583	AMIN001512
OG0002465	AFUN2_005416	AMIN004749
OG0002466	AFUN2_002395	AMIN004515
OG0002467	AFUN2_000425	AMIN008708
OG0002468	AFUN2_009570	AMIN015830
OG0002469	AFUN2_002710	AMIN015657
OG0002470	AFUN2_011649	AMIN002628
OG0002471	AFUN2_006458	AMIN009381
OG0002472	AFUN2_002605	AMIN001384
OG0002473	AFUN2_009971	AMIN007682
OG0002474	AFUN2_002514	AMIN006143
OG0002475	AFUN2_002455	AMIN006149
OG0002476	AFUN2_009869	AMIN006147
OG0002477	AFUN2_006180	AMIN008422
OG0002478	AFUN2_014697	AMIN004014
OG0002479	AFUN2_013249	AMIN010971
OG0002480	AFUN2_003166	AMIN007225
OG0002481	AFUN2_008157	AMIN001418
OG0002482	AFUN2_003678	AMIN015906
OG0002483	AFUN2_011211	AMIN003206
OG0002484	AFUN2_001838	AMIN003169
OG0002485	AFUN2_010826	AMIN002738
OG0002486	AFUN2_009115	AMIN003172
OG0002487	AFUN2_014299	AMIN004696
OG0002488	AFUN2_007271	AMIN005042
OG0002489	AFUN2_000942	AMIN004459
OG0002490	AFUN2_005092	AMIN004462
OG0002491	AFUN2_002699	AMIN001262
OG0002492	AFUN2_008924	AMIN001263
OG0002493	AFUN2_009866	AMIN006567
OG0002494	AFUN2_009749	AMIN001264
OG0002495	AFUN2_005282	AMIN000867
OG0002496	AFUN2_004533	AMIN004166
OG0002497	AFUN2_006434	AMIN000205
OG0002498	AFUN2_009661	AMIN003203
OG0002499	AFUN2_006813	AMIN008770
OG0002500	AFUN2_005818	AMIN003344
OG0002501	AFUN2_004133	AMIN003340
OG0002502	AFUN2_010664	AMIN008136
OG0002503	AFUN2_003203	AMIN003339
OG0002504	AFUN2_003097	AMIN003337
OG0002505	AFUN2_013623	AMIN003303
OG0002506	AFUN2_011016	AMIN000252
OG0002507	AFUN2_004690	AMIN000253
OG0002508	AFUN2_012745	AMIN016289
OG0002509	AFUN2_008029	AMIN000662
OG0002510	AFUN2_005110	AMIN002556
OG0002511	AFUN2_008222	AMIN004159
OG0002512	AFUN2_008277	AMIN002557
OG0002513	AFUN2_005628	AMIN000364
OG0002514	AFUN2_011726	AMIN003511
OG0002515	AFUN2_012241	AMIN002629
OG0002516	AFUN2_005664	AMIN009892
OG0002517	AFUN2_007221	AMIN009894
OG0002518	AFUN2_009630	AMIN009890
OG0002519	AFUN2_003731	AMIN004083
OG0002520	AFUN2_010902	AMIN002455
OG0002521	AFUN2_004278	AMIN016195
OG0002522	AFUN2_012949	AMIN011573
OG0002523	AFUN2_010125	AMIN011577
OG0002524	AFUN2_003821	AMIN005762
OG0002525	AFUN2_009480	AMIN002489
OG0002526	AFUN2_014120	AMIN007335
OG0002527	AFUN2_007929	AMIN002491
OG0002528	AFUN2_007868	AMIN002487
OG0002529	AFUN2_004395	AMIN002492
OG0002531	AFUN2_011188	AMIN004362
OG0002532	AFUN2_014436	AMIN004396
OG0002533	AFUN2_007995	AMIN004381
OG0002534	AFUN2_008815	AMIN004387
OG0002535	AFUN2_011558	AMIN008704
OG0002536	AFUN2_009091	AMIN006013
OG0002537	AFUN2_002529	AMIN010044
OG0002539	AFUN2_013756	AMIN006053
OG0002540	AFUN2_004624	AMIN009392
OG0002541	AFUN2_008245	AMIN006054
OG0002542	AFUN2_014755	AMIN001241
OG0002543	AFUN2_008789	AMIN005006
OG0002545	AFUN2_007131	AMIN001870
OG0002546	AFUN2_005255	AMIN001864
OG0002547	AFUN2_010435	AMIN015940
OG0002548	AFUN2_004432	AMIN007530
OG0002549	AFUN2_008015	AMIN011310
OG0002550	AFUN2_003522	AMIN003151
OG0002551	AFUN2_008892	AMIN011312
OG0002552	AFUN2_009290	AMIN011313
OG0002553	AFUN2_012815	AMIN007118
OG0002554	AFUN2_011321	AMIN004226
OG0002555	AFUN2_003777	AMIN002253
OG0002556	AFUN2_013106	AMIN006653
OG0002558	AFUN2_006070	AMIN008583
OG0002559	AFUN2_012625	AMIN008589
OG0002560	AFUN2_001421	AMIN008588
OG0002561	AFUN2_009171	AMIN000589
OG0002562	AFUN2_002131	AMIN011371
OG0002563	AFUN2_009563	AMIN011370
OG0002564	AFUN2_010504	AMIN011353
OG0002565	AFUN2_013980	AMIN011363
OG0002566	AFUN2_011017	AMIN006891
OG0002567	AFUN2_002563	AMIN003796
OG0002568	AFUN2_007404	AMIN006893
OG0002569	AFUN2_010901	AMIN000355
OG0002570	AFUN2_001937	AMIN000278
OG0002571	AFUN2_000326	AMIN005833
OG0002572	AFUN2_012826	AMIN006489
OG0002573	AFUN2_007854	AMIN002529
OG0002574	AFUN2_008181	AMIN008249
OG0002575	AFUN2_003851	AMIN009035
OG0002576	AFUN2_000718	AMIN008271
OG0002577	AFUN2_004268	AMIN010282
OG0002578	AFUN2_012742	AMIN002167
OG0002580	AFUN2_002571	AMIN003404
OG0002581	AFUN2_008378	AMIN005347
OG0002582	AFUN2_008203	AMIN010049
OG0002583	AFUN2_006789	AMIN003403
OG0002584	AFUN2_014653	AMIN004076
OG0002585	AFUN2_003858	AMIN004073
OG0002586	AFUN2_010397	AMIN011490
OG0002587	AFUN2_006823	AMIN008949
OG0002588	AFUN2_013035	AMIN008782
OG0002589	AFUN2_008149	AMIN008783
OG0002590	AFUN2_002729	AMIN008950
OG0002592	AFUN2_004156	AMIN004695
OG0002593	AFUN2_003739	AMIN006339
OG0002594	AFUN2_004515	AMIN003323
OG0002595	AFUN2_010775	AMIN006078
OG0002596	AFUN2_004926	AMIN003619
OG0002597	AFUN2_002938	AMIN003620
OG0002598	AFUN2_002924	AMIN004018
OG0002599	AFUN2_011124	AMIN015923
OG0002600	AFUN2_005005	AMIN015924
OG0002601	AFUN2_014406	AMIN006837
OG0002602	AFUN2_003161	AMIN010944
OG0002603	AFUN2_002226	AMIN004127
OG0002604	AFUN2_009788	AMIN006087
OG0002605	AFUN2_001076	AMIN009833
OG0002606	AFUN2_001056	AMIN009832
OG0002607	AFUN2_013594	AMIN009545
OG0002608	AFUN2_013244	AMIN003729
OG0002609	AFUN2_006216	AMIN002372
OG0002610	AFUN2_010180	AMIN003714
OG0002611	AFUN2_001436	AMIN011652
OG0002612	AFUN2_011479	AMIN011508
OG0002613	AFUN2_001574	AMIN004934
OG0002614	AFUN2_006689	AMIN002669
OG0002615	AFUN2_005587	AMIN002668
OG0002616	AFUN2_000333	AMIN002672
OG0002617	AFUN2_001519	AMIN002670
OG0002618	AFUN2_000998	AMIN001113
OG0002619	AFUN2_001465	AMIN001114
OG0002620	AFUN2_013834	AMIN001116
OG0002621	AFUN2_001359	AMIN002733
OG0002623	AFUN2_012587	AMIN004787
OG0002624	AFUN2_012325	AMIN000756
OG0002625	AFUN2_009005	AMIN002657
OG0002626	AFUN2_002252	AMIN000888
OG0002627	AFUN2_005597	AMIN011232
OG0002628	AFUN2_012506	AMIN011231
OG0002629	AFUN2_008437	AMIN001681
OG0002630	AFUN2_002232	AMIN001679
OG0002631	AFUN2_012605	AMIN001412
OG0002632	AFUN2_011579	AMIN001042
OG0002633	AFUN2_001202	AMIN001045
OG0002634	AFUN2_010643	AMIN001044
OG0002635	AFUN2_008026	AMIN000221
OG0002636	AFUN2_001880	AMIN010091
OG0002637	AFUN2_001411	AMIN003770
OG0002638	AFUN2_010140	AMIN005121
OG0002639	AFUN2_009243	AMIN001069
OG0002640	AFUN2_008408	AMIN006692
OG0002641	AFUN2_005152	AMIN006684, AMIN006685
OG0002642	AFUN2_014317	AMIN006688
OG0002643	AFUN2_007856	AMIN006689
OG0002644	AFUN2_003124	AMIN001876
OG0002645	AFUN2_000580	AMIN001880
OG0002646	AFUN2_008320	AMIN001885
OG0002647	AFUN2_005785	AMIN001875
OG0002648	AFUN2_012980	AMIN001879
OG0002649	AFUN2_004963	AMIN008458
OG0002650	AFUN2_006214	AMIN005790
OG0002651	AFUN2_005897	AMIN005073
OG0002652	AFUN2_000442	AMIN011599
OG0002653	AFUN2_003976	AMIN004580
OG0002654	AFUN2_013034	AMIN002948
OG0002655	AFUN2_003350	AMIN002689
OG0002656	AFUN2_009210	AMIN002686
OG0002657	AFUN2_000495	AMIN009781
OG0002658	AFUN2_011581	AMIN001622
OG0002659	AFUN2_003252	AMIN006456
OG0002660	AFUN2_009623	AMIN002041
OG0002661	AFUN2_000798	AMIN007097, AMIN007098
OG0002662	AFUN2_004407, AFUN2_007660	AMIN009032
OG0002663	AFUN2_011132	AMIN004450
OG0002664	AFUN2_007956	AMIN006868
OG0002665	AFUN2_001562	AMIN001922
OG0002666	AFUN2_011732	AMIN007139
OG0002667	AFUN2_007232	AMIN010511
OG0002668	AFUN2_007667	AMIN016033
OG0002669	AFUN2_004858	AMIN016034
OG0002670	AFUN2_009227	AMIN003233
OG0002671	AFUN2_013545	AMIN010495
OG0002672	AFUN2_011171	AMIN010494
OG0002673	AFUN2_007471	AMIN005638, AMIN007214
OG0002674	AFUN2_005930	AMIN005408
OG0002675	AFUN2_003413	AMIN002103
OG0002676	AFUN2_009666	AMIN004810
OG0002677	AFUN2_004894	AMIN000564
OG0002678	AFUN2_008097	AMIN005440
OG0002679	AFUN2_002064	AMIN002313
OG0002680	AFUN2_011976	AMIN004559
OG0002681	AFUN2_011922	AMIN004485
OG0002682	AFUN2_010447	AMIN000460
OG0002683	AFUN2_009914	AMIN000462
OG0002684	AFUN2_010729	AMIN000459
OG0002685	AFUN2_014124	AMIN000473
OG0002686	AFUN2_012479	AMIN010189
OG0002687	AFUN2_005419	AMIN010592
OG0002688	AFUN2_011497	AMIN000488
OG0002689	AFUN2_007649	AMIN008405
OG0002690	AFUN2_000863	AMIN005250
OG0002691	AFUN2_003133	AMIN005152
OG0002692	AFUN2_003685	AMIN006720
OG0002693	AFUN2_011420	AMIN015806
OG0002694	AFUN2_005793	AMIN006014
OG0002695	AFUN2_000987	AMIN005181
OG0002696	AFUN2_009549	AMIN008021
OG0002697	AFUN2_010631	AMIN004640
OG0002698	AFUN2_013336	AMIN004649
OG0002699	AFUN2_011735	AMIN008313
OG0002700	AFUN2_002145	AMIN001982
OG0002701	AFUN2_000473	AMIN010180
OG0002702	AFUN2_011190	AMIN001989
OG0002703	AFUN2_012100	AMIN003839
OG0002704	AFUN2_000964	AMIN003838
OG0002705	AFUN2_006264	AMIN000007
OG0002706	AFUN2_007512	AMIN003101
OG0002707	AFUN2_013239	AMIN004601
OG0002708	AFUN2_010158	AMIN008346
OG0002709	AFUN2_002950	AMIN005436
OG0002710	AFUN2_010596	AMIN004046
OG0002711	AFUN2_000849	AMIN014455
OG0002712	AFUN2_006802	AMIN009673
OG0002713	AFUN2_002926	AMIN007586
OG0002714	AFUN2_006313	AMIN009982
OG0002716	AFUN2_006484	AMIN009981
OG0002717	AFUN2_003212	AMIN011618
OG0002718	AFUN2_010984	AMIN007720
OG0002719	AFUN2_009707	AMIN008569
OG0002720	AFUN2_002827	AMIN008568
OG0002721	AFUN2_002707	AMIN016272
OG0002722	AFUN2_001577	AMIN006179
OG0002723	AFUN2_003391	AMIN009577
OG0002724	AFUN2_003658	AMIN011172
OG0002725	AFUN2_010493	AMIN002805
OG0002726	AFUN2_014761	AMIN001138
OG0002727	AFUN2_006376	AMIN004611
OG0002728	AFUN2_009112	AMIN006512
OG0002729	AFUN2_009087	AMIN006516
OG0002730	AFUN2_010978	AMIN006511
OG0002731	AFUN2_008226	AMIN006517
OG0002732	AFUN2_003361	AMIN011475
OG0002733	AFUN2_000784	AMIN016090
OG0002734	AFUN2_009929	AMIN000353
OG0002735	AFUN2_004519	AMIN000351
OG0002736	AFUN2_004479	AMIN009072
OG0002737	AFUN2_007691	AMIN006310
OG0002738	AFUN2_002939	AMIN006303
OG0002739	AFUN2_003657	AMIN007436
OG0002740	AFUN2_013000	AMIN006972
OG0002741	AFUN2_003882	AMIN008691
OG0002742	AFUN2_002238	AMIN008115
OG0002743	AFUN2_001184	AMIN008341
OG0002744	AFUN2_008151	AMIN002086
OG0002746	AFUN2_014381	AMIN000786
OG0002747	AFUN2_002515	AMIN005279
OG0002748	AFUN2_011830	AMIN004009
OG0002749	AFUN2_000362	AMIN010564
OG0002750	AFUN2_010921	AMIN003185
OG0002751	AFUN2_010175	AMIN002613
OG0002752	AFUN2_010687	AMIN002611
OG0002753	AFUN2_013326	AMIN006807
OG0002754	AFUN2_006548	AMIN000694
OG0002755	AFUN2_010135	AMIN005281
OG0002756	AFUN2_003475	AMIN007561
OG0002757	AFUN2_008868	AMIN007558
OG0002758	AFUN2_000727	AMIN010190
OG0002759	AFUN2_013349	AMIN010187
OG0002760	AFUN2_010392	AMIN010188
OG0002761	AFUN2_011698	AMIN007948
OG0002762	AFUN2_003237	AMIN006351
OG0002763	AFUN2_012300	AMIN006357, AMIN006356
OG0002764	AFUN2_002985	AMIN011255
OG0002765	AFUN2_006741	AMIN011404
OG0002766	AFUN2_009123	AMIN008445
OG0002767	AFUN2_012215	AMIN010340
OG0002768	AFUN2_013133	AMIN010336
OG0002769	AFUN2_011512	AMIN010338
OG0002770	AFUN2_005894	AMIN011256
OG0002771	AFUN2_000488	AMIN004922
OG0002772	AFUN2_010406	AMIN004567
OG0002773	AFUN2_007953	AMIN005782
OG0002774	AFUN2_004394	AMIN002380
OG0002775	AFUN2_014558	AMIN007520
OG0002776	AFUN2_005386	AMIN000503
OG0002777	AFUN2_010184	AMIN000446
OG0002778	AFUN2_012069	AMIN015518
OG0002779	AFUN2_009755	AMIN006876
OG0002780	AFUN2_007383	AMIN016126
OG0002781	AFUN2_009294	AMIN006098
OG0002782	AFUN2_010463	AMIN007279
OG0002783	AFUN2_005533	AMIN001068
OG0002784	AFUN2_013444	AMIN005460
OG0002785	AFUN2_004449	AMIN004251
OG0002786	AFUN2_001771	AMIN006124
OG0002787	AFUN2_001970	AMIN009223
OG0002788	AFUN2_005300	AMIN001969
OG0002789	AFUN2_006931	AMIN007472
OG0002790	AFUN2_001278	AMIN004735
OG0002791	AFUN2_013278	AMIN010687
OG0002792	AFUN2_005351	AMIN000749
OG0002793	AFUN2_002968	AMIN002647
OG0002794	AFUN2_007945	AMIN005274
OG0002795	AFUN2_000343	AMIN008216
OG0002797	AFUN2_010149	AMIN015800
OG0002798	AFUN2_014651	AMIN014006
OG0002799	AFUN2_000944	AMIN001234
OG0002800	AFUN2_011971	AMIN011385
OG0002801	AFUN2_010732	AMIN011387
OG0002802	AFUN2_005985	AMIN006562
OG0002803	AFUN2_013902	AMIN005241
OG0002805	AFUN2_011785	AMIN000061
OG0002806	AFUN2_010484	AMIN000058, AMIN000059, AMIN000060
OG0002807	AFUN2_010319	AMIN001135
OG0002808	AFUN2_013798	AMIN002278
OG0002809	AFUN2_000629	AMIN016219
OG0002810	AFUN2_012946	AMIN002279
OG0002811	AFUN2_003691	AMIN011088
OG0002812	AFUN2_005243	AMIN011089
OG0002813	AFUN2_006952	AMIN005483
OG0002814	AFUN2_000910	AMIN000690
OG0002815	AFUN2_001529	AMIN003686
OG0002816	AFUN2_003774	AMIN000691
OG0002817	AFUN2_005170	AMIN002980
OG0002818	AFUN2_013095	AMIN003878
OG0002819	AFUN2_004157	AMIN000942
OG0002820	AFUN2_004868	AMIN004859
OG0002821	AFUN2_004071	AMIN006788
OG0002822	AFUN2_013292	AMIN000425
OG0002823	AFUN2_002831	AMIN007658
OG0002824	AFUN2_000953	AMIN004586
OG0002825	AFUN2_002953	AMIN000231
OG0002826	AFUN2_004937	AMIN003824
OG0002827	AFUN2_010964	AMIN003121
OG0002828	AFUN2_000351	AMIN011200
OG0002829	AFUN2_006257	AMIN003369
OG0002830	AFUN2_006436	AMIN003368
OG0002831	AFUN2_003157	AMIN003379
OG0002832	AFUN2_004146	AMIN003086
OG0002833	AFUN2_007769	AMIN000480
OG0002834	AFUN2_013563	AMIN000482
OG0002835	AFUN2_001139	AMIN006450
OG0002836	AFUN2_006748	AMIN008456
OG0002837	AFUN2_010134	AMIN008455
OG0002838	AFUN2_014422	AMIN010492
OG0002839	AFUN2_012012	AMIN006376
OG0002840	AFUN2_006124	AMIN006373
OG0002841	AFUN2_014399	AMIN016250
OG0002842	AFUN2_000793	AMIN002257
OG0002843	AFUN2_013091	AMIN002258
OG0002844	AFUN2_011480	AMIN002260
OG0002846	AFUN2_002958	AMIN005387
OG0002847	AFUN2_007806	AMIN000838
OG0002848	AFUN2_005502	AMIN001158
OG0002849	AFUN2_008034	AMIN008521
OG0002850	AFUN2_011183	AMIN008523
OG0002851	AFUN2_009502	AMIN010192
OG0002852	AFUN2_006228	AMIN011114
OG0002853	AFUN2_009600	AMIN010191
OG0002854	AFUN2_006540	AMIN004750
OG0002855	AFUN2_012367	AMIN004220
OG0002856	AFUN2_006758	AMIN000013
OG0002857	AFUN2_001962	AMIN000101
OG0002858	AFUN2_008940	AMIN004147
OG0002859	AFUN2_002737	AMIN003018
OG0002860	AFUN2_011939	AMIN004563
OG0002861	AFUN2_013237	AMIN000908
OG0002862	AFUN2_007888	AMIN001779
OG0002863	AFUN2_012968	AMIN007597
OG0002864	AFUN2_004357	AMIN004071
OG0002866	AFUN2_011680	AMIN009412
OG0002867	AFUN2_008642	AMIN009602
OG0002868	AFUN2_014395	AMIN002143
OG0002869	AFUN2_008301	AMIN002078
OG0002870	AFUN2_010472	AMIN007567
OG0002871	AFUN2_010607	AMIN005489
OG0002872	AFUN2_003261	AMIN000957
OG0002873	AFUN2_007622	AMIN009520
OG0002874	AFUN2_011761	AMIN001194
OG0002875	AFUN2_008396	AMIN011556
OG0002876	AFUN2_004743	AMIN007714
OG0002877	AFUN2_004450	AMIN004268
OG0002878	AFUN2_004571	AMIN000241
OG0002879	AFUN2_008048	AMIN009635
OG0002880	AFUN2_008636	AMIN014762
OG0002881	AFUN2_003069	AMIN009847
OG0002882	AFUN2_004915	AMIN004222
OG0002883	AFUN2_010813	AMIN003335
OG0002884	AFUN2_014652	AMIN015785
OG0002885	AFUN2_007004	AMIN006864
OG0002886	AFUN2_011793	AMIN000591
OG0002887	AFUN2_009946	AMIN007433
OG0002888	AFUN2_014211	AMIN008850
OG0002889	AFUN2_003086	AMIN008820
OG0002890	AFUN2_014300	AMIN002961
OG0002891	AFUN2_003793	AMIN002967
OG0002892	AFUN2_012630	AMIN002962
OG0002893	AFUN2_003384	AMIN002966
OG0002894	AFUN2_012295	AMIN011657
OG0002895	AFUN2_004208	AMIN007775
OG0002896	AFUN2_014305	AMIN003615
OG0002897	AFUN2_004376	AMIN011403
OG0002898	AFUN2_012532	AMIN010244
OG0002899	AFUN2_003159	AMIN001613
OG0002900	AFUN2_003966	AMIN007040
OG0002901	AFUN2_011814	AMIN001198
OG0002902	AFUN2_002783	AMIN001202
OG0002903	AFUN2_011563	AMIN001197
OG0002904	AFUN2_009344	AMIN007221
OG0002905	AFUN2_007510	AMIN006645
OG0002906	AFUN2_010930	AMIN006648
OG0002907	AFUN2_001670	AMIN011636
OG0002908	AFUN2_013629	AMIN000188
OG0002909	AFUN2_012244	AMIN002416
OG0002910	AFUN2_008535	AMIN003329
OG0002911	AFUN2_007920	AMIN011210
OG0002912	AFUN2_001581	AMIN003739
OG0002913	AFUN2_002172	AMIN002410
OG0002915	AFUN2_008376	AMIN004997
OG0002916	AFUN2_011337	AMIN004888
OG0002918	AFUN2_012729	AMIN001097
OG0002919	AFUN2_002512, AFUN2_009624	AMIN001943
OG0002920	AFUN2_009002	AMIN004896
OG0002921	AFUN2_007538	AMIN001015
OG0002922	AFUN2_007883	AMIN005282
OG0002923	AFUN2_009827	AMIN001671
OG0002924	AFUN2_010766	AMIN001865
OG0002925	AFUN2_008200	AMIN007441
OG0002926	AFUN2_008375	AMIN008793
OG0002927	AFUN2_010818	AMIN009367
OG0002928	AFUN2_002269	AMIN009366
OG0002929	AFUN2_014375	AMIN007349
OG0002930	AFUN2_008706	AMIN015789
OG0002931	AFUN2_003676	AMIN002452
OG0002932	AFUN2_001594	AMIN006152
OG0002933	AFUN2_003995	AMIN010573
OG0002934	AFUN2_004661	AMIN002593
OG0002935	AFUN2_001669	AMIN000182
OG0002936	AFUN2_009481	AMIN008222
OG0002937	AFUN2_002668	AMIN010620
OG0002938	AFUN2_006811	AMIN010623
OG0002939	AFUN2_004827	AMIN010120
OG0002941	AFUN2_001101	AMIN002819
OG0002942	AFUN2_009453	AMIN010317
OG0002943	AFUN2_005723	AMIN010868
OG0002944	AFUN2_000507	AMIN006547
OG0002945	AFUN2_008479	AMIN001314
OG0002946	AFUN2_012415	AMIN007437
OG0002947	AFUN2_006379	AMIN006879
OG0002948	AFUN2_004083	AMIN000937
OG0002949	AFUN2_005544	AMIN007483
OG0002950	AFUN2_001456	AMIN005008
OG0002951	AFUN2_000771	AMIN000935
OG0002952	AFUN2_001936	AMIN000072
OG0002953	AFUN2_005441	AMIN001945
OG0002954	AFUN2_014621	AMIN005606
OG0002955	AFUN2_013982	AMIN011423
OG0002956	AFUN2_014038	AMIN002479
OG0002957	AFUN2_013531, AFUN2_003410, AFUN2_005246, AFUN2_001659	AMIN009037
OG0002958	AFUN2_013287	AMIN009038
OG0002960	AFUN2_008333	AMIN004347
OG0002961	AFUN2_008283	AMIN008902
OG0002962	AFUN2_012065	AMIN007707
OG0002963	AFUN2_014581	AMIN007710
OG0002964	AFUN2_010401	AMIN004317
OG0002965	AFUN2_007469	AMIN001801
OG0002966	AFUN2_011516	AMIN008602
OG0002967	AFUN2_008451	AMIN015583
OG0002968	AFUN2_000396	AMIN004089
OG0002969	AFUN2_001891	AMIN008178
OG0002970	AFUN2_000458	AMIN000086
OG0002971	AFUN2_011145	AMIN004572
OG0002972	AFUN2_010371	AMIN005154
OG0002973	AFUN2_009023	AMIN001760
OG0002974	AFUN2_004012	AMIN001308
OG0002975	AFUN2_012127	AMIN014137
OG0002976	AFUN2_009904	AMIN007348
OG0002977	AFUN2_005509	AMIN015495
OG0002978	AFUN2_003312	AMIN005468
OG0002979	AFUN2_014413	AMIN005688
OG0002980	AFUN2_014680	AMIN003084
OG0002981	AFUN2_004777	AMIN003083
OG0002983	AFUN2_009107	AMIN009248
OG0002984	AFUN2_011642	AMIN003788
OG0002985	AFUN2_014599	AMIN011260
OG0002986	AFUN2_000517	AMIN007363
OG0002987	AFUN2_013588	AMIN016298
OG0002988	AFUN2_009506	AMIN000024
OG0002989	AFUN2_004761	AMIN002038
OG0002990	AFUN2_001668	AMIN000772
OG0002991	AFUN2_011351	AMIN006802
OG0002992	AFUN2_002780	AMIN005625
OG0002993	AFUN2_005601	AMIN011531
OG0002994	AFUN2_013126	AMIN008551
OG0002995	AFUN2_002530	AMIN007408
OG0002996	AFUN2_005332	AMIN001444
OG0002997	AFUN2_000828	AMIN001445
OG0002998	AFUN2_004988	AMIN005652
OG0002999	AFUN2_009711	AMIN007145
OG0003000	AFUN2_008337	AMIN003528
OG0003001	AFUN2_008165	AMIN004216
OG0003002	AFUN2_006429	AMIN003527
OG0003003	AFUN2_010210	AMIN004215
OG0003004	AFUN2_005963	AMIN002762
OG0003005	AFUN2_012772	AMIN009900
OG0003006	AFUN2_010097	AMIN009901
OG0003007	AFUN2_004640	AMIN006559
OG0003008	AFUN2_013389	AMIN010307
OG0003009	AFUN2_007705	AMIN002362
OG0003010	AFUN2_007703	AMIN002361
OG0003011	AFUN2_006572	AMIN002946
OG0003012	AFUN2_003959	AMIN006465
OG0003013	AFUN2_008637	AMIN005175
OG0003014	AFUN2_013578	AMIN000417
OG0003015	AFUN2_007891	AMIN003237
OG0003016	AFUN2_000945	AMIN003238
OG0003017	AFUN2_001467	AMIN008108
OG0003018	AFUN2_002590	AMIN010262
OG0003019	AFUN2_006535	AMIN016266
OG0003020	AFUN2_001221	AMIN007151
OG0003021	AFUN2_008991	AMIN006652
OG0003022	AFUN2_004702	AMIN004790
OG0003023	AFUN2_001147	AMIN009548
OG0003024	AFUN2_005665	AMIN011252
OG0003025	AFUN2_006247	AMIN006680
OG0003026	AFUN2_000330	AMIN008252
OG0003027	AFUN2_014740	AMIN008278
OG0003028	AFUN2_001414	AMIN008251
OG0003029	AFUN2_013761	AMIN007247
OG0003030	AFUN2_005269	AMIN004434
OG0003031	AFUN2_002317	AMIN007787
OG0003032	AFUN2_012460	AMIN001557
OG0003033	AFUN2_006031	AMIN000822
OG0003034	AFUN2_005896	AMIN000405
OG0003035	AFUN2_012121	AMIN008642
OG0003036	AFUN2_011792	AMIN008643
