Orthogroup	Species	LlongipalpisASM	Orthologs
OG0001845	AfunestusAfunGA1	LOC129792975	AFUN2_006514
OG0001845	AstephensiUCISS2018	LOC129792975	ASTEI20_037816
OG0001846	AaegyptiLVP_AGWG	LOC129796912	AAEL019420, AAEL019419
OG0001846	Aalbopictus_AalbF5	LOC129796912	LOC109405247
OG0001846	CquinquefasciatusJHB2020	LOC129796912	CQUJHB010678
OG0001846	AgambiaePEST	LOC129796912	AGAP029630
OG0001846	AsinensisChina	LOC129796912	ASIC012702, ASIC012705
OG0001846	AfunestusAfunGA1	LOC129796912	AFUN2_000991
OG0001846	AminimusMINIMUS1	LOC129796912	AMIN008369
OG0001846	AstephensiUCISS2018	LOC129796912	ASTEI20_038890
OG0001846	AdirusWRAIR2	LOC129796912	ADIR000080
OG0001848	Aalbopictus_AalbF5	LOC129790690	LOC134284916, LOC109397853
OG0001848	AaegyptiLVP_AGWG	LOC129790690	AAEL019425
OG0001848	CquinquefasciatusJHB2020	LOC129790690	CQUJHB015143
OG0001848	AsinensisChina	LOC129790690	ASIC005374
OG0001848	AdirusWRAIR2	LOC129790690	ADIR001138, ADIR006420
OG0001848	AgambiaePEST	LOC129790690	AGAP013441
OG0001848	AstephensiUCISS2018	LOC129790690	ASTEI20_031988
OG0001848	AfunestusAfunGA1	LOC129790690	AFUN2_007656
OG0001848	AminimusMINIMUS1	LOC129790690	AMIN005470
OG0001849	AsinensisChina	LOC129796195	ASIC019284
OG0001849	AminimusMINIMUS1	LOC129796195	AMIN008447, AMIN008446
OG0001849	AdirusWRAIR2	LOC129796195	ADIR001750, ADIR001751
OG0001849	AfunestusAfunGA1	LOC129796195	AFUN2_000820
OG0001849	AgambiaePEST	LOC129796195	AGAP011134
OG0001849	AstephensiUCISS2018	LOC129796195	ASTEI20_030903
OG0001849	CquinquefasciatusJHB2020	LOC129796195	CQUJHB005774
OG0001849	AaegyptiLVP_AGWG	LOC129796195	AAEL019457
OG0001849	Aalbopictus_AalbF5	LOC129796195	LOC109419429
OG0001850	AaegyptiLVP_AGWG	LOC129792298	AAEL019467
OG0001850	Aalbopictus_AalbF5	LOC129792298	LOC109401980
OG0001850	CquinquefasciatusJHB2020	LOC129792298	CQUJHB015673
OG0001850	AstephensiUCISS2018	LOC129792298	ASTEI20_031794
OG0001850	AdirusWRAIR2	LOC129792298	ADIR003166, ADIR003167
OG0001850	AminimusMINIMUS1	LOC129792298	AMIN000620, AMIN000621
OG0001850	AfunestusAfunGA1	LOC129792298	AFUN2_002724
OG0001850	AsinensisChina	LOC129792298	ASIC015008
OG0001850	AgambiaePEST	LOC129792298	AGAP029570
OG0001851	CquinquefasciatusJHB2020	LOC129797616, LOC129797574	CQUJHB004201
OG0001851	AsinensisChina	LOC129797616, LOC129797574	ASIC013242
OG0001851	Aalbopictus_AalbF5	LOC129797616, LOC129797574	LOC134292233, LOC109428047
OG0001851	AaegyptiLVP_AGWG	LOC129797616, LOC129797574	AAEL019491
OG0001851	AstephensiUCISS2018	LOC129797616, LOC129797574	ASTEI20_041258
OG0001851	AfunestusAfunGA1	LOC129797616, LOC129797574	AFUN2_006711
OG0001851	AgambiaePEST	LOC129797616, LOC129797574	AGAP029498
OG0001851	AminimusMINIMUS1	LOC129797616, LOC129797574	AMIN002423
OG0001851	AdirusWRAIR2	LOC129797616, LOC129797574	ADIR009883
OG0001852	Aalbopictus_AalbF5	LOC129797324	LOC109428744
OG0001852	AaegyptiLVP_AGWG	LOC129797324	AAEL019502
OG0001852	CquinquefasciatusJHB2020	LOC129797324	CQUJHB014663
OG0001852	AstephensiUCISS2018	LOC129797324	ASTEI20_036534
OG0001852	AfunestusAfunGA1	LOC129797324	AFUN2_005160
OG0001852	AgambiaePEST	LOC129797324	AGAP011143
OG0001852	AminimusMINIMUS1	LOC129797324	AMIN008435, AMIN008434
OG0001852	AdirusWRAIR2	LOC129797324	ADIR001763, ADIR001764
OG0001852	AsinensisChina	LOC129797324	ASIC015215
OG0001853	AaegyptiLVP_AGWG	LOC129794826	AAEL019515, AAEL021312
OG0001853	Aalbopictus_AalbF5	LOC129794826	LOC109402885
OG0001853	CquinquefasciatusJHB2020	LOC129794826	CQUJHB009903
OG0001853	AsinensisChina	LOC129794826	ASIC014486
OG0001853	AgambiaePEST	LOC129794826	AGAP010646, AGAP012576
OG0001853	AdirusWRAIR2	LOC129794826	ADIR015714
OG0001853	AstephensiUCISS2018	LOC129794826	ASTEI20_037869
OG0001853	AminimusMINIMUS1	LOC129794826	AMIN015973
OG0001853	AfunestusAfunGA1	LOC129794826	AFUN2_004240
OG0001854	AstephensiUCISS2018	LOC129794842	ASTEI20_034268, ASTEI20_037029
OG0001854	AfunestusAfunGA1	LOC129794842	AFUN2_007007
OG0001854	AminimusMINIMUS1	LOC129794842	AMIN004311
OG0001854	AgambiaePEST	LOC129794842	AGAP011811
OG0001854	AdirusWRAIR2	LOC129794842	ADIR010789
OG0001854	AsinensisChina	LOC129794842	ASIC018344
OG0001854	CquinquefasciatusJHB2020	LOC129794842	CQUJHB010799
OG0001854	Aalbopictus_AalbF5	LOC129794842	LOC109432643, LOC109401984
OG0001854	AaegyptiLVP_AGWG	LOC129794842	AAEL019543
OG0001855	AsinensisChina	LOC129794073	ASIC019590
OG0001855	AdirusWRAIR2	LOC129794073	ADIR004321, ADIR003559
OG0001855	AminimusMINIMUS1	LOC129794073	AMIN007620, AMIN007619
OG0001855	AstephensiUCISS2018	LOC129794073	ASTEI20_036388
OG0001855	AfunestusAfunGA1	LOC129794073	AFUN2_009184
OG0001855	AgambiaePEST	LOC129794073	AGAP029584
OG0001855	Aalbopictus_AalbF5	LOC129794073	LOC109404342
OG0001855	AaegyptiLVP_AGWG	LOC129794073	AAEL019551
OG0001855	CquinquefasciatusJHB2020	LOC129794073	CQUJHB002102
OG0001856	AminimusMINIMUS1	LOC129789363	AMIN015737
OG0001856	AfunestusAfunGA1	LOC129789363	AFUN2_002547
OG0001856	AstephensiUCISS2018	LOC129789363	ASTEI20_040542
OG0001856	AgambiaePEST	LOC129789363	AGAP010201
OG0001856	AsinensisChina	LOC129789363	ASIC013509, ASIC013513
OG0001856	AdirusWRAIR2	LOC129789363	ADIR003968, ADIR003969
OG0001856	AaegyptiLVP_AGWG	LOC129789363	AAEL019553
OG0001856	Aalbopictus_AalbF5	LOC129789363	LOC109409625
OG0001856	CquinquefasciatusJHB2020	LOC129789363	CQUJHB016160
OG0001857	Aalbopictus_AalbF5	LOC129797241	LOC109622061
OG0001857	AaegyptiLVP_AGWG	LOC129797241	AAEL019566
OG0001857	CquinquefasciatusJHB2020	LOC129797241	CQUJHB018237
OG0001857	AminimusMINIMUS1	LOC129797241	AMIN003689, AMIN003690
OG0001857	AdirusWRAIR2	LOC129797241	ADIR003141, ADIR003140
OG0001857	AfunestusAfunGA1	LOC129797241	AFUN2_003446
OG0001857	AgambiaePEST	LOC129797241	AGAP002986
OG0001857	AsinensisChina	LOC129797241	ASIC002314
OG0001857	AstephensiUCISS2018	LOC129797241	ASTEI20_035922
OG0001858	AstephensiUCISS2018	LOC129796202, LOC129796420	ASTEI20_042276
OG0001858	AgambiaePEST	LOC129796202, LOC129796420	AGAP013547, AGAP007493
OG0001858	AminimusMINIMUS1	LOC129796202, LOC129796420	AMIN016030
OG0001858	AfunestusAfunGA1	LOC129796202, LOC129796420	AFUN2_008665
OG0001858	AdirusWRAIR2	LOC129796202, LOC129796420	ADIR007219
OG0001858	AsinensisChina	LOC129796202, LOC129796420	ASIC019799
OG0001858	CquinquefasciatusJHB2020	LOC129796202, LOC129796420	CQUJHB011662
OG0001858	AaegyptiLVP_AGWG	LOC129796202, LOC129796420	AAEL027018, AAEL019593
OG0001859	CquinquefasciatusJHB2020	LOC129791467	CQUJHB010404
OG0001859	Aalbopictus_AalbF5	LOC129791467	LOC115260811
OG0001859	AaegyptiLVP_AGWG	LOC129791467	AAEL019600, AAEL022282, AAEL023044
OG0001859	AstephensiUCISS2018	LOC129791467	ASTEI20_031681
OG0001859	AminimusMINIMUS1	LOC129791467	AMIN003454
OG0001859	AfunestusAfunGA1	LOC129791467	AFUN2_003250
OG0001859	AsinensisChina	LOC129791467	ASIC004396
OG0001859	AgambiaePEST	LOC129791467	AGAP001645
OG0001859	AdirusWRAIR2	LOC129791467	ADIR010455
OG0001860	AsinensisChina	LOC129796988	ASIC002154
OG0001860	AgambiaePEST	LOC129796988	AGAP003901
OG0001860	AdirusWRAIR2	LOC129796988	ADIR003381
OG0001860	AminimusMINIMUS1	LOC129796988	AMIN000263
OG0001860	AfunestusAfunGA1	LOC129796988	AFUN2_008776
OG0001860	AstephensiUCISS2018	LOC129796988	ASTEI20_039863, ASTEI20_046134
OG0001860	AaegyptiLVP_AGWG	LOC129796988	AAEL019610
OG0001860	Aalbopictus_AalbF5	LOC129796988	LOC134291182, LOC109404964
OG0001860	CquinquefasciatusJHB2020	LOC129796988	CQUJHB017652
OG0001861	Aalbopictus_AalbF5	LOC129792410	LOC109408373
OG0001861	AaegyptiLVP_AGWG	LOC129792410	AAEL019617
OG0001861	CquinquefasciatusJHB2020	LOC129792410	CQUJHB018021
OG0001861	AfunestusAfunGA1	LOC129792410	AFUN2_008282
OG0001861	AminimusMINIMUS1	LOC129792410	AMIN010248
OG0001861	AdirusWRAIR2	LOC129792410	ADIR007161
OG0001861	AsinensisChina	LOC129792410	ASIC010187, ASIC010189, ASIC010188
OG0001861	AgambiaePEST	LOC129792410	AGAP007608
OG0001861	AstephensiUCISS2018	LOC129792410	ASTEI20_038042
OG0001862	AsinensisChina	LOC129787215	ASIC021592
OG0001862	AdirusWRAIR2	LOC129787215	ADIR005300
OG0001862	AstephensiUCISS2018	LOC129787215	ASTEI20_037651, ASTEI20_044537
OG0001862	AfunestusAfunGA1	LOC129787215	AFUN2_010029
OG0001862	AminimusMINIMUS1	LOC129787215	AMIN003396
OG0001862	AgambiaePEST	LOC129787215	AGAP001583
OG0001862	CquinquefasciatusJHB2020	LOC129787215	CQUJHB011807
OG0001862	Aalbopictus_AalbF5	LOC129787215	LOC109423135
OG0001862	AaegyptiLVP_AGWG	LOC129787215	AAEL025304, AAEL019619
OG0001863	AaegyptiLVP_AGWG	LOC129792072	AAEL019632
OG0001863	Aalbopictus_AalbF5	LOC129792072	LOC109403764
OG0001863	CquinquefasciatusJHB2020	LOC129792072	CQUJHB006953
OG0001863	AgambiaePEST	LOC129792072	AGAP004892
OG0001863	AstephensiUCISS2018	LOC129792072	ASTEI20_037372
OG0001863	AdirusWRAIR2	LOC129792072	ADIR009218, ADIR009220
OG0001863	AsinensisChina	LOC129792072	ASIC009132, ASIC010402
OG0001863	AfunestusAfunGA1	LOC129792072	AFUN2_007773
OG0001863	AminimusMINIMUS1	LOC129792072	AMIN008168
OG0001864	AaegyptiLVP_AGWG	LOC129790855	AAEL019640
OG0001864	Aalbopictus_AalbF5	LOC129790855	LOC134284696, LOC109400987
OG0001864	CquinquefasciatusJHB2020	LOC129790855	CQUJHB006273
OG0001864	AdirusWRAIR2	LOC129790855	ADIR011493
OG0001864	AsinensisChina	LOC129790855	ASIC003186, ASIC003187
OG0001864	AfunestusAfunGA1	LOC129790855	AFUN2_002233
OG0001864	AminimusMINIMUS1	LOC129790855	AMIN009862
OG0001864	AstephensiUCISS2018	LOC129790855	ASTEI20_044602
OG0001864	AgambiaePEST	LOC129790855	AGAP009577
OG0001865	AdirusWRAIR2	LOC129790845	ADIR001317
OG0001865	AminimusMINIMUS1	LOC129790845	AMIN005321
OG0001865	AsinensisChina	LOC129790845	ASIC000587, ASIC000588
OG0001865	AgambiaePEST	LOC129790845	AGAP000577
OG0001865	AaegyptiLVP_AGWG	LOC129790845	AAEL019656
OG0001865	CquinquefasciatusJHB2020	LOC129790845	CQUJHB016972
OG0001865	Aalbopictus_AalbF5	LOC129790845	LOC109402625, LOC134284665
OG0001865	AfunestusAfunGA1	LOC129790845	AFUN2_008646
OG0001865	AstephensiUCISS2018	LOC129790845	ASTEI20_043097
OG0001866	AsinensisChina	LOC129795328	ASIC008731
OG0001866	AdirusWRAIR2	LOC129795328	ADIR010491
OG0001866	AaegyptiLVP_AGWG	LOC129795328	AAEL021311, AAEL019671
OG0001866	AminimusMINIMUS1	LOC129795328	AMIN003416, AMIN003418
OG0001866	CquinquefasciatusJHB2020	LOC129795328	CQUJHB008116
OG0001866	Aalbopictus_AalbF5	LOC129795328	LOC109421746
OG0001866	AfunestusAfunGA1	LOC129795328	AFUN2_007799
OG0001866	AstephensiUCISS2018	LOC129795328	ASTEI20_037390
OG0001866	AgambiaePEST	LOC129795328	AGAP001608
OG0001867	AminimusMINIMUS1	LOC129788957	AMIN005984
OG0001867	AdirusWRAIR2	LOC129788957	ADIR011076
OG0001867	CquinquefasciatusJHB2020	LOC129788957	CQUJHB009413, CQUJHB013482
OG0001867	AsinensisChina	LOC129788957	ASIC002719, ASIC002720
OG0001867	Aalbopictus_AalbF5	LOC129788957	LOC109419826
OG0001867	AaegyptiLVP_AGWG	LOC129788957	AAEL019680
OG0001867	AgambiaePEST	LOC129788957	AGAP008318
OG0001867	AfunestusAfunGA1	LOC129788957	AFUN2_008520
OG0001867	AstephensiUCISS2018	LOC129788957	ASTEI20_042987
OG0001868	AaegyptiLVP_AGWG	LOC129787270	AAEL019686
OG0001868	Aalbopictus_AalbF5	LOC129787270	LOC109412872
OG0001868	AgambiaePEST	LOC129787270	AGAP002382
OG0001868	AminimusMINIMUS1	LOC129787270	AMIN004673, AMIN004674
OG0001868	AdirusWRAIR2	LOC129787270	ADIR004552, ADIR004551
OG0001868	AsinensisChina	LOC129787270	ASIC011957, ASIC011955
OG0001868	AfunestusAfunGA1	LOC129787270	AFUN2_002408
OG0001868	AstephensiUCISS2018	LOC129787270	ASTEI20_038241
OG0001869	CquinquefasciatusJHB2020	LOC129795513	CQUJHB005793
OG0001869	AaegyptiLVP_AGWG	LOC129795513	AAEL019704
OG0001869	Aalbopictus_AalbF5	LOC129795513	LOC109418781
OG0001869	AdirusWRAIR2	LOC129795513	ADIR005735
OG0001869	AsinensisChina	LOC129795513	ASIC012024
OG0001869	AminimusMINIMUS1	LOC129795513	AMIN004954, AMIN006497, AMIN004999
OG0001869	AstephensiUCISS2018	LOC129795513	ASTEI20_037491
OG0001869	AfunestusAfunGA1	LOC129795513	AFUN2_008080
OG0001869	AgambiaePEST	LOC129795513	AGAP010442
OG0001870	AfunestusAfunGA1	LOC129786560	AFUN2_005694
OG0001870	AstephensiUCISS2018	LOC129786560	ASTEI20_034082
OG0001870	CquinquefasciatusJHB2020	LOC129786560	CQUJHB010502
OG0001870	AsinensisChina	LOC129786560	ASIC021697, ASIC021696
OG0001870	Aalbopictus_AalbF5	LOC129786560	LOC109426187
OG0001870	AgambiaePEST	LOC129786560	AGAP013204
OG0001870	AdirusWRAIR2	LOC129786560	ADIR010723
OG0001870	AminimusMINIMUS1	LOC129786560	AMIN000808
OG0001870	AaegyptiLVP_AGWG	LOC129786560	AAEL019721, AAEL021660
OG0001871	AstephensiUCISS2018	LOC129787708	ASTEI20_042752
OG0001871	AsinensisChina	LOC129787708	ASIC012345, ASIC012346
OG0001871	AminimusMINIMUS1	LOC129787708	AMIN007313
OG0001871	AgambiaePEST	LOC129787708	AGAP005150, AGAP029363
OG0001871	AfunestusAfunGA1	LOC129787708	AFUN2_007627
OG0001871	AdirusWRAIR2	LOC129787708	ADIR003838
OG0001871	CquinquefasciatusJHB2020	LOC129787708	CQUJHB002846
OG0001871	Aalbopictus_AalbF5	LOC129787708	LOC109422596
OG0001871	AaegyptiLVP_AGWG	LOC129787708	AAEL019723
OG0001873	AminimusMINIMUS1	LOC129787651	AMIN002562
OG0001873	AfunestusAfunGA1	LOC129787651	AFUN2_009743
OG0001873	AdirusWRAIR2	LOC129787651	ADIR010311
OG0001873	AstephensiUCISS2018	LOC129787651	ASTEI20_038024, ASTEI20_038582
OG0001873	AgambiaePEST	LOC129787651	AGAP002553
OG0001873	AsinensisChina	LOC129787651	ASIC021542
OG0001873	AaegyptiLVP_AGWG	LOC129787651	AAEL019738, AAEL022521
OG0001873	Aalbopictus_AalbF5	LOC129787651	LOC109399319
OG0001873	CquinquefasciatusJHB2020	LOC129787651	CQUJHB017060
OG0001874	Aalbopictus_AalbF5	LOC129795307	LOC109419187
OG0001874	AaegyptiLVP_AGWG	LOC129795307	AAEL019743
OG0001874	CquinquefasciatusJHB2020	LOC129795307	CQUJHB003814
OG0001874	AsinensisChina	LOC129795307	ASIC009436
OG0001874	AdirusWRAIR2	LOC129795307	ADIR010714, ADIR010713
OG0001874	AminimusMINIMUS1	LOC129795307	AMIN003048, AMIN003047
OG0001874	AgambiaePEST	LOC129795307	AGAP003355
OG0001874	AstephensiUCISS2018	LOC129795307	ASTEI20_041695
OG0001874	AfunestusAfunGA1	LOC129795307	AFUN2_010683
OG0001875	AsinensisChina	LOC129794108	ASIC012424
OG0001875	AdirusWRAIR2	LOC129794108	ADIR008777, ADIR008778
OG0001875	AminimusMINIMUS1	LOC129794108	AMIN010798, AMIN010797
OG0001875	AgambiaePEST	LOC129794108	AGAP005465
OG0001875	CquinquefasciatusJHB2020	LOC129794108	CQUJHB003769
OG0001875	Aalbopictus_AalbF5	LOC129794108	LOC109419645
OG0001875	AaegyptiLVP_AGWG	LOC129794108	AAEL019757
OG0001875	AstephensiUCISS2018	LOC129794108	ASTEI20_041292
OG0001875	AfunestusAfunGA1	LOC129794108	AFUN2_009650
OG0001876	CquinquefasciatusJHB2020	LOC129786760	CQUJHB016428
OG0001876	AgambiaePEST	LOC129786760	AGAP002315
OG0001876	AfunestusAfunGA1	LOC129786760	AFUN2_012466
OG0001876	AstephensiUCISS2018	LOC129786760	ASTEI20_044603
OG0001876	AminimusMINIMUS1	LOC129786760	AMIN004600, AMIN004595
OG0001876	AdirusWRAIR2	LOC129786760	ADIR006683, ADIR006678
OG0001876	AsinensisChina	LOC129786760	ASIC007967
OG0001876	Aalbopictus_AalbF5	LOC129786760	LOC109397249
OG0001876	AaegyptiLVP_AGWG	LOC129786760	AAEL019779
OG0001879	Aalbopictus_AalbF5	LOC129794824	LOC109621461
OG0001879	CquinquefasciatusJHB2020	LOC129794824	CQUJHB015487
OG0001879	AsinensisChina	LOC129794824	ASIC011920, ASIC011921
OG0001879	AaegyptiLVP_AGWG	LOC129794824	AAEL019817, AAEL019816
OG0001879	AdirusWRAIR2	LOC129794824	ADIR000190
OG0001879	AgambiaePEST	LOC129794824	AGAP011547
OG0001879	AstephensiUCISS2018	LOC129794824	ASTEI20_032455
OG0001879	AminimusMINIMUS1	LOC129794824	AMIN008890
OG0001879	AfunestusAfunGA1	LOC129794824	AFUN2_003883
OG0001880	AaegyptiLVP_AGWG	LOC129786509	AAEL019872
OG0001880	AstephensiUCISS2018	LOC129786509	ASTEI20_042614
OG0001880	AfunestusAfunGA1	LOC129786509	AFUN2_013384
OG0001880	AdirusWRAIR2	LOC129786509	ADIR006386, ADIR006385, ADIR006387
OG0001880	AminimusMINIMUS1	LOC129786509	AMIN002697, AMIN002696, AMIN011086, AMIN002698
OG0001880	AgambiaePEST	LOC129786509	AGAP002431
OG0001881	CquinquefasciatusJHB2020	LOC129787945, LOC129794298, LOC129794305	CQUJHB006399
OG0001881	AaegyptiLVP_AGWG	LOC129787945, LOC129794298, LOC129794305	AAEL019888
OG0001881	Aalbopictus_AalbF5	LOC129787945, LOC129794298, LOC129794305	LOC109406017
OG0001881	AsinensisChina	LOC129787945, LOC129794298, LOC129794305	ASIC021170
OG0001881	AgambiaePEST	LOC129787945, LOC129794298, LOC129794305	AGAP006994
OG0001881	AdirusWRAIR2	LOC129787945, LOC129794298, LOC129794305	ADIR004395
OG0001881	AminimusMINIMUS1	LOC129787945, LOC129794298, LOC129794305	AMIN009979
OG0001881	AstephensiUCISS2018	LOC129787945, LOC129794298, LOC129794305	ASTEI20_038226
OG0001881	AfunestusAfunGA1	LOC129787945, LOC129794298, LOC129794305	AFUN2_003732
OG0001882	Aalbopictus_AalbF5	LOC129789049	LOC109398299
OG0001882	AaegyptiLVP_AGWG	LOC129789049	AAEL019914
OG0001882	AsinensisChina	LOC129789049	ASIC007272, ASIC007238, ASIC007261
OG0001882	AfunestusAfunGA1	LOC129789049	AFUN2_014593, AFUN2_010551
OG0001882	AstephensiUCISS2018	LOC129789049	ASTEI20_042291, ASTEI20_040087
OG0001882	AgambiaePEST	LOC129789049	AGAP028024, AGAP007946
OG0001883	AstephensiUCISS2018	LOC129793191	ASTEI20_032672
OG0001883	AfunestusAfunGA1	LOC129793191	AFUN2_014797
OG0001883	AgambiaePEST	LOC129793191	AGAP006089
OG0001883	AminimusMINIMUS1	LOC129793191	AMIN009931
OG0001883	AdirusWRAIR2	LOC129793191	ADIR000879, ADIR008834
OG0001883	AsinensisChina	LOC129793191	ASIC002883
OG0001883	Aalbopictus_AalbF5	LOC129793191	LOC109419707, LOC109398542
OG0001883	AaegyptiLVP_AGWG	LOC129793191	AAEL019934
OG0001883	CquinquefasciatusJHB2020	LOC129793191	CQUJHB013762
OG0001884	CquinquefasciatusJHB2020	LOC129790026	CQUJHB010453
OG0001884	Aalbopictus_AalbF5	LOC129790026	LOC134285003
OG0001884	AaegyptiLVP_AGWG	LOC129790026	AAEL019942, AAEL019943
OG0001884	AsinensisChina	LOC129790026	ASIC020748
OG0001884	AdirusWRAIR2	LOC129790026	ADIR004729
OG0001884	AgambiaePEST	LOC129790026	AGAP009060
OG0001884	AfunestusAfunGA1	LOC129790026	AFUN2_004138, AFUN2_013552
OG0001884	AminimusMINIMUS1	LOC129790026	AMIN001054
OG0001884	AstephensiUCISS2018	LOC129790026	ASTEI20_036565
OG0001885	AgambiaePEST	LOC129791203	AGAP003727
OG0001885	AfunestusAfunGA1	LOC129791203	AFUN2_008958
OG0001885	AminimusMINIMUS1	LOC129791203	AMIN002968
OG0001885	AstephensiUCISS2018	LOC129791203	ASTEI20_036144
OG0001885	AdirusWRAIR2	LOC129791203	ADIR002574
OG0001885	AaegyptiLVP_AGWG	LOC129791203	AAEL020938, AAEL019995
OG0001885	Aalbopictus_AalbF5	LOC129791203	LOC109415066, LOC109403279
OG0001885	CquinquefasciatusJHB2020	LOC129791203	CQUJHB007303
OG0001885	AsinensisChina	LOC129791203	ASIC013229
OG0001886	AaegyptiLVP_AGWG	LOC129785854	AAEL020006
OG0001886	Aalbopictus_AalbF5	LOC129785854	LOC109424966
OG0001886	AsinensisChina	LOC129785854	ASIC003977, ASIC003976, ASIC003975
OG0001886	AdirusWRAIR2	LOC129785854	ADIR000884
OG0001886	AminimusMINIMUS1	LOC129785854	AMIN005742
OG0001886	AstephensiUCISS2018	LOC129785854	ASTEI20_044448
OG0001886	AfunestusAfunGA1	LOC129785854	AFUN2_010491
OG0001886	AgambiaePEST	LOC129785854	AGAP001083
OG0001886	CquinquefasciatusJHB2020	LOC129785854	CQUJHB007991
OG0001887	AsinensisChina	LOC129789344, LOC129789624	ASIC006252
OG0001887	AdirusWRAIR2	LOC129789344, LOC129789624	ADIR001381
OG0001887	AminimusMINIMUS1	LOC129789344, LOC129789624	AMIN005613
OG0001887	AstephensiUCISS2018	LOC129789344, LOC129789624	ASTEI20_032333
OG0001887	AfunestusAfunGA1	LOC129789344, LOC129789624	AFUN2_014786
OG0001887	AgambiaePEST	LOC129789344, LOC129789624	AGAP012187, AGAP000471
OG0001887	AaegyptiLVP_AGWG	LOC129789344, LOC129789624	AAEL020075
OG0001887	Aalbopictus_AalbF5	LOC129789344, LOC129789624	LOC115257308
OG0001887	CquinquefasciatusJHB2020	LOC129789344, LOC129789624	CQUJHB010974
OG0001889	AgambiaePEST	LOC129789558	AGAP029657
OG0001889	AminimusMINIMUS1	LOC129789558	AMIN005658, AMIN005661
OG0001889	AdirusWRAIR2	LOC129789558	ADIR003948, ADIR003950
OG0001889	AstephensiUCISS2018	LOC129789558	ASTEI20_031789
OG0001889	AsinensisChina	LOC129789558	ASIC009561
OG0001889	AfunestusAfunGA1	LOC129789558	AFUN2_013337
OG0001889	CquinquefasciatusJHB2020	LOC129789558	CQUJHB000173
OG0001889	AaegyptiLVP_AGWG	LOC129789558	AAEL020236
OG0001889	Aalbopictus_AalbF5	LOC129789558	LOC109433612
OG0001890	AsinensisChina	LOC129796812	ASIC005099
OG0001890	AgambiaePEST	LOC129796812	AGAP028133, AGAP028598
OG0001890	AdirusWRAIR2	LOC129796812	ADIR009666
OG0001890	AstephensiUCISS2018	LOC129796812	ASTEI20_038678
OG0001890	AfunestusAfunGA1	LOC129796812	AFUN2_006840
OG0001890	AminimusMINIMUS1	LOC129796812	AMIN008213
OG0001890	AaegyptiLVP_AGWG	LOC129796812	AAEL020259
OG0001890	Aalbopictus_AalbF5	LOC129796812	LOC134290813, LOC109425718
OG0001890	CquinquefasciatusJHB2020	LOC129796812	CQUJHB018269
OG0001891	CquinquefasciatusJHB2020	LOC129788054	CQUJHB010310
OG0001891	AaegyptiLVP_AGWG	LOC129788054	AAEL020367, AAEL027037
OG0001891	Aalbopictus_AalbF5	LOC129788054	LOC109419396, LOC115255253
OG0001891	AsinensisChina	LOC129788054	ASIC017267
OG0001891	AgambiaePEST	LOC129788054	AGAP008996
OG0001891	AdirusWRAIR2	LOC129788054	ADIR005043
OG0001891	AstephensiUCISS2018	LOC129788054	ASTEI20_043144
OG0001891	AfunestusAfunGA1	LOC129788054	AFUN2_014140
OG0001891	AminimusMINIMUS1	LOC129788054	AMIN009438
OG0001892	CquinquefasciatusJHB2020	LOC129787869	CQUJHB000339
OG0001892	AaegyptiLVP_AGWG	LOC129787869	AAEL020427
OG0001892	Aalbopictus_AalbF5	LOC129787869	LOC109406961
OG0001892	AsinensisChina	LOC129787869	ASIC010892
OG0001892	AdirusWRAIR2	LOC129787869	ADIR009075, ADIR009077
OG0001892	AminimusMINIMUS1	LOC129787869	AMIN000116, AMIN000114
OG0001892	AfunestusAfunGA1	LOC129787869	AFUN2_011259
OG0001892	AstephensiUCISS2018	LOC129787869	ASTEI20_039023
OG0001892	AgambiaePEST	LOC129787869	AGAP013157
OG0001893	AaegyptiLVP_AGWG	LOC129795913	AAEL020670, AAEL026210
OG0001893	Aalbopictus_AalbF5	LOC129795913	LOC115268038
OG0001893	CquinquefasciatusJHB2020	LOC129795913	CQUJHB008767
OG0001893	AsinensisChina	LOC129795913	ASIC014801
OG0001893	AdirusWRAIR2	LOC129795913	ADIR002005
OG0001893	AminimusMINIMUS1	LOC129795913	AMIN004384, AMIN004338
OG0001893	AfunestusAfunGA1	LOC129795913	AFUN2_005307
OG0001893	AstephensiUCISS2018	LOC129795913	ASTEI20_042354
OG0001893	AgambiaePEST	LOC129795913	AGAP011965
OG0001894	AgambiaePEST	LOC129790362	AGAP000626
OG0001894	AstephensiUCISS2018	LOC129790362	ASTEI20_039276
OG0001894	AfunestusAfunGA1	LOC129790362	AFUN2_004167
OG0001894	AminimusMINIMUS1	LOC129790362	AMIN002076
OG0001894	AdirusWRAIR2	LOC129790362	ADIR001349
OG0001894	AsinensisChina	LOC129790362	ASIC005224
OG0001894	CquinquefasciatusJHB2020	LOC129790362	CQUJHB005240
OG0001894	Aalbopictus_AalbF5	LOC129790362	LOC109405079
OG0001894	AaegyptiLVP_AGWG	LOC129790362	AAEL020781, AAEL024786, AAEL024800
OG0001895	Aalbopictus_AalbF5	LOC129793818	LOC109404946
OG0001895	AaegyptiLVP_AGWG	LOC129793818	AAEL024451, AAEL020804
OG0001895	CquinquefasciatusJHB2020	LOC129793818	CQUJHB005279
OG0001895	AminimusMINIMUS1	LOC129793818	AMIN010600
OG0001895	AgambiaePEST	LOC129793818	AGAP007250
OG0001895	AfunestusAfunGA1	LOC129793818	AFUN2_014227
