Orthogroup	AdirusWRAIR2	AaegyptiLVP_AGWG
OG0001675	ADIR007966	AAEL009356, AAEL024601
OG0001676	ADIR009175	AAEL009364
OG0001677	ADIR009889	AAEL009438
OG0001678	ADIR002374	AAEL009471, AAEL009458
OG0001679	ADIR001172	AAEL009466
OG0001680	ADIR006597	AAEL023741, AAEL009469
OG0001681	ADIR002123	AAEL009503, AAEL020495
OG0001682	ADIR005052, ADIR005050	AAEL009588
OG0001683	ADIR004442	AAEL009634
OG0001684	ADIR004441	AAEL009637
OG0001685	ADIR004574	AAEL026149
OG0001686	ADIR008918	AAEL025383, AAEL009701
OG0001687	ADIR005594	AAEL009757, AAEL009751
OG0001688	ADIR009735	AAEL009753
OG0001689	ADIR001139	AAEL009763
OG0001690	ADIR007614, ADIR001176	AAEL009779
OG0001691	ADIR010032	AAEL009850
OG0001692	ADIR002311	AAEL028144, AAEL009872
OG0001693	ADIR009478	AAEL009894, AAEL012911
OG0001694	ADIR009079, ADIR009080	AAEL009950
OG0001695	ADIR002927	AAEL010008, AAEL026984
OG0001696	ADIR008991	AAEL010062
OG0001697	ADIR014151	AAEL010090
OG0001698	ADIR002823	AAEL011805, AAEL010110
OG0001699	ADIR011358	AAEL021547, AAEL024827, AAEL010226
OG0001701	ADIR011278	AAEL010266
OG0001702	ADIR008553	AAEL010283
OG0001704	ADIR010761	AAEL010311
OG0001705	ADIR004381	AAEL010354
OG0001706	ADIR004384	AAEL010355
OG0001707	ADIR004180, ADIR015849, ADIR015851	AAEL010390, AAEL010381
OG0001708	ADIR004177	AAEL010389
OG0001709	ADIR015593	AAEL010422
OG0001710	ADIR011581	AAEL021184, AAEL010511
OG0001711	ADIR011673	AAEL010568
OG0001712	ADIR000920	AAEL010571, AAEL026067
OG0001713	ADIR006870	AAEL010593
OG0001714	ADIR005085	AAEL010742, AAEL024119
OG0001715	ADIR005602	AAEL010757
OG0001716	ADIR011484	AAEL010771
OG0001717	ADIR011487, ADIR011488	AAEL010778
OG0001718	ADIR002625	AAEL010827
OG0001719	ADIR015742	AAEL010855
OG0001720	ADIR005487	AAEL021416, AAEL011123
OG0001721	ADIR002636	AAEL024207, AAEL011124
OG0001722	ADIR003382	AAEL011157
OG0001723	ADIR003384	AAEL011159
OG0001724	ADIR008709	AAEL026600
OG0001724	ADIR008710	AAEL011271
OG0001725	ADIR008021	AAEL011345
OG0001726	ADIR003882	AAEL011349
OG0001727	ADIR004632	AAEL011379
OG0001728	ADIR001827	AAEL011382
OG0001729	ADIR008535	AAEL011411, AAEL012903
OG0001730	ADIR009794, ADIR009795	AAEL011436
OG0001731	ADIR007718	AAEL011500
OG0001732	ADIR009157	AAEL011560
OG0001733	ADIR009156	AAEL011562
OG0001734	ADIR005578, ADIR005577	AAEL011566
OG0001735	ADIR002968	AAEL011690, AAEL011691
OG0001736	ADIR008316	AAEL011697
OG0001737	ADIR009751	AAEL025949, AAEL021786, AAEL011731
OG0001738	ADIR001387	AAEL011751, AAEL023265
OG0001739	ADIR005213	AAEL011754, AAEL023977
OG0001740	ADIR006957	AAEL011768, AAEL011771
OG0001741	ADIR010312	AAEL011808, AAEL027830
OG0001742	ADIR003927	AAEL011850
OG0001743	ADIR011384	AAEL011989
OG0001744	ADIR015525	AAEL011991
OG0001745	ADIR011382	AAEL011993
OG0001746	ADIR015526	AAEL011996
OG0001747	ADIR009227	AAEL012016
OG0001748	ADIR006656	AAEL027882
OG0001749	ADIR003781	AAEL021939, AAEL012178
OG0001750	ADIR001286, ADIR001287	AAEL012233
OG0001751	ADIR010777	AAEL012324
OG0001752	ADIR010445	AAEL022520, AAEL012341
OG0001753	ADIR009617	AAEL012410
OG0001754	ADIR002346	AAEL012501
OG0001755	ADIR004804	AAEL012525
OG0001756	ADIR016047	AAEL012539
OG0001757	ADIR002363	AAEL012552
OG0001758	ADIR000672	AAEL021254, AAEL012585
OG0001759	ADIR000675	AAEL012671
OG0001760	ADIR004609	AAEL012710, AAEL012715
OG0001762	ADIR000795, ADIR000796	AAEL012717
OG0001763	ADIR007031	AAEL012731
OG0001764	ADIR007524, ADIR007526	AAEL012751
OG0001765	ADIR007531	AAEL012756
OG0001766	ADIR005785	AAEL018249, AAEL012783
OG0001768	ADIR004247, ADIR004246	AAEL012823
OG0001769	ADIR002880	AAEL012826
OG0001771	ADIR004977	AAEL013151
OG0001772	ADIR004980	AAEL013157, AAEL013152
OG0001773	ADIR002715	AAEL013197
OG0001774	ADIR006416	AAEL026895, AAEL013199
OG0001775	ADIR006167	AAEL013253
OG0001776	ADIR007431	AAEL013278
OG0001777	ADIR004859	AAEL013366
OG0001778	ADIR015496, ADIR006631	AAEL013424
OG0001779	ADIR010780	AAEL013478
OG0001780	ADIR010781	AAEL013479
OG0001781	ADIR005301	AAEL013527
OG0001782	ADIR003096	AAEL013613
OG0001783	ADIR006736	AAEL013724
OG0001784	ADIR007739	AAEL013744
OG0001786	ADIR010961, ADIR010960	AAEL013776
OG0001787	ADIR001236	AAEL013814
OG0001788	ADIR004146	AAEL013872
OG0001789	ADIR004147	AAEL013875
OG0001790	ADIR001295	AAEL013883
OG0001791	ADIR009902	AAEL013962
OG0001792	ADIR003819	AAEL020316, AAEL013974
OG0001793	ADIR003805	AAEL028215, AAEL013994
OG0001794	ADIR003806	AAEL013998, AAEL027973
OG0001795	ADIR001494	AAEL014009
OG0001796	ADIR016051	AAEL014022
OG0001797	ADIR007410	AAEL014027
OG0001798	ADIR010510	AAEL014054, AAEL025786
OG0001799	ADIR006465	AAEL014059
OG0001800	ADIR004863	AAEL025776, AAEL014216
OG0001801	ADIR007300	AAEL014246, AAEL014244
OG0001802	ADIR005869	AAEL014271
OG0001803	ADIR000935	AAEL014272
OG0001804	ADIR011312	AAEL014284
OG0001805	ADIR006461	AAEL014303
OG0001806	ADIR016158	AAEL024066, AAEL014318
OG0001807	ADIR011423, ADIR011422	AAEL014326
OG0001808	ADIR009820, ADIR009821	AAEL014340
OG0001809	ADIR005171	AAEL014348
OG0001810	ADIR005180	AAEL014349
OG0001811	ADIR002536	AAEL014435
OG0001812	ADIR006559, ADIR000843	AAEL014505
OG0001813	ADIR004152	AAEL014577
OG0001814	ADIR004153	AAEL014578, AAEL023117
OG0001815	ADIR004964	AAEL014653
OG0001816	ADIR007852, ADIR004479	AAEL014774
OG0001817	ADIR015888	AAEL014824
OG0001818	ADIR003700	AAEL014851
OG0001819	ADIR003946	AAEL024910, AAEL014853
OG0001820	ADIR007027, ADIR007026	AAEL014863
OG0001821	ADIR007655, ADIR007656	AAEL015118
OG0001822	ADIR006265	AAEL015255
OG0001823	ADIR007204	AAEL020424, AAEL015402
OG0001824	ADIR009340	AAEL015557
OG0001825	ADIR000790	AAEL015640
OG0001826	ADIR015559, ADIR015558	AAEL017327, AAEL017097, AAEL017230
OG0001828	ADIR010934	AAEL023345, AAEL017186
OG0001829	ADIR004343	AAEL017251
OG0001830	ADIR008660	AAEL017356
OG0001831	ADIR000988	AAEL017391
OG0001832	ADIR002356	AAEL017512
OG0001833	ADIR010845	AAEL018103, AAEL026175
OG0001834	ADIR009810, ADIR009809	AAEL018114
OG0001835	ADIR004410, ADIR004409	AAEL018141
OG0001836	ADIR005062	AAEL024668, AAEL018183
OG0001837	ADIR006742, ADIR006739	AAEL018215
OG0001838	ADIR002044, ADIR002046	AAEL018227
OG0001839	ADIR006131, ADIR006130	AAEL018232
OG0001840	ADIR011540, ADIR003133	AAEL018263
OG0001841	ADIR008203	AAEL018302
OG0001842	ADIR000507	AAEL018310
OG0001843	ADIR010406, ADIR010405	AAEL018324
OG0001844	ADIR009848, ADIR009468	AAEL019406
OG0001845	ADIR015691	AAEL023349, AAEL019418
OG0001846	ADIR000080	AAEL019420, AAEL019419
OG0001847	ADIR001991, ADIR009777	AAEL019421
OG0001848	ADIR001138, ADIR006420	AAEL019425
OG0001849	ADIR001750, ADIR001751	AAEL019457
OG0001850	ADIR003166, ADIR003167	AAEL019467
OG0001851	ADIR009883	AAEL019491
OG0001852	ADIR001763, ADIR001764	AAEL019502
OG0001853	ADIR015714	AAEL019515, AAEL021312
OG0001854	ADIR010789	AAEL019543
OG0001855	ADIR004321, ADIR003559	AAEL019551
OG0001856	ADIR003968, ADIR003969	AAEL019553
OG0001857	ADIR003141, ADIR003140	AAEL019566
OG0001858	ADIR007219	AAEL027018, AAEL019593
OG0001859	ADIR010455	AAEL019600, AAEL022282, AAEL023044
OG0001860	ADIR003381	AAEL019610
OG0001861	ADIR007161	AAEL019617
OG0001862	ADIR005300	AAEL025304, AAEL019619
OG0001863	ADIR009218, ADIR009220	AAEL019632
OG0001864	ADIR011493	AAEL019640
OG0001865	ADIR001317	AAEL019656
OG0001866	ADIR010491	AAEL021311
OG0001867	ADIR011076	AAEL019680
OG0001868	ADIR004552, ADIR004551	AAEL019686
OG0001869	ADIR005735	AAEL019704
OG0001870	ADIR010723	AAEL019721, AAEL021660
OG0001871	ADIR003838	AAEL019723
OG0001872	ADIR008442	AAEL027062, AAEL019734
OG0001873	ADIR010311	AAEL019738, AAEL022521
OG0001874	ADIR010714, ADIR010713	AAEL019743
OG0001875	ADIR008777	AAEL019757
OG0001876	ADIR006683, ADIR006678	AAEL019779
OG0001877	ADIR015705	AAEL019784
OG0001878	ADIR011224	AAEL019813
OG0001879	ADIR000190	AAEL019816
OG0001880	ADIR006386, ADIR006385, ADIR006387	AAEL019872
OG0001881	ADIR004395	AAEL019888
OG0001883	ADIR000879	AAEL019934
OG0001884	ADIR004729	AAEL019942, AAEL019943
OG0001885	ADIR002574	AAEL020938, AAEL019995
OG0001886	ADIR000884	AAEL020006
OG0001887	ADIR001381	AAEL020075
OG0001889	ADIR003948, ADIR003950	AAEL020236
OG0001890	ADIR009666	AAEL020259
OG0001891	ADIR005043	AAEL020367, AAEL027037
OG0001892	ADIR009075, ADIR009077	AAEL020427
OG0001893	ADIR002005	AAEL020670, AAEL026210
OG0001894	ADIR001349	AAEL020781, AAEL024786, AAEL024800
OG0001895	ADIR008239, ADIR008240	AAEL024451, AAEL020804
OG0001896	ADIR004736	AAEL020847
OG0001897	ADIR001264	AAEL021006
OG0001898	ADIR000959	AAEL021019
OG0001899	ADIR000605	AAEL021029
OG0001901	ADIR000721	AAEL022782, AAEL021202
OG0001902	ADIR002907	AAEL021288
OG0001903	ADIR003055	AAEL026413, AAEL021321, AAEL022776
OG0001905	ADIR009690	AAEL021386
OG0001906	ADIR005354	AAEL021402, AAEL024170, AAEL025488
OG0001907	ADIR009619, ADIR009620	AAEL021419
OG0001908	ADIR010310	AAEL026022, AAEL021519
OG0001909	ADIR011251	AAEL021548
OG0001910	ADIR009743, ADIR009742	AAEL021574
OG0001912	ADIR002226	AAEL021655, AAEL023077
OG0001913	ADIR011669	AAEL021676
OG0001914	ADIR008620	AAEL021748
OG0001915	ADIR003323	AAEL024321, AAEL022608, AAEL021767
OG0001916	ADIR003539	AAEL021771
OG0001917	ADIR010533	AAEL021925
OG0001918	ADIR001340	AAEL021955, AAEL028133
OG0001919	ADIR006898	AAEL022200
OG0001920	ADIR002718	AAEL022248
OG0001921	ADIR002796	AAEL022316
OG0001922	ADIR007437	AAEL022351
OG0001923	ADIR008022	AAEL022431
OG0001924	ADIR004794	AAEL022611
OG0001925	ADIR001330	AAEL022632, AAEL023223
OG0001926	ADIR004600	AAEL022657, AAEL026213
OG0001927	ADIR008597	AAEL022658
OG0001928	ADIR008075	AAEL026719, AAEL022716
OG0001929	ADIR011668, ADIR011667, ADIR011752	AAEL022855
OG0001930	ADIR006887	AAEL022893, AAEL025265
OG0001931	ADIR005212	AAEL024358, AAEL022938
OG0001933	ADIR008917	AAEL024674, AAEL023115
OG0001934	ADIR008799	AAEL023151
OG0001935	ADIR004670	AAEL023352
OG0001937	ADIR007321, ADIR007320	AAEL023471
OG0001938	ADIR009556	AAEL023498, AAEL027331
OG0001939	ADIR009997, ADIR009999	AAEL023502, AAEL025398
OG0001940	ADIR005753	AAEL023745
OG0001941	ADIR001354	AAEL023750, AAEL026150, AAEL024982
OG0001942	ADIR015677	AAEL023810
OG0001943	ADIR010369	AAEL026260, AAEL023943
OG0001944	ADIR010788	AAEL023989
OG0001945	ADIR002380	AAEL024005
OG0001946	ADIR009989	AAEL027002, AAEL024101
OG0001947	ADIR005933	AAEL024141
OG0001948	ADIR001111, ADIR001110	AAEL024258
OG0001949	ADIR006014	AAEL024480
OG0001950	ADIR006963	AAEL024598
OG0001951	ADIR006105	AAEL025046, AAEL024618
OG0001952	ADIR008015	AAEL024623
OG0001953	ADIR006890	AAEL024710
OG0001954	ADIR003809, ADIR003810	AAEL024713
OG0001955	ADIR009700	AAEL024788
OG0001956	ADIR000846	AAEL025473, AAEL025076
OG0001957	ADIR006911	AAEL025133, AAEL026994
OG0001958	ADIR001005	AAEL025230
OG0001959	ADIR008941	AAEL025353
OG0001960	ADIR005313	AAEL025443
OG0001961	ADIR006030	AAEL025578, AAEL025984
OG0001962	ADIR004077, ADIR004078	AAEL025606
OG0001963	ADIR011496	AAEL026618, AAEL025692
OG0001964	ADIR007696	AAEL026074
OG0001965	ADIR002199	AAEL026170
OG0001966	ADIR010742	AAEL026291
OG0001968	ADIR009169	AAEL026355
OG0001969	ADIR007937	AAEL026388, AAEL028233
OG0001970	ADIR006593	AAEL026710
OG0001971	ADIR002099	AAEL026716, AAEL027637
OG0001972	ADIR009182	AAEL026746
OG0001974	ADIR001226	AAEL026796
OG0001975	ADIR007393	AAEL026846
OG0001976	ADIR010396	AAEL026945
OG0001977	ADIR001519	AAEL027527
OG0001978	ADIR011175	AAEL027566
OG0001979	ADIR003410	AAEL027644
OG0001980	ADIR003936	AAEL027654
OG0001981	ADIR010600	AAEL028004
OG0001982	ADIR003949	AAEL028021
OG0001983	ADIR004189, ADIR001406	AAEL028129
OG0001984	ADIR002169	AAEL029070, AAEL029071
OG0002027	ADIR010703	AAEL000008
OG0002028	ADIR002646	AAEL002639, AAEL000010
OG0002029	ADIR016013	AAEL000032
OG0002030	ADIR002665	AAEL000036
OG0002031	ADIR004200	AAEL000049
OG0002032	ADIR010613	AAEL000091
OG0002033	ADIR009911	AAEL000098
OG0002034	ADIR010637	AAEL000102
OG0002035	ADIR008433	AAEL000109, AAEL025680
OG0002036	ADIR002724	AAEL000159
OG0002037	ADIR009116	AAEL000162
OG0002038	ADIR010123	AAEL000181
OG0002039	ADIR005740	AAEL000186
OG0002040	ADIR010121	AAEL000188
OG0002041	ADIR003903	AAEL000193
OG0002042	ADIR005750	AAEL000206, AAEL004665
OG0002043	ADIR009807	AAEL000221
OG0002044	ADIR000975	AAEL000236
OG0002045	ADIR001210	AAEL021776, AAEL000243
OG0002046	ADIR009486	AAEL000258
OG0002047	ADIR007533	AAEL000267
OG0002048	ADIR000048	AAEL000272
OG0002049	ADIR009494	AAEL000291
OG0002050	ADIR007560	AAEL000327
OG0002051	ADIR005803	AAEL000340
OG0002052	ADIR010765	AAEL000343
OG0002053	ADIR007557	AAEL000362
OG0002054	ADIR000537	AAEL000397, AAEL027318
OG0002055	ADIR010679	AAEL000416
OG0002056	ADIR006577	AAEL000424
OG0002057	ADIR010674	AAEL000440, AAEL023005
OG0002058	ADIR006455	AAEL027802, AAEL000445
OG0002059	ADIR008365	AAEL000452
OG0002060	ADIR010673	AAEL000457
OG0002061	ADIR006456	AAEL000460, AAEL020197
OG0002062	ADIR015513	AAEL000464
OG0002063	ADIR002815	AAEL000510
OG0002064	ADIR001818	AAEL000550
OG0002065	ADIR002153	AAEL000551
OG0002066	ADIR002146	AAEL000559
OG0002067	ADIR010490	AAEL000590
OG0002068	ADIR010495	AAEL000593
OG0002069	ADIR005080	AAEL000618
OG0002070	ADIR004363	AAEL021450, AAEL000646
OG0002072	ADIR005433	AAEL000716
OG0002073	ADIR016208	AAEL000721
OG0002074	ADIR008164	AAEL000724
OG0002075	ADIR008162	AAEL000746
OG0002076	ADIR016207	AAEL000750
OG0002077	ADIR002355	AAEL000755
OG0002078	ADIR010262	AAEL020913, AAEL000825
OG0002079	ADIR010264	AAEL000849, AAEL027279
OG0002080	ADIR010263	AAEL000852, AAEL022708
OG0002081	ADIR016129	AAEL000883
OG0002082	ADIR005638	AAEL000897
OG0002083	ADIR000528	AAEL000924
OG0002084	ADIR005560	AAEL000925
OG0002085	ADIR007900	AAEL000933
OG0002086	ADIR001971	AAEL000938
OG0002087	ADIR000409	AAEL000940, AAEL022151
OG0002088	ADIR000384	AAEL000942
OG0002089	ADIR000392	AAEL024591, AAEL000950
OG0002090	ADIR000426	AAEL000951
OG0002091	ADIR007899	AAEL000953
OG0002092	ADIR001969	AAEL007879, AAEL000961
OG0002093	ADIR005161	AAEL026006, AAEL028134, AAEL000964
OG0002094	ADIR009678	AAEL000967
OG0002095	ADIR008396	AAEL000978
OG0002096	ADIR007815, ADIR007814	AAEL000994
OG0002097	ADIR007818	AAEL000999
OG0002098	ADIR005329	AAEL001000
OG0002099	ADIR008981	AAEL001007
OG0002100	ADIR003121	AAEL001044
OG0002101	ADIR010177	AAEL001060
OG0002102	ADIR006581	AAEL001085
OG0002103	ADIR004603, ADIR003476	AAEL001099
OG0002104	ADIR009552	AAEL001113
OG0002105	ADIR005178	AAEL001154
OG0002106	ADIR004838	AAEL021364, AAEL001162
OG0002107	ADIR004840	AAEL025170, AAEL001176
OG0002108	ADIR006832	AAEL020244, AAEL001182
OG0002109	ADIR011522	AAEL001184
OG0002110	ADIR004018	AAEL001191, AAEL020438
OG0002111	ADIR005057	AAEL001199, AAEL020222
OG0002112	ADIR003966	AAEL001228
OG0002113	ADIR004987	AAEL001238
OG0002114	ADIR008833	AAEL001241
OG0002115	ADIR001657	AAEL001245
OG0002116	ADIR004326	AAEL001254
OG0002117	ADIR007168	AAEL001257
OG0002118	ADIR009250	AAEL001268
OG0002119	ADIR008593	AAEL001281
OG0002120	ADIR001060	AAEL020619, AAEL001289
OG0002121	ADIR015494	AAEL001308
OG0002122	ADIR009453	AAEL001317
OG0002123	ADIR016146	AAEL001356
OG0002124	ADIR003763	AAEL001359
OG0002125	ADIR006229	AAEL001368
OG0002126	ADIR003762	AAEL001378
OG0002127	ADIR003793	AAEL001389
OG0002128	ADIR007277	AAEL001397
OG0002129	ADIR007259	AAEL001422
OG0002130	ADIR007271	AAEL001423
OG0002131	ADIR007270	AAEL001425
OG0002132	ADIR007272	AAEL023408, AAEL001426
OG0002133	ADIR007247	AAEL001428
OG0002134	ADIR001141	AAEL001446
OG0002135	ADIR006789	AAEL001472
OG0002136	ADIR011211	AAEL001474
OG0002137	ADIR004772	AAEL001475
OG0002138	ADIR008547	AAEL001493
OG0002139	ADIR011114	AAEL001497
OG0002141	ADIR011071	AAEL001505
OG0002142	ADIR006790	AAEL001506
OG0002143	ADIR000177	AAEL001513
OG0002144	ADIR000165	AAEL001518
OG0002145	ADIR000173	AAEL001526
OG0002146	ADIR007098	AAEL001541
OG0002149	ADIR007043	AAEL001557
OG0002150	ADIR007108	AAEL001559
OG0002151	ADIR007150	AAEL001573
OG0002152	ADIR015914	AAEL001593
OG0002153	ADIR004944	AAEL001636
OG0002154	ADIR000739	AAEL001649
OG0002155	ADIR008661	AAEL008769, AAEL001693
OG0002156	ADIR011176	AAEL001707
OG0002157	ADIR007452	AAEL001736
OG0002158	ADIR008651	AAEL001751
OG0002159	ADIR008646	AAEL001764
OG0002160	ADIR004971	AAEL001797, AAEL022985
OG0002161	ADIR004695	AAEL001808
OG0002162	ADIR004970	AAEL026493, AAEL001810
OG0002163	ADIR011122	AAEL001813
OG0002164	ADIR004691	AAEL001832
OG0002165	ADIR000706	AAEL001847
OG0002166	ADIR004024	AAEL026860, AAEL001852
OG0002167	ADIR009269	AAEL001856
OG0002168	ADIR000709	AAEL001864
OG0002169	ADIR000708	AAEL001865
OG0002170	ADIR000777	AAEL001869
OG0002171	ADIR005172	AAEL001874
OG0002172	ADIR000778	AAEL020591, AAEL001875
OG0002173	ADIR006237	AAEL001888
OG0002174	ADIR005034	AAEL001896
OG0002175	ADIR006239	AAEL019903, AAEL019902, AAEL001897
OG0002176	ADIR006247	AAEL001913, AAEL020754
OG0002177	ADIR000311	AAEL001920
OG0002178	ADIR000309	AAEL023816, AAEL001952
OG0002179	ADIR011216	AAEL021869, AAEL001962
OG0002180	ADIR011229	AAEL001978
OG0002181	ADIR011060	AAEL002016
OG0002182	ADIR011247	AAEL021392, AAEL002068
OG0002183	ADIR011245	AAEL002079
OG0002184	ADIR003494	AAEL002132
OG0002185	ADIR006566	AAEL002134
OG0002186	ADIR002889	AAEL002142
OG0002187	ADIR015585	AAEL002165
OG0002188	ADIR015586	AAEL002167
OG0002189	ADIR004127	AAEL012075, AAEL002178
OG0002190	ADIR000629	AAEL002215
OG0002191	ADIR006344	AAEL002216
OG0002192	ADIR000627, ADIR000628	AAEL002220
OG0002193	ADIR011446	AAEL002232
OG0002194	ADIR007670	AAEL002248, AAEL027046
OG0002195	ADIR007515	AAEL002250
OG0002196	ADIR007671	AAEL002271
OG0002197	ADIR000546	AAEL002307, AAEL002295
OG0002198	ADIR005225	AAEL002312
OG0002199	ADIR005274	AAEL002318, AAEL020455
OG0002200	ADIR008017	AAEL002322
OG0002201	ADIR003744	AAEL002324
OG0002202	ADIR003740	AAEL002329
OG0002203	ADIR004226	AAEL002341
OG0002204	ADIR001051	AAEL002343
OG0002205	ADIR008018	AAEL002345
OG0002206	ADIR003741	AAEL002355
OG0002207	ADIR005159	AAEL002387, AAEL025830
OG0002208	ADIR005019	AAEL002390
OG0002209	ADIR004997	AAEL002399
OG0002210	ADIR011383	AAEL002401
OG0002211	ADIR007898	AAEL002404
OG0002212	ADIR005441	AAEL002412
OG0002213	ADIR003292	AAEL002433, AAEL024815
OG0002214	ADIR000890	AAEL002438
OG0002215	ADIR000810	AAEL002451
OG0002216	ADIR003835	AAEL021792, AAEL002463
OG0002217	ADIR007947	AAEL002483
OG0002218	ADIR008557	AAEL002504
OG0002219	ADIR001290	AAEL002537
OG0002220	ADIR006633	AAEL002543, AAEL023018
OG0002221	ADIR010460	AAEL002560
OG0002222	ADIR010462	AAEL002569
OG0002223	ADIR005672	AAEL002578
OG0002224	ADIR003142	AAEL002581
OG0002226	ADIR002188	AAEL002597, AAEL023576
OG0002227	ADIR005494	AAEL002602, AAEL011967
OG0002229	ADIR000479	AAEL022118, AAEL002615
OG0002230	ADIR004922	AAEL002645
OG0002231	ADIR004933	AAEL002652
OG0002232	ADIR008520, ADIR003557	AAEL002701
OG0002233	ADIR007046	AAEL002714
OG0002234	ADIR007184	AAEL002752
OG0002235	ADIR005468	AAEL002775
OG0002236	ADIR010260	AAEL002782
OG0002237	ADIR004571	AAEL002783
OG0002238	ADIR002662	AAEL002815, AAEL022913
OG0002239	ADIR002664	AAEL002818
OG0002240	ADIR002876	AAEL002860
OG0002242	ADIR005447	AAEL002870
OG0002244	ADIR002103, ADIR001379	AAEL002887
OG0002245	ADIR015492, ADIR000798	AAEL002888
OG0002246	ADIR001378	AAEL002905, AAEL009418
OG0002247	ADIR003551	AAEL002906
OG0002248	ADIR000044	AAEL002921
OG0002249	ADIR000824	AAEL002933
OG0002250	ADIR008320	AAEL020993, AAEL002949
OG0002251	ADIR008321	AAEL002961
OG0002252	ADIR008319	AAEL024580, AAEL002962
OG0002253	ADIR000111	AAEL002980, AAEL021837
OG0002254	ADIR002444	AAEL002988
OG0002255	ADIR002929	AAEL002993, AAEL021617
OG0002256	ADIR015707	AAEL003003
OG0002257	ADIR010728	AAEL003011
OG0002258	ADIR003358	AAEL003018
OG0002259	ADIR001527	AAEL003020
OG0002260	ADIR004591	AAEL003032
OG0002261	ADIR007912	AAEL024996, AAEL003063
OG0002262	ADIR007698	AAEL003064
OG0002263	ADIR007700	AAEL003067
OG0002264	ADIR005763	AAEL003071
OG0002265	ADIR003745	AAEL003089
OG0002266	ADIR001443	AAEL003103
OG0002267	ADIR003607	AAEL003125
OG0002268	ADIR000383	AAEL003130
OG0002269	ADIR000382	AAEL003131
OG0002270	ADIR009665	AAEL026506, AAEL003136
OG0002271	ADIR000393	AAEL003140
OG0002272	ADIR000395	AAEL003143
OG0002273	ADIR002227	AAEL022327, AAEL003145
OG0002274	ADIR004000	AAEL003151
OG0002275	ADIR008272	AAEL003161
OG0002276	ADIR003995	AAEL003174
OG0002277	ADIR002931	AAEL003183
OG0002278	ADIR002936	AAEL003184
OG0002279	ADIR002932	AAEL029111, AAEL003192
OG0002280	ADIR016217	AAEL003198, AAEL026956
OG0002281	ADIR010379	AAEL003208, AAEL019417
OG0002282	ADIR004337	AAEL003214
OG0002283	ADIR011342	AAEL003216
OG0002284	ADIR001698	AAEL003229
OG0002285	ADIR011189	AAEL003237
OG0002286	ADIR006253	AAEL003246
OG0002287	ADIR006255	AAEL003264
OG0002288	ADIR006254	AAEL003269
OG0002289	ADIR004323	AAEL003275
OG0002290	ADIR008876	AAEL003277
OG0002291	ADIR004956	AAEL003282
OG0002292	ADIR002167, ADIR002168	AAEL003301
OG0002293	ADIR009168	AAEL028035, AAEL003320
OG0002294	ADIR011306	AAEL003326
OG0002295	ADIR011308	AAEL003344
OG0002296	ADIR011322	AAEL003346
OG0002297	ADIR000873	AAEL003353
OG0002298	ADIR003087	AAEL003365
OG0002299	ADIR002681	AAEL003367
OG0002300	ADIR003084	AAEL003377
OG0002301	ADIR002689	AAEL003397, AAEL024180
OG0002304	ADIR002341	AAEL003418
OG0002305	ADIR005770	AAEL003432
OG0002306	ADIR001922	AAEL003443
OG0002307	ADIR001928	AAEL017549, AAEL003448
OG0002308	ADIR007280	AAEL024469, AAEL003452
OG0002309	ADIR007022	AAEL003461, AAEL024690
OG0002310	ADIR009158	AAEL003485, AAEL011554
OG0002311	ADIR010486	AAEL003495
OG0002312	ADIR007430	AAEL003505
OG0002313	ADIR002263	AAEL003509
OG0002314	ADIR011385	AAEL003516
OG0002315	ADIR002040	AAEL003517
OG0002316	ADIR002041	AAEL003526
OG0002317	ADIR007523	AAEL003529
OG0002318	ADIR010966	AAEL003530, AAEL005027
OG0002319	ADIR011389	AAEL003541, AAEL026564
OG0002320	ADIR011391	AAEL003546
