Orthogroup	AdirusWRAIR2	AminimusMINIMUS1
OG0001956	ADIR000846	AMIN005577
OG0001957	ADIR006911	AMIN010161
OG0001958	ADIR001005	AMIN005075, AMIN004398
OG0001959	ADIR008941	AMIN000834
OG0001960	ADIR005313	AMIN003315
OG0001961	ADIR006030	AMIN001871
OG0001962	ADIR004077	AMIN001127
OG0001962	ADIR004078	AMIN001126
OG0001963	ADIR011496	AMIN009864
OG0001964	ADIR007696	AMIN007950
OG0001965	ADIR002199	AMIN004289
OG0001968	ADIR009169	AMIN008112
OG0001969	ADIR007937	AMIN010662
OG0001970	ADIR006593	AMIN003167
OG0001971	ADIR002099	AMIN004269
OG0001972	ADIR009182	AMIN008126
OG0001974	ADIR001226	AMIN005498
OG0001975	ADIR007393	AMIN011026
OG0001976	ADIR010396	AMIN003507
OG0001977	ADIR001519	AMIN005416
OG0001978	ADIR011175	AMIN015741
OG0001979	ADIR003410	AMIN000233
OG0001980	ADIR003936	AMIN005639
OG0001981	ADIR010600	AMIN004852
OG0001982	ADIR003949	AMIN005659
OG0001983	ADIR004189, ADIR001406	AMIN005588
OG0001984	ADIR002169	AMIN009185
OG0001986	ADIR007910	AMIN011050
OG0001997	ADIR001142	AMIN015625
OG0001998	ADIR003929	AMIN005634
OG0002000	ADIR000420	AMIN004536
OG0002008	ADIR008983	AMIN003076
OG0002009	ADIR004520	AMIN016147, AMIN016149, AMIN016000, AMIN015998, AMIN016148, AMIN015999
OG0002010	ADIR004637	AMIN005093
OG0002011	ADIR005361	AMIN004694
OG0002012	ADIR005846	AMIN001213, AMIN007289
OG0002013	ADIR006198	AMIN009650
OG0002013	ADIR015563	AMIN015589
OG0002016	ADIR009487	AMIN008680
OG0002027	ADIR010703	AMIN003035
OG0002028	ADIR002646	AMIN000742
OG0002029	ADIR016013	AMIN016063
OG0002030	ADIR002665	AMIN000729
OG0002032	ADIR010613	AMIN004840
OG0002033	ADIR009911	AMIN003566
OG0002034	ADIR010637	AMIN000883
OG0002035	ADIR008433	AMIN002860
OG0002036	ADIR002724	AMIN002474
OG0002037	ADIR009116	AMIN007459
OG0002038	ADIR010123	AMIN016265
OG0002039	ADIR005740	AMIN005004
OG0002040	ADIR010121	AMIN016267
OG0002041	ADIR003903	AMIN006460
OG0002042	ADIR005750	AMIN005013
OG0002043	ADIR009807	AMIN010723
OG0002044	ADIR000975	AMIN002134
OG0002045	ADIR001210	AMIN005824
OG0002046	ADIR009486	AMIN008681
OG0002047	ADIR007533	AMIN016072
OG0002048	ADIR000048	AMIN008309
OG0002049	ADIR009494	AMIN008671
OG0002050	ADIR007560	AMIN007814, AMIN007813
OG0002051	ADIR005803	AMIN003126
OG0002052	ADIR010765	AMIN008508
OG0002053	ADIR007557	AMIN007810
OG0002054	ADIR000537	AMIN008924
OG0002055	ADIR010679	AMIN014085, AMIN000846
OG0002056	ADIR006577	AMIN004044
OG0002057	ADIR010674	AMIN000848
OG0002058	ADIR006455	AMIN000655
OG0002059	ADIR008365	AMIN004816
OG0002060	ADIR010673	AMIN000849
OG0002061	ADIR006456	AMIN000654
OG0002062	ADIR015513	AMIN003592
OG0002063	ADIR002815	AMIN000395
OG0002064	ADIR001818	AMIN008791
OG0002065	ADIR002153	AMIN009170
OG0002066	ADIR002146	AMIN009163
OG0002067	ADIR010490	AMIN003419
OG0002068	ADIR010495	AMIN003413
OG0002069	ADIR005080	AMIN009474
OG0002070	ADIR004363	AMIN004404
OG0002072	ADIR005433	AMIN004763
OG0002073	ADIR016208	AMIN007740
OG0002074	ADIR008164	AMIN007739
OG0002075	ADIR008162	AMIN007737
OG0002076	ADIR016207	AMIN007738
OG0002077	ADIR002355	AMIN008560
OG0002078	ADIR010262	AMIN003972
OG0002079	ADIR010264	AMIN003975
OG0002080	ADIR010263	AMIN003973
OG0002081	ADIR016129	AMIN004275
OG0002082	ADIR005638	AMIN009309
OG0002083	ADIR000528	AMIN008954
OG0002084	ADIR005560	AMIN003006
OG0002085	ADIR007900	AMIN011061
OG0002086	ADIR001971	AMIN008582
OG0002087	ADIR000409	AMIN008197
OG0002088	ADIR000384	AMIN001301
OG0002089	ADIR000392	AMIN001310
OG0002090	ADIR000426	AMIN004529
OG0002091	ADIR007899	AMIN011062
OG0002092	ADIR001969	AMIN008580
OG0002094	ADIR009678	AMIN008340
OG0002095	ADIR008396	AMIN000347
OG0002096	ADIR007815	AMIN011144
OG0002096	ADIR007814	AMIN011145
OG0002097	ADIR007818	AMIN011141
OG0002098	ADIR005329	AMIN003332
OG0002099	ADIR008981	AMIN003072
OG0002100	ADIR003121	AMIN003711
OG0002101	ADIR010177	AMIN003633
OG0002102	ADIR006581	AMIN003178
OG0002103	ADIR004603	AMIN005570
OG0002104	ADIR009552	AMIN006918
OG0002105	ADIR005178	AMIN009567
OG0002106	ADIR004838	AMIN001475
OG0002107	ADIR004840	AMIN001474
OG0002108	ADIR006832	AMIN015991
OG0002109	ADIR011522	AMIN011619
OG0002110	ADIR004018	AMIN001186
OG0002111	ADIR005057	AMIN009452
OG0002112	ADIR003966	AMIN005799
OG0002113	ADIR004987	AMIN001551
OG0002114	ADIR008833	AMIN009929
OG0002115	ADIR001657	AMIN011435
OG0002116	ADIR004326	AMIN007541
OG0002117	ADIR007168	AMIN010906
OG0002118	ADIR009250	AMIN011643
OG0002119	ADIR008593	AMIN009961
OG0002120	ADIR001060	AMIN002109
OG0002122	ADIR009453	AMIN006443
OG0002123	ADIR016146	AMIN010541
OG0002124	ADIR003763	AMIN007304
OG0002125	ADIR006229	AMIN009682
OG0002126	ADIR003762	AMIN007369
OG0002127	ADIR003793	AMIN007276
OG0002128	ADIR007277	AMIN010480
OG0002129	ADIR007259	AMIN010466
OG0002130	ADIR007271	AMIN010475
OG0002131	ADIR007270	AMIN010474
OG0002132	ADIR007272	AMIN010476
OG0002133	ADIR007247	AMIN010454
OG0002134	ADIR001141	AMIN005571
OG0002135	ADIR006789	AMIN001648
OG0002136	ADIR011211	AMIN005998
OG0002137	ADIR004772	AMIN006808
OG0002138	ADIR008547	AMIN007157
OG0002139	ADIR011114	AMIN005947
OG0002140	ADIR004023	AMIN001181
OG0002141	ADIR011071	AMIN005989
OG0002142	ADIR006790	AMIN001649
OG0002143	ADIR000177	AMIN008877
OG0002144	ADIR000165	AMIN008865
OG0002145	ADIR000173	AMIN008872
OG0002146	ADIR007098	AMIN010223
OG0002149	ADIR007043	AMIN010343
OG0002150	ADIR007108	AMIN010211
OG0002151	ADIR007150	AMIN010258
OG0002152	ADIR015914	AMIN010216
OG0002153	ADIR004944	AMIN001367
OG0002154	ADIR000739	AMIN006403
OG0002155	ADIR008661	AMIN007610
OG0002156	ADIR011176	AMIN006042
OG0002157	ADIR007452	AMIN010929
OG0002158	ADIR008651	AMIN011547
OG0002159	ADIR008646	AMIN011542
OG0002160	ADIR004971	AMIN001568
OG0002161	ADIR004695	AMIN001351
OG0002162	ADIR004970	AMIN001569
OG0002163	ADIR011122	AMIN005940
OG0002164	ADIR004691	AMIN001347
OG0002165	ADIR000706	AMIN006362
OG0002166	ADIR004024	AMIN001180
OG0002167	ADIR009269	AMIN007218
OG0002168	ADIR000709	AMIN006366
OG0002169	ADIR000708	AMIN006364
OG0002170	ADIR000777	AMIN007220
OG0002171	ADIR005172	AMIN009559
OG0002172	ADIR000778	AMIN007219
OG0002173	ADIR006237	AMIN009690
OG0002174	ADIR005034	AMIN009428
OG0002175	ADIR006239	AMIN009691
OG0002176	ADIR006247	AMIN009699
OG0002177	ADIR000311	AMIN009066
OG0002178	ADIR000309	AMIN009064
OG0002179	ADIR011216	AMIN006223
OG0002180	ADIR011229	AMIN006207
OG0002181	ADIR011060	AMIN006227
OG0002182	ADIR011247	AMIN015600
OG0002183	ADIR011245	AMIN006189, AMIN001209
OG0002184	ADIR003494	AMIN003881
OG0002185	ADIR006566	AMIN004055
OG0002186	ADIR002889	AMIN003245
OG0002187	ADIR015585	AMIN015560
OG0002188	ADIR015586	AMIN015561
OG0002189	ADIR004127	AMIN005353
OG0002190	ADIR000629	AMIN001744
OG0002191	ADIR006344	AMIN006085
OG0002192	ADIR000627, ADIR000628	AMIN001743
OG0002193	ADIR011446	AMIN009819
OG0002194	ADIR007670	AMIN007920
OG0002195	ADIR007515	AMIN010990
OG0002196	ADIR007671	AMIN007921
OG0002197	ADIR000546	AMIN008906
OG0002198	ADIR005225	AMIN009252
OG0002199	ADIR005274	AMIN009233
OG0002200	ADIR008017	AMIN011284
OG0002201	ADIR003744	AMIN007387
OG0002202	ADIR003740	AMIN007390
OG0002203	ADIR004226	AMIN007717
OG0002204	ADIR001051	AMIN002121
OG0002205	ADIR008018	AMIN011282
OG0002206	ADIR003741	AMIN007389
OG0002208	ADIR005019	AMIN001518
OG0002209	ADIR004997	AMIN001540
OG0002210	ADIR011383	AMIN001593
OG0002211	ADIR007898	AMIN011063
OG0002212	ADIR005441	AMIN004772
OG0002213	ADIR003292	AMIN003786
OG0002214	ADIR000890	AMIN005748
OG0002215	ADIR000810	AMIN005125
OG0002216	ADIR003835	AMIN007316
OG0002217	ADIR007947	AMIN010651
OG0002218	ADIR008557	AMIN007166
OG0002219	ADIR001290	AMIN002016
OG0002220	ADIR006633	AMIN002637
OG0002221	ADIR010460	AMIN003449
OG0002222	ADIR010462	AMIN003447
OG0002223	ADIR005672	AMIN005031
OG0002224	ADIR003142	AMIN003688
OG0002226	ADIR002188	AMIN004298
OG0002227	ADIR005494	AMIN004092
OG0002229	ADIR000479	AMIN006858
OG0002230	ADIR004922	AMIN001386
OG0002231	ADIR004933	AMIN001378
OG0002232	ADIR008520, ADIR003557	AMIN000767
OG0002233	ADIR007046	AMIN010342
OG0002234	ADIR007184	AMIN010890
OG0002235	ADIR005468	AMIN004800
OG0002236	ADIR010260	AMIN003969
OG0002237	ADIR004571	AMIN002665
OG0002238	ADIR002662	AMIN000733
OG0002239	ADIR002664	AMIN000730
OG0002240	ADIR002876	AMIN000595
OG0002242	ADIR005447	AMIN004779
OG0002244	ADIR001379	AMIN005615
OG0002245	ADIR015492, ADIR000798	AMIN015556
OG0002246	ADIR001378	AMIN005616
OG0002247	ADIR003551	AMIN000771
OG0002248	ADIR000044	AMIN005444
OG0002249	ADIR000824	AMIN011286
OG0002250	ADIR008320	AMIN000926
OG0002251	ADIR008321	AMIN000925
OG0002252	ADIR008319	AMIN000927
OG0002253	ADIR000111	AMIN008807
OG0002254	ADIR002444	AMIN003253
OG0002256	ADIR015707	AMIN003250, AMIN001938
OG0002257	ADIR010728	AMIN000803
OG0002258	ADIR003358	AMIN000287
OG0002259	ADIR001527	AMIN005547
OG0002260	ADIR004591	AMIN005145
OG0002261	ADIR007912	AMIN011048
OG0002262	ADIR007698	AMIN015961
OG0002263	ADIR007700	AMIN007954
OG0002264	ADIR005763	AMIN016037
OG0002265	ADIR003745	AMIN007386
OG0002266	ADIR001443	AMIN005451
OG0002267	ADIR003607	AMIN010061
OG0002268	ADIR000383	AMIN001300
OG0002270	ADIR009665	AMIN008214
OG0002271	ADIR000393	AMIN001312
OG0002272	ADIR000395	AMIN001313
OG0002273	ADIR002227	AMIN004505
OG0002274	ADIR004000	AMIN007254
OG0002275	ADIR008272	AMIN003871
OG0002276	ADIR003995	AMIN007259
OG0002277	ADIR002931	AMIN003828
OG0002278	ADIR002936	AMIN003833
OG0002279	ADIR002932	AMIN003829
OG0002280	ADIR016217	AMIN016285
OG0002281	ADIR010379	AMIN003524
OG0002282	ADIR004337	AMIN010767
OG0002283	ADIR011342	AMIN009591
OG0002284	ADIR001698	AMIN010760
OG0002285	ADIR011189	AMIN001710
OG0002286	ADIR006253	AMIN009705
OG0002287	ADIR006255	AMIN009707
OG0002288	ADIR006254	AMIN009706
OG0002289	ADIR004323	AMIN010780
OG0002290	ADIR008876	AMIN010769
OG0002291	ADIR004956	AMIN001027
OG0002292	ADIR002167	AMIN009184
OG0002293	ADIR009168	AMIN007462
OG0002294	ADIR011306	AMIN006126
OG0002295	ADIR011308	AMIN006125
OG0002296	ADIR011322	AMIN006109
OG0002297	ADIR000873	AMIN005185
OG0002298	ADIR003087	AMIN000502
OG0002299	ADIR002681	AMIN000444
OG0002300	ADIR003084	AMIN000499
OG0002301	ADIR002689	AMIN000437
OG0002302	ADIR010824	AMIN003674
OG0002304	ADIR002341	AMIN004350
OG0002305	ADIR005770	AMIN006523
OG0002306	ADIR001922	AMIN015970
OG0002307	ADIR001928	AMIN008616
OG0002308	ADIR007280	AMIN010484
OG0002309	ADIR007022	AMIN010206
OG0002310	ADIR009158	AMIN008098
OG0002311	ADIR010486	AMIN003423
OG0002312	ADIR007430	AMIN007981
OG0002313	ADIR002263	AMIN008258
OG0002314	ADIR011385	AMIN001595
OG0002315	ADIR002040	AMIN008285
OG0002316	ADIR002041	AMIN008286
OG0002317	ADIR007523	AMIN001602
OG0002318	ADIR010966	AMIN006323
OG0002319	ADIR011389	AMIN001601
OG0002320	ADIR011391	AMIN001604
OG0002321	ADIR008493	AMIN000173
OG0002322	ADIR008498	AMIN000178
OG0002323	ADIR007644	AMIN007896
OG0002325	ADIR003264	AMIN003758
OG0002326	ADIR004482	AMIN002152
OG0002328	ADIR004751	AMIN006831
OG0002329	ADIR004480	AMIN002150
OG0002330	ADIR007335	AMIN007751
OG0002331	ADIR005376	AMIN004708
OG0002332	ADIR008288	AMIN003854
OG0002333	ADIR005375	AMIN004707
OG0002334	ADIR005368	AMIN004701
OG0002335	ADIR005374	AMIN004706
OG0002336	ADIR005372	AMIN004704
OG0002337	ADIR010737	AMIN005683
OG0002338	ADIR009138	AMIN007449
OG0002339	ADIR005606	AMIN009214
OG0002340	ADIR008517	AMIN000763
OG0002341	ADIR008513	AMIN000759
OG0002342	ADIR010411	AMIN003495
OG0002344	ADIR003538	AMIN000787
OG0002345	ADIR002248	AMIN008242
OG0002346	ADIR005001	AMIN001538
OG0002347	ADIR002330	AMIN004340
OG0002348	ADIR002524	AMIN002918
OG0002349	ADIR002826	AMIN000669
OG0002350	ADIR005825	AMIN003148
OG0002351	ADIR015686	AMIN002910
OG0002352	ADIR011541	AMIN005560
OG0002353	ADIR001143	AMIN005674
OG0002354	ADIR001178	AMIN005717
OG0002355	ADIR000506	AMIN009352
OG0002356	ADIR002837	AMIN000660
OG0002357	ADIR005568	AMIN000144
OG0002358	ADIR003024	AMIN002453
OG0002359	ADIR002838	AMIN000659
OG0002360	ADIR008746	AMIN010883
OG0002361	ADIR008855	AMIN011562
OG0002362	ADIR011000	AMIN006285
OG0002363	ADIR009699	AMIN007232
OG0002364	ADIR002965	AMIN000970
OG0002365	ADIR011004	AMIN006281
OG0002366	ADIR004707	AMIN001361
OG0002367	ADIR010085	AMIN002328
OG0002368	ADIR011364	AMIN007196
OG0002369	ADIR005696	AMIN004958
OG0002370	ADIR005709	AMIN004973
OG0002371	ADIR000446	AMIN006894
OG0002372	ADIR010650	AMIN000871
OG0002373	ADIR000378	AMIN001296
OG0002374	ADIR009304	AMIN006649
OG0002375	ADIR001781	AMIN008418
OG0002376	ADIR000403	AMIN008190
OG0002377	ADIR001768	AMIN008431
OG0002378	ADIR001780	AMIN008419
OG0002379	ADIR001771	AMIN008427
OG0002380	ADIR001766	AMIN008429
OG0002381	ADIR001769	AMIN008432
OG0002382	ADIR009119	AMIN007463
OG0002383	ADIR006424	AMIN000676
OG0002384	ADIR010382	AMIN003521
OG0002385	ADIR003169	AMIN016083
OG0002386	ADIR015611	AMIN001820
OG0002387	ADIR006081	AMIN001821
OG0002388	ADIR006819, ADIR006818	AMIN015992
OG0002389	ADIR004846	AMIN001465
OG0002390	ADIR006730	AMIN004872
OG0002391	ADIR002851	AMIN000573
OG0002392	ADIR006728	AMIN004871
OG0002393	ADIR007608	AMIN007861
OG0002395	ADIR001493	AMIN002050
OG0002396	ADIR006504	AMIN002756
OG0002397	ADIR007429	AMIN007980
OG0002398	ADIR010193	AMIN003648
OG0002399	ADIR006505	AMIN002754
OG0002400	ADIR006487	AMIN002770
OG0002401	ADIR010860	AMIN001018
OG0002402	ADIR004682	AMIN001338
OG0002403	ADIR010862	AMIN001017
OG0002404	ADIR016111	AMIN015767
OG0002405	ADIR005174	AMIN009562, AMIN009561
OG0002406	ADIR009277	AMIN006619
OG0002408	ADIR009273	AMIN006616
OG0002409	ADIR000364	AMIN001274
OG0002410	ADIR000359	AMIN001271
OG0002411	ADIR000365	AMIN001275, AMIN001276
OG0002412	ADIR000361	AMIN001273
OG0002414	ADIR007380	AMIN007795
OG0002415	ADIR004420	AMIN004924
OG0002416	ADIR004284	AMIN007661
OG0002417	ADIR007684	AMIN007936
OG0002418	ADIR004277	AMIN007669
OG0002419	ADIR009328	AMIN006678
OG0002420	ADIR009321	AMIN006673
OG0002421	ADIR004516	AMIN009244
OG0002422	ADIR010842	AMIN007188
OG0002423	ADIR009359	AMIN006756
OG0002424	ADIR010846	AMIN007184
OG0002425	ADIR006334	AMIN006095
OG0002426	ADIR009357	AMIN006759
OG0002427	ADIR005773	AMIN006521
OG0002428	ADIR004517	AMIN009243
OG0002429	ADIR005775	AMIN015580
OG0002430	ADIR003643	AMIN010096
OG0002431	ADIR009766	AMIN006530
OG0002432	ADIR006218	AMIN009670
OG0002433	ADIR002129	AMIN004240
OG0002434	ADIR002128	AMIN004242
OG0002435	ADIR009763	AMIN006533
OG0002436	ADIR002127	AMIN004243
OG0002437	ADIR003596	AMIN010051
OG0002438	ADIR006000	AMIN001094
OG0002439	ADIR008750	AMIN009943
OG0002440	ADIR008749	AMIN009942
OG0002441	ADIR007443	AMIN007995
OG0002442	ADIR009284	AMIN006631
OG0002443	ADIR009190	AMIN008133
OG0002444	ADIR009184	AMIN008128
OG0002445	ADIR009189	AMIN008132
OG0002446	ADIR006993	AMIN010378
OG0002447	ADIR006406	AMIN002717
OG0002448	ADIR006403	AMIN002714
OG0002449	ADIR011498	AMIN009866
OG0002450	ADIR005392	AMIN004729
OG0002451	ADIR003389	AMIN000254
OG0002452	ADIR016060	AMIN016129
OG0002453	ADIR001323	AMIN005303
OG0002454	ADIR001223	AMIN005501
OG0002455	ADIR009389	AMIN006719
OG0002456	ADIR009474	AMIN006977
OG0002457	ADIR002156	AMIN009173
OG0002458	ADIR002157	AMIN009174
OG0002459	ADIR002158	AMIN009175
OG0002460	ADIR010221	AMIN003931
OG0002461	ADIR010218	AMIN003927
OG0002462	ADIR010205	AMIN004542, AMIN005871
OG0002463	ADIR000972	AMIN002131
OG0002464	ADIR004800	AMIN001512
OG0002465	ADIR005415	AMIN004749
OG0002466	ADIR009562	AMIN004515
OG0002467	ADIR000338	AMIN008708
OG0002468	ADIR015965	AMIN015830
OG0002469	ADIR015978	AMIN015657
OG0002470	ADIR009784	AMIN002628
OG0002471	ADIR011429	AMIN009381
OG0002472	ADIR004924	AMIN001384
OG0002473	ADIR004266	AMIN007682
OG0002474	ADIR011293	AMIN006143
OG0002475	ADIR011285	AMIN006149
OG0002476	ADIR011288	AMIN006147
OG0002477	ADIR001776	AMIN008422
OG0002478	ADIR005567	AMIN004014
OG0002479	ADIR007494	AMIN010971
OG0002480	ADIR009692	AMIN007225
OG0002481	ADIR004893	AMIN001418
OG0002482	ADIR015841	AMIN015906
OG0002483	ADIR003441	AMIN003206
OG0002484	ADIR006591	AMIN003169
OG0002485	ADIR008445	AMIN002738
OG0002486	ADIR006588	AMIN003172
OG0002487	ADIR005363	AMIN004696
OG0002488	ADIR005662	AMIN005042
OG0002489	ADIR002057	AMIN004459
OG0002490	ADIR002060	AMIN004462
OG0002491	ADIR015715	AMIN001262
OG0002492	ADIR015716	AMIN001263
OG0002493	ADIR009731	AMIN006567
OG0002494	ADIR000354	AMIN001264
OG0002495	ADIR010654	AMIN000867
OG0002496	ADIR008474	AMIN004166
OG0002497	ADIR002578	AMIN000205
OG0002498	ADIR003438	AMIN003203
OG0002499	ADIR001842	AMIN008770
OG0002500	ADIR002428	AMIN003344
OG0002501	ADIR015704	AMIN003340
OG0002502	ADIR009193	AMIN008136
OG0002503	ADIR002433	AMIN003339
OG0002504	ADIR002435	AMIN003337
OG0002505	ADIR010512	AMIN003303
OG0002506	ADIR003392	AMIN000252
OG0002507	ADIR003390	AMIN000253
OG0002508	ADIR002105	AMIN016289
OG0002509	ADIR002835	AMIN000662
OG0002510	ADIR010317	AMIN002556
OG0002511	ADIR008481	AMIN004159
OG0002512	ADIR010316	AMIN002557
OG0002513	ADIR002781	AMIN000364
OG0002514	ADIR010393	AMIN003511
OG0002515	ADIR006623	AMIN002629
OG0002516	ADIR008142	AMIN009892
OG0002517	ADIR008144	AMIN009894
OG0002518	ADIR008140	AMIN009890
OG0002519	ADIR005485	AMIN004083
OG0002520	ADIR003022	AMIN002455
OG0002521	ADIR011136	AMIN014469
OG0002521	ADIR015994	AMIN016195
OG0002522	ADIR009813	AMIN011573
OG0002523	ADIR009817	AMIN011577
OG0002524	ADIR005284	AMIN005762
OG0002525	ADIR002736	AMIN002489
OG0002526	ADIR001546	AMIN007335
OG0002527	ADIR002738	AMIN002491
OG0002528	ADIR002734	AMIN002487
OG0002529	ADIR002739	AMIN002492
OG0002531	ADIR002021	AMIN004362
OG0002532	ADIR001995	AMIN004396
OG0002533	ADIR002008	AMIN004381
OG0002534	ADIR002002	AMIN004387
OG0002535	ADIR000335	AMIN008704
OG0002536	ADIR000601	AMIN006013
OG0002537	ADIR003589	AMIN010044
OG0002539	ADIR006376	AMIN006053
OG0002540	ADIR011418	AMIN009392
OG0002541	ADIR006375	AMIN006054
OG0002542	ADIR005651	AMIN001241
OG0002543	ADIR005743	AMIN005006
OG0002545	ADIR006031	AMIN001870
OG0002546	ADIR006035	AMIN001864
OG0002547	ADIR016084	AMIN015940
OG0002548	ADIR008129	AMIN007530
OG0002549	ADIR016193, ADIR016192	AMIN011310
OG0002550	ADIR005829	AMIN003151
OG0002551	ADIR007987	AMIN011312
OG0002552	ADIR007986	AMIN011313
OG0002553	ADIR005941	AMIN007118
OG0002554	ADIR016113	AMIN004226
OG0002555	ADIR010008	AMIN002253
OG0002556	ADIR009308	AMIN006653
OG0002557	ADIR001959	AMIN008590
OG0002558	ADIR001966	AMIN008583
OG0002559	ADIR001960	AMIN008589
OG0002560	ADIR001961	AMIN008588
OG0002561	ADIR002867	AMIN000589
OG0002562	ADIR008815	AMIN011371
OG0002563	ADIR008816	AMIN011370
OG0002564	ADIR004166	AMIN011353
OG0002565	ADIR004154	AMIN011363
OG0002566	ADIR000449	AMIN006891
OG0002567	ADIR003302	AMIN003796
OG0002568	ADIR000447	AMIN006893
OG0002569	ADIR002770	AMIN000355
OG0002570	ADIR014286	AMIN000278
OG0002571	ADIR000931	AMIN005833
OG0002572	ADIR009704	AMIN006489
OG0002573	ADIR010344	AMIN002529
OG0002574	ADIR002277	AMIN008249
OG0002575	ADIR000273	AMIN009035
OG0002576	ADIR002276	AMIN008271
OG0002577	ADIR007126	AMIN010282
OG0002578	ADIR009928	AMIN002167
OG0002580	ADIR010504	AMIN003404
OG0002581	ADIR004133	AMIN005347
OG0002582	ADIR003594	AMIN010049
OG0002583	ADIR010505	AMIN003403
OG0002584	ADIR008371	AMIN004076
OG0002585	ADIR008373	AMIN004073
OG0002586	ADIR001599	AMIN011490
OG0002587	ADIR000533	AMIN008949
OG0002588	ADIR001826	AMIN008782
OG0002589	ADIR001825	AMIN008783
OG0002590	ADIR000532	AMIN008950
OG0002592	ADIR005362	AMIN004695
OG0002593	ADIR010952	AMIN006339
OG0002594	ADIR005318	AMIN003323
OG0002595	ADIR006351	AMIN006078
OG0002596	ADIR010156	AMIN003619
OG0002597	ADIR010155	AMIN003620
OG0002598	ADIR005563	AMIN004018
OG0002599	ADIR015998	AMIN015923
OG0002600	ADIR015999	AMIN015924
OG0002601	ADIR004743	AMIN006837
OG0002602	ADIR007469	AMIN010944
OG0002603	ADIR005531	AMIN004127
OG0002604	ADIR006342	AMIN006087
OG0002605	ADIR011463	AMIN009833
OG0002606	ADIR011462	AMIN009832
OG0002607	ADIR005156	AMIN009545
OG0002608	ADIR003102	AMIN003729
OG0002609	ADIR004475	AMIN002372
OG0002610	ADIR003118	AMIN003714
OG0002611	ADIR009239	AMIN011652
OG0002612	ADIR008609	AMIN011508
OG0002613	ADIR004408	AMIN004934
OG0002614	ADIR004542	AMIN002669
OG0002615	ADIR004544	AMIN002668
OG0002616	ADIR004541	AMIN002672
OG0002617	ADIR004543	AMIN002670
OG0002618	ADIR004093, ADIR004092	AMIN001113
OG0002619	ADIR004090	AMIN001114
OG0002620	ADIR004088	AMIN001116
OG0002621	ADIR010063, ADIR010052, ADIR008448	AMIN002733
OG0002623	ADIR005455	AMIN004787
OG0002624	ADIR008511	AMIN000756
OG0002625	ADIR004563	AMIN002657
OG0002626	ADIR010631	AMIN000888
OG0002627	ADIR008069	AMIN011232
OG0002628	ADIR008070	AMIN011231
OG0002629	ADIR000679	AMIN001681
OG0002630	ADIR000681	AMIN001679
OG0002631	ADIR004898	AMIN001412
OG0002632	ADIR004715	AMIN001042
OG0002633	ADIR004718	AMIN001045
OG0002634	ADIR004717	AMIN001044
OG0002635	ADIR002593	AMIN000221
OG0002636	ADIR003637	AMIN010091
OG0002637	ADIR003275	AMIN003770
OG0002638	ADIR000913	AMIN005121
OG0002639	ADIR001024	AMIN001069
OG0002640	ADIR009342	AMIN006692
OG0002641	ADIR009334	AMIN006684
OG0002641	ADIR009335	AMIN006685
OG0002642	ADIR009338	AMIN006688
OG0002643	ADIR009339	AMIN006689
OG0002644	ADIR006025	AMIN001876
OG0002645	ADIR006021	AMIN001880
OG0002646	ADIR006015	AMIN001885
OG0002647	ADIR006024	AMIN001875
OG0002648	ADIR006022	AMIN001879
OG0002649	ADIR001738	AMIN008458
OG0002650	ADIR009454	AMIN005790
OG0002651	ADIR001003	AMIN005073
OG0002652	ADIR004353	AMIN011599
OG0002653	ADIR006662	AMIN004580
OG0002654	ADIR002556	AMIN002948
OG0002655	ADIR006378	AMIN002689
OG0002656	ADIR004527	AMIN002686
OG0002657	ADIR006155	AMIN009781
OG0002658	ADIR009720	AMIN001622
OG0002659	ADIR005787	AMIN006456
OG0002660	ADIR001425	AMIN002041
OG0002661	ADIR005924	AMIN007097
OG0002662	ADIR000269	AMIN009032
OG0002663	ADIR000008	AMIN004450
OG0002664	ADIR000469	AMIN006868
OG0002665	ADIR005692	AMIN001922
OG0002666	ADIR005966	AMIN007139
OG0002667	ADIR007312	AMIN010511
