Orthogroup	AdirusWRAIR2	AfunestusAfunGA1
OG0002034	ADIR010637	AFUN2_009590
OG0002035	ADIR008433	AFUN2_003764
OG0002036	ADIR002724	AFUN2_005934
OG0002037	ADIR009116	AFUN2_010259
OG0002038	ADIR010123	AFUN2_002681
OG0002039	ADIR005740	AFUN2_012449
OG0002040	ADIR010121	AFUN2_008505
OG0002041	ADIR003903	AFUN2_002134
OG0002042	ADIR005750	AFUN2_010121
OG0002043	ADIR009807	AFUN2_012585
OG0002044	ADIR000975	AFUN2_012791
OG0002045	ADIR001210	AFUN2_004535
OG0002046	ADIR009486	AFUN2_006398
OG0002047	ADIR007533	AFUN2_006752
OG0002048	ADIR000048	AFUN2_006967
OG0002049	ADIR009494	AFUN2_005410
OG0002050	ADIR007560	AFUN2_009262
OG0002051	ADIR005803	AFUN2_005354
OG0002052	ADIR010765	AFUN2_013828
OG0002053	ADIR007557	AFUN2_003693
OG0002054	ADIR000537	AFUN2_012860
OG0002055	ADIR010679	AFUN2_003231
OG0002056	ADIR006577	AFUN2_014228
OG0002057	ADIR010674	AFUN2_002996
OG0002058	ADIR006455	AFUN2_010573
OG0002059	ADIR008365	AFUN2_008903
OG0002060	ADIR010673	AFUN2_010847
OG0002061	ADIR006456	AFUN2_003438
OG0002062	ADIR015513	AFUN2_005789
OG0002063	ADIR002815	AFUN2_008172
OG0002064	ADIR001818	AFUN2_004758
OG0002065	ADIR002153	AFUN2_008049
OG0002066	ADIR002146	AFUN2_001388
OG0002067	ADIR010490	AFUN2_001308
OG0002068	ADIR010495	AFUN2_012360
OG0002069	ADIR005080	AFUN2_013536
OG0002070	ADIR004363	AFUN2_013693
OG0002072	ADIR005433	AFUN2_012665
OG0002073	ADIR016208	AFUN2_003920
OG0002074	ADIR008164	AFUN2_004349
OG0002075	ADIR008162	AFUN2_000462
OG0002076	ADIR016207	AFUN2_013726
OG0002077	ADIR002355	AFUN2_012898
OG0002078	ADIR010262	AFUN2_001878
OG0002079	ADIR010264	AFUN2_003274
OG0002080	ADIR010263	AFUN2_008661
OG0002081	ADIR016129	AFUN2_008613
OG0002082	ADIR005638	AFUN2_009457
OG0002083	ADIR000528	AFUN2_011982
OG0002084	ADIR005560	AFUN2_009919
OG0002085	ADIR007900	AFUN2_014707
OG0002086	ADIR001971	AFUN2_004782
OG0002087	ADIR000409	AFUN2_008086
OG0002088	ADIR000384	AFUN2_013562
OG0002089	ADIR000392	AFUN2_011182
OG0002090	ADIR000426	AFUN2_002895
OG0002091	ADIR007899	AFUN2_012309
OG0002092	ADIR001969	AFUN2_012593
OG0002093	ADIR005161	AFUN2_010593
OG0002094	ADIR009678	AFUN2_009439
OG0002095	ADIR008396	AFUN2_003664
OG0002096	ADIR007814	AFUN2_006371
OG0002097	ADIR007818	AFUN2_004551
OG0002098	ADIR005329	AFUN2_001646
OG0002099	ADIR008981	AFUN2_005052
OG0002100	ADIR003121	AFUN2_001835
OG0002101	ADIR010177	AFUN2_013257
OG0002102	ADIR006581	AFUN2_003594
OG0002103	ADIR004603	AFUN2_000747
OG0002104	ADIR009552	AFUN2_004925
OG0002105	ADIR005178	AFUN2_001694
OG0002106	ADIR004838	AFUN2_006735
OG0002107	ADIR004840	AFUN2_005676
OG0002108	ADIR006832	AFUN2_006645
OG0002109	ADIR011522	AFUN2_003026
OG0002110	ADIR004018	AFUN2_002017
OG0002111	ADIR005057	AFUN2_008490
OG0002112	ADIR003966	AFUN2_011695
OG0002113	ADIR004987	AFUN2_013602
OG0002114	ADIR008833	AFUN2_004586
OG0002115	ADIR001657	AFUN2_010808
OG0002116	ADIR004326	AFUN2_007460
OG0002117	ADIR007168	AFUN2_010364
OG0002118	ADIR009250	AFUN2_012876
OG0002119	ADIR008593	AFUN2_013502
OG0002120	ADIR001060	AFUN2_006039
OG0002121	ADIR015494	AFUN2_011526
OG0002122	ADIR009453	AFUN2_001151
OG0002123	ADIR016146	AFUN2_014471
OG0002124	ADIR003763	AFUN2_006552
OG0002125	ADIR006229	AFUN2_001078
OG0002126	ADIR003762	AFUN2_008421
OG0002127	ADIR003793	AFUN2_004444
OG0002128	ADIR007277	AFUN2_012370
OG0002129	ADIR007259	AFUN2_011024
OG0002130	ADIR007271	AFUN2_012589
OG0002131	ADIR007270	AFUN2_014816
OG0002132	ADIR007272	AFUN2_003743
OG0002133	ADIR007247	AFUN2_007327
OG0002134	ADIR001141	AFUN2_011988
OG0002135	ADIR006789	AFUN2_006753
OG0002136	ADIR011211	AFUN2_004462
OG0002137	ADIR004772	AFUN2_011716
OG0002138	ADIR008547	AFUN2_009006
OG0002139	ADIR011114	AFUN2_006243
OG0002140	ADIR004023	AFUN2_008983
OG0002141	ADIR011071	AFUN2_013816
OG0002142	ADIR006790	AFUN2_010701
OG0002143	ADIR000177	AFUN2_006388
OG0002144	ADIR000165	AFUN2_006782
OG0002145	ADIR000173	AFUN2_010331
OG0002146	ADIR007098	AFUN2_006521, AFUN2_004631
OG0002149	ADIR007043	AFUN2_012515
OG0002150	ADIR007108	AFUN2_000571
OG0002151	ADIR007150	AFUN2_013355
OG0002152	ADIR015914	AFUN2_008660
OG0002153	ADIR004944	AFUN2_004907
OG0002154	ADIR000739	AFUN2_006929
OG0002155	ADIR008661	AFUN2_003718
OG0002156	ADIR011176	AFUN2_009613
OG0002157	ADIR007452	AFUN2_013176
OG0002158	ADIR008651	AFUN2_000837
OG0002159	ADIR008646	AFUN2_013046
OG0002160	ADIR004971	AFUN2_010876
OG0002161	ADIR004695	AFUN2_002471
OG0002162	ADIR004970	AFUN2_006584
OG0002163	ADIR011122	AFUN2_011162
OG0002164	ADIR004691	AFUN2_005960
OG0002165	ADIR000706	AFUN2_000714
OG0002166	ADIR004024	AFUN2_001494
OG0002167	ADIR009269	AFUN2_005215
OG0002168	ADIR000709	AFUN2_002666
OG0002169	ADIR000708	AFUN2_001705
OG0002170	ADIR000777	AFUN2_012924
OG0002171	ADIR005172	AFUN2_003187
OG0002172	ADIR000778	AFUN2_011230
OG0002173	ADIR006237	AFUN2_013886
OG0002174	ADIR005034	AFUN2_007413
OG0002175	ADIR006239	AFUN2_010735
OG0002176	ADIR006247	AFUN2_003254
OG0002177	ADIR000311	AFUN2_002492
OG0002178	ADIR000309	AFUN2_011069
OG0002179	ADIR011216	AFUN2_013729
OG0002180	ADIR011229	AFUN2_006817
OG0002181	ADIR011060	AFUN2_005316
OG0002182	ADIR011247	AFUN2_010879
OG0002183	ADIR011245	AFUN2_002696
OG0002184	ADIR003494	AFUN2_003880
OG0002185	ADIR006566	AFUN2_006920
OG0002186	ADIR002889	AFUN2_003349
OG0002187	ADIR015585	AFUN2_008491
OG0002188	ADIR015586	AFUN2_004365
OG0002189	ADIR004127	AFUN2_007320
OG0002190	ADIR000629	AFUN2_003578
OG0002191	ADIR006344	AFUN2_000966
OG0002192	ADIR000627, ADIR000628	AFUN2_013609
OG0002193	ADIR011446	AFUN2_005861
OG0002194	ADIR007670	AFUN2_011152
OG0002195	ADIR007515	AFUN2_011826
OG0002196	ADIR007671	AFUN2_010120
OG0002197	ADIR000546	AFUN2_007596
OG0002198	ADIR005225	AFUN2_010752
OG0002199	ADIR005274	AFUN2_005884
OG0002200	ADIR008017	AFUN2_009296
OG0002201	ADIR003744	AFUN2_007928
OG0002202	ADIR003740	AFUN2_001681
OG0002203	ADIR004226	AFUN2_014402
OG0002204	ADIR001051	AFUN2_005868
OG0002205	ADIR008018	AFUN2_003887
OG0002206	ADIR003741	AFUN2_006443
OG0002207	ADIR005159	AFUN2_008386
OG0002208	ADIR005019	AFUN2_013507
OG0002209	ADIR004997	AFUN2_000413
OG0002210	ADIR011383	AFUN2_011179
OG0002211	ADIR007898	AFUN2_000829
OG0002212	ADIR005441	AFUN2_012514
OG0002213	ADIR003292	AFUN2_003335
OG0002214	ADIR000890	AFUN2_005284
OG0002215	ADIR000810	AFUN2_008671
OG0002216	ADIR003835	AFUN2_002787
OG0002217	ADIR007947	AFUN2_011488
OG0002218	ADIR008557	AFUN2_010882
OG0002219	ADIR001290	AFUN2_013061
OG0002220	ADIR006633	AFUN2_012225
OG0002221	ADIR010460	AFUN2_008740
OG0002222	ADIR010462	AFUN2_005905
OG0002223	ADIR005672	AFUN2_003030
OG0002224	ADIR003142	AFUN2_010496
OG0002226	ADIR002188	AFUN2_013045
OG0002227	ADIR005494	AFUN2_004378
OG0002229	ADIR000479	AFUN2_008871
OG0002230	ADIR004922	AFUN2_005716
OG0002231	ADIR004933	AFUN2_001882
OG0002232	ADIR008520, ADIR003557	AFUN2_011407
OG0002233	ADIR007046	AFUN2_001263
OG0002234	ADIR007184	AFUN2_007424
OG0002235	ADIR005468	AFUN2_011873
OG0002236	ADIR010260	AFUN2_002742
OG0002237	ADIR004571	AFUN2_011203
OG0002238	ADIR002662	AFUN2_001877
OG0002239	ADIR002664	AFUN2_006182
OG0002240	ADIR002876	AFUN2_004592
OG0002242	ADIR005447	AFUN2_007352
OG0002244	ADIR001379	AFUN2_013033
OG0002245	ADIR015492, ADIR000798	AFUN2_002019
OG0002246	ADIR001378	AFUN2_005459
OG0002247	ADIR003551	AFUN2_005932
OG0002248	ADIR000044	AFUN2_004180
OG0002249	ADIR000824	AFUN2_009277
OG0002250	ADIR008320	AFUN2_009150
OG0002251	ADIR008321	AFUN2_002963
OG0002252	ADIR008319	AFUN2_012187
OG0002253	ADIR000111	AFUN2_013382
OG0002254	ADIR002444	AFUN2_006863
OG0002255	ADIR002929	AFUN2_013605
OG0002256	ADIR015707	AFUN2_011591
OG0002257	ADIR010728	AFUN2_014783
OG0002258	ADIR003358	AFUN2_011390
OG0002259	ADIR001527	AFUN2_013200
OG0002260	ADIR004591	AFUN2_000860
OG0002261	ADIR007912	AFUN2_005219
OG0002262	ADIR007698	AFUN2_004155
OG0002263	ADIR007700	AFUN2_008774
OG0002264	ADIR005763	AFUN2_010554
OG0002265	ADIR003745	AFUN2_008854
OG0002266	ADIR001443	AFUN2_011028
OG0002267	ADIR003607	AFUN2_005146
OG0002268	ADIR000383	AFUN2_001639
OG0002270	ADIR009665	AFUN2_008101
OG0002271	ADIR000393	AFUN2_006491
OG0002272	ADIR000395	AFUN2_006110
OG0002273	ADIR002227	AFUN2_011537
OG0002274	ADIR004000	AFUN2_002904
OG0002275	ADIR008272	AFUN2_012320
OG0002276	ADIR003995	AFUN2_002288
OG0002277	ADIR002931	AFUN2_007291
OG0002278	ADIR002936	AFUN2_002292
OG0002279	ADIR002932	AFUN2_012280
OG0002280	ADIR016217	AFUN2_008259
OG0002281	ADIR010379	AFUN2_013087
OG0002282	ADIR004337	AFUN2_013994
OG0002283	ADIR011342	AFUN2_013050, AFUN2_008928
OG0002284	ADIR001698	AFUN2_000894
OG0002285	ADIR011189	AFUN2_003434
OG0002286	ADIR006253	AFUN2_014185
OG0002287	ADIR006255	AFUN2_012983
OG0002288	ADIR006254	AFUN2_008123
OG0002289	ADIR004323	AFUN2_002623
OG0002290	ADIR008876	AFUN2_006870
OG0002291	ADIR004956	AFUN2_001834
OG0002292	ADIR002167	AFUN2_013802
OG0002293	ADIR009168	AFUN2_001575
OG0002294	ADIR011306	AFUN2_004962
OG0002295	ADIR011308	AFUN2_013961
OG0002296	ADIR011322	AFUN2_000557
OG0002297	ADIR000873	AFUN2_006651
OG0002298	ADIR003087	AFUN2_004561
OG0002299	ADIR002681	AFUN2_012079
OG0002300	ADIR003084	AFUN2_007228
OG0002301	ADIR002689	AFUN2_010702
OG0002302	ADIR010824	AFUN2_012785
OG0002304	ADIR002341	AFUN2_006715
OG0002305	ADIR005770	AFUN2_009685
OG0002306	ADIR001922	AFUN2_011364
OG0002307	ADIR001928	AFUN2_011618
OG0002308	ADIR007280	AFUN2_003614
OG0002309	ADIR007022	AFUN2_011658
OG0002310	ADIR009158	AFUN2_009606
OG0002311	ADIR010486	AFUN2_012906
OG0002312	ADIR007430	AFUN2_011557
OG0002313	ADIR002263	AFUN2_014403
OG0002314	ADIR011385	AFUN2_004280
OG0002315	ADIR002040	AFUN2_011435
OG0002316	ADIR002041	AFUN2_010147
OG0002317	ADIR007523	AFUN2_007524
OG0002318	ADIR010966	AFUN2_007398
OG0002319	ADIR011389	AFUN2_008395
OG0002320	ADIR011391	AFUN2_007830
OG0002321	ADIR008493	AFUN2_001679
OG0002322	ADIR008498	AFUN2_003579
OG0002323	ADIR007644	AFUN2_003202
OG0002325	ADIR003264	AFUN2_004674
OG0002326	ADIR004482	AFUN2_013348
OG0002328	ADIR004751	AFUN2_003287
OG0002329	ADIR004480	AFUN2_000420
OG0002330	ADIR007335	AFUN2_003817
OG0002331	ADIR005376	AFUN2_006319
OG0002332	ADIR008288	AFUN2_008937
OG0002333	ADIR005375	AFUN2_013199
OG0002334	ADIR005368	AFUN2_008270
OG0002335	ADIR005374	AFUN2_005187
OG0002336	ADIR005372	AFUN2_004857
OG0002337	ADIR010737	AFUN2_013229
OG0002338	ADIR009138	AFUN2_007181
OG0002339	ADIR005606	AFUN2_014538
OG0002340	ADIR008517	AFUN2_008044
OG0002341	ADIR008513	AFUN2_011752
OG0002342	ADIR010411	AFUN2_009989
OG0002343	ADIR010661	AFUN2_003195
OG0002344	ADIR003538	AFUN2_004380
OG0002345	ADIR002248	AFUN2_000430
OG0002346	ADIR005001	AFUN2_004853
OG0002347	ADIR002330	AFUN2_001287
OG0002348	ADIR002524	AFUN2_003907
OG0002349	ADIR002826	AFUN2_001735
OG0002350	ADIR005825	AFUN2_014511
OG0002351	ADIR015686	AFUN2_010430
OG0002352	ADIR011541	AFUN2_013235
OG0002353	ADIR001143	AFUN2_008812
OG0002354	ADIR001178	AFUN2_011450
OG0002355	ADIR000506	AFUN2_007423
OG0002356	ADIR002837	AFUN2_009604
OG0002357	ADIR005568	AFUN2_002807
OG0002358	ADIR003024	AFUN2_012258
OG0002359	ADIR002838	AFUN2_014655
OG0002360	ADIR008746	AFUN2_005982
OG0002361	ADIR008855	AFUN2_011065
OG0002362	ADIR011000	AFUN2_009979
OG0002363	ADIR009699	AFUN2_012209
OG0002364	ADIR002965	AFUN2_002860
OG0002365	ADIR011004	AFUN2_010237
OG0002366	ADIR004707	AFUN2_008717
OG0002367	ADIR010085	AFUN2_001531
OG0002368	ADIR011364	AFUN2_011247
OG0002369	ADIR005696	AFUN2_003279
OG0002370	ADIR005709	AFUN2_011771
OG0002371	ADIR000446	AFUN2_006911
OG0002372	ADIR010650	AFUN2_007781
OG0002373	ADIR000378	AFUN2_001167
OG0002374	ADIR009304	AFUN2_002487
OG0002375	ADIR001781	AFUN2_010238
OG0002376	ADIR000403	AFUN2_013290
OG0002377	ADIR001768	AFUN2_013852
OG0002378	ADIR001780	AFUN2_004068
OG0002380	ADIR001766	AFUN2_012687
OG0002381	ADIR001769	AFUN2_001211
OG0002382	ADIR009119	AFUN2_012088
OG0002383	ADIR006424	AFUN2_008366
OG0002384	ADIR010382	AFUN2_011491
OG0002385	ADIR003169	AFUN2_014252
OG0002386	ADIR015611	AFUN2_001044
OG0002387	ADIR006081	AFUN2_002475
OG0002388	ADIR006819, ADIR006818	AFUN2_003970
OG0002389	ADIR004846	AFUN2_005503
OG0002390	ADIR006730	AFUN2_008329
OG0002391	ADIR002851	AFUN2_007801
OG0002392	ADIR006728	AFUN2_006003
OG0002393	ADIR007608	AFUN2_010070
OG0002395	ADIR001493	AFUN2_005575
OG0002396	ADIR006504	AFUN2_008489
OG0002397	ADIR007429	AFUN2_003672
OG0002398	ADIR010193	AFUN2_002259
OG0002399	ADIR006505	AFUN2_011216
OG0002400	ADIR006487	AFUN2_014226
OG0002401	ADIR010860	AFUN2_014245
OG0002402	ADIR004682	AFUN2_006071
OG0002403	ADIR010862	AFUN2_000520
OG0002404	ADIR016111	AFUN2_014424
OG0002405	ADIR005174	AFUN2_009109
OG0002406	ADIR009277	AFUN2_011148
OG0002408	ADIR009273	AFUN2_011583
OG0002409	ADIR000364	AFUN2_005962
OG0002410	ADIR000359	AFUN2_012490
OG0002411	ADIR000365	AFUN2_005672
OG0002412	ADIR000361	AFUN2_013479
OG0002414	ADIR007380	AFUN2_010638
OG0002415	ADIR004420	AFUN2_002147
OG0002416	ADIR004284	AFUN2_005165
OG0002417	ADIR007684	AFUN2_007672
OG0002418	ADIR004277	AFUN2_009722
OG0002419	ADIR009328	AFUN2_007412
OG0002420	ADIR009321	AFUN2_004117
OG0002421	ADIR004516	AFUN2_001497
OG0002422	ADIR010842	AFUN2_013645
OG0002423	ADIR009359	AFUN2_001176
OG0002424	ADIR010846	AFUN2_007699
OG0002425	ADIR006334	AFUN2_001751
OG0002426	ADIR009357	AFUN2_013467
OG0002427	ADIR005773	AFUN2_000936
OG0002428	ADIR004517	AFUN2_004900
OG0002429	ADIR005775	AFUN2_006346
OG0002430	ADIR003643	AFUN2_009522
OG0002431	ADIR009766	AFUN2_014347
OG0002432	ADIR006218	AFUN2_013741
OG0002433	ADIR002129	AFUN2_005536
OG0002434	ADIR002128	AFUN2_013642
OG0002435	ADIR009763	AFUN2_009270, AFUN2_004582
OG0002436	ADIR002127	AFUN2_013859
OG0002437	ADIR003596	AFUN2_003805
OG0002438	ADIR006000	AFUN2_012663
OG0002439	ADIR008750	AFUN2_006281
OG0002440	ADIR008749	AFUN2_004106
OG0002441	ADIR007443	AFUN2_005378
OG0002442	ADIR009284	AFUN2_008399
OG0002443	ADIR009190	AFUN2_013617
OG0002444	ADIR009184	AFUN2_008043
OG0002445	ADIR009189	AFUN2_004801
OG0002446	ADIR006993	AFUN2_012064
OG0002447	ADIR006406	AFUN2_013415
OG0002448	ADIR006403	AFUN2_011767
OG0002449	ADIR011498	AFUN2_011366
OG0002450	ADIR005392	AFUN2_005927
OG0002451	ADIR003389	AFUN2_007550
OG0002452	ADIR016060	AFUN2_012332
OG0002453	ADIR001323	AFUN2_009096
OG0002454	ADIR001223	AFUN2_011225
OG0002455	ADIR009389	AFUN2_012409
OG0002456	ADIR009474	AFUN2_011808
OG0002457	ADIR002156	AFUN2_011051
OG0002458	ADIR002157	AFUN2_008688
OG0002459	ADIR002158	AFUN2_010946
OG0002460	ADIR010221	AFUN2_004345
OG0002461	ADIR010218	AFUN2_009718
OG0002462	ADIR010205	AFUN2_013300
OG0002463	ADIR000972	AFUN2_001608
OG0002464	ADIR004800	AFUN2_005583
OG0002465	ADIR005415	AFUN2_005416
OG0002466	ADIR009562	AFUN2_002395
OG0002467	ADIR000338	AFUN2_000425
OG0002468	ADIR015965	AFUN2_009570
OG0002469	ADIR015978	AFUN2_002710
OG0002470	ADIR009784	AFUN2_011649
OG0002471	ADIR011429	AFUN2_006458
OG0002472	ADIR004924	AFUN2_002605
OG0002473	ADIR004266	AFUN2_009971
OG0002474	ADIR011293	AFUN2_002514
OG0002475	ADIR011285	AFUN2_002455
OG0002476	ADIR011288	AFUN2_009869
OG0002477	ADIR001776	AFUN2_006180
OG0002478	ADIR005567	AFUN2_014697
OG0002479	ADIR007494	AFUN2_013249
OG0002480	ADIR009692	AFUN2_003166
OG0002481	ADIR004893	AFUN2_008157
OG0002482	ADIR015841	AFUN2_003678
OG0002483	ADIR003441	AFUN2_011211
OG0002484	ADIR006591	AFUN2_001838
OG0002485	ADIR008445	AFUN2_010826
OG0002486	ADIR006588	AFUN2_009115
OG0002487	ADIR005363	AFUN2_014299
OG0002488	ADIR005662	AFUN2_007271
OG0002489	ADIR002057	AFUN2_000942
OG0002490	ADIR002060	AFUN2_005092
OG0002491	ADIR015715	AFUN2_002699
OG0002492	ADIR015716	AFUN2_008924
OG0002493	ADIR009731	AFUN2_009866
OG0002494	ADIR000354	AFUN2_009749
OG0002495	ADIR010654	AFUN2_005282
OG0002496	ADIR008474	AFUN2_004533
OG0002497	ADIR002578	AFUN2_006434
OG0002498	ADIR003438	AFUN2_009661
OG0002499	ADIR001842	AFUN2_006813
OG0002500	ADIR002428	AFUN2_005818
OG0002501	ADIR015704	AFUN2_004133
OG0002502	ADIR009193	AFUN2_010664
OG0002503	ADIR002433	AFUN2_003203
OG0002504	ADIR002435	AFUN2_003097
OG0002505	ADIR010512	AFUN2_013623
OG0002506	ADIR003392	AFUN2_011016
OG0002507	ADIR003390	AFUN2_004690
OG0002508	ADIR002105	AFUN2_012745
OG0002509	ADIR002835	AFUN2_008029
OG0002510	ADIR010317	AFUN2_005110
OG0002511	ADIR008481	AFUN2_008222
OG0002512	ADIR010316	AFUN2_008277
OG0002513	ADIR002781	AFUN2_005628
OG0002514	ADIR010393	AFUN2_011726
OG0002515	ADIR006623	AFUN2_012241
OG0002516	ADIR008142	AFUN2_005664
OG0002517	ADIR008144	AFUN2_007221
OG0002518	ADIR008140	AFUN2_009630
OG0002519	ADIR005485	AFUN2_003731
OG0002520	ADIR003022	AFUN2_010902
OG0002521	ADIR015994	AFUN2_004278
OG0002522	ADIR009813	AFUN2_012949
OG0002523	ADIR009817	AFUN2_010125
OG0002524	ADIR005284	AFUN2_003821
OG0002525	ADIR002736	AFUN2_009480
OG0002526	ADIR001546	AFUN2_014120
OG0002527	ADIR002738	AFUN2_007929
OG0002528	ADIR002734	AFUN2_007868
OG0002529	ADIR002739	AFUN2_004395
OG0002531	ADIR002021	AFUN2_011188
OG0002532	ADIR001995	AFUN2_014436
OG0002533	ADIR002008	AFUN2_007995
OG0002534	ADIR002002	AFUN2_008815
OG0002535	ADIR000335	AFUN2_011558
OG0002536	ADIR000601	AFUN2_009091
OG0002537	ADIR003589	AFUN2_002529
OG0002538	ADIR011419	AFUN2_004015
OG0002539	ADIR006376	AFUN2_013756
OG0002540	ADIR011418	AFUN2_004624
OG0002541	ADIR006375	AFUN2_008245
OG0002542	ADIR005651	AFUN2_014755
OG0002543	ADIR005743	AFUN2_008789
OG0002544	ADIR005899	AFUN2_009477
OG0002545	ADIR006031	AFUN2_007131
OG0002546	ADIR006035	AFUN2_005255
OG0002547	ADIR016084	AFUN2_010435
OG0002548	ADIR008129	AFUN2_004432
OG0002549	ADIR016193, ADIR016192	AFUN2_008015
OG0002550	ADIR005829	AFUN2_003522
OG0002551	ADIR007987	AFUN2_008892
OG0002552	ADIR007986	AFUN2_009290
OG0002553	ADIR005941	AFUN2_012815
OG0002554	ADIR016113	AFUN2_011321
OG0002555	ADIR010008	AFUN2_003777
OG0002556	ADIR009308	AFUN2_013106
OG0002558	ADIR001966	AFUN2_006070
OG0002559	ADIR001960	AFUN2_012625
OG0002560	ADIR001961	AFUN2_001421
OG0002561	ADIR002867	AFUN2_009171
OG0002562	ADIR008815	AFUN2_002131
OG0002563	ADIR008816	AFUN2_009563
OG0002564	ADIR004166	AFUN2_010504
OG0002565	ADIR004154	AFUN2_013980
OG0002566	ADIR000449	AFUN2_011017
OG0002567	ADIR003302	AFUN2_002563
OG0002568	ADIR000447	AFUN2_007404
OG0002569	ADIR002770	AFUN2_010901
OG0002570	ADIR014286	AFUN2_001937
OG0002571	ADIR000931	AFUN2_000326
OG0002572	ADIR009704	AFUN2_012826
OG0002573	ADIR010344	AFUN2_007854
OG0002574	ADIR002277	AFUN2_008181
OG0002575	ADIR000273	AFUN2_003851
OG0002576	ADIR002276	AFUN2_000718
OG0002577	ADIR007126	AFUN2_004268
OG0002578	ADIR009928	AFUN2_012742
OG0002579	ADIR006411	AFUN2_012085
OG0002580	ADIR010504	AFUN2_002571
OG0002581	ADIR004133	AFUN2_008378
OG0002582	ADIR003594	AFUN2_008203
OG0002583	ADIR010505	AFUN2_006789
OG0002584	ADIR008371	AFUN2_014653
OG0002585	ADIR008373	AFUN2_003858
OG0002586	ADIR001599	AFUN2_010397
OG0002587	ADIR000533	AFUN2_006823
OG0002588	ADIR001826	AFUN2_013035
OG0002589	ADIR001825	AFUN2_008149
OG0002590	ADIR000532	AFUN2_002729
OG0002591	ADIR016026	AFUN2_013261
OG0002592	ADIR005362	AFUN2_004156
OG0002593	ADIR010952	AFUN2_003739
OG0002594	ADIR005318	AFUN2_004515
OG0002595	ADIR006351	AFUN2_010775
OG0002596	ADIR010156	AFUN2_004926
OG0002597	ADIR010155	AFUN2_002938
OG0002598	ADIR005563	AFUN2_002924
OG0002599	ADIR015998	AFUN2_011124
OG0002600	ADIR015999	AFUN2_005005
OG0002601	ADIR004743	AFUN2_014406
OG0002602	ADIR007469	AFUN2_003161
OG0002603	ADIR005531	AFUN2_002226
OG0002604	ADIR006342	AFUN2_009788
OG0002605	ADIR011463	AFUN2_001076
OG0002606	ADIR011462	AFUN2_001056
OG0002607	ADIR005156	AFUN2_013594
OG0002608	ADIR003102	AFUN2_013244
OG0002609	ADIR004475	AFUN2_006216
OG0002610	ADIR003118	AFUN2_010180
OG0002611	ADIR009239	AFUN2_001436
OG0002612	ADIR008609	AFUN2_011479
OG0002613	ADIR004408	AFUN2_001574
OG0002614	ADIR004542	AFUN2_006689
OG0002615	ADIR004544	AFUN2_005587
OG0002616	ADIR004541	AFUN2_000333
OG0002617	ADIR004543	AFUN2_001519
OG0002618	ADIR004093, ADIR004092	AFUN2_000998
OG0002619	ADIR004090	AFUN2_001465
OG0002620	ADIR004088	AFUN2_013834
OG0002621	ADIR010063, ADIR010052, ADIR008448	AFUN2_001359
OG0002623	ADIR005455	AFUN2_012587
OG0002624	ADIR008511	AFUN2_012325
OG0002625	ADIR004563	AFUN2_009005
OG0002626	ADIR010631	AFUN2_002252
OG0002627	ADIR008068, ADIR008069	AFUN2_005597
OG0002628	ADIR008070	AFUN2_012506
OG0002629	ADIR000679	AFUN2_008437
OG0002630	ADIR000681	AFUN2_002232
OG0002631	ADIR004898	AFUN2_012605
OG0002632	ADIR004715	AFUN2_011579
OG0002633	ADIR004718	AFUN2_001202
OG0002634	ADIR004717	AFUN2_010643
OG0002635	ADIR002593	AFUN2_008026
OG0002636	ADIR003637	AFUN2_001880
OG0002637	ADIR003275	AFUN2_001411
OG0002638	ADIR000913	AFUN2_010140
OG0002639	ADIR001024	AFUN2_009243
OG0002640	ADIR009342	AFUN2_008408
OG0002641	ADIR009334, ADIR009335	AFUN2_005152
OG0002642	ADIR009338	AFUN2_014317
OG0002643	ADIR009339	AFUN2_007856
OG0002644	ADIR006025	AFUN2_003124
OG0002645	ADIR006021	AFUN2_000580
OG0002646	ADIR006015	AFUN2_008320
OG0002647	ADIR006024	AFUN2_005785
OG0002648	ADIR006022	AFUN2_012980
OG0002649	ADIR001738	AFUN2_004963
OG0002650	ADIR009454	AFUN2_006214
OG0002651	ADIR001003	AFUN2_005897
OG0002652	ADIR004353	AFUN2_000442
OG0002653	ADIR006662	AFUN2_003976
OG0002654	ADIR002556	AFUN2_013034
OG0002655	ADIR006378	AFUN2_003350
OG0002656	ADIR004527	AFUN2_009210
OG0002657	ADIR006155	AFUN2_000495
OG0002658	ADIR009720	AFUN2_011581
OG0002659	ADIR005787	AFUN2_003252
OG0002660	ADIR001425	AFUN2_009623
OG0002661	ADIR005924	AFUN2_000798
OG0002662	ADIR000269	AFUN2_004407, AFUN2_007660
OG0002663	ADIR000008	AFUN2_011132
OG0002664	ADIR000469	AFUN2_007956
OG0002665	ADIR005692	AFUN2_001562
OG0002666	ADIR005966	AFUN2_011732
OG0002667	ADIR007312	AFUN2_007232
OG0002668	ADIR007291	AFUN2_007667
OG0002669	ADIR007292	AFUN2_004858
OG0002670	ADIR003468	AFUN2_009227
OG0002671	ADIR007296	AFUN2_013545
OG0002672	ADIR007295	AFUN2_011171
OG0002673	ADIR003935	AFUN2_007471
OG0002674	ADIR001508	AFUN2_005930
OG0002675	ADIR001253	AFUN2_003413
OG0002676	ADIR005480	AFUN2_009666
OG0002677	ADIR002476	AFUN2_004894
OG0002678	ADIR000820	AFUN2_008097
OG0002679	ADIR010068	AFUN2_002064
OG0002680	ADIR006643	AFUN2_011976
OG0002681	ADIR002082	AFUN2_011922
