Orthogroup	AdirusWRAIR2	AstephensiUCISS2018
OG0002344	ADIR003538	ASTEI20_038489
OG0002345	ADIR002248	ASTEI20_040992
OG0002346	ADIR005001	ASTEI20_046174
OG0002347	ADIR002330	ASTEI20_031974
OG0002348	ADIR002524	ASTEI20_045421
OG0002349	ADIR002826	ASTEI20_038347
OG0002350	ADIR005825	ASTEI20_033664
OG0002351	ADIR015686	ASTEI20_034549
OG0002352	ADIR011541	ASTEI20_031245
OG0002353	ADIR001143	ASTEI20_039724
OG0002354	ADIR001178	ASTEI20_033603
OG0002355	ADIR000506	ASTEI20_035915
OG0002356	ADIR002837	ASTEI20_033242
OG0002357	ADIR005568	ASTEI20_040713
OG0002358	ADIR003024	ASTEI20_041221, ASTEI20_042011
OG0002359	ADIR002838	ASTEI20_036238
OG0002360	ADIR008746	ASTEI20_045683
OG0002361	ADIR008855	ASTEI20_041119
OG0002362	ADIR011000	ASTEI20_040899, ASTEI20_043641
OG0002363	ADIR009699	ASTEI20_033694
OG0002364	ADIR002965	ASTEI20_043350
OG0002365	ADIR011004	ASTEI20_034009, ASTEI20_037411
OG0002366	ADIR004707	ASTEI20_034543
OG0002367	ADIR010085	ASTEI20_035008
OG0002368	ADIR011364	ASTEI20_038284
OG0002369	ADIR005696	ASTEI20_044591
OG0002370	ADIR005709	ASTEI20_030905
OG0002371	ADIR000446	ASTEI20_039315
OG0002372	ADIR010650	ASTEI20_035374
OG0002373	ADIR000378	ASTEI20_039042, ASTEI20_045837
OG0002374	ADIR009304	ASTEI20_039823, ASTEI20_033669
OG0002375	ADIR001781	ASTEI20_043026
OG0002376	ADIR000403	ASTEI20_038498
OG0002377	ADIR001768	ASTEI20_037981
OG0002378	ADIR001780	ASTEI20_042537
OG0002379	ADIR001771	ASTEI20_032450
OG0002380	ADIR001766	ASTEI20_041910
OG0002381	ADIR001769	ASTEI20_044386
OG0002382	ADIR009119	ASTEI20_036797
OG0002383	ADIR006424	ASTEI20_034483
OG0002384	ADIR010382	ASTEI20_035301
OG0002385	ADIR003169	ASTEI20_040781
OG0002386	ADIR015611	ASTEI20_033281
OG0002387	ADIR006081	ASTEI20_036378
OG0002388	ADIR006819, ADIR006818	ASTEI20_036578
OG0002389	ADIR004846	ASTEI20_043025
OG0002390	ADIR006730	ASTEI20_042883
OG0002391	ADIR002851	ASTEI20_042204
OG0002392	ADIR006728	ASTEI20_033460
OG0002393	ADIR007608	ASTEI20_034377
OG0002395	ADIR001493	ASTEI20_044723
OG0002396	ADIR006504	ASTEI20_035380
OG0002397	ADIR007429	ASTEI20_039434, ASTEI20_031846
OG0002398	ADIR010193	ASTEI20_031653
OG0002399	ADIR006505	ASTEI20_031408
OG0002400	ADIR006487	ASTEI20_031131
OG0002401	ADIR010860	ASTEI20_039422
OG0002402	ADIR004682	ASTEI20_041692
OG0002403	ADIR010862	ASTEI20_042046
OG0002404	ADIR016111	ASTEI20_038087
OG0002405	ADIR005174	ASTEI20_042510
OG0002406	ADIR009277	ASTEI20_043484
OG0002408	ADIR009273	ASTEI20_039046
OG0002409	ADIR000364	ASTEI20_038459, ASTEI20_044816
OG0002410	ADIR000359	ASTEI20_032437, ASTEI20_041220
OG0002411	ADIR000365	ASTEI20_037058
OG0002412	ADIR000361	ASTEI20_031058, ASTEI20_036812
OG0002414	ADIR007380	ASTEI20_046100
OG0002415	ADIR004420	ASTEI20_033070
OG0002416	ADIR004284	ASTEI20_043086
OG0002417	ADIR007684	ASTEI20_032358
OG0002418	ADIR004277	ASTEI20_038009
OG0002419	ADIR009328	ASTEI20_046123
OG0002420	ADIR009321	ASTEI20_032165
OG0002421	ADIR004516	ASTEI20_042845
OG0002422	ADIR010842	ASTEI20_035601
OG0002423	ADIR009359	ASTEI20_036156
OG0002424	ADIR010846	ASTEI20_044179
OG0002425	ADIR006334	ASTEI20_031962
OG0002426	ADIR009357	ASTEI20_031151
OG0002427	ADIR005773	ASTEI20_031585
OG0002428	ADIR004517	ASTEI20_039436
OG0002429	ADIR005775	ASTEI20_032177
OG0002430	ADIR003643	ASTEI20_032863
OG0002431	ADIR009766	ASTEI20_036777
OG0002432	ADIR006218	ASTEI20_042810
OG0002433	ADIR002129	ASTEI20_038868
OG0002434	ADIR002128	ASTEI20_037317
OG0002435	ADIR009763	ASTEI20_033752
OG0002436	ADIR002127	ASTEI20_039529
OG0002437	ADIR003596	ASTEI20_036848
OG0002438	ADIR006000	ASTEI20_044940
OG0002439	ADIR008750	ASTEI20_042128
OG0002440	ADIR008749	ASTEI20_042036
OG0002441	ADIR007443	ASTEI20_044712
OG0002442	ADIR009284	ASTEI20_032873
OG0002443	ADIR009190	ASTEI20_033612
OG0002444	ADIR009184	ASTEI20_045307
OG0002445	ADIR009189	ASTEI20_042770
OG0002446	ADIR006993	ASTEI20_034357
OG0002447	ADIR006406	ASTEI20_038353, ASTEI20_032098
OG0002448	ADIR006403	ASTEI20_035037, ASTEI20_045222
OG0002449	ADIR011498	ASTEI20_032373
OG0002450	ADIR005392	ASTEI20_033525
OG0002451	ADIR003389	ASTEI20_037338
OG0002452	ADIR016060	ASTEI20_040047
OG0002453	ADIR001323	ASTEI20_038386
OG0002454	ADIR001223	ASTEI20_038078
OG0002455	ADIR009389	ASTEI20_034385
OG0002456	ADIR009474	ASTEI20_042876
OG0002457	ADIR002156	ASTEI20_034757
OG0002458	ADIR002157	ASTEI20_033511
OG0002459	ADIR002158	ASTEI20_040196
OG0002460	ADIR010221	ASTEI20_035297, ASTEI20_033407
OG0002461	ADIR010218	ASTEI20_036503
OG0002462	ADIR010205	ASTEI20_039017
OG0002463	ADIR000972	ASTEI20_030857
OG0002464	ADIR004800	ASTEI20_033304
OG0002465	ADIR005415	ASTEI20_039167
OG0002466	ADIR009562	ASTEI20_045869
OG0002467	ADIR000338	ASTEI20_043954
OG0002468	ADIR015965	ASTEI20_043160
OG0002469	ADIR015978	ASTEI20_038716
OG0002470	ADIR009784	ASTEI20_034600
OG0002471	ADIR011429	ASTEI20_038724
OG0002472	ADIR004924	ASTEI20_032025
OG0002473	ADIR004266	ASTEI20_035165
OG0002474	ADIR011293	ASTEI20_038028
OG0002475	ADIR011285	ASTEI20_034359
OG0002476	ADIR011288	ASTEI20_035988
OG0002477	ADIR001777, ADIR001776	ASTEI20_041960
OG0002478	ADIR005567	ASTEI20_038953
OG0002479	ADIR007494	ASTEI20_037605
OG0002480	ADIR009692	ASTEI20_037414
OG0002481	ADIR004893	ASTEI20_042523, ASTEI20_035139
OG0002482	ADIR015841	ASTEI20_040236
OG0002483	ADIR003441	ASTEI20_041851
OG0002484	ADIR006591	ASTEI20_032788
OG0002485	ADIR008445	ASTEI20_041553
OG0002486	ADIR006588	ASTEI20_040466
OG0002487	ADIR005363	ASTEI20_044172
OG0002488	ADIR005662	ASTEI20_032846
OG0002489	ADIR002057	ASTEI20_036227
OG0002490	ADIR002060	ASTEI20_040601
OG0002491	ADIR015715	ASTEI20_034788
OG0002492	ADIR015716	ASTEI20_045835
OG0002493	ADIR009731	ASTEI20_035378
OG0002494	ADIR000354	ASTEI20_031219
OG0002495	ADIR010654	ASTEI20_031447
OG0002496	ADIR008474	ASTEI20_037545
OG0002497	ADIR002578	ASTEI20_033781
OG0002498	ADIR003438	ASTEI20_040999
OG0002499	ADIR001842	ASTEI20_038692
OG0002500	ADIR002428	ASTEI20_033677
OG0002501	ADIR015704	ASTEI20_031739
OG0002502	ADIR009193	ASTEI20_038388
OG0002503	ADIR002433	ASTEI20_035146
OG0002504	ADIR002435	ASTEI20_036949
OG0002505	ADIR010512	ASTEI20_035738
OG0002506	ADIR003392	ASTEI20_038268
OG0002507	ADIR003390	ASTEI20_045982
OG0002508	ADIR002105	ASTEI20_038512
OG0002509	ADIR002835	ASTEI20_031872
OG0002510	ADIR010317	ASTEI20_037918
OG0002511	ADIR008481	ASTEI20_037407
OG0002512	ADIR010316	ASTEI20_041413
OG0002513	ADIR002781	ASTEI20_045974
OG0002514	ADIR010393	ASTEI20_044140, ASTEI20_032914
OG0002515	ADIR006623	ASTEI20_041972
OG0002516	ADIR008142	ASTEI20_041969, ASTEI20_035920
OG0002517	ADIR008144	ASTEI20_045744
OG0002518	ADIR008140	ASTEI20_031506, ASTEI20_042710
OG0002519	ADIR005485	ASTEI20_041783
OG0002520	ADIR003022	ASTEI20_043834, ASTEI20_039522
OG0002521	ADIR015994	ASTEI20_032549
OG0002522	ADIR009813	ASTEI20_041608
OG0002523	ADIR009817	ASTEI20_037909
OG0002524	ADIR005284	ASTEI20_037072
OG0002525	ADIR002736	ASTEI20_041045, ASTEI20_040408
OG0002526	ADIR001546	ASTEI20_040572
OG0002527	ADIR002738	ASTEI20_040300, ASTEI20_035617
OG0002528	ADIR002734	ASTEI20_040589
OG0002529	ADIR002739	ASTEI20_044031, ASTEI20_032887
OG0002531	ADIR002021	ASTEI20_038948
OG0002532	ADIR001995	ASTEI20_039030
OG0002533	ADIR002008	ASTEI20_040051
OG0002534	ADIR002002	ASTEI20_034687
OG0002535	ADIR000335	ASTEI20_036572
OG0002536	ADIR000601	ASTEI20_040319, ASTEI20_033409
OG0002537	ADIR003589	ASTEI20_042421
OG0002538	ADIR011419	ASTEI20_043364, ASTEI20_034355
OG0002539	ADIR006376	ASTEI20_031901, ASTEI20_039058
OG0002540	ADIR011418	ASTEI20_040218, ASTEI20_041956
OG0002541	ADIR006375	ASTEI20_033353, ASTEI20_042437
OG0002542	ADIR005651	ASTEI20_034298
OG0002543	ADIR005743	ASTEI20_044718
OG0002544	ADIR005899	ASTEI20_035797
OG0002545	ADIR006031	ASTEI20_034964
OG0002546	ADIR006035	ASTEI20_030882
OG0002547	ADIR016084	ASTEI20_033704
OG0002548	ADIR008129	ASTEI20_043228
OG0002549	ADIR016193, ADIR016192	ASTEI20_037191
OG0002550	ADIR005829	ASTEI20_041622
OG0002551	ADIR007987	ASTEI20_032310
OG0002552	ADIR007986	ASTEI20_034956
OG0002553	ADIR005941	ASTEI20_045149
OG0002554	ADIR016113	ASTEI20_037299
OG0002555	ADIR010008	ASTEI20_039256
OG0002556	ADIR009308	ASTEI20_039373, ASTEI20_043451
OG0002557	ADIR001959	ASTEI20_045595, ASTEI20_042654
OG0002558	ADIR001966	ASTEI20_034442, ASTEI20_031186
OG0002559	ADIR001960	ASTEI20_041478, ASTEI20_033088, ASTEI20_042117
OG0002560	ADIR001961	ASTEI20_043120, ASTEI20_042180, ASTEI20_035277
OG0002561	ADIR002867	ASTEI20_041644
OG0002562	ADIR008815	ASTEI20_033414
OG0002563	ADIR008816	ASTEI20_032520
OG0002564	ADIR004166	ASTEI20_042008
OG0002565	ADIR004154	ASTEI20_032626
OG0002566	ADIR000449	ASTEI20_033943
OG0002567	ADIR003302	ASTEI20_035400
OG0002568	ADIR000447	ASTEI20_039946
OG0002569	ADIR002770	ASTEI20_042190
OG0002570	ADIR014286	ASTEI20_034551
OG0002571	ADIR000931	ASTEI20_043652
OG0002572	ADIR009704	ASTEI20_033910
OG0002573	ADIR010344	ASTEI20_032901
OG0002574	ADIR002277	ASTEI20_045427
OG0002575	ADIR000273	ASTEI20_045506
OG0002576	ADIR002276	ASTEI20_037804
OG0002577	ADIR007126	ASTEI20_035354, ASTEI20_042875
OG0002578	ADIR009928	ASTEI20_042756
OG0002579	ADIR006411	ASTEI20_042990, ASTEI20_044995
OG0002580	ADIR010504	ASTEI20_032280
OG0002581	ADIR004133	ASTEI20_040965
OG0002582	ADIR003594	ASTEI20_033940
OG0002583	ADIR010505	ASTEI20_040229
OG0002584	ADIR008371	ASTEI20_037323
OG0002585	ADIR008373	ASTEI20_042287
OG0002586	ADIR001599	ASTEI20_037089
OG0002587	ADIR000533	ASTEI20_033913
OG0002588	ADIR001826	ASTEI20_036831
OG0002589	ADIR001825	ASTEI20_040411
OG0002590	ADIR000532	ASTEI20_038727
OG0002591	ADIR016026	ASTEI20_044730
OG0002592	ADIR005362	ASTEI20_031830
OG0002593	ADIR010952	ASTEI20_045007
OG0002594	ADIR005318	ASTEI20_031776
OG0002595	ADIR006351	ASTEI20_033108
OG0002596	ADIR010156	ASTEI20_031214
OG0002597	ADIR010155	ASTEI20_033146
OG0002598	ADIR005563	ASTEI20_043412
OG0002599	ADIR015998	ASTEI20_041729
OG0002600	ADIR015999	ASTEI20_033142
OG0002601	ADIR004743	ASTEI20_036714
OG0002602	ADIR007469	ASTEI20_036206
OG0002603	ADIR005531	ASTEI20_044362
OG0002604	ADIR006342	ASTEI20_034460
OG0002605	ADIR011463	ASTEI20_043828
OG0002606	ADIR011462	ASTEI20_034119
OG0002607	ADIR005156	ASTEI20_042179
OG0002608	ADIR003102	ASTEI20_032273
OG0002609	ADIR004475	ASTEI20_032834
OG0002610	ADIR003118	ASTEI20_031782
OG0002611	ADIR009239	ASTEI20_032923, ASTEI20_039961
OG0002612	ADIR008609	ASTEI20_038694
OG0002613	ADIR004408	ASTEI20_039114
OG0002614	ADIR004542	ASTEI20_041294
OG0002615	ADIR004544	ASTEI20_031831
OG0002616	ADIR004541	ASTEI20_032715
OG0002617	ADIR004543	ASTEI20_031741
OG0002618	ADIR004093, ADIR004092	ASTEI20_043199
OG0002619	ADIR004090	ASTEI20_031503
OG0002620	ADIR004088	ASTEI20_037331
OG0002621	ADIR008448	ASTEI20_045095
OG0002623	ADIR005455	ASTEI20_035735
OG0002624	ADIR008511	ASTEI20_039095
OG0002625	ADIR004563	ASTEI20_035804
OG0002626	ADIR010631	ASTEI20_045075
OG0002627	ADIR008069	ASTEI20_041284
OG0002628	ADIR008070	ASTEI20_040400
OG0002629	ADIR000679	ASTEI20_032528, ASTEI20_045109
OG0002630	ADIR000681	ASTEI20_044282, ASTEI20_042569
OG0002631	ADIR004898	ASTEI20_044930
OG0002632	ADIR004715	ASTEI20_033974
OG0002633	ADIR004718	ASTEI20_042864
OG0002634	ADIR004717	ASTEI20_043779
OG0002635	ADIR002593	ASTEI20_039991
OG0002636	ADIR003637	ASTEI20_043411
OG0002637	ADIR003275	ASTEI20_041019
OG0002638	ADIR000913	ASTEI20_045451
OG0002639	ADIR001024	ASTEI20_035522
OG0002640	ADIR009342	ASTEI20_044222
OG0002641	ADIR009334, ADIR009335	ASTEI20_039110
OG0002642	ADIR009338	ASTEI20_041975
OG0002643	ADIR009339	ASTEI20_046004
OG0002644	ADIR006025	ASTEI20_039429
OG0002645	ADIR006021	ASTEI20_035589
OG0002646	ADIR006015	ASTEI20_041583
OG0002647	ADIR006024	ASTEI20_040828
OG0002648	ADIR006022	ASTEI20_036088
OG0002649	ADIR001738	ASTEI20_031321
OG0002650	ADIR009454	ASTEI20_036303, ASTEI20_036853
OG0002651	ADIR001003	ASTEI20_039359
OG0002652	ADIR004353	ASTEI20_039628
OG0002653	ADIR006662	ASTEI20_046087
OG0002654	ADIR002556	ASTEI20_035105
OG0002655	ADIR006378	ASTEI20_035128
OG0002656	ADIR004527	ASTEI20_031306
OG0002657	ADIR006155	ASTEI20_035087
OG0002658	ADIR009720	ASTEI20_044409
OG0002659	ADIR005787	ASTEI20_033191
OG0002660	ADIR001425	ASTEI20_040944
OG0002661	ADIR005924	ASTEI20_044156
OG0002662	ADIR000269	ASTEI20_042739
OG0002663	ADIR000008	ASTEI20_042110
OG0002664	ADIR000469	ASTEI20_040064
OG0002665	ADIR005692	ASTEI20_039311
OG0002666	ADIR005966	ASTEI20_033825
OG0002667	ADIR007312	ASTEI20_037086, ASTEI20_031475
OG0002668	ADIR007291	ASTEI20_034049, ASTEI20_042383
OG0002669	ADIR007292	ASTEI20_040960, ASTEI20_041174
OG0002670	ADIR003468	ASTEI20_031648
OG0002671	ADIR007296	ASTEI20_045447, ASTEI20_040986
OG0002672	ADIR007295	ASTEI20_031685, ASTEI20_041559
OG0002673	ADIR003935	ASTEI20_040882
OG0002674	ADIR001508	ASTEI20_031197
OG0002675	ADIR001253	ASTEI20_041811
OG0002676	ADIR005480	ASTEI20_044763
OG0002677	ADIR002476	ASTEI20_043797
OG0002678	ADIR000820	ASTEI20_031560, ASTEI20_038202
OG0002679	ADIR010068	ASTEI20_034056
OG0002680	ADIR006643	ASTEI20_041046
OG0002681	ADIR002082	ASTEI20_041137
OG0002682	ADIR003045	ASTEI20_042677
OG0002683	ADIR003048	ASTEI20_042553
OG0002684	ADIR003044	ASTEI20_042353
OG0002685	ADIR003059	ASTEI20_043001
OG0002686	ADIR006882	ASTEI20_030890, ASTEI20_034441
OG0002687	ADIR008233	ASTEI20_042123
OG0002688	ADIR003074	ASTEI20_042015
OG0002689	ADIR001795	ASTEI20_045707
OG0002690	ADIR000797	ASTEI20_037296
OG0002691	ADIR004627	ASTEI20_033358
OG0002692	ADIR009390	ASTEI20_038130
OG0002693	ADIR004028	ASTEI20_041982
OG0002694	ADIR000600	ASTEI20_045448, ASTEI20_031984
OG0002695	ADIR000869	ASTEI20_038062
OG0002696	ADIR016044	ASTEI20_031886
OG0002697	ADIR010580	ASTEI20_031906
OG0002698	ADIR010573	ASTEI20_042849
OG0002699	ADIR000043	ASTEI20_037320
OG0002700	ADIR001465	ASTEI20_043724
OG0002701	ADIR006894	ASTEI20_037005, ASTEI20_042417
OG0002702	ADIR001314	ASTEI20_035896
OG0002703	ADIR002942	ASTEI20_031236
OG0002704	ADIR002941	ASTEI20_044831
OG0002705	ADIR009040	ASTEI20_034135
OG0002706	ADIR009004	ASTEI20_039071
OG0002707	ADIR006684	ASTEI20_034373
OG0002708	ADIR002053	ASTEI20_037874
OG0002709	ADIR000817	ASTEI20_034576, ASTEI20_041616
OG0002710	ADIR006574	ASTEI20_035573
OG0002712	ADIR006221	ASTEI20_032114
OG0002713	ADIR003849	ASTEI20_039720
OG0002714	ADIR007918	ASTEI20_035363
OG0002716	ADIR007917	ASTEI20_032751
OG0002717	ADIR011521	ASTEI20_036819
OG0002718	ADIR004221	ASTEI20_031399
OG0002719	ADIR000771, ADIR001983	ASTEI20_040366
OG0002720	ADIR002362	ASTEI20_045442
OG0002721	ADIR004470	ASTEI20_040039
OG0002722	ADIR011254	ASTEI20_041800, ASTEI20_031111
OG0002723	ADIR005189	ASTEI20_045994
OG0002724	ADIR007786, ADIR005690	ASTEI20_038342
OG0002725	ADIR003203	ASTEI20_031157
OG0002726	ADIR004067	ASTEI20_041301
OG0002727	ADIR006697	ASTEI20_034014
OG0002728	ADIR009442	ASTEI20_035790
OG0002729	ADIR009438	ASTEI20_031086
OG0002730	ADIR009443	ASTEI20_039692
OG0002731	ADIR009437	ASTEI20_042024
OG0002732	ADIR001616	ASTEI20_040871
OG0002733	ADIR010554	ASTEI20_030963, ASTEI20_041636
OG0002734	ADIR008389	ASTEI20_032202
OG0002735	ADIR008390	ASTEI20_036560
OG0002736	ADIR006858	ASTEI20_041110
OG0002737	ADIR010978	ASTEI20_040806
OG0002738	ADIR010987	ASTEI20_035069
OG0002739	ADIR009150	ASTEI20_041265
OG0002740	ADIR001865	ASTEI20_041755
OG0002741	ADIR001860	ASTEI20_036539
OG0002742	ADIR009172	ASTEI20_030844, ASTEI20_035759
OG0002743	ADIR002056	ASTEI20_043022
OG0002744	ADIR001326	ASTEI20_031751
OG0002745	ADIR006576	ASTEI20_034953, ASTEI20_045561
OG0002746	ADIR003540	ASTEI20_043154
OG0002747	ADIR001044	ASTEI20_031557
OG0002748	ADIR008908	ASTEI20_046073
OG0002749	ADIR008207	ASTEI20_039169
OG0002750	ADIR003417, ADIR003418	ASTEI20_042042
OG0002751	ADIR006611	ASTEI20_043268
OG0002752	ADIR006609	ASTEI20_041355
OG0002753	ADIR004773	ASTEI20_035001, ASTEI20_031439
OG0002754	ADIR002495	ASTEI20_042986
OG0002755	ADIR001047, ADIR006840	ASTEI20_043255
OG0002756	ADIR006869	ASTEI20_034007
OG0002757	ADIR006866	ASTEI20_031669
OG0002758	ADIR006881	ASTEI20_042455, ASTEI20_039445
OG0002759	ADIR006885	ASTEI20_044708, ASTEI20_034792
OG0002760	ADIR006884	ASTEI20_035437, ASTEI20_033075
OG0002761	ADIR007695	ASTEI20_032904, ASTEI20_038140
OG0002762	ADIR010940	ASTEI20_037355, ASTEI20_035606
OG0002763	ADIR010935	ASTEI20_037374
OG0002764	ADIR008046	ASTEI20_036008
OG0002765	ADIR001684	ASTEI20_038395
OG0002766	ADIR001752	ASTEI20_039215
OG0002767	ADIR007048	ASTEI20_039500, ASTEI20_044965
OG0002768	ADIR007053	ASTEI20_043605, ASTEI20_036915
OG0002769	ADIR007051	ASTEI20_039174, ASTEI20_043648
OG0002770	ADIR016201	ASTEI20_043669
OG0002771	ADIR004422	ASTEI20_031289
OG0002772	ADIR006650	ASTEI20_034689
OG0002773	ADIR009705	ASTEI20_044984
OG0002774	ADIR004469	ASTEI20_032069
OG0002775	ADIR004113	ASTEI20_036393
OG0002776	ADIR003088	ASTEI20_038982
OG0002777	ADIR002679	ASTEI20_041082
OG0002778	ADIR002360	ASTEI20_033581
OG0002779	ADIR000461	ASTEI20_031356
OG0002780	ADIR016119, ADIR016120	ASTEI20_031730
OG0002781	ADIR006329	ASTEI20_033506
OG0002782	ADIR003790	ASTEI20_043579
OG0002783	ADIR001025	ASTEI20_033510
OG0002784	ADIR001453	ASTEI20_033454
OG0002785	ADIR002119	ASTEI20_043506
OG0002786	ADIR011309	ASTEI20_040563
OG0002787	ADIR005618	ASTEI20_042081
OG0002788	ADIR009778	ASTEI20_031620
OG0002789	ADIR009125	ASTEI20_046078
OG0002790	ADIR005401	ASTEI20_036376
OG0002791	ADIR003877	ASTEI20_035283
OG0002792	ADIR002639	ASTEI20_041674
OG0002793	ADIR004576	ASTEI20_035433
OG0002794	ADIR001035	ASTEI20_032504
OG0002795	ADIR009662	ASTEI20_039535
OG0002796	ADIR002232	ASTEI20_043591
OG0002797	ADIR008304	ASTEI20_041995
OG0002798	ADIR005875	ASTEI20_039129
OG0002799	ADIR011641, ADIR011640	ASTEI20_044677
OG0002800	ADIR008800	ASTEI20_036815
OG0002801	ADIR008798	ASTEI20_041263
OG0002802	ADIR009736	ASTEI20_040303
OG0002803	ADIR001358	ASTEI20_045262
OG0002805	ADIR009267	ASTEI20_036180
OG0002806	ADIR011721	ASTEI20_038470
OG0002807	ADIR004070	ASTEI20_038653
OG0002808	ADIR010033	ASTEI20_039157
OG0002809	ADIR010035	ASTEI20_043051
OG0002810	ADIR010034	ASTEI20_033386
OG0002811	ADIR007876	ASTEI20_043324, ASTEI20_044582
OG0002812	ADIR007875	ASTEI20_034651, ASTEI20_039374
OG0002813	ADIR001356	ASTEI20_042349
OG0002814	ADIR006439	ASTEI20_045568
OG0002815	ADIR003145	ASTEI20_042723
OG0002816	ADIR006440	ASTEI20_038464
OG0002817	ADIR002897	ASTEI20_040099
OG0002818	ADIR008265	ASTEI20_038216
OG0002819	ADIR008305	ASTEI20_042001
OG0002820	ADIR006714	ASTEI20_039837
OG0002821	ADIR004789	ASTEI20_040771
OG0002822	ADIR002703	ASTEI20_045734, ASTEI20_043342
OG0002823	ADIR004287	ASTEI20_043981
OG0002824	ADIR006669	ASTEI20_039742
OG0002825	ADIR002604	ASTEI20_040760
OG0002826	ADIR002926	ASTEI20_036235
OG0002827	ADIR005799	ASTEI20_035479
OG0002828	ADIR007760	ASTEI20_040245
OG0002829	ADIR002404	ASTEI20_043683
OG0002830	ADIR002405	ASTEI20_044803
OG0002831	ADIR002395	ASTEI20_033721
OG0002832	ADIR008990	ASTEI20_043453, ASTEI20_033859
OG0002833	ADIR003065	ASTEI20_043354
OG0002834	ADIR003067	ASTEI20_031003
OG0002835	ADIR014824	ASTEI20_033542
OG0002836	ADIR001740	ASTEI20_032381
OG0002837	ADIR001741	ASTEI20_043332
OG0002838	ADIR007290	ASTEI20_040030, ASTEI20_035986
OG0002839	ADIR000719	ASTEI20_042023
OG0002840	ADIR000716	ASTEI20_032703
OG0002841	ADIR010011	ASTEI20_032336
OG0002842	ADIR010012	ASTEI20_044120
OG0002843	ADIR010013	ASTEI20_032634
OG0002844	ADIR010015	ASTEI20_041128
OG0002845	ADIR009238	ASTEI20_036660
OG0002846	ADIR006751	ASTEI20_037743
OG0002847	ADIR008937	ASTEI20_034749
OG0002848	ADIR004046	ASTEI20_042076
OG0002849	ADIR002308	ASTEI20_045293
OG0002850	ADIR002306	ASTEI20_040918
OG0002851	ADIR006879	ASTEI20_034664
OG0002852	ADIR007845	ASTEI20_037276
OG0002853	ADIR006880	ASTEI20_042010, ASTEI20_039841
OG0002854	ADIR005416	ASTEI20_032753
OG0002855	ADIR002975	ASTEI20_044037
OG0002856	ADIR009047	ASTEI20_032038
OG0002857	ADIR009088	ASTEI20_034702
OG0002858	ADIR010688	ASTEI20_033271
OG0002859	ADIR010689	ASTEI20_044532
OG0002860	ADIR006647	ASTEI20_033968
OG0002862	ADIR006115	ASTEI20_036011
OG0002863	ADIR008673	ASTEI20_041589
OG0002864	ADIR006549	ASTEI20_039520
OG0002866	ADIR011397	ASTEI20_034368
OG0002867	ADIR011330	ASTEI20_036468
OG0002868	ADIR000986	ASTEI20_040579
OG0002869	ADIR001352	ASTEI20_031827
OG0002870	ADIR006872	ASTEI20_043847
OG0002871	ADIR008610	ASTEI20_040291
OG0002872	ADIR002953	ASTEI20_031138
OG0002873	ADIR005125	ASTEI20_031237
OG0002874	ADIR003974	ASTEI20_038770
OG0002875	ADIR003564	ASTEI20_033767
OG0002876	ADIR004229	ASTEI20_034692
OG0002877	ADIR002100	ASTEI20_039397
OG0002878	ADIR003402	ASTEI20_035306
OG0002879	ADIR007540, ADIR006263	ASTEI20_038211
OG0002880	ADIR011485	ASTEI20_043490
OG0002881	ADIR011478	ASTEI20_032845
OG0002882	ADIR002973	ASTEI20_034884
OG0002883	ADIR005333	ASTEI20_042972
OG0002884	ADIR002630	ASTEI20_033273
OG0002885	ADIR000473	ASTEI20_031632
OG0002886	ADIR002869	ASTEI20_040415
OG0002887	ADIR006938	ASTEI20_040451
OG0002888	ADIR000153	ASTEI20_034645
OG0002889	ADIR000125	ASTEI20_037425
OG0002890	ADIR002569	ASTEI20_034932
OG0002891	ADIR002573	ASTEI20_042628
OG0002892	ADIR002570	ASTEI20_041988
OG0002893	ADIR002572	ASTEI20_039188
OG0002894	ADIR009234	ASTEI20_036240
OG0002895	ADIR007359	ASTEI20_036420
OG0002896	ADIR010162	ASTEI20_038010
OG0002897	ADIR007009, ADIR001716	ASTEI20_031662
OG0002898	ADIR007006	ASTEI20_041618
OG0002899	ADIR009436	ASTEI20_031577
OG0002900	ADIR011561	ASTEI20_031941
OG0002901	ADIR003978	ASTEI20_045995
OG0002902	ADIR003982	ASTEI20_036833
OG0002903	ADIR003977	ASTEI20_038565
OG0002904	ADIR000776	ASTEI20_032729
OG0002905	ADIR009298	ASTEI20_040457, ASTEI20_040430
OG0002906	ADIR009302	ASTEI20_040801, ASTEI20_032345
OG0002907	ADIR011537	ASTEI20_040599
OG0002908	ADIR002635	ASTEI20_036622
OG0002909	ADIR009877	ASTEI20_039408
OG0002910	ADIR005325	ASTEI20_039111
OG0002911	ADIR007749	ASTEI20_045735
OG0002912	ADIR003093	ASTEI20_031624
OG0002913	ADIR009873	ASTEI20_030955
OG0002914	ADIR003726	ASTEI20_045077
OG0002915	ADIR005733	ASTEI20_034011
OG0002916	ADIR006746	ASTEI20_034048
OG0002917	ADIR015778	ASTEI20_043678
OG0002918	ADIR004108	ASTEI20_034329
OG0002919	ADIR001129	ASTEI20_034412
OG0002920	ADIR004449	ASTEI20_038761
OG0002921	ADIR010864	ASTEI20_038200
OG0002922	ADIR001048	ASTEI20_036446
OG0002923	ADIR006813	ASTEI20_032252
OG0002924	ADIR006037	ASTEI20_042552
OG0002925	ADIR005211	ASTEI20_034326
OG0002926	ADIR001815	ASTEI20_042964, ASTEI20_043545
