Orthogroup	AstephensiUCISS2018	CquinquefasciatusJHB2020
OG0001401	ASTEI20_035719	CQUJHB013793
OG0001401	ASTEI20_041932	CQUJHB003496
OG0001402	ASTEI20_038506, ASTEI20_035528, ASTEI20_035017	CQUJHB008128
OG0001403	ASTEI20_037368	CQUJHB018024
OG0001404	ASTEI20_036395	CQUJHB012237
OG0001405	ASTEI20_043820	CQUJHB002067
OG0001406	ASTEI20_034506, ASTEI20_046158	CQUJHB016567
OG0001408	ASTEI20_041103	CQUJHB005586
OG0001409	ASTEI20_041400	CQUJHB001447
OG0001410	ASTEI20_033841	CQUJHB001143
OG0001411	ASTEI20_040823	CQUJHB007992
OG0001412	ASTEI20_037936	CQUJHB003984, CQUJHB000719
OG0001413	ASTEI20_032148	CQUJHB005006
OG0001414	ASTEI20_039471	CQUJHB006422
OG0001427	ASTEI20_031417, ASTEI20_031661	CQUJHB001979
OG0001428	ASTEI20_041503	CQUJHB004124
OG0001443	ASTEI20_043189	CQUJHB011879, CQUJHB000968, CQUJHB014957
OG0001444	ASTEI20_042232	CQUJHB013095, CQUJHB012168
OG0001445	ASTEI20_033406	CQUJHB017841
OG0001446	ASTEI20_032195	CQUJHB009549, CQUJHB003582
OG0001447	ASTEI20_031721	CQUJHB001003
OG0001448	ASTEI20_038801	CQUJHB001400
OG0001449	ASTEI20_034512	CQUJHB017498
OG0001450	ASTEI20_043043, ASTEI20_036182	CQUJHB009691
OG0001451	ASTEI20_039282	CQUJHB013141
OG0001452	ASTEI20_043753, ASTEI20_044958, ASTEI20_045059	CQUJHB013859
OG0001453	ASTEI20_038486	CQUJHB002401
OG0001454	ASTEI20_038175	CQUJHB003356
OG0001455	ASTEI20_038399	CQUJHB000121, CQUJHB006268
OG0001456	ASTEI20_038959	CQUJHB002989
OG0001458	ASTEI20_031141	CQUJHB006351
OG0001459	ASTEI20_044087	CQUJHB010544
OG0001460	ASTEI20_043716, ASTEI20_044681	CQUJHB000007
OG0001461	ASTEI20_032695	CQUJHB009377
OG0001462	ASTEI20_045706	CQUJHB005191
OG0001463	ASTEI20_045970	CQUJHB003311
OG0001464	ASTEI20_032028	CQUJHB017818
OG0001465	ASTEI20_033775	CQUJHB012759
OG0001466	ASTEI20_044705	CQUJHB006979
OG0001467	ASTEI20_041177	CQUJHB016140
OG0001468	ASTEI20_044862	CQUJHB009238
OG0001469	ASTEI20_037210	CQUJHB013666
OG0001470	ASTEI20_036526	CQUJHB001884, CQUJHB013204, CQUJHB016696, CQUJHB010477
OG0001471	ASTEI20_038534	CQUJHB017340
OG0001472	ASTEI20_043415	CQUJHB009188
OG0001473	ASTEI20_031636	CQUJHB006626
OG0001474	ASTEI20_040481	CQUJHB004358, CQUJHB013900
OG0001475	ASTEI20_041556	CQUJHB003825
OG0001476	ASTEI20_040476	CQUJHB009384
OG0001477	ASTEI20_045156	CQUJHB004817
OG0001478	ASTEI20_042072	CQUJHB004889, CQUJHB018369
OG0001479	ASTEI20_046156	CQUJHB013319
OG0001480	ASTEI20_035707, ASTEI20_040929	CQUJHB003634
OG0001481	ASTEI20_034821	CQUJHB015124
OG0001482	ASTEI20_033822	CQUJHB015032
OG0001483	ASTEI20_043132	CQUJHB014720
OG0001484	ASTEI20_039063	CQUJHB010772
OG0001486	ASTEI20_045803	CQUJHB007093
OG0001488	ASTEI20_040453	CQUJHB017438
OG0001489	ASTEI20_046000	CQUJHB003174
OG0001490	ASTEI20_035267	CQUJHB005620, CQUJHB006779
OG0001491	ASTEI20_031902	CQUJHB009598
OG0001492	ASTEI20_037929	CQUJHB017908
OG0001493	ASTEI20_033590	CQUJHB011057
OG0001494	ASTEI20_037717, ASTEI20_037155	CQUJHB006222
OG0001495	ASTEI20_033067	CQUJHB004236
OG0001496	ASTEI20_044203, ASTEI20_042888	CQUJHB013730
OG0001497	ASTEI20_032188, ASTEI20_031884, ASTEI20_039158	CQUJHB013736
OG0001498	ASTEI20_040018	CQUJHB002219
OG0001499	ASTEI20_045306, ASTEI20_042484	CQUJHB005868
OG0001500	ASTEI20_038292	CQUJHB002550
OG0001501	ASTEI20_033966	CQUJHB001360, CQUJHB000445
OG0001502	ASTEI20_039855	CQUJHB010071
OG0001503	ASTEI20_041666	CQUJHB010599
OG0001504	ASTEI20_044102	CQUJHB017861
OG0001505	ASTEI20_036662	CQUJHB011069
OG0001506	ASTEI20_041216	CQUJHB016211
OG0001507	ASTEI20_043640	CQUJHB004920, CQUJHB005220
OG0001508	ASTEI20_043195	CQUJHB017226
OG0001509	ASTEI20_040645	CQUJHB010194, CQUJHB004316
OG0001510	ASTEI20_046071, ASTEI20_044760	CQUJHB003731, CQUJHB003523
OG0001511	ASTEI20_034944	CQUJHB003943
OG0001512	ASTEI20_042505	CQUJHB008488, CQUJHB010982, CQUJHB012250
OG0001513	ASTEI20_042373	CQUJHB003898
OG0001514	ASTEI20_032961	CQUJHB015908
OG0001515	ASTEI20_032453	CQUJHB003378
OG0001516	ASTEI20_040956	CQUJHB016371
OG0001517	ASTEI20_044673	CQUJHB015770
OG0001518	ASTEI20_032224	CQUJHB014184
OG0001519	ASTEI20_032370	CQUJHB016885
OG0001520	ASTEI20_042142	CQUJHB001943, CQUJHB001276
OG0001521	ASTEI20_043996	CQUJHB003530
OG0001522	ASTEI20_041166	CQUJHB004981
OG0001523	ASTEI20_039319	CQUJHB010954
OG0001524	ASTEI20_038637	CQUJHB000455
OG0001525	ASTEI20_040237	CQUJHB002784
OG0001526	ASTEI20_042600, ASTEI20_038239	CQUJHB012704, CQUJHB014960
OG0001527	ASTEI20_032111	CQUJHB006329, CQUJHB009076, CQUJHB017472
OG0001528	ASTEI20_032608	CQUJHB004340
OG0001529	ASTEI20_044610	CQUJHB010435
OG0001530	ASTEI20_037525, ASTEI20_040690	CQUJHB007850
OG0001531	ASTEI20_038377	CQUJHB011448, CQUJHB009826
OG0001532	ASTEI20_044665	CQUJHB014995, CQUJHB005138, CQUJHB014354
OG0001533	ASTEI20_038771	CQUJHB008419
OG0001534	ASTEI20_041581	CQUJHB004219
OG0001535	ASTEI20_037361	CQUJHB003258
OG0001536	ASTEI20_036452	CQUJHB008904
OG0001537	ASTEI20_036174	CQUJHB018019
OG0001538	ASTEI20_046094	CQUJHB016634
OG0001539	ASTEI20_038598	CQUJHB005522, CQUJHB005824
OG0001540	ASTEI20_031999	CQUJHB017730
OG0001541	ASTEI20_034930	CQUJHB007994
OG0001542	ASTEI20_044457	CQUJHB007813
OG0001543	ASTEI20_040231	CQUJHB006512
OG0001544	ASTEI20_045418, ASTEI20_038397	CQUJHB011722
OG0001545	ASTEI20_045019, ASTEI20_044263	CQUJHB001886
OG0001546	ASTEI20_045940, ASTEI20_035292	CQUJHB005770
OG0001547	ASTEI20_033081, ASTEI20_043265, ASTEI20_039105	CQUJHB016356
OG0001548	ASTEI20_041000, ASTEI20_035398, ASTEI20_035930	CQUJHB003089
OG0001549	ASTEI20_038170	CQUJHB006350
OG0001550	ASTEI20_031586	CQUJHB014932
OG0001551	ASTEI20_031517	CQUJHB014352
OG0001552	ASTEI20_037960	CQUJHB010857
OG0001553	ASTEI20_031337	CQUJHB013025, CQUJHB002513
OG0001554	ASTEI20_041831	CQUJHB009869
OG0001555	ASTEI20_038997	CQUJHB004786
OG0001556	ASTEI20_038092	CQUJHB013580
OG0001557	ASTEI20_043337, ASTEI20_034214	CQUJHB006059
OG0001558	ASTEI20_034968, ASTEI20_044765	CQUJHB003402
OG0001559	ASTEI20_036676	CQUJHB013206
OG0001560	ASTEI20_034699	CQUJHB015935
OG0001561	ASTEI20_039849	CQUJHB010991, CQUJHB006122
OG0001563	ASTEI20_035345	CQUJHB014177
OG0001564	ASTEI20_032669	CQUJHB001600
OG0001565	ASTEI20_035143	CQUJHB005831
OG0001566	ASTEI20_038150	CQUJHB015877
OG0001567	ASTEI20_043052	CQUJHB014453
OG0001568	ASTEI20_041179, ASTEI20_031271	CQUJHB007409, CQUJHB003854
OG0001569	ASTEI20_032660	CQUJHB007989
OG0001570	ASTEI20_033344	CQUJHB002795
OG0001571	ASTEI20_030967	CQUJHB000043
OG0001572	ASTEI20_037744	CQUJHB001860
OG0001573	ASTEI20_037253	CQUJHB018479
OG0001574	ASTEI20_040548	CQUJHB007907
OG0001575	ASTEI20_037790	CQUJHB001494
OG0001576	ASTEI20_043512	CQUJHB003894
OG0001577	ASTEI20_039632	CQUJHB004564, CQUJHB000443
OG0001578	ASTEI20_043994	CQUJHB006128
OG0001579	ASTEI20_035048	CQUJHB017441
OG0001580	ASTEI20_043521	CQUJHB011676
OG0001581	ASTEI20_042471, ASTEI20_041650	CQUJHB000197, CQUJHB000190
OG0001582	ASTEI20_031452	CQUJHB001601
OG0001583	ASTEI20_041262, ASTEI20_039932	CQUJHB002636, CQUJHB009009
OG0001584	ASTEI20_035912	CQUJHB010006, CQUJHB000661
OG0001585	ASTEI20_044441	CQUJHB002648
OG0001586	ASTEI20_037119	CQUJHB008155, CQUJHB002063
OG0001587	ASTEI20_042774	CQUJHB011140
OG0001588	ASTEI20_036765	CQUJHB009152
OG0001589	ASTEI20_037340	CQUJHB014204
OG0001590	ASTEI20_041576	CQUJHB007599
OG0001591	ASTEI20_036076	CQUJHB012781
OG0001592	ASTEI20_035700	CQUJHB010271
OG0001593	ASTEI20_040618, ASTEI20_043827	CQUJHB003357
OG0001594	ASTEI20_042979, ASTEI20_031010	CQUJHB006598
OG0001595	ASTEI20_033584	CQUJHB012402
OG0001596	ASTEI20_034342, ASTEI20_039302	CQUJHB014376
OG0001597	ASTEI20_044865	CQUJHB006773
OG0001598	ASTEI20_038933	CQUJHB004368
OG0001599	ASTEI20_031179	CQUJHB004600
OG0001600	ASTEI20_031432	CQUJHB008163
OG0001601	ASTEI20_042412	CQUJHB007829
OG0001602	ASTEI20_043804	CQUJHB016977
OG0001603	ASTEI20_032821	CQUJHB000521
OG0001604	ASTEI20_038041	CQUJHB016648
OG0001605	ASTEI20_041888	CQUJHB007633
OG0001606	ASTEI20_032912	CQUJHB014943
OG0001607	ASTEI20_035159, ASTEI20_034709	CQUJHB000830
OG0001608	ASTEI20_034840, ASTEI20_044016, ASTEI20_033544	CQUJHB011681
OG0001609	ASTEI20_045180, ASTEI20_036423, ASTEI20_030959	CQUJHB000477
OG0001610	ASTEI20_044216	CQUJHB015813
OG0001611	ASTEI20_036341	CQUJHB012937
OG0001612	ASTEI20_035322	CQUJHB006423
OG0001613	ASTEI20_045820	CQUJHB012285
OG0001614	ASTEI20_036771, ASTEI20_031787	CQUJHB005858
OG0001615	ASTEI20_034149	CQUJHB003375
OG0001616	ASTEI20_044333	CQUJHB016725
OG0001617	ASTEI20_031280	CQUJHB018130
OG0001618	ASTEI20_040544	CQUJHB017878
OG0001619	ASTEI20_039287	CQUJHB002341
OG0001620	ASTEI20_038003	CQUJHB013609
OG0001621	ASTEI20_038407	CQUJHB011768, CQUJHB012013
OG0001622	ASTEI20_043214	CQUJHB016232
OG0001623	ASTEI20_035190	CQUJHB011721, CQUJHB000767
OG0001624	ASTEI20_032688	CQUJHB010551
OG0001625	ASTEI20_030847	CQUJHB017514
OG0001626	ASTEI20_044126	CQUJHB015913
OG0001627	ASTEI20_042318	CQUJHB001936, CQUJHB014379, CQUJHB009045
OG0001628	ASTEI20_031835	CQUJHB012184
OG0001629	ASTEI20_043931	CQUJHB016459, CQUJHB015848
OG0001630	ASTEI20_034772	CQUJHB010279
OG0001631	ASTEI20_032115, ASTEI20_045953	CQUJHB012109
OG0001633	ASTEI20_035631	CQUJHB008156
OG0001634	ASTEI20_044402	CQUJHB006424
OG0001635	ASTEI20_043048	CQUJHB003654
OG0001636	ASTEI20_034133	CQUJHB010165
OG0001637	ASTEI20_040201, ASTEI20_041719	CQUJHB008618
OG0001638	ASTEI20_031809	CQUJHB002093
OG0001639	ASTEI20_042777	CQUJHB006605
OG0001640	ASTEI20_038098	CQUJHB003721
OG0001641	ASTEI20_043874, ASTEI20_039789	CQUJHB000231
OG0001642	ASTEI20_045363, ASTEI20_033668	CQUJHB000714
OG0001643	ASTEI20_036233	CQUJHB018425
OG0001644	ASTEI20_033213	CQUJHB016041
OG0001645	ASTEI20_040194	CQUJHB016366
OG0001647	ASTEI20_040122	CQUJHB008510
OG0001648	ASTEI20_033676	CQUJHB013766
OG0001649	ASTEI20_043102	CQUJHB017997
OG0001650	ASTEI20_041065	CQUJHB003344
OG0001651	ASTEI20_038643	CQUJHB017540
OG0001652	ASTEI20_041725	CQUJHB014777
OG0001653	ASTEI20_040657	CQUJHB002668, CQUJHB001147
OG0001654	ASTEI20_038658, ASTEI20_041708, ASTEI20_035258	CQUJHB007937
OG0001655	ASTEI20_032458, ASTEI20_033526	CQUJHB009976
OG0001656	ASTEI20_040616	CQUJHB007775, CQUJHB001306, CQUJHB014954
OG0001657	ASTEI20_034754	CQUJHB003519
OG0001658	ASTEI20_040368	CQUJHB016441
OG0001659	ASTEI20_043475	CQUJHB000150, CQUJHB002747
OG0001660	ASTEI20_040536, ASTEI20_045282	CQUJHB005301
OG0001661	ASTEI20_044485	CQUJHB013990
OG0001662	ASTEI20_042004	CQUJHB003050
OG0001663	ASTEI20_030908	CQUJHB000198, CQUJHB010700
OG0001664	ASTEI20_039495	CQUJHB010461
OG0001665	ASTEI20_045308	CQUJHB003592
OG0001666	ASTEI20_037901	CQUJHB003464
OG0001667	ASTEI20_032747	CQUJHB016693
OG0001668	ASTEI20_038978	CQUJHB016144, CQUJHB004410
OG0001669	ASTEI20_044434	CQUJHB016614
OG0001670	ASTEI20_042847	CQUJHB018280
OG0001671	ASTEI20_040484	CQUJHB014605
OG0001672	ASTEI20_032892, ASTEI20_031649	CQUJHB004808
OG0001673	ASTEI20_040460	CQUJHB016629
OG0001674	ASTEI20_034604, ASTEI20_043556	CQUJHB005423
OG0001675	ASTEI20_044370, ASTEI20_040187	CQUJHB003520
OG0001676	ASTEI20_040785	CQUJHB011297
OG0001677	ASTEI20_039678	CQUJHB014529
OG0001678	ASTEI20_034278	CQUJHB008422
OG0001679	ASTEI20_034213	CQUJHB015103
OG0001680	ASTEI20_043783	CQUJHB014713
OG0001681	ASTEI20_034194	CQUJHB010546
OG0001682	ASTEI20_040807	CQUJHB007406
OG0001683	ASTEI20_044784	CQUJHB004950, CQUJHB009972
OG0001684	ASTEI20_033861	CQUJHB008526, CQUJHB002176
OG0001685	ASTEI20_032996	CQUJHB000823
OG0001686	ASTEI20_031720	CQUJHB004481
OG0001687	ASTEI20_039948	CQUJHB006524, CQUJHB011409
OG0001688	ASTEI20_033197	CQUJHB010357
OG0001689	ASTEI20_033480	CQUJHB005346
OG0001690	ASTEI20_040662	CQUJHB014540, CQUJHB003980
OG0001692	ASTEI20_042850	CQUJHB003437
OG0001693	ASTEI20_033868	CQUJHB010887, CQUJHB009390
OG0001694	ASTEI20_030880	CQUJHB011260
OG0001695	ASTEI20_039885	CQUJHB006258
OG0001696	ASTEI20_035894, ASTEI20_041382	CQUJHB005828
OG0001697	ASTEI20_039674	CQUJHB017264
OG0001699	ASTEI20_035910	CQUJHB005748
OG0001700	ASTEI20_034640	CQUJHB008861
OG0001701	ASTEI20_043240	CQUJHB013301
OG0001702	ASTEI20_044318	CQUJHB011702
OG0001704	ASTEI20_035409	CQUJHB012572, CQUJHB008756, CQUJHB003683
OG0001705	ASTEI20_034803	CQUJHB007470
OG0001706	ASTEI20_031185	CQUJHB006543, CQUJHB012272
OG0001707	ASTEI20_034193	CQUJHB009517
OG0001708	ASTEI20_032726	CQUJHB000812
OG0001709	ASTEI20_031168	CQUJHB007914
OG0001710	ASTEI20_044040	CQUJHB011610, CQUJHB000347
OG0001711	ASTEI20_043482	CQUJHB016971
OG0001712	ASTEI20_044747	CQUJHB016875
OG0001713	ASTEI20_043609	CQUJHB009098, CQUJHB015985
OG0001714	ASTEI20_035959	CQUJHB003137
OG0001715	ASTEI20_031480	CQUJHB017946
OG0001716	ASTEI20_038842	CQUJHB006814
OG0001717	ASTEI20_037507	CQUJHB011333
OG0001718	ASTEI20_038625	CQUJHB018202
OG0001719	ASTEI20_036464	CQUJHB007686
OG0001720	ASTEI20_041287	CQUJHB002212
OG0001721	ASTEI20_042411	CQUJHB006168, CQUJHB007712
OG0001722	ASTEI20_032535, ASTEI20_041731	CQUJHB002479
OG0001723	ASTEI20_031843, ASTEI20_040841, ASTEI20_031160	CQUJHB013881
OG0001724	ASTEI20_036983	CQUJHB009916
OG0001725	ASTEI20_041120, ASTEI20_042746	CQUJHB017260, CQUJHB007806
OG0001726	ASTEI20_040981	CQUJHB010294
OG0001727	ASTEI20_039043, ASTEI20_036302	CQUJHB014054
OG0001728	ASTEI20_033338	CQUJHB005672, CQUJHB009623, CQUJHB012341
OG0001729	ASTEI20_032573	CQUJHB004027
OG0001731	ASTEI20_043032	CQUJHB000468
OG0001732	ASTEI20_038824	CQUJHB001251
OG0001733	ASTEI20_045861	CQUJHB012247
OG0001734	ASTEI20_034717	CQUJHB014775
OG0001735	ASTEI20_043192	CQUJHB012889
OG0001736	ASTEI20_042485	CQUJHB011598
OG0001737	ASTEI20_040207	CQUJHB010770
OG0001738	ASTEI20_045717	CQUJHB002836
OG0001739	ASTEI20_033145	CQUJHB014106
OG0001740	ASTEI20_032194	CQUJHB007289, CQUJHB004827
OG0001741	ASTEI20_032063, ASTEI20_041681	CQUJHB014649
OG0001742	ASTEI20_033660	CQUJHB018010, CQUJHB005972
OG0001743	ASTEI20_032035, ASTEI20_038238	CQUJHB005038
OG0001744	ASTEI20_031801, ASTEI20_031467	CQUJHB002298
OG0001745	ASTEI20_043866, ASTEI20_032094	CQUJHB004240
OG0001746	ASTEI20_045808, ASTEI20_037204	CQUJHB011814
OG0001747	ASTEI20_031995	CQUJHB011101
OG0001748	ASTEI20_040333	CQUJHB015327
OG0001749	ASTEI20_032529	CQUJHB004574
OG0001751	ASTEI20_043046, ASTEI20_037157	CQUJHB003016
OG0001752	ASTEI20_037540, ASTEI20_044241	CQUJHB017723
OG0001753	ASTEI20_033934	CQUJHB009024
OG0001754	ASTEI20_043771	CQUJHB016596
OG0001755	ASTEI20_036243	CQUJHB007071
OG0001756	ASTEI20_032384	CQUJHB000001
OG0001757	ASTEI20_039607, ASTEI20_031747	CQUJHB001477
OG0001758	ASTEI20_043429	CQUJHB006163, CQUJHB003627
OG0001759	ASTEI20_036159, ASTEI20_036150	CQUJHB009632
OG0001760	ASTEI20_041913	CQUJHB000104
OG0001761	ASTEI20_041466	CQUJHB007842
OG0001762	ASTEI20_035407	CQUJHB006380
OG0001763	ASTEI20_035419, ASTEI20_034875	CQUJHB013383
OG0001764	ASTEI20_041129	CQUJHB008019
OG0001765	ASTEI20_043912	CQUJHB000726
OG0001766	ASTEI20_042139	CQUJHB001897
OG0001767	ASTEI20_030990	CQUJHB007408
OG0001768	ASTEI20_041744	CQUJHB013392
OG0001769	ASTEI20_040757	CQUJHB016399
OG0001771	ASTEI20_031072	CQUJHB005386
OG0001773	ASTEI20_037349, ASTEI20_038577	CQUJHB014243
OG0001774	ASTEI20_034613, ASTEI20_040447	CQUJHB010941
OG0001775	ASTEI20_033886	CQUJHB001066
OG0001776	ASTEI20_040153, ASTEI20_041357	CQUJHB010914
OG0001777	ASTEI20_045676	CQUJHB008806
OG0001778	ASTEI20_044516	CQUJHB014567
OG0001779	ASTEI20_040038, ASTEI20_033471	CQUJHB017194
OG0001780	ASTEI20_035209, ASTEI20_033533	CQUJHB017314
OG0001781	ASTEI20_033007, ASTEI20_039908	CQUJHB011216, CQUJHB010073
OG0001782	ASTEI20_045598	CQUJHB017348, CQUJHB014146, CQUJHB002991
OG0001783	ASTEI20_033681	CQUJHB000545, CQUJHB006275, CQUJHB002402
OG0001784	ASTEI20_036964	CQUJHB004390
OG0001785	ASTEI20_030933	CQUJHB000216
OG0001786	ASTEI20_045923	CQUJHB006327
OG0001787	ASTEI20_037413, ASTEI20_040924	CQUJHB001626
OG0001788	ASTEI20_032268, ASTEI20_031441	CQUJHB006166
OG0001789	ASTEI20_040809, ASTEI20_042407	CQUJHB000712, CQUJHB014709
OG0001790	ASTEI20_033967	CQUJHB017495
OG0001791	ASTEI20_031834	CQUJHB016649
OG0001792	ASTEI20_032082	CQUJHB005200
OG0001793	ASTEI20_036230	CQUJHB005201
OG0001794	ASTEI20_042088	CQUJHB002450
OG0001795	ASTEI20_038575	CQUJHB008648, CQUJHB016749
OG0001796	ASTEI20_042488, ASTEI20_033782	CQUJHB010066
OG0001797	ASTEI20_039382, ASTEI20_042133	CQUJHB012267, CQUJHB001776, CQUJHB006034
OG0001798	ASTEI20_039834, ASTEI20_037577	CQUJHB000085
OG0001799	ASTEI20_042574	CQUJHB007772
OG0001800	ASTEI20_041925	CQUJHB014946
OG0001801	ASTEI20_032249, ASTEI20_044419	CQUJHB016768
OG0001802	ASTEI20_039123	CQUJHB018409
OG0001803	ASTEI20_031046	CQUJHB012318, CQUJHB005517
OG0001804	ASTEI20_032019	CQUJHB003242
OG0001805	ASTEI20_041337	CQUJHB001203
OG0001806	ASTEI20_030899	CQUJHB015805
OG0001807	ASTEI20_030854	CQUJHB011971
OG0001808	ASTEI20_040564	CQUJHB015768
OG0001809	ASTEI20_035245	CQUJHB006504, CQUJHB006361
OG0001810	ASTEI20_034003	CQUJHB003726
OG0001811	ASTEI20_042652	CQUJHB013858
OG0001812	ASTEI20_033856	CQUJHB009625
OG0001813	ASTEI20_044757, ASTEI20_035110	CQUJHB016927
OG0001814	ASTEI20_035510, ASTEI20_042165	CQUJHB000841
OG0001815	ASTEI20_034099	CQUJHB011802
OG0001816	ASTEI20_031736	CQUJHB007213
OG0001817	ASTEI20_041523	CQUJHB004187
OG0001818	ASTEI20_042705	CQUJHB015469
OG0001819	ASTEI20_046034	CQUJHB012369
OG0001820	ASTEI20_033501	CQUJHB007965
OG0001821	ASTEI20_040854	CQUJHB016998
OG0001822	ASTEI20_036744	CQUJHB007572
OG0001823	ASTEI20_032997	CQUJHB014893
OG0001824	ASTEI20_045455	CQUJHB003487
OG0001825	ASTEI20_039143	CQUJHB005537
OG0001826	ASTEI20_035827	CQUJHB006583
OG0001827	ASTEI20_045866	CQUJHB010570, CQUJHB017812, CQUJHB010623
OG0001828	ASTEI20_037985	CQUJHB014610, CQUJHB011345, CQUJHB009880
OG0001829	ASTEI20_046038	CQUJHB007499, CQUJHB014883
OG0001830	ASTEI20_041299	CQUJHB012198
OG0001831	ASTEI20_041187	CQUJHB014199
OG0001832	ASTEI20_040160, ASTEI20_032039	CQUJHB012280
OG0001833	ASTEI20_031708	CQUJHB012719
OG0001834	ASTEI20_037485	CQUJHB011754
OG0001835	ASTEI20_036403	CQUJHB000069
OG0001837	ASTEI20_033220	CQUJHB000827
OG0001838	ASTEI20_032676	CQUJHB001157
OG0001839	ASTEI20_038069	CQUJHB002246
OG0001841	ASTEI20_043914	CQUJHB004226
OG0001842	ASTEI20_045526	CQUJHB003224
OG0001843	ASTEI20_031750	CQUJHB001883
OG0001844	ASTEI20_044431	CQUJHB017539
OG0001845	ASTEI20_037816	CQUJHB002279
OG0001846	ASTEI20_038890	CQUJHB010678
OG0001848	ASTEI20_031988	CQUJHB015143
OG0001849	ASTEI20_030903	CQUJHB005774
OG0001850	ASTEI20_031794	CQUJHB015673
OG0001851	ASTEI20_041258	CQUJHB004201
OG0001852	ASTEI20_036534	CQUJHB014663
OG0001853	ASTEI20_037869	CQUJHB009903
OG0001854	ASTEI20_034268, ASTEI20_037029	CQUJHB010799
OG0001855	ASTEI20_036388	CQUJHB002102
OG0001856	ASTEI20_040542	CQUJHB016160
OG0001857	ASTEI20_035922	CQUJHB018237
OG0001858	ASTEI20_042276	CQUJHB011662
OG0001859	ASTEI20_031681	CQUJHB010404
OG0001860	ASTEI20_039863, ASTEI20_046134	CQUJHB017652
OG0001861	ASTEI20_038042	CQUJHB018021
OG0001862	ASTEI20_037651, ASTEI20_044537	CQUJHB011807
OG0001863	ASTEI20_037372	CQUJHB006953
OG0001864	ASTEI20_044602	CQUJHB006273
OG0001865	ASTEI20_043097	CQUJHB016972
OG0001866	ASTEI20_037390	CQUJHB008116
OG0001867	ASTEI20_042987	CQUJHB013482
OG0001869	ASTEI20_037491	CQUJHB005793
OG0001870	ASTEI20_034082	CQUJHB010502
OG0001871	ASTEI20_042752	CQUJHB002846
OG0001872	ASTEI20_038278	CQUJHB014005
OG0001873	ASTEI20_038024, ASTEI20_038582	CQUJHB017060
OG0001874	ASTEI20_041695	CQUJHB003814
OG0001876	ASTEI20_044603	CQUJHB016428
OG0001877	ASTEI20_036784	CQUJHB007854
OG0001878	ASTEI20_033787	CQUJHB012769
OG0001879	ASTEI20_032455	CQUJHB015487
OG0001881	ASTEI20_038226	CQUJHB006399
OG0001883	ASTEI20_032672	CQUJHB013762
OG0001884	ASTEI20_036565	CQUJHB010453
OG0001885	ASTEI20_036144	CQUJHB007303
OG0001886	ASTEI20_044448	CQUJHB007991
OG0001887	ASTEI20_032333	CQUJHB010974
OG0001889	ASTEI20_031789	CQUJHB000173
OG0001890	ASTEI20_038678	CQUJHB018269
OG0001891	ASTEI20_043144	CQUJHB010310
OG0001892	ASTEI20_039023	CQUJHB000339
OG0001893	ASTEI20_042354	CQUJHB008767
OG0001894	ASTEI20_039276	CQUJHB005240
OG0001895	ASTEI20_034192	CQUJHB005279
OG0001896	ASTEI20_039087	CQUJHB014927
OG0001897	ASTEI20_038612	CQUJHB000796
OG0001898	ASTEI20_039514	CQUJHB008962
OG0001899	ASTEI20_037992, ASTEI20_041200	CQUJHB016916
OG0001901	ASTEI20_033230	CQUJHB001292, CQUJHB007141
OG0001902	ASTEI20_033748, ASTEI20_034244	CQUJHB003665, CQUJHB015274
OG0001903	ASTEI20_037682	CQUJHB016326, CQUJHB011952, CQUJHB010866, CQUJHB006662
OG0001905	ASTEI20_039676, ASTEI20_039442	CQUJHB015251
OG0001906	ASTEI20_043599	CQUJHB012925
OG0001907	ASTEI20_039981	CQUJHB014583
OG0001908	ASTEI20_034931, ASTEI20_045139	CQUJHB003954
OG0001909	ASTEI20_034649	CQUJHB010206, CQUJHB007957, CQUJHB008854
OG0001910	ASTEI20_035560	CQUJHB011929
OG0001912	ASTEI20_038308	CQUJHB012127
OG0001913	ASTEI20_045888	CQUJHB010947
OG0001914	ASTEI20_033192	CQUJHB014627
OG0001915	ASTEI20_032137	CQUJHB003422
OG0001916	ASTEI20_036547	CQUJHB017477
OG0001917	ASTEI20_033135	CQUJHB016388
OG0001918	ASTEI20_039850	CQUJHB011861
OG0001919	ASTEI20_032506, ASTEI20_034145	CQUJHB013909
OG0001920	ASTEI20_032952, ASTEI20_035955	CQUJHB016365
OG0001922	ASTEI20_041614	CQUJHB001701
OG0001923	ASTEI20_042360, ASTEI20_043663	CQUJHB011173
OG0001924	ASTEI20_044885	CQUJHB008851
OG0001925	ASTEI20_045408	CQUJHB008947
OG0001926	ASTEI20_044355	CQUJHB005904
OG0001928	ASTEI20_037817	CQUJHB017584
OG0001929	ASTEI20_045832	CQUJHB009052
OG0001930	ASTEI20_037415, ASTEI20_043375	CQUJHB000488
OG0001931	ASTEI20_037972	CQUJHB001579
OG0001933	ASTEI20_042626	CQUJHB009853
OG0001934	ASTEI20_032057	CQUJHB008345, CQUJHB014551
OG0001937	ASTEI20_031233	CQUJHB005452
OG0001938	ASTEI20_043302	CQUJHB013689
OG0001939	ASTEI20_042844	CQUJHB015433
OG0001940	ASTEI20_036625	CQUJHB003955
OG0001941	ASTEI20_037166	CQUJHB017019
OG0001942	ASTEI20_041905	CQUJHB002444
OG0001944	ASTEI20_031703, ASTEI20_035250	CQUJHB012856
OG0001945	ASTEI20_035291	CQUJHB015802
OG0001946	ASTEI20_034942	CQUJHB004460
