Orthogroup	AstephensiUCISS2018	AminimusMINIMUS1
OG0002409	ASTEI20_038459, ASTEI20_044816	AMIN001274
OG0002410	ASTEI20_032437, ASTEI20_041220	AMIN001271
OG0002411	ASTEI20_037058	AMIN001276
OG0002412	ASTEI20_031058, ASTEI20_036812	AMIN001273
OG0002414	ASTEI20_046100	AMIN007795
OG0002415	ASTEI20_033070	AMIN004924
OG0002416	ASTEI20_043086	AMIN007661
OG0002417	ASTEI20_032358	AMIN007936
OG0002418	ASTEI20_038009	AMIN007669
OG0002419	ASTEI20_046123	AMIN006678
OG0002420	ASTEI20_032165	AMIN006673
OG0002421	ASTEI20_042845	AMIN009244
OG0002422	ASTEI20_035601	AMIN007188
OG0002423	ASTEI20_036156	AMIN006756
OG0002424	ASTEI20_044179	AMIN007184
OG0002425	ASTEI20_031962	AMIN006095
OG0002426	ASTEI20_031151	AMIN006759
OG0002427	ASTEI20_031585	AMIN006521
OG0002428	ASTEI20_039436	AMIN009243
OG0002429	ASTEI20_032177	AMIN015580
OG0002430	ASTEI20_032863	AMIN010096
OG0002431	ASTEI20_036777	AMIN006530
OG0002432	ASTEI20_042810	AMIN009670
OG0002433	ASTEI20_038868	AMIN004240
OG0002434	ASTEI20_037317	AMIN004242
OG0002435	ASTEI20_033752	AMIN006533
OG0002436	ASTEI20_039529	AMIN004243
OG0002437	ASTEI20_036848	AMIN010051
OG0002438	ASTEI20_044940	AMIN001094
OG0002439	ASTEI20_042128	AMIN009943
OG0002440	ASTEI20_042036	AMIN009942
OG0002441	ASTEI20_044712	AMIN007995
OG0002442	ASTEI20_032873	AMIN006631
OG0002443	ASTEI20_033612	AMIN008133
OG0002444	ASTEI20_045307	AMIN008128
OG0002445	ASTEI20_042770	AMIN008132
OG0002446	ASTEI20_034357	AMIN010378
OG0002447	ASTEI20_038353, ASTEI20_032098	AMIN002717
OG0002448	ASTEI20_035037, ASTEI20_045222	AMIN002714
OG0002449	ASTEI20_032373	AMIN009866
OG0002450	ASTEI20_033525	AMIN004729
OG0002451	ASTEI20_037338	AMIN000254
OG0002452	ASTEI20_040047	AMIN016129
OG0002453	ASTEI20_038386	AMIN005303
OG0002454	ASTEI20_038078	AMIN005501
OG0002455	ASTEI20_034385	AMIN006719
OG0002456	ASTEI20_042876	AMIN006977
OG0002457	ASTEI20_034757	AMIN009173
OG0002458	ASTEI20_033511	AMIN009174
OG0002459	ASTEI20_040196	AMIN009175
OG0002460	ASTEI20_035297, ASTEI20_033407	AMIN003931
OG0002461	ASTEI20_036503	AMIN003927
OG0002462	ASTEI20_039017	AMIN004542, AMIN005871
OG0002463	ASTEI20_030857	AMIN002131
OG0002464	ASTEI20_033304	AMIN001512
OG0002465	ASTEI20_039167	AMIN004749
OG0002466	ASTEI20_045869	AMIN004515
OG0002467	ASTEI20_043954	AMIN008708
OG0002468	ASTEI20_043160	AMIN015830
OG0002469	ASTEI20_038716	AMIN015657
OG0002470	ASTEI20_034600	AMIN002628
OG0002471	ASTEI20_038724	AMIN009381
OG0002472	ASTEI20_032025	AMIN001384
OG0002473	ASTEI20_035165	AMIN007682
OG0002474	ASTEI20_038028	AMIN006143
OG0002475	ASTEI20_034359	AMIN006149
OG0002476	ASTEI20_035988	AMIN006147
OG0002477	ASTEI20_041960	AMIN008422
OG0002478	ASTEI20_038953	AMIN004014
OG0002479	ASTEI20_037605	AMIN010971
OG0002480	ASTEI20_037414	AMIN007225
OG0002481	ASTEI20_042523, ASTEI20_035139	AMIN001418
OG0002482	ASTEI20_040236	AMIN015906
OG0002483	ASTEI20_041851	AMIN003206
OG0002484	ASTEI20_032788	AMIN003169
OG0002485	ASTEI20_041553	AMIN002738
OG0002486	ASTEI20_040466	AMIN003172
OG0002487	ASTEI20_044172	AMIN004696
OG0002488	ASTEI20_032846	AMIN005042
OG0002489	ASTEI20_036227	AMIN004459
OG0002490	ASTEI20_040601	AMIN004462
OG0002491	ASTEI20_034788	AMIN001262
OG0002492	ASTEI20_045835	AMIN001263
OG0002493	ASTEI20_035378	AMIN006567
OG0002494	ASTEI20_031219	AMIN001264
OG0002495	ASTEI20_031447	AMIN000867
OG0002496	ASTEI20_037545	AMIN004166
OG0002497	ASTEI20_033781	AMIN000205
OG0002498	ASTEI20_040999	AMIN003203
OG0002499	ASTEI20_038692	AMIN008770
OG0002500	ASTEI20_033677	AMIN003344
OG0002501	ASTEI20_031739	AMIN003340
OG0002502	ASTEI20_038388	AMIN008136
OG0002503	ASTEI20_035146	AMIN003339
OG0002504	ASTEI20_036949	AMIN003337
OG0002505	ASTEI20_035738	AMIN003303
OG0002506	ASTEI20_038268	AMIN000252
OG0002507	ASTEI20_045982	AMIN000253
OG0002508	ASTEI20_038512	AMIN016289
OG0002509	ASTEI20_031872	AMIN000662
OG0002510	ASTEI20_037918	AMIN002556
OG0002511	ASTEI20_037407	AMIN004159
OG0002512	ASTEI20_041413	AMIN002557
OG0002513	ASTEI20_045974	AMIN000364
OG0002514	ASTEI20_044140, ASTEI20_032914	AMIN003511
OG0002515	ASTEI20_041972	AMIN002629
OG0002516	ASTEI20_035920	AMIN009892
OG0002517	ASTEI20_045744	AMIN009894
OG0002518	ASTEI20_031506, ASTEI20_042710	AMIN009890
OG0002519	ASTEI20_041783	AMIN004083
OG0002520	ASTEI20_043834, ASTEI20_039522	AMIN002455
OG0002521	ASTEI20_032549	AMIN016195
OG0002522	ASTEI20_041608	AMIN011573
OG0002523	ASTEI20_037909	AMIN011577
OG0002524	ASTEI20_037072	AMIN005762
OG0002525	ASTEI20_041045, ASTEI20_040408	AMIN002489
OG0002526	ASTEI20_040572	AMIN007335
OG0002527	ASTEI20_040300, ASTEI20_035617	AMIN002491
OG0002528	ASTEI20_040589	AMIN002487
OG0002529	ASTEI20_044031, ASTEI20_032887	AMIN002492
OG0002531	ASTEI20_038948	AMIN004362
OG0002532	ASTEI20_039030	AMIN004396
OG0002533	ASTEI20_040051	AMIN004381
OG0002534	ASTEI20_034687	AMIN004387
OG0002535	ASTEI20_036572	AMIN008704
OG0002536	ASTEI20_040319, ASTEI20_033409	AMIN006013
OG0002537	ASTEI20_042421	AMIN010044
OG0002539	ASTEI20_031901, ASTEI20_039058	AMIN006053
OG0002540	ASTEI20_040218, ASTEI20_041956	AMIN009392
OG0002541	ASTEI20_033353, ASTEI20_042437	AMIN006054
OG0002542	ASTEI20_034298	AMIN001241
OG0002543	ASTEI20_044718	AMIN005006
OG0002545	ASTEI20_034964	AMIN001870
OG0002546	ASTEI20_030882	AMIN001864
OG0002547	ASTEI20_033704	AMIN015940
OG0002548	ASTEI20_043228	AMIN007530
OG0002549	ASTEI20_037191	AMIN011310
OG0002550	ASTEI20_041622	AMIN003151
OG0002551	ASTEI20_032310	AMIN011312
OG0002552	ASTEI20_034956	AMIN011313
OG0002553	ASTEI20_045149	AMIN007118
OG0002554	ASTEI20_037299	AMIN004226
OG0002555	ASTEI20_039256	AMIN002253
OG0002556	ASTEI20_039373, ASTEI20_043451	AMIN006653
OG0002557	ASTEI20_045595, ASTEI20_042654	AMIN008590
OG0002558	ASTEI20_034442, ASTEI20_031186	AMIN008583
OG0002559	ASTEI20_041478, ASTEI20_033088, ASTEI20_042117	AMIN008589
OG0002560	ASTEI20_043120, ASTEI20_042180, ASTEI20_035277	AMIN008588
OG0002561	ASTEI20_041644	AMIN000589
OG0002562	ASTEI20_033414	AMIN011371
OG0002563	ASTEI20_032520	AMIN011370
OG0002564	ASTEI20_042008	AMIN011353
OG0002565	ASTEI20_032626	AMIN011363
OG0002566	ASTEI20_033943	AMIN006891
OG0002567	ASTEI20_035400	AMIN003796
OG0002568	ASTEI20_039946	AMIN006893
OG0002569	ASTEI20_042190	AMIN000355
OG0002570	ASTEI20_034551	AMIN000278
OG0002571	ASTEI20_043652	AMIN005833
OG0002572	ASTEI20_033910	AMIN006489
OG0002573	ASTEI20_032901	AMIN002529
OG0002574	ASTEI20_045427	AMIN008249
OG0002575	ASTEI20_045506	AMIN009035
OG0002576	ASTEI20_037804	AMIN008271
OG0002577	ASTEI20_035354, ASTEI20_042875	AMIN010282
OG0002578	ASTEI20_042756	AMIN002167
OG0002580	ASTEI20_032280	AMIN003404
OG0002581	ASTEI20_040965	AMIN005347
OG0002582	ASTEI20_033940	AMIN010049
OG0002583	ASTEI20_040229	AMIN003403
OG0002584	ASTEI20_037323	AMIN004076
OG0002585	ASTEI20_042287	AMIN004073
OG0002586	ASTEI20_037089	AMIN011490
OG0002587	ASTEI20_033913	AMIN008949
OG0002588	ASTEI20_036831	AMIN008782
OG0002589	ASTEI20_040411	AMIN008783
OG0002590	ASTEI20_038727	AMIN008950
OG0002592	ASTEI20_031830	AMIN004695
OG0002593	ASTEI20_045007	AMIN006339
OG0002594	ASTEI20_031776	AMIN003323
OG0002595	ASTEI20_033108	AMIN006078
OG0002596	ASTEI20_031214	AMIN003619
OG0002597	ASTEI20_033146	AMIN003620
OG0002598	ASTEI20_043412	AMIN004018
OG0002599	ASTEI20_041729	AMIN015923
OG0002600	ASTEI20_033142	AMIN015924
OG0002601	ASTEI20_036714	AMIN006837
OG0002602	ASTEI20_036206	AMIN010944
OG0002603	ASTEI20_044362	AMIN004127
OG0002604	ASTEI20_034460	AMIN006087
OG0002605	ASTEI20_043828	AMIN009833
OG0002606	ASTEI20_034119	AMIN009832
OG0002607	ASTEI20_042179	AMIN009545
OG0002608	ASTEI20_032273	AMIN003729
OG0002609	ASTEI20_032834	AMIN002372
OG0002610	ASTEI20_031782	AMIN003714
OG0002611	ASTEI20_032923, ASTEI20_039961	AMIN011652
OG0002612	ASTEI20_038694	AMIN011508
OG0002613	ASTEI20_039114	AMIN004934
OG0002614	ASTEI20_041294	AMIN002669
OG0002615	ASTEI20_031831	AMIN002668
OG0002616	ASTEI20_032715	AMIN002672
OG0002617	ASTEI20_031741	AMIN002670
OG0002618	ASTEI20_043199	AMIN001113
OG0002619	ASTEI20_031503	AMIN001114
OG0002620	ASTEI20_037331	AMIN001116
OG0002621	ASTEI20_045095	AMIN002733
OG0002623	ASTEI20_035735	AMIN004787
OG0002624	ASTEI20_039095	AMIN000756
OG0002625	ASTEI20_035804	AMIN002657
OG0002626	ASTEI20_045075	AMIN000888
OG0002627	ASTEI20_041284	AMIN011232
OG0002628	ASTEI20_040400	AMIN011231
OG0002629	ASTEI20_032528, ASTEI20_045109	AMIN001681
OG0002630	ASTEI20_044282, ASTEI20_042569	AMIN001679
OG0002631	ASTEI20_044930	AMIN001412
OG0002632	ASTEI20_033974	AMIN001042
OG0002633	ASTEI20_042864	AMIN001045
OG0002634	ASTEI20_043779	AMIN001044
OG0002635	ASTEI20_039991	AMIN000221
OG0002636	ASTEI20_043411	AMIN010091
OG0002637	ASTEI20_041019	AMIN003770
OG0002638	ASTEI20_045451	AMIN005121
OG0002639	ASTEI20_035522	AMIN001069
OG0002640	ASTEI20_044222	AMIN006692
OG0002641	ASTEI20_039110	AMIN006684, AMIN006685
OG0002642	ASTEI20_041975	AMIN006688
OG0002643	ASTEI20_046004	AMIN006689
OG0002644	ASTEI20_039429	AMIN001876
OG0002645	ASTEI20_035589	AMIN001880
OG0002646	ASTEI20_041583	AMIN001885
OG0002647	ASTEI20_040828	AMIN001875
OG0002648	ASTEI20_036088	AMIN001879
OG0002649	ASTEI20_031321	AMIN008458
OG0002650	ASTEI20_036303, ASTEI20_036853	AMIN005790
OG0002651	ASTEI20_039359	AMIN005073
OG0002652	ASTEI20_039628	AMIN011599
OG0002653	ASTEI20_046087	AMIN004580
OG0002654	ASTEI20_035105	AMIN002948
OG0002655	ASTEI20_035128	AMIN002689
OG0002656	ASTEI20_031306	AMIN002686
OG0002657	ASTEI20_035087	AMIN009781
OG0002658	ASTEI20_044409	AMIN001622
OG0002659	ASTEI20_033191	AMIN006456
OG0002660	ASTEI20_040944	AMIN002041
OG0002661	ASTEI20_044156	AMIN007097
OG0002662	ASTEI20_042739	AMIN009032
OG0002663	ASTEI20_042110	AMIN004450
OG0002664	ASTEI20_040064	AMIN006868
OG0002665	ASTEI20_039311	AMIN001922
OG0002666	ASTEI20_033825	AMIN007139
OG0002667	ASTEI20_037086, ASTEI20_031475	AMIN010511
OG0002668	ASTEI20_034049, ASTEI20_042383	AMIN016033
OG0002669	ASTEI20_040960, ASTEI20_041174	AMIN016034
OG0002670	ASTEI20_031648	AMIN003233
OG0002671	ASTEI20_045447, ASTEI20_040986	AMIN010495
OG0002672	ASTEI20_031685, ASTEI20_041559	AMIN010494
OG0002673	ASTEI20_040882	AMIN005638, AMIN007214
OG0002674	ASTEI20_031197	AMIN005408
OG0002675	ASTEI20_041811	AMIN002103
OG0002676	ASTEI20_044763	AMIN004810
OG0002677	ASTEI20_043797	AMIN000564
OG0002678	ASTEI20_031560, ASTEI20_038202	AMIN005440
OG0002679	ASTEI20_034056	AMIN002313
OG0002680	ASTEI20_041046	AMIN004559
OG0002681	ASTEI20_041137	AMIN004485
OG0002682	ASTEI20_042677	AMIN000460
OG0002683	ASTEI20_042553	AMIN000462
OG0002684	ASTEI20_042353	AMIN000459
OG0002685	ASTEI20_043001	AMIN000473
OG0002686	ASTEI20_030890, ASTEI20_034441	AMIN010189
OG0002687	ASTEI20_042123	AMIN010592
OG0002688	ASTEI20_042015	AMIN000488
OG0002689	ASTEI20_045707	AMIN008405
OG0002690	ASTEI20_037296	AMIN005250
OG0002691	ASTEI20_033358	AMIN005152
OG0002692	ASTEI20_038130	AMIN006720
OG0002693	ASTEI20_041982	AMIN015806
OG0002694	ASTEI20_045448, ASTEI20_031984	AMIN006014
OG0002695	ASTEI20_038062	AMIN005181
OG0002696	ASTEI20_031886	AMIN008021
OG0002697	ASTEI20_031906	AMIN004640
OG0002698	ASTEI20_042849	AMIN004649
OG0002699	ASTEI20_037320	AMIN008313
OG0002700	ASTEI20_043724	AMIN001982
OG0002701	ASTEI20_037005, ASTEI20_042417	AMIN010180
OG0002702	ASTEI20_035896	AMIN001989
OG0002703	ASTEI20_031236	AMIN003839
OG0002704	ASTEI20_044831	AMIN003838
OG0002705	ASTEI20_034135	AMIN000007
OG0002706	ASTEI20_039071	AMIN003101
OG0002707	ASTEI20_034373	AMIN004601
OG0002708	ASTEI20_037874	AMIN008346
OG0002709	ASTEI20_034576, ASTEI20_041616	AMIN005436
OG0002710	ASTEI20_035573	AMIN004046
OG0002711	ASTEI20_045241	AMIN014455, AMIN005791
OG0002712	ASTEI20_032114	AMIN009673
OG0002713	ASTEI20_039720	AMIN007586
OG0002714	ASTEI20_035363	AMIN009982
OG0002716	ASTEI20_032751	AMIN009981
OG0002717	ASTEI20_036819	AMIN011618
OG0002718	ASTEI20_031399	AMIN007720
OG0002719	ASTEI20_040366	AMIN008569
OG0002720	ASTEI20_045442	AMIN008568
OG0002721	ASTEI20_040039	AMIN016272
OG0002722	ASTEI20_041800, ASTEI20_031111	AMIN006179
OG0002723	ASTEI20_045994	AMIN009577
OG0002724	ASTEI20_038342	AMIN011172
OG0002725	ASTEI20_031157	AMIN002805
OG0002726	ASTEI20_041301	AMIN001138
OG0002727	ASTEI20_034014	AMIN004611
OG0002728	ASTEI20_035790	AMIN006512
OG0002729	ASTEI20_031086	AMIN006516
OG0002730	ASTEI20_039692	AMIN006511
OG0002731	ASTEI20_042024	AMIN006517
OG0002732	ASTEI20_040871	AMIN011475
OG0002733	ASTEI20_030963, ASTEI20_041636	AMIN016090
OG0002734	ASTEI20_032202	AMIN000353
OG0002735	ASTEI20_036560	AMIN000351
OG0002736	ASTEI20_041110	AMIN009072
OG0002737	ASTEI20_040806	AMIN006310
OG0002738	ASTEI20_035069	AMIN006303
OG0002739	ASTEI20_041265	AMIN007436
OG0002740	ASTEI20_041755	AMIN006972
OG0002741	ASTEI20_036539	AMIN008691
OG0002742	ASTEI20_030844, ASTEI20_035759	AMIN008115
OG0002743	ASTEI20_043022	AMIN008341
OG0002744	ASTEI20_031751	AMIN002086
OG0002745	ASTEI20_034953, ASTEI20_045561	AMIN004043
OG0002746	ASTEI20_043154	AMIN000786
OG0002747	ASTEI20_031557	AMIN005279
OG0002748	ASTEI20_046073	AMIN004009
OG0002749	ASTEI20_039169	AMIN010564
OG0002750	ASTEI20_042042	AMIN003185
OG0002751	ASTEI20_043268	AMIN002613
OG0002752	ASTEI20_041355	AMIN002611
OG0002753	ASTEI20_035001, ASTEI20_031439	AMIN006807
OG0002754	ASTEI20_042986	AMIN000694
OG0002755	ASTEI20_043255	AMIN005281
OG0002756	ASTEI20_034007	AMIN007561
OG0002757	ASTEI20_031669	AMIN007558
OG0002758	ASTEI20_042455, ASTEI20_039445	AMIN010190
OG0002759	ASTEI20_044708, ASTEI20_034792	AMIN010187
OG0002760	ASTEI20_035437, ASTEI20_033075	AMIN010188
OG0002761	ASTEI20_032904, ASTEI20_038140	AMIN007948
OG0002762	ASTEI20_037355, ASTEI20_035606	AMIN006351
OG0002763	ASTEI20_037374	AMIN006357
OG0002764	ASTEI20_036008	AMIN011255
OG0002765	ASTEI20_038395	AMIN011404
OG0002766	ASTEI20_039215	AMIN008445
OG0002767	ASTEI20_039500, ASTEI20_044965	AMIN010340
OG0002768	ASTEI20_043605, ASTEI20_036915	AMIN010336
OG0002769	ASTEI20_039174, ASTEI20_043648	AMIN010338
OG0002770	ASTEI20_043669	AMIN011256
OG0002771	ASTEI20_031289	AMIN004922
OG0002772	ASTEI20_034689	AMIN004567
OG0002773	ASTEI20_044984	AMIN005782
OG0002774	ASTEI20_032069	AMIN002380
OG0002775	ASTEI20_036393	AMIN007520
OG0002776	ASTEI20_038982	AMIN000503
OG0002777	ASTEI20_041082	AMIN000446
OG0002778	ASTEI20_033581	AMIN015518
OG0002779	ASTEI20_031356	AMIN006876
OG0002780	ASTEI20_031730	AMIN016126
OG0002781	ASTEI20_033506	AMIN006098
OG0002782	ASTEI20_043579	AMIN007279
OG0002783	ASTEI20_033510	AMIN001068
OG0002784	ASTEI20_033454	AMIN005460
OG0002785	ASTEI20_043506	AMIN004251
OG0002786	ASTEI20_040563	AMIN006124
OG0002787	ASTEI20_042081	AMIN009223
OG0002788	ASTEI20_031620	AMIN001969
OG0002789	ASTEI20_046078	AMIN007472
OG0002790	ASTEI20_036376	AMIN004735
OG0002791	ASTEI20_035283	AMIN010687
OG0002792	ASTEI20_041674	AMIN000749
OG0002793	ASTEI20_035433	AMIN002647
OG0002794	ASTEI20_032504	AMIN005274
OG0002795	ASTEI20_039535	AMIN008216
OG0002797	ASTEI20_041995	AMIN015800
OG0002798	ASTEI20_039129	AMIN014006
OG0002799	ASTEI20_044677	AMIN001234, AMIN001235
OG0002800	ASTEI20_036815	AMIN011385
OG0002801	ASTEI20_041263	AMIN011387
OG0002802	ASTEI20_040303	AMIN006562
OG0002803	ASTEI20_045262	AMIN005241
OG0002805	ASTEI20_036180	AMIN000061
OG0002806	ASTEI20_038470	AMIN000058, AMIN000059, AMIN000060
OG0002807	ASTEI20_038653	AMIN001135
OG0002808	ASTEI20_039157	AMIN002278
OG0002809	ASTEI20_043051	AMIN016219
OG0002810	ASTEI20_033386	AMIN002279
OG0002811	ASTEI20_043324, ASTEI20_044582	AMIN011088
OG0002812	ASTEI20_034651, ASTEI20_039374	AMIN011089
OG0002813	ASTEI20_042349	AMIN005483
OG0002814	ASTEI20_045568	AMIN000690
OG0002815	ASTEI20_042723	AMIN003686
OG0002816	ASTEI20_038464	AMIN000691
OG0002817	ASTEI20_040099	AMIN002980
OG0002818	ASTEI20_038216	AMIN003878
OG0002819	ASTEI20_042001	AMIN000942
OG0002820	ASTEI20_039837	AMIN004859
OG0002821	ASTEI20_040771	AMIN006788
OG0002822	ASTEI20_045734, ASTEI20_043342	AMIN000425
OG0002823	ASTEI20_043981	AMIN007658
OG0002824	ASTEI20_039742	AMIN004586
OG0002825	ASTEI20_040760	AMIN000231
OG0002826	ASTEI20_036235	AMIN003824
OG0002827	ASTEI20_035479	AMIN003121
OG0002828	ASTEI20_040245	AMIN011200
OG0002829	ASTEI20_043683	AMIN003369
OG0002830	ASTEI20_044803	AMIN003368
OG0002831	ASTEI20_033721	AMIN003379
OG0002832	ASTEI20_043453, ASTEI20_033859	AMIN003086
OG0002833	ASTEI20_043354	AMIN000480
OG0002834	ASTEI20_031003	AMIN000482
OG0002835	ASTEI20_033542	AMIN006450
OG0002836	ASTEI20_032381	AMIN008456
OG0002837	ASTEI20_043332	AMIN008455
OG0002838	ASTEI20_040030, ASTEI20_035986	AMIN010492
OG0002839	ASTEI20_042023	AMIN006376
OG0002840	ASTEI20_032703	AMIN006373
OG0002841	ASTEI20_032336	AMIN016250
OG0002842	ASTEI20_044120	AMIN002257
OG0002843	ASTEI20_032634	AMIN002258
OG0002844	ASTEI20_041128	AMIN002260
OG0002845	ASTEI20_036660	AMIN011653
OG0002846	ASTEI20_037743	AMIN005387
OG0002847	ASTEI20_034749	AMIN000838
OG0002848	ASTEI20_042076	AMIN001158
OG0002849	ASTEI20_045293	AMIN008521
OG0002850	ASTEI20_040918	AMIN008523
OG0002851	ASTEI20_034664	AMIN010192
OG0002852	ASTEI20_037276	AMIN011114
OG0002853	ASTEI20_042010, ASTEI20_039841	AMIN010191
OG0002854	ASTEI20_032753	AMIN004750
OG0002855	ASTEI20_044037	AMIN004220
OG0002856	ASTEI20_032038	AMIN000013
OG0002857	ASTEI20_034702	AMIN000101
OG0002858	ASTEI20_033271	AMIN004147
OG0002859	ASTEI20_044532	AMIN003018
OG0002860	ASTEI20_033968	AMIN004563
OG0002862	ASTEI20_036011	AMIN001779
OG0002863	ASTEI20_041589	AMIN007597
OG0002864	ASTEI20_039520	AMIN004071
OG0002866	ASTEI20_034368	AMIN009412
OG0002867	ASTEI20_036468	AMIN009602
OG0002868	ASTEI20_040579	AMIN002143
OG0002869	ASTEI20_031827	AMIN002078
OG0002870	ASTEI20_043847	AMIN007567
OG0002871	ASTEI20_040291	AMIN005489
OG0002872	ASTEI20_031138	AMIN000957
OG0002873	ASTEI20_031237	AMIN009520
OG0002874	ASTEI20_038770	AMIN001194
OG0002875	ASTEI20_033767	AMIN011556
OG0002876	ASTEI20_034692	AMIN007714
OG0002877	ASTEI20_039397	AMIN004268
OG0002878	ASTEI20_035306	AMIN000241
OG0002879	ASTEI20_038211	AMIN009635
OG0002880	ASTEI20_043490	AMIN014762
OG0002881	ASTEI20_032845	AMIN009847
OG0002882	ASTEI20_034884	AMIN004222
OG0002883	ASTEI20_042972	AMIN003335
OG0002884	ASTEI20_033273	AMIN015785
OG0002885	ASTEI20_031632	AMIN006864
OG0002886	ASTEI20_040415	AMIN000591
OG0002887	ASTEI20_040451	AMIN007433
OG0002888	ASTEI20_034645	AMIN008850
OG0002889	ASTEI20_037425	AMIN008820
OG0002890	ASTEI20_034932	AMIN002961
OG0002891	ASTEI20_042628	AMIN002967
OG0002892	ASTEI20_041988	AMIN002962
OG0002893	ASTEI20_039188	AMIN002966
OG0002894	ASTEI20_036240	AMIN011657
OG0002895	ASTEI20_036420	AMIN007775
OG0002896	ASTEI20_038010	AMIN003615
OG0002897	ASTEI20_031662	AMIN011403
OG0002898	ASTEI20_041618	AMIN010244
OG0002899	ASTEI20_031577	AMIN001613
OG0002900	ASTEI20_031941	AMIN007040
OG0002901	ASTEI20_045995	AMIN001198
OG0002902	ASTEI20_036833	AMIN001202
OG0002903	ASTEI20_038565	AMIN001197
OG0002904	ASTEI20_032729	AMIN007221
OG0002905	ASTEI20_040457, ASTEI20_040430	AMIN006645
OG0002906	ASTEI20_040801, ASTEI20_032345	AMIN006648
OG0002907	ASTEI20_040599	AMIN011636
OG0002908	ASTEI20_036622	AMIN000188
OG0002909	ASTEI20_039408	AMIN002416
OG0002910	ASTEI20_039111	AMIN003329
OG0002911	ASTEI20_045735	AMIN011210
OG0002912	ASTEI20_031624	AMIN003739
OG0002913	ASTEI20_030955	AMIN002410
OG0002915	ASTEI20_034011	AMIN004997
OG0002916	ASTEI20_034048	AMIN004888
OG0002918	ASTEI20_034329	AMIN001097
OG0002919	ASTEI20_034412	AMIN001943
OG0002920	ASTEI20_038761	AMIN004896
OG0002921	ASTEI20_038200	AMIN001015
OG0002922	ASTEI20_036446	AMIN005282
OG0002923	ASTEI20_032252	AMIN001671
OG0002924	ASTEI20_042552	AMIN001865
OG0002925	ASTEI20_034326	AMIN007441
OG0002926	ASTEI20_042964, ASTEI20_043545	AMIN008793
OG0002927	ASTEI20_039059	AMIN009367
OG0002928	ASTEI20_035858	AMIN009366
OG0002929	ASTEI20_042378	AMIN007349
OG0002930	ASTEI20_040395	AMIN015789
OG0002931	ASTEI20_034176	AMIN002452
OG0002932	ASTEI20_031082	AMIN006152
OG0002933	ASTEI20_035327	AMIN010573
OG0002934	ASTEI20_037055	AMIN002593
OG0002935	ASTEI20_044006	AMIN000182
OG0002936	ASTEI20_036147	AMIN008222
OG0002937	ASTEI20_041465	AMIN010620
OG0002938	ASTEI20_042107, ASTEI20_045217	AMIN010623
OG0002939	ASTEI20_045309	AMIN010120
OG0002940	ASTEI20_040816	AMIN014043
OG0002941	ASTEI20_031176	AMIN002819
OG0002942	ASTEI20_034548	AMIN010317
OG0002943	ASTEI20_040550	AMIN010868
OG0002944	ASTEI20_031509	AMIN006547
OG0002945	ASTEI20_043625	AMIN001314
OG0002946	ASTEI20_031666	AMIN007437
OG0002947	ASTEI20_035809	AMIN006879
OG0002948	ASTEI20_032295	AMIN000937
OG0002949	ASTEI20_042124	AMIN007483
OG0002950	ASTEI20_042629	AMIN005008
OG0002951	ASTEI20_041481	AMIN000935
OG0002952	ASTEI20_043894	AMIN000072
OG0002953	ASTEI20_032824	AMIN001945
OG0002954	ASTEI20_030971	AMIN005606
OG0002955	ASTEI20_042235	AMIN011423
OG0002956	ASTEI20_039190	AMIN002479
OG0002957	ASTEI20_033887	AMIN009037
OG0002958	ASTEI20_039309	AMIN009038
OG0002959	ASTEI20_040642	AMIN008470
OG0002960	ASTEI20_042313	AMIN004347
OG0002961	ASTEI20_030842	AMIN008902
OG0002962	ASTEI20_042795	AMIN007707
OG0002963	ASTEI20_032088	AMIN007710
OG0002964	ASTEI20_044945, ASTEI20_034767	AMIN004317
OG0002965	ASTEI20_034856	AMIN001801
OG0002966	ASTEI20_042566	AMIN008602
OG0002967	ASTEI20_044793	AMIN015583
OG0002968	ASTEI20_033443	AMIN004089
OG0002969	ASTEI20_037228	AMIN008178
OG0002970	ASTEI20_032205	AMIN000086
OG0002971	ASTEI20_042630	AMIN004572
OG0002972	ASTEI20_045183	AMIN005154
OG0002973	ASTEI20_036665	AMIN001760
OG0002974	ASTEI20_034062, ASTEI20_031755	AMIN001308
OG0002975	ASTEI20_042248, ASTEI20_031069	AMIN014137
OG0002976	ASTEI20_035805, ASTEI20_039196	AMIN007348
OG0002977	ASTEI20_035736	AMIN015495
OG0002978	ASTEI20_045654	AMIN005468
OG0002979	ASTEI20_036103	AMIN005688
OG0002980	ASTEI20_038466, ASTEI20_040654	AMIN003084
OG0002981	ASTEI20_039208, ASTEI20_039135	AMIN003083
OG0002983	ASTEI20_032983	AMIN009248
OG0002984	ASTEI20_040296	AMIN003788
OG0002985	ASTEI20_038369	AMIN011260
OG0002986	ASTEI20_042422, ASTEI20_036839	AMIN007363
OG0002987	ASTEI20_033524	AMIN016297, AMIN016298
OG0002988	ASTEI20_038886	AMIN000024
OG0002989	ASTEI20_040751	AMIN002038
OG0002990	ASTEI20_034456	AMIN000772
OG0002991	ASTEI20_043962	AMIN006802
OG0002992	ASTEI20_033749	AMIN005625
OG0002993	ASTEI20_036624	AMIN011531
OG0002994	ASTEI20_043768	AMIN008551
OG0002995	ASTEI20_045834	AMIN007408
OG0002996	ASTEI20_034911	AMIN001444
OG0002997	ASTEI20_043600	AMIN001445
