Orthogroup	AstephensiUCISS2018	AsinensisChina
OG0001708	ASTEI20_032726	ASIC018906
OG0001709	ASTEI20_031168	ASIC006155
OG0001711	ASTEI20_043482	ASIC000584
OG0001712	ASTEI20_044747	ASIC006773
OG0001713	ASTEI20_043609	ASIC015055
OG0001714	ASTEI20_035959	ASIC022112
OG0001715	ASTEI20_031480	ASIC011809
OG0001716	ASTEI20_038842	ASIC002238
OG0001717	ASTEI20_037507	ASIC002242
OG0001718	ASTEI20_038625	ASIC004638
OG0001719	ASTEI20_036464	ASIC012291, ASIC012290, ASIC001795
OG0001720	ASTEI20_041287	ASIC020115
OG0001721	ASTEI20_042411	ASIC004623
OG0001722	ASTEI20_032535, ASTEI20_041731	ASIC002153
OG0001723	ASTEI20_031843, ASTEI20_040841, ASTEI20_031160	ASIC002151
OG0001724	ASTEI20_036983	ASIC011054
OG0001725	ASTEI20_041120, ASTEI20_042746	ASIC016657
OG0001726	ASTEI20_040981	ASIC009879
OG0001727	ASTEI20_039043, ASTEI20_036302	ASIC007690
OG0001728	ASTEI20_033338	ASIC005024
OG0001729	ASTEI20_032573	ASIC012783
OG0001730	ASTEI20_046147	ASIC016113
OG0001731	ASTEI20_043032	ASIC018716
OG0001732	ASTEI20_038824	ASIC020433, ASIC009368
OG0001733	ASTEI20_045861	ASIC015266, ASIC006784
OG0001734	ASTEI20_034717	ASIC014874
OG0001735	ASTEI20_043192	ASIC006149
OG0001736	ASTEI20_042485	ASIC005502
OG0001737	ASTEI20_040207	ASIC015876
OG0001738	ASTEI20_045717	ASIC006245
OG0001739	ASTEI20_033145	ASIC017141, ASIC015939
OG0001740	ASTEI20_032194	ASIC003010
OG0001742	ASTEI20_033660	ASIC007116
OG0001743	ASTEI20_032035, ASTEI20_038238	ASIC010673
OG0001744	ASTEI20_031801, ASTEI20_031467	ASIC010670
OG0001745	ASTEI20_043866, ASTEI20_032094	ASIC010671
OG0001746	ASTEI20_045808, ASTEI20_037204	ASIC010669
OG0001747	ASTEI20_031995	ASIC010414
OG0001748	ASTEI20_040333	ASIC014865, ASIC014866
OG0001749	ASTEI20_032529	ASIC014904
OG0001750	ASTEI20_042506	ASIC007686
OG0001751	ASTEI20_043046, ASTEI20_037157	ASIC018362
OG0001752	ASTEI20_037540, ASTEI20_044241	ASIC004407
OG0001753	ASTEI20_033934	ASIC004236
OG0001754	ASTEI20_043771	ASIC018176
OG0001755	ASTEI20_036243	ASIC009942, ASIC009944
OG0001756	ASTEI20_032384	ASIC018692
OG0001757	ASTEI20_039607, ASTEI20_031747	ASIC019996, ASIC020307
OG0001758	ASTEI20_043429	ASIC014201
OG0001759	ASTEI20_036159, ASTEI20_036150	ASIC014157, ASIC014168
OG0001760	ASTEI20_041913	ASIC011226
OG0001761	ASTEI20_041466	ASIC003919
OG0001762	ASTEI20_035407	ASIC009563
OG0001763	ASTEI20_035419, ASTEI20_034875	ASIC003781
OG0001764	ASTEI20_041129	ASIC015177
OG0001765	ASTEI20_043912	ASIC015166
OG0001767	ASTEI20_030990	ASIC009857
OG0001768	ASTEI20_041744	ASIC018840
OG0001769	ASTEI20_040757	ASIC009858
OG0001771	ASTEI20_031072	ASIC005885
OG0001772	ASTEI20_035647	ASIC005879
OG0001773	ASTEI20_037349, ASTEI20_038577	ASIC008145
OG0001774	ASTEI20_034613, ASTEI20_040447	ASIC008255
OG0001775	ASTEI20_033886	ASIC006442, ASIC006441
OG0001776	ASTEI20_040153, ASTEI20_041357	ASIC016592
OG0001777	ASTEI20_045676	ASIC006908
OG0001778	ASTEI20_044516	ASIC003503
OG0001779	ASTEI20_040038, ASTEI20_033471	ASIC018358
OG0001780	ASTEI20_035209, ASTEI20_033533	ASIC018357
OG0001781	ASTEI20_033007, ASTEI20_039908	ASIC021593
OG0001782	ASTEI20_045598	ASIC008028
OG0001784	ASTEI20_036964	ASIC016573
OG0001785	ASTEI20_030933	ASIC015719
OG0001786	ASTEI20_045923	ASIC017660
OG0001787	ASTEI20_037413, ASTEI20_040924	ASIC016080
OG0001788	ASTEI20_032268, ASTEI20_031441	ASIC016710, ASIC016712
OG0001789	ASTEI20_040809, ASTEI20_042407	ASIC016709
OG0001790	ASTEI20_033967	ASIC003950
OG0001791	ASTEI20_031834	ASIC008766
OG0001792	ASTEI20_032082	ASIC021208
OG0001793	ASTEI20_036230	ASIC021180
OG0001794	ASTEI20_042088	ASIC021181
OG0001795	ASTEI20_038575	ASIC007663
OG0001796	ASTEI20_042488, ASTEI20_033782	ASIC012918
OG0001797	ASTEI20_039382, ASTEI20_042133	ASIC007477
OG0001798	ASTEI20_039834, ASTEI20_037577	ASIC004899
OG0001799	ASTEI20_042574	ASIC021462, ASIC021463
OG0001800	ASTEI20_041925	ASIC001509
OG0001801	ASTEI20_032249, ASTEI20_044419	ASIC019678
OG0001802	ASTEI20_039123	ASIC014309
OG0001803	ASTEI20_031046	ASIC009519
OG0001804	ASTEI20_032019	ASIC014383
OG0001805	ASTEI20_041337	ASIC021473, ASIC021472
OG0001806	ASTEI20_030899	ASIC012948
OG0001807	ASTEI20_030854	ASIC004252
OG0001808	ASTEI20_040564	ASIC021331
OG0001809	ASTEI20_035245	ASIC014535
OG0001810	ASTEI20_034003	ASIC014549, ASIC014550, ASIC011629, ASIC015060
OG0001811	ASTEI20_042652	ASIC004319
OG0001812	ASTEI20_033856	ASIC006309
OG0001813	ASTEI20_044757, ASTEI20_035110	ASIC002411
OG0001814	ASTEI20_035510, ASTEI20_042165	ASIC002412
OG0001815	ASTEI20_034099	ASIC005845, ASIC005844
OG0001816	ASTEI20_031736	ASIC008708, ASIC008709
OG0001817	ASTEI20_041523	ASIC020783
OG0001818	ASTEI20_042705	ASIC021626
OG0001819	ASTEI20_046034	ASIC009549
OG0001820	ASTEI20_033501	ASIC003777
OG0001821	ASTEI20_040854	ASIC001032
OG0001822	ASTEI20_036744	ASIC006665
OG0001823	ASTEI20_032997	ASIC019817
OG0001824	ASTEI20_045455	ASIC002801
OG0001826	ASTEI20_035827	ASIC014583
OG0001827	ASTEI20_045866	ASIC020438
OG0001828	ASTEI20_037985	ASIC014192
OG0001829	ASTEI20_046038	ASIC008118
OG0001831	ASTEI20_041187	ASIC000567
OG0001832	ASTEI20_040160, ASTEI20_032039	ASIC018160
OG0001833	ASTEI20_031708	ASIC005302
OG0001834	ASTEI20_037485	ASIC016151, ASIC016173
OG0001835	ASTEI20_036403	ASIC021750
OG0001836	ASTEI20_042347	ASIC022021, ASIC022016
OG0001837	ASTEI20_033220	ASIC020182
OG0001838	ASTEI20_032676	ASIC019355
OG0001839	ASTEI20_038069	ASIC006748
OG0001840	ASTEI20_035424	ASIC003471
OG0001841	ASTEI20_043914	ASIC007780
OG0001842	ASTEI20_045526	ASIC004930
OG0001843	ASTEI20_031750	ASIC007727
OG0001844	ASTEI20_044431	ASIC013647
OG0001845	ASTEI20_037816	ASIC020613
OG0001846	ASTEI20_038890	ASIC012705
OG0001848	ASTEI20_031988	ASIC005374
OG0001849	ASTEI20_030903	ASIC019284
OG0001850	ASTEI20_031794	ASIC015008
OG0001851	ASTEI20_041258	ASIC013242
OG0001852	ASTEI20_036534	ASIC015215
OG0001853	ASTEI20_037869	ASIC014486
OG0001854	ASTEI20_034268, ASTEI20_037029	ASIC018344
OG0001855	ASTEI20_036388	ASIC019590
OG0001856	ASTEI20_040542	ASIC013509, ASIC013513
OG0001857	ASTEI20_035922	ASIC002314
OG0001858	ASTEI20_042276	ASIC019799
OG0001859	ASTEI20_031681	ASIC004396
OG0001860	ASTEI20_039863, ASTEI20_046134	ASIC002154
OG0001861	ASTEI20_038042	ASIC010189, ASIC010188
OG0001862	ASTEI20_037651, ASTEI20_044537	ASIC021592
OG0001863	ASTEI20_037372	ASIC009132, ASIC010402
OG0001864	ASTEI20_044602	ASIC003186
OG0001865	ASTEI20_043097	ASIC000588
OG0001866	ASTEI20_037390	ASIC008731
OG0001867	ASTEI20_042987	ASIC002720
OG0001868	ASTEI20_038241	ASIC011955
OG0001869	ASTEI20_037491	ASIC012024
OG0001870	ASTEI20_034082	ASIC021697, ASIC021696
OG0001871	ASTEI20_042752	ASIC012345, ASIC012346
OG0001872	ASTEI20_038278	ASIC021037
OG0001873	ASTEI20_038024, ASTEI20_038582	ASIC021542
OG0001874	ASTEI20_041695	ASIC009436
OG0001875	ASTEI20_041292	ASIC012424
OG0001877	ASTEI20_036784	ASIC002040
OG0001878	ASTEI20_033787	ASIC006957, ASIC006955, ASIC006954
OG0001879	ASTEI20_032455	ASIC011921
OG0001881	ASTEI20_038226	ASIC021170
OG0001882	ASTEI20_042291	ASIC007238
OG0001882	ASTEI20_040087	ASIC007261
OG0001883	ASTEI20_032672	ASIC002883
OG0001884	ASTEI20_036565	ASIC020748
OG0001885	ASTEI20_036144	ASIC013229
OG0001886	ASTEI20_044448	ASIC003976, ASIC003975
OG0001887	ASTEI20_032333	ASIC006252
OG0001889	ASTEI20_031789	ASIC009561
OG0001890	ASTEI20_038678	ASIC005099
OG0001891	ASTEI20_043144	ASIC017267
OG0001892	ASTEI20_039023	ASIC010892
OG0001893	ASTEI20_042354	ASIC014801
OG0001894	ASTEI20_039276	ASIC005224
OG0001895	ASTEI20_034192	ASIC007847
OG0001896	ASTEI20_039087	ASIC014534
OG0001897	ASTEI20_038612	ASIC006363
OG0001898	ASTEI20_039514	ASIC010238
OG0001899	ASTEI20_037992, ASTEI20_041200	ASIC010611
OG0001901	ASTEI20_033230	ASIC004873
OG0001902	ASTEI20_033748, ASTEI20_034244	ASIC014059
OG0001905	ASTEI20_039676, ASTEI20_039442	ASIC007571
OG0001906	ASTEI20_043599	ASIC003552
OG0001907	ASTEI20_039981	ASIC004244, ASIC004243
OG0001908	ASTEI20_034931, ASTEI20_045139	ASIC021541
OG0001909	ASTEI20_034649	ASIC006929
OG0001910	ASTEI20_035560	ASIC015878, ASIC015879
OG0001912	ASTEI20_038308	ASIC018298, ASIC018297
OG0001913	ASTEI20_045888	ASIC005230
OG0001914	ASTEI20_033192	ASIC016511, ASIC016522
OG0001915	ASTEI20_032137	ASIC013236
OG0001916	ASTEI20_036547	ASIC012531
OG0001917	ASTEI20_033135	ASIC004591
OG0001918	ASTEI20_039850	ASIC016928
OG0001919	ASTEI20_032506, ASTEI20_034145	ASIC012967
OG0001920	ASTEI20_032952, ASTEI20_035955	ASIC008312
OG0001922	ASTEI20_041614	ASIC016606
OG0001923	ASTEI20_042360, ASTEI20_043663	ASIC005465, ASIC018679
OG0001924	ASTEI20_044885	ASIC009960
OG0001925	ASTEI20_045408	ASIC017116
OG0001926	ASTEI20_044355	ASIC007667
OG0001927	ASTEI20_036613, ASTEI20_034791	ASIC021149
OG0001928	ASTEI20_037817	ASIC010994, ASIC010995
OG0001929	ASTEI20_045832	ASIC017135
OG0001930	ASTEI20_037415, ASTEI20_043375	ASIC018934
OG0001931	ASTEI20_037972	ASIC017142
OG0001933	ASTEI20_042626	ASIC010074
OG0001934	ASTEI20_032057	ASIC003097
OG0001935	ASTEI20_038257	ASIC002642
OG0001937	ASTEI20_031233	ASIC019720
OG0001938	ASTEI20_043302	ASIC019487
OG0001939	ASTEI20_042844	ASIC011519
OG0001940	ASTEI20_036625	ASIC020414
OG0001941	ASTEI20_037166	ASIC004459
OG0001942	ASTEI20_041905	ASIC012314
OG0001943	ASTEI20_034028, ASTEI20_045234	ASIC006172
OG0001944	ASTEI20_031703, ASTEI20_035250	ASIC018346
OG0001945	ASTEI20_035291	ASIC017118, ASIC017115, ASIC017119
OG0001946	ASTEI20_034942	ASIC004412
OG0001948	ASTEI20_042689	ASIC020352
OG0001949	ASTEI20_045917	ASIC007223
OG0001950	ASTEI20_036486	ASIC018763
OG0001951	ASTEI20_042361	ASIC006483
OG0001952	ASTEI20_033277, ASTEI20_045218	ASIC016664, ASIC016674
OG0001953	ASTEI20_043565, ASTEI20_045155, ASTEI20_035295	ASIC018764
OG0001954	ASTEI20_035344	ASIC021195, ASIC021185
OG0001955	ASTEI20_042105	ASIC017365, ASIC017366
OG0001956	ASTEI20_044647	ASIC006304
OG0001957	ASTEI20_032903	ASIC012991
OG0001958	ASTEI20_041677	ASIC015940
OG0001959	ASTEI20_043534	ASIC002843
OG0001960	ASTEI20_037795	ASIC004698
OG0001961	ASTEI20_040225	ASIC007253
OG0001962	ASTEI20_036824	ASIC013443
OG0001963	ASTEI20_031084	ASIC012780
OG0001964	ASTEI20_035509, ASTEI20_030939	ASIC002077
OG0001965	ASTEI20_045582	ASIC018334
OG0001965	ASTEI20_038449	ASIC018335
OG0001968	ASTEI20_039612	ASIC011281
OG0001969	ASTEI20_033204	ASIC019240
OG0001970	ASTEI20_045665	ASIC020957
OG0001971	ASTEI20_038689	ASIC020075
OG0001972	ASTEI20_036740	ASIC014975
OG0001973	ASTEI20_041252	ASIC014644, ASIC014647, ASIC014646
OG0001974	ASTEI20_043787	ASIC006809, ASIC006810, ASIC006808
OG0001975	ASTEI20_035666	ASIC016307
OG0001976	ASTEI20_045292, ASTEI20_032118	ASIC002837
OG0001977	ASTEI20_031158	ASIC007593, ASIC007592
OG0001978	ASTEI20_045946	ASIC013183
OG0001979	ASTEI20_039620	ASIC021431
OG0001980	ASTEI20_040848	ASIC007105
OG0001981	ASTEI20_045261	ASIC004738, ASIC005416, ASIC005417
OG0001982	ASTEI20_041821	ASIC009559
OG0001983	ASTEI20_033180	ASIC000726
OG0001984	ASTEI20_041173	ASIC007908
OG0001986	ASTEI20_043037	ASIC018430
OG0001986	ASTEI20_032474	ASIC018431
OG0001988	ASTEI20_044476	ASIC009310
OG0001991	ASTEI20_032250	ASIC015307
OG0001997	ASTEI20_033486	ASIC008026
OG0001997	ASTEI20_037702	ASIC005202
OG0001998	ASTEI20_033580	ASIC007113
OG0002000	ASTEI20_043117	ASIC017876
OG0002010	ASTEI20_043728	ASIC009445
OG0002011	ASTEI20_031388	ASIC003541
OG0002011	ASTEI20_032727	ASIC003529
OG0002013	ASTEI20_036993, ASTEI20_030795	ASIC006460
OG0002014	ASTEI20_033347, ASTEI20_044121, ASTEI20_041426	ASIC011677, ASIC011676
OG0002016	ASTEI20_033827	ASIC022292
OG0002016	ASTEI20_043707	ASIC022293
OG0002017	ASTEI20_036883, ASTEI20_035099, ASTEI20_035335, ASTEI20_032514, ASTEI20_039527, ASTEI20_042137, ASTEI20_033961, ASTEI20_038108, ASTEI20_035266	ASIC018188
OG0002027	ASTEI20_040844	ASIC003238
OG0002028	ASTEI20_030975	ASIC004635
OG0002029	ASTEI20_038356	ASIC004624
OG0002030	ASTEI20_045294	ASIC003349, ASIC003350
OG0002031	ASTEI20_046042	ASIC018682
OG0002032	ASTEI20_033387	ASIC002958
OG0002033	ASTEI20_031548	ASIC011378, ASIC011377
OG0002034	ASTEI20_038919	ASIC012000
OG0002035	ASTEI20_037405	ASIC021027
OG0002036	ASTEI20_032974	ASIC000810
OG0002037	ASTEI20_035677	ASIC011301
OG0002038	ASTEI20_037287, ASTEI20_041594	ASIC021827
OG0002039	ASTEI20_038166	ASIC002947
OG0002041	ASTEI20_037622	ASIC005413
OG0002043	ASTEI20_034261	ASIC016092
OG0002044	ASTEI20_033133	ASIC020314
OG0002045	ASTEI20_041826	ASIC003997
OG0002046	ASTEI20_045091	ASIC022294
OG0002047	ASTEI20_040307	ASIC015164
OG0002048	ASTEI20_042497	ASIC019373
OG0002049	ASTEI20_043422	ASIC022323
OG0002050	ASTEI20_037316	ASIC019555
OG0002051	ASTEI20_036454	ASIC021402
OG0002052	ASTEI20_041524	ASIC019453
OG0002053	ASTEI20_035514	ASIC019558
OG0002054	ASTEI20_032285	ASIC017988
OG0002056	ASTEI20_030861, ASTEI20_039151	ASIC014046
OG0002057	ASTEI20_034804	ASIC001072
OG0002058	ASTEI20_034372	ASIC021480
OG0002059	ASTEI20_040668	ASIC020254
OG0002060	ASTEI20_040983	ASIC001073, ASIC001075
OG0002061	ASTEI20_041687	ASIC021479
OG0002062	ASTEI20_041269	ASIC008087
OG0002063	ASTEI20_034120	ASIC021534, ASIC021535
OG0002064	ASTEI20_040879, ASTEI20_032487	ASIC005023
OG0002065	ASTEI20_035451	ASIC007917
OG0002066	ASTEI20_030894	ASIC022139, ASIC007889
OG0002067	ASTEI20_042700	ASIC008733
OG0002068	ASTEI20_031658	ASIC008782, ASIC008781
OG0002069	ASTEI20_035230	ASIC022124
OG0002070	ASTEI20_031039	ASIC013018
OG0002071	ASTEI20_032494, ASTEI20_036643	ASIC018214
OG0002072	ASTEI20_031374	ASIC021729
OG0002073	ASTEI20_042939	ASIC021275
OG0002074	ASTEI20_033610	ASIC021271
OG0002075	ASTEI20_045022	ASIC021274
OG0002076	ASTEI20_039020	ASIC021272
OG0002077	ASTEI20_042676, ASTEI20_038212	ASIC018161
OG0002078	ASTEI20_037427	ASIC021866
OG0002079	ASTEI20_036201	ASIC021930
OG0002080	ASTEI20_034912	ASIC021867
OG0002081	ASTEI20_044082	ASIC018312
OG0002082	ASTEI20_031484	ASIC015286
OG0002083	ASTEI20_034882	ASIC018021
OG0002084	ASTEI20_036723	ASIC005781
OG0002085	ASTEI20_042187	ASIC018454
OG0002086	ASTEI20_031564	ASIC018129
OG0002087	ASTEI20_042145	ASIC017914
OG0002088	ASTEI20_033684, ASTEI20_035704	ASIC006000
OG0002090	ASTEI20_031049	ASIC017867
OG0002091	ASTEI20_034908	ASIC018456, ASIC018455
OG0002092	ASTEI20_035793	ASIC018125
OG0002093	ASTEI20_044480	ASIC017181
OG0002094	ASTEI20_033284	ASIC017936
OG0002095	ASTEI20_044352	ASIC007719
OG0002096	ASTEI20_037883	ASIC016402
OG0002097	ASTEI20_036152	ASIC016405
OG0002098	ASTEI20_031451	ASIC004650
OG0002099	ASTEI20_041002	ASIC001246
OG0002100	ASTEI20_041235	ASIC005556
OG0002101	ASTEI20_040812, ASTEI20_044122	ASIC013962
OG0002102	ASTEI20_031709	ASIC014056
OG0002103	ASTEI20_035027	ASIC007670
OG0002104	ASTEI20_041521	ASIC022330
OG0002105	ASTEI20_031650	ASIC014546
OG0002106	ASTEI20_034217	ASIC006877
OG0002107	ASTEI20_044283	ASIC006879
OG0002108	ASTEI20_041613	ASIC008629
OG0002109	ASTEI20_041163	ASIC001854, ASIC001856
OG0002110	ASTEI20_045396	ASIC016203
OG0002111	ASTEI20_035886	ASIC022024
OG0002112	ASTEI20_040398	ASIC009627
OG0002113	ASTEI20_034837	ASIC005908
OG0002114	ASTEI20_040665	ASIC002871
OG0002116	ASTEI20_033071	ASIC002426
OG0002117	ASTEI20_041900	ASIC002449
OG0002118	ASTEI20_030999	ASIC014936
OG0002119	ASTEI20_034988	ASIC021143
OG0002120	ASTEI20_044893	ASIC005250
OG0002121	ASTEI20_043881	ASIC006671, ASIC022374
OG0002122	ASTEI20_035468	ASIC010254, ASIC013901
OG0002123	ASTEI20_040903	ASIC007755
OG0002124	ASTEI20_045171	ASIC000961
OG0002125	ASTEI20_039350	ASIC015819
OG0002126	ASTEI20_043991	ASIC000959
OG0002127	ASTEI20_039865	ASIC014918
OG0002128	ASTEI20_042584	ASIC019705, ASIC019707
OG0002129	ASTEI20_032714	ASIC019737
OG0002130	ASTEI20_042890	ASIC019714
OG0002131	ASTEI20_036107	ASIC019715
OG0002132	ASTEI20_045512	ASIC019713
OG0002133	ASTEI20_035183	ASIC019759
OG0002134	ASTEI20_041249	ASIC007671
OG0002135	ASTEI20_043509	ASIC010759
OG0002136	ASTEI20_044664	ASIC010608
OG0002137	ASTEI20_041310, ASTEI20_044941	ASIC014649
OG0002138	ASTEI20_045926, ASTEI20_037295	ASIC012823
OG0002139	ASTEI20_045133	ASIC013576
OG0002140	ASTEI20_045067	ASIC016191
OG0002141	ASTEI20_045483	ASIC015744
OG0002142	ASTEI20_046159	ASIC010760, ASIC010761
OG0002143	ASTEI20_037003	ASIC019340, ASIC002840
OG0002144	ASTEI20_044553	ASIC010953
OG0002145	ASTEI20_041539	ASIC020567
OG0002146	ASTEI20_037196	ASIC010207
OG0002150	ASTEI20_041855	ASIC010178
OG0002151	ASTEI20_036092	ASIC010199
OG0002152	ASTEI20_043368	ASIC010176
OG0002153	ASTEI20_036400	ASIC006529
OG0002154	ASTEI20_044590	ASIC003166
OG0002156	ASTEI20_041089	ASIC013182
OG0002157	ASTEI20_039045	ASIC013249, ASIC011665
OG0002158	ASTEI20_046149	ASIC016147
OG0002159	ASTEI20_033709	ASIC016158
OG0002160	ASTEI20_033303	ASIC005907
OG0002161	ASTEI20_042500	ASIC006503, ASIC006502
OG0002162	ASTEI20_045719	ASIC005909
OG0002163	ASTEI20_044009	ASIC013595
OG0002164	ASTEI20_038889	ASIC006489
OG0002165	ASTEI20_032420	ASIC014180
OG0002166	ASTEI20_033236	ASIC016190
OG0002167	ASTEI20_035998	ASIC017363
OG0002168	ASTEI20_031546	ASIC014172, ASIC014173
OG0002169	ASTEI20_045450	ASIC014175, ASIC014177
OG0002170	ASTEI20_039366	ASIC017385
OG0002171	ASTEI20_044237	ASIC014537
OG0002172	ASTEI20_030876	ASIC017374
OG0002173	ASTEI20_042249	ASIC015855, ASIC015859
OG0002174	ASTEI20_039001	ASIC015765
OG0002175	ASTEI20_038172	ASIC015862
OG0002176	ASTEI20_037794	ASIC015758
OG0002177	ASTEI20_034873	ASIC010305
OG0002178	ASTEI20_043055	ASIC010323
OG0002179	ASTEI20_034393	ASIC006967
OG0002180	ASTEI20_034482, ASTEI20_031731	ASIC006946
OG0002181	ASTEI20_039889	ASIC006978
OG0002182	ASTEI20_039066	ASIC006962
OG0002183	ASTEI20_035823	ASIC006984
OG0002184	ASTEI20_036865	ASIC011347
OG0002185	ASTEI20_038700	ASIC019987
OG0002186	ASTEI20_031406	ASIC009871
OG0002187	ASTEI20_042567	ASIC005548
OG0002188	ASTEI20_036417	ASIC005547
OG0002189	ASTEI20_039485	ASIC017009
OG0002190	ASTEI20_036177	ASIC012115
OG0002191	ASTEI20_042517	ASIC006119, ASIC004492
OG0002192	ASTEI20_032625	ASIC006854
OG0002193	ASTEI20_045635	ASIC006085
OG0002194	ASTEI20_033869	ASIC010661
OG0002195	ASTEI20_043113	ASIC006826, ASIC015187
OG0002196	ASTEI20_030907	ASIC010660, ASIC009424
OG0002197	ASTEI20_037747	ASIC017994
OG0002198	ASTEI20_044611	ASIC020896
OG0002199	ASTEI20_044477	ASIC000166
OG0002200	ASTEI20_039345, ASTEI20_035076	ASIC016662
OG0002201	ASTEI20_034899, ASTEI20_043590	ASIC011783
OG0002202	ASTEI20_042659, ASTEI20_038102	ASIC011776
OG0002203	ASTEI20_032832	ASIC011768
OG0002204	ASTEI20_039331	ASIC020338
OG0002205	ASTEI20_044937, ASTEI20_043622	ASIC016661
OG0002206	ASTEI20_041536, ASTEI20_033605	ASIC011778
OG0002207	ASTEI20_044187	ASIC017189
OG0002208	ASTEI20_045046	ASIC005717, ASIC005716
OG0002209	ASTEI20_040057	ASIC010450
OG0002210	ASTEI20_040549, ASTEI20_037897	ASIC010672
OG0002211	ASTEI20_033041	ASIC018457
OG0002212	ASTEI20_035996	ASIC012834
OG0002213	ASTEI20_033801	ASIC014686
OG0002214	ASTEI20_038668	ASIC002967
OG0002215	ASTEI20_033327	ASIC005356
OG0002216	ASTEI20_040253	ASIC012340
OG0002217	ASTEI20_032995	ASIC007862
OG0002218	ASTEI20_035481	ASIC007958
OG0002219	ASTEI20_032843	ASIC005214
OG0002220	ASTEI20_045640	ASIC003502
OG0002221	ASTEI20_034270	ASIC004404
OG0002222	ASTEI20_037211	ASIC013406
OG0002223	ASTEI20_040530	ASIC009321
OG0002224	ASTEI20_037607	ASIC005338
OG0002225	ASTEI20_032806	ASIC018378
OG0002226	ASTEI20_034642	ASIC017768
OG0002227	ASTEI20_032289	ASIC020108
OG0002228	ASTEI20_030832, ASTEI20_042708	ASIC009316
OG0002229	ASTEI20_043800	ASIC018388
OG0002230	ASTEI20_039163	ASIC006570
OG0002232	ASTEI20_034129	ASIC012482
OG0002233	ASTEI20_036255, ASTEI20_032533	ASIC003803
OG0002234	ASTEI20_040334	ASIC018832
OG0002235	ASTEI20_044223	ASIC020246
OG0002236	ASTEI20_033975	ASIC021864
OG0002237	ASTEI20_032334	ASIC011984
OG0002238	ASTEI20_033686	ASIC004264
OG0002239	ASTEI20_035417	ASIC008778
OG0002240	ASTEI20_045129	ASIC009868
OG0002241	ASTEI20_033295	ASIC013989
OG0002242	ASTEI20_039000	ASIC012644
OG0002243	ASTEI20_043967	ASIC002170
OG0002244	ASTEI20_033717	ASIC006254
OG0002245	ASTEI20_044614	ASIC012060
OG0002246	ASTEI20_044379	ASIC006255
OG0002247	ASTEI20_035720	ASIC012488
OG0002248	ASTEI20_038610	ASIC015312
OG0002249	ASTEI20_043522, ASTEI20_036117	ASIC017046
OG0002250	ASTEI20_040864	ASIC020015, ASIC020014
OG0002251	ASTEI20_031231	ASIC020017
OG0002252	ASTEI20_043997	ASIC020013
OG0002253	ASTEI20_035231	ASIC020516
OG0002254	ASTEI20_035718	ASIC008970, ASIC008969
OG0002255	ASTEI20_038984	ASIC002560
OG0002256	ASTEI20_035525	ASIC008976
OG0002257	ASTEI20_044773	ASIC021687
OG0002258	ASTEI20_036901	ASIC014718
OG0002259	ASTEI20_034292	ASIC020458
OG0002260	ASTEI20_035331	ASIC007614
OG0002261	ASTEI20_040889	ASIC018422
OG0002262	ASTEI20_041779, ASTEI20_032004	ASIC010469
OG0002263	ASTEI20_043796, ASTEI20_033307	ASIC010460
OG0002264	ASTEI20_035137	ASIC018427
OG0002265	ASTEI20_030902, ASTEI20_039602	ASIC011784
OG0002266	ASTEI20_035343	ASIC017061
OG0002267	ASTEI20_031246	ASIC019662
OG0002268	ASTEI20_044596, ASTEI20_042453	ASIC005984
OG0002269	ASTEI20_032552, ASTEI20_037994	ASIC005983
OG0002270	ASTEI20_037324	ASIC005100
OG0002271	ASTEI20_038708, ASTEI20_035936	ASIC005986
OG0002272	ASTEI20_036329, ASTEI20_037546	ASIC005985
OG0002273	ASTEI20_044467	ASIC018296
OG0002275	ASTEI20_034951	ASIC011148
OG0002276	ASTEI20_035951	ASIC007520
OG0002277	ASTEI20_036205	ASIC002572
OG0002278	ASTEI20_038910	ASIC002724
OG0002279	ASTEI20_040726	ASIC002571
OG0002280	ASTEI20_039664, ASTEI20_032734	ASIC006169
OG0002281	ASTEI20_039057	ASIC013797
OG0002282	ASTEI20_040222	ASIC010435
OG0002283	ASTEI20_039083	ASIC012038
OG0002284	ASTEI20_033382	ASIC010442, ASIC010444
OG0002285	ASTEI20_037197	ASIC017303
OG0002286	ASTEI20_033455	ASIC006645
OG0002287	ASTEI20_040694	ASIC006647
OG0002288	ASTEI20_034325	ASIC006646
OG0002289	ASTEI20_045997	ASIC018649, ASIC018645
OG0002290	ASTEI20_033129	ASIC009573, ASIC010433
OG0002291	ASTEI20_041218	ASIC008587
OG0002292	ASTEI20_036545	ASIC007907
OG0002293	ASTEI20_041434	ASIC011292
OG0002294	ASTEI20_041852	ASIC014393
OG0002295	ASTEI20_043473	ASIC014391
OG0002296	ASTEI20_036165	ASIC014370
OG0002297	ASTEI20_032959	ASIC009676
OG0002298	ASTEI20_045742	ASIC008215
OG0002299	ASTEI20_034255	ASIC008306
OG0002300	ASTEI20_044583	ASIC008212
OG0002301	ASTEI20_042907	ASIC008296
OG0002302	ASTEI20_039469	ASIC003284
OG0002304	ASTEI20_045284	ASIC018180
OG0002305	ASTEI20_044481	ASIC005594
OG0002306	ASTEI20_035750, ASTEI20_040659	ASIC018042
OG0002307	ASTEI20_036319	ASIC018053
OG0002308	ASTEI20_037047	ASIC019701
