Orthogroup	AstephensiUCISS2018	AfunestusAfunGA1
OG0000882	ASTEI20_039800	AFUN2_010846
OG0000883	ASTEI20_038661	AFUN2_001206
OG0000883	ASTEI20_031209	AFUN2_000356
OG0000884	ASTEI20_040416	AFUN2_013148
OG0000885	ASTEI20_046138	AFUN2_008244
OG0000886	ASTEI20_044506	AFUN2_001563
OG0000886	ASTEI20_037892	AFUN2_006509
OG0000887	ASTEI20_038548	AFUN2_005738
OG0000887	ASTEI20_045008	AFUN2_009539
OG0000888	ASTEI20_033933	AFUN2_007311
OG0000889	ASTEI20_045458	AFUN2_013006
OG0000890	ASTEI20_045313	AFUN2_010094
OG0000893	ASTEI20_039923	AFUN2_000363
OG0000894	ASTEI20_036594	AFUN2_010941
OG0000895	ASTEI20_042878	AFUN2_012402
OG0000896	ASTEI20_034832	AFUN2_001342
OG0000897	ASTEI20_043474, ASTEI20_036984, ASTEI20_032916, ASTEI20_042579	AFUN2_005112
OG0000898	ASTEI20_043964	AFUN2_013009, AFUN2_008423, AFUN2_011857, AFUN2_013439, AFUN2_009897
OG0000900	ASTEI20_039875	AFUN2_011266
OG0000901	ASTEI20_038514	AFUN2_001800
OG0000901	ASTEI20_032584	AFUN2_005751
OG0000902	ASTEI20_033803	AFUN2_001558, AFUN2_007735
OG0000902	ASTEI20_039735	AFUN2_005022
OG0000903	ASTEI20_032648	AFUN2_002618
OG0000904	ASTEI20_036389	AFUN2_002674
OG0000904	ASTEI20_039996	AFUN2_006487
OG0000906	ASTEI20_039052	AFUN2_011930
OG0000907	ASTEI20_030972, ASTEI20_043706	AFUN2_010830
OG0000908	ASTEI20_032103	AFUN2_008542
OG0000908	ASTEI20_036217	AFUN2_002825
OG0000909	ASTEI20_040014	AFUN2_014677
OG0000910	ASTEI20_038822	AFUN2_013373
OG0000911	ASTEI20_034906	AFUN2_008872
OG0000913	ASTEI20_038214	AFUN2_011234
OG0000922	ASTEI20_037937, ASTEI20_032922	AFUN2_008930
OG0000924	ASTEI20_042768, ASTEI20_044361, ASTEI20_045839, ASTEI20_040209, ASTEI20_042226, ASTEI20_043816, ASTEI20_041496, ASTEI20_041963, ASTEI20_042285, ASTEI20_034568	AFUN2_010083, AFUN2_006111
OG0000925	ASTEI20_043507	AFUN2_014240, AFUN2_005379
OG0000926	ASTEI20_044148	AFUN2_004024
OG0000926	ASTEI20_032857	AFUN2_003356
OG0000927	ASTEI20_045693	AFUN2_005652, AFUN2_011528, AFUN2_011197, AFUN2_008647, AFUN2_008510
OG0000929	ASTEI20_037284, ASTEI20_031478	AFUN2_002788
OG0000930	ASTEI20_031652, ASTEI20_045886, ASTEI20_036903, ASTEI20_036663, ASTEI20_038391, ASTEI20_031207, ASTEI20_036631, ASTEI20_031178, ASTEI20_035600, ASTEI20_041325, ASTEI20_035909, ASTEI20_045912	AFUN2_008146
OG0000932	ASTEI20_031483	AFUN2_008298, AFUN2_003562, AFUN2_002411, AFUN2_005771
OG0000932	ASTEI20_040791, ASTEI20_040663, ASTEI20_041347, ASTEI20_040123, ASTEI20_042683, ASTEI20_041580	AFUN2_003870, AFUN2_003105
OG0000940	ASTEI20_034935	AFUN2_003014
OG0000941	ASTEI20_033136	AFUN2_002234
OG0000942	ASTEI20_044731	AFUN2_005807
OG0000943	ASTEI20_041590	AFUN2_002469
OG0000944	ASTEI20_031002, ASTEI20_035316	AFUN2_013216
OG0000945	ASTEI20_030978	AFUN2_007985
OG0000945	ASTEI20_039745	AFUN2_013002
OG0000946	ASTEI20_032242	AFUN2_008138
OG0000947	ASTEI20_041716	AFUN2_002877
OG0000948	ASTEI20_034366	AFUN2_006202
OG0000948	ASTEI20_036279	AFUN2_002790
OG0000949	ASTEI20_041438	AFUN2_002721
OG0000950	ASTEI20_035813	AFUN2_005692
OG0000951	ASTEI20_037697	AFUN2_002955
OG0000951	ASTEI20_033085	AFUN2_002189
OG0000952	ASTEI20_036430	AFUN2_002318
OG0000953	ASTEI20_036115	AFUN2_011763
OG0000954	ASTEI20_044671	AFUN2_014265
OG0000955	ASTEI20_040949	AFUN2_006289
OG0000956	ASTEI20_032161	AFUN2_004804
OG0000957	ASTEI20_034570	AFUN2_004840
OG0000958	ASTEI20_041178	AFUN2_007605
OG0000959	ASTEI20_034877	AFUN2_013206
OG0000960	ASTEI20_032481	AFUN2_012975
OG0000961	ASTEI20_039897, ASTEI20_043406	AFUN2_005230
OG0000962	ASTEI20_042867	AFUN2_006611
OG0000963	ASTEI20_042343	AFUN2_004494
OG0000964	ASTEI20_030858, ASTEI20_041502	AFUN2_006646
OG0000965	ASTEI20_038733	AFUN2_006205
OG0000966	ASTEI20_032401	AFUN2_012417
OG0000967	ASTEI20_045321	AFUN2_011733
OG0000968	ASTEI20_031786	AFUN2_001734
OG0000968	ASTEI20_038030	AFUN2_005944
OG0000969	ASTEI20_044721	AFUN2_006373
OG0000970	ASTEI20_043170	AFUN2_005434, AFUN2_002638
OG0000972	ASTEI20_040349	AFUN2_005478
OG0000973	ASTEI20_044892	AFUN2_007286
OG0000974	ASTEI20_037996	AFUN2_007056
OG0000974	ASTEI20_037917	AFUN2_002464
OG0000975	ASTEI20_040912	AFUN2_001003
OG0000976	ASTEI20_038305	AFUN2_009049
OG0000977	ASTEI20_040796	AFUN2_003877
OG0000978	ASTEI20_042079	AFUN2_004175
OG0000978	ASTEI20_041204	AFUN2_009598
OG0000979	ASTEI20_041890	AFUN2_009441
OG0000980	ASTEI20_033638	AFUN2_008338
OG0000982	ASTEI20_041497	AFUN2_013074
OG0000983	ASTEI20_043351	AFUN2_010619
OG0000983	ASTEI20_038937	AFUN2_005085
OG0000984	ASTEI20_044204	AFUN2_014612
OG0000985	ASTEI20_043691, ASTEI20_042027	AFUN2_002733, AFUN2_001018
OG0000986	ASTEI20_036620	AFUN2_006416
OG0000987	ASTEI20_040186	AFUN2_006311
OG0000988	ASTEI20_045087	AFUN2_004546
OG0000989	ASTEI20_040964	AFUN2_013233
OG0000989	ASTEI20_037454	AFUN2_004069
OG0000990	ASTEI20_044951	AFUN2_014200
OG0000991	ASTEI20_032561	AFUN2_010033
OG0000992	ASTEI20_036956, ASTEI20_036478	AFUN2_004641
OG0000993	ASTEI20_039519	AFUN2_008750
OG0000993	ASTEI20_038765	AFUN2_011979
OG0000995	ASTEI20_035459	AFUN2_014691
OG0000995	ASTEI20_041125	AFUN2_004972
OG0000996	ASTEI20_044157	AFUN2_008726
OG0000997	ASTEI20_039712	AFUN2_002851
OG0000998	ASTEI20_038439	AFUN2_007358
OG0000999	ASTEI20_032079	AFUN2_008443
OG0001000	ASTEI20_045504	AFUN2_010236
OG0001001	ASTEI20_036585	AFUN2_003220
OG0001002	ASTEI20_034265	AFUN2_012530
OG0001003	ASTEI20_036096	AFUN2_000733
OG0001004	ASTEI20_042577	AFUN2_012292
OG0001004	ASTEI20_035708	AFUN2_003332
OG0001005	ASTEI20_037489	AFUN2_010279, AFUN2_006821
OG0001006	ASTEI20_043740	AFUN2_005782
OG0001007	ASTEI20_036987	AFUN2_005578, AFUN2_004074
OG0001008	ASTEI20_032053	AFUN2_008565
OG0001009	ASTEI20_043443	AFUN2_013604
OG0001010	ASTEI20_044389	AFUN2_007433
OG0001011	ASTEI20_045764	AFUN2_006316
OG0001012	ASTEI20_037949, ASTEI20_041799, ASTEI20_034831, ASTEI20_045279	AFUN2_013262
OG0001013	ASTEI20_034929	AFUN2_010040
OG0001014	ASTEI20_034354	AFUN2_000916
OG0001015	ASTEI20_041127	AFUN2_013170
OG0001015	ASTEI20_039394	AFUN2_006053
OG0001016	ASTEI20_040727	AFUN2_000431
OG0001017	ASTEI20_040130	AFUN2_003363
OG0001018	ASTEI20_035014	AFUN2_007332
OG0001019	ASTEI20_031537	AFUN2_012170, AFUN2_013136
OG0001020	ASTEI20_038412	AFUN2_002180
OG0001020	ASTEI20_042447	AFUN2_001053
OG0001021	ASTEI20_044575	AFUN2_008509
OG0001022	ASTEI20_040004	AFUN2_006307
OG0001023	ASTEI20_036841, ASTEI20_035782	AFUN2_006648, AFUN2_005808
OG0001024	ASTEI20_037928	AFUN2_008202
OG0001025	ASTEI20_041827	AFUN2_009995
OG0001026	ASTEI20_032483	AFUN2_012383, AFUN2_003301
OG0001027	ASTEI20_044527	AFUN2_013246
OG0001028	ASTEI20_034918	AFUN2_001231
OG0001029	ASTEI20_031132	AFUN2_011400
OG0001030	ASTEI20_043871	AFUN2_012388
OG0001031	ASTEI20_043066	AFUN2_007635
OG0001031	ASTEI20_030931	AFUN2_001825
OG0001032	ASTEI20_041822	AFUN2_001813
OG0001033	ASTEI20_033764	AFUN2_003856
OG0001033	ASTEI20_039173	AFUN2_003441
OG0001034	ASTEI20_043071	AFUN2_013690
OG0001035	ASTEI20_042050	AFUN2_009271
OG0001036	ASTEI20_033259	AFUN2_011638
OG0001037	ASTEI20_037174, ASTEI20_045118	AFUN2_005298
OG0001038	ASTEI20_036062	AFUN2_000930
OG0001038	ASTEI20_036166	AFUN2_002123
OG0001039	ASTEI20_043152	AFUN2_000852
OG0001040	ASTEI20_040946	AFUN2_011769
OG0001041	ASTEI20_037997	AFUN2_010564
OG0001042	ASTEI20_045209	AFUN2_012110
OG0001043	ASTEI20_034315	AFUN2_002482
OG0001043	ASTEI20_046090	AFUN2_003968
OG0001044	ASTEI20_031687	AFUN2_000447
OG0001045	ASTEI20_034716	AFUN2_007955
OG0001045	ASTEI20_041546	AFUN2_014016
OG0001046	ASTEI20_041254	AFUN2_013721
OG0001047	ASTEI20_036049, ASTEI20_031951	AFUN2_006279
OG0001048	ASTEI20_032710	AFUN2_010445
OG0001049	ASTEI20_044919	AFUN2_005644
OG0001050	ASTEI20_037230	AFUN2_014552
OG0001051	ASTEI20_034000	AFUN2_007848
OG0001052	ASTEI20_038574	AFUN2_007409, AFUN2_006942
OG0001053	ASTEI20_033613	AFUN2_008454
OG0001054	ASTEI20_040565	AFUN2_002850
OG0001054	ASTEI20_034260	AFUN2_002087
OG0001055	ASTEI20_036501	AFUN2_009314
OG0001056	ASTEI20_031303	AFUN2_007147
OG0001057	ASTEI20_036077	AFUN2_014339
OG0001058	ASTEI20_035953	AFUN2_005695
OG0001059	ASTEI20_037629	AFUN2_007716
OG0001060	ASTEI20_035632	AFUN2_008067
OG0001060	ASTEI20_030825	AFUN2_009622
OG0001061	ASTEI20_044823	AFUN2_006775
OG0001062	ASTEI20_032371	AFUN2_002716
OG0001063	ASTEI20_042203	AFUN2_006531
OG0001064	ASTEI20_042469	AFUN2_006573
OG0001064	ASTEI20_039353	AFUN2_001158
OG0001065	ASTEI20_039474	AFUN2_004796
OG0001066	ASTEI20_036725	AFUN2_010853
OG0001067	ASTEI20_045488	AFUN2_002502
OG0001068	ASTEI20_036207	AFUN2_006558
OG0001069	ASTEI20_046052	AFUN2_005205
OG0001070	ASTEI20_041079	AFUN2_009505
OG0001071	ASTEI20_035650	AFUN2_006581
OG0001072	ASTEI20_046181	AFUN2_007723
OG0001073	ASTEI20_040311	AFUN2_005792
OG0001074	ASTEI20_045114, ASTEI20_045774, ASTEI20_037135	AFUN2_007243
OG0001075	ASTEI20_038097	AFUN2_013417
OG0001076	ASTEI20_035622	AFUN2_001822
OG0001077	ASTEI20_034898	AFUN2_014184
OG0001078	ASTEI20_033516	AFUN2_005822
OG0001079	ASTEI20_041084	AFUN2_012608
OG0001080	ASTEI20_031701	AFUN2_006663
OG0001081	ASTEI20_043227, ASTEI20_044836	AFUN2_013522
OG0001082	ASTEI20_038405	AFUN2_013634
OG0001083	ASTEI20_031837	AFUN2_014149
OG0001084	ASTEI20_034735	AFUN2_000885
OG0001085	ASTEI20_035255	AFUN2_001000
OG0001086	ASTEI20_032661	AFUN2_012450
OG0001087	ASTEI20_040078	AFUN2_004332
OG0001088	ASTEI20_045457	AFUN2_000862
OG0001088	ASTEI20_033963	AFUN2_010714
OG0001090	ASTEI20_040246	AFUN2_000532
OG0001090	ASTEI20_034602	AFUN2_008041
OG0001091	ASTEI20_031436	AFUN2_011436
OG0001092	ASTEI20_034519	AFUN2_002930
OG0001094	ASTEI20_034269	AFUN2_006565
OG0001095	ASTEI20_032860	AFUN2_009846
OG0001096	ASTEI20_044127	AFUN2_012999
OG0001097	ASTEI20_033846	AFUN2_008755
OG0001098	ASTEI20_032972	AFUN2_013971
OG0001101	ASTEI20_034829	AFUN2_009080
OG0001102	ASTEI20_040761, ASTEI20_034711	AFUN2_001595
OG0001103	ASTEI20_034331	AFUN2_000409
OG0001104	ASTEI20_041682	AFUN2_005996
OG0001105	ASTEI20_039566	AFUN2_005682
OG0001106	ASTEI20_031793	AFUN2_000881
OG0001107	ASTEI20_035830	AFUN2_011026
OG0001109	ASTEI20_040528	AFUN2_001032
OG0001110	ASTEI20_036552	AFUN2_014729
OG0001111	ASTEI20_044348	AFUN2_011105
OG0001112	ASTEI20_036444	AFUN2_013112
OG0001112	ASTEI20_041485	AFUN2_010771
OG0001113	ASTEI20_031840	AFUN2_002364
OG0001114	ASTEI20_033768	AFUN2_008599
OG0001115	ASTEI20_045551	AFUN2_010906
OG0001120	ASTEI20_033779, ASTEI20_031848, ASTEI20_038187	AFUN2_013815
OG0001123	ASTEI20_042363	AFUN2_010628
OG0001123	ASTEI20_043793	AFUN2_002615
OG0001127	ASTEI20_039966	AFUN2_006012
OG0001127	ASTEI20_034021	AFUN2_010656
OG0001128	ASTEI20_039979	AFUN2_005649
OG0001128	ASTEI20_039641	AFUN2_007144
OG0001128	ASTEI20_036672	AFUN2_004237
OG0001129	ASTEI20_032033	AFUN2_005525
OG0001130	ASTEI20_045268	AFUN2_012855
OG0001130	ASTEI20_031647	AFUN2_005439, AFUN2_008808
OG0001132	ASTEI20_033718, ASTEI20_045996, ASTEI20_037474, ASTEI20_043543, ASTEI20_039426, ASTEI20_040191, ASTEI20_040406, ASTEI20_038168, ASTEI20_045704, ASTEI20_042401, ASTEI20_043689, ASTEI20_039012, ASTEI20_042192	AFUN2_012186
OG0001138	ASTEI20_043819	AFUN2_004498
OG0001139	ASTEI20_036863	AFUN2_014788
OG0001140	ASTEI20_036602	AFUN2_011048
OG0001142	ASTEI20_034324	AFUN2_007932
OG0001143	ASTEI20_043905	AFUN2_011650, AFUN2_005589
OG0001144	ASTEI20_038739	AFUN2_005593
OG0001145	ASTEI20_043426	AFUN2_003719
OG0001146	ASTEI20_038617	AFUN2_007076
OG0001147	ASTEI20_044326, ASTEI20_036312	AFUN2_000337
OG0001148	ASTEI20_042033	AFUN2_011957
OG0001149	ASTEI20_034126	AFUN2_003751
OG0001150	ASTEI20_034115	AFUN2_008239
OG0001151	ASTEI20_045831	AFUN2_012323
OG0001152	ASTEI20_032962	AFUN2_001783
OG0001154	ASTEI20_044879	AFUN2_012738
OG0001155	ASTEI20_037761	AFUN2_013654
OG0001158	ASTEI20_030873	AFUN2_008354
OG0001159	ASTEI20_041806, ASTEI20_033490	AFUN2_008910
OG0001160	ASTEI20_038639	AFUN2_007170
OG0001162	ASTEI20_039448	AFUN2_009500
OG0001163	ASTEI20_034387	AFUN2_004212
OG0001164	ASTEI20_045255	AFUN2_010565
OG0001166	ASTEI20_038551	AFUN2_005845
OG0001167	ASTEI20_032275	AFUN2_012319
OG0001168	ASTEI20_045785	AFUN2_003825
OG0001170	ASTEI20_043395, ASTEI20_040323	AFUN2_009501
OG0001171	ASTEI20_039876	AFUN2_009547
OG0001172	ASTEI20_040091, ASTEI20_044472	AFUN2_013477
OG0001173	ASTEI20_034896	AFUN2_007904
OG0001174	ASTEI20_038468	AFUN2_010815
OG0001175	ASTEI20_040159	AFUN2_003194
OG0001176	ASTEI20_037117	AFUN2_010087
OG0001177	ASTEI20_044013, ASTEI20_037360	AFUN2_012239, AFUN2_003938
OG0001178	ASTEI20_032693	AFUN2_012149
OG0001179	ASTEI20_033884	AFUN2_002606
OG0001180	ASTEI20_035035	AFUN2_005954
OG0001181	ASTEI20_031047	AFUN2_002936
OG0001182	ASTEI20_043923	AFUN2_014404
OG0001183	ASTEI20_042369	AFUN2_010850
OG0001184	ASTEI20_043317	AFUN2_008345
OG0001184	ASTEI20_041197	AFUN2_010080
OG0001185	ASTEI20_039486	AFUN2_001928
OG0001186	ASTEI20_041013	AFUN2_010670
OG0001187	ASTEI20_037510	AFUN2_011460
OG0001188	ASTEI20_040907	AFUN2_007528
OG0001189	ASTEI20_032182, ASTEI20_036336	AFUN2_004285
OG0001190	ASTEI20_039244, ASTEI20_036889	AFUN2_006662
OG0001191	ASTEI20_041595	AFUN2_003620
OG0001192	ASTEI20_038126	AFUN2_013792
OG0001193	ASTEI20_039615	AFUN2_005045
OG0001194	ASTEI20_034839, ASTEI20_039727	AFUN2_006585
OG0001195	ASTEI20_040722	AFUN2_008211
OG0001196	ASTEI20_039060	AFUN2_007509
OG0001197	ASTEI20_043018	AFUN2_010333
OG0001198	ASTEI20_030970	AFUN2_002016
OG0001199	ASTEI20_041683	AFUN2_012391
OG0001200	ASTEI20_032316	AFUN2_008435
OG0001201	ASTEI20_041949, ASTEI20_045078, ASTEI20_036270	AFUN2_003377
OG0001202	ASTEI20_035931	AFUN2_006984
OG0001203	ASTEI20_035162	AFUN2_000490
OG0001204	ASTEI20_035671	AFUN2_008033
OG0001205	ASTEI20_040926	AFUN2_006374
OG0001206	ASTEI20_036701	AFUN2_005760
OG0001207	ASTEI20_033357	AFUN2_004052
OG0001208	ASTEI20_035106	AFUN2_014640
OG0001209	ASTEI20_031594	AFUN2_010831
OG0001210	ASTEI20_035556	AFUN2_009110
OG0001211	ASTEI20_040238, ASTEI20_039987	AFUN2_002519
OG0001212	ASTEI20_041598	AFUN2_011948
OG0001213	ASTEI20_043541	AFUN2_003525
OG0001214	ASTEI20_042489	AFUN2_007368
OG0001215	ASTEI20_041685	AFUN2_002035
OG0001216	ASTEI20_041429	AFUN2_007602
OG0001216	ASTEI20_037591	AFUN2_010053
OG0001218	ASTEI20_034852	AFUN2_008969
OG0001219	ASTEI20_035173	AFUN2_007079
OG0001220	ASTEI20_036333	AFUN2_012961
OG0001221	ASTEI20_035973	AFUN2_005229
OG0001222	ASTEI20_035938	AFUN2_012486
OG0001223	ASTEI20_040140	AFUN2_000767
OG0001224	ASTEI20_032086	AFUN2_008679
OG0001225	ASTEI20_039472	AFUN2_013691
OG0001226	ASTEI20_041077	AFUN2_004885
OG0001227	ASTEI20_040805	AFUN2_008334
OG0001228	ASTEI20_044020	AFUN2_013738
OG0001229	ASTEI20_033440	AFUN2_004706
OG0001230	ASTEI20_037753	AFUN2_005077
OG0001231	ASTEI20_035857	AFUN2_004826
OG0001232	ASTEI20_034063	AFUN2_001179
OG0001234	ASTEI20_045679, ASTEI20_045030	AFUN2_006791
OG0001235	ASTEI20_043063	AFUN2_001108
OG0001236	ASTEI20_038843	AFUN2_012552
OG0001237	ASTEI20_039747	AFUN2_008407
OG0001238	ASTEI20_038086	AFUN2_008367
OG0001238	ASTEI20_031674	AFUN2_008982
OG0001239	ASTEI20_041060	AFUN2_008667
OG0001240	ASTEI20_044077	AFUN2_013198
OG0001241	ASTEI20_045999	AFUN2_013121
OG0001242	ASTEI20_044309	AFUN2_000738
OG0001243	ASTEI20_041872	AFUN2_009999
OG0001244	ASTEI20_041786	AFUN2_010462
OG0001245	ASTEI20_033276	AFUN2_001260
OG0001246	ASTEI20_034564	AFUN2_006396
OG0001247	ASTEI20_040370	AFUN2_005339
OG0001248	ASTEI20_038974	AFUN2_002379
OG0001249	ASTEI20_044243	AFUN2_011888
OG0001250	ASTEI20_036475	AFUN2_005917
OG0001251	ASTEI20_036781	AFUN2_011116
OG0001252	ASTEI20_037283	AFUN2_001178
OG0001253	ASTEI20_045648	AFUN2_002621
OG0001254	ASTEI20_031419	AFUN2_003776
OG0001255	ASTEI20_038178, ASTEI20_038352	AFUN2_004736
OG0001256	ASTEI20_041385	AFUN2_001182
OG0001257	ASTEI20_044701	AFUN2_014488
OG0001258	ASTEI20_042582	AFUN2_010759
OG0001259	ASTEI20_034415	AFUN2_012321
OG0001260	ASTEI20_040339	AFUN2_002943
OG0001261	ASTEI20_031118	AFUN2_006982
OG0001262	ASTEI20_043346	AFUN2_007810
OG0001263	ASTEI20_033024	AFUN2_004604
OG0001264	ASTEI20_039480, ASTEI20_039924	AFUN2_003812
OG0001265	ASTEI20_031100	AFUN2_008429
OG0001266	ASTEI20_044830	AFUN2_001971
OG0001267	ASTEI20_036119	AFUN2_009797
OG0001268	ASTEI20_037694	AFUN2_002433
OG0001268	ASTEI20_034761	AFUN2_006215
OG0001269	ASTEI20_043574	AFUN2_009873
OG0001270	ASTEI20_041208	AFUN2_013088
OG0001271	ASTEI20_044512	AFUN2_009421
OG0001272	ASTEI20_032452	AFUN2_009970
OG0001273	ASTEI20_042664, ASTEI20_033683	AFUN2_014012
OG0001274	ASTEI20_045270	AFUN2_008362
OG0001275	ASTEI20_031688	AFUN2_001422
OG0001276	ASTEI20_044988	AFUN2_011158
OG0001277	ASTEI20_040166	AFUN2_008502
OG0001278	ASTEI20_031435	AFUN2_012839
OG0001279	ASTEI20_045175	AFUN2_012200
OG0001280	ASTEI20_030833	AFUN2_009689
OG0001280	ASTEI20_039688	AFUN2_000685
OG0001281	ASTEI20_031355	AFUN2_001466
OG0001282	ASTEI20_037170	AFUN2_006135
OG0001283	ASTEI20_038777	AFUN2_006846
OG0001284	ASTEI20_037848	AFUN2_010280
OG0001285	ASTEI20_045902	AFUN2_009996
OG0001286	ASTEI20_046079	AFUN2_014437
OG0001287	ASTEI20_045173	AFUN2_010078, AFUN2_012522
OG0001288	ASTEI20_037853, ASTEI20_033120	AFUN2_013388
OG0001289	ASTEI20_033797	AFUN2_011475
OG0001290	ASTEI20_031637	AFUN2_000644
OG0001292	ASTEI20_038206	AFUN2_001839
OG0001292	ASTEI20_045992	AFUN2_002795
OG0001293	ASTEI20_037544	AFUN2_007788
OG0001294	ASTEI20_039396	AFUN2_004970
OG0001295	ASTEI20_045894	AFUN2_014663
OG0001296	ASTEI20_041214	AFUN2_000646
OG0001297	ASTEI20_039168	AFUN2_005211
OG0001298	ASTEI20_032981	AFUN2_009829
OG0001299	ASTEI20_044797	AFUN2_012464
OG0001300	ASTEI20_035501	AFUN2_006368
OG0001301	ASTEI20_030945	AFUN2_011043
OG0001301	ASTEI20_039379	AFUN2_001754
OG0001302	ASTEI20_031273	AFUN2_007370
OG0001303	ASTEI20_041016	AFUN2_003469
OG0001304	ASTEI20_038999	AFUN2_004540
OG0001305	ASTEI20_044825	AFUN2_005779
OG0001306	ASTEI20_043155	AFUN2_004028
OG0001307	ASTEI20_037477	AFUN2_007329
OG0001308	ASTEI20_031823	AFUN2_012457
OG0001309	ASTEI20_041047	AFUN2_004228
OG0001310	ASTEI20_032624	AFUN2_002253
OG0001311	ASTEI20_032457	AFUN2_002437
OG0001312	ASTEI20_037527	AFUN2_004321
OG0001313	ASTEI20_043313	AFUN2_005496
OG0001314	ASTEI20_035855	AFUN2_004662
OG0001315	ASTEI20_041233	AFUN2_006191
OG0001316	ASTEI20_041760	AFUN2_013742
OG0001317	ASTEI20_032953	AFUN2_010486
OG0001317	ASTEI20_039009	AFUN2_004358
OG0001318	ASTEI20_033878	AFUN2_014427
OG0001319	ASTEI20_036764	AFUN2_004973
OG0001321	ASTEI20_031728, ASTEI20_044505	AFUN2_003093
OG0001322	ASTEI20_038075	AFUN2_005280
OG0001323	ASTEI20_045377	AFUN2_003675
OG0001324	ASTEI20_043409	AFUN2_008440
OG0001325	ASTEI20_045463	AFUN2_000468
OG0001326	ASTEI20_031232	AFUN2_007366
OG0001327	ASTEI20_034219	AFUN2_009927
OG0001329	ASTEI20_038893, ASTEI20_032602	AFUN2_001677
OG0001330	ASTEI20_031051	AFUN2_006471
OG0001331	ASTEI20_036204	AFUN2_011276
OG0001332	ASTEI20_038793	AFUN2_008852
OG0001333	ASTEI20_031383	AFUN2_007446
OG0001334	ASTEI20_041251	AFUN2_013486
OG0001335	ASTEI20_035142	AFUN2_013541
OG0001336	ASTEI20_037664	AFUN2_005063
OG0001336	ASTEI20_040121	AFUN2_004916
OG0001337	ASTEI20_031448	AFUN2_009786
OG0001338	ASTEI20_034924	AFUN2_007814
OG0001339	ASTEI20_037969	AFUN2_013660
OG0001340	ASTEI20_031806	AFUN2_007504
OG0001341	ASTEI20_033932	AFUN2_000643
OG0001342	ASTEI20_033836	AFUN2_007553
OG0001343	ASTEI20_035967	AFUN2_012098
OG0001344	ASTEI20_042158	AFUN2_012828
OG0001345	ASTEI20_039482	AFUN2_013079
OG0001346	ASTEI20_042704	AFUN2_007160
OG0001347	ASTEI20_041149	AFUN2_002651
OG0001348	ASTEI20_037819	AFUN2_006653
OG0001349	ASTEI20_039577	AFUN2_002613
OG0001350	ASTEI20_039856	AFUN2_002208
OG0001351	ASTEI20_045765	AFUN2_009166
OG0001352	ASTEI20_033173, ASTEI20_041673	AFUN2_010199
OG0001354	ASTEI20_045741, ASTEI20_033595	AFUN2_003911
OG0001355	ASTEI20_032490	AFUN2_008199
OG0001356	ASTEI20_042013	AFUN2_011863
OG0001357	ASTEI20_036470	AFUN2_003037
OG0001358	ASTEI20_034439	AFUN2_011978
OG0001359	ASTEI20_032014	AFUN2_008777
OG0001360	ASTEI20_045198	AFUN2_006047
OG0001362	ASTEI20_032543	AFUN2_010955
OG0001363	ASTEI20_032553	AFUN2_007403
OG0001364	ASTEI20_036955	AFUN2_012706
OG0001365	ASTEI20_035423	AFUN2_002440
OG0001366	ASTEI20_045232	AFUN2_003389
OG0001369	ASTEI20_041363	AFUN2_011217
OG0001370	ASTEI20_046089	AFUN2_001897
OG0001371	ASTEI20_046176	AFUN2_011839
OG0001372	ASTEI20_039706	AFUN2_010948
OG0001373	ASTEI20_043710	AFUN2_002768
OG0001374	ASTEI20_041703	AFUN2_011941
OG0001375	ASTEI20_032879	AFUN2_008554
OG0001376	ASTEI20_045181	AFUN2_007050
OG0001377	ASTEI20_035538	AFUN2_012395
OG0001378	ASTEI20_040876	AFUN2_009901
OG0001379	ASTEI20_036252	AFUN2_000946
OG0001380	ASTEI20_035766, ASTEI20_043359	AFUN2_010695
OG0001381	ASTEI20_042971	AFUN2_005463
OG0001382	ASTEI20_037044	AFUN2_009081
OG0001383	ASTEI20_031395	AFUN2_001304
OG0001384	ASTEI20_045158	AFUN2_010839
OG0001385	ASTEI20_042174	AFUN2_002071
OG0001386	ASTEI20_037585	AFUN2_006335
OG0001387	ASTEI20_041117	AFUN2_010535
OG0001388	ASTEI20_033476	AFUN2_010312
OG0001389	ASTEI20_043859	AFUN2_008503
OG0001390	ASTEI20_033241	AFUN2_001181
OG0001391	ASTEI20_035284	AFUN2_004789
OG0001392	ASTEI20_032895	AFUN2_013509
OG0001393	ASTEI20_039933, ASTEI20_044313	AFUN2_004651
OG0001394	ASTEI20_044667	AFUN2_004313
OG0001395	ASTEI20_038627	AFUN2_004018
OG0001396	ASTEI20_045373	AFUN2_007789
OG0001397	ASTEI20_031646	AFUN2_006710
OG0001398	ASTEI20_032973	AFUN2_008247
OG0001399	ASTEI20_045622	AFUN2_000719
OG0001400	ASTEI20_032621	AFUN2_014138
OG0001401	ASTEI20_035719	AFUN2_002204
OG0001401	ASTEI20_041932	AFUN2_000845
OG0001402	ASTEI20_038506, ASTEI20_035528, ASTEI20_035017	AFUN2_007697
OG0001403	ASTEI20_037368	AFUN2_013132
OG0001404	ASTEI20_036395	AFUN2_013109
OG0001405	ASTEI20_043820	AFUN2_004613
OG0001406	ASTEI20_046158	AFUN2_004458
OG0001408	ASTEI20_041103	AFUN2_010957
OG0001409	ASTEI20_041400	AFUN2_004503
OG0001410	ASTEI20_033841	AFUN2_012431
OG0001411	ASTEI20_040823	AFUN2_012253
