Orthogroup	AstephensiUCISS2018	AgambiaePEST
OG0001641	ASTEI20_043874, ASTEI20_039789	AGAP007361
OG0001642	ASTEI20_045363, ASTEI20_033668	AGAP007379
OG0001643	ASTEI20_036233	AGAP003305
OG0001644	ASTEI20_033213	AGAP001340
OG0001645	ASTEI20_040194	AGAP002011
OG0001647	ASTEI20_040122	AGAP001886
OG0001648	ASTEI20_033676	AGAP012906, AGAP001911
OG0001649	ASTEI20_043102	AGAP007264
OG0001650	ASTEI20_041065	AGAP000809
OG0001651	ASTEI20_038643	AGAP008539, AGAP000291
OG0001652	ASTEI20_041725	AGAP002307
OG0001653	ASTEI20_040657	AGAP002323
OG0001654	ASTEI20_038658, ASTEI20_041708, ASTEI20_035258	AGAP000660
OG0001655	ASTEI20_032458, ASTEI20_033526	AGAP010670
OG0001656	ASTEI20_040616	AGAP008087
OG0001657	ASTEI20_034754	AGAP008360
OG0001658	ASTEI20_040368	AGAP004011
OG0001659	ASTEI20_043475	AGAP012045
OG0001660	ASTEI20_040536, ASTEI20_045282	AGAP002039, AGAP012803
OG0001661	ASTEI20_044485	AGAP029610
OG0001662	ASTEI20_042004	AGAP007967
OG0001663	ASTEI20_030908	AGAP012804, AGAP004759
OG0001664	ASTEI20_039495	AGAP000324
OG0001665	ASTEI20_045308	AGAP011383
OG0001666	ASTEI20_037901	AGAP000328
OG0001667	ASTEI20_032747	AGAP000634
OG0001668	ASTEI20_038978	AGAP003875
OG0001669	ASTEI20_044434	AGAP005624
OG0001670	ASTEI20_042847	AGAP029622
OG0001671	ASTEI20_040484	AGAP007771
OG0001672	ASTEI20_032892, ASTEI20_031649	AGAP007700
OG0001673	ASTEI20_040460	AGAP002287
OG0001674	ASTEI20_034604, ASTEI20_043556	AGAP007201
OG0001675	ASTEI20_044370, ASTEI20_040187	AGAP007202
OG0001676	ASTEI20_040785	AGAP004780
OG0001677	ASTEI20_039678	AGAP001537
OG0001678	ASTEI20_034278	AGAP001030
OG0001679	ASTEI20_034213	AGAP029239
OG0001680	ASTEI20_043783	AGAP002954
OG0001681	ASTEI20_034194	AGAP011350
OG0001682	ASTEI20_040807	AGAP009002
OG0001683	ASTEI20_044784	AGAP004532
OG0001684	ASTEI20_033861	AGAP004533
OG0001685	ASTEI20_032996	AGAP004306
OG0001686	ASTEI20_031720	AGAP029562
OG0001687	ASTEI20_039948	AGAP010377
OG0001688	ASTEI20_033197	AGAP010370
OG0001689	ASTEI20_033480	AGAP013021
OG0001690	ASTEI20_040662	AGAP000425
OG0001692	ASTEI20_042850	AGAP000901
OG0001693	ASTEI20_033868	AGAP010675
OG0001694	ASTEI20_030880	AGAP004646
OG0001695	ASTEI20_039885	AGAP004097
OG0001696	ASTEI20_035894, ASTEI20_041382	AGAP002181
OG0001697	ASTEI20_039674	AGAP012779, AGAP012902, AGAP004964
OG0001698	ASTEI20_034312	AGAP003224, AGAP012820
OG0001699	ASTEI20_035910	AGAP008814
OG0001700	ASTEI20_034640	AGAP008113
OG0001701	ASTEI20_043240	AGAP008117
OG0001702	ASTEI20_044318	AGAP029772
OG0001704	ASTEI20_035409	AGAP029632
OG0001705	ASTEI20_034803	AGAP012001
OG0001706	ASTEI20_031185	AGAP012004
OG0001707	ASTEI20_034193	AGAP006222, AGAP006223
OG0001708	ASTEI20_032726	AGAP006227
OG0001709	ASTEI20_031168	AGAP013023, AGAP012972
OG0001710	ASTEI20_044040	AGAP010794
OG0001711	ASTEI20_043482	AGAP012471, AGAP000575
OG0001712	ASTEI20_044747	AGAP000967
OG0001713	ASTEI20_043609	AGAP005629
OG0001714	ASTEI20_035959	AGAP009737
OG0001715	ASTEI20_031480	AGAP028433
OG0001716	ASTEI20_038842	AGAP029791, AGAP009586
OG0001717	ASTEI20_037507	AGAP009583
OG0001718	ASTEI20_038625	AGAP003595
OG0001719	ASTEI20_036464	AGAP005176
OG0001720	ASTEI20_041287	AGAP012809, AGAP004266
OG0001721	ASTEI20_042411	AGAP002929
OG0001722	ASTEI20_032535, ASTEI20_041731	AGAP012705, AGAP003900
OG0001723	ASTEI20_040841, ASTEI20_031160	AGAP003898
OG0001724	ASTEI20_036983	AGAP005531
OG0001725	ASTEI20_041120, ASTEI20_042746	AGAP007138
OG0001726	ASTEI20_040981	AGAP006120
OG0001727	ASTEI20_036302	AGAP000118
OG0001728	ASTEI20_033338	AGAP011677
OG0001729	ASTEI20_032573	AGAP007859, AGAP007856
OG0001730	ASTEI20_046147	AGAP029989
OG0001731	ASTEI20_043032	AGAP006279
OG0001732	ASTEI20_038824	AGAP004757
OG0001733	ASTEI20_045861	AGAP004754
OG0001734	ASTEI20_034717	AGAP002268
OG0001736	ASTEI20_042485	AGAP003464
OG0001737	ASTEI20_040207	AGAP010351
OG0001738	ASTEI20_045717	AGAP000463
OG0001739	ASTEI20_033145	AGAP000948
OG0001740	ASTEI20_032194	AGAP028399
OG0001741	ASTEI20_032063, ASTEI20_041681	AGAP002552
OG0001742	ASTEI20_033660	AGAP000284
OG0001743	ASTEI20_032035, ASTEI20_038238	AGAP008838
OG0001744	ASTEI20_031801, ASTEI20_031467	AGAP008835
OG0001745	ASTEI20_043866, ASTEI20_032094	AGAP008836
OG0001746	ASTEI20_045808, ASTEI20_037204	AGAP008834
OG0001747	ASTEI20_031995	AGAP004882, AGAP012660
OG0001748	ASTEI20_040333	AGAP002295
OG0001749	ASTEI20_032529	AGAP005125
OG0001750	ASTEI20_042506	AGAP000646
OG0001751	ASTEI20_043046, ASTEI20_037157	AGAP011819
OG0001752	ASTEI20_037540, ASTEI20_044241	AGAP001652
OG0001753	ASTEI20_033934	AGAP011717
OG0001754	ASTEI20_043771	AGAP011847
OG0001755	ASTEI20_036243	AGAP009650
OG0001756	ASTEI20_032384	AGAP006328
OG0001757	ASTEI20_039607, ASTEI20_031747	AGAP001653
OG0001758	ASTEI20_043429	AGAP008916
OG0001759	ASTEI20_036159, ASTEI20_036150	AGAP008914
OG0001760	ASTEI20_041913	AGAP000670
OG0001761	ASTEI20_041466	AGAP000572
OG0001762	ASTEI20_035407	AGAP029815
OG0001763	ASTEI20_035419, ASTEI20_034875	AGAP007722
OG0001764	ASTEI20_041129	AGAP006665
OG0001765	ASTEI20_043912	AGAP006669
OG0001766	ASTEI20_042139	AGAP002508
OG0001767	ASTEI20_030990	AGAP001422
OG0001768	ASTEI20_041744	AGAP006925
OG0001769	ASTEI20_040757	AGAP001421
OG0001771	ASTEI20_031072	AGAP009680
OG0001772	ASTEI20_035647	AGAP009009
OG0001773	ASTEI20_037349, ASTEI20_038577	AGAP001819
OG0001774	ASTEI20_034613, ASTEI20_040447	AGAP001810
OG0001775	ASTEI20_033886	AGAP008412
OG0001776	ASTEI20_040153, ASTEI20_041357	AGAP006384
OG0001777	ASTEI20_045676	AGAP008511
OG0001778	ASTEI20_044516	AGAP013121
OG0001779	ASTEI20_040038, ASTEI20_033471	AGAP011817
OG0001780	ASTEI20_035209, ASTEI20_033533	AGAP011816
OG0001781	ASTEI20_033007, ASTEI20_039908	AGAP001584
OG0001782	ASTEI20_045598	AGAP003030
OG0001783	ASTEI20_033681	AGAP004504
OG0001784	ASTEI20_036964	AGAP007082
OG0001785	ASTEI20_030933	AGAP001658
OG0001786	ASTEI20_045923	AGAP029704
OG0001787	ASTEI20_037413, ASTEI20_040924	AGAP000338
OG0001788	ASTEI20_032268, ASTEI20_031441	AGAP007210
OG0001789	ASTEI20_040809, ASTEI20_042407	AGAP007209
OG0001790	ASTEI20_033967	AGAP000791
OG0001791	ASTEI20_031834	AGAP002760
OG0001792	ASTEI20_032082	AGAP005789, AGAP005864
OG0001793	ASTEI20_036230	AGAP007001
OG0001794	ASTEI20_042088	AGAP007002
OG0001795	ASTEI20_038575	AGAP000840
OG0001796	ASTEI20_042488, ASTEI20_033782	AGAP006045
OG0001797	ASTEI20_039382, ASTEI20_042133	AGAP006408
OG0001798	ASTEI20_039834, ASTEI20_037577	AGAP001586
OG0001799	ASTEI20_042574	AGAP002094
OG0001800	ASTEI20_041925	AGAP008515
OG0001801	ASTEI20_032249, ASTEI20_044419	AGAP007374
OG0001802	ASTEI20_039123	AGAP004631
OG0001803	ASTEI20_031046	AGAP000699
OG0001804	ASTEI20_032019	AGAP008155
OG0001805	ASTEI20_041337	AGAP002090
OG0001806	ASTEI20_030899	AGAP006063
OG0001807	ASTEI20_030854	AGAP008944
OG0001808	ASTEI20_040564	AGAP005243
OG0001809	ASTEI20_035245	AGAP009832
OG0001810	ASTEI20_034003	AGAP009844
OG0001811	ASTEI20_042652	AGAP003766
OG0001812	ASTEI20_033856	AGAP000618
OG0001813	ASTEI20_044757, ASTEI20_035110	AGAP007205
OG0001814	ASTEI20_035510, ASTEI20_042165	AGAP007204
OG0001815	ASTEI20_034099	AGAP009025
OG0001816	ASTEI20_031736	AGAP007032
OG0001817	ASTEI20_041523	AGAP029480
OG0001818	ASTEI20_042705	AGAP005700
OG0001819	ASTEI20_046034	AGAP000389
OG0001820	ASTEI20_033501	AGAP007724
OG0001821	ASTEI20_040854	AGAP006460
OG0001822	ASTEI20_036744	AGAP029455
OG0001823	ASTEI20_032997	AGAP007510
OG0001824	ASTEI20_045455	AGAP010040, AGAP012657
OG0001825	ASTEI20_039143	AGAP000507
OG0001826	ASTEI20_035827	AGAP009857
OG0001827	ASTEI20_045866	AGAP029802
OG0001828	ASTEI20_037985	AGAP007775
OG0001829	ASTEI20_046038	AGAP029752, AGAP029751
OG0001830	ASTEI20_041299	AGAP005064
OG0001831	ASTEI20_041187	AGAP000029
OG0001832	ASTEI20_040160, ASTEI20_032039	AGAP011859
OG0001833	ASTEI20_031708	AGAP008807, AGAP008810
OG0001834	ASTEI20_037485	AGAP029579
OG0001835	ASTEI20_036403	AGAP004572
OG0001836	ASTEI20_042347	AGAP009708
OG0001837	ASTEI20_033220	AGAP004507
OG0001838	ASTEI20_032676	AGAP012123
OG0001839	ASTEI20_038069	AGAP029911
OG0001840	ASTEI20_035424	AGAP000835, AGAP004972, AGAP004973
OG0001841	ASTEI20_043914	AGAP007305
OG0001842	ASTEI20_045526	AGAP028640, AGAP012729
OG0001843	ASTEI20_031750	AGAP001690
OG0001844	ASTEI20_044431	AGAP029564
OG0001845	ASTEI20_037816	AGAP029052
OG0001846	ASTEI20_038890	AGAP029630
OG0001848	ASTEI20_031988	AGAP013441
OG0001849	ASTEI20_030903	AGAP011134
OG0001850	ASTEI20_031794	AGAP029570
OG0001851	ASTEI20_041258	AGAP029498
OG0001852	ASTEI20_036534	AGAP011143
OG0001853	ASTEI20_037869	AGAP010646, AGAP012576
OG0001854	ASTEI20_034268, ASTEI20_037029	AGAP011811
OG0001855	ASTEI20_036388	AGAP029584
OG0001856	ASTEI20_040542	AGAP010201
OG0001857	ASTEI20_035922	AGAP002986
OG0001858	ASTEI20_042276	AGAP013547, AGAP007493
OG0001859	ASTEI20_031681	AGAP001645
OG0001860	ASTEI20_039863, ASTEI20_046134	AGAP003901
OG0001861	ASTEI20_038042	AGAP007608
OG0001862	ASTEI20_037651, ASTEI20_044537	AGAP001583
OG0001863	ASTEI20_037372	AGAP004892
OG0001864	ASTEI20_044602	AGAP009577
OG0001865	ASTEI20_043097	AGAP000577
OG0001866	ASTEI20_037390	AGAP001608
OG0001867	ASTEI20_042987	AGAP008318
OG0001868	ASTEI20_038241	AGAP002382
OG0001869	ASTEI20_037491	AGAP010442
OG0001870	ASTEI20_034082	AGAP013204
OG0001871	ASTEI20_042752	AGAP005150, AGAP029363
OG0001872	ASTEI20_038278	AGAP002469
OG0001873	ASTEI20_038024, ASTEI20_038582	AGAP002553
OG0001874	ASTEI20_041695	AGAP003355
OG0001876	ASTEI20_044603	AGAP002315
OG0001877	ASTEI20_036784	AGAP004446, AGAP004447
OG0001878	ASTEI20_033787	AGAP029127
OG0001879	ASTEI20_032455	AGAP011547
OG0001880	ASTEI20_042614	AGAP002431
OG0001881	ASTEI20_038226	AGAP006994
OG0001882	ASTEI20_042291	AGAP028024
OG0001882	ASTEI20_040087	AGAP007946
OG0001883	ASTEI20_032672	AGAP006089
OG0001884	ASTEI20_036565	AGAP009060
OG0001885	ASTEI20_036144	AGAP003727
OG0001886	ASTEI20_044448	AGAP001083
OG0001887	ASTEI20_032333	AGAP012187, AGAP000471
OG0001889	ASTEI20_031789	AGAP029657
OG0001890	ASTEI20_038678	AGAP028133, AGAP028598
OG0001891	ASTEI20_043144	AGAP008996
OG0001892	ASTEI20_039023	AGAP013157
OG0001893	ASTEI20_042354	AGAP011965
OG0001894	ASTEI20_039276	AGAP000626
OG0001896	ASTEI20_039087	AGAP009890
OG0001897	ASTEI20_038612	AGAP000236
OG0001898	ASTEI20_039514	AGAP000537
OG0001899	ASTEI20_037992, ASTEI20_041200	AGAP008285
OG0001901	ASTEI20_033230	AGAP007792
OG0001902	ASTEI20_033748, ASTEI20_034244	AGAP004310
OG0001905	ASTEI20_039676, ASTEI20_039442	AGAP001064
OG0001906	ASTEI20_043599	AGAP003678
OG0001907	ASTEI20_039981	AGAP011720
OG0001908	ASTEI20_034931, ASTEI20_045139	AGAP002554
OG0001909	ASTEI20_034649	AGAP008090
OG0001910	ASTEI20_035560	AGAP010359
OG0001912	ASTEI20_038308	AGAP011746
OG0001913	ASTEI20_045888	AGAP000620
OG0001914	ASTEI20_033192	AGAP005030
OG0001915	ASTEI20_032137	AGAP003118
OG0001916	ASTEI20_036547	AGAP013266
OG0001917	ASTEI20_033135	AGAP001974
OG0001918	ASTEI20_039850	AGAP000850
OG0001919	ASTEI20_032506, ASTEI20_034145	AGAP005658
OG0001920	ASTEI20_032952, ASTEI20_035955	AGAP001814
OG0001922	ASTEI20_041614	AGAP006377
OG0001923	ASTEI20_042360, ASTEI20_043663	AGAP007137
OG0001924	ASTEI20_044885	AGAP009950
OG0001925	ASTEI20_045408	AGAP000023
OG0001926	ASTEI20_044355	AGAP013491, AGAP000629
OG0001927	ASTEI20_036613, ASTEI20_034791	AGAP006973, AGAP006972
OG0001928	ASTEI20_037817	AGAP007089
OG0001929	ASTEI20_045832	AGAP000619
OG0001930	ASTEI20_037415, ASTEI20_043375	AGAP005647
OG0001931	ASTEI20_037972	AGAP000949
OG0001933	ASTEI20_042626	AGAP002256
OG0001934	ASTEI20_032057	AGAP005438
OG0001935	ASTEI20_038257	AGAP008692
OG0001937	ASTEI20_031233	AGAP007349
OG0001938	ASTEI20_043302	AGAP012255
OG0001939	ASTEI20_042844	AGAP001231
OG0001940	ASTEI20_036625	AGAP001015
OG0001941	ASTEI20_037166	AGAP000334
OG0001942	ASTEI20_041905	AGAP005165
OG0001943	ASTEI20_034028, ASTEI20_045234	AGAP001726
OG0001944	ASTEI20_031703, ASTEI20_035250	AGAP011812
OG0001945	ASTEI20_035291	AGAP013210
OG0001946	ASTEI20_034942	AGAP000932
OG0001947	ASTEI20_033022	AGAP007892
OG0001948	ASTEI20_042689	AGAP028653
OG0001949	ASTEI20_045917	AGAP009514
OG0001950	ASTEI20_036486	AGAP006260
OG0001951	ASTEI20_042361	AGAP012764, AGAP009389
OG0001952	ASTEI20_033277, ASTEI20_045218	AGAP006151
OG0001953	ASTEI20_043565, ASTEI20_045155, ASTEI20_035295	AGAP029520
OG0001954	ASTEI20_035344	AGAP007005
OG0001955	ASTEI20_042105	AGAP013739, AGAP013762
OG0001956	ASTEI20_044647	AGAP000430
OG0001957	ASTEI20_032903	AGAP005680
OG0001958	ASTEI20_041677	AGAP011170
OG0001959	ASTEI20_043534	AGAP029626
OG0001960	ASTEI20_037795	AGAP002006
OG0001961	ASTEI20_040225	AGAP009497
OG0001962	ASTEI20_036824	AGAP010265
OG0001963	ASTEI20_031084	AGAP012921, AGAP009575
OG0001964	ASTEI20_035509, ASTEI20_030939	AGAP006415
OG0001965	ASTEI20_045582	AGAP011779
OG0001968	ASTEI20_039612	AGAP004774
OG0001969	ASTEI20_033204	AGAP007155
OG0001970	ASTEI20_045665	AGAP002949
OG0001971	ASTEI20_038689	AGAP011375
OG0001972	ASTEI20_036740	AGAP004784
OG0001973	ASTEI20_041252	AGAP029708, AGAP029707
OG0001974	ASTEI20_043787	AGAP013397
OG0001975	ASTEI20_035666	AGAP029549
OG0001976	ASTEI20_045292, ASTEI20_032118	AGAP001696
OG0001977	ASTEI20_031158	AGAP000185
OG0001978	ASTEI20_045946	AGAP008247
OG0001979	ASTEI20_039620	AGAP003872
OG0001980	ASTEI20_040848	AGAP000275
OG0001981	ASTEI20_045261	AGAP029553
OG0001982	ASTEI20_041821	AGAP000385
OG0001983	ASTEI20_033180	AGAP000441
OG0001984	ASTEI20_041173	AGAP011303, AGAP011305
OG0001986	ASTEI20_043037	AGAP005745
OG0001986	ASTEI20_032474	AGAP005746
OG0001988	ASTEI20_044476	AGAP028078
OG0001991	ASTEI20_032250	AGAP013093
OG0001997	ASTEI20_033486	AGAP001767
OG0001997	ASTEI20_037702	AGAP000935
OG0001998	ASTEI20_033580	AGAP000281
OG0002000	ASTEI20_034303	AGAP010601
OG0002000	ASTEI20_043117	AGAP010602, AGAP010604
OG0002008	ASTEI20_035674	AGAP012968
OG0002008	ASTEI20_044368	AGAP013151
OG0002008	ASTEI20_045980	AGAP028472
OG0002009	ASTEI20_037256	AGAP010968
OG0002010	ASTEI20_043728	AGAP013373
OG0002011	ASTEI20_031388	AGAP029179
OG0002011	ASTEI20_032727	AGAP013425
OG0002012	ASTEI20_031116	AGAP029252
OG0002013	ASTEI20_036993	AGAP009111
OG0002013	ASTEI20_030795	AGAP009390
OG0002014	ASTEI20_033347	AGAP006007, AGAP006008
OG0002014	ASTEI20_044121, ASTEI20_041426	AGAP006003, AGAP006004
OG0002016	ASTEI20_033827	AGAP029868
OG0002016	ASTEI20_043707	AGAP010682
OG0002027	ASTEI20_040844	AGAP003346, AGAP012877
OG0002028	ASTEI20_030975	AGAP002921
OG0002029	ASTEI20_038356	AGAP002919
OG0002030	ASTEI20_045294	AGAP013354
OG0002031	ASTEI20_046042	AGAP006662
OG0002032	ASTEI20_033387	AGAP004459
OG0002033	ASTEI20_031548	AGAP028610
OG0002034	ASTEI20_038919	AGAP012746, AGAP003514
OG0002035	ASTEI20_037405	AGAP003331
OG0002036	ASTEI20_032974	AGAP012981, AGAP003200
OG0002037	ASTEI20_035677	AGAP004727
OG0002038	ASTEI20_037287, ASTEI20_041594	AGAP001099
OG0002039	ASTEI20_038166	AGAP010449, AGAP010447
OG0002040	ASTEI20_033867, ASTEI20_041043	AGAP013094
OG0002041	ASTEI20_037622	AGAP012481
OG0002042	ASTEI20_031365	AGAP010458
OG0002043	ASTEI20_034261	AGAP005228
OG0002044	ASTEI20_033133	AGAP000069
OG0002045	ASTEI20_041826	AGAP000360
OG0002046	ASTEI20_045091	AGAP010681
OG0002047	ASTEI20_040307	AGAP006671
OG0002048	ASTEI20_042497	AGAP012853, AGAP012137
OG0002049	ASTEI20_043422	AGAP028154
OG0002050	ASTEI20_037316	AGAP006571
OG0002051	ASTEI20_036454	AGAP002138
OG0002052	ASTEI20_041524	AGAP011085
OG0002053	ASTEI20_035514	AGAP006574
OG0002054	ASTEI20_032285	AGAP012403
OG0002055	ASTEI20_035471	AGAP003550
OG0002056	ASTEI20_030861, ASTEI20_039151	AGAP013233
OG0002057	ASTEI20_034804	AGAP003548
OG0002058	ASTEI20_034372	AGAP002085
OG0002059	ASTEI20_040668	AGAP004434
OG0002060	ASTEI20_040983	AGAP003547
OG0002061	ASTEI20_041687	AGAP013167
OG0002062	ASTEI20_041269	AGAP002725
OG0002063	ASTEI20_034120	AGAP003232
OG0002064	ASTEI20_040879, ASTEI20_032487	AGAP028415
OG0002065	ASTEI20_035451	AGAP011319
OG0002066	ASTEI20_030894	AGAP011324
OG0002067	ASTEI20_042700	AGAP012751, AGAP001609
OG0002068	ASTEI20_031658	AGAP001603
OG0002069	ASTEI20_035230	AGAP009733
OG0002070	ASTEI20_031039	AGAP011984
OG0002071	ASTEI20_032494, ASTEI20_036643	AGAP012394, AGAP012395
OG0002072	ASTEI20_031374	AGAP004371, AGAP012860
OG0002073	ASTEI20_042939	AGAP006657
OG0002074	ASTEI20_033610	AGAP006658
OG0002075	ASTEI20_045022	AGAP006660
OG0002076	ASTEI20_039020	AGAP006659
OG0002077	ASTEI20_042676, ASTEI20_038212	AGAP011858
OG0002078	ASTEI20_037427	AGAP002603
OG0002079	ASTEI20_036201	AGAP002601
OG0002080	ASTEI20_034912	AGAP013296
OG0002081	ASTEI20_044082	AGAP011762
OG0002082	ASTEI20_031484	AGAP010928
OG0002083	ASTEI20_034882	AGAP012368
OG0002084	ASTEI20_036723	AGAP004292
OG0002085	ASTEI20_042187	AGAP005761
OG0002086	ASTEI20_031564	AGAP011900
OG0002087	ASTEI20_042145	AGAP010595
OG0002088	ASTEI20_033684, ASTEI20_035704	AGAP010558
OG0002089	ASTEI20_038481, ASTEI20_037646	AGAP010572
OG0002090	ASTEI20_031049	AGAP010613, AGAP010612
OG0002091	ASTEI20_034908	AGAP005762
OG0002092	ASTEI20_035793	AGAP011897
OG0002093	ASTEI20_044480	AGAP009822
OG0002094	ASTEI20_033284	AGAP028580, AGAP012019
OG0002095	ASTEI20_044352	AGAP003294
OG0002096	ASTEI20_037883	AGAP005803
OG0002097	ASTEI20_036152	AGAP005800
OG0002098	ASTEI20_031451	AGAP002021
OG0002099	ASTEI20_041002	AGAP002193
OG0002100	ASTEI20_041235	AGAP003003
OG0002101	ASTEI20_040812, ASTEI20_044122	AGAP002672
OG0002102	ASTEI20_031709	AGAP029803
OG0002103	ASTEI20_035027	AGAP000631
OG0002104	ASTEI20_041521	AGAP012251
OG0002105	ASTEI20_031650	AGAP009841
OG0002106	ASTEI20_034217	AGAP009620
OG0002107	ASTEI20_044283	AGAP009619
OG0002108	ASTEI20_041613	AGAP008652
OG0002109	ASTEI20_041163	AGAP004834
OG0002110	ASTEI20_045396	AGAP010204
OG0002111	ASTEI20_035886	AGAP009702
OG0002112	ASTEI20_040398	AGAP000874
OG0002113	ASTEI20_034837	AGAP009004
OG0002114	ASTEI20_040665	AGAP006088
OG0002115	ASTEI20_040730	AGAP004942
OG0002116	ASTEI20_033071	AGAP005606
OG0002117	ASTEI20_041900	AGAP005600
OG0002118	ASTEI20_030999	AGAP004863
OG0002119	ASTEI20_034988	AGAP006115
OG0002120	ASTEI20_044893	AGAP000046
OG0002121	ASTEI20_043881	AGAP009364, AGAP009376, AGAP029881
OG0002122	ASTEI20_035468	AGAP012523
OG0002123	ASTEI20_040903	AGAP007325
OG0002124	ASTEI20_045171	AGAP005141
OG0002125	ASTEI20_039350	AGAP009136
OG0002126	ASTEI20_043991	AGAP005325
OG0002127	ASTEI20_039865	AGAP005111
OG0002128	ASTEI20_042584	AGAP007395
OG0002129	ASTEI20_032714	AGAP007418
OG0002130	ASTEI20_042890	AGAP007400
OG0002131	ASTEI20_036107	AGAP007405, AGAP007402
OG0002132	ASTEI20_045512	AGAP007399
OG0002133	ASTEI20_035183	AGAP007450
OG0002134	ASTEI20_041249	AGAP005309, AGAP000633
OG0002135	ASTEI20_043509	AGAP008881
OG0002136	ASTEI20_044664	AGAP008302
OG0002137	ASTEI20_041310, ASTEI20_044941	AGAP009930
OG0002138	ASTEI20_045926, ASTEI20_037295	AGAP007849
OG0002139	ASTEI20_045133	AGAP008353
OG0002140	ASTEI20_045067	AGAP010209
OG0002141	ASTEI20_045483	AGAP008312
OG0002142	ASTEI20_046159	AGAP008882
OG0002143	ASTEI20_037003	AGAP011562
OG0002144	ASTEI20_044553	AGAP011573
OG0002145	ASTEI20_041539	AGAP029534
OG0002146	ASTEI20_037196	AGAP007586
OG0002149	ASTEI20_040288, ASTEI20_040483	AGAP007710
OG0002150	ASTEI20_041855	AGAP007598
OG0002151	ASTEI20_036092	AGAP007618
OG0002152	ASTEI20_043368	AGAP007593
OG0002153	ASTEI20_036400	AGAP008728
OG0002154	ASTEI20_044590	AGAP007809
OG0002155	ASTEI20_033086	AGAP005065
OG0002156	ASTEI20_041089	AGAP008246, AGAP012477
OG0002157	ASTEI20_039045	AGAP006014
OG0002158	ASTEI20_046149	AGAP012763, AGAP005056
OG0002159	ASTEI20_033709	AGAP005051, AGAP012825
OG0002160	ASTEI20_033303	AGAP009019
OG0002161	ASTEI20_042500	AGAP008711
OG0002162	ASTEI20_045719	AGAP009020
OG0002163	ASTEI20_044009	AGAP008359
OG0002164	ASTEI20_038889	AGAP008705
OG0002165	ASTEI20_032420	AGAP007778
OG0002166	ASTEI20_033236	AGAP010210
OG0002167	ASTEI20_035998	AGAP010137, AGAP010136
OG0002168	ASTEI20_031546	AGAP007781
OG0002169	ASTEI20_045450	AGAP007780
OG0002170	ASTEI20_039366	AGAP010139
OG0002171	ASTEI20_044237	AGAP009834
OG0002172	ASTEI20_030876	AGAP010138
OG0002173	ASTEI20_042249	AGAP009144
OG0002174	ASTEI20_039001	AGAP008985
OG0002175	ASTEI20_038172	AGAP009146
OG0002176	ASTEI20_037794	AGAP009156
OG0002177	ASTEI20_034873	AGAP011523
OG0002178	ASTEI20_043055	AGAP011521
OG0002179	ASTEI20_034393	AGAP008048
OG0002180	ASTEI20_034482, ASTEI20_031731	AGAP008064
OG0002181	ASTEI20_039889	AGAP008044
OG0002182	ASTEI20_039066	AGAP008086
OG0002183	ASTEI20_035823	AGAP008084
OG0002184	ASTEI20_036865	AGAP003394
OG0002185	ASTEI20_038700	AGAP003856
OG0002186	ASTEI20_031406	AGAP001430
OG0002187	ASTEI20_042567	AGAP003099
OG0002188	ASTEI20_036417	AGAP003098
OG0002189	ASTEI20_039485	AGAP000622
OG0002190	ASTEI20_036177	AGAP009307
OG0002191	ASTEI20_042517	AGAP008195
OG0002192	ASTEI20_032625	AGAP009306
OG0002193	ASTEI20_045635	AGAP029408, AGAP008481
OG0002194	ASTEI20_033869	AGAP006446
OG0002195	ASTEI20_043113	AGAP005939
OG0002196	ASTEI20_030907	AGAP006445
OG0002197	ASTEI20_037747	AGAP012425
OG0002198	ASTEI20_044611	AGAP010956
OG0002199	ASTEI20_044477	AGAP010728
OG0002200	ASTEI20_039345, ASTEI20_035076	AGAP007145
OG0002201	ASTEI20_034899, ASTEI20_043590	AGAP005344
OG0002202	ASTEI20_042659, ASTEI20_038102	AGAP005347
OG0002203	ASTEI20_032832	AGAP006945
OG0002204	ASTEI20_039331	AGAP000056
OG0002205	ASTEI20_044937, ASTEI20_043622	AGAP007143
OG0002206	ASTEI20_041536, ASTEI20_033605	AGAP005346
OG0002207	ASTEI20_044187	AGAP009811
OG0002208	ASTEI20_045046	AGAP009662
OG0002209	ASTEI20_040057	AGAP009685
OG0002210	ASTEI20_040549, ASTEI20_037897	AGAP008837
OG0002211	ASTEI20_033041	AGAP005763
OG0002212	ASTEI20_035996	AGAP004384, AGAP012507
OG0002213	ASTEI20_033801	AGAP003081
OG0002214	ASTEI20_038668	AGAP011412
OG0002215	ASTEI20_033327	AGAP000779
OG0002216	ASTEI20_040253	AGAP005155
OG0002217	ASTEI20_032995	AGAP007168
OG0002218	ASTEI20_035481	AGAP007841
OG0002219	ASTEI20_032843	AGAP000788
OG0002220	ASTEI20_045640	AGAP004068
OG0002221	ASTEI20_034270	AGAP001638
OG0002222	ASTEI20_037211	AGAP001636
OG0002223	ASTEI20_040530	AGAP010471
OG0002224	ASTEI20_037607	AGAP002985
OG0002225	ASTEI20_032806	AGAP012322
OG0002226	ASTEI20_034642	AGAP011797
OG0002227	ASTEI20_032289	AGAP004261
OG0002228	ASTEI20_030832	AGAP029971
OG0002228	ASTEI20_042708	AGAP029972
OG0002229	ASTEI20_043800	AGAP012317
OG0002230	ASTEI20_039163	AGAP008749
OG0002231	ASTEI20_042868	AGAP008738
OG0002232	ASTEI20_034129	AGAP001749
