Orthogroup	AstephensiUCISS2018	AdirusWRAIR2
OG0001371	ASTEI20_046176	ADIR015861
OG0001372	ASTEI20_039706	ADIR010752
OG0001373	ASTEI20_043710	ADIR001174
OG0001374	ASTEI20_041703	ADIR004822
OG0001375	ASTEI20_032879	ADIR007341
OG0001376	ASTEI20_045181	ADIR003843
OG0001377	ASTEI20_035538	ADIR000258
OG0001378	ASTEI20_040876	ADIR002124
OG0001379	ASTEI20_036252	ADIR005355
OG0001380	ASTEI20_035766, ASTEI20_043359	ADIR007035
OG0001381	ASTEI20_042971	ADIR005456
OG0001382	ASTEI20_037044	ADIR007521
OG0001383	ASTEI20_031395	ADIR003139
OG0001384	ASTEI20_045158	ADIR014077, ADIR000852
OG0001385	ASTEI20_042174	ADIR003954
OG0001386	ASTEI20_037585	ADIR000162
OG0001387	ASTEI20_041117	ADIR005397
OG0001388	ASTEI20_033476	ADIR003448
OG0001389	ASTEI20_043859	ADIR006812
OG0001390	ASTEI20_033241	ADIR003347
OG0001391	ASTEI20_035284	ADIR001147
OG0001392	ASTEI20_032895	ADIR003665
OG0001393	ASTEI20_039933, ASTEI20_044313	ADIR000606
OG0001394	ASTEI20_044667	ADIR003257
OG0001395	ASTEI20_038627	ADIR010449
OG0001395	ASTEI20_039598	ADIR010448
OG0001396	ASTEI20_045373	ADIR003867
OG0001397	ASTEI20_031646	ADIR008394
OG0001398	ASTEI20_032973	ADIR005972, ADIR005974
OG0001399	ASTEI20_045622	ADIR008311
OG0001400	ASTEI20_032621	ADIR015900, ADIR015901
OG0001401	ASTEI20_035719	ADIR005238
OG0001402	ASTEI20_038506, ASTEI20_035528, ASTEI20_035017	ADIR016045
OG0001403	ASTEI20_037368	ADIR001793, ADIR001791
OG0001404	ASTEI20_036395	ADIR014138, ADIR011685, ADIR009320, ADIR009303
OG0001405	ASTEI20_043820	ADIR005555
OG0001406	ASTEI20_046158	ADIR007744
OG0001408	ASTEI20_041103	ADIR008951
OG0001409	ASTEI20_041400	ADIR004172
OG0001410	ASTEI20_033841	ADIR001845
OG0001411	ASTEI20_040823	ADIR004249
OG0001412	ASTEI20_037936	ADIR001452, ADIR000500
OG0001413	ASTEI20_032148	ADIR016046
OG0001414	ASTEI20_039471	ADIR005634
OG0001426	ASTEI20_032183	ADIR001293
OG0001427	ASTEI20_031417, ASTEI20_031661	ADIR003748, ADIR003749
OG0001428	ASTEI20_041503	ADIR004348
OG0001429	ASTEI20_036086	ADIR007828
OG0001430	ASTEI20_034258	ADIR008186, ADIR008187, ADIR008190
OG0001430	ASTEI20_039504	ADIR008189, ADIR009009
OG0001431	ASTEI20_042589	ADIR009187
OG0001432	ASTEI20_042338, ASTEI20_037915	ADIR010885
OG0001433	ASTEI20_034233, ASTEI20_036715	ADIR011299
OG0001433	ASTEI20_038535, ASTEI20_031768	ADIR011298
OG0001434	ASTEI20_034150, ASTEI20_042357	ADIR011420
OG0001443	ASTEI20_043189	ADIR009105
OG0001444	ASTEI20_042232	ADIR004198
OG0001445	ASTEI20_033406	ADIR015519
OG0001446	ASTEI20_032195	ADIR010639
OG0001447	ASTEI20_031721	ADIR008435
OG0001448	ASTEI20_038801	ADIR002723
OG0001449	ASTEI20_034512	ADIR011678
OG0001450	ASTEI20_043043, ASTEI20_036182	ADIR006906
OG0001451	ASTEI20_039282	ADIR004821
OG0001452	ASTEI20_043753, ASTEI20_044958, ASTEI20_045059	ADIR006575
OG0001453	ASTEI20_038486	ADIR015806
OG0001454	ASTEI20_038175	ADIR000567
OG0001455	ASTEI20_038399	ADIR010895
OG0001456	ASTEI20_038959	ADIR005712
OG0001458	ASTEI20_031141	ADIR005163, ADIR005162
OG0001459	ASTEI20_044087	ADIR009685
OG0001460	ASTEI20_043716, ASTEI20_044681	ADIR000394
OG0001462	ASTEI20_045706	ADIR009861
OG0001463	ASTEI20_045970	ADIR002755
OG0001464	ASTEI20_032028	ADIR015744
OG0001465	ASTEI20_033775	ADIR000766, ADIR000765
OG0001466	ASTEI20_044705	ADIR000651
OG0001467	ASTEI20_041177	ADIR006313
OG0001468	ASTEI20_044862	ADIR006100
OG0001469	ASTEI20_037210	ADIR009944
OG0001470	ASTEI20_036526	ADIR006230
OG0001471	ASTEI20_038534	ADIR008865
OG0001472	ASTEI20_043415	ADIR007997
OG0001473	ASTEI20_031636	ADIR009102
OG0001474	ASTEI20_040481	ADIR004011
OG0001475	ASTEI20_041556	ADIR006785
OG0001476	ASTEI20_040476	ADIR004951
OG0001477	ASTEI20_045156	ADIR000184
OG0001478	ASTEI20_042072	ADIR007151
OG0001479	ASTEI20_046156	ADIR007160
OG0001480	ASTEI20_035707, ASTEI20_040929	ADIR011228
OG0001481	ASTEI20_034821	ADIR003884
OG0001482	ASTEI20_033822	ADIR003885
OG0001483	ASTEI20_043132	ADIR003869
OG0001486	ASTEI20_045803	ADIR016204, ADIR016203
OG0001487	ASTEI20_038385	ADIR015607, ADIR015605
OG0001488	ASTEI20_040453	ADIR015950, ADIR015951
OG0001489	ASTEI20_046000	ADIR004969
OG0001490	ASTEI20_035267	ADIR006233
OG0001491	ASTEI20_031902	ADIR000308
OG0001492	ASTEI20_037929	ADIR011054
OG0001493	ASTEI20_033590	ADIR011061
OG0001494	ASTEI20_037717, ASTEI20_037155	ADIR011227
OG0001495	ASTEI20_033067	ADIR004619
OG0001496	ASTEI20_044203, ASTEI20_042888	ADIR006895
OG0001497	ASTEI20_032188, ASTEI20_031884, ASTEI20_039158	ADIR006891
OG0001498	ASTEI20_040018	ADIR001470, ADIR010642
OG0001499	ASTEI20_045306, ASTEI20_042484	ADIR010812
OG0001500	ASTEI20_038292	ADIR002375
OG0001501	ASTEI20_033966	ADIR002872
OG0001502	ASTEI20_039855	ADIR005157
OG0001503	ASTEI20_041666	ADIR008291
OG0001504	ASTEI20_044102	ADIR001749, ADIR001085
OG0001505	ASTEI20_036662	ADIR000887
OG0001506	ASTEI20_041216	ADIR008558, ADIR004340, ADIR001328
OG0001507	ASTEI20_043640	ADIR016126
OG0001508	ASTEI20_043195	ADIR000478
OG0001509	ASTEI20_040645	ADIR004937
OG0001510	ASTEI20_046071, ASTEI20_044760	ADIR007047
OG0001511	ASTEI20_034944	ADIR000341
OG0001512	ASTEI20_042505	ADIR009576
OG0001513	ASTEI20_042373	ADIR010425
OG0001514	ASTEI20_032961	ADIR004364
OG0001515	ASTEI20_032453	ADIR001488
OG0001516	ASTEI20_040956	ADIR000822
OG0001517	ASTEI20_044673	ADIR007909
OG0001518	ASTEI20_032224	ADIR002115
OG0001519	ASTEI20_032370	ADIR010432
OG0001521	ASTEI20_043996	ADIR008314
OG0001522	ASTEI20_041166	ADIR002940
OG0001523	ASTEI20_039319	ADIR011300
OG0001524	ASTEI20_038637	ADIR003085
OG0001525	ASTEI20_040237	ADIR000525
OG0001526	ASTEI20_042600, ASTEI20_038239	ADIR007426
OG0001527	ASTEI20_032111	ADIR011390
OG0001528	ASTEI20_032608	ADIR011388
OG0001529	ASTEI20_044610	ADIR008495, ADIR008496
OG0001530	ASTEI20_037525, ASTEI20_040690	ADIR001108
OG0001532	ASTEI20_044665	ADIR002473
OG0001533	ASTEI20_038771	ADIR005448
OG0001534	ASTEI20_041581	ADIR010817
OG0001535	ASTEI20_037361	ADIR010800
OG0001536	ASTEI20_036452	ADIR010808
OG0001537	ASTEI20_036174	ADIR016104
OG0001538	ASTEI20_046094	ADIR002827
OG0001539	ASTEI20_038598	ADIR001787
OG0001540	ASTEI20_031999	ADIR002286
OG0001541	ASTEI20_034930	ADIR002484
OG0001542	ASTEI20_044457	ADIR001002
OG0001543	ASTEI20_040231	ADIR000818
OG0001544	ASTEI20_045418, ASTEI20_038397	ADIR011002
OG0001545	ASTEI20_045019, ASTEI20_044263	ADIR010999
OG0001546	ASTEI20_045940, ASTEI20_035292	ADIR001813
OG0001547	ASTEI20_043265, ASTEI20_039105	ADIR000380
OG0001548	ASTEI20_041000, ASTEI20_035398, ASTEI20_035930	ADIR000379
OG0001549	ASTEI20_038170	ADIR002725
OG0001550	ASTEI20_031586	ADIR009121
OG0001551	ASTEI20_031517	ADIR006085
OG0001552	ASTEI20_037960	ADIR004345
OG0001553	ASTEI20_031337	ADIR003706
OG0001554	ASTEI20_041831	ADIR011653
OG0001555	ASTEI20_038997	ADIR009283
OG0001556	ASTEI20_038092	ADIR011108, ADIR011107
OG0001557	ASTEI20_043337, ASTEI20_034214	ADIR003014
OG0001558	ASTEI20_034968, ASTEI20_044765	ADIR003012
OG0001559	ASTEI20_036676	ADIR015717
OG0001560	ASTEI20_034699	ADIR009682
OG0001561	ASTEI20_039849	ADIR005687
OG0001563	ASTEI20_035345	ADIR009083, ADIR014787
OG0001564	ASTEI20_032669	ADIR007138, ADIR007139
OG0001565	ASTEI20_035143	ADIR005349
OG0001566	ASTEI20_038150	ADIR007438, ADIR007440
OG0001567	ASTEI20_043052	ADIR004613
OG0001569	ASTEI20_032660	ADIR005390
OG0001570	ASTEI20_033344	ADIR005384
OG0001571	ASTEI20_030967	ADIR004692
OG0001572	ASTEI20_037744	ADIR001325
OG0001573	ASTEI20_037253	ADIR009480
OG0001574	ASTEI20_040548	ADIR010106
OG0001575	ASTEI20_037790	ADIR001020
OG0001576	ASTEI20_043512	ADIR001161
OG0001577	ASTEI20_039632	ADIR006827
OG0001578	ASTEI20_043994	ADIR005862
OG0001579	ASTEI20_035048	ADIR010304
OG0001580	ASTEI20_043521	ADIR005365
OG0001581	ASTEI20_042471, ASTEI20_041650	ADIR011710
OG0001582	ASTEI20_031452	ADIR004115
OG0001583	ASTEI20_041262, ASTEI20_039932	ADIR011711
OG0001584	ASTEI20_035912	ADIR002058
OG0001585	ASTEI20_044441	ADIR005592
OG0001586	ASTEI20_037119	ADIR010571
OG0001587	ASTEI20_042774	ADIR003431
OG0001588	ASTEI20_036765	ADIR003436
OG0001589	ASTEI20_037340	ADIR000292
OG0001590	ASTEI20_041576	ADIR011260
OG0001591	ASTEI20_036076	ADIR000519
OG0001592	ASTEI20_035700	ADIR001727
OG0001593	ASTEI20_040618, ASTEI20_043827	ADIR010395
OG0001594	ASTEI20_042979, ASTEI20_031010	ADIR010394
OG0001595	ASTEI20_033584	ADIR002543
OG0001596	ASTEI20_034342, ASTEI20_039302	ADIR008141
OG0001597	ASTEI20_044865	ADIR002020
OG0001598	ASTEI20_038933	ADIR002012
OG0001599	ASTEI20_031179	ADIR002006
OG0001600	ASTEI20_031432	ADIR001072
OG0001601	ASTEI20_042412	ADIR000334
OG0001602	ASTEI20_043804	ADIR004477
OG0001603	ASTEI20_032821	ADIR011203
OG0001604	ASTEI20_038041	ADIR008125
OG0001605	ASTEI20_041888	ADIR008806
OG0001606	ASTEI20_032912	ADIR010010
OG0001607	ASTEI20_035159, ASTEI20_034709	ADIR001965
OG0001608	ASTEI20_034840, ASTEI20_044016, ASTEI20_033544	ADIR001962
OG0001609	ASTEI20_045180, ASTEI20_036423, ASTEI20_030959	ADIR001963
OG0001610	ASTEI20_044216	ADIR008093
OG0001611	ASTEI20_036341	ADIR004156
OG0001612	ASTEI20_035322	ADIR009646
OG0001613	ASTEI20_045820	ADIR009638
OG0001614	ASTEI20_036771, ASTEI20_031787	ADIR001814
OG0001615	ASTEI20_034149	ADIR010331
OG0001616	ASTEI20_044333	ADIR009673
OG0001617	ASTEI20_031280	ADIR008276
OG0001618	ASTEI20_040544	ADIR010321
OG0001619	ASTEI20_039287	ADIR006847
OG0001620	ASTEI20_038003	ADIR006855
OG0001621	ASTEI20_038407	ADIR005959
OG0001622	ASTEI20_043214	ADIR000229
OG0001623	ASTEI20_035190	ADIR002583
OG0001624	ASTEI20_032688	ADIR006279
OG0001625	ASTEI20_030847	ADIR009855, ADIR004503
OG0001626	ASTEI20_044126	ADIR004723
OG0001628	ASTEI20_031835	ADIR007804
OG0001630	ASTEI20_034772	ADIR001215
OG0001631	ASTEI20_032115, ASTEI20_045953	ADIR004561
OG0001632	ASTEI20_039039	ADIR015668
OG0001633	ASTEI20_035631	ADIR004897
OG0001634	ASTEI20_044402	ADIR006023
OG0001635	ASTEI20_043048	ADIR002562
OG0001636	ASTEI20_034133	ADIR002560
OG0001637	ASTEI20_040201, ASTEI20_041719	ADIR009721
OG0001638	ASTEI20_031809	ADIR005977
OG0001639	ASTEI20_042777	ADIR015882
OG0001640	ASTEI20_038098	ADIR011206
OG0001641	ASTEI20_043874, ASTEI20_039789	ADIR007314
OG0001642	ASTEI20_045363, ASTEI20_033668	ADIR007293
OG0001643	ASTEI20_036233	ADIR008405
OG0001644	ASTEI20_033213	ADIR010562
OG0001645	ASTEI20_040194	ADIR005317
OG0001647	ASTEI20_040122	ADIR003041
OG0001648	ASTEI20_033676	ADIR003060
OG0001649	ASTEI20_043102	ADIR008229
OG0001650	ASTEI20_041065	ADIR001468
OG0001651	ASTEI20_038643	ADIR001466
OG0001652	ASTEI20_041725	ADIR006670
OG0001653	ASTEI20_040657	ADIR006690, ADIR006687
OG0001654	ASTEI20_038658, ASTEI20_041708, ASTEI20_035258	ADIR011635
OG0001655	ASTEI20_032458, ASTEI20_033526	ADIR000770
OG0001656	ASTEI20_040616	ADIR011248
OG0001657	ASTEI20_034754	ADIR011123
OG0001658	ASTEI20_040368	ADIR003215
OG0001659	ASTEI20_043475	ADIR009651
OG0001660	ASTEI20_040536, ASTEI20_045282	ADIR002426
OG0001661	ASTEI20_044485	ADIR006856
OG0001662	ASTEI20_042004	ADIR010988
OG0001663	ASTEI20_030908	ADIR014799
OG0001664	ASTEI20_039495	ADIR001135
OG0001665	ASTEI20_045308	ADIR002090
OG0001666	ASTEI20_037901	ADIR000802
OG0001667	ASTEI20_032747	ADIR001027
OG0001668	ASTEI20_038978	ADIR003407
OG0001669	ASTEI20_044434	ADIR006865
OG0001670	ASTEI20_042847	ADIR000433
OG0001671	ASTEI20_040484	ADIR010938
OG0001672	ASTEI20_032892, ASTEI20_031649	ADIR007052
OG0001673	ASTEI20_040460	ADIR006649
OG0001674	ASTEI20_034604, ASTEI20_043556	ADIR007965
OG0001675	ASTEI20_044370, ASTEI20_040187	ADIR007966
OG0001676	ASTEI20_040785	ADIR009175
OG0001677	ASTEI20_039678	ADIR009889
OG0001678	ASTEI20_034278	ADIR002374
OG0001679	ASTEI20_034213	ADIR001172
OG0001680	ASTEI20_043783	ADIR006597
OG0001681	ASTEI20_034194	ADIR002123
OG0001682	ASTEI20_040807	ADIR005050
OG0001683	ASTEI20_044784	ADIR004442
OG0001684	ASTEI20_033861	ADIR004441
OG0001685	ASTEI20_032996	ADIR004574
OG0001686	ASTEI20_031720	ADIR008918
OG0001687	ASTEI20_039948	ADIR005594
OG0001688	ASTEI20_033197	ADIR009735
OG0001689	ASTEI20_033480	ADIR001139
OG0001690	ASTEI20_040662	ADIR001176
OG0001692	ASTEI20_042850	ADIR002311
OG0001693	ASTEI20_033868	ADIR009478
OG0001694	ASTEI20_030880	ADIR009079, ADIR009080
OG0001695	ASTEI20_039885	ADIR002927
OG0001696	ASTEI20_035894, ASTEI20_041382	ADIR008991
OG0001697	ASTEI20_039674	ADIR014151
OG0001698	ASTEI20_034312	ADIR002823
OG0001699	ASTEI20_035910	ADIR011358
OG0001701	ASTEI20_043240	ADIR011278
OG0001702	ASTEI20_044318	ADIR008553
OG0001704	ASTEI20_035409	ADIR010761
OG0001705	ASTEI20_034803	ADIR004381
OG0001706	ASTEI20_031185	ADIR004384
OG0001707	ASTEI20_034193	ADIR004180, ADIR015849, ADIR015851
OG0001708	ASTEI20_032726	ADIR004177
OG0001709	ASTEI20_031168	ADIR015593
OG0001710	ASTEI20_044040	ADIR011581
OG0001711	ASTEI20_043482	ADIR011673
OG0001712	ASTEI20_044747	ADIR000920
OG0001713	ASTEI20_043609	ADIR006870
OG0001714	ASTEI20_035959	ADIR005085
OG0001715	ASTEI20_031480	ADIR005602
OG0001716	ASTEI20_038842	ADIR011484
OG0001717	ASTEI20_037507	ADIR011487, ADIR011488
OG0001718	ASTEI20_038625	ADIR002625
OG0001719	ASTEI20_036464	ADIR015742
OG0001720	ASTEI20_041287	ADIR005487
OG0001721	ASTEI20_042411	ADIR002636
OG0001722	ASTEI20_032535, ASTEI20_041731	ADIR003382
OG0001723	ASTEI20_040841, ASTEI20_031160	ADIR003384
OG0001724	ASTEI20_036983	ADIR008710
OG0001725	ASTEI20_041120, ASTEI20_042746	ADIR008021
OG0001726	ASTEI20_040981	ADIR003882
OG0001727	ASTEI20_039043, ASTEI20_036302	ADIR004632
OG0001728	ASTEI20_033338	ADIR001827
OG0001729	ASTEI20_032573	ADIR008535
OG0001730	ASTEI20_046147	ADIR009795
OG0001731	ASTEI20_043032	ADIR007718
OG0001732	ASTEI20_038824	ADIR009157
OG0001733	ASTEI20_045861	ADIR009156
OG0001734	ASTEI20_034717	ADIR005577
OG0001735	ASTEI20_043192	ADIR002968
OG0001736	ASTEI20_042485	ADIR008316
OG0001737	ASTEI20_040207	ADIR009751
OG0001738	ASTEI20_045717	ADIR001387
OG0001739	ASTEI20_033145	ADIR005213
OG0001740	ASTEI20_032194	ADIR006957
OG0001741	ASTEI20_032063, ASTEI20_041681	ADIR010312
OG0001742	ASTEI20_033660	ADIR003927
OG0001743	ASTEI20_032035, ASTEI20_038238	ADIR011384
OG0001744	ASTEI20_031801, ASTEI20_031467	ADIR015525
OG0001745	ASTEI20_043866, ASTEI20_032094	ADIR011382
OG0001746	ASTEI20_045808, ASTEI20_037204	ADIR015526
OG0001747	ASTEI20_031995	ADIR009227
OG0001748	ASTEI20_040333	ADIR006656
OG0001749	ASTEI20_032529	ADIR003781
OG0001750	ASTEI20_042506	ADIR001287
OG0001751	ASTEI20_043046, ASTEI20_037157	ADIR010777
OG0001752	ASTEI20_037540, ASTEI20_044241	ADIR010445
OG0001753	ASTEI20_033934	ADIR009617
OG0001754	ASTEI20_043771	ADIR002346
OG0001755	ASTEI20_036243	ADIR004804
OG0001756	ASTEI20_032384	ADIR016047
OG0001757	ASTEI20_039607, ASTEI20_031747	ADIR002363
OG0001758	ASTEI20_043429	ADIR000672
OG0001759	ASTEI20_036159, ASTEI20_036150	ADIR000675
OG0001760	ASTEI20_041913	ADIR004609
OG0001762	ASTEI20_035407	ADIR000796
OG0001763	ASTEI20_035419, ASTEI20_034875	ADIR007031
OG0001764	ASTEI20_041129	ADIR007526
OG0001765	ASTEI20_043912	ADIR007531
OG0001766	ASTEI20_042139	ADIR005785
OG0001768	ASTEI20_041744	ADIR004246
OG0001769	ASTEI20_040757	ADIR002880
OG0001771	ASTEI20_031072	ADIR004977
OG0001772	ASTEI20_035647	ADIR004980
OG0001773	ASTEI20_037349, ASTEI20_038577	ADIR002715
OG0001774	ASTEI20_034613, ASTEI20_040447	ADIR006416
OG0001775	ASTEI20_033886	ADIR006167
OG0001776	ASTEI20_040153, ASTEI20_041357	ADIR007431
OG0001777	ASTEI20_045676	ADIR004859
OG0001778	ASTEI20_044516	ADIR015496, ADIR006631
OG0001779	ASTEI20_040038, ASTEI20_033471	ADIR010780
OG0001780	ASTEI20_035209, ASTEI20_033533	ADIR010781
OG0001781	ASTEI20_033007, ASTEI20_039908	ADIR005301
OG0001782	ASTEI20_045598	ADIR003096
OG0001783	ASTEI20_033681	ADIR006736
OG0001784	ASTEI20_036964	ADIR007739
OG0001786	ASTEI20_045923	ADIR010961, ADIR010960
OG0001787	ASTEI20_037413, ASTEI20_040924	ADIR001236
OG0001788	ASTEI20_032268, ASTEI20_031441	ADIR004146
OG0001789	ASTEI20_040809, ASTEI20_042407	ADIR004147
OG0001790	ASTEI20_033967	ADIR001802, ADIR001295
OG0001791	ASTEI20_031834	ADIR009902
OG0001792	ASTEI20_032082	ADIR003819
OG0001793	ASTEI20_036230	ADIR003805
OG0001794	ASTEI20_042088	ADIR003806
OG0001795	ASTEI20_038575	ADIR001494
OG0001796	ASTEI20_042488, ASTEI20_033782	ADIR016051
OG0001797	ASTEI20_039382, ASTEI20_042133	ADIR007410
OG0001798	ASTEI20_039834, ASTEI20_037577	ADIR010510
OG0001799	ASTEI20_042574	ADIR006465
OG0001800	ASTEI20_041925	ADIR004863
OG0001801	ASTEI20_032249, ASTEI20_044419	ADIR007300
OG0001802	ASTEI20_039123	ADIR005869
OG0001803	ASTEI20_031046	ADIR000935
OG0001804	ASTEI20_032019	ADIR011312
OG0001805	ASTEI20_041337	ADIR006461
OG0001806	ASTEI20_030899	ADIR016158
OG0001807	ASTEI20_030854	ADIR011423, ADIR011422
OG0001808	ASTEI20_040564	ADIR009821
OG0001809	ASTEI20_035245	ADIR005171
OG0001810	ASTEI20_034003	ADIR005180
OG0001811	ASTEI20_042652	ADIR002536
OG0001812	ASTEI20_033856	ADIR006559, ADIR000843
OG0001813	ASTEI20_044757, ASTEI20_035110	ADIR004152
OG0001814	ASTEI20_035510, ASTEI20_042165	ADIR004153
OG0001815	ASTEI20_034099	ADIR004964
OG0001816	ASTEI20_031736	ADIR007852, ADIR004479
OG0001817	ASTEI20_041523	ADIR015888
OG0001818	ASTEI20_042705	ADIR003700
OG0001819	ASTEI20_046034	ADIR003946
OG0001820	ASTEI20_033501	ADIR007026
OG0001821	ASTEI20_040854	ADIR007656
OG0001822	ASTEI20_036744	ADIR006265
OG0001823	ASTEI20_032997	ADIR007204
OG0001824	ASTEI20_045455	ADIR009340
OG0001825	ASTEI20_039143	ADIR000790
OG0001826	ASTEI20_035827	ADIR015559, ADIR015558
OG0001828	ASTEI20_037985	ADIR010934
OG0001829	ASTEI20_046038	ADIR004343
OG0001830	ASTEI20_041299	ADIR008660
OG0001831	ASTEI20_041187	ADIR000988, ADIR000989
OG0001832	ASTEI20_040160, ASTEI20_032039	ADIR002356
OG0001833	ASTEI20_031708	ADIR010845
OG0001834	ASTEI20_037485	ADIR009810, ADIR009809
OG0001835	ASTEI20_036403	ADIR004409
OG0001836	ASTEI20_042347	ADIR005062
OG0001837	ASTEI20_033220	ADIR006739
OG0001838	ASTEI20_032676	ADIR002044, ADIR002046
OG0001839	ASTEI20_038069	ADIR006130
OG0001840	ASTEI20_035424	ADIR011540, ADIR003133
OG0001841	ASTEI20_043914	ADIR008203
OG0001842	ASTEI20_045526	ADIR000507
OG0001843	ASTEI20_031750	ADIR010405
OG0001844	ASTEI20_044431	ADIR009468
OG0001845	ASTEI20_037816	ADIR015691
OG0001846	ASTEI20_038890	ADIR000080
OG0001848	ASTEI20_031988	ADIR001138, ADIR006420
OG0001849	ASTEI20_030903	ADIR001751
OG0001850	ASTEI20_031794	ADIR003166, ADIR003167
OG0001851	ASTEI20_041258	ADIR009883
OG0001852	ASTEI20_036534	ADIR001763, ADIR001764
OG0001853	ASTEI20_037869	ADIR015714
OG0001854	ASTEI20_034268, ASTEI20_037029	ADIR010789
OG0001855	ASTEI20_036388	ADIR003559
OG0001856	ASTEI20_040542	ADIR003968, ADIR003969
OG0001857	ASTEI20_035922	ADIR003141, ADIR003140
OG0001858	ASTEI20_042276	ADIR007219
OG0001859	ASTEI20_031681	ADIR010455
OG0001860	ASTEI20_039863, ASTEI20_046134	ADIR003381
OG0001861	ASTEI20_038042	ADIR007161
OG0001862	ASTEI20_037651, ASTEI20_044537	ADIR005300
OG0001863	ASTEI20_037372	ADIR009218, ADIR009220
OG0001864	ASTEI20_044602	ADIR011493
OG0001865	ASTEI20_043097	ADIR001317
OG0001867	ASTEI20_042987	ADIR011076
OG0001868	ASTEI20_038241	ADIR004551
OG0001869	ASTEI20_037491	ADIR005735
OG0001870	ASTEI20_034082	ADIR010723
OG0001871	ASTEI20_042752	ADIR003838
OG0001872	ASTEI20_038278	ADIR008442
OG0001873	ASTEI20_038024, ASTEI20_038582	ADIR010311
OG0001874	ASTEI20_041695	ADIR010713
OG0001875	ASTEI20_041292	ADIR008778
OG0001876	ASTEI20_044603	ADIR006683
OG0001877	ASTEI20_036784	ADIR015705
OG0001878	ASTEI20_033787	ADIR011224
OG0001879	ASTEI20_032455	ADIR000190
OG0001880	ASTEI20_042614	ADIR006386, ADIR006385, ADIR006387
OG0001881	ASTEI20_038226	ADIR004395
OG0001883	ASTEI20_032672	ADIR000879, ADIR008834
OG0001884	ASTEI20_036565	ADIR004729
OG0001885	ASTEI20_036144	ADIR002574
OG0001886	ASTEI20_044448	ADIR000884
OG0001887	ASTEI20_032333	ADIR001381
OG0001889	ASTEI20_031789	ADIR003950
OG0001890	ASTEI20_038678	ADIR009666
OG0001891	ASTEI20_043144	ADIR005043
OG0001892	ASTEI20_039023	ADIR009077
OG0001893	ASTEI20_042354	ADIR002005
OG0001894	ASTEI20_039276	ADIR001349
OG0001895	ASTEI20_034192	ADIR008240
OG0001896	ASTEI20_039087	ADIR004736
OG0001897	ASTEI20_038612	ADIR001264
OG0001898	ASTEI20_039514	ADIR000959
OG0001899	ASTEI20_037992, ASTEI20_041200	ADIR000605
OG0001901	ASTEI20_033230	ADIR000721
OG0001902	ASTEI20_033748, ASTEI20_034244	ADIR002907
OG0001903	ASTEI20_037682	ADIR003055
OG0001905	ASTEI20_039676, ASTEI20_039442	ADIR009690
OG0001906	ASTEI20_043599	ADIR005354
OG0001907	ASTEI20_039981	ADIR009619, ADIR009620
OG0001908	ASTEI20_034931, ASTEI20_045139	ADIR010310
OG0001909	ASTEI20_034649	ADIR011251
OG0001910	ASTEI20_035560	ADIR009743, ADIR009742
OG0001912	ASTEI20_038308	ADIR002226
OG0001913	ASTEI20_045888	ADIR011669
OG0001914	ASTEI20_033192	ADIR008620
OG0001915	ASTEI20_032137	ADIR003323
OG0001916	ASTEI20_036547	ADIR003539
OG0001917	ASTEI20_033135	ADIR010533
OG0001918	ASTEI20_039850	ADIR001340
OG0001919	ASTEI20_032506, ASTEI20_034145	ADIR006898
OG0001920	ASTEI20_032952, ASTEI20_035955	ADIR002718
OG0001922	ASTEI20_041614	ADIR007437
OG0001923	ASTEI20_042360, ASTEI20_043663	ADIR008022
OG0001924	ASTEI20_044885	ADIR004794
OG0001925	ASTEI20_045408	ADIR001330
OG0001926	ASTEI20_044355	ADIR004600
OG0001927	ASTEI20_036613, ASTEI20_034791	ADIR008597
OG0001928	ASTEI20_037817	ADIR008075
OG0001929	ASTEI20_045832	ADIR011668, ADIR011667, ADIR011752
OG0001930	ASTEI20_037415, ASTEI20_043375	ADIR006887
OG0001931	ASTEI20_037972	ADIR005212
OG0001933	ASTEI20_042626	ADIR008917
OG0001934	ASTEI20_032057	ADIR008799
OG0001935	ASTEI20_038257	ADIR004670
OG0001937	ASTEI20_031233	ADIR007320
OG0001938	ASTEI20_043302	ADIR009556
OG0001939	ASTEI20_042844	ADIR009997, ADIR009999
OG0001941	ASTEI20_037166	ADIR001354
OG0001942	ASTEI20_041905	ADIR015677
OG0001943	ASTEI20_034028, ASTEI20_045234	ADIR010369
OG0001944	ASTEI20_031703, ASTEI20_035250	ADIR010788
OG0001945	ASTEI20_035291	ADIR002380
OG0001946	ASTEI20_034942	ADIR009989, ADIR011656
OG0001947	ASTEI20_033022	ADIR005933
OG0001948	ASTEI20_042689	ADIR001111
OG0001949	ASTEI20_045917	ADIR006014
OG0001950	ASTEI20_036486	ADIR006962, ADIR006963
OG0001951	ASTEI20_042361	ADIR006105
OG0001952	ASTEI20_033277, ASTEI20_045218	ADIR008015
OG0001953	ASTEI20_043565, ASTEI20_045155, ASTEI20_035295	ADIR006890
OG0001954	ASTEI20_035344	ADIR003809, ADIR003810
OG0001955	ASTEI20_042105	ADIR009700
OG0001956	ASTEI20_044647	ADIR000846
OG0001957	ASTEI20_032903	ADIR006911
OG0001958	ASTEI20_041677	ADIR001005
OG0001959	ASTEI20_043534	ADIR008941
OG0001960	ASTEI20_037795	ADIR005313
OG0001961	ASTEI20_040225	ADIR006030
OG0001962	ASTEI20_036824	ADIR004078
