Orthogroup	Aalbopictus_AalbF5	AaegyptiLVP_AGWG
OG0001379	LOC109425436	AAEL026542, AAEL025489, AAEL021883, AAEL027561, AAEL023613
OG0001380	LOC115255807	AAEL021945
OG0001381	LOC134285580, LOC109417800	AAEL022092, AAEL024337
OG0001382	LOC134284445, LOC109416467	AAEL022155, AAEL028005
OG0001383	LOC109405057	AAEL023190, AAEL024558, AAEL022214
OG0001384	LOC115263576	AAEL022539
OG0001385	LOC109433599	AAEL022589
OG0001386	LOC115257876	AAEL022718
OG0001387	LOC109400433	AAEL023148
OG0001388	LOC109405203	AAEL028188, AAEL023294
OG0001389	LOC109420544	AAEL025458, AAEL024104
OG0001390	LOC109412784, LOC134284140	AAEL024236
OG0001391	LOC134285373	AAEL024239, AAEL026747
OG0001392	LOC109398078	AAEL024268
OG0001393	LOC109421628, LOC115265587	AAEL024506, AAEL024812
OG0001394	LOC109423405	AAEL026507
OG0001395	LOC109406231	AAEL024922
OG0001396	LOC109410520	AAEL025165
OG0001397	LOC109426160	AAEL025298
OG0001397	LOC109418423	AAEL028110
OG0001398	LOC109411751	AAEL025410
OG0001398	LOC134287342	AAEL025391
OG0001399	LOC109404024	AAEL025547
OG0001400	LOC109410014	AAEL025567
OG0001402	LOC109421548	AAEL025973
OG0001403	LOC109431372	AAEL026169
OG0001404	LOC109401891	AAEL026227
OG0001405	LOC109402372	AAEL026287
OG0001406	LOC109417578	AAEL026387
OG0001407	LOC115268852, LOC115267823, LOC109410045, LOC134291172, LOC115269753, LOC115255382, LOC134291176, LOC134286390, LOC134286857	AAEL026431, AAEL026853
OG0001408	LOC109416447	AAEL026581
OG0001409	LOC109409967	AAEL026671
OG0001410	LOC109424724	AAEL026939
OG0001411	LOC134287310, LOC109407909	AAEL027023
OG0001412	LOC109432366, LOC109423073	AAEL027589
OG0001413	LOC134283931, LOC109623134	AAEL027616
OG0001414	LOC134289566, LOC109432331	AAEL028205
OG0001443	LOC109409048	AAEL000044
OG0001443	LOC109398988	AAEL014995
OG0001444	LOC115254260	AAEL000081, AAEL020741
OG0001445	LOC109415316	AAEL000092
OG0001446	LOC109430394	AAEL000146
OG0001446	LOC109430401	AAEL000111
OG0001447	LOC109400053	AAEL027754, AAEL025874, AAEL000154
OG0001448	LOC109430466	AAEL000217
OG0001449	LOC134284401, LOC109413202	AAEL000250
OG0001450	LOC134283904, LOC109402569	AAEL000284
OG0001451	LOC109412699	AAEL013951
OG0001451	LOC109427211, LOC115254074	AAEL000432
OG0001452	LOC115261415	AAEL000468
OG0001453	LOC109401790	AAEL024335, AAEL000502
OG0001454	LOC109426047	AAEL000669, AAEL027395, AAEL023031
OG0001455	LOC109417637	AAEL011193
OG0001456	LOC109411415	AAEL000803
OG0001456	LOC109411417, LOC115267899	AAEL011405
OG0001457	LOC115268261, LOC109432233	AAEL000921, AAEL000870, AAEL000916, AAEL023960
OG0001457	LOC115267669, LOC134291791	AAEL000881
OG0001457	LOC115267670	AAEL023036
OG0001458	LOC115258944	AAEL000944
OG0001459	LOC109410753	AAEL000956
OG0001460	LOC109410759	AAEL000963, AAEL021108
OG0001461	LOC134291262	AAEL027902
OG0001461	LOC109410390	AAEL001016
OG0001462	LOC109417375	AAEL001020
OG0001462	LOC109410397	AAEL001022
OG0001463	LOC109411214	AAEL001127, AAEL020358
OG0001464	LOC115255401	AAEL013004
OG0001464	LOC109411220	AAEL001143
OG0001465	LOC109418060	AAEL001207
OG0001466	LOC109421653	AAEL001209
OG0001467	LOC109421659	AAEL001216
OG0001468	LOC109429626	AAEL001304
OG0001469	LOC134289575, LOC109403034	AAEL001352, AAEL022991
OG0001470	LOC109430774	AAEL001364
OG0001471	LOC109423771	AAEL022805, AAEL001387
OG0001472	LOC109423748	AAEL001458
OG0001473	LOC109403573	AAEL001464
OG0001474	LOC115257191, LOC109432861	AAEL001491
OG0001475	LOC109412369	AAEL001495
OG0001476	LOC109412368	AAEL001503
OG0001477	LOC134291944, LOC109424500	AAEL022416, AAEL001522
OG0001478	LOC109423370, LOC115257528	AAEL001554
OG0001479	LOC109408358	AAEL001561
OG0001480	LOC109431403, LOC134285926	AAEL001619
OG0001481	LOC109426648, LOC134284780, LOC134288523	AAEL001680
OG0001482	LOC134287358, LOC109426647	AAEL001682, AAEL027289
OG0001483	LOC109426672	AAEL001695
OG0001484	LOC115267285	AAEL001696
OG0001486	LOC109413954	AAEL001738
OG0001487	LOC109431718	AAEL001766
OG0001488	LOC109430940	AAEL001782
OG0001489	LOC134284001	AAEL001819
OG0001490	LOC115254898	AAEL010261
OG0001490	LOC109428049	AAEL001879
OG0001491	LOC109415901	AAEL001939
OG0001492	LOC109421432	AAEL001986
OG0001493	LOC115266443	AAEL024597
OG0001493	LOC109432536	AAEL002006
OG0001494	LOC115265509	AAEL002011
OG0001495	LOC134285717, LOC109401923	AAEL002047
OG0001496	LOC109404954	AAEL002050
OG0001497	LOC109404952	AAEL002069
OG0001498	LOC109415195	AAEL002135
OG0001499	LOC109428390	AAEL002139
OG0001500	LOC109415202	AAEL002175
OG0001501	LOC109424018	AAEL015481
OG0001501	LOC109399279	AAEL002275
OG0001502	LOC109409324, LOC115258583	AAEL002389, AAEL020851
OG0001503	LOC109432154	AAEL024419, AAEL002415
OG0001504	LOC115256587	AAEL002503
OG0001505	LOC109409418, LOC134285076	AAEL025146, AAEL002510
OG0001506	LOC109409431	AAEL002527
OG0001507	LOC115257757	AAEL002577
OG0001507	LOC115257606	AAEL002632
OG0001508	LOC109416719	AAEL002599
OG0001509	LOC109427823, LOC115259047	AAEL002651
OG0001510	LOC109621708	AAEL002719
OG0001511	LOC115264697	AAEL002835
OG0001512	LOC109422268	AAEL002840
OG0001513	LOC109623099	AAEL002859
OG0001514	LOC109431589	AAEL002902
OG0001515	LOC109397596, LOC134284656	AAEL002903
OG0001516	LOC109398423, LOC134284660	AAEL023241, AAEL002932
OG0001517	LOC109410291	AAEL003075
OG0001518	LOC109415941, LOC134290778	AAEL003139
OG0001519	LOC109411048	AAEL003173
OG0001519	LOC109411047	AAEL003163
OG0001521	LOC109418948	AAEL027087
OG0001521	LOC109400097	AAEL003179
OG0001522	LOC109622284, LOC109409963	AAEL003194
OG0001523	LOC109416057	AAEL003211
OG0001524	LOC134289496, LOC134289494, LOC134289495	AAEL003384
OG0001525	LOC134289673, LOC109399658	AAEL003406, AAEL003430
OG0001526	LOC115266550	AAEL003493
OG0001527	LOC109412015	AAEL003522
OG0001528	LOC109412018	AAEL027762, AAEL003550
OG0001529	LOC115261461	AAEL003566
OG0001530	LOC109422144	AAEL003605
OG0001531	LOC109426929	AAEL011519
OG0001531	LOC134291542, LOC109623394	AAEL003633
OG0001532	LOC134289439	AAEL003658
OG0001533	LOC109621513	AAEL003750
OG0001534	LOC109399108	AAEL003815
OG0001535	LOC109399100	AAEL003824
OG0001536	LOC109399093	AAEL023486, AAEL003835
OG0001537	LOC109424442	AAEL003953
OG0001538	LOC109406517, LOC109403312	AAEL004010
OG0001539	LOC109431389	AAEL004059
OG0001540	LOC109407674	AAEL004119
OG0001541	LOC109422649, LOC134291372, LOC109402824	AAEL004142
OG0001542	LOC109412267	AAEL004155
OG0001543	LOC109412996	AAEL004235
OG0001544	LOC109425086	AAEL004281
OG0001544	LOC109429448	AAEL004273
OG0001545	LOC134286314, LOC109425088	AAEL004295
OG0001546	LOC134289754, LOC109426437	AAEL004344
OG0001547	LOC115257489	AAEL004405
OG0001548	LOC109412921	AAEL004415
OG0001549	LOC109409558	AAEL004456
OG0001550	LOC134291447	AAEL004478
OG0001551	LOC109429598, LOC115262100	AAEL004495
OG0001552	LOC109420357	AAEL004653
OG0001553	LOC109406422	AAEL004661
OG0001554	LOC115260696, LOC109432362	AAEL004702
OG0001555	LOC134286757	AAEL022153, AAEL024364, AAEL004750
OG0001556	LOC109400308	AAEL004768
OG0001557	LOC109431868	AAEL004791
OG0001559	LOC115260213, LOC109414794	AAEL025388, AAEL004823
OG0001560	LOC109428936	AAEL004964
OG0001561	LOC109428933	AAEL004967
OG0001562	LOC115267538, LOC109407876, LOC109399203, LOC134289769, LOC134289770, LOC109399741, LOC115264730, LOC109402879	AAEL005164, AAEL014480, AAEL014481
OG0001563	LOC109409653	AAEL005195
OG0001564	LOC109409662	AAEL005206
OG0001565	LOC109432222	AAEL005247
OG0001566	LOC109409964	AAEL005255
OG0001567	LOC115255706	AAEL021152, AAEL023206, AAEL005287, AAEL013691, AAEL008094
OG0001568	LOC109429467	AAEL005350
OG0001568	LOC109399163	AAEL007999
OG0001568	LOC109414010	AAEL007998
OG0001569	LOC109429359, LOC109398210	AAEL005414
OG0001570	LOC109429314, LOC109400906	AAEL005419
OG0001571	LOC109427435	AAEL028201, AAEL021183, AAEL005433
OG0001572	LOC109427434	AAEL005438, AAEL022095
OG0001573	LOC109410664	AAEL005476
OG0001574	LOC109427067	AAEL005485
OG0001575	LOC109424979	AAEL024254, AAEL005525, AAEL005526
OG0001576	LOC109431106, LOC109424968	AAEL026634, AAEL005528
OG0001577	LOC115254138	AAEL012528
OG0001577	LOC109421033	AAEL005536
OG0001578	LOC109416121, LOC109419098, LOC109405787	AAEL005631
OG0001579	LOC109433328	AAEL005767
OG0001580	LOC109430281	AAEL005808
OG0001581	LOC109401806	AAEL005842, AAEL022335
OG0001582	LOC109398907	AAEL021854, AAEL026114, AAEL005843
OG0001583	LOC115264563	AAEL005846
OG0001584	LOC109398917	AAEL021191, AAEL005866
OG0001585	LOC109431046, LOC134284127	AAEL020020, AAEL005893
OG0001586	LOC115261381	AAEL005905
OG0001587	LOC115255928	AAEL020376
OG0001587	LOC109421116	AAEL005950
OG0001588	LOC109431331	AAEL005952
OG0001589	LOC109412611, LOC109401544	AAEL005962
OG0001590	LOC109419966, LOC134287715	AAEL005970
OG0001591	LOC109421937, LOC109421936	AAEL006034
OG0001591	LOC109421938	AAEL025718
OG0001592	LOC115268366	AAEL006164, AAEL009201
OG0001593	LOC134284199, LOC109424033	AAEL006174
OG0001594	LOC109424032	AAEL006181
OG0001595	LOC115264858, LOC134284715	AAEL006205
OG0001596	LOC109412832	AAEL020128, AAEL006216
OG0001597	LOC109425981	AAEL006348, AAEL006326
OG0001598	LOC115268041	AAEL006340
OG0001599	LOC109425997	AAEL006343, AAEL025287
OG0001600	LOC115256111	AAEL006367
OG0001601	LOC109411829	AAEL006389
OG0001602	LOC115261561	AAEL007284
OG0001602	LOC109402475	AAEL006440
OG0001603	LOC109402525	AAEL022222, AAEL023228, AAEL006445
OG0001604	LOC115269208	AAEL006548
OG0001604	LOC109418988	AAEL006556
OG0001605	LOC109398184	AAEL021322, AAEL024679, AAEL006553
OG0001606	LOC134289650, LOC109422742	AAEL027492, AAEL006659
OG0001607	LOC109410579	AAEL020946, AAEL006687
OG0001608	LOC109421160	AAEL006688
OG0001609	LOC109421159	AAEL006697
OG0001610	LOC134283998, LOC109427105	AAEL006718
OG0001611	LOC109410535, LOC134287361	AAEL026097, AAEL006732
OG0001612	LOC109418813	AAEL006772, AAEL024260
OG0001613	LOC109405806	AAEL006774
OG0001614	LOC109403984	AAEL006790
OG0001615	LOC115254470	AAEL006839
OG0001616	LOC109403403	AAEL020314, AAEL006854
OG0001617	LOC109621635	AAEL006859
OG0001617	LOC109429086	AAEL014276
OG0001618	LOC109431932	AAEL006919
OG0001619	LOC109427882	AAEL006987, AAEL006990
OG0001620	LOC109427885	AAEL021420, AAEL006998, AAEL028089
OG0001621	LOC109398864	AAEL007001
OG0001622	LOC134283989, LOC109426925	AAEL007049
OG0001623	LOC134285599, LOC109416957	AAEL020187, AAEL007078
OG0001624	LOC109397551	AAEL007278, AAEL022274
OG0001625	LOC109432771	AAEL007285
OG0001626	LOC109417532, LOC109410216	AAEL007349
OG0001627	LOC109421124	AAEL010393, AAEL007385
OG0001628	LOC109621710	AAEL007409
OG0001629	LOC115269210	AAEL007473
OG0001630	LOC109397865	AAEL007476
OG0001631	LOC109400499	AAEL025261, AAEL007492
OG0001632	LOC109415156	AAEL007505
OG0001633	LOC109622893, LOC115258542	AAEL007568
OG0001634	LOC109411700, LOC134288815	AAEL026096, AAEL007708
OG0001635	LOC115254267	AAEL007805
OG0001636	LOC109401140, LOC109422552	AAEL007814, AAEL021591
OG0001637	LOC109433074	AAEL007823
OG0001638	LOC109420450	AAEL007902
OG0001639	LOC115253945, LOC109416842, LOC109405681	AAEL007959
OG0001640	LOC109621844	AAEL007979
OG0001641	LOC109399186	AAEL007987, AAEL025151
OG0001642	LOC109420954, LOC109399228	AAEL007996
OG0001643	LOC115257156	AAEL008010, AAEL025987
OG0001644	LOC109408449	AAEL008041
OG0001645	LOC109415684	AAEL023409
OG0001645	LOC109425047	AAEL008046
OG0001646	LOC109425501, LOC109421764, LOC134291927, LOC134283930, LOC109427771, LOC134291774, LOC134284625, LOC134284232, LOC134284230, LOC134284231, LOC134284233	AAEL008104
OG0001647	LOC109426339	AAEL008154
OG0001648	LOC109405852	AAEL008188
OG0001649	LOC109409730	AAEL008219
OG0001650	LOC115271010	AAEL008403
OG0001651	LOC109409494	AAEL012845, AAEL008412
OG0001652	LOC109397239	AAEL021627, AAEL008416, AAEL022499, AAEL023848
OG0001653	LOC109397269	AAEL008450
OG0001654	LOC109398935	AAEL008459
OG0001655	LOC109427527, LOC115256522	AAEL008463
OG0001656	LOC109417569	AAEL008592
OG0001657	LOC134284520	AAEL008596
OG0001658	LOC109411254	AAEL008700
OG0001659	LOC109413090	AAEL008738
OG0001660	LOC109426168	AAEL008826
OG0001661	LOC109428200	AAEL023781, AAEL008842
OG0001662	LOC109427897, LOC115263986	AAEL008849
OG0001663	LOC109398740, LOC109418764	AAEL008865
OG0001664	LOC109427405, LOC109410123	AAEL008941
OG0001665	LOC109427431, LOC134285038	AAEL008942
OG0001666	LOC109410126, LOC109427407	AAEL026683, AAEL008956
OG0001667	LOC115254514, LOC109427416	AAEL008960
OG0001668	LOC115261817, LOC109405709	AAEL009097
OG0001669	LOC109417873, LOC134288487	AAEL009183, AAEL027505
OG0001670	LOC109621464	AAEL009196
OG0001671	LOC109433059	AAEL009265
OG0001672	LOC109409320	AAEL009298
OG0001673	LOC115253996	AAEL009307
OG0001674	LOC109418062	AAEL009351, AAEL021624
OG0001675	LOC109414834	AAEL009356, AAEL024601
OG0001676	LOC109623260	AAEL009364
OG0001677	LOC109428052, LOC109428054, LOC115261585	AAEL009438
OG0001678	LOC115264498, LOC109406869	AAEL009458
OG0001679	LOC109401866, LOC134284971	AAEL009466
OG0001680	LOC134285041, LOC109406867	AAEL023741, AAEL009469
OG0001681	LOC109399621	AAEL009503, AAEL020495
OG0001682	LOC109417772	AAEL009588
OG0001683	LOC109411854, LOC115259476	AAEL009634
OG0001684	LOC109412731, LOC109411856	AAEL009637
OG0001686	LOC134291965, LOC109422607	AAEL025383, AAEL009701
OG0001687	LOC109431059	AAEL009757
OG0001687	LOC109431039	AAEL009751
OG0001688	LOC109411570	AAEL009753
OG0001689	LOC134288000, LOC109413201	AAEL009763
OG0001690	LOC109421972	AAEL009779
OG0001691	LOC109427990	AAEL009850
OG0001692	LOC109409457	AAEL028144
OG0001692	LOC115256851	AAEL009872
OG0001693	LOC109621313	AAEL009894
OG0001693	LOC109413128	AAEL012911
OG0001694	LOC109405232	AAEL009950
OG0001695	LOC115254377, LOC109400080	AAEL010008, AAEL026984
OG0001696	LOC109421739	AAEL010062
OG0001697	LOC115270187	AAEL010090
OG0001698	LOC109405751	AAEL011805
OG0001698	LOC109429050	AAEL010110
OG0001699	LOC109416248	AAEL010226
OG0001700	LOC115253486	AAEL010260
OG0001701	LOC109414896, LOC134286191, LOC134286192, LOC115255478	AAEL010266
OG0001702	LOC109416535	AAEL010283
OG0001702	LOC115258710	AAEL027623
OG0001703	LOC109407530, LOC109407531, LOC109407529	AAEL010302
OG0001703	LOC109425789	AAEL010323
OG0001703	LOC109407527	AAEL010303
OG0001704	LOC109407506	AAEL010311
OG0001705	LOC109622241	AAEL010354
OG0001706	LOC109622242	AAEL010355
OG0001707	LOC109403088	AAEL010390
OG0001707	LOC109408671	AAEL010381
OG0001708	LOC109403032	AAEL010389
OG0001709	LOC109416365	AAEL010422
OG0001710	LOC134284301, LOC109424714	AAEL021184, AAEL010511
OG0001711	LOC109398767, LOC134284945	AAEL010568
OG0001712	LOC134284927, LOC109427493	AAEL010571, AAEL026067
OG0001713	LOC109408019, LOC109405158	AAEL010593
OG0001714	LOC109404794, LOC109423879	AAEL010742, AAEL024119
OG0001715	LOC109623312	AAEL010757
OG0001716	LOC109419530	AAEL010771
OG0001717	LOC109409288	AAEL010778
OG0001718	LOC109410458	AAEL010827
OG0001719	LOC109427538	AAEL010855
OG0001720	LOC109415992	AAEL021416, AAEL011123
OG0001721	LOC115267417	AAEL024207, AAEL011124
OG0001722	LOC109404966	AAEL011157
OG0001723	LOC109416168	AAEL011159
OG0001724	LOC115266621	AAEL011271
OG0001725	LOC109417806	AAEL011345
OG0001726	LOC134283970, LOC109426755	AAEL011349
OG0001727	LOC109431071	AAEL011379
OG0001728	LOC109405380	AAEL011382
OG0001729	LOC109420617	AAEL011411
OG0001729	LOC109420616	AAEL012903
OG0001730	LOC109414978	AAEL011436
OG0001731	LOC109426838	AAEL011500
OG0001732	LOC134284641, LOC109412044	AAEL011560
OG0001733	LOC109412040, LOC134284643	AAEL011562
OG0001734	LOC109423450	AAEL011566
OG0001735	LOC109432041	AAEL011690
OG0001735	LOC109432033	AAEL011691
OG0001736	LOC109404016	AAEL011697
OG0001737	LOC109413566	AAEL025949, AAEL021786, AAEL011731
OG0001738	LOC134285256	AAEL011751, AAEL023265
OG0001739	LOC109431508	AAEL011754, AAEL023977
OG0001740	LOC109431730	AAEL011768
OG0001740	LOC109431727	AAEL011771
OG0001741	LOC109405745	AAEL011808
OG0001741	LOC109433391	AAEL027830
OG0001742	LOC134285350, LOC109406906	AAEL011850
OG0001743	LOC109409336, LOC109419088	AAEL011989
OG0001744	LOC115266916, LOC109409339	AAEL011991
OG0001745	LOC115253436, LOC109409337	AAEL011993
OG0001746	LOC109419087, LOC115254144	AAEL011996
OG0001747	LOC109412507	AAEL012016
OG0001748	LOC109622592	AAEL012059
OG0001749	LOC109423813	AAEL021939, AAEL012178
OG0001750	LOC109397805	AAEL012233
OG0001751	LOC115262555, LOC109421913	AAEL012324
OG0001752	LOC109412833	AAEL012341
OG0001753	LOC109425656	AAEL012410
OG0001754	LOC109405799	AAEL012501
OG0001755	LOC109407063, LOC134287784	AAEL012525
OG0001756	LOC109404905	AAEL012539
OG0001757	LOC109428450	AAEL012552
OG0001758	LOC109424214	AAEL021254, AAEL012585
OG0001759	LOC115253756	AAEL012671
OG0001760	LOC109409473	AAEL012710
OG0001760	LOC109409536	AAEL012715
OG0001761	LOC115253466, LOC115256661, LOC109409534	AAEL012711
OG0001761	LOC109409468	AAEL012713, AAEL026876
OG0001762	LOC109403484	AAEL012717
OG0001763	LOC109409745, LOC134290471	AAEL012731
OG0001764	LOC109416470	AAEL012751
OG0001765	LOC109416471	AAEL012756
OG0001766	LOC115259763, LOC109402938, LOC115259762	AAEL018249
OG0001766	LOC109402932	AAEL012783
OG0001767	LOC109412573, LOC134285652, LOC134291846, LOC109397046	AAEL012822
OG0001768	LOC109417011	AAEL012823
OG0001769	LOC134285649, LOC109397026, LOC109397016	AAEL012826
OG0001770	LOC109428544	AAEL013626
OG0001770	LOC109420977, LOC115269478	AAEL022666
OG0001770	LOC109420984, LOC109420983	AAEL013014
OG0001771	LOC109417248	AAEL013151
OG0001772	LOC109420576	AAEL013157
OG0001772	LOC109417482	AAEL013152
OG0001773	LOC134292031, LOC134291557	AAEL013197
OG0001774	LOC134291921	AAEL013199
OG0001775	LOC109430170, LOC115264870	AAEL013253
OG0001776	LOC134284690, LOC109417821	AAEL013278
OG0001777	LOC109407268	AAEL013366
OG0001778	LOC109412274	AAEL013424
OG0001779	LOC109432700, LOC134291660	AAEL013478
OG0001780	LOC109421912, LOC134291661	AAEL013479
OG0001781	LOC109417113	AAEL013527
OG0001782	LOC109404988	AAEL013613
OG0001783	LOC115269840, LOC134285564	AAEL013724
OG0001784	LOC109417839, LOC109400156, LOC134291253	AAEL013744
OG0001785	LOC109398559	AAEL013758
OG0001786	LOC109622009	AAEL013776
OG0001787	LOC109430088, LOC115256457	AAEL013814
OG0001788	LOC109399416	AAEL013872
OG0001789	LOC109400672	AAEL013875
OG0001790	LOC109398409	AAEL013883
OG0001791	LOC115258107, LOC109421724	AAEL013962
OG0001792	LOC109425704	AAEL013974
OG0001793	LOC134288462	AAEL028215
OG0001793	LOC109418002	AAEL013994
OG0001794	LOC109406030, LOC134287316	AAEL013998, AAEL027973
OG0001795	LOC109401855	AAEL014009
OG0001796	LOC109397908	AAEL014022
OG0001797	LOC109430946	AAEL014027
OG0001798	LOC109417110	AAEL014054, AAEL025786
OG0001799	LOC134292118, LOC109431857	AAEL014059
OG0001800	LOC115267643, LOC109398720	AAEL014216
OG0001801	LOC109429036	AAEL014246
OG0001801	LOC109429037	AAEL014244
OG0001802	LOC109402431	AAEL014271
OG0001803	LOC109427363	AAEL014272
OG0001804	LOC109427576, LOC109432855, LOC115268908	AAEL014284
OG0001805	LOC109411553	AAEL014303
OG0001806	LOC109418918	AAEL024066, AAEL014318
OG0001807	LOC109398712	AAEL014326
OG0001808	LOC134288996	AAEL014340
OG0001809	LOC109428244, LOC115266369, LOC109427949	AAEL014348
OG0001810	LOC109427940	AAEL014349
OG0001811	LOC109422709	AAEL014435
OG0001812	LOC134288872, LOC109401913	AAEL014505
OG0001813	LOC109418066	AAEL014577
OG0001814	LOC109414833	AAEL014578, AAEL023117
OG0001815	LOC109427442	AAEL014653
OG0001816	LOC115263163	AAEL014774
OG0001817	LOC115255345	AAEL014824
OG0001818	LOC109407931	AAEL014851
OG0001819	LOC109428456	AAEL024910
OG0001819	LOC109422096	AAEL014853
OG0001820	LOC109409788	AAEL014863
OG0001821	LOC109403224	AAEL015118
OG0001822	LOC109416244	AAEL015255
OG0001823	LOC109622551, LOC109622547	AAEL015402
OG0001824	LOC109622879, LOC134287988	AAEL015557
OG0001825	LOC109428464	AAEL015640
OG0001826	LOC109428247	AAEL017327, AAEL017097, AAEL017230
OG0001827	LOC109413232	AAEL017167
OG0001828	LOC109420226	AAEL023345, AAEL017186
OG0001829	LOC109424480	AAEL017251
OG0001830	LOC109426675	AAEL017356
OG0001831	LOC109428415, LOC134284681	AAEL017391
OG0001832	LOC109401664, LOC109418846	AAEL017512
OG0001833	LOC109621803	AAEL018103, AAEL026175
OG0001834	LOC109416692	AAEL018114
OG0001835	LOC109413271	AAEL018141
OG0001836	LOC109418152	AAEL024668, AAEL018183
OG0001837	LOC109411881	AAEL018215
OG0001838	LOC115264580	AAEL018227
OG0001839	LOC109423925	AAEL018232
