Orthogroup	AminimusMINIMUS1	AstephensiUCISS2018
OG0002821	AMIN006788	ASTEI20_040771
OG0002822	AMIN000425	ASTEI20_045734, ASTEI20_043342
OG0002823	AMIN007658	ASTEI20_043981
OG0002824	AMIN004586	ASTEI20_039742
OG0002825	AMIN000231	ASTEI20_040760
OG0002826	AMIN003824	ASTEI20_036235
OG0002827	AMIN003121	ASTEI20_035479
OG0002828	AMIN011200	ASTEI20_040245
OG0002829	AMIN003369	ASTEI20_043683
OG0002830	AMIN003368	ASTEI20_044803
OG0002831	AMIN003379	ASTEI20_033721
OG0002832	AMIN003086	ASTEI20_043453, ASTEI20_033859
OG0002833	AMIN000480	ASTEI20_043354
OG0002834	AMIN000482	ASTEI20_031003
OG0002835	AMIN006450	ASTEI20_033542
OG0002836	AMIN008456	ASTEI20_032381
OG0002837	AMIN008455	ASTEI20_043332
OG0002838	AMIN010492	ASTEI20_040030, ASTEI20_035986
OG0002839	AMIN006376	ASTEI20_042023
OG0002840	AMIN006373	ASTEI20_032703
OG0002841	AMIN016250	ASTEI20_032336
OG0002842	AMIN002257	ASTEI20_044120
OG0002843	AMIN002258	ASTEI20_032634
OG0002844	AMIN002260	ASTEI20_041128
OG0002845	AMIN011653	ASTEI20_036660
OG0002846	AMIN005387	ASTEI20_037743
OG0002847	AMIN000838	ASTEI20_034749
OG0002848	AMIN001158	ASTEI20_042076
OG0002849	AMIN008521	ASTEI20_045293
OG0002850	AMIN008523	ASTEI20_040918
OG0002851	AMIN010192	ASTEI20_034664
OG0002852	AMIN011114	ASTEI20_037276
OG0002853	AMIN010191	ASTEI20_042010, ASTEI20_039841
OG0002854	AMIN004750	ASTEI20_032753
OG0002855	AMIN004220	ASTEI20_044037
OG0002856	AMIN000013	ASTEI20_032038
OG0002857	AMIN000101	ASTEI20_034702
OG0002858	AMIN004147	ASTEI20_033271
OG0002859	AMIN003018	ASTEI20_044532
OG0002860	AMIN004563	ASTEI20_033968
OG0002862	AMIN001779	ASTEI20_036011
OG0002863	AMIN007597	ASTEI20_041589
OG0002864	AMIN004071	ASTEI20_039520
OG0002866	AMIN009412	ASTEI20_034368
OG0002867	AMIN009602	ASTEI20_036468
OG0002868	AMIN002143	ASTEI20_040579
OG0002869	AMIN002078	ASTEI20_031827
OG0002870	AMIN007567	ASTEI20_043847
OG0002871	AMIN005489	ASTEI20_040291
OG0002872	AMIN000957	ASTEI20_031138
OG0002873	AMIN009520	ASTEI20_031237
OG0002874	AMIN001194	ASTEI20_038770
OG0002875	AMIN011556	ASTEI20_033767
OG0002876	AMIN007714	ASTEI20_034692
OG0002877	AMIN004268	ASTEI20_039397
OG0002878	AMIN000241	ASTEI20_035306
OG0002879	AMIN009635	ASTEI20_038211
OG0002880	AMIN014762	ASTEI20_043490
OG0002881	AMIN009847	ASTEI20_032845
OG0002882	AMIN004222	ASTEI20_034884
OG0002883	AMIN003335	ASTEI20_042972
OG0002884	AMIN015785	ASTEI20_033273
OG0002885	AMIN006864	ASTEI20_031632
OG0002886	AMIN000591	ASTEI20_040415
OG0002887	AMIN007433	ASTEI20_040451
OG0002888	AMIN008850	ASTEI20_034645
OG0002889	AMIN008820	ASTEI20_037425
OG0002890	AMIN002961	ASTEI20_034932
OG0002891	AMIN002967	ASTEI20_042628
OG0002892	AMIN002962	ASTEI20_041988
OG0002893	AMIN002966	ASTEI20_039188
OG0002894	AMIN011657	ASTEI20_036240
OG0002895	AMIN007775	ASTEI20_036420
OG0002896	AMIN003615	ASTEI20_038010
OG0002897	AMIN011403	ASTEI20_031662
OG0002898	AMIN010244	ASTEI20_041618
OG0002899	AMIN001613	ASTEI20_031577
OG0002900	AMIN007040	ASTEI20_031941
OG0002901	AMIN001198	ASTEI20_045995
OG0002902	AMIN001202	ASTEI20_036833
OG0002903	AMIN001197	ASTEI20_038565
OG0002904	AMIN007221	ASTEI20_032729
OG0002905	AMIN006645	ASTEI20_040457, ASTEI20_040430
OG0002906	AMIN006648	ASTEI20_040801, ASTEI20_032345
OG0002907	AMIN011636	ASTEI20_040599
OG0002908	AMIN000188	ASTEI20_036622
OG0002909	AMIN002416	ASTEI20_039408
OG0002910	AMIN003329	ASTEI20_039111
OG0002911	AMIN011210	ASTEI20_045735
OG0002912	AMIN003739	ASTEI20_031624
OG0002913	AMIN002410	ASTEI20_030955
OG0002915	AMIN004997	ASTEI20_034011
OG0002916	AMIN004888	ASTEI20_034048
OG0002918	AMIN001097	ASTEI20_034329
OG0002919	AMIN001943	ASTEI20_034412
OG0002920	AMIN004896	ASTEI20_038761
OG0002921	AMIN001015	ASTEI20_038200
OG0002922	AMIN005282	ASTEI20_036446
OG0002923	AMIN001671	ASTEI20_032252
OG0002924	AMIN001865	ASTEI20_042552
OG0002925	AMIN007441	ASTEI20_034326
OG0002926	AMIN008793	ASTEI20_042964, ASTEI20_043545
OG0002927	AMIN009367	ASTEI20_039059
OG0002928	AMIN009366	ASTEI20_035858
OG0002929	AMIN007349	ASTEI20_042378
OG0002930	AMIN015789	ASTEI20_040395
OG0002931	AMIN002452	ASTEI20_034176
OG0002932	AMIN006152	ASTEI20_031082
OG0002933	AMIN010573	ASTEI20_035327
OG0002934	AMIN002593	ASTEI20_037055
OG0002935	AMIN000182	ASTEI20_044006
OG0002936	AMIN008222	ASTEI20_036147
OG0002937	AMIN010620	ASTEI20_041465
OG0002938	AMIN010623	ASTEI20_042107, ASTEI20_045217
OG0002939	AMIN010120	ASTEI20_045309
OG0002940	AMIN014043	ASTEI20_040816
OG0002941	AMIN002819	ASTEI20_031176
OG0002942	AMIN010317	ASTEI20_034548
OG0002943	AMIN010868	ASTEI20_040550
OG0002944	AMIN006547	ASTEI20_031509
OG0002945	AMIN001314	ASTEI20_043625
OG0002946	AMIN007437	ASTEI20_031666
OG0002947	AMIN006879	ASTEI20_035809
OG0002948	AMIN000937	ASTEI20_032295
OG0002949	AMIN007483	ASTEI20_042124
OG0002950	AMIN005008	ASTEI20_042629
OG0002951	AMIN000935	ASTEI20_041481
OG0002952	AMIN000072	ASTEI20_043894
OG0002953	AMIN001945	ASTEI20_032824
OG0002954	AMIN005606	ASTEI20_030971
OG0002955	AMIN011423	ASTEI20_042235
OG0002956	AMIN002479	ASTEI20_039190
OG0002957	AMIN009037	ASTEI20_033887
OG0002958	AMIN009038	ASTEI20_039309
OG0002959	AMIN008470	ASTEI20_040642
OG0002960	AMIN004347	ASTEI20_042313
OG0002961	AMIN008902	ASTEI20_030842
OG0002962	AMIN007707	ASTEI20_042795
OG0002963	AMIN007710	ASTEI20_032088
OG0002964	AMIN004317	ASTEI20_044945, ASTEI20_034767
OG0002965	AMIN001801	ASTEI20_034856
OG0002966	AMIN008602	ASTEI20_042566
OG0002967	AMIN015583	ASTEI20_044793
OG0002968	AMIN004089	ASTEI20_033443
OG0002969	AMIN008178	ASTEI20_037228
OG0002970	AMIN000086	ASTEI20_032205
OG0002971	AMIN004572	ASTEI20_042630
OG0002972	AMIN005154	ASTEI20_045183
OG0002973	AMIN001760	ASTEI20_036665
OG0002974	AMIN001308	ASTEI20_034062, ASTEI20_031755
OG0002975	AMIN014137	ASTEI20_042248, ASTEI20_031069
OG0002976	AMIN007348	ASTEI20_035805, ASTEI20_039196
OG0002977	AMIN015495	ASTEI20_035736
OG0002978	AMIN005468	ASTEI20_045654
OG0002979	AMIN005688	ASTEI20_036103
OG0002980	AMIN003084	ASTEI20_038466, ASTEI20_040654
OG0002981	AMIN003083	ASTEI20_039208, ASTEI20_039135
OG0002983	AMIN009248	ASTEI20_032983
OG0002984	AMIN003788	ASTEI20_040296
OG0002985	AMIN011260	ASTEI20_038369
OG0002986	AMIN007363	ASTEI20_042422, ASTEI20_036839
OG0002987	AMIN016297, AMIN016298	ASTEI20_033524
OG0002988	AMIN000024	ASTEI20_038886
OG0002989	AMIN002038	ASTEI20_040751
OG0002990	AMIN000772	ASTEI20_034456
OG0002991	AMIN006802	ASTEI20_043962
OG0002992	AMIN005625	ASTEI20_033749
OG0002993	AMIN011531	ASTEI20_036624
OG0002994	AMIN008551	ASTEI20_043768
OG0002995	AMIN007408	ASTEI20_045834
OG0002996	AMIN001444	ASTEI20_034911
OG0002997	AMIN001445	ASTEI20_043600
OG0002998	AMIN005652	ASTEI20_033954
OG0002999	AMIN007145	ASTEI20_032852
OG0003000	AMIN003528	ASTEI20_044085, ASTEI20_037705
OG0003001	AMIN004216	ASTEI20_036775
OG0003002	AMIN003527	ASTEI20_044739, ASTEI20_035633
OG0003003	AMIN004215	ASTEI20_031378
OG0003004	AMIN002762	ASTEI20_035018
OG0003005	AMIN009900	ASTEI20_034461
OG0003006	AMIN009901	ASTEI20_032054
OG0003007	AMIN006559	ASTEI20_031215
OG0003008	AMIN010307	ASTEI20_032293
OG0003009	AMIN002362	ASTEI20_043167, ASTEI20_030872
OG0003010	AMIN002361	ASTEI20_034279, ASTEI20_035776
OG0003011	AMIN002946	ASTEI20_036181
OG0003012	AMIN006465	ASTEI20_040901
OG0003013	AMIN005175	ASTEI20_034745
OG0003014	AMIN000417	ASTEI20_034410
OG0003015	AMIN003237	ASTEI20_043432
OG0003016	AMIN003238	ASTEI20_040025
OG0003017	AMIN008108	ASTEI20_042681
OG0003018	AMIN010262	ASTEI20_032738
OG0003019	AMIN016266	ASTEI20_045929, ASTEI20_037112
OG0003020	AMIN007151	ASTEI20_032473
OG0003021	AMIN006652	ASTEI20_039178, ASTEI20_042757
OG0003022	AMIN004790	ASTEI20_036864
OG0003023	AMIN009548	ASTEI20_037964
OG0003024	AMIN011252	ASTEI20_040996
OG0003025	AMIN006681, AMIN006680	ASTEI20_036952
OG0003026	AMIN008252	ASTEI20_037205
OG0003027	AMIN008278	ASTEI20_032986
OG0003028	AMIN008251	ASTEI20_034446
OG0003029	AMIN007247	ASTEI20_045795
OG0003030	AMIN004434	ASTEI20_040440
OG0003031	AMIN007787	ASTEI20_034216
OG0003032	AMIN001557	ASTEI20_033740
OG0003033	AMIN000822	ASTEI20_032292
OG0003034	AMIN000405	ASTEI20_035347, ASTEI20_043934
OG0003035	AMIN008642	ASTEI20_037973
OG0003036	AMIN008643	ASTEI20_039137
OG0003037	AMIN011224	ASTEI20_042954
OG0003038	AMIN011225	ASTEI20_033642
OG0003039	AMIN003215	ASTEI20_039857
OG0003040	AMIN000810	ASTEI20_044703
OG0003041	AMIN004943	ASTEI20_038338
OG0003042	AMIN009584, AMIN009583	ASTEI20_040048
OG0003043	AMIN009588	ASTEI20_042208
OG0003044	AMIN009586	ASTEI20_036910
OG0003045	AMIN011402	ASTEI20_045357
OG0003046	AMIN004051	ASTEI20_031845
OG0003047	AMIN007393	ASTEI20_039726, ASTEI20_039877
OG0003048	AMIN006116	ASTEI20_046114
OG0003049	AMIN010302	ASTEI20_044269
OG0003050	AMIN008947	ASTEI20_038757
OG0003051	AMIN007329	ASTEI20_032658
OG0003052	AMIN004994	ASTEI20_038008
OG0003053	AMIN002841	ASTEI20_032406
OG0003054	AMIN003551	ASTEI20_031284, ASTEI20_042836
OG0003055	AMIN010355	ASTEI20_034245, ASTEI20_035444
OG0003056	AMIN002094	ASTEI20_038758
OG0003057	AMIN010097	ASTEI20_041234
OG0003058	AMIN005443	ASTEI20_033444
OG0003059	AMIN001462	ASTEI20_046025
OG0003060	AMIN005601	ASTEI20_041264
OG0003061	AMIN008388	ASTEI20_039947
OG0003062	AMIN004877	ASTEI20_045920
OG0003063	AMIN004444	ASTEI20_037004
OG0003064	AMIN008260	ASTEI20_038103
OG0003065	AMIN002597	ASTEI20_034970
OG0003066	AMIN003941	ASTEI20_036114
OG0003067	AMIN008342	ASTEI20_037506
OG0003068	AMIN003401	ASTEI20_042141, ASTEI20_036857
OG0003069	AMIN005300	ASTEI20_034974
OG0003070	AMIN007490	ASTEI20_038638
OG0003071	AMIN009298	ASTEI20_035071
OG0003072	AMIN001362	ASTEI20_036160
OG0003073	AMIN010627	ASTEI20_034347, ASTEI20_036287
OG0003074	AMIN001526	ASTEI20_044219
OG0003075	AMIN008482	ASTEI20_044829
OG0003076	AMIN009047	ASTEI20_038006
OG0003077	AMIN009046	ASTEI20_031007
OG0003078	AMIN009988	ASTEI20_039550
OG0003079	AMIN006280	ASTEI20_038935, ASTEI20_046154
OG0003080	AMIN007526	ASTEI20_036766, ASTEI20_032705
OG0003081	AMIN004874	ASTEI20_034418
OG0003082	AMIN005643	ASTEI20_041531
OG0003083	AMIN003398	ASTEI20_039115, ASTEI20_041069
OG0003084	AMIN002667	ASTEI20_038654
OG0003085	AMIN002239	ASTEI20_037159
OG0003086	AMIN002990	ASTEI20_044835, ASTEI20_034361
OG0003087	AMIN011307	ASTEI20_038182
OG0003088	AMIN005420	ASTEI20_038913
OG0003089	AMIN002582	ASTEI20_039719
OG0003090	AMIN005840, AMIN005841	ASTEI20_033384
OG0003091	AMIN009905	ASTEI20_034660
OG0003092	AMIN009557	ASTEI20_043031
OG0003093	AMIN010530	ASTEI20_032425
OG0003094	AMIN008246	ASTEI20_039232
OG0003095	AMIN009598	ASTEI20_039790
OG0003096	AMIN011207	ASTEI20_038681, ASTEI20_045656
OG0003097	AMIN009386	ASTEI20_046083
OG0003098	AMIN000554	ASTEI20_033918
OG0003099	AMIN010485	ASTEI20_034301
OG0003100	AMIN010783	ASTEI20_034954
OG0003101	AMIN000211	ASTEI20_034498
OG0003102	AMIN005971	ASTEI20_033365
OG0003103	AMIN001505	ASTEI20_033458
OG0003104	AMIN001506	ASTEI20_037330
OG0003105	AMIN015734	ASTEI20_041768
OG0003107	AMIN010629	ASTEI20_044226, ASTEI20_045556
OG0003108	AMIN009922	ASTEI20_035917
OG0003109	AMIN005580	ASTEI20_038245
OG0003110	AMIN005455	ASTEI20_036999
OG0003111	AMIN008275	ASTEI20_035685
OG0003112	AMIN008002	ASTEI20_038314
OG0003113	AMIN002389	ASTEI20_036538
OG0003114	AMIN007512	ASTEI20_039914
OG0003115	AMIN000015	ASTEI20_042712
OG0003116	AMIN011568	ASTEI20_037962
OG0003117	AMIN007780	ASTEI20_038079
OG0003118	AMIN011263	ASTEI20_039346
OG0003119	AMIN007388	ASTEI20_032631, ASTEI20_042243
OG0003120	AMIN010878	ASTEI20_033487
OG0003121	AMIN007730	ASTEI20_042159
OG0003122	AMIN005220	ASTEI20_036511
OG0003123	AMIN011519	ASTEI20_044903
OG0003124	AMIN006101	ASTEI20_040583
OG0003125	AMIN000009	ASTEI20_033018
OG0003126	AMIN000956	ASTEI20_031528
OG0003127	AMIN001396	ASTEI20_038707
OG0003128	AMIN011433	ASTEI20_031119
OG0003129	AMIN004681	ASTEI20_040493
OG0003130	AMIN009396	ASTEI20_043391
OG0003131	AMIN005842	ASTEI20_040967
OG0003132	AMIN000099	ASTEI20_039869
OG0003133	AMIN003822	ASTEI20_036080
OG0003134	AMIN002760	ASTEI20_036567
OG0003135	AMIN000064	ASTEI20_032002
OG0003136	AMIN001528, AMIN001527	ASTEI20_034655
OG0003137	AMIN011014	ASTEI20_040081
OG0003138	AMIN008597	ASTEI20_037051
OG0003139	AMIN016087	ASTEI20_040839
OG0003140	AMIN004925	ASTEI20_033119
OG0003141	AMIN001260	ASTEI20_031762
OG0003142	AMIN002425	ASTEI20_033541
OG0003143	AMIN000331, AMIN015469	ASTEI20_043649
OG0003144	AMIN006052	ASTEI20_040776
OG0003145	AMIN006401	ASTEI20_036776
OG0003146	AMIN007489	ASTEI20_038667
OG0003147	AMIN002679	ASTEI20_036397
OG0003148	AMIN009754	ASTEI20_044929
OG0003149	AMIN008698	ASTEI20_043168
OG0003150	AMIN002040	ASTEI20_043430
OG0003151	AMIN002304	ASTEI20_033131
OG0003152	AMIN002122	ASTEI20_040206
OG0003153	AMIN002447	ASTEI20_037582
OG0003154	AMIN001847	ASTEI20_037846
OG0003155	AMIN010536	ASTEI20_038433
OG0003156	AMIN003624	ASTEI20_032225
OG0003157	AMIN001919	ASTEI20_045890
OG0003158	AMIN008321	ASTEI20_041184
OG0003159	AMIN009882, AMIN010699	ASTEI20_035627
OG0003160	AMIN000296	ASTEI20_035062
OG0003161	AMIN005781	ASTEI20_040923
OG0003162	AMIN011257	ASTEI20_035770
OG0003163	AMIN008379	ASTEI20_033618
OG0003164	AMIN005598	ASTEI20_032347
OG0003165	AMIN003606	ASTEI20_034070
OG0003166	AMIN006156	ASTEI20_039432
OG0003167	AMIN006728	ASTEI20_037202
OG0003168	AMIN000924	ASTEI20_036192
OG0003169	AMIN015760	ASTEI20_039952, ASTEI20_032032
OG0003170	AMIN004713	ASTEI20_031360
OG0003172	AMIN008111	ASTEI20_038642
OG0003173	AMIN010470	ASTEI20_038647
OG0003174	AMIN011567	ASTEI20_043582, ASTEI20_045682
OG0003175	AMIN002454	ASTEI20_041195, ASTEI20_041837
OG0003176	AMIN007491	ASTEI20_038576, ASTEI20_041401
OG0003177	AMIN006961	ASTEI20_041274
OG0003178	AMIN002028	ASTEI20_031380
OG0003179	AMIN003473	ASTEI20_031504
OG0003180	AMIN006674	ASTEI20_037931
OG0003181	AMIN001852	ASTEI20_039645
OG0003182	AMIN006242	ASTEI20_034406, ASTEI20_044297
OG0003183	AMIN016085	ASTEI20_034637, ASTEI20_044056
OG0003184	AMIN007296	ASTEI20_045381
OG0003185	AMIN003810	ASTEI20_033713
OG0003186	AMIN015758	ASTEI20_041588
OG0003187	AMIN009040	ASTEI20_033792
OG0003188	AMIN006318	ASTEI20_045205, ASTEI20_032141
OG0003189	AMIN010655	ASTEI20_036706
OG0003190	AMIN004543, AMIN005872	ASTEI20_034557
OG0003191	AMIN001223	ASTEI20_039154
OG0003192	AMIN007159	ASTEI20_040633, ASTEI20_035948
OG0003193	AMIN002151	ASTEI20_043437
OG0003194	AMIN008524, AMIN015683	ASTEI20_043486
OG0003195	AMIN010749	ASTEI20_039967
OG0003196	AMIN001833	ASTEI20_038977
OG0003197	AMIN009000	ASTEI20_036937
OG0003198	AMIN007868	ASTEI20_033714
OG0003199	AMIN004356	ASTEI20_038100
OG0003200	AMIN006241	ASTEI20_038060, ASTEI20_044961
OG0003201	AMIN003917	ASTEI20_044949
OG0003202	AMIN006468	ASTEI20_033999
OG0003203	AMIN006319	ASTEI20_033246, ASTEI20_038328
OG0003204	AMIN001211	ASTEI20_043624
OG0003205	AMIN003031	ASTEI20_042160
OG0003206	AMIN000078	ASTEI20_043312
OG0003207	AMIN006269	ASTEI20_045670
OG0003208	AMIN000415	ASTEI20_042816, ASTEI20_033997
OG0003209	AMIN003111	ASTEI20_039365
OG0003210	AMIN004034	ASTEI20_040678
OG0003211	AMIN007803	ASTEI20_045288
OG0003212	AMIN007693	ASTEI20_033156
OG0003213	AMIN007481	ASTEI20_042059
OG0003214	AMIN010354	ASTEI20_045636, ASTEI20_039814
OG0003215	AMIN011249	ASTEI20_030940
OG0003216	AMIN000555	ASTEI20_040594, ASTEI20_037163
OG0003217	AMIN001900	ASTEI20_043608
OG0003218	AMIN009295	ASTEI20_045038
OG0003219	AMIN011546	ASTEI20_044374
OG0003220	AMIN000360	ASTEI20_032422
OG0003221	AMIN005803	ASTEI20_044809
OG0003222	AMIN008870	ASTEI20_043513
OG0003223	AMIN002680	ASTEI20_031470
OG0003224	AMIN010427	ASTEI20_034411
OG0003225	AMIN011228	ASTEI20_034916
OG0003226	AMIN010743	ASTEI20_039636
OG0003227	AMIN007149	ASTEI20_031700
OG0003228	AMIN007150	ASTEI20_039754
OG0003229	AMIN006870	ASTEI20_031570
OG0003230	AMIN006538	ASTEI20_040635
OG0003231	AMIN007365	ASTEI20_038156, ASTEI20_045842
OG0003232	AMIN008538	ASTEI20_033667
OG0003233	AMIN002701	ASTEI20_045394
OG0003234	AMIN009343	ASTEI20_033223
OG0003235	AMIN002581	ASTEI20_041489
OG0003236	AMIN003068	ASTEI20_037720
OG0003237	AMIN001293	ASTEI20_034205, ASTEI20_034786
OG0003238	AMIN007732	ASTEI20_032686
OG0003239	AMIN010559	ASTEI20_042720
OG0003240	AMIN002456	ASTEI20_036502, ASTEI20_035767
OG0003241	AMIN005575	ASTEI20_036289
OG0003242	AMIN000811	ASTEI20_039268
OG0003243	AMIN006139	ASTEI20_034537, ASTEI20_035658
OG0003244	AMIN007317	ASTEI20_039077
OG0003245	AMIN009123, AMIN009124	ASTEI20_043139
OG0003246	AMIN004167	ASTEI20_044335
OG0003247	AMIN003702	ASTEI20_039939
OG0003248	AMIN004809	ASTEI20_043118
OG0003249	AMIN003158	ASTEI20_041538
OG0003250	AMIN009235	ASTEI20_045344
OG0003251	AMIN001307	ASTEI20_035841, ASTEI20_036386
OG0003252	AMIN001440	ASTEI20_036692
OG0003253	AMIN015969	ASTEI20_041458, ASTEI20_041648
OG0003254	AMIN005462	ASTEI20_034910
OG0003255	AMIN007886	ASTEI20_044094
OG0003256	AMIN002125	ASTEI20_031573
OG0003257	AMIN002132	ASTEI20_046014
OG0003258	AMIN007105	ASTEI20_045263
OG0003259	AMIN009307	ASTEI20_037235
OG0003260	AMIN008990	ASTEI20_037278
OG0003261	AMIN005375	ASTEI20_045949
OG0003262	AMIN002750	ASTEI20_036658
OG0003263	AMIN004128	ASTEI20_036183, ASTEI20_034090
OG0003264	AMIN005950	ASTEI20_035299
OG0003265	AMIN011646	ASTEI20_036816
OG0003266	AMIN003682	ASTEI20_035249
OG0003268	AMIN003395	ASTEI20_040429
OG0003269	AMIN009983	ASTEI20_044886
OG0003270	AMIN001040	ASTEI20_040298
OG0003271	AMIN002514	ASTEI20_040940
OG0003272	AMIN000246	ASTEI20_042812
OG0003273	AMIN005360	ASTEI20_043751
OG0003274	AMIN008223	ASTEI20_038539
OG0003275	AMIN008792	ASTEI20_031370, ASTEI20_045098
OG0003276	AMIN000282	ASTEI20_046177
OG0003277	AMIN007999	ASTEI20_042621
OG0003278	AMIN007310	ASTEI20_039452
OG0003279	AMIN007017	ASTEI20_034448
OG0003280	AMIN008755	ASTEI20_043617
OG0003281	AMIN015949	ASTEI20_036251
OG0003282	AMIN011316	ASTEI20_042483
OG0003283	AMIN000901	ASTEI20_034241
OG0003284	AMIN000671	ASTEI20_040671
OG0003285	AMIN007172	ASTEI20_035839
OG0003286	AMIN000551	ASTEI20_036481
OG0003287	AMIN010281	ASTEI20_038698
OG0003288	AMIN010709	ASTEI20_037836
OG0003289	AMIN000706	ASTEI20_038119
OG0003290	AMIN001918	ASTEI20_038762
OG0003291	AMIN002030	ASTEI20_044461
OG0003292	AMIN002263	ASTEI20_044105
OG0003294	AMIN005469	ASTEI20_038096
OG0003295	AMIN005703	ASTEI20_041227
OG0003296	AMIN006427	ASTEI20_038961
OG0003297	AMIN015984	ASTEI20_031783
OG0003298	AMIN008689	ASTEI20_040513
OG0003299	AMIN005149	ASTEI20_044488
OG0003300	AMIN006144	ASTEI20_035377
OG0003301	AMIN007480	ASTEI20_036354
OG0003302	AMIN011583	ASTEI20_031682
OG0003303	AMIN001978	ASTEI20_031109
OG0003304	AMIN002095	ASTEI20_040265
OG0003305	AMIN007684	ASTEI20_035317
OG0003306	AMIN004195	ASTEI20_045576
OG0003307	AMIN005386	ASTEI20_041285
OG0003308	AMIN010082	ASTEI20_031675
OG0003309	AMIN005089	ASTEI20_034130
OG0003310	AMIN005352	ASTEI20_038287
OG0003311	AMIN016262	ASTEI20_044541
OG0003312	AMIN003875	ASTEI20_034465
OG0003313	AMIN004939	ASTEI20_038309
OG0003314	AMIN000152	ASTEI20_035555
OG0003315	AMIN011461	ASTEI20_031954
OG0003316	AMIN004861	ASTEI20_037934
OG0003317	AMIN003789	ASTEI20_040556
OG0003318	AMIN011448	ASTEI20_042837
OG0003319	AMIN001677	ASTEI20_030951
OG0003320	AMIN004345	ASTEI20_044123
OG0003321	AMIN006591	ASTEI20_035394
OG0003322	AMIN008779	ASTEI20_042638
OG0003323	AMIN000124	ASTEI20_034806
OG0003324	AMIN001098	ASTEI20_038751
OG0003325	AMIN000895	ASTEI20_035235
OG0003326	AMIN005380	ASTEI20_032579
OG0003327	AMIN004325	ASTEI20_044842
OG0003328	AMIN008756	ASTEI20_046093
OG0003329	AMIN003846	ASTEI20_042989
OG0003330	AMIN009282	ASTEI20_035124
OG0003331	AMIN000044	ASTEI20_034773
OG0003332	AMIN004452	ASTEI20_032359
OG0003333	AMIN003285	ASTEI20_033373
OG0003334	AMIN004744	ASTEI20_033251
OG0003335	AMIN000632	ASTEI20_031004
OG0003336	AMIN007452	ASTEI20_043852
OG0003337	AMIN008761	ASTEI20_042389
OG0003338	AMIN008462	ASTEI20_032837
OG0003339	AMIN003832	ASTEI20_040547
OG0003340	AMIN002976	ASTEI20_045655
OG0003341	AMIN007843	ASTEI20_044986
OG0003342	AMIN010416	ASTEI20_046098
OG0003343	AMIN000023	ASTEI20_037076
OG0003344	AMIN005682	ASTEI20_043095
OG0003345	AMIN010907	ASTEI20_038726
OG0003346	AMIN001321	ASTEI20_046151
OG0003347	AMIN004914	ASTEI20_038561
OG0003348	AMIN002727	ASTEI20_033996, ASTEI20_037926
OG0003349	AMIN000209	ASTEI20_036722
OG0003350	AMIN006525	ASTEI20_045057
OG0003351	AMIN001415	ASTEI20_036836, ASTEI20_032128
OG0003352	AMIN004487	ASTEI20_043654
OG0003353	AMIN002981	ASTEI20_045730
OG0003354	AMIN001157	ASTEI20_036513
OG0003355	AMIN004926	ASTEI20_045193
OG0003356	AMIN003848	ASTEI20_035872
OG0003357	AMIN010045	ASTEI20_038853
OG0003358	AMIN004231	ASTEI20_040560
OG0003359	AMIN008114	ASTEI20_030884, ASTEI20_033634
OG0003360	AMIN000244	ASTEI20_044375
OG0003361	AMIN007258	ASTEI20_037674
OG0003362	AMIN001768	ASTEI20_031765
OG0003363	AMIN007035	ASTEI20_041034
OG0003364	AMIN000611	ASTEI20_044969
OG0003365	AMIN008013	ASTEI20_042018
OG0003366	AMIN004682	ASTEI20_044643
OG0003367	AMIN002835	ASTEI20_037277
OG0003368	AMIN000183	ASTEI20_032279
OG0003369	AMIN007535	ASTEI20_042169
OG0003370	AMIN003471	ASTEI20_043554
OG0003371	AMIN009421	ASTEI20_039631
OG0003372	AMIN000461	ASTEI20_045476
OG0003373	AMIN004988	ASTEI20_036711
OG0003374	AMIN005684	ASTEI20_037610
OG0003375	AMIN000306	ASTEI20_039832
OG0003376	AMIN002144	ASTEI20_033185
OG0003377	AMIN010610	ASTEI20_041239
OG0003378	AMIN015747	ASTEI20_033105
OG0003379	AMIN002148, AMIN005045, AMIN002149	ASTEI20_041747
OG0003380	AMIN008227	ASTEI20_045347
OG0003381	AMIN014090	ASTEI20_038729
OG0003382	AMIN011625	ASTEI20_037006
OG0003383	AMIN008244	ASTEI20_032576
OG0003384	AMIN001085	ASTEI20_043493
OG0003385	AMIN003165	ASTEI20_045723
OG0003386	AMIN005394	ASTEI20_031255
OG0003387	AMIN007373	ASTEI20_039313
OG0003388	AMIN005669	ASTEI20_041940
OG0003389	AMIN004805	ASTEI20_030840
OG0003390	AMIN002081	ASTEI20_031367
OG0003391	AMIN010381	ASTEI20_038881
OG0003392	AMIN000158	ASTEI20_038738
OG0003393	AMIN000311	ASTEI20_037141
OG0003394	AMIN011244	ASTEI20_034067
OG0003396	AMIN007785	ASTEI20_037551
OG0003397	AMIN011204	ASTEI20_034100
OG0003398	AMIN016031	ASTEI20_044546
OG0003401	AMIN005190	ASTEI20_034601
OG0003402	AMIN010335	ASTEI20_041453, ASTEI20_044770
OG0003403	AMIN005237	ASTEI20_032732
OG0003404	AMIN002599	ASTEI20_037987
OG0003405	AMIN005835	ASTEI20_031904
OG0003406	AMIN010766	ASTEI20_037105
OG0003407	AMIN005245	ASTEI20_032694
OG0003408	AMIN015499	ASTEI20_039056
OG0003409	AMIN011415	ASTEI20_033639, ASTEI20_044428
