Orthogroup	AminimusMINIMUS1	AgambiaePEST
OG0001796	AMIN015771	AGAP006045
OG0001797	AMIN007957	AGAP006408
OG0001798	AMIN003399	AGAP001586
OG0001799	AMIN000646	AGAP002094
OG0001800	AMIN001449	AGAP008515
OG0001801	AMIN010499	AGAP007374
OG0001802	AMIN014005, AMIN000079, AMIN000080	AGAP004631
OG0001803	AMIN005838	AGAP000699
OG0001804	AMIN006121	AGAP008155
OG0001805	AMIN015793, AMIN015794	AGAP002090
OG0001806	AMIN009903	AGAP006063
OG0001807	AMIN009387, AMIN009388	AGAP008944
OG0001808	AMIN011581	AGAP005243
OG0001809	AMIN009558	AGAP009832
OG0001810	AMIN009569	AGAP009844
OG0001811	AMIN002928	AGAP003766
OG0001812	AMIN005218	AGAP000618
OG0001813	AMIN010630	AGAP007205
OG0001814	AMIN010631	AGAP007204
OG0001815	AMIN001576, AMIN001574	AGAP009025
OG0001816	AMIN011109	AGAP007032
OG0001817	AMIN009741, AMIN009740	AGAP029480
OG0001818	AMIN010148	AGAP005700
OG0001819	AMIN005653	AGAP000389
OG0001820	AMIN010360, AMIN010361	AGAP007724
OG0001821	AMIN007908	AGAP006460
OG0001822	AMIN009715	AGAP029455
OG0001823	AMIN010415	AGAP007510
OG0001824	AMIN006690	AGAP010040, AGAP012657
OG0001825	AMIN005256	AGAP000507
OG0001826	AMIN015552	AGAP009857
OG0001827	AMIN005095	AGAP029802
OG0001828	AMIN006358	AGAP007775
OG0001829	AMIN008903	AGAP029752, AGAP029751
OG0001830	AMIN007611	AGAP005064
OG0001831	AMIN002093	AGAP000029
OG0001832	AMIN008561	AGAP011859
OG0001833	AMIN007185	AGAP008807, AGAP008810
OG0001834	AMIN015497	AGAP029579
OG0001835	AMIN004932, AMIN004933	AGAP004572
OG0001836	AMIN009456	AGAP009708
OG0001837	AMIN004881	AGAP004507
OG0001838	AMIN008289, AMIN008290	AGAP012123
OG0001839	AMIN001761	AGAP029911
OG0001840	AMIN005561	AGAP000835, AGAP004972, AGAP004973
OG0001841	AMIN010560	AGAP007305
OG0001842	AMIN009351	AGAP028640, AGAP012729
OG0001843	AMIN003499, AMIN003500	AGAP001690
OG0001844	AMIN006986	AGAP012693, AGAP029564
OG0001845	AMIN015778	AGAP029052
OG0001846	AMIN008369	AGAP029630
OG0001847	AMIN009051	AGAP028004
OG0001848	AMIN005470	AGAP013441
OG0001849	AMIN008446	AGAP011134
OG0001850	AMIN000621	AGAP029570
OG0001851	AMIN002423	AGAP029498
OG0001852	AMIN008435, AMIN008434	AGAP011143
OG0001853	AMIN015973	AGAP010646, AGAP012576
OG0001854	AMIN004311	AGAP011811
OG0001855	AMIN007619	AGAP029584
OG0001856	AMIN015737	AGAP010201
OG0001857	AMIN003689	AGAP002986
OG0001858	AMIN016030	AGAP013547, AGAP007493
OG0001859	AMIN003454	AGAP001645
OG0001860	AMIN000263	AGAP003901
OG0001861	AMIN010248	AGAP007608
OG0001862	AMIN003396	AGAP001583
OG0001863	AMIN008168	AGAP004892
OG0001864	AMIN009862	AGAP009577
OG0001865	AMIN005321	AGAP000577
OG0001866	AMIN003418	AGAP001608
OG0001867	AMIN005984	AGAP008318
OG0001868	AMIN004673, AMIN004674	AGAP002382
OG0001869	AMIN004999	AGAP010442
OG0001870	AMIN000808	AGAP013204
OG0001871	AMIN007313	AGAP005150
OG0001872	AMIN014894, AMIN014892, AMIN002741	AGAP002469
OG0001873	AMIN002562	AGAP002553
OG0001874	AMIN003047	AGAP003355
OG0001875	AMIN010798	AGAP005465
OG0001876	AMIN004600	AGAP002315
OG0001877	AMIN004826	AGAP004446
OG0001877	AMIN004827	AGAP004447
OG0001878	AMIN006215, AMIN006213	AGAP029127
OG0001879	AMIN008890	AGAP011547
OG0001880	AMIN002698	AGAP002431
OG0001881	AMIN009979	AGAP006994
OG0001883	AMIN009931	AGAP006089
OG0001884	AMIN001054	AGAP009060
OG0001885	AMIN002968	AGAP003727
OG0001886	AMIN005742	AGAP001083
OG0001887	AMIN005613	AGAP012187, AGAP000471
OG0001889	AMIN005658, AMIN005661	AGAP029657
OG0001890	AMIN008213	AGAP028133, AGAP028598
OG0001891	AMIN009438	AGAP008996
OG0001892	AMIN000114	AGAP013157
OG0001893	AMIN004384, AMIN004338	AGAP011965
OG0001894	AMIN002076	AGAP000626
OG0001895	AMIN010600	AGAP007250
OG0001896	AMIN001064	AGAP012600, AGAP009890
OG0001897	AMIN005514, AMIN005515	AGAP000236
OG0001898	AMIN005288	AGAP000537
OG0001899	AMIN006008	AGAP008285
OG0001901	AMIN006378	AGAP007792
OG0001902	AMIN002991	AGAP004310
OG0001905	AMIN000638	AGAP001064
OG0001906	AMIN004037	AGAP003678
OG0001907	AMIN008739, AMIN008738	AGAP011720
OG0001908	AMIN002563	AGAP002554
OG0001909	AMIN006182	AGAP008090
OG0001910	AMIN006553, AMIN006554	AGAP010359
OG0001912	AMIN004504	AGAP011746
OG0001913	AMIN005223	AGAP000620
OG0001914	AMIN011518	AGAP005030
OG0001915	AMIN003811	AGAP003118
OG0001916	AMIN000785	AGAP013266
OG0001917	AMIN003280	AGAP001974
OG0001918	AMIN002067	AGAP000850
OG0001919	AMIN016209, AMIN010174	AGAP005658
OG0001920	AMIN000410	AGAP001814
OG0001921	AMIN000378	AGAP003258
OG0001922	AMIN007989	AGAP006377
OG0001923	AMIN011279	AGAP007137
OG0001924	AMIN006781	AGAP009950
OG0001925	AMIN002090	AGAP000023
OG0001926	AMIN005567	AGAP013491, AGAP000629
OG0001927	AMIN009966, AMIN009965	AGAP006973, AGAP006972
OG0001928	AMIN011226	AGAP007089
OG0001929	AMIN005224	AGAP000619
OG0001930	AMIN016212	AGAP005647
OG0001931	AMIN001193	AGAP000949
OG0001933	AMIN000149	AGAP002256
OG0001934	AMIN011386	AGAP005438
OG0001935	AMIN001324	AGAP008692
OG0001937	AMIN010521, AMIN010519	AGAP007349
OG0001938	AMIN006913	AGAP012255
OG0001939	AMIN015735	AGAP001231
OG0001940	AMIN005388	AGAP001015
OG0001941	AMIN005486	AGAP000334
OG0001942	AMIN007331	AGAP005165
OG0001943	AMIN003533	AGAP001726
OG0001944	AMIN004312	AGAP011812
OG0001945	AMIN005359	AGAP013210
OG0001946	AMIN006606	AGAP000932
OG0001947	AMIN007108	AGAP007892
OG0001948	AMIN005424	AGAP028653
OG0001949	AMIN001886	AGAP009514
OG0001950	AMIN015502, AMIN007679	AGAP006260
OG0001951	AMIN001795	AGAP012764, AGAP009389
OG0001952	AMIN011287	AGAP006151
OG0001953	AMIN010183	AGAP029520
OG0001954	AMIN009989	AGAP007005
OG0001955	AMIN007233	AGAP013739, AGAP013762
OG0001956	AMIN005577	AGAP000430
OG0001957	AMIN010161	AGAP005680
OG0001958	AMIN005075, AMIN004398	AGAP011170
OG0001959	AMIN000834	AGAP029626
OG0001960	AMIN003315	AGAP002006
OG0001961	AMIN001871	AGAP009497
OG0001962	AMIN001127, AMIN001126	AGAP010265
OG0001963	AMIN009864	AGAP012921, AGAP009575
OG0001964	AMIN007950	AGAP006415
OG0001965	AMIN004289	AGAP011779
OG0001968	AMIN008112	AGAP004774
OG0001969	AMIN010662	AGAP007155
OG0001970	AMIN003167	AGAP002949
OG0001971	AMIN004269	AGAP011375
OG0001972	AMIN008126	AGAP004784
OG0001973	AMIN006810	AGAP029708, AGAP029707
OG0001974	AMIN005498	AGAP013397
OG0001975	AMIN011026	AGAP029549
OG0001976	AMIN003507	AGAP001696
OG0001977	AMIN005416	AGAP000185
OG0001978	AMIN015741	AGAP008247
OG0001979	AMIN000233	AGAP003872
OG0001980	AMIN005639	AGAP012953, AGAP000275
OG0001981	AMIN004852	AGAP029553
OG0001982	AMIN005659	AGAP000385
OG0001983	AMIN005588	AGAP000441
OG0001984	AMIN009185	AGAP011303, AGAP011305
OG0001986	AMIN011050	AGAP005745, AGAP005746
OG0001991	AMIN005459	AGAP013093
OG0001997	AMIN015625	AGAP000935
OG0001998	AMIN005634	AGAP000281
OG0002000	AMIN004536	AGAP010602, AGAP010604
OG0002008	AMIN003076	AGAP013151
OG0002008	AMIN003075	AGAP013203
OG0002009	AMIN016147, AMIN016149, AMIN016000, AMIN015998, AMIN016148, AMIN015999	AGAP010968
OG0002010	AMIN005093	AGAP013373
OG0002011	AMIN004694	AGAP013425
OG0002012	AMIN001213, AMIN007289	AGAP029252
OG0002013	AMIN009650	AGAP009111
OG0002013	AMIN015589	AGAP009390
OG0002016	AMIN008680	AGAP029868
OG0002027	AMIN003035	AGAP003346, AGAP012877
OG0002028	AMIN000742	AGAP002921
OG0002029	AMIN016063	AGAP002919
OG0002030	AMIN000729	AGAP013354
OG0002032	AMIN004840	AGAP004459
OG0002033	AMIN003566	AGAP028610
OG0002034	AMIN000883	AGAP012746, AGAP003514
OG0002035	AMIN002860	AGAP003331
OG0002036	AMIN002474	AGAP012981, AGAP003200
OG0002037	AMIN007459	AGAP004727
OG0002038	AMIN016265	AGAP001099
OG0002039	AMIN005004	AGAP010449, AGAP010447
OG0002040	AMIN016267	AGAP013094
OG0002041	AMIN006460	AGAP012481
OG0002042	AMIN005013	AGAP010458
OG0002043	AMIN010723	AGAP005228
OG0002044	AMIN002134	AGAP000069
OG0002045	AMIN005824	AGAP000360
OG0002046	AMIN008681	AGAP010681
OG0002047	AMIN016072	AGAP006671
OG0002048	AMIN008309	AGAP012853, AGAP012137
OG0002049	AMIN008671	AGAP028154
OG0002050	AMIN007814, AMIN007813	AGAP006571
OG0002051	AMIN003126	AGAP002138
OG0002052	AMIN008508	AGAP011085
OG0002053	AMIN007810	AGAP006574
OG0002054	AMIN008924	AGAP012403
OG0002055	AMIN000846	AGAP003550
OG0002056	AMIN004044	AGAP013233
OG0002057	AMIN000848	AGAP003548
OG0002058	AMIN000655	AGAP002085
OG0002059	AMIN004816	AGAP004434
OG0002060	AMIN000849	AGAP003547
OG0002061	AMIN000654	AGAP013167
OG0002062	AMIN003592	AGAP002725
OG0002063	AMIN000395	AGAP003232
OG0002064	AMIN008791	AGAP028415
OG0002065	AMIN009170	AGAP011319
OG0002066	AMIN009163	AGAP011324
OG0002067	AMIN003419	AGAP012751, AGAP001609
OG0002068	AMIN003413	AGAP001603
OG0002069	AMIN009474	AGAP009733
OG0002070	AMIN004404	AGAP011984
OG0002072	AMIN004763	AGAP004371, AGAP012860
OG0002073	AMIN007740	AGAP006657
OG0002074	AMIN007739	AGAP006658
OG0002075	AMIN007737	AGAP006660
OG0002076	AMIN007738	AGAP006659
OG0002077	AMIN008560	AGAP011858
OG0002078	AMIN003972	AGAP002603
OG0002079	AMIN003975	AGAP002601
OG0002080	AMIN003973	AGAP013296
OG0002081	AMIN004275	AGAP011762
OG0002082	AMIN009309	AGAP010928
OG0002083	AMIN008954	AGAP012368
OG0002084	AMIN003006	AGAP004292
OG0002085	AMIN011061	AGAP005761
OG0002086	AMIN008582	AGAP011900
OG0002087	AMIN008197	AGAP010595
OG0002088	AMIN001301	AGAP010558
OG0002089	AMIN001310	AGAP010572
OG0002090	AMIN004529	AGAP010613, AGAP010612
OG0002091	AMIN011062	AGAP005762
OG0002092	AMIN008580	AGAP011897
OG0002094	AMIN008340	AGAP028580, AGAP012019
OG0002095	AMIN000347	AGAP003294
OG0002096	AMIN011144, AMIN011145	AGAP005803
OG0002097	AMIN011141	AGAP005800
OG0002098	AMIN003332	AGAP002021
OG0002099	AMIN003072	AGAP002193
OG0002100	AMIN003711	AGAP003003
OG0002101	AMIN003633	AGAP002672
OG0002102	AMIN003178	AGAP029803
OG0002103	AMIN005570	AGAP000631
OG0002104	AMIN006918	AGAP012251
OG0002105	AMIN009567	AGAP009841
OG0002106	AMIN001475	AGAP009620
OG0002107	AMIN001474	AGAP009619
OG0002108	AMIN015991	AGAP008652
OG0002109	AMIN011619	AGAP004834
OG0002110	AMIN001186	AGAP010204
OG0002111	AMIN009452	AGAP009702
OG0002112	AMIN005799	AGAP000874
OG0002113	AMIN001551	AGAP009004
OG0002114	AMIN009929	AGAP006088
OG0002115	AMIN011435, AMIN011436	AGAP004942
OG0002116	AMIN007541	AGAP005606
OG0002117	AMIN010906	AGAP005600
OG0002118	AMIN011643	AGAP004863
OG0002119	AMIN009961	AGAP006115
OG0002120	AMIN002109	AGAP000046
OG0002122	AMIN006443	AGAP012523
OG0002123	AMIN010541	AGAP007325
OG0002124	AMIN007304	AGAP005141
OG0002125	AMIN009682	AGAP009136
OG0002126	AMIN007369	AGAP005325
OG0002127	AMIN007276	AGAP005111
OG0002128	AMIN010480	AGAP007395
OG0002129	AMIN010466	AGAP007418
OG0002130	AMIN010475	AGAP007400
OG0002131	AMIN010474	AGAP007405, AGAP007402
OG0002132	AMIN010476	AGAP007399
OG0002133	AMIN010454	AGAP007450
OG0002134	AMIN005571	AGAP005309, AGAP000633
OG0002135	AMIN001648	AGAP008881
OG0002136	AMIN005998	AGAP008302
OG0002137	AMIN006808	AGAP009930
OG0002138	AMIN007157	AGAP007849
OG0002139	AMIN005947	AGAP008353
OG0002140	AMIN001181	AGAP010209
OG0002141	AMIN005989	AGAP008312
OG0002142	AMIN001649	AGAP008882
OG0002143	AMIN008877	AGAP011562
OG0002144	AMIN008865	AGAP011573
OG0002145	AMIN008872	AGAP029534
OG0002146	AMIN010223	AGAP007586
OG0002149	AMIN010343	AGAP007710
OG0002150	AMIN010211	AGAP007598
OG0002151	AMIN010258	AGAP007618
OG0002152	AMIN010216	AGAP007593
OG0002153	AMIN001367	AGAP008728
OG0002154	AMIN006403	AGAP007809
OG0002155	AMIN007610	AGAP005065
OG0002156	AMIN006042	AGAP008246, AGAP012477
OG0002157	AMIN010929	AGAP006014
OG0002158	AMIN011547	AGAP012763, AGAP005056
OG0002159	AMIN011542	AGAP005051, AGAP012825
OG0002160	AMIN001568	AGAP009019
OG0002161	AMIN001351	AGAP008711
OG0002162	AMIN001569	AGAP009020
OG0002163	AMIN005940	AGAP008359
OG0002164	AMIN001347	AGAP008705
OG0002165	AMIN006362	AGAP007778
OG0002166	AMIN001180	AGAP010210
OG0002167	AMIN007218	AGAP010137, AGAP010136
OG0002168	AMIN006366	AGAP007781
OG0002169	AMIN006364	AGAP007780
OG0002170	AMIN007220	AGAP010139
OG0002171	AMIN009559	AGAP009834
OG0002172	AMIN007219	AGAP010138
OG0002173	AMIN009690	AGAP009144
OG0002174	AMIN009428	AGAP008985
OG0002175	AMIN009691	AGAP009146
OG0002176	AMIN009699	AGAP009156
OG0002177	AMIN009066	AGAP011523
OG0002178	AMIN009064	AGAP011521
OG0002179	AMIN006223	AGAP008048
OG0002180	AMIN006207	AGAP008064
OG0002181	AMIN006227	AGAP008044
OG0002182	AMIN015600	AGAP008086
OG0002183	AMIN006189, AMIN001209	AGAP008084
OG0002184	AMIN003881	AGAP003394
OG0002185	AMIN004055	AGAP003856
OG0002186	AMIN003245	AGAP001430
OG0002187	AMIN015560	AGAP003099
OG0002188	AMIN015561	AGAP003098
OG0002189	AMIN005353	AGAP000622
OG0002190	AMIN001744	AGAP009307
OG0002191	AMIN006085	AGAP008195
OG0002192	AMIN001743	AGAP009306
OG0002193	AMIN009819	AGAP029408, AGAP008481
OG0002194	AMIN007920	AGAP006446
OG0002195	AMIN010990	AGAP005939
OG0002196	AMIN007921	AGAP006445
OG0002197	AMIN008906	AGAP012425
OG0002198	AMIN009252	AGAP010956
OG0002199	AMIN009233	AGAP010728
OG0002200	AMIN011284	AGAP007145
OG0002201	AMIN007387	AGAP005344
OG0002202	AMIN007390	AGAP005347
OG0002203	AMIN007717	AGAP006945
OG0002204	AMIN002121	AGAP000056
OG0002205	AMIN011282	AGAP007143
OG0002206	AMIN007389	AGAP005346
OG0002208	AMIN001518	AGAP009662
OG0002209	AMIN001540	AGAP009685
OG0002210	AMIN001593	AGAP008837
OG0002211	AMIN011063	AGAP005763
OG0002212	AMIN004772	AGAP004384, AGAP012507
OG0002213	AMIN003786	AGAP003081
OG0002214	AMIN005748	AGAP011412
OG0002215	AMIN005125	AGAP000779
OG0002216	AMIN007316	AGAP005155
OG0002217	AMIN010651	AGAP007168
OG0002218	AMIN007166	AGAP007841
OG0002219	AMIN002016	AGAP000788
OG0002220	AMIN002637	AGAP004068
OG0002221	AMIN003449	AGAP001638
OG0002222	AMIN003447	AGAP001636
OG0002223	AMIN005031	AGAP010471
OG0002224	AMIN003688	AGAP002985
OG0002226	AMIN004298	AGAP011797
OG0002227	AMIN004092	AGAP004261
OG0002228	AMIN005029	AGAP029971, AGAP029972
OG0002229	AMIN006858	AGAP012317
OG0002230	AMIN001386	AGAP008749
OG0002231	AMIN001378	AGAP008738
OG0002232	AMIN000767	AGAP001749
OG0002233	AMIN010342	AGAP007706
OG0002234	AMIN010890	AGAP005578
OG0002235	AMIN004800	AGAP004413, AGAP004427
OG0002236	AMIN003969	AGAP002605
OG0002237	AMIN002665	AGAP002400
OG0002238	AMIN000733	AGAP002913
OG0002239	AMIN000730	AGAP002908
OG0002240	AMIN000595	AGAP001417
OG0002241	AMIN003649	AGAP002653
OG0002242	AMIN004779	AGAP012819, AGAP004394
OG0002244	AMIN005615	AGAP001043
OG0002245	AMIN015556	AGAP029936
OG0002246	AMIN005616	AGAP001040
OG0002247	AMIN000771	AGAP001745
OG0002248	AMIN005444	AGAP013500
OG0002249	AMIN011286	AGAP007147
OG0002250	AMIN000926	AGAP003466
OG0002251	AMIN000925	AGAP003472, AGAP003467
OG0002252	AMIN000927	AGAP003465
OG0002253	AMIN008807	AGAP011637
OG0002254	AMIN003253	AGAP001438
OG0002256	AMIN003250, AMIN001938	AGAP001434
OG0002257	AMIN000803	AGAP003367, AGAP012823
OG0002258	AMIN000287	AGAP003930
OG0002259	AMIN005547	AGAP000819
OG0002260	AMIN005145	AGAP000754
OG0002261	AMIN011048	AGAP005742
OG0002262	AMIN015961	AGAP006413
OG0002263	AMIN007954	AGAP006410
OG0002264	AMIN016037	AGAP005743
OG0002265	AMIN007386	AGAP005343
OG0002266	AMIN005451	AGAP000145
OG0002267	AMIN010061	AGAP006780
OG0002268	AMIN001300	AGAP010557
OG0002269	AMIN001299	AGAP010555
OG0002270	AMIN008214	AGAP012028
OG0002271	AMIN001312	AGAP010575
OG0002272	AMIN001313	AGAP010556
OG0002273	AMIN004505	AGAP011745
OG0002274	AMIN007254	AGAP012690, AGAP012822, AGAP010176
OG0002275	AMIN003871	AGAP003405
OG0002276	AMIN007259	AGAP010181
OG0002277	AMIN003828	AGAP004103
OG0002278	AMIN003833	AGAP004107
OG0002279	AMIN003829	AGAP004104
OG0002280	AMIN016285	AGAP001723
OG0002281	AMIN003524	AGAP001716
OG0002282	AMIN010767	AGAP005283
OG0002283	AMIN009591	AGAP009868
OG0002284	AMIN010760	AGAP005290
OG0002285	AMIN001710	AGAP009266
OG0002286	AMIN009705	AGAP009161
OG0002287	AMIN009707	AGAP009163
OG0002288	AMIN009706	AGAP009162
OG0002289	AMIN010780	AGAP005269
OG0002290	AMIN010769	AGAP005281
OG0002291	AMIN001027	AGAP009032
OG0002293	AMIN007462	AGAP004724
OG0002294	AMIN006126	AGAP008149
OG0002295	AMIN006125	AGAP008150
OG0002296	AMIN006109	AGAP008166
OG0002297	AMIN005185	AGAP000714
OG0002298	AMIN000502	AGAP001942
OG0002299	AMIN000444	AGAP001872
OG0002300	AMIN000499	AGAP001939
OG0002301	AMIN000437	AGAP001865
OG0002302	AMIN003674	AGAP002124
OG0002304	AMIN004350	AGAP011842
OG0002305	AMIN006523	AGAP029957
OG0002306	AMIN015970	AGAP011948
OG0002307	AMIN008616	AGAP028630
OG0002308	AMIN010484	AGAP007391
OG0002309	AMIN010206	AGAP007728
OG0002310	AMIN008098	AGAP004758
OG0002311	AMIN003423	AGAP001615
OG0002312	AMIN007981	AGAP006386
OG0002313	AMIN008258	AGAP012887, AGAP012088
OG0002314	AMIN001595	AGAP008839
OG0002315	AMIN008285	AGAP012119
OG0002316	AMIN008286	AGAP012120
OG0002317	AMIN001602	AGAP008845
OG0002318	AMIN006323	AGAP007740
OG0002319	AMIN001601	AGAP008844
OG0002320	AMIN001604	AGAP008847
OG0002321	AMIN000173	AGAP003571
OG0002322	AMIN000178	AGAP003573
OG0002323	AMIN007896	AGAP006472
OG0002325	AMIN003758	AGAP003050
OG0002326	AMIN002152	AGAP001464
OG0002328	AMIN006831	AGAP009907
OG0002329	AMIN002150	AGAP001468
OG0002330	AMIN007751	AGAP006648
OG0002331	AMIN004708	AGAP003707
OG0002332	AMIN003854	AGAP003424
OG0002333	AMIN004707	AGAP003706
OG0002334	AMIN004701	AGAP003700
OG0002335	AMIN004706	AGAP003705
OG0002336	AMIN004704	AGAP013281
OG0002337	AMIN005683	AGAP000264
OG0002338	AMIN007449	AGAP004736
OG0002339	AMIN009214	AGAP010750
OG0002340	AMIN000763	AGAP001752
OG0002341	AMIN000759	AGAP001757
OG0002342	AMIN003495	AGAP001685
OG0002344	AMIN000787	AGAP002779
OG0002345	AMIN008242	AGAP012067
OG0002346	AMIN001538	AGAP009684
OG0002347	AMIN004340	AGAP011832
OG0002348	AMIN002918	AGAP003781
OG0002349	AMIN000669	AGAP003220
OG0002350	AMIN003148	AGAP002970
OG0002351	AMIN002910	AGAP003789, AGAP012547
OG0002352	AMIN005560	AGAP000834
OG0002353	AMIN005674	AGAP000374
OG0002354	AMIN005717	AGAP000426
OG0002355	AMIN009352	AGAP012346
OG0002356	AMIN000660	AGAP003208
OG0002357	AMIN000144	AGAP002260
OG0002358	AMIN002453	AGAP001560
OG0002359	AMIN000659	AGAP003207
OG0002360	AMIN010883	AGAP005567
OG0002361	AMIN011562	AGAP005895
OG0002362	AMIN006285	AGAP007979
OG0002363	AMIN007232	AGAP010155, AGAP010156
OG0002364	AMIN000970	AGAP004134
OG0002365	AMIN006281	AGAP007983
OG0002366	AMIN001361	AGAP008723
OG0002367	AMIN002328	AGAP001139
OG0002368	AMIN007196	AGAP008819
OG0002369	AMIN004958	AGAP010406
OG0002370	AMIN004973	AGAP012773, AGAP010419
OG0002371	AMIN006894	AGAP012281
OG0002372	AMIN000871	AGAP003527, AGAP012869
OG0002373	AMIN001296	AGAP010552
OG0002374	AMIN006649	AGAP010074
OG0002375	AMIN008418	AGAP011165
OG0002376	AMIN008190	AGAP010590
OG0002377	AMIN008431	AGAP011148, AGAP011146
OG0002378	AMIN008419	AGAP011164
OG0002379	AMIN008427	AGAP011155
OG0002380	AMIN008429	AGAP011150, AGAP012865, AGAP012770
OG0002381	AMIN008432	AGAP011147, AGAP011145
OG0002382	AMIN007463	AGAP004723
OG0002383	AMIN000676	AGAP001802
OG0002384	AMIN003521	AGAP001712
OG0002385	AMIN016083	AGAP002114
OG0002386	AMIN001820	AGAP009432
OG0002387	AMIN001821	AGAP009433
OG0002388	AMIN015992	AGAP008640
OG0002389	AMIN001465	AGAP009610
OG0002390	AMIN004872	AGAP004498
OG0002391	AMIN000573	AGAP001396
OG0002392	AMIN004871	AGAP004496
OG0002393	AMIN007861	AGAP006511
OG0002395	AMIN002050	AGAP000868
OG0002396	AMIN002756	AGAP003179
OG0002397	AMIN007980	AGAP006387
OG0002398	AMIN003648	AGAP002654
OG0002399	AMIN002754	AGAP003180
OG0002400	AMIN002770	AGAP003161
OG0002401	AMIN001018	AGAP008536
OG0002402	AMIN001338	AGAP028045
OG0002403	AMIN001017	AGAP008537
OG0002404	AMIN015767	AGAP008766
OG0002405	AMIN009562	AGAP009837
OG0002405	AMIN009561	AGAP009836
OG0002406	AMIN006619	AGAP010129
OG0002407	AMIN006624	AGAP010123, AGAP010124
OG0002408	AMIN006616	AGAP010131
OG0002409	AMIN001274	AGAP010539
OG0002410	AMIN001271	AGAP010534
OG0002411	AMIN001276	AGAP010540
OG0002412	AMIN001273	AGAP010536
OG0002414	AMIN007795	AGAP006599
OG0002415	AMIN004924	AGAP004558
OG0002416	AMIN007661	AGAP006889
OG0002417	AMIN007936	AGAP006435
OG0002418	AMIN007669	AGAP009948, AGAP006895
OG0002419	AMIN006678	AGAP010051
OG0002420	AMIN006673	AGAP010056
OG0002421	AMIN009244	AGAP010965, AGAP010963
OG0002422	AMIN007188	AGAP028100
OG0002423	AMIN006756	AGAP012606, AGAP012632
OG0002424	AMIN007184	AGAP008806
OG0002425	AMIN006095	AGAP008183
OG0002426	AMIN006759	AGAP009969, AGAP009967
OG0002427	AMIN006521	AGAP010327
OG0002428	AMIN009243	AGAP010966
OG0002429	AMIN015580	AGAP028491
OG0002430	AMIN010096	AGAP006740
OG0002432	AMIN009670	AGAP009125
OG0002433	AMIN004240	AGAP029569
OG0002434	AMIN004242	AGAP011344
OG0002435	AMIN006533	AGAP010339
OG0002436	AMIN004243	AGAP011345
OG0002437	AMIN010051	AGAP006791
OG0002438	AMIN001094	AGAP000908
OG0002439	AMIN009943	AGAP006100
OG0002440	AMIN009942	AGAP006099
OG0002441	AMIN007995	AGAP006373
OG0002442	AMIN006631	AGAP010096
OG0002443	AMIN008133	AGAP004792
OG0002444	AMIN008128	AGAP004773, AGAP004786
OG0002445	AMIN008132	AGAP004789, AGAP004791
OG0002446	AMIN010378	AGAP007552
OG0002447	AMIN002717	AGAP002451
OG0002448	AMIN002714	AGAP002449
OG0002449	AMIN009866	AGAP009573
OG0002450	AMIN004729	AGAP004332
OG0002451	AMIN000254	AGAP003892, AGAP012748
OG0002452	AMIN016129	AGAP003719
OG0002453	AMIN005303	AGAP000550
OG0002454	AMIN005501	AGAP000348
OG0002455	AMIN006719	AGAP010010
OG0002456	AMIN006977	AGAP010834
OG0002457	AMIN009173	AGAP011316
OG0002458	AMIN009174	AGAP011315
OG0002459	AMIN009175	AGAP011314
OG0002460	AMIN003931	AGAP002634
OG0002461	AMIN003927	AGAP002638
OG0002462	AMIN004542, AMIN005871	AGAP002645
OG0002463	AMIN002131	AGAP000066
OG0002464	AMIN001512	AGAP029706
OG0002465	AMIN004749	AGAP004352
OG0002466	AMIN004515	AGAP012565, AGAP010621
OG0002467	AMIN008708	AGAP029274
OG0002468	AMIN015830	AGAP013220
OG0002469	AMIN015657	AGAP001138
OG0002470	AMIN002628	AGAP004064
OG0002471	AMIN009381	AGAP008938
OG0002472	AMIN001384	AGAP008747
OG0002473	AMIN007682	AGAP006903
OG0002474	AMIN006143	AGAP008133
OG0002475	AMIN006149	AGAP013730
