Orthogroup	AminimusMINIMUS1	AfunestusAfunGA1
OG0001935	AMIN001324	AFUN2_011775, AFUN2_010742, AFUN2_007774, AFUN2_008447
OG0001937	AMIN010521, AMIN010519	AFUN2_003400
OG0001938	AMIN006913	AFUN2_008764
OG0001939	AMIN015735	AFUN2_010516
OG0001940	AMIN005390, AMIN005388	AFUN2_004276
OG0001941	AMIN005486	AFUN2_001355
OG0001942	AMIN007331	AFUN2_010549
OG0001943	AMIN003533	AFUN2_000692
OG0001944	AMIN004312	AFUN2_003749
OG0001945	AMIN005359	AFUN2_001756
OG0001946	AMIN006606	AFUN2_001159
OG0001947	AMIN007108	AFUN2_012837
OG0001948	AMIN005424	AFUN2_003040
OG0001949	AMIN001886	AFUN2_004415
OG0001950	AMIN015502, AMIN007679	AFUN2_008735
OG0001951	AMIN001795	AFUN2_008013
OG0001952	AMIN011287	AFUN2_010807
OG0001953	AMIN010183	AFUN2_013783
OG0001954	AMIN009989	AFUN2_003660
OG0001955	AMIN007233	AFUN2_012249
OG0001956	AMIN005577	AFUN2_010316
OG0001957	AMIN010161	AFUN2_011056
OG0001958	AMIN005075, AMIN004398	AFUN2_005100
OG0001959	AMIN000834	AFUN2_004839
OG0001960	AMIN003315	AFUN2_013544
OG0001961	AMIN001871	AFUN2_000723
OG0001962	AMIN001126	AFUN2_005904
OG0001963	AMIN009864	AFUN2_004425
OG0001964	AMIN007949, AMIN007950	AFUN2_003134
OG0001965	AMIN004289	AFUN2_000500
OG0001968	AMIN008112	AFUN2_001721
OG0001969	AMIN010662	AFUN2_002796
OG0001970	AMIN003167	AFUN2_009708
OG0001971	AMIN004269	AFUN2_011856
OG0001972	AMIN008126	AFUN2_004339
OG0001973	AMIN006810	AFUN2_010667
OG0001974	AMIN005498	AFUN2_006777
OG0001975	AMIN011026	AFUN2_009352
OG0001976	AMIN003507	AFUN2_004800
OG0001977	AMIN005416	AFUN2_011829
OG0001978	AMIN015741	AFUN2_010076
OG0001979	AMIN000233	AFUN2_001630
OG0001980	AMIN005639	AFUN2_012317
OG0001981	AMIN004852	AFUN2_011198
OG0001982	AMIN005659	AFUN2_009559
OG0001983	AMIN005588	AFUN2_008742
OG0001984	AMIN009185	AFUN2_002883
OG0001986	AMIN011050	AFUN2_008404, AFUN2_000955
OG0001991	AMIN005459	AFUN2_006914
OG0001997	AMIN015625	AFUN2_003902
OG0001998	AMIN005634	AFUN2_013016
OG0002000	AMIN004536	AFUN2_005691
OG0002009	AMIN016147	AFUN2_001767
OG0002009	AMIN016149, AMIN016000, AMIN015998, AMIN016148, AMIN015999	AFUN2_004957, AFUN2_012212
OG0002010	AMIN005093	AFUN2_013191, AFUN2_008595, AFUN2_013297, AFUN2_002264, AFUN2_014644
OG0002011	AMIN004694	AFUN2_000923
OG0002013	AMIN009650	AFUN2_012712
OG0002016	AMIN008680	AFUN2_001871
OG0002027	AMIN003035	AFUN2_009172
OG0002028	AMIN000742	AFUN2_001046
OG0002029	AMIN016063	AFUN2_004317
OG0002030	AMIN000729	AFUN2_012852
OG0002032	AMIN004840	AFUN2_009284
OG0002033	AMIN003566	AFUN2_011606
OG0002034	AMIN000883	AFUN2_009590
OG0002035	AMIN002860	AFUN2_003764
OG0002036	AMIN002474	AFUN2_005934
OG0002037	AMIN007459	AFUN2_010259
OG0002038	AMIN016265	AFUN2_002681
OG0002039	AMIN005004	AFUN2_012449
OG0002040	AMIN016267	AFUN2_008505
OG0002041	AMIN006460	AFUN2_002134
OG0002042	AMIN005013	AFUN2_010121
OG0002043	AMIN010723	AFUN2_012585
OG0002044	AMIN002134	AFUN2_012791
OG0002045	AMIN005824	AFUN2_004535
OG0002046	AMIN008681	AFUN2_006398
OG0002047	AMIN016072	AFUN2_006752
OG0002048	AMIN008309	AFUN2_006967
OG0002049	AMIN008671	AFUN2_005410
OG0002050	AMIN007814, AMIN007813	AFUN2_009262
OG0002051	AMIN003126	AFUN2_005354
OG0002052	AMIN008508	AFUN2_013828
OG0002053	AMIN007810	AFUN2_003693
OG0002054	AMIN008924	AFUN2_012860
OG0002055	AMIN000846	AFUN2_003231
OG0002056	AMIN004044	AFUN2_014228
OG0002057	AMIN000848	AFUN2_002996
OG0002058	AMIN000655	AFUN2_010573
OG0002059	AMIN004816	AFUN2_008903
OG0002060	AMIN000849	AFUN2_010847
OG0002061	AMIN000654	AFUN2_003438
OG0002062	AMIN003592	AFUN2_005789
OG0002063	AMIN000395	AFUN2_008172
OG0002064	AMIN008791	AFUN2_004758
OG0002065	AMIN009170	AFUN2_008049
OG0002066	AMIN009163	AFUN2_001388
OG0002067	AMIN003419	AFUN2_001308
OG0002068	AMIN003413	AFUN2_012360
OG0002069	AMIN009474	AFUN2_013536
OG0002070	AMIN004404	AFUN2_013693
OG0002072	AMIN004763	AFUN2_012665
OG0002073	AMIN007740	AFUN2_003920
OG0002074	AMIN007739	AFUN2_004349
OG0002075	AMIN007737	AFUN2_000462
OG0002076	AMIN007738	AFUN2_013726
OG0002077	AMIN008560	AFUN2_012898
OG0002078	AMIN003972	AFUN2_001878
OG0002079	AMIN003975	AFUN2_003274
OG0002080	AMIN003973	AFUN2_008661
OG0002081	AMIN004275	AFUN2_008613
OG0002082	AMIN009309	AFUN2_009457
OG0002083	AMIN008954	AFUN2_011982
OG0002084	AMIN003006	AFUN2_009919
OG0002085	AMIN011061	AFUN2_014707
OG0002086	AMIN008582	AFUN2_004782
OG0002087	AMIN008197	AFUN2_008086
OG0002088	AMIN001301	AFUN2_013562
OG0002089	AMIN001310	AFUN2_011182
OG0002090	AMIN004529	AFUN2_002895
OG0002091	AMIN011062	AFUN2_012309
OG0002092	AMIN008580	AFUN2_012593
OG0002094	AMIN008340	AFUN2_009439
OG0002095	AMIN000347	AFUN2_003664
OG0002096	AMIN011145	AFUN2_006371
OG0002097	AMIN011141	AFUN2_004551
OG0002098	AMIN003332	AFUN2_001646
OG0002099	AMIN003072	AFUN2_005052
OG0002100	AMIN003711	AFUN2_001835
OG0002101	AMIN003633	AFUN2_013257
OG0002102	AMIN003178	AFUN2_003594
OG0002103	AMIN005570	AFUN2_000747
OG0002104	AMIN006918	AFUN2_004925
OG0002105	AMIN009567	AFUN2_001694
OG0002106	AMIN001475	AFUN2_006735
OG0002107	AMIN001474	AFUN2_005676
OG0002108	AMIN015991	AFUN2_006645
OG0002109	AMIN011619	AFUN2_003026
OG0002110	AMIN001186	AFUN2_002017
OG0002111	AMIN009452	AFUN2_008490
OG0002112	AMIN005799	AFUN2_011695
OG0002113	AMIN001551	AFUN2_013602
OG0002114	AMIN009929	AFUN2_004586
OG0002115	AMIN011435	AFUN2_010808
OG0002116	AMIN007541	AFUN2_007460
OG0002117	AMIN010906	AFUN2_010364
OG0002118	AMIN011643	AFUN2_012876
OG0002119	AMIN009961	AFUN2_013502
OG0002120	AMIN002109	AFUN2_006039
OG0002122	AMIN006443	AFUN2_001151
OG0002123	AMIN010541	AFUN2_014471
OG0002124	AMIN007304	AFUN2_006552
OG0002125	AMIN009682	AFUN2_001078
OG0002126	AMIN007369	AFUN2_008421
OG0002127	AMIN007276	AFUN2_004444
OG0002128	AMIN010480	AFUN2_012370
OG0002129	AMIN010466	AFUN2_011024
OG0002130	AMIN010475	AFUN2_012589
OG0002131	AMIN010474	AFUN2_014816
OG0002132	AMIN010476	AFUN2_003743
OG0002133	AMIN010454	AFUN2_007327
OG0002134	AMIN005571	AFUN2_011988
OG0002135	AMIN001648	AFUN2_006753
OG0002136	AMIN005998	AFUN2_004462
OG0002137	AMIN006808	AFUN2_011716
OG0002138	AMIN007157	AFUN2_009006
OG0002139	AMIN005947	AFUN2_006243
OG0002140	AMIN001181	AFUN2_008983
OG0002141	AMIN005989	AFUN2_013816
OG0002142	AMIN001649	AFUN2_010701
OG0002143	AMIN008877	AFUN2_006388
OG0002144	AMIN008865	AFUN2_006782
OG0002145	AMIN008872	AFUN2_010331
OG0002146	AMIN010223	AFUN2_006521, AFUN2_004631
OG0002149	AMIN010343	AFUN2_012515
OG0002150	AMIN010211	AFUN2_000571
OG0002151	AMIN010258	AFUN2_013355
OG0002152	AMIN010216	AFUN2_008660
OG0002153	AMIN001367	AFUN2_004907
OG0002154	AMIN006403	AFUN2_006929
OG0002155	AMIN007610	AFUN2_003718
OG0002156	AMIN006042	AFUN2_009613
OG0002157	AMIN010929	AFUN2_013176
OG0002158	AMIN011547	AFUN2_000837
OG0002159	AMIN011542	AFUN2_013046
OG0002160	AMIN001568	AFUN2_010876
OG0002161	AMIN001351	AFUN2_002471
OG0002162	AMIN001569	AFUN2_006584
OG0002163	AMIN005940	AFUN2_011162
OG0002164	AMIN001347	AFUN2_005960
OG0002165	AMIN006362	AFUN2_000714
OG0002166	AMIN001180	AFUN2_001494
OG0002167	AMIN007218	AFUN2_005215
OG0002168	AMIN006366	AFUN2_002666
OG0002169	AMIN006364	AFUN2_001705
OG0002170	AMIN007220	AFUN2_012924
OG0002171	AMIN009559	AFUN2_003187
OG0002172	AMIN007219	AFUN2_011230
OG0002173	AMIN009690	AFUN2_013886
OG0002174	AMIN009428	AFUN2_007413
OG0002175	AMIN009691	AFUN2_010735
OG0002176	AMIN009699	AFUN2_003254
OG0002177	AMIN009066	AFUN2_002492
OG0002178	AMIN009064	AFUN2_011069
OG0002179	AMIN006223	AFUN2_013729
OG0002180	AMIN006207	AFUN2_006817
OG0002181	AMIN006227	AFUN2_005316
OG0002182	AMIN015600	AFUN2_010879
OG0002183	AMIN006189, AMIN001209	AFUN2_002696
OG0002184	AMIN003881	AFUN2_003880
OG0002185	AMIN004055	AFUN2_006920
OG0002186	AMIN003245	AFUN2_003349
OG0002187	AMIN015560	AFUN2_008491
OG0002188	AMIN015561	AFUN2_004365
OG0002189	AMIN005353	AFUN2_007320
OG0002190	AMIN001744	AFUN2_003578
OG0002191	AMIN006085	AFUN2_000966
OG0002192	AMIN001743	AFUN2_013609
OG0002193	AMIN009819	AFUN2_005861
OG0002194	AMIN007920	AFUN2_011152
OG0002195	AMIN010990	AFUN2_011826
OG0002196	AMIN007921	AFUN2_010120
OG0002197	AMIN008906	AFUN2_007596
OG0002198	AMIN009252	AFUN2_010752
OG0002199	AMIN009233	AFUN2_005884
OG0002200	AMIN011284	AFUN2_009296
OG0002201	AMIN007387	AFUN2_007928
OG0002202	AMIN007390	AFUN2_001681
OG0002203	AMIN007717	AFUN2_014402
OG0002204	AMIN002121	AFUN2_005868
OG0002205	AMIN011282	AFUN2_003887
OG0002206	AMIN007389	AFUN2_006443
OG0002208	AMIN001518	AFUN2_013507
OG0002209	AMIN001540	AFUN2_000413
OG0002210	AMIN001593	AFUN2_011179
OG0002211	AMIN011063	AFUN2_000829
OG0002212	AMIN004772	AFUN2_012514
OG0002213	AMIN003786	AFUN2_003335
OG0002214	AMIN005748	AFUN2_005284
OG0002215	AMIN005125	AFUN2_008671
OG0002216	AMIN007316	AFUN2_002787
OG0002217	AMIN010651	AFUN2_011488
OG0002218	AMIN007166	AFUN2_010882
OG0002219	AMIN002016	AFUN2_013061
OG0002220	AMIN002637	AFUN2_012225
OG0002221	AMIN003449	AFUN2_008740
OG0002222	AMIN003447	AFUN2_005905
OG0002223	AMIN005031	AFUN2_003030
OG0002224	AMIN003688	AFUN2_010496
OG0002226	AMIN004298	AFUN2_013045
OG0002227	AMIN004092	AFUN2_004378
OG0002228	AMIN005029	AFUN2_001719, AFUN2_003051
OG0002229	AMIN006858	AFUN2_008871
OG0002230	AMIN001386	AFUN2_005716
OG0002231	AMIN001378	AFUN2_001882
OG0002232	AMIN000767	AFUN2_011407
OG0002233	AMIN010342	AFUN2_001263
OG0002234	AMIN010890	AFUN2_007424
OG0002235	AMIN004800	AFUN2_011873
OG0002236	AMIN003969	AFUN2_002742
OG0002237	AMIN002665	AFUN2_011203
OG0002238	AMIN000733	AFUN2_001877
OG0002239	AMIN000730	AFUN2_006182
OG0002240	AMIN000595	AFUN2_004592
OG0002241	AMIN003649	AFUN2_008568
OG0002242	AMIN004779	AFUN2_007352
OG0002244	AMIN005615	AFUN2_013033
OG0002245	AMIN015556	AFUN2_002019
OG0002246	AMIN005616	AFUN2_005459
OG0002247	AMIN000771	AFUN2_005932
OG0002248	AMIN005444	AFUN2_004180
OG0002249	AMIN011286	AFUN2_009277
OG0002250	AMIN000926	AFUN2_009150
OG0002251	AMIN000925	AFUN2_002963
OG0002252	AMIN000927	AFUN2_012187
OG0002253	AMIN008807	AFUN2_013382
OG0002254	AMIN003253	AFUN2_006863
OG0002256	AMIN003250, AMIN001938	AFUN2_011591
OG0002257	AMIN000803	AFUN2_014783
OG0002258	AMIN000287	AFUN2_011390
OG0002259	AMIN005547	AFUN2_013200
OG0002260	AMIN005145	AFUN2_000860
OG0002261	AMIN011048	AFUN2_005219
OG0002262	AMIN015961	AFUN2_004155
OG0002263	AMIN007954	AFUN2_008774
OG0002264	AMIN016037	AFUN2_010554
OG0002265	AMIN007386	AFUN2_008854
OG0002266	AMIN005451	AFUN2_014753, AFUN2_011028
OG0002267	AMIN010061	AFUN2_005146
OG0002268	AMIN001300	AFUN2_001639
OG0002269	AMIN001299	AFUN2_004946
OG0002270	AMIN008214	AFUN2_008101
OG0002271	AMIN001312	AFUN2_006491
OG0002272	AMIN001313	AFUN2_006110
OG0002273	AMIN004505	AFUN2_011537
OG0002274	AMIN007254	AFUN2_002904
OG0002275	AMIN003871	AFUN2_012320
OG0002276	AMIN007259	AFUN2_002288
OG0002277	AMIN003828	AFUN2_007291
OG0002278	AMIN003833	AFUN2_002292
OG0002279	AMIN003829	AFUN2_012280
OG0002280	AMIN016285	AFUN2_008259
OG0002281	AMIN003524	AFUN2_013087
OG0002282	AMIN010767	AFUN2_013994
OG0002283	AMIN009591	AFUN2_013050, AFUN2_008928
OG0002284	AMIN010760	AFUN2_000894
OG0002285	AMIN001710	AFUN2_003434
OG0002286	AMIN009705	AFUN2_014185
OG0002287	AMIN009707	AFUN2_012983
OG0002288	AMIN009706	AFUN2_008123
OG0002289	AMIN010780	AFUN2_002623
OG0002290	AMIN010769	AFUN2_006870
OG0002291	AMIN001027	AFUN2_001834
OG0002292	AMIN009184	AFUN2_013802
OG0002293	AMIN007462	AFUN2_001575
OG0002294	AMIN006126	AFUN2_004962
OG0002295	AMIN006125	AFUN2_013961
OG0002296	AMIN006109	AFUN2_000557
OG0002297	AMIN005185	AFUN2_006651
OG0002298	AMIN000502	AFUN2_004561
OG0002299	AMIN000444	AFUN2_012079
OG0002300	AMIN000499	AFUN2_007228
OG0002301	AMIN000437	AFUN2_010702
OG0002302	AMIN003674	AFUN2_012785
OG0002304	AMIN004350	AFUN2_006715
OG0002305	AMIN006523	AFUN2_009685
OG0002306	AMIN015970	AFUN2_011364
OG0002307	AMIN008616	AFUN2_011618
OG0002308	AMIN010484	AFUN2_003614
OG0002309	AMIN010206	AFUN2_011658
OG0002310	AMIN008098	AFUN2_009606
OG0002311	AMIN003423	AFUN2_012906
OG0002312	AMIN007981	AFUN2_011557
OG0002313	AMIN008258	AFUN2_014403
OG0002314	AMIN001595	AFUN2_004280
OG0002315	AMIN008285	AFUN2_011435
OG0002316	AMIN008286	AFUN2_010147
OG0002317	AMIN001602	AFUN2_007524
OG0002318	AMIN006323	AFUN2_007398
OG0002319	AMIN001601	AFUN2_008395
OG0002320	AMIN001604	AFUN2_007830
OG0002321	AMIN000173	AFUN2_001679
OG0002322	AMIN000178	AFUN2_003579
OG0002323	AMIN007896	AFUN2_003202
OG0002325	AMIN003758	AFUN2_004674
OG0002326	AMIN002152	AFUN2_013348
OG0002328	AMIN006831	AFUN2_003287
OG0002329	AMIN002150	AFUN2_000420
OG0002330	AMIN007751	AFUN2_003817
OG0002331	AMIN004708	AFUN2_006319
OG0002332	AMIN003854	AFUN2_008937
OG0002333	AMIN004707	AFUN2_013199
OG0002334	AMIN004701	AFUN2_008270
OG0002335	AMIN004706	AFUN2_005187
OG0002336	AMIN004704	AFUN2_004857
OG0002337	AMIN005683	AFUN2_013229
OG0002338	AMIN007449	AFUN2_007181
OG0002339	AMIN009214	AFUN2_014538
OG0002340	AMIN000763	AFUN2_008044
OG0002341	AMIN000759	AFUN2_011752
OG0002342	AMIN003495	AFUN2_009989
OG0002344	AMIN000787	AFUN2_004380
OG0002345	AMIN008242	AFUN2_000430
OG0002346	AMIN001538	AFUN2_004853
OG0002347	AMIN004340	AFUN2_001287
OG0002348	AMIN002918	AFUN2_003907
OG0002349	AMIN000669	AFUN2_001735
OG0002350	AMIN003148	AFUN2_014511
OG0002351	AMIN002910	AFUN2_010430
OG0002352	AMIN005560	AFUN2_013235
OG0002353	AMIN005674	AFUN2_008812
OG0002354	AMIN005717	AFUN2_011450
OG0002355	AMIN009352	AFUN2_007423
OG0002356	AMIN000660	AFUN2_009604
OG0002357	AMIN000144	AFUN2_002807
OG0002358	AMIN002453	AFUN2_012258
OG0002359	AMIN000659	AFUN2_014655
OG0002360	AMIN010883	AFUN2_005982
OG0002361	AMIN011562	AFUN2_011065
OG0002362	AMIN006285	AFUN2_009979
OG0002363	AMIN007232	AFUN2_012209
OG0002364	AMIN000970	AFUN2_002860
OG0002365	AMIN006281	AFUN2_010237
OG0002366	AMIN001361	AFUN2_008717
OG0002367	AMIN002328	AFUN2_001531
OG0002368	AMIN007196	AFUN2_011247
OG0002369	AMIN004958	AFUN2_003279
OG0002370	AMIN004973	AFUN2_011771
OG0002371	AMIN006894	AFUN2_006911
OG0002372	AMIN000871	AFUN2_007781
OG0002373	AMIN001296	AFUN2_001167
OG0002374	AMIN006649	AFUN2_002487
OG0002375	AMIN008418	AFUN2_010238
OG0002376	AMIN008190	AFUN2_013290
OG0002377	AMIN008431	AFUN2_013852
OG0002378	AMIN008419	AFUN2_004068
OG0002380	AMIN008429	AFUN2_012687
OG0002381	AMIN008432	AFUN2_001211
OG0002382	AMIN007463	AFUN2_012088
OG0002383	AMIN000676	AFUN2_008366
OG0002384	AMIN003521	AFUN2_011491
OG0002385	AMIN016083	AFUN2_014252
OG0002386	AMIN001820	AFUN2_001044
OG0002387	AMIN001821	AFUN2_002475
OG0002388	AMIN015992	AFUN2_003970
OG0002389	AMIN001465	AFUN2_005503
OG0002390	AMIN004872	AFUN2_008329
OG0002391	AMIN000573	AFUN2_007801
OG0002392	AMIN004871	AFUN2_006003
OG0002393	AMIN007861	AFUN2_010070
OG0002395	AMIN002050	AFUN2_005575
OG0002396	AMIN002756	AFUN2_008489
OG0002397	AMIN007980	AFUN2_003672
OG0002398	AMIN003648	AFUN2_002259
OG0002399	AMIN002754	AFUN2_011216
OG0002400	AMIN002770	AFUN2_014226
OG0002401	AMIN001018	AFUN2_014245
OG0002402	AMIN001338	AFUN2_006071
OG0002403	AMIN001017	AFUN2_000520
OG0002404	AMIN015767	AFUN2_014424
OG0002405	AMIN009561	AFUN2_009109
OG0002406	AMIN006618, AMIN006619	AFUN2_011148
OG0002407	AMIN006624	AFUN2_003487
OG0002408	AMIN006616	AFUN2_011583
OG0002409	AMIN001274	AFUN2_005962
OG0002410	AMIN001271	AFUN2_012490
OG0002411	AMIN001276	AFUN2_005672
OG0002412	AMIN001273	AFUN2_013479
OG0002414	AMIN007795	AFUN2_010638
OG0002415	AMIN004924	AFUN2_002147
OG0002416	AMIN007661	AFUN2_005165
OG0002417	AMIN007936	AFUN2_007672
OG0002418	AMIN007669	AFUN2_009722
OG0002419	AMIN006678	AFUN2_007412
OG0002420	AMIN006673	AFUN2_004117
OG0002421	AMIN009244	AFUN2_001497
OG0002422	AMIN007188	AFUN2_013645
OG0002423	AMIN006756	AFUN2_001176
OG0002424	AMIN007184	AFUN2_007699
OG0002425	AMIN006095	AFUN2_001751
OG0002426	AMIN006759	AFUN2_013467
OG0002427	AMIN006521	AFUN2_000936
OG0002428	AMIN009243	AFUN2_004900
OG0002429	AMIN015580	AFUN2_006346
OG0002430	AMIN010096	AFUN2_009522
OG0002431	AMIN006530	AFUN2_014347
OG0002432	AMIN009670	AFUN2_013741
OG0002433	AMIN004240	AFUN2_005536
OG0002434	AMIN004242	AFUN2_013642
OG0002435	AMIN006533	AFUN2_009270, AFUN2_004582
OG0002436	AMIN004243	AFUN2_013859
OG0002437	AMIN010051	AFUN2_003805
OG0002438	AMIN001094	AFUN2_012663
OG0002439	AMIN009943	AFUN2_006281
OG0002440	AMIN009942	AFUN2_004106
OG0002441	AMIN007995	AFUN2_005378
OG0002442	AMIN006631	AFUN2_008399
OG0002443	AMIN008133	AFUN2_013617
OG0002444	AMIN008128	AFUN2_008043
OG0002445	AMIN008132	AFUN2_004801
OG0002446	AMIN010378	AFUN2_012064
OG0002447	AMIN002717	AFUN2_013415
OG0002448	AMIN002714	AFUN2_011767
OG0002449	AMIN009866	AFUN2_011366
OG0002450	AMIN004729	AFUN2_005927
OG0002451	AMIN000254	AFUN2_007550
OG0002452	AMIN016129	AFUN2_012332
OG0002453	AMIN005303	AFUN2_009096
OG0002454	AMIN005501	AFUN2_011225
OG0002455	AMIN006719	AFUN2_012409
OG0002456	AMIN006977	AFUN2_011808
OG0002457	AMIN009173	AFUN2_011051
OG0002458	AMIN009174	AFUN2_008688
OG0002459	AMIN009175	AFUN2_010946
OG0002460	AMIN003931	AFUN2_004345
OG0002461	AMIN003927	AFUN2_009718
OG0002462	AMIN004542, AMIN005871	AFUN2_013300
OG0002463	AMIN002131	AFUN2_001608
OG0002464	AMIN001512	AFUN2_005583
OG0002465	AMIN004749	AFUN2_005416
OG0002466	AMIN004515	AFUN2_002395
OG0002467	AMIN008708	AFUN2_000425
OG0002468	AMIN015830	AFUN2_009570
OG0002469	AMIN015657	AFUN2_002710
OG0002470	AMIN002628	AFUN2_011649
OG0002471	AMIN009381	AFUN2_006458
OG0002472	AMIN001384	AFUN2_002605
OG0002473	AMIN007682	AFUN2_009971
OG0002474	AMIN006143	AFUN2_002514
OG0002475	AMIN006149	AFUN2_002455
OG0002476	AMIN006147	AFUN2_009869
OG0002477	AMIN008422	AFUN2_006180
OG0002478	AMIN004014	AFUN2_014697
OG0002479	AMIN010971	AFUN2_013249
OG0002480	AMIN007225	AFUN2_003166
OG0002481	AMIN001418	AFUN2_008157
OG0002482	AMIN015906	AFUN2_003678
OG0002483	AMIN003206	AFUN2_011211
OG0002484	AMIN003169	AFUN2_001838
OG0002485	AMIN002738	AFUN2_010826
OG0002486	AMIN003172	AFUN2_009115
OG0002487	AMIN004696	AFUN2_014299
OG0002488	AMIN005042	AFUN2_007271
OG0002489	AMIN004459	AFUN2_000942
OG0002490	AMIN004462	AFUN2_005092
OG0002491	AMIN001262	AFUN2_002699
OG0002492	AMIN001263	AFUN2_008924
OG0002493	AMIN006567	AFUN2_009866
OG0002494	AMIN001264	AFUN2_009749
OG0002495	AMIN000867	AFUN2_005282
OG0002496	AMIN004166	AFUN2_004533
OG0002497	AMIN000205	AFUN2_006434
OG0002498	AMIN003203	AFUN2_009661
OG0002499	AMIN008770	AFUN2_006813
OG0002500	AMIN003344	AFUN2_005818
OG0002501	AMIN003340	AFUN2_004133
OG0002502	AMIN008136	AFUN2_010664
OG0002503	AMIN003339	AFUN2_003203
OG0002504	AMIN003337	AFUN2_003097
OG0002505	AMIN003303	AFUN2_013623
OG0002506	AMIN000252	AFUN2_011016
OG0002507	AMIN000253	AFUN2_004690
OG0002508	AMIN016289	AFUN2_012745
OG0002509	AMIN000662	AFUN2_008029
OG0002510	AMIN002556	AFUN2_005110
OG0002511	AMIN004159	AFUN2_008222
OG0002512	AMIN002557	AFUN2_008277
OG0002513	AMIN000364	AFUN2_005628
OG0002514	AMIN003511	AFUN2_011726
OG0002515	AMIN002629	AFUN2_012241
OG0002516	AMIN009892	AFUN2_005664
OG0002517	AMIN009894	AFUN2_007221
OG0002518	AMIN009890	AFUN2_009630
OG0002519	AMIN004083	AFUN2_003731
OG0002520	AMIN002455	AFUN2_010902
OG0002521	AMIN016195	AFUN2_004278
OG0002522	AMIN011573	AFUN2_012949
OG0002523	AMIN011577	AFUN2_010125
OG0002524	AMIN005762	AFUN2_003821
OG0002525	AMIN002489	AFUN2_009480
OG0002526	AMIN007335	AFUN2_014120
OG0002527	AMIN002491	AFUN2_007929
OG0002528	AMIN002487	AFUN2_007868
OG0002529	AMIN002492	AFUN2_004395
OG0002531	AMIN004362	AFUN2_011188
OG0002532	AMIN004396	AFUN2_014436
OG0002533	AMIN004381	AFUN2_007995
OG0002534	AMIN004387	AFUN2_008815
OG0002535	AMIN008704	AFUN2_011558
OG0002536	AMIN006013	AFUN2_009091
OG0002537	AMIN010044	AFUN2_002529
OG0002539	AMIN006053	AFUN2_013756
OG0002540	AMIN009392	AFUN2_004624
OG0002541	AMIN006054	AFUN2_008245
OG0002542	AMIN001241	AFUN2_014755
OG0002543	AMIN005006	AFUN2_008789
OG0002545	AMIN001870	AFUN2_007131
OG0002546	AMIN001864	AFUN2_005255
OG0002547	AMIN015940	AFUN2_010435
OG0002548	AMIN007530	AFUN2_004432
OG0002549	AMIN011310	AFUN2_008015
OG0002550	AMIN003151	AFUN2_003522
OG0002551	AMIN011312	AFUN2_008892
OG0002552	AMIN011313	AFUN2_009290
OG0002553	AMIN007118	AFUN2_012815
OG0002554	AMIN004226	AFUN2_011321
OG0002555	AMIN002253	AFUN2_003777
OG0002556	AMIN006653	AFUN2_013106
OG0002558	AMIN008583	AFUN2_006070
OG0002559	AMIN008589	AFUN2_012625
OG0002560	AMIN008588	AFUN2_001421
OG0002561	AMIN000589	AFUN2_009171
OG0002562	AMIN011371	AFUN2_002131
OG0002563	AMIN011370	AFUN2_009563
OG0002564	AMIN011353	AFUN2_010504
OG0002565	AMIN011363	AFUN2_013980
OG0002566	AMIN006891	AFUN2_011017
OG0002567	AMIN003796	AFUN2_002563
OG0002568	AMIN006893	AFUN2_007404
OG0002569	AMIN000355	AFUN2_010901
OG0002570	AMIN000278	AFUN2_001937
OG0002571	AMIN005833	AFUN2_000326
OG0002572	AMIN006489	AFUN2_012826
OG0002573	AMIN002529	AFUN2_007854
OG0002574	AMIN008249	AFUN2_008181
OG0002575	AMIN009035	AFUN2_003851
OG0002576	AMIN008271	AFUN2_000718
OG0002577	AMIN010282	AFUN2_004268
OG0002578	AMIN002167	AFUN2_012742
OG0002580	AMIN003404	AFUN2_002571
OG0002581	AMIN005347	AFUN2_008378
OG0002582	AMIN010049	AFUN2_008203
OG0002583	AMIN003403	AFUN2_006789
OG0002584	AMIN004076	AFUN2_014653
OG0002585	AMIN004073	AFUN2_003858
OG0002586	AMIN011490	AFUN2_010397
OG0002587	AMIN008949	AFUN2_006823
OG0002588	AMIN008782	AFUN2_013035
OG0002589	AMIN008783	AFUN2_008149
OG0002590	AMIN008950	AFUN2_002729
OG0002592	AMIN004695	AFUN2_004156
OG0002593	AMIN006339	AFUN2_003739
OG0002594	AMIN003323	AFUN2_004515
OG0002595	AMIN006078	AFUN2_010775
OG0002596	AMIN003619	AFUN2_004926
OG0002597	AMIN003620	AFUN2_002938
OG0002598	AMIN004018	AFUN2_002924
OG0002599	AMIN015923	AFUN2_011124
OG0002600	AMIN015924	AFUN2_005005
OG0002601	AMIN006837	AFUN2_014406
OG0002602	AMIN010944	AFUN2_003161
OG0002603	AMIN004127	AFUN2_002226
OG0002604	AMIN006087	AFUN2_009788
OG0002605	AMIN009833	AFUN2_001076
OG0002606	AMIN009832	AFUN2_001056
OG0002607	AMIN009545	AFUN2_013594
OG0002608	AMIN003729	AFUN2_013244
OG0002609	AMIN002372	AFUN2_006216
OG0002610	AMIN003714	AFUN2_010180
OG0002611	AMIN011652	AFUN2_001436
OG0002612	AMIN011508	AFUN2_011479
OG0002613	AMIN004934	AFUN2_001574
OG0002614	AMIN002669	AFUN2_006689
OG0002615	AMIN002668	AFUN2_005587
