Orthogroup	AminimusMINIMUS1	AdirusWRAIR2
OG0002519	AMIN004083	ADIR005485
OG0002520	AMIN002455	ADIR003022
OG0002521	AMIN014469	ADIR011136
OG0002521	AMIN016195	ADIR015994
OG0002522	AMIN011573	ADIR009813
OG0002523	AMIN011577	ADIR009817
OG0002524	AMIN005762	ADIR005284
OG0002525	AMIN002489	ADIR002736
OG0002526	AMIN007335	ADIR001546
OG0002527	AMIN002491	ADIR002738
OG0002528	AMIN002487	ADIR002734
OG0002529	AMIN002492	ADIR002739
OG0002531	AMIN004362	ADIR002021
OG0002532	AMIN004396	ADIR001995
OG0002533	AMIN004381	ADIR002008
OG0002534	AMIN004387	ADIR002002
OG0002535	AMIN008704	ADIR000335
OG0002536	AMIN006013	ADIR000601
OG0002537	AMIN010044	ADIR003589
OG0002539	AMIN006053	ADIR006376
OG0002540	AMIN009392	ADIR011418
OG0002541	AMIN006054	ADIR006375
OG0002542	AMIN001241	ADIR005651
OG0002543	AMIN005006	ADIR005743
OG0002545	AMIN001870	ADIR006031
OG0002546	AMIN001864	ADIR006035
OG0002547	AMIN015940	ADIR016084
OG0002548	AMIN007530	ADIR008129
OG0002549	AMIN011310	ADIR016193, ADIR016192
OG0002550	AMIN003151	ADIR005829
OG0002551	AMIN011312	ADIR007987
OG0002552	AMIN011313	ADIR007986
OG0002553	AMIN007118	ADIR005941
OG0002554	AMIN004226	ADIR016113
OG0002555	AMIN002253	ADIR010008
OG0002556	AMIN006653	ADIR009308
OG0002557	AMIN008590	ADIR001959
OG0002558	AMIN008583	ADIR001966
OG0002559	AMIN008589	ADIR001960
OG0002560	AMIN008588	ADIR001961
OG0002561	AMIN000589	ADIR002867
OG0002562	AMIN011371	ADIR008815
OG0002563	AMIN011370	ADIR008816
OG0002564	AMIN011353	ADIR004166
OG0002565	AMIN011363	ADIR004154
OG0002566	AMIN006891	ADIR000449
OG0002567	AMIN003796	ADIR003302
OG0002568	AMIN006893	ADIR000447
OG0002569	AMIN000355	ADIR002770
OG0002570	AMIN000278	ADIR014286
OG0002571	AMIN005833	ADIR000931
OG0002572	AMIN006489	ADIR009704
OG0002573	AMIN002529	ADIR010344
OG0002574	AMIN008249	ADIR002277
OG0002575	AMIN009035	ADIR000273
OG0002576	AMIN008271	ADIR002276
OG0002577	AMIN010282	ADIR007126
OG0002578	AMIN002167	ADIR009928
OG0002580	AMIN003404	ADIR010504
OG0002581	AMIN005347	ADIR004133
OG0002582	AMIN010049	ADIR003594
OG0002583	AMIN003403	ADIR010505
OG0002584	AMIN004076	ADIR008371
OG0002585	AMIN004073	ADIR008373
OG0002586	AMIN011490	ADIR001599
OG0002587	AMIN008949	ADIR000533
OG0002588	AMIN008782	ADIR001826
OG0002589	AMIN008783	ADIR001825
OG0002590	AMIN008950	ADIR000532
OG0002592	AMIN004695	ADIR005362
OG0002593	AMIN006339	ADIR010952
OG0002594	AMIN003323	ADIR005318
OG0002595	AMIN006078	ADIR006351
OG0002596	AMIN003619	ADIR010156
OG0002597	AMIN003620	ADIR010155
OG0002598	AMIN004018	ADIR005563
OG0002599	AMIN015923	ADIR015998
OG0002600	AMIN015924	ADIR015999
OG0002601	AMIN006837	ADIR004743
OG0002602	AMIN010944	ADIR007469
OG0002603	AMIN004127	ADIR005531
OG0002604	AMIN006087	ADIR006342
OG0002605	AMIN009833	ADIR011463
OG0002606	AMIN009832	ADIR011462
OG0002607	AMIN009545	ADIR005156
OG0002608	AMIN003729	ADIR003102
OG0002609	AMIN002372	ADIR004475
OG0002610	AMIN003714	ADIR003118
OG0002611	AMIN011652	ADIR009239
OG0002612	AMIN011508	ADIR008609
OG0002613	AMIN004934	ADIR004408
OG0002614	AMIN002669	ADIR004542
OG0002615	AMIN002668	ADIR004544
OG0002616	AMIN002672	ADIR004541
OG0002617	AMIN002670	ADIR004543
OG0002618	AMIN001113	ADIR004093, ADIR004092
OG0002619	AMIN001114	ADIR004090
OG0002620	AMIN001116	ADIR004088
OG0002621	AMIN002733	ADIR010063, ADIR010052, ADIR008448
OG0002623	AMIN004787	ADIR005455
OG0002624	AMIN000756	ADIR008511
OG0002625	AMIN002657	ADIR004563
OG0002626	AMIN000888	ADIR010631
OG0002627	AMIN011232	ADIR008069
OG0002628	AMIN011231	ADIR008070
OG0002629	AMIN001681	ADIR000679
OG0002630	AMIN001679	ADIR000681
OG0002631	AMIN001412	ADIR004898
OG0002632	AMIN001042	ADIR004715
OG0002633	AMIN001045	ADIR004718
OG0002634	AMIN001044	ADIR004717
OG0002635	AMIN000221	ADIR002593
OG0002636	AMIN010091	ADIR003637
OG0002637	AMIN003770	ADIR003275
OG0002638	AMIN005121	ADIR000913
OG0002639	AMIN001069	ADIR001024
OG0002640	AMIN006692	ADIR009342
OG0002641	AMIN006684	ADIR009334
OG0002641	AMIN006685	ADIR009335
OG0002642	AMIN006688	ADIR009338
OG0002643	AMIN006689	ADIR009339
OG0002644	AMIN001876	ADIR006025
OG0002645	AMIN001880	ADIR006021
OG0002646	AMIN001885	ADIR006015
OG0002647	AMIN001875	ADIR006024
OG0002648	AMIN001879	ADIR006022
OG0002649	AMIN008458	ADIR001738
OG0002650	AMIN005790	ADIR009454
OG0002651	AMIN005073	ADIR001003
OG0002652	AMIN011599	ADIR004353
OG0002653	AMIN004580	ADIR006662
OG0002654	AMIN002948	ADIR002556
OG0002655	AMIN002689	ADIR006378
OG0002656	AMIN002686	ADIR004527
OG0002657	AMIN009781	ADIR006155
OG0002658	AMIN001622	ADIR009720
OG0002659	AMIN006456	ADIR005787
OG0002660	AMIN002041	ADIR001425
OG0002661	AMIN007097	ADIR005924
OG0002662	AMIN009032	ADIR000269
OG0002663	AMIN004450	ADIR000008
OG0002664	AMIN006868	ADIR000469
OG0002665	AMIN001922	ADIR005692
OG0002666	AMIN007139	ADIR005966
OG0002667	AMIN010511	ADIR007312
OG0002668	AMIN016033	ADIR007291
OG0002669	AMIN016034	ADIR007292
OG0002670	AMIN003233	ADIR003468
OG0002671	AMIN010495	ADIR007296
OG0002672	AMIN010494	ADIR007295
OG0002673	AMIN005638, AMIN007214	ADIR003935
OG0002674	AMIN005408	ADIR001508
OG0002675	AMIN002103	ADIR001253
OG0002676	AMIN004810	ADIR005480
OG0002677	AMIN000564	ADIR002476
OG0002678	AMIN005440	ADIR000820
OG0002679	AMIN002313	ADIR010068
OG0002680	AMIN004559	ADIR006643
OG0002681	AMIN004485	ADIR002082
OG0002682	AMIN000460	ADIR003045
OG0002683	AMIN000462	ADIR003048
OG0002684	AMIN000459	ADIR003044
OG0002685	AMIN000473	ADIR003059
OG0002686	AMIN010189	ADIR006882
OG0002687	AMIN010592	ADIR008233
OG0002688	AMIN000488	ADIR003074
OG0002689	AMIN008405	ADIR001795
OG0002690	AMIN005250	ADIR000797
OG0002691	AMIN005152	ADIR004627
OG0002692	AMIN006720	ADIR009390
OG0002693	AMIN015806	ADIR004028
OG0002694	AMIN006014	ADIR000600
OG0002695	AMIN005181	ADIR000869
OG0002696	AMIN008021	ADIR016044
OG0002697	AMIN004640	ADIR010580
OG0002698	AMIN004649	ADIR010573
OG0002699	AMIN008313	ADIR000043
OG0002700	AMIN001982	ADIR001465
OG0002701	AMIN010180	ADIR006894
OG0002702	AMIN001989	ADIR001314
OG0002703	AMIN003839	ADIR002942
OG0002704	AMIN003838	ADIR002941
OG0002705	AMIN000007	ADIR009040
OG0002706	AMIN003101	ADIR009004
OG0002707	AMIN004601	ADIR006684
OG0002708	AMIN008346	ADIR002053
OG0002709	AMIN005436	ADIR000817
OG0002710	AMIN004046	ADIR006574
OG0002712	AMIN009673	ADIR006221
OG0002713	AMIN007586	ADIR003849
OG0002714	AMIN009982	ADIR007918
OG0002715	AMIN009980	ADIR008742
OG0002716	AMIN009981	ADIR007917
OG0002717	AMIN011618	ADIR011521
OG0002718	AMIN007720	ADIR004221
OG0002719	AMIN008569	ADIR000771, ADIR001983
OG0002720	AMIN008568	ADIR002362
OG0002721	AMIN016272	ADIR004470
OG0002722	AMIN006179	ADIR011254
OG0002723	AMIN009577	ADIR005189
OG0002724	AMIN011172	ADIR007786, ADIR005690
OG0002725	AMIN002805	ADIR003203
OG0002726	AMIN001138	ADIR004067
OG0002727	AMIN004611	ADIR006697
OG0002728	AMIN006512	ADIR009442
OG0002729	AMIN006516	ADIR009438
OG0002730	AMIN006511	ADIR009443
OG0002731	AMIN006517	ADIR009437
OG0002732	AMIN011475	ADIR001616
OG0002733	AMIN016090	ADIR010554
OG0002734	AMIN000353	ADIR008389
OG0002735	AMIN000351	ADIR008390
OG0002736	AMIN009072	ADIR006858
OG0002737	AMIN006310	ADIR010978
OG0002738	AMIN006303	ADIR010987
OG0002739	AMIN007436	ADIR009150
OG0002740	AMIN006972	ADIR001865
OG0002741	AMIN008691	ADIR001860
OG0002742	AMIN008115	ADIR009172
OG0002743	AMIN008341	ADIR002056
OG0002744	AMIN002086	ADIR001326
OG0002745	AMIN004043	ADIR006576
OG0002746	AMIN000786	ADIR003540
OG0002747	AMIN005279	ADIR001044
OG0002748	AMIN004009	ADIR008908
OG0002749	AMIN010564	ADIR008207
OG0002750	AMIN003185	ADIR003417, ADIR003418
OG0002751	AMIN002613	ADIR006611
OG0002752	AMIN002611	ADIR006609
OG0002753	AMIN006807	ADIR004773
OG0002754	AMIN000694	ADIR002495
OG0002755	AMIN005281	ADIR001047, ADIR006840
OG0002756	AMIN007561	ADIR006869
OG0002757	AMIN007558	ADIR006866
OG0002758	AMIN010190	ADIR006881
OG0002759	AMIN010187	ADIR006885
OG0002760	AMIN010188	ADIR006884
OG0002761	AMIN007948	ADIR007695
OG0002762	AMIN006351	ADIR010940
OG0002763	AMIN006357, AMIN006356	ADIR010935
OG0002764	AMIN011255	ADIR008046
OG0002765	AMIN011404	ADIR001684
OG0002766	AMIN008445	ADIR001752
OG0002767	AMIN010340	ADIR007048
OG0002768	AMIN010336	ADIR007053
OG0002769	AMIN010338	ADIR007051
OG0002770	AMIN011256	ADIR016201
OG0002771	AMIN004922	ADIR004422
OG0002772	AMIN004567	ADIR006650
OG0002773	AMIN005782	ADIR009705
OG0002774	AMIN002380	ADIR004469, ADIR006749
OG0002775	AMIN007520	ADIR004113
OG0002776	AMIN000503	ADIR003088
OG0002777	AMIN000446	ADIR002679
OG0002778	AMIN015518	ADIR002360
OG0002779	AMIN006876	ADIR000461
OG0002780	AMIN016126	ADIR016119, ADIR016120
OG0002781	AMIN006098	ADIR006329
OG0002782	AMIN007279	ADIR003790
OG0002783	AMIN001068	ADIR001025
OG0002784	AMIN005460	ADIR001453
OG0002785	AMIN004251	ADIR002119
OG0002786	AMIN006124	ADIR011309
OG0002787	AMIN009223	ADIR005618
OG0002788	AMIN001969	ADIR009778
OG0002789	AMIN007472	ADIR009125
OG0002790	AMIN004735	ADIR005401
OG0002791	AMIN010687	ADIR003877
OG0002792	AMIN000749	ADIR002639
OG0002793	AMIN002647	ADIR004576
OG0002794	AMIN005274	ADIR001035
OG0002795	AMIN008216	ADIR009662
OG0002797	AMIN015800	ADIR008304
OG0002798	AMIN014006, AMIN000087	ADIR005875
OG0002799	AMIN001234	ADIR011641
OG0002799	AMIN001235	ADIR011640
OG0002800	AMIN011385	ADIR008800
OG0002801	AMIN011387	ADIR008798
OG0002802	AMIN006562	ADIR009736
OG0002803	AMIN005241	ADIR001358
OG0002805	AMIN000061	ADIR009267
OG0002806	AMIN000060	ADIR011721
OG0002807	AMIN001135	ADIR004070
OG0002808	AMIN002278	ADIR010033
OG0002809	AMIN016219	ADIR010035
OG0002810	AMIN002279	ADIR010034
OG0002811	AMIN011088	ADIR007876
OG0002812	AMIN011089	ADIR007875
OG0002813	AMIN005483	ADIR001356
OG0002814	AMIN000690	ADIR006439
OG0002815	AMIN003686	ADIR003145
OG0002816	AMIN000691	ADIR006440
OG0002817	AMIN002980	ADIR002897
OG0002818	AMIN003878	ADIR008265
OG0002819	AMIN000942	ADIR008305
OG0002820	AMIN004859	ADIR006714
OG0002821	AMIN006788	ADIR004789
OG0002822	AMIN000425	ADIR002703
OG0002823	AMIN007658	ADIR004287
OG0002824	AMIN004586	ADIR006669
OG0002825	AMIN000231	ADIR002604
OG0002826	AMIN003824	ADIR002926
OG0002827	AMIN003121	ADIR005799
OG0002828	AMIN011200	ADIR007760
OG0002829	AMIN003369	ADIR002404
OG0002830	AMIN003368	ADIR002405
OG0002831	AMIN003379	ADIR002395
OG0002832	AMIN003086	ADIR008990
OG0002833	AMIN000480	ADIR003065
OG0002834	AMIN000482	ADIR003067
OG0002835	AMIN006450	ADIR014824
OG0002836	AMIN008456	ADIR001740
OG0002837	AMIN008455	ADIR001741
OG0002838	AMIN010492	ADIR007290
OG0002839	AMIN006376	ADIR000719
OG0002840	AMIN006373	ADIR000716
OG0002841	AMIN016250	ADIR010011
OG0002842	AMIN002257	ADIR010012
OG0002843	AMIN002258	ADIR010013
OG0002844	AMIN002260	ADIR010015
OG0002845	AMIN011653	ADIR009238
OG0002846	AMIN005387	ADIR006751
OG0002847	AMIN000838	ADIR008937
OG0002848	AMIN001158	ADIR004046
OG0002849	AMIN008521	ADIR002308
OG0002850	AMIN008523	ADIR002306
OG0002851	AMIN010192	ADIR006879
OG0002852	AMIN011114	ADIR007845
OG0002853	AMIN010191	ADIR006880
OG0002854	AMIN004750	ADIR005416
OG0002855	AMIN004220	ADIR002975
OG0002856	AMIN000013	ADIR009047
OG0002857	AMIN000101	ADIR009088
OG0002858	AMIN004147	ADIR010688
OG0002859	AMIN003018	ADIR010689
OG0002860	AMIN004563	ADIR006647
OG0002861	AMIN000908	ADIR008335
OG0002862	AMIN001779	ADIR006115
OG0002863	AMIN007597	ADIR008673
OG0002864	AMIN004071	ADIR006549
OG0002866	AMIN009412	ADIR011397
OG0002867	AMIN009602	ADIR011330
OG0002868	AMIN002143	ADIR000986
OG0002869	AMIN002078	ADIR001352
OG0002870	AMIN007567	ADIR006872
OG0002871	AMIN005489	ADIR008610
OG0002872	AMIN000957	ADIR002953
OG0002873	AMIN009520	ADIR005125
OG0002874	AMIN001194	ADIR003974
OG0002875	AMIN011556	ADIR003564
OG0002876	AMIN007714	ADIR004229
OG0002877	AMIN004268	ADIR002100
OG0002878	AMIN000241	ADIR003402
OG0002879	AMIN009635	ADIR007540, ADIR006263
OG0002880	AMIN014762	ADIR011485
OG0002881	AMIN009847	ADIR011478
OG0002882	AMIN004222	ADIR002973
OG0002883	AMIN003335	ADIR005333
OG0002884	AMIN015785	ADIR002630
OG0002885	AMIN006864	ADIR000473
OG0002886	AMIN000591	ADIR002869
OG0002887	AMIN007433	ADIR006938
OG0002888	AMIN008850	ADIR000153
OG0002889	AMIN008820	ADIR000125
OG0002890	AMIN002961	ADIR002569
OG0002891	AMIN002967	ADIR002573
OG0002892	AMIN002962	ADIR002570
OG0002893	AMIN002966	ADIR002572
OG0002894	AMIN011657	ADIR009234
OG0002895	AMIN007775	ADIR007359
OG0002896	AMIN003615	ADIR010162
OG0002897	AMIN011403	ADIR007009, ADIR001716
OG0002898	AMIN010244	ADIR007006
OG0002899	AMIN001613	ADIR009436
OG0002900	AMIN007040	ADIR011561
OG0002901	AMIN001198	ADIR003978
OG0002902	AMIN001202	ADIR003982
OG0002903	AMIN001197	ADIR003977
OG0002904	AMIN007221	ADIR000776
OG0002905	AMIN006645	ADIR009298
OG0002906	AMIN006648	ADIR009302
OG0002907	AMIN011636	ADIR011537
OG0002908	AMIN000188	ADIR002635
OG0002909	AMIN002416	ADIR009877
OG0002910	AMIN003329	ADIR005325
OG0002911	AMIN011210	ADIR007749
OG0002912	AMIN003739	ADIR003093
OG0002913	AMIN002410	ADIR009873
OG0002915	AMIN004997	ADIR005733
OG0002916	AMIN004888	ADIR006746
OG0002918	AMIN001097	ADIR004108
OG0002919	AMIN001943	ADIR001129
OG0002920	AMIN004896	ADIR004449
OG0002921	AMIN001015	ADIR010864
OG0002922	AMIN005282	ADIR001048
OG0002923	AMIN001671	ADIR006813
OG0002924	AMIN001865	ADIR006037
OG0002925	AMIN007441	ADIR005211
OG0002926	AMIN008793	ADIR001815
OG0002927	AMIN009367	ADIR000492
OG0002928	AMIN009366	ADIR000491
OG0002929	AMIN007349	ADIR001561
OG0002930	AMIN015789	ADIR015983
OG0002931	AMIN002452	ADIR003025
OG0002932	AMIN006152	ADIR011283
OG0002933	AMIN010573	ADIR008217
OG0002934	AMIN002593	ADIR005845
OG0002935	AMIN000182	ADIR008502
OG0002936	AMIN008222	ADIR009654
OG0002937	AMIN010620	ADIR004141
OG0002938	AMIN010623	ADIR004145
OG0002939	AMIN010120	ADIR003669
OG0002940	AMIN014043	ADIR002687
OG0002941	AMIN002819	ADIR003219
OG0002942	AMIN010317	ADIR007071
OG0002943	AMIN010868	ADIR008728
OG0002944	AMIN006547	ADIR009749
OG0002945	AMIN001314	ADIR000396
OG0002946	AMIN007437	ADIR009149
OG0002947	AMIN006879	ADIR000458
OG0002948	AMIN000937	ADIR008310
OG0002949	AMIN007483	ADIR009110
OG0002950	AMIN005008	ADIR005745
OG0002951	AMIN000935	ADIR008312
OG0002952	AMIN000072	ADIR006569
OG0002953	AMIN001945	ADIR001127
OG0002954	AMIN005606	ADIR001388
OG0002955	AMIN011423	ADIR001667
OG0002956	AMIN002479	ADIR002728
OG0002957	AMIN009037	ADIR000276
OG0002958	AMIN009038	ADIR000277
OG0002959	AMIN008470	ADIR001724
OG0002960	AMIN004347	ADIR002338
OG0002961	AMIN008902	ADIR004342
OG0002962	AMIN007707	ADIR004237
OG0002963	AMIN007710	ADIR004234
OG0002964	AMIN004317	ADIR010783
OG0002965	AMIN001801	ADIR006098
OG0002966	AMIN008602	ADIR001944
OG0002967	AMIN015583	ADIR001949
OG0002968	AMIN004089	ADIR005491
OG0002969	AMIN008178	ADIR009226
OG0002970	AMIN000086	ADIR005874
OG0002971	AMIN004572	ADIR006655
OG0002972	AMIN005154	ADIR004625
OG0002973	AMIN001760	ADIR006132
OG0002974	AMIN001308	ADIR000390
OG0002975	AMIN014137	ADIR000388
OG0002976	AMIN007348	ADIR001560
OG0002977	AMIN015495	ADIR015517
OG0002978	AMIN005468	ADIR001250
OG0002979	AMIN005688	ADIR001152
OG0002980	AMIN003084	ADIR008989
OG0002981	AMIN003083	ADIR008988
OG0002983	AMIN009248	ADIR004512
OG0002984	AMIN003788	ADIR003294
OG0002985	AMIN011260	ADIR008041
OG0002986	AMIN007363	ADIR001577
OG0002987	AMIN016297, AMIN016298	ADIR001576
OG0002988	AMIN000024	ADIR009059
OG0002989	AMIN002039, AMIN002038	ADIR001427
OG0002990	AMIN000772	ADIR003550
OG0002991	AMIN006802	ADIR004778
OG0002992	AMIN005625	ADIR003920
OG0002993	AMIN011531	ADIR008634, ADIR008635
OG0002994	AMIN008551	ADIR002345
OG0002995	AMIN007408	ADIR003715
OG0002996	AMIN001444	ADIR004869
OG0002997	AMIN001445	ADIR004868
OG0002998	AMIN005652	ADIR003945
OG0002999	AMIN007145	ADIR008536
OG0003000	AMIN003528	ADIR010376
OG0003001	AMIN004216	ADIR002978
OG0003002	AMIN003527	ADIR010375
OG0003003	AMIN004215	ADIR002979
OG0003004	AMIN002762	ADIR006497
OG0003005	AMIN009900	ADIR016206
OG0003006	AMIN009901	ADIR008152
OG0003007	AMIN006559	ADIR009738
OG0003008	AMIN010307	ADIR007081
OG0003009	AMIN002362	ADIR010117
OG0003010	AMIN002361	ADIR010116
OG0003011	AMIN002946	ADIR002553
OG0003012	AMIN006465	ADIR003910
OG0003013	AMIN005175	ADIR000850
OG0003014	AMIN000417	ADIR002712
OG0003015	AMIN003237	ADIR002881
OG0003016	AMIN003238	ADIR002882
OG0003017	AMIN008108	ADIR009167
OG0003018	AMIN010262	ADIR007146
OG0003019	AMIN016266	ADIR010120
OG0003020	AMIN007151	ADIR008542
OG0003021	AMIN006652	ADIR009426
OG0003022	AMIN004790	ADIR005458
OG0003023	AMIN009548	ADIR005158
OG0003024	AMIN011252	ADIR008051
OG0003025	AMIN006681	ADIR009332
OG0003025	AMIN006680	ADIR009331
OG0003026	AMIN008252	ADIR002257
OG0003027	AMIN008278	ADIR002283
OG0003029	AMIN007247	ADIR004006
OG0003030	AMIN004434	ADIR004391
OG0003031	AMIN007787	ADIR007371
OG0003032	AMIN001557	ADIR004981
OG0003033	AMIN000822	ADIR008953
OG0003034	AMIN000405	ADIR006417
OG0003035	AMIN008642	ADIR001899
OG0003036	AMIN008643	ADIR014173
OG0003037	AMIN011224	ADIR007735
OG0003038	AMIN011225	ADIR007734
OG0003039	AMIN003215	ADIR003451
OG0003040	AMIN000810	ADIR010721
OG0003041	AMIN004943	ADIR004399
OG0003043	AMIN009588	ADIR011346
OG0003044	AMIN009586	ADIR011349
OG0003045	AMIN011402	ADIR001685
OG0003046	AMIN004051	ADIR006570
OG0003047	AMIN007393	ADIR003738
OG0003048	AMIN006116	ADIR011315
OG0003049	AMIN010302	ADIR007086
OG0003050	AMIN008947	ADIR000555
OG0003051	AMIN007329	ADIR008874
OG0003052	AMIN004994	ADIR005730
OG0003053	AMIN002841	ADIR008417
OG0003054	AMIN003551	ADIR010355
OG0003055	AMIN010355	ADIR007033
OG0003056	AMIN002094	ADIR000991
OG0003057	AMIN010097	ADIR003644
OG0003058	AMIN005443	ADIR000825
OG0003059	AMIN001462	ADIR004850
OG0003060	AMIN005601	ADIR001393
OG0003061	AMIN008388	ADIR000101
OG0003062	AMIN004877	ADIR006735
OG0003063	AMIN004444	ADIR000015
OG0003064	AMIN008260	ADIR002265
OG0003065	AMIN002597	ADIR005841
OG0003066	AMIN003941	ADIR010231
OG0003067	AMIN008342	ADIR002055
OG0003068	AMIN003401	ADIR010507
OG0003069	AMIN005300	ADIR001320, ADIR005545
OG0003070	AMIN007490	ADIR009103
OG0003071	AMIN009298	ADIR005628
OG0003072	AMIN001362	ADIR004708
OG0003073	AMIN010627	ADIR004149
OG0003074	AMIN001526	ADIR005010
OG0003075	AMIN008482	ADIR001714
OG0003076	AMIN009047	ADIR000287, ADIR016089
OG0003077	AMIN009046	ADIR000285
OG0003078	AMIN009988	ADIR003807
OG0003079	AMIN006280	ADIR011005
OG0003080	AMIN007526	ADIR008136
OG0003081	AMIN004874	ADIR006732
OG0003082	AMIN005643	ADIR003939
OG0003083	AMIN003398	ADIR010511
OG0003084	AMIN002667	ADIR004546
OG0003085	AMIN002239	ADIR009995
OG0003086	AMIN002990	ADIR002906
OG0003087	AMIN011307	ADIR007992
OG0003088	AMIN005420	ADIR004586
OG0003089	AMIN002582	ADIR008901
OG0003090	AMIN005841	ADIR000937
OG0003091	AMIN009905	ADIR008156
OG0003092	AMIN009557	ADIR005170
OG0003093	AMIN010530	ADIR007330
OG0003094	AMIN008246	ADIR002252
OG0003095	AMIN009598	ADIR011334
OG0003096	AMIN011207	ADIR007752
OG0003097	AMIN009386	ADIR011424
OG0003099	AMIN010485	ADIR007281
OG0003100	AMIN010783, AMIN010784	ADIR008793
OG0003101	AMIN000211	ADIR002582
OG0003102	AMIN005971	ADIR011088
OG0003103	AMIN001505	ADIR004808
OG0003104	AMIN001506	ADIR004807
OG0003105	AMIN015734	ADIR015681
OG0003107	AMIN010629	ADIR004151
OG0003108	AMIN009922	ADIR008826
OG0003109	AMIN005580	ADIR001414
OG0003110	AMIN005455	ADIR001447
OG0003111	AMIN008275	ADIR002280
OG0003112	AMIN008002	ADIR007729
OG0003113	AMIN002389	ADIR004500
OG0003114	AMIN007512	ADIR005605
OG0003115	AMIN000015	ADIR009050
OG0003116	AMIN011568	ADIR008846
OG0003117	AMIN007780	ADIR007364
OG0003118	AMIN011263	ADIR008038
OG0003119	AMIN007388	ADIR003742
OG0003120	AMIN010878	ADIR008579
OG0003121	AMIN007730	ADIR004211
OG0003122	AMIN005220	ADIR011671
OG0003123	AMIN011519	ADIR008622
OG0003124	AMIN006101	ADIR006326
OG0003125	AMIN000009	ADIR009042
OG0003126	AMIN000956	ADIR002952
OG0003127	AMIN001396	ADIR004913
OG0003128	AMIN011433	ADIR001659
OG0003129	AMIN004681	ADIR002611
OG0003130	AMIN009396	ADIR011414
OG0003131	AMIN005842	ADIR000938
OG0003132	AMIN000099	ADIR005887
OG0003133	AMIN003822	ADIR002924
OG0003134	AMIN002760	ADIR006500
OG0003135	AMIN000064	ADIR009263
OG0003136	AMIN001527	ADIR005009
OG0003137	AMIN011014	ADIR007539
OG0003138	AMIN008597	ADIR001953
OG0003139	AMIN016087	ADIR002507
OG0003140	AMIN004925	ADIR004418
OG0003141	AMIN001260	ADIR000349
OG0003142	AMIN002425	ADIR009885
OG0003143	AMIN000331, AMIN015469	ADIR008408
OG0003144	AMIN006052	ADIR000569
OG0003145	AMIN006401	ADIR000741
OG0003146	AMIN007489	ADIR011715
OG0003147	AMIN002679	ADIR004534
OG0003148	AMIN009754	ADIR003709
OG0003149	AMIN008698	ADIR000330
OG0003150	AMIN002040	ADIR001426
OG0003151	AMIN002304	ADIR010059
OG0003152	AMIN002122	ADIR000963
OG0003153	AMIN002447	ADIR003030
OG0003154	AMIN001847	ADIR006055
OG0003155	AMIN010536	ADIR008179
OG0003156	AMIN003624	ADIR010168
OG0003157	AMIN001919	ADIR005948
OG0003158	AMIN008321	ADIR000034
OG0003159	AMIN009882, AMIN010699	ADIR003888
OG0003160	AMIN000296	ADIR003350
OG0003162	AMIN011257	ADIR008043
OG0003163	AMIN008379	ADIR000090
OG0003164	AMIN005598	ADIR001396
OG0003165	AMIN003606	ADIR010146
OG0003166	AMIN006156	ADIR011279
OG0003167	AMIN006728	ADIR009399
OG0003168	AMIN000924	ADIR008322
OG0003169	AMIN015760	ADIR007699
OG0003170	AMIN004713	ADIR005378
OG0003172	AMIN008111	ADIR009166
OG0003173	AMIN010470	ADIR007265
OG0003174	AMIN011567	ADIR008849
OG0003175	AMIN002454	ADIR003023
OG0003176	AMIN007491	ADIR011713
OG0003177	AMIN006961	ADIR001879
OG0003178	AMIN002028	ADIR004615
OG0003179	AMIN003473	ADIR010436, ADIR011699
OG0003180	AMIN006674	ADIR009322, ADIR009323
OG0003181	AMIN001852	ADIR006050
OG0003182	AMIN006242	ADIR011044
OG0003183	AMIN016085	ADIR015689
OG0003184	AMIN007296	ADIR003779
OG0003185	AMIN003810	ADIR003321
OG0003186	AMIN015758	ADIR008484
OG0003187	AMIN009040	ADIR000279
OG0003188	AMIN006318	ADIR010971
OG0003189	AMIN010655	ADIR007944
