Orthogroup	AminimusMINIMUS1	AsinensisChina
OG0003054	AMIN003551	ASIC011152
OG0003055	AMIN010355	ASIC003782
OG0003056	AMIN002094	ASIC000622
OG0003057	AMIN010097	ASIC019098
OG0003058	AMIN005443	ASIC017047
OG0003059	AMIN001462	ASIC006894
OG0003060	AMIN005601	ASIC006236
OG0003061	AMIN008388	ASIC015922
OG0003062	AMIN004877	ASIC020179
OG0003063	AMIN004444	ASIC022344
OG0003064	AMIN008260	ASIC017983
OG0003065	AMIN002597	ASIC008898
OG0003066	AMIN003941	ASIC013815
OG0003067	AMIN008342	ASIC003642
OG0003068	AMIN003401	ASIC004913
OG0003069	AMIN005300	ASIC010245
OG0003070	AMIN007490	ASIC011824
OG0003071	AMIN009298	ASIC015308
OG0003072	AMIN001362	ASIC006518
OG0003073	AMIN010627	ASIC016707
OG0003074	AMIN001526	ASIC008494, ASIC004520
OG0003075	AMIN008482	ASIC014483
OG0003076	AMIN009047	ASIC008378, ASIC022175
OG0003077	AMIN009046	ASIC008380
OG0003078	AMIN009988	ASIC021182
OG0003079	AMIN006280	ASIC013632
OG0003080	AMIN007526	ASIC012920
OG0003081	AMIN004874	ASIC020174
OG0003082	AMIN005643	ASIC014154
OG0003083	AMIN003398	ASIC021594
OG0003084	AMIN002667	ASIC008431
OG0003085	AMIN002239	ASIC011521
OG0003086	AMIN002990	ASIC014061
OG0003087	AMIN011307	ASIC019269
OG0003088	AMIN005420	ASIC005236
OG0003089	AMIN002582	ASIC008804
OG0003090	AMIN005840, AMIN005841	ASIC009516
OG0003091	AMIN009905	ASIC012950
OG0003092	AMIN009557	ASIC014676
OG0003093	AMIN010530	ASIC019576, ASIC019532
OG0003094	AMIN008246	ASIC018255
OG0003095	AMIN009598	ASIC012143
OG0003096	AMIN011207	ASIC016881
OG0003097	AMIN009386	ASIC012096
OG0003098	AMIN000554	ASIC008752
OG0003099	AMIN010485	ASIC019700
OG0003100	AMIN010783	ASIC003089
OG0003101	AMIN000211	ASIC003320
OG0003102	AMIN005971	ASIC003447
OG0003103	AMIN001505	ASIC017259
OG0003105	AMIN015734	ASIC017257
OG0003107	AMIN010629	ASIC002410
OG0003108	AMIN009922	ASIC019039
OG0003109	AMIN005580	ASIC006305
OG0003110	AMIN005455	ASIC017070
OG0003111	AMIN008275	ASIC018246
OG0003112	AMIN008002	ASIC016631
OG0003113	AMIN002389	ASIC012481
OG0003114	AMIN007512	ASIC011801
OG0003115	AMIN000015	ASIC014247
OG0003116	AMIN011568	ASIC009284
OG0003117	AMIN007780	ASIC017346
OG0003118	AMIN011263	ASIC018938
OG0003119	AMIN007388	ASIC011781
OG0003120	AMIN010878	ASIC018814
OG0003121	AMIN007730	ASIC016819, ASIC016818
OG0003122	AMIN005220	ASIC006283
OG0003123	AMIN011519	ASIC016489
OG0003124	AMIN006101	ASIC012597
OG0003125	AMIN000009	ASIC014307
OG0003126	AMIN000956	ASIC012580
OG0003127	AMIN001396	ASIC006583
OG0003128	AMIN011433	ASIC020350, ASIC016055
OG0003129	AMIN004680, AMIN004681	ASIC011943
OG0003130	AMIN009396	ASIC020764
OG0003131	AMIN005842	ASIC009513
OG0003132	AMIN000099	ASIC014337
OG0003133	AMIN003822	ASIC002562
OG0003134	AMIN002760	ASIC016788
OG0003135	AMIN000064	ASIC013471
OG0003136	AMIN001528, AMIN001527	ASIC004519
OG0003137	AMIN011014	ASIC015139
OG0003138	AMIN008597	ASIC018096
OG0003139	AMIN016087	ASIC009118
OG0003140	AMIN004925	ASIC021929
OG0003141	AMIN001260	ASIC015620
OG0003142	AMIN002425	ASIC002418
OG0003143	AMIN000331, AMIN015469	ASIC009775
OG0003145	AMIN006401	ASIC003172
OG0003146	AMIN007489	ASIC011823
OG0003147	AMIN002679	ASIC008417
OG0003148	AMIN009754	ASIC013011
OG0003149	AMIN008698	ASIC014492
OG0003150	AMIN002040	ASIC000613
OG0003151	AMIN002304	ASIC011452
OG0003152	AMIN002122	ASIC020336
OG0003153	AMIN002447	ASIC010341
OG0003154	AMIN001847	ASIC007321, ASIC007322
OG0003155	AMIN010536	ASIC021333
OG0003156	AMIN003624	ASIC021003
OG0003157	AMIN001919	ASIC007160
OG0003158	AMIN008321	ASIC019332
OG0003159	AMIN009882, AMIN010699	ASIC012231
OG0003160	AMIN000296	ASIC020852
OG0003161	AMIN005781	ASIC017915, ASIC022097, ASIC009593
OG0003162	AMIN011257	ASIC011049
OG0003163	AMIN008379	ASIC012736
OG0003164	AMIN005598	ASIC006230, ASIC006231
OG0003165	AMIN003606	ASIC020608
OG0003166	AMIN006156	ASIC014447
OG0003167	AMIN006728	ASIC008609
OG0003168	AMIN000924	ASIC019609, ASIC020019
OG0003169	AMIN015760	ASIC010468
OG0003170	AMIN004713	ASIC020929
OG0003172	AMIN008111	ASIC011303
OG0003173	AMIN010470	ASIC019725
OG0003174	AMIN011567	ASIC009285
OG0003175	AMIN002454	ASIC000728
OG0003176	AMIN007491	ASIC011821
OG0003177	AMIN006961	ASIC018373
OG0003178	AMIN002028	ASIC004620, ASIC020398
OG0003179	AMIN003473	ASIC015709
OG0003180	AMIN006674	ASIC012857
OG0003181	AMIN001852	ASIC007302
OG0003182	AMIN006242	ASIC006852
OG0003183	AMIN016085	ASIC008751
OG0003184	AMIN007296	ASIC014955
OG0003185	AMIN003810	ASIC013207
OG0003186	AMIN015758	ASIC007048
OG0003187	AMIN009040	ASIC015438
OG0003188	AMIN006318	ASIC017642
OG0003189	AMIN010655	ASIC007855, ASIC007882
OG0003190	AMIN004543, AMIN005872	ASIC014025
OG0003191	AMIN001223	ASIC007561
OG0003192	AMIN007159	ASIC012818
OG0003193	AMIN002151	ASIC012177
OG0003194	AMIN008524, AMIN015683	ASIC019471
OG0003195	AMIN010749	ASIC010457
OG0003196	AMIN001833	ASIC007347
OG0003197	AMIN009000	ASIC015506
OG0003198	AMIN007868	ASIC013690
OG0003199	AMIN004356	ASIC014783
OG0003200	AMIN006241	ASIC006850
OG0003201	AMIN003917	ASIC014021
OG0003202	AMIN006468	ASIC005409
OG0003203	AMIN006319	ASIC017648
OG0003204	AMIN001211	ASIC009466
OG0003205	AMIN003031	ASIC003233
OG0003206	AMIN000078	ASIC017940
OG0003207	AMIN006269	ASIC016229
OG0003208	AMIN000415	ASIC008156
OG0003209	AMIN003111	ASIC021387
OG0003210	AMIN004034	ASIC003558
OG0003212	AMIN007693	ASIC018845
OG0003213	AMIN007481	ASIC011834
OG0003214	AMIN010354	ASIC003783
OG0003215	AMIN011250, AMIN011249	ASIC011041
OG0003216	AMIN000555	ASIC008753
OG0003217	AMIN001900	ASIC007197
OG0003218	AMIN009295	ASIC015311
OG0003219	AMIN011546	ASIC016149
OG0003220	AMIN000360	ASIC004035, ASIC004036
OG0003221	AMIN005803	ASIC009581
OG0003222	AMIN008870	ASIC020562
OG0003223	AMIN002680	ASIC008418
OG0003224	AMIN010427	ASIC019801
OG0003225	AMIN011228	ASIC011001
OG0003226	AMIN010743	ASIC018657
OG0003227	AMIN007149	ASIC012839
OG0003228	AMIN007150	ASIC012838
OG0003229	AMIN006870	ASIC017796
OG0003231	AMIN007365	ASIC019166
OG0003232	AMIN008538	ASIC015199
OG0003233	AMIN002701	ASIC009100
OG0003234	AMIN009343	ASIC004920
OG0003235	AMIN002581	ASIC008805
OG0003237	AMIN001293	ASIC005974
OG0003238	AMIN007732	ASIC018659
OG0003239	AMIN010559	ASIC007779
OG0003240	AMIN002456	ASIC000723
OG0003241	AMIN005575	ASIC007099
OG0003242	AMIN000811	ASIC022354
OG0003243	AMIN006139	ASIC014420
OG0003244	AMIN007317	ASIC012339
OG0003245	AMIN009123, AMIN009124	ASIC017268
OG0003247	AMIN003702	ASIC007037
OG0003248	AMIN004809	ASIC020232
OG0003249	AMIN003158	ASIC020127
OG0003250	AMIN009235	ASIC000168
OG0003251	AMIN001307	ASIC005995
OG0003252	AMIN001440	ASIC013911, ASIC013912
OG0003253	AMIN015969	ASIC018038
OG0003254	AMIN005462	ASIC005385
OG0003255	AMIN007886	ASIC017394
OG0003256	AMIN002125	ASIC020330, ASIC020331
OG0003257	AMIN002132	ASIC020319
OG0003258	AMIN007105	ASIC007172
OG0003259	AMIN009307	ASIC015291
OG0003260	AMIN008990	ASIC015518
OG0003261	AMIN005375	ASIC006435
OG0003262	AMIN002750	ASIC009670
OG0003263	AMIN004128	ASIC006180
OG0003264	AMIN005950	ASIC013573
OG0003265	AMIN011646	ASIC018626, ASIC018615
OG0003266	AMIN003682	ASIC005346, ASIC005329
OG0003268	AMIN003395	ASIC021590
OG0003269	AMIN009983	ASIC021176
OG0003270	AMIN001040	ASIC010834
OG0003271	AMIN002514	ASIC000860
OG0003272	AMIN000246	ASIC020866
OG0003273	AMIN005360	ASIC017113, ASIC017114
OG0003274	AMIN008223	ASIC004973
OG0003275	AMIN008792	ASIC005022
OG0003276	AMIN000282	ASIC014713
OG0003277	AMIN007999	ASIC016625
OG0003278	AMIN007310	ASIC012347, ASIC012352
OG0003279	AMIN007017	ASIC011900, ASIC001201
OG0003280	AMIN008755	ASIC014506
OG0003281	AMIN015949	ASIC016820
OG0003282	AMIN011316	ASIC018977
OG0003283	AMIN000901	ASIC006033
OG0003284	AMIN000671	ASIC000803
OG0003285	AMIN007172	ASIC015468
OG0003286	AMIN000551	ASIC008739
OG0003287	AMIN010281	ASIC003715
OG0003288	AMIN010709	ASIC012247
OG0003289	AMIN000706	ASIC020266
OG0003290	AMIN001918	ASIC007162
OG0003291	AMIN002030	ASIC009668
OG0003292	AMIN002263	ASIC019597
OG0003294	AMIN005469	ASIC005375
OG0003295	AMIN005703	ASIC006265
OG0003296	AMIN006427	ASIC007421
OG0003297	AMIN015984	ASIC015492
OG0003298	AMIN008689	ASIC005350, ASIC015556
OG0003299	AMIN005149	ASIC009520
OG0003300	AMIN006144	ASIC014431
OG0003301	AMIN007480	ASIC011835
OG0003302	AMIN011583	ASIC021265
OG0003303	AMIN001978	ASIC020287
OG0003304	AMIN002095	ASIC000624
OG0003305	AMIN007684	ASIC018866, ASIC018865
OG0003306	AMIN004195	ASIC021780
OG0003307	AMIN005386	ASIC020408
OG0003308	AMIN010082	ASIC019062, ASIC019061
OG0003309	AMIN005089	ASIC007095
OG0003310	AMIN005352	ASIC016997
OG0003311	AMIN016262	ASIC011478
OG0003312	AMIN003875	ASIC011115
OG0003313	AMIN004939	ASIC021970
OG0003314	AMIN000152	ASIC005642
OG0003315	AMIN011461	ASIC016419, ASIC016420
OG0003316	AMIN004861	ASIC015073
OG0003317	AMIN003789	ASIC014697
OG0003318	AMIN011448	ASIC016442
OG0003319	AMIN001677	ASIC006048
OG0003320	AMIN004345	ASIC018186
OG0003321	AMIN006591	ASIC013902, ASIC013903
OG0003322	AMIN008779	ASIC005053
OG0003323	AMIN000124	ASIC010880
OG0003324	AMIN001098	ASIC013481
OG0003325	AMIN000895	ASIC003195
OG0003327	AMIN004325	ASIC018365
OG0003328	AMIN008756	ASIC014504
OG0003329	AMIN003846	ASIC012575
OG0003330	AMIN009282	ASIC003884
OG0003331	AMIN000044	ASIC014294
OG0003332	AMIN004452	ASIC022359
OG0003333	AMIN003285	ASIC004585, ASIC004584
OG0003334	AMIN004744	ASIC020592
OG0003335	AMIN000632	ASIC014987
OG0003336	AMIN007452	ASIC011293, ASIC011294
OG0003337	AMIN008761	ASIC015546
OG0003338	AMIN008462	ASIC019385, ASIC019386
OG0003339	AMIN003832	ASIC002725
OG0003340	AMIN002976	ASIC005538
OG0003341	AMIN007843, AMIN014611	ASIC019506
OG0003342	AMIN010416	ASIC019816
OG0003343	AMIN000023	ASIC014264
OG0003344	AMIN005682	ASIC010279
OG0003345	AMIN010907	ASIC002450
OG0003346	AMIN001321	ASIC002639
OG0003347	AMIN004914	ASIC021888
OG0003348	AMIN002727	ASIC021085
OG0003349	AMIN000209	ASIC003318
OG0003350	AMIN006525	ASIC005598
OG0003351	AMIN001415	ASIC006609
OG0003352	AMIN004487	ASIC015573
OG0003353	AMIN002981	ASIC013937
OG0003354	AMIN001157	ASIC013410
OG0003355	AMIN004926	ASIC021928
OG0003356	AMIN003848	ASIC012578
OG0003357	AMIN010045	ASIC000159
OG0003358	AMIN004231	ASIC016001
OG0003359	AMIN008114	ASIC010043
OG0003360	AMIN000244	ASIC020864
OG0003361	AMIN007258	ASIC007518
OG0003362	AMIN001768	ASIC006739
OG0003363	AMIN007035	ASIC002778
OG0003364	AMIN000611	ASIC014088
OG0003365	AMIN008013	ASIC016647
OG0003367	AMIN002835	ASIC013340
OG0003369	AMIN007535	ASIC012901
OG0003370	AMIN003471	ASIC015711
OG0003371	AMIN009421	ASIC003153
OG0003372	AMIN000461	ASIC008342
OG0003373	AMIN004988	ASIC011206
OG0003374	AMIN005684	ASIC010284
OG0003375	AMIN000306	ASIC004223
OG0003376	AMIN002144	ASIC005137
OG0003377	AMIN010610	ASIC007750
OG0003378	AMIN015747	ASIC002710
OG0003379	AMIN002148, AMIN005045, AMIN002149	ASIC005145
OG0003380	AMIN008227	ASIC004980
OG0003381	AMIN014090	ASIC020367, ASIC015444
OG0003382	AMIN011625	ASIC009190
OG0003383	AMIN008244	ASIC018256
OG0003384	AMIN001085	ASIC017076
OG0003385	AMIN003165	ASIC003526
OG0003386	AMIN005394	ASIC009361
OG0003387	AMIN007374, AMIN007373	ASIC000955
OG0003388	AMIN005669	ASIC009715
OG0003389	AMIN004805	ASIC020236
OG0003390	AMIN002081	ASIC005217
OG0003391	AMIN010381	ASIC002504
OG0003392	AMIN000158	ASIC001380
OG0003393	AMIN000311	ASIC021666
OG0003394	AMIN011244	ASIC011028
OG0003395	AMIN011195	ASIC016860
OG0003396	AMIN007785	ASIC017340
OG0003397	AMIN011204	ASIC016872
OG0003398	AMIN016031	ASIC019800
OG0003401	AMIN005190	ASIC009672
OG0003402	AMIN010335	ASIC003811
OG0003403	AMIN005237	ASIC016981, ASIC016979
OG0003404	AMIN002599	ASIC008890
OG0003405	AMIN005835	ASIC004347
OG0003406	AMIN010766	ASIC010437
OG0003407	AMIN005245	ASIC009583
OG0003408	AMIN015499	ASIC012449
OG0003409	AMIN011415	ASIC016179
OG0003410	AMIN003715	ASIC008015
OG0003411	AMIN001964, AMIN001965	ASIC007123
OG0003412	AMIN002610	ASIC008872
OG0003413	AMIN005406	ASIC020392
OG0003414	AMIN000143	ASIC008525
OG0003415	AMIN000844	ASIC001082
OG0003416	AMIN005687	ASIC010288
OG0003417	AMIN005551	ASIC006274
OG0003418	AMIN005385	ASIC020407
OG0003419	AMIN004730	ASIC020963, ASIC020967
OG0003420	AMIN005471	ASIC005373
OG0003421	AMIN009590	ASIC012039
OG0003422	AMIN011019	ASIC015134
OG0003423	AMIN010105	ASIC019140
OG0003424	AMIN008760	ASIC015547
OG0003425	AMIN002087	ASIC016906, ASIC016907
OG0003427	AMIN002058	ASIC016946
OG0003428	AMIN000705, AMIN000704	ASIC020264
OG0003429	AMIN011635	ASIC009179
OG0003430	AMIN009623	ASIC007100
OG0003431	AMIN010489	ASIC019693
OG0003432	AMIN004806	ASIC020235
OG0003433	AMIN002953	ASIC011233
OG0003434	AMIN004506	ASIC019417
OG0003435	AMIN003874	ASIC011126
OG0003436	AMIN010518	ASIC002853
OG0003437	AMIN009509	ASIC022121
OG0003438	AMIN011650	ASIC018440
OG0003439	AMIN005007	ASIC004958, ASIC005511
OG0003440	AMIN010121	ASIC019167
OG0003442	AMIN004318	ASIC018355
OG0003443	AMIN002363	ASIC011588
OG0003444	AMIN009306	ASIC015292
OG0003445	AMIN005891	ASIC014163
OG0003446	AMIN011439	ASIC016085
OG0003447	AMIN007482	ASIC011833
OG0003448	AMIN015627	ASIC018112
OG0003449	AMIN000180, AMIN000179	ASIC010910
OG0003450	AMIN002558	ASIC002749
OG0003451	AMIN004557	ASIC014836, ASIC014838
OG0003452	AMIN006936	ASIC015399, ASIC015400
OG0003453	AMIN005140	ASIC005232
OG0003454	AMIN002766	ASIC000267
OG0003455	AMIN000672	ASIC000814
OG0003456	AMIN007893	ASIC005850, ASIC013699
OG0003457	AMIN000725	ASIC003342
OG0003458	AMIN005363	ASIC017102
OG0003459	AMIN003219	ASIC005610, ASIC005608
OG0003460	AMIN004163	ASIC007057
OG0003461	AMIN010497	ASIC019677
OG0003462	AMIN009532	ASIC017208
OG0003463	AMIN004508	ASIC019415
OG0003464	AMIN008676	ASIC022288, ASIC022289
OG0003465	AMIN000971	ASIC006146
OG0003466	AMIN009535	ASIC017204
OG0003467	AMIN016069	ASIC004712
OG0003468	AMIN004603	ASIC010351
OG0003469	AMIN009275	ASIC002176
OG0003470	AMIN003461	ASIC004409
OG0003471	AMIN015487	ASIC003839
OG0003472	AMIN000016	ASIC014248
OG0003473	AMIN001455	ASIC006904, ASIC006905
OG0003474	AMIN000242	ASIC014743
OG0003475	AMIN001892	ASIC007214
OG0003475	AMIN001891	ASIC007215
OG0003476	AMIN004497	ASIC020049, ASIC020051
OG0003481	AMIN008347	ASIC003657
OG0003483	AMIN015614	ASIC014227
OG0003493	AMIN002156	ASIC012185
OG0003494	AMIN008383, AMIN001253	ASIC015283
OG0003495	AMIN001738	ASIC013844, ASIC013843, ASIC013845
OG0003496	AMIN015533, AMIN015531, AMIN015532	ASIC016526, ASIC016528
OG0003497	AMIN004366	ASIC014771
OG0003499	AMIN004295	ASIC017761, ASIC003388, ASIC003399, ASIC003410
OG0003503	AMIN005020	ASIC009301
OG0003504	AMIN002785	ASIC021450, ASIC021448
OG0003505	AMIN010933	ASIC011675, ASIC011672, ASIC011674
OG0003506	AMIN007970	ASIC017402, ASIC017401, ASIC017400
OG0003507	AMIN007927	ASIC020198
OG0003507	AMIN007928	ASIC020197, ASIC020191
OG0003508	AMIN007818, AMIN006486	ASIC019547
OG0003510	AMIN015910, AMIN015914	ASIC010614
OG0003516	AMIN016103	ASIC002957
OG0003517	AMIN000373	ASIC002757
OG0003518	AMIN004625	ASIC015102
OG0003519	AMIN004845	ASIC002953
OG0003520	AMIN003032	ASIC003235
OG0003521	AMIN000376	ASIC002759
OG0003522	AMIN000724	ASIC003340
OG0003523	AMIN003033	ASIC003236
OG0003524	AMIN004844	ASIC002952
OG0003527	AMIN000372	ASIC002756
OG0003528	AMIN004812	ASIC020229
OG0003529	AMIN015605	ASIC005543
OG0003531	AMIN004842	ASIC002961
OG0003533	AMIN003570	ASIC010656
OG0003534	AMIN003034	ASIC003237
OG0003535	AMIN000743	ASIC004646
OG0003536	AMIN004841	ASIC002959
OG0003537	AMIN003465	ASIC004405
OG0003538	AMIN003466	ASIC004399
OG0003539	AMIN000216	ASIC000720
OG0003540	AMIN002746	ASIC021031
OG0003541	AMIN009912	ASIC019021
OG0003542	AMIN007891	ASIC019901
OG0003545	AMIN003464	ASIC004406
OG0003546	AMIN007457	ASIC011299
OG0003547	AMIN006463	ASIC016898
OG0003548	AMIN007461	ASIC011304
OG0003549	AMIN007460	ASIC011302
OG0003550	AMIN006461	ASIC005412
OG0003551	AMIN007477	ASIC011837
OG0003552	AMIN008380	ASIC012725
OG0003553	AMIN008378	ASIC012755
OG0003554	AMIN007016	ASIC011911
OG0003555	AMIN007458	ASIC011300
OG0003556	AMIN007476	ASIC011838
OG0003557	AMIN006464	ASIC017160
OG0003558	AMIN008639	ASIC019962
OG0003559	AMIN007440	ASIC011280
OG0003560	AMIN005005	ASIC002948
OG0003561	AMIN002347	ASIC021926
OG0003562	AMIN002472	ASIC000808
OG0003563	AMIN009440	ASIC012844
OG0003564	AMIN001073	ASIC006302
OG0003565	AMIN005809	ASIC009562
OG0003566	AMIN011632	ASIC009182
OG0003567	AMIN005826	ASIC009580
OG0003568	AMIN011627	ASIC009189
OG0003569	AMIN009834	ASIC006111
OG0003571	AMIN011634	ASIC009180
OG0003573	AMIN010724	ASIC016094
OG0003574	AMIN002133	ASIC020318
OG0003575	AMIN011628	ASIC009186
OG0003576	AMIN008674	ASIC022356
OG0003577	AMIN005037	ASIC009330
OG0003578	AMIN010160	ASIC012992
OG0003579	AMIN010155	ASIC012880
OG0003580	AMIN008307	ASIC019372
OG0003581	AMIN011006	ASIC015165
OG0003582	AMIN005039	ASIC009332
OG0003583	AMIN008460	ASIC019378
OG0003584	AMIN004050	ASIC014055
OG0003585	AMIN010156	ASIC012881
OG0003586	AMIN005041	ASIC009334
OG0003587	AMIN005038	ASIC009331
OG0003588	AMIN005040	ASIC009333
OG0003589	AMIN008672	ASIC022334
OG0003590	AMIN006256	ASIC016012
OG0003591	AMIN007809	ASIC019560
OG0003592	AMIN009108	ASIC006053
OG0003593	AMIN010609	ASIC007749
OG0003594	AMIN009755	ASIC010810
OG0003595	AMIN003062	ASIC020216
OG0003596	AMIN009758	ASIC010805
OG0003597	AMIN010611	ASIC007751
OG0003598	AMIN006251	ASIC016023
OG0003599	AMIN007815	ASIC019553
OG0003600	AMIN007811	ASIC019557
OG0003601	AMIN000643	ASIC000144
OG0003602	AMIN004690	ASIC003542
OG0003603	AMIN008546	ASIC009051
OG0003604	AMIN000637	ASIC000146
OG0003605	AMIN000644	ASIC009829
OG0003607	AMIN000639	ASIC000152
OG0003609	AMIN004352	ASIC009043
OG0003610	AMIN000857	ASIC021242
OG0003611	AMIN004817	ASIC020253
OG0003612	AMIN003598	ASIC003060
OG0003613	AMIN000658	ASIC021494
OG0003614	AMIN003585	ASIC008096
OG0003615	AMIN003589	ASIC008083
OG0003616	AMIN003584	ASIC008093
OG0003617	AMIN000652	ASIC021477
OG0003618	AMIN003635	ASIC013966
OG0003619	AMIN003595	ASIC008094
OG0003620	AMIN000856	ASIC021241
OG0003621	AMIN000165	ASIC003245
OG0003622	AMIN003599	ASIC003063
OG0003624	AMIN000858	ASIC021243
OG0003625	AMIN000855	ASIC021239
OG0003626	AMIN000166	ASIC003246
OG0003627	AMIN016096	ASIC021478
OG0003628	AMIN003586	ASIC008097
OG0003629	AMIN000845	ASIC001080
OG0003630	AMIN003587	ASIC008098
OG0003631	AMIN015644	ASIC008090
OG0003632	AMIN004047	ASIC014051
OG0003633	AMIN003583	ASIC008457
OG0003635	AMIN015528	ASIC021490
OG0003636	AMIN000543	ASIC005669
OG0003637	AMIN016099	ASIC010053
OG0003638	AMIN003496	ASIC007717
OG0003639	AMIN003498	ASIC007730
OG0003640	AMIN000346	ASIC007718
OG0003641	AMIN003554	ASIC010057
OG0003645	AMIN003497	ASIC003941
OG0003646	AMIN000542	ASIC005670
OG0003647	AMIN003128	ASIC021406
OG0003648	AMIN004102	ASIC020152
OG0003649	AMIN000544	ASIC005668
OG0003650	AMIN009165	ASIC007900
OG0003651	AMIN006987	ASIC013673
OG0003652	AMIN008335	ASIC022340
OG0003653	AMIN003188	ASIC005683
OG0003654	AMIN006766	ASIC002644
OG0003655	AMIN003421	ASIC012662
OG0003656	AMIN010877	ASIC018811
OG0003657	AMIN006770	ASIC005723
OG0003658	AMIN003414	ASIC008729
OG0003659	AMIN003412	ASIC008780
OG0003660	AMIN003420	ASIC012670
OG0003661	AMIN006772	ASIC005698
OG0003662	AMIN006767	ASIC002633
OG0003663	AMIN010876	ASIC018809
OG0003664	AMIN009471	ASIC022133
OG0003665	AMIN009475	ASIC022118
OG0003666	AMIN009472	ASIC022131
OG0003667	AMIN001514	ASIC005708
OG0003668	AMIN009460	ASIC022150
OG0003669	AMIN005846	ASIC009501
OG0003670	AMIN001515	ASIC005709
OG0003671	AMIN006368	ASIC004884
OG0003672	AMIN001516	ASIC005710
OG0003673	AMIN009470	ASIC022134
OG0003674	AMIN006367	ASIC004886
OG0003675	AMIN008938	ASIC020810
OG0003676	AMIN015977	ASIC018221
OG0003677	AMIN008927	ASIC018218
OG0003678	AMIN008920	ASIC018227
OG0003679	AMIN008917	ASIC018223
OG0003680	AMIN008933	ASIC018211
OG0003681	AMIN015980	ASIC017989
OG0003682	AMIN008913	ASIC017992
OG0003683	AMIN008936	ASIC018205
OG0003684	AMIN008915	ASIC017990
OG0003685	AMIN004403	ASIC013007
OG0003686	AMIN015978	ASIC018225
OG0003687	AMIN008928	ASIC018217
OG0003688	AMIN006976	ASIC013664
OG0003689	AMIN007066	ASIC007349
OG0003690	AMIN007068	ASIC007327
OG0003691	AMIN007070	ASIC007305
OG0003692	AMIN007069	ASIC007316
OG0003693	AMIN007130	ASIC007459
OG0003694	AMIN007088	ASIC007249
OG0003695	AMIN007067	ASIC007338
OG0003697	AMIN007094	ASIC007418
OG0003698	AMIN007127	ASIC007456
OG0003699	AMIN007128	ASIC007457
OG0003700	AMIN008530	ASIC019490
OG0003701	AMIN007744	ASIC021318
OG0003703	AMIN010535	ASIC021330
OG0003704	AMIN007745	ASIC021319
OG0003705	AMIN010534	ASIC021327
OG0003706	AMIN008467	ASIC019396
OG0003707	AMIN009029	ASIC015456
OG0003708	AMIN015618	ASIC018150
OG0003709	AMIN008221	ASIC004969
OG0003710	AMIN008465	ASIC019392
OG0003711	AMIN008554	ASIC018174
OG0003712	AMIN008466	ASIC019393
OG0003713	AMIN008636	ASIC000085
OG0003714	AMIN008555	ASIC018173
OG0003715	AMIN008557	ASIC018171
OG0003716	AMIN015756	ASIC018153
OG0003717	AMIN008558	ASIC018169
OG0003718	AMIN004236	ASIC015994
OG0003719	AMIN003977	ASIC021935
OG0003720	AMIN003562	ASIC008774
OG0003721	AMIN003978	ASIC021936
OG0003722	AMIN008801	ASIC000766
OG0003723	AMIN006596	ASIC013907
OG0003724	AMIN003560	ASIC008773
OG0003725	AMIN003694	ASIC000234
OG0003726	AMIN004238	ASIC004800
OG0003727	AMIN004237	ASIC015993
OG0003728	AMIN008803	ASIC005747
OG0003729	AMIN008800	ASIC005071
OG0003730	AMIN003974	ASIC021868
OG0003731	AMIN008810	ASIC020512
OG0003732	AMIN008772	ASIC005068
OG0003733	AMIN008774	ASIC005067
OG0003734	AMIN008956	ASIC018023
OG0003735	AMIN009227	ASIC015324
OG0003736	AMIN004271	ASIC018309
OG0003737	AMIN007026	ASIC001202
OG0003738	AMIN009300	ASIC015304
OG0003739	AMIN007038	ASIC022318
OG0003740	AMIN016004	ASIC015310
OG0003741	AMIN009225	ASIC015325
OG0003742	AMIN001254	ASIC015284
OG0003743	AMIN008191	ASIC017920
OG0003744	AMIN007025	ASIC001203
OG0003745	AMIN008894	ASIC011931
OG0003746	AMIN008199	ASIC017912
OG0003747	AMIN004533	ASIC017873
