Orthogroup	AsinensisChina	AfunestusAfunGA1
OG0002628	ASIC011005, ASIC011004	AFUN2_012506
OG0002629	ASIC006101	AFUN2_008437
OG0002630	ASIC006121	AFUN2_002232
OG0002631	ASIC006602	AFUN2_012605
OG0002633	ASIC010828	AFUN2_001202
OG0002634	ASIC010829	AFUN2_010643
OG0002635	ASIC013940	AFUN2_008026
OG0002636	ASIC019086, ASIC019085	AFUN2_001880
OG0002637	ASIC021355	AFUN2_001411
OG0002638	ASIC015907	AFUN2_010140
OG0002639	ASIC005692, ASIC007594	AFUN2_009243
OG0002640	ASIC002799	AFUN2_008408
OG0002641	ASIC000702	AFUN2_005152
OG0002642	ASIC002803	AFUN2_014317
OG0002643	ASIC002802	AFUN2_007856
OG0002644	ASIC007237	AFUN2_003124
OG0002645	ASIC007233	AFUN2_000580
OG0002646	ASIC007226	AFUN2_008320
OG0002647	ASIC007239	AFUN2_005785
OG0002648	ASIC007234	AFUN2_012980
OG0002649	ASIC019374	AFUN2_004963
OG0002650	ASIC009533	AFUN2_006214
OG0002651	ASIC017006	AFUN2_005897
OG0002652	ASIC008503	AFUN2_000442
OG0002653	ASIC008452	AFUN2_003976
OG0002654	ASIC011225	AFUN2_013034
OG0002655	ASIC009782	AFUN2_003350
OG0002656	ASIC008428	AFUN2_009210
OG0002657	ASIC006434	AFUN2_000495
OG0002658	ASIC010728	AFUN2_011581
OG0002659	ASIC010904	AFUN2_003252
OG0002660	ASIC000609	AFUN2_009623
OG0002661	ASIC007451	AFUN2_000798
OG0002662	ASIC015452	AFUN2_004407, AFUN2_007660
OG0002663	ASIC022355	AFUN2_011132
OG0002664	ASIC017789	AFUN2_007956
OG0002665	ASIC007155	AFUN2_001562
OG0002666	ASIC007471	AFUN2_011732
OG0002667	ASIC002855	AFUN2_007232
OG0002668	ASIC002858	AFUN2_007667
OG0002669	ASIC002857	AFUN2_004858
OG0002670	ASIC005664	AFUN2_009227
OG0002671	ASIC002862	AFUN2_013545
OG0002672	ASIC002861	AFUN2_011171
OG0002673	ASIC007106	AFUN2_007471
OG0002674	ASIC020385	AFUN2_005930
OG0002675	ASIC003912	AFUN2_003413
OG0002676	ASIC020231	AFUN2_009666
OG0002677	ASIC020104, ASIC020103	AFUN2_004894
OG0002678	ASIC007572	AFUN2_008097
OG0002679	ASIC011465	AFUN2_002064
OG0002680	ASIC014841, ASIC014840	AFUN2_011976
OG0002681	ASIC022212	AFUN2_011922
OG0002682	ASIC008341	AFUN2_010447
OG0002683	ASIC008343	AFUN2_009914
OG0002684	ASIC008339, ASIC008340	AFUN2_010729
OG0002685	ASIC008155	AFUN2_014124
OG0002686	ASIC015162	AFUN2_012479
OG0002687	ASIC007836, ASIC007838, ASIC007837	AFUN2_005419
OG0002688	ASIC008192	AFUN2_011497
OG0002689	ASIC004790	AFUN2_007649
OG0002691	ASIC009526	AFUN2_003133
OG0002692	ASIC008580	AFUN2_003685
OG0002693	ASIC016186	AFUN2_011420
OG0002694	ASIC010636	AFUN2_005793
OG0002695	ASIC009649	AFUN2_000987
OG0002696	ASIC018680	AFUN2_009549
OG0002697	ASIC021647	AFUN2_010631
OG0002698	ASIC021642	AFUN2_013336
OG0002699	ASIC019318	AFUN2_011735
OG0002700	ASIC005167	AFUN2_002145
OG0002701	ASIC012958	AFUN2_000473
OG0002702	ASIC020463	AFUN2_011190
OG0002703	ASIC012581	AFUN2_012100
OG0002704	ASIC012577	AFUN2_000964
OG0002705	ASIC014274	AFUN2_006264
OG0002706	ASIC002702	AFUN2_007512
OG0002707	ASIC008788	AFUN2_013239
OG0002708	ASIC003654	AFUN2_010158
OG0002709	ASIC009711	AFUN2_002950
OG0002710	ASIC014050	AFUN2_010596
OG0002711	ASIC009572, ASIC009574	AFUN2_000849
OG0002712	ASIC015787	AFUN2_006802
OG0002713	ASIC012200	AFUN2_002926
OG0002714	ASIC021175	AFUN2_006313
OG0002716	ASIC021174	AFUN2_006484
OG0002718	ASIC016797	AFUN2_010984
OG0002719	ASIC018140	AFUN2_009707
OG0002720	ASIC018143, ASIC018142	AFUN2_002827
OG0002722	ASIC017293	AFUN2_001577
OG0002723	ASIC014577	AFUN2_003391
OG0002724	ASIC016826	AFUN2_003658
OG0002725	ASIC009831, ASIC009832	AFUN2_010493
OG0002726	ASIC013430	AFUN2_014761
OG0002727	ASIC015128	AFUN2_006376
OG0002728	ASIC013884	AFUN2_009112
OG0002729	ASIC013919	AFUN2_009087
OG0002730	ASIC013888	AFUN2_010978
OG0002731	ASIC013918	AFUN2_008226
OG0002732	ASIC016541	AFUN2_003361
OG0002733	ASIC002371	AFUN2_000784
OG0002734	ASIC007018	AFUN2_009929
OG0002735	ASIC007011	AFUN2_004519
OG0002736	ASIC002628	AFUN2_004479
OG0002737	ASIC017629	AFUN2_007691
OG0002738	ASIC017619	AFUN2_002939
OG0002739	ASIC011276	AFUN2_003657
OG0002740	ASIC015561	AFUN2_013000
OG0002741	ASIC015555	AFUN2_003882
OG0002743	ASIC010972	AFUN2_001184
OG0002744	ASIC006215	AFUN2_008151
OG0002746	ASIC012530	AFUN2_014381
OG0002747	ASIC011725	AFUN2_002515
OG0002748	ASIC008810	AFUN2_011830
OG0002749	ASIC007786	AFUN2_000362
OG0002750	ASIC012557	AFUN2_010921
OG0002751	ASIC008850	AFUN2_010175
OG0002752	ASIC008854	AFUN2_010687
OG0002753	ASIC014650	AFUN2_013326
OG0002754	ASIC010054	AFUN2_006548
OG0002755	ASIC009615	AFUN2_010135
OG0002756	ASIC015056	AFUN2_003475
OG0002757	ASIC015058	AFUN2_008868
OG0002758	ASIC018925	AFUN2_000727
OG0002759	ASIC018928	AFUN2_013349
OG0002760	ASIC018927	AFUN2_010392
OG0002761	ASIC002076	AFUN2_011698
OG0002762	ASIC014207	AFUN2_003237
OG0002763	ASIC014199	AFUN2_012300
OG0002764	ASIC011047	AFUN2_002985
OG0002765	ASIC019211	AFUN2_006741
OG0002766	ASIC019281	AFUN2_009123
OG0002767	ASIC003805	AFUN2_012215
OG0002768	ASIC003810	AFUN2_013133
OG0002769	ASIC003808	AFUN2_011512
OG0002770	ASIC011048	AFUN2_005894
OG0002771	ASIC021873	AFUN2_000488
OG0002772	ASIC014852	AFUN2_010406
OG0002773	ASIC004353	AFUN2_007953
OG0002774	ASIC020679	AFUN2_004394
OG0002775	ASIC013500	AFUN2_014558
OG0002776	ASIC008216	AFUN2_005386
OG0002777	ASIC008311	AFUN2_010184
OG0002778	ASIC018145	AFUN2_012069
OG0002779	ASIC017803	AFUN2_009755
OG0002780	ASIC017775	AFUN2_007383
OG0002781	ASIC012593	AFUN2_009294
OG0002782	ASIC014915	AFUN2_010463
OG0002783	ASIC007595	AFUN2_005533
OG0002784	ASIC020418	AFUN2_013444
OG0002785	ASIC004821	AFUN2_004449
OG0002786	ASIC014390	AFUN2_001771
OG0002787	ASIC015328	AFUN2_001970
OG0002788	ASIC007129	AFUN2_005300
OG0002789	ASIC011845	AFUN2_006931
OG0002790	ASIC004010, ASIC004011	AFUN2_001278
OG0002791	ASIC009887	AFUN2_013278
OG0002792	ASIC004612	AFUN2_005351
OG0002793	ASIC003490	AFUN2_002968
OG0002794	ASIC005226	AFUN2_007945
OG0002795	ASIC004951	AFUN2_000343
OG0002796	ASIC018289, ASIC018290	AFUN2_002949
OG0002797	ASIC021588, ASIC021589	AFUN2_010149
OG0002798	ASIC014326	AFUN2_014651
OG0002799	ASIC005193	AFUN2_000944
OG0002800	ASIC003098	AFUN2_011971
OG0002801	ASIC003096	AFUN2_010732
OG0002802	ASIC015885	AFUN2_005985
OG0002803	ASIC016970	AFUN2_013902
OG0002805	ASIC013492	AFUN2_011785
OG0002806	ASIC013493	AFUN2_010484
OG0002807	ASIC013434	AFUN2_010319
OG0002808	ASIC011397	AFUN2_013798
OG0002809	ASIC011400	AFUN2_000629
OG0002810	ASIC011398	AFUN2_012946
OG0002811	ASIC018521	AFUN2_003691
OG0002812	ASIC018522	AFUN2_005243
OG0002813	ASIC004458	AFUN2_006952
OG0002814	ASIC010067	AFUN2_000910
OG0002815	ASIC017088, ASIC000995, ASIC005334	AFUN2_001529
OG0002816	ASIC010066, ASIC010065	AFUN2_003774
OG0002817	ASIC005530	AFUN2_005170
OG0002818	ASIC014105	AFUN2_013095
OG0002819	ASIC003034	AFUN2_004157
OG0002820	ASIC015095	AFUN2_004868
OG0002821	ASIC009979	AFUN2_004071
OG0002822	ASIC008261	AFUN2_013292
OG0002823	ASIC013702	AFUN2_002831
OG0002824	ASIC002485	AFUN2_000953
OG0002825	ASIC005535	AFUN2_002953
OG0002826	ASIC002574	AFUN2_004937
OG0002827	ASIC021410	AFUN2_010964
OG0002828	ASIC016867	AFUN2_000351
OG0002829	ASIC004075	AFUN2_006257
OG0002830	ASIC004076	AFUN2_006436
OG0002831	ASIC004061	AFUN2_003157
OG0002832	ASIC010374	AFUN2_004146
OG0002833	ASIC008169	AFUN2_007769
OG0002834	ASIC008172, ASIC008173	AFUN2_013563
OG0002835	ASIC005399	AFUN2_001139
OG0002836	ASIC019311	AFUN2_006748
OG0002837	ASIC019310	AFUN2_010134
OG0002838	ASIC019690	AFUN2_014422
OG0002839	ASIC004874	AFUN2_012012
OG0002840	ASIC004879, ASIC004878	AFUN2_006124
OG0002841	ASIC011568	AFUN2_014399
OG0002842	ASIC011557	AFUN2_000793
OG0002843	ASIC011546	AFUN2_013091
OG0002844	ASIC011524	AFUN2_011480
OG0002845	ASIC018518	AFUN2_012714
OG0002846	ASIC020409	AFUN2_002958
OG0002847	ASIC003296	AFUN2_007806
OG0002849	ASIC019466	AFUN2_008034
OG0002850	ASIC019469	AFUN2_011183
OG0002851	ASIC018923	AFUN2_009502
OG0002852	ASIC018916	AFUN2_006228
OG0002853	ASIC018924	AFUN2_009600
OG0002854	ASIC020586	AFUN2_006540
OG0002855	ASIC006157	AFUN2_012367
OG0002856	ASIC014243	AFUN2_006758
OG0002857	ASIC014338	AFUN2_001962
OG0002858	ASIC007067, ASIC001983	AFUN2_008940
OG0002859	ASIC007066	AFUN2_005791, AFUN2_002737
OG0002860	ASIC014845	AFUN2_011939
OG0002861	ASIC001564	AFUN2_013237
OG0002862	ASIC006726	AFUN2_007888
OG0002863	ASIC018624	AFUN2_012968
OG0002864	ASIC003485	AFUN2_004357
OG0002865	ASIC020732	AFUN2_009436, AFUN2_011358
OG0002865	ASIC020730	AFUN2_005858
OG0002866	ASIC020741	AFUN2_011680
OG0002867	ASIC015779	AFUN2_008642
OG0002868	ASIC005136	AFUN2_014395
OG0002869	ASIC005222	AFUN2_008301
OG0002870	ASIC015052	AFUN2_010472
OG0002871	ASIC015483	AFUN2_003474, AFUN2_010607
OG0002872	ASIC006123	AFUN2_003261
OG0002873	ASIC017226	AFUN2_007622
OG0002874	ASIC013516	AFUN2_011761
OG0002875	ASIC019599	AFUN2_008396
OG0002876	ASIC011764	AFUN2_004743
OG0002877	ASIC020070	AFUN2_004450
OG0002878	ASIC014747	AFUN2_004571
OG0002879	ASIC006465	AFUN2_008048
OG0002880	ASIC002239	AFUN2_008636
OG0002881	ASIC002244	AFUN2_003069
OG0002882	ASIC006154	AFUN2_004915
OG0002884	ASIC004634	AFUN2_014652
OG0002885	ASIC018336	AFUN2_007004
OG0002886	ASIC013217	AFUN2_011793
OG0002887	ASIC015032	AFUN2_009946
OG0002889	ASIC003668	AFUN2_003086
OG0002890	ASIC011322	AFUN2_014300
OG0002891	ASIC013219	AFUN2_003793
OG0002892	ASIC011321	AFUN2_012630
OG0002893	ASIC013208	AFUN2_003384
OG0002894	ASIC018583	AFUN2_012295
OG0002895	ASIC017352	AFUN2_004208
OG0002896	ASIC020992, ASIC020991	AFUN2_014305
OG0002897	ASIC003795	AFUN2_004376
OG0002898	ASIC003762	AFUN2_012532
OG0002899	ASIC010697	AFUN2_003159
OG0002900	ASIC022314	AFUN2_003966
OG0002901	ASIC013542	AFUN2_011814
OG0002902	ASIC013548	AFUN2_002783
OG0002903	ASIC013538	AFUN2_011563
OG0002904	ASIC017407	AFUN2_009344
OG0002905	ASIC012860	AFUN2_007510
OG0002906	ASIC012856	AFUN2_010930
OG0002907	ASIC009178	AFUN2_001670
OG0002908	ASIC004628	AFUN2_013629
OG0002909	ASIC013248	AFUN2_012244
OG0002910	ASIC004658	AFUN2_008535
OG0002911	ASIC016888	AFUN2_007920
OG0002912	ASIC008034	AFUN2_001581
OG0002913	ASIC013259	AFUN2_002172
OG0002914	ASIC016771	AFUN2_011524, AFUN2_009565
OG0002915	ASIC011218	AFUN2_008376
OG0002916	ASIC001366	AFUN2_011337
OG0002917	ASIC004104	AFUN2_006707
OG0002918	ASIC013480	AFUN2_012729
OG0002919	ASIC007087	AFUN2_002512, AFUN2_009624
OG0002920	ASIC021923	AFUN2_009002
OG0002921	ASIC009054	AFUN2_007538
OG0002922	ASIC010247	AFUN2_007883
OG0002923	ASIC014118	AFUN2_009827
OG0002924	ASIC007264	AFUN2_010766
OG0002925	ASIC008189, ASIC017143	AFUN2_008200
OG0002926	ASIC005021	AFUN2_008375
OG0002927	ASIC018070	AFUN2_010818
OG0002928	ASIC018059	AFUN2_002269
OG0002929	ASIC019260	AFUN2_014375
OG0002930	ASIC008239	AFUN2_008706
OG0002931	ASIC002050	AFUN2_003676
OG0002932	ASIC014440	AFUN2_001594
OG0002933	ASIC007800	AFUN2_003995
OG0002934	ASIC008903	AFUN2_004661
OG0002935	ASIC010925	AFUN2_001669
OG0002936	ASIC004970	AFUN2_009481
OG0002937	ASIC016717	AFUN2_002668
OG0002938	ASIC016713	AFUN2_006811
OG0002939	ASIC019165	AFUN2_004827
OG0002941	ASIC013381, ASIC013382	AFUN2_001101
OG0002942	ASIC003760, ASIC003761	AFUN2_009453
OG0002943	ASIC018798	AFUN2_005723
OG0002944	ASIC015898	AFUN2_000507
OG0002945	ASIC017930	AFUN2_008479
OG0002946	ASIC011277	AFUN2_012415
OG0002947	ASIC017812	AFUN2_006379
OG0002948	ASIC005496	AFUN2_004083
OG0002949	ASIC011832	AFUN2_005544
OG0002950	ASIC009342	AFUN2_001456
OG0002951	ASIC005498	AFUN2_000771
OG0002952	ASIC017139	AFUN2_001936
OG0002953	ASIC018599	AFUN2_005441
OG0002954	ASIC006244	AFUN2_014621
OG0002955	ASIC016039	AFUN2_013982
OG0002956	ASIC000816	AFUN2_014038
OG0002958	ASIC015440	AFUN2_013287
OG0002959	ASIC019400	AFUN2_014754
OG0002960	ASIC018184	AFUN2_008333
OG0002961	ASIC008117	AFUN2_008283
OG0002962	ASIC011756, ASIC011754	AFUN2_012065
OG0002963	ASIC011759	AFUN2_014581
OG0002964	ASIC018354	AFUN2_010401
OG0002965	ASIC006699	AFUN2_007469
OG0002966	ASIC018078	AFUN2_011516
OG0002967	ASIC018089	AFUN2_008451
OG0002968	ASIC020111	AFUN2_000396
OG0002969	ASIC010413	AFUN2_001891
OG0002970	ASIC014324	AFUN2_000458
OG0002971	ASIC014862, ASIC014863	AFUN2_011145
OG0002972	ASIC009530	AFUN2_010371
OG0002973	ASIC006755	AFUN2_009023
OG0002974	ASIC005994	AFUN2_004012
OG0002975	ASIC005996	AFUN2_012127
OG0002976	ASIC019249	AFUN2_009904
OG0002977	ASIC003336	AFUN2_005509
OG0002978	ASIC011034, ASIC005376	AFUN2_003312
OG0002979	ASIC019397	AFUN2_014413
OG0002980	ASIC010372	AFUN2_014680
OG0002981	ASIC010368	AFUN2_004777
OG0002983	ASIC020890	AFUN2_009107
OG0002984	ASIC014696	AFUN2_011642
OG0002985	ASIC003006	AFUN2_014599
OG0002986	ASIC019133	AFUN2_000517
OG0002987	ASIC019111	AFUN2_013588
OG0002988	ASIC014265	AFUN2_009506
OG0002990	ASIC012489	AFUN2_001668
OG0002991	ASIC014661	AFUN2_011351
OG0002992	ASIC004481	AFUN2_002780
OG0002993	ASIC019228, ASIC019226	AFUN2_005601
OG0002994	ASIC018177	AFUN2_013126
OG0002995	ASIC016757	AFUN2_002530
OG0002996	ASIC001516	AFUN2_005332
OG0002997	ASIC001517	AFUN2_000828
OG0002998	ASIC009547	AFUN2_004988
OG0002999	ASIC012786	AFUN2_009711
OG0003000	ASIC006164	AFUN2_008337
OG0003001	ASIC006161	AFUN2_008165
OG0003002	ASIC006165	AFUN2_006429
OG0003003	ASIC006162	AFUN2_010210
OG0003004	ASIC008721	AFUN2_005963
OG0003005	ASIC012945	AFUN2_012772
OG0003006	ASIC012946	AFUN2_010097
OG0003007	ASIC015882, ASIC015883	AFUN2_004640
OG0003008	ASIC003713, ASIC003820	AFUN2_013389
OG0003009	ASIC011587	AFUN2_007705
OG0003010	ASIC011586	AFUN2_007703
OG0003011	ASIC011234	AFUN2_006572
OG0003012	ASIC017335, ASIC016920	AFUN2_003959
OG0003013	ASIC009638	AFUN2_008637
OG0003014	ASIC008222	AFUN2_013578
OG0003015	ASIC009856	AFUN2_007891
OG0003016	ASIC009854	AFUN2_000945
OG0003017	ASIC011309	AFUN2_001467
OG0003018	ASIC010205	AFUN2_002590
OG0003019	ASIC011592	AFUN2_006535
OG0003020	ASIC012837	AFUN2_001221
OG0003021	ASIC001120, ASIC020843	AFUN2_008991
OG0003022	ASIC012648	AFUN2_004702
OG0003023	ASIC017186	AFUN2_001147
OG0003024	ASIC022272, ASIC011043	AFUN2_005665
OG0003025	ASIC001487	AFUN2_006247
OG0003026	ASIC017973	AFUN2_000330
OG0003027	ASIC017967	AFUN2_014740
OG0003028	ASIC017972	AFUN2_001414
OG0003029	ASIC007506, ASIC007505	AFUN2_013761
OG0003030	ASIC013039	AFUN2_005269
OG0003031	ASIC017338	AFUN2_002317
OG0003032	ASIC005873, ASIC005872	AFUN2_012460
OG0003033	ASIC011755	AFUN2_006031
OG0003034	ASIC008144	AFUN2_005896
OG0003035	ASIC019960	AFUN2_012121
OG0003036	ASIC019959	AFUN2_011792
OG0003037	ASIC016588	AFUN2_000899
OG0003038	ASIC016590	AFUN2_010338
OG0003039	ASIC005680	AFUN2_007819
OG0003040	ASIC021701	AFUN2_001744
OG0003041	ASIC009123	AFUN2_010359
OG0003042	ASIC012047, ASIC012048	AFUN2_007719
OG0003043	ASIC012043	AFUN2_003431
OG0003044	ASIC012046	AFUN2_013916
OG0003045	ASIC019210	AFUN2_000382
OG0003046	ASIC019989	AFUN2_005262
OG0003047	ASIC011771	AFUN2_013564
OG0003048	ASIC014378, ASIC001680	AFUN2_011625
OG0003049	ASIC003682	AFUN2_003052
OG0003050	ASIC018006	AFUN2_013301
OG0003051	ASIC012315, ASIC012318	AFUN2_008799
OG0003052	ASIC011187	AFUN2_013053
OG0003053	ASIC014882	AFUN2_014333
OG0003054	ASIC011152	AFUN2_009819
OG0003055	ASIC003782	AFUN2_012675
OG0003056	ASIC000622	AFUN2_006616
OG0003057	ASIC019098	AFUN2_002003
OG0003058	ASIC017047	AFUN2_007155
OG0003059	ASIC006894	AFUN2_013330
OG0003060	ASIC006236	AFUN2_010098
OG0003061	ASIC015922	AFUN2_002859
OG0003062	ASIC020179	AFUN2_004269
OG0003063	ASIC022344	AFUN2_004145
OG0003064	ASIC017983	AFUN2_013723
OG0003065	ASIC008898	AFUN2_010559
OG0003066	ASIC013815	AFUN2_007629
OG0003067	ASIC003642	AFUN2_011206
OG0003068	ASIC004913	AFUN2_007250
OG0003069	ASIC010245	AFUN2_010145
OG0003070	ASIC011824	AFUN2_000493
OG0003071	ASIC015308	AFUN2_011087
OG0003072	ASIC006518	AFUN2_005706
OG0003073	ASIC016707	AFUN2_008351
OG0003074	ASIC008494, ASIC004520	AFUN2_011093
OG0003075	ASIC014483	AFUN2_002369
OG0003076	ASIC008378, ASIC022175	AFUN2_012470
OG0003077	ASIC008380	AFUN2_002200
OG0003078	ASIC021182	AFUN2_001419
OG0003079	ASIC013632	AFUN2_014584
OG0003080	ASIC012920	AFUN2_010317
OG0003081	ASIC020174	AFUN2_010329
OG0003082	ASIC014154	AFUN2_002808
OG0003083	ASIC021594	AFUN2_007897
OG0003084	ASIC008431	AFUN2_007689
OG0003085	ASIC011521	AFUN2_014253
OG0003086	ASIC014061	AFUN2_003042
OG0003087	ASIC019269	AFUN2_009450
OG0003088	ASIC005236	AFUN2_011138
OG0003089	ASIC008804	AFUN2_006557
OG0003090	ASIC009516	AFUN2_011224
OG0003091	ASIC012950	AFUN2_001626
OG0003092	ASIC014676	AFUN2_010646
OG0003093	ASIC019576, ASIC019532	AFUN2_010142
OG0003094	ASIC018255	AFUN2_009589
OG0003095	ASIC012143	AFUN2_007692
OG0003096	ASIC016881	AFUN2_006390
OG0003097	ASIC012096	AFUN2_001522
OG0003098	ASIC008752	AFUN2_002595, AFUN2_012150, AFUN2_000836
OG0003099	ASIC019700	AFUN2_011748
OG0003100	ASIC003089	AFUN2_006605
OG0003101	ASIC003320	AFUN2_009976
OG0003102	ASIC003447	AFUN2_012376
OG0003103	ASIC017259	AFUN2_002578
OG0003105	ASIC017257	AFUN2_007659
OG0003106	ASIC021927	AFUN2_008416, AFUN2_011256
OG0003107	ASIC002410	AFUN2_006193
OG0003108	ASIC019039	AFUN2_003225
OG0003109	ASIC006305	AFUN2_002099
OG0003110	ASIC017070	AFUN2_002155
OG0003111	ASIC018246	AFUN2_013830
OG0003112	ASIC016631	AFUN2_008711
OG0003113	ASIC012481	AFUN2_003208
OG0003114	ASIC011801	AFUN2_010227
OG0003115	ASIC014247	AFUN2_002230
OG0003116	ASIC009284	AFUN2_001618
OG0003117	ASIC017346	AFUN2_014075
OG0003118	ASIC018938	AFUN2_004863
OG0003119	ASIC011781	AFUN2_008106
OG0003120	ASIC018814	AFUN2_011782
OG0003121	ASIC016819, ASIC016818	AFUN2_008904
OG0003122	ASIC006283	AFUN2_011605
OG0003123	ASIC016489	AFUN2_008190
OG0003124	ASIC012597	AFUN2_010211
OG0003125	ASIC014307	AFUN2_014706
OG0003126	ASIC012580	AFUN2_002446
OG0003127	ASIC006583	AFUN2_010889
OG0003128	ASIC020350, ASIC016055	AFUN2_004531
OG0003129	ASIC011943	AFUN2_004929
OG0003130	ASIC020764	AFUN2_003343
OG0003131	ASIC009513	AFUN2_004346
OG0003132	ASIC014337	AFUN2_008771
OG0003133	ASIC002562	AFUN2_013232
OG0003134	ASIC016788	AFUN2_001293
OG0003135	ASIC013471	AFUN2_010852
OG0003136	ASIC004519	AFUN2_011823
OG0003137	ASIC015139	AFUN2_000322
OG0003138	ASIC018096	AFUN2_002676
OG0003139	ASIC009118	AFUN2_004861
OG0003140	ASIC021929	AFUN2_012151
OG0003141	ASIC015620	AFUN2_000731
OG0003142	ASIC002418	AFUN2_008758
OG0003143	ASIC009775	AFUN2_000334
OG0003144	ASIC013142	AFUN2_012672
OG0003145	ASIC003172	AFUN2_000814
OG0003146	ASIC011823	AFUN2_014106
OG0003147	ASIC008417	AFUN2_014580
OG0003148	ASIC013011	AFUN2_005596
OG0003149	ASIC014492	AFUN2_013979
OG0003150	ASIC000613	AFUN2_012015
OG0003151	ASIC011452	AFUN2_007645
OG0003152	ASIC020336	AFUN2_004478
OG0003153	ASIC010341	AFUN2_008907
OG0003154	ASIC007321, ASIC007322	AFUN2_006164
OG0003155	ASIC021333	AFUN2_005290
OG0003156	ASIC021003	AFUN2_006424
OG0003157	ASIC007160	AFUN2_006889
OG0003158	ASIC019332	AFUN2_001713
OG0003159	ASIC012231	AFUN2_011933
OG0003160	ASIC020852	AFUN2_003373
OG0003161	ASIC017915, ASIC022097, ASIC009593	AFUN2_002313
OG0003162	ASIC011049	AFUN2_008511
OG0003163	ASIC012736	AFUN2_003868
OG0003164	ASIC006230, ASIC006231	AFUN2_014125
OG0003165	ASIC020608	AFUN2_011885
OG0003166	ASIC014447	AFUN2_011661
OG0003167	ASIC008610, ASIC008609	AFUN2_002097
OG0003168	ASIC019609, ASIC020019	AFUN2_011795
OG0003169	ASIC010468	AFUN2_007785
OG0003170	ASIC020929	AFUN2_005449
OG0003171	ASIC018816	AFUN2_012965
OG0003172	ASIC011303	AFUN2_007429
OG0003173	ASIC019725	AFUN2_008444
OG0003174	ASIC009285	AFUN2_007268
OG0003175	ASIC000728	AFUN2_010908
OG0003176	ASIC011821	AFUN2_007242
OG0003177	ASIC018373	AFUN2_004619
OG0003178	ASIC004620, ASIC020398	AFUN2_010124
OG0003179	ASIC015709	AFUN2_007586
OG0003180	ASIC012857	AFUN2_009100
OG0003181	ASIC007302	AFUN2_009494
OG0003182	ASIC006852	AFUN2_012117
OG0003183	ASIC008751	AFUN2_004090
OG0003184	ASIC014955	AFUN2_013443
OG0003185	ASIC013207	AFUN2_005993
OG0003186	ASIC007048	AFUN2_014230, AFUN2_014611
OG0003187	ASIC015438	AFUN2_014524
OG0003188	ASIC017642	AFUN2_002574
OG0003189	ASIC007855	AFUN2_004657
OG0003190	ASIC014025	AFUN2_010117
OG0003191	ASIC007561	AFUN2_006764
OG0003192	ASIC012818	AFUN2_004979
OG0003193	ASIC012177	AFUN2_003080
OG0003194	ASIC019471	AFUN2_003321
OG0003195	ASIC010457	AFUN2_010298
OG0003196	ASIC007347	AFUN2_006637
OG0003197	ASIC015506	AFUN2_009741
OG0003198	ASIC013690, ASIC013689	AFUN2_004062
OG0003200	ASIC006850	AFUN2_013944
OG0003201	ASIC014021	AFUN2_008035
OG0003202	ASIC005409	AFUN2_002468
OG0003203	ASIC017648	AFUN2_010848
OG0003204	ASIC009466	AFUN2_006285
OG0003205	ASIC003234, ASIC003233	AFUN2_004558
OG0003206	ASIC017940	AFUN2_000826
OG0003207	ASIC016229	AFUN2_012024
OG0003208	ASIC008156	AFUN2_000535
OG0003209	ASIC021387	AFUN2_001649
OG0003210	ASIC003558	AFUN2_001449
OG0003212	ASIC018845	AFUN2_000373
OG0003213	ASIC011834	AFUN2_013310
OG0003214	ASIC003783	AFUN2_007283
OG0003215	ASIC011041	AFUN2_009891
OG0003216	ASIC008753	AFUN2_001010
OG0003217	ASIC007197	AFUN2_005550
OG0003218	ASIC015311	AFUN2_006143
OG0003219	ASIC016149, ASIC016148	AFUN2_000555
OG0003220	ASIC004035, ASIC004036	AFUN2_014294
OG0003221	ASIC009581	AFUN2_009321
OG0003222	ASIC020562	AFUN2_006925
OG0003223	ASIC008418	AFUN2_014588
OG0003224	ASIC019801	AFUN2_013853
OG0003225	ASIC011001	AFUN2_003986
OG0003226	ASIC018657	AFUN2_003733
OG0003227	ASIC012839	AFUN2_012538
OG0003228	ASIC012838	AFUN2_003423
OG0003229	ASIC017796	AFUN2_002804
OG0003231	ASIC019166	AFUN2_009013
OG0003232	ASIC015199	AFUN2_011616
OG0003233	ASIC009100	AFUN2_012129
OG0003234	ASIC004920	AFUN2_000904
OG0003235	ASIC008805	AFUN2_004087
OG0003237	ASIC005974	AFUN2_009720
OG0003238	ASIC018659	AFUN2_011236
OG0003239	ASIC007779	AFUN2_014806
OG0003240	ASIC000723	AFUN2_002419
OG0003241	ASIC007099	AFUN2_001045
OG0003242	ASIC021702, ASIC022354	AFUN2_012463
OG0003243	ASIC014420	AFUN2_014630
OG0003244	ASIC012339	AFUN2_011536
OG0003245	ASIC017268	AFUN2_008881
OG0003247	ASIC007037	AFUN2_006030
OG0003248	ASIC020232	AFUN2_010107
OG0003249	ASIC020127	AFUN2_004939
OG0003250	ASIC000168	AFUN2_010060
OG0003251	ASIC005995	AFUN2_014076
OG0003252	ASIC013911, ASIC013912	AFUN2_011969
OG0003253	ASIC018038	AFUN2_013589
OG0003254	ASIC005385	AFUN2_002890
OG0003255	ASIC017394	AFUN2_006998
OG0003256	ASIC020330, ASIC020331	AFUN2_007661
OG0003257	ASIC020319	AFUN2_002322
OG0003258	ASIC007172	AFUN2_011729
OG0003259	ASIC015291	AFUN2_009556
