Orthogroup	AsinensisChina	AstephensiUCISS2018
OG0002971	ASIC014862, ASIC014863	ASTEI20_042630
OG0002972	ASIC009530	ASTEI20_045183
OG0002973	ASIC006755	ASTEI20_036665
OG0002974	ASIC005994	ASTEI20_034062, ASTEI20_031755
OG0002975	ASIC005996	ASTEI20_042248, ASTEI20_031069
OG0002976	ASIC019249	ASTEI20_035805, ASTEI20_039196
OG0002977	ASIC003336	ASTEI20_035736
OG0002978	ASIC011034, ASIC005376	ASTEI20_045654
OG0002979	ASIC019397	ASTEI20_036103
OG0002980	ASIC010372	ASTEI20_038466, ASTEI20_040654
OG0002981	ASIC010368	ASTEI20_039208, ASTEI20_039135
OG0002983	ASIC020890	ASTEI20_032983
OG0002984	ASIC014696	ASTEI20_040296
OG0002985	ASIC003006	ASTEI20_038369
OG0002986	ASIC019133	ASTEI20_042422, ASTEI20_036839
OG0002987	ASIC019111	ASTEI20_033524
OG0002988	ASIC014265	ASTEI20_038886
OG0002990	ASIC012489	ASTEI20_034456
OG0002991	ASIC014661	ASTEI20_043962
OG0002992	ASIC004481	ASTEI20_033749
OG0002993	ASIC019226	ASTEI20_036624
OG0002994	ASIC018177	ASTEI20_043768
OG0002995	ASIC016757	ASTEI20_045834
OG0002996	ASIC001516	ASTEI20_034911
OG0002997	ASIC001517	ASTEI20_043600
OG0002998	ASIC009547	ASTEI20_033954
OG0002999	ASIC012786	ASTEI20_032852
OG0003000	ASIC006164	ASTEI20_044085, ASTEI20_037705
OG0003001	ASIC006161	ASTEI20_036775
OG0003002	ASIC006165	ASTEI20_044739, ASTEI20_035633
OG0003003	ASIC006162	ASTEI20_031378
OG0003004	ASIC008721	ASTEI20_035018
OG0003005	ASIC012945	ASTEI20_034461
OG0003006	ASIC012946	ASTEI20_032054
OG0003007	ASIC015882, ASIC015883	ASTEI20_031215
OG0003008	ASIC003713, ASIC003820	ASTEI20_032293
OG0003009	ASIC011587	ASTEI20_043167, ASTEI20_030872
OG0003010	ASIC011586	ASTEI20_034279, ASTEI20_035776
OG0003011	ASIC011234	ASTEI20_036181
OG0003012	ASIC017335, ASIC016920	ASTEI20_040901
OG0003013	ASIC009638	ASTEI20_034745
OG0003014	ASIC008222	ASTEI20_034410
OG0003015	ASIC009856	ASTEI20_043432
OG0003016	ASIC009854	ASTEI20_040025
OG0003017	ASIC011309	ASTEI20_042681
OG0003018	ASIC010205	ASTEI20_032738
OG0003019	ASIC011592	ASTEI20_045929, ASTEI20_037112
OG0003020	ASIC012837	ASTEI20_032473
OG0003021	ASIC001120, ASIC020843	ASTEI20_039178, ASTEI20_042757
OG0003022	ASIC012648	ASTEI20_036864
OG0003023	ASIC017186	ASTEI20_037964
OG0003024	ASIC022272, ASIC011043	ASTEI20_040996
OG0003025	ASIC001487	ASTEI20_036952
OG0003026	ASIC017973	ASTEI20_037205
OG0003027	ASIC017967	ASTEI20_032986
OG0003028	ASIC017972	ASTEI20_034446
OG0003029	ASIC007506, ASIC007505	ASTEI20_045795
OG0003030	ASIC013039	ASTEI20_040440
OG0003031	ASIC017338	ASTEI20_034216
OG0003032	ASIC005873, ASIC005872	ASTEI20_033740
OG0003033	ASIC011755	ASTEI20_032292
OG0003034	ASIC008144	ASTEI20_035347, ASTEI20_043934
OG0003035	ASIC019960	ASTEI20_037973
OG0003036	ASIC019959	ASTEI20_039137
OG0003037	ASIC016588	ASTEI20_042954
OG0003038	ASIC016590	ASTEI20_033642
OG0003039	ASIC005680	ASTEI20_039857
OG0003040	ASIC021701	ASTEI20_044703
OG0003041	ASIC009123	ASTEI20_038338
OG0003042	ASIC012047, ASIC012048	ASTEI20_040048
OG0003043	ASIC012043	ASTEI20_042208
OG0003044	ASIC012046	ASTEI20_036910
OG0003045	ASIC019210	ASTEI20_045357
OG0003046	ASIC019989	ASTEI20_031845
OG0003047	ASIC011771	ASTEI20_039726, ASTEI20_039877
OG0003048	ASIC014378, ASIC001680	ASTEI20_046114
OG0003049	ASIC003682	ASTEI20_044269
OG0003050	ASIC018006	ASTEI20_038757
OG0003051	ASIC012315, ASIC012318	ASTEI20_032658
OG0003052	ASIC011187	ASTEI20_038008
OG0003053	ASIC014882	ASTEI20_032406
OG0003054	ASIC011152	ASTEI20_031284, ASTEI20_042836
OG0003055	ASIC003782	ASTEI20_034245, ASTEI20_035444
OG0003056	ASIC000622	ASTEI20_038758
OG0003057	ASIC019098	ASTEI20_041234
OG0003058	ASIC017047	ASTEI20_033444
OG0003059	ASIC006894	ASTEI20_046025
OG0003060	ASIC006236	ASTEI20_041264
OG0003061	ASIC015922	ASTEI20_039947
OG0003062	ASIC020179	ASTEI20_045920
OG0003063	ASIC022344	ASTEI20_037004
OG0003064	ASIC017983	ASTEI20_038103
OG0003065	ASIC008898	ASTEI20_034970
OG0003066	ASIC013815	ASTEI20_036114
OG0003067	ASIC003642	ASTEI20_037506
OG0003068	ASIC004913	ASTEI20_042141, ASTEI20_036857
OG0003069	ASIC010245	ASTEI20_034974
OG0003070	ASIC011824	ASTEI20_038638
OG0003071	ASIC015308	ASTEI20_035071
OG0003072	ASIC006518	ASTEI20_036160
OG0003073	ASIC016707	ASTEI20_034347, ASTEI20_036287
OG0003074	ASIC008494, ASIC004520	ASTEI20_044219
OG0003075	ASIC014483	ASTEI20_044829
OG0003076	ASIC008378, ASIC022175	ASTEI20_038006
OG0003077	ASIC008380	ASTEI20_031007
OG0003078	ASIC021182	ASTEI20_039550
OG0003079	ASIC013632	ASTEI20_038935, ASTEI20_046154
OG0003080	ASIC012920	ASTEI20_036766, ASTEI20_032705
OG0003081	ASIC020174	ASTEI20_034418
OG0003082	ASIC014154	ASTEI20_041531
OG0003083	ASIC021594	ASTEI20_039115, ASTEI20_041069
OG0003084	ASIC008431	ASTEI20_038654
OG0003085	ASIC011521	ASTEI20_037159
OG0003086	ASIC014061	ASTEI20_044835, ASTEI20_034361
OG0003087	ASIC019269	ASTEI20_038182
OG0003088	ASIC005236	ASTEI20_038913
OG0003089	ASIC008804	ASTEI20_039719
OG0003090	ASIC009516	ASTEI20_033384
OG0003091	ASIC012950	ASTEI20_034660
OG0003092	ASIC014676	ASTEI20_043031
OG0003093	ASIC019576, ASIC019532	ASTEI20_032425
OG0003094	ASIC018255	ASTEI20_039232
OG0003095	ASIC012143	ASTEI20_039790
OG0003096	ASIC016881	ASTEI20_038681, ASTEI20_045656
OG0003097	ASIC012096	ASTEI20_046083
OG0003098	ASIC008752	ASTEI20_033918
OG0003099	ASIC019700	ASTEI20_034301
OG0003100	ASIC003089	ASTEI20_034954
OG0003101	ASIC003320	ASTEI20_034498
OG0003102	ASIC003447	ASTEI20_033365
OG0003103	ASIC017259	ASTEI20_033458
OG0003105	ASIC017257	ASTEI20_041768
OG0003106	ASIC021927	ASTEI20_036837
OG0003107	ASIC002410	ASTEI20_044226, ASTEI20_045556
OG0003108	ASIC019039	ASTEI20_035917
OG0003109	ASIC006305	ASTEI20_038245
OG0003110	ASIC017070	ASTEI20_036999
OG0003111	ASIC018246	ASTEI20_035685
OG0003112	ASIC016631	ASTEI20_038314
OG0003113	ASIC012481	ASTEI20_036538
OG0003114	ASIC011801	ASTEI20_039914
OG0003115	ASIC014247	ASTEI20_042712
OG0003116	ASIC009284	ASTEI20_037962
OG0003117	ASIC017346	ASTEI20_038079
OG0003118	ASIC018938	ASTEI20_039346
OG0003119	ASIC011781	ASTEI20_032631, ASTEI20_042243
OG0003120	ASIC018814	ASTEI20_033487
OG0003121	ASIC016819, ASIC016818	ASTEI20_042159
OG0003122	ASIC006283	ASTEI20_036511
OG0003123	ASIC016489	ASTEI20_044903
OG0003124	ASIC012597	ASTEI20_040583
OG0003125	ASIC014307	ASTEI20_033018
OG0003126	ASIC012580	ASTEI20_031528
OG0003127	ASIC006583	ASTEI20_038707
OG0003128	ASIC020350, ASIC016055	ASTEI20_031119
OG0003129	ASIC011943	ASTEI20_040493
OG0003130	ASIC020764	ASTEI20_043391
OG0003131	ASIC009513	ASTEI20_040967
OG0003132	ASIC014337	ASTEI20_039869
OG0003133	ASIC002562	ASTEI20_036080
OG0003134	ASIC016788	ASTEI20_036567
OG0003135	ASIC013471	ASTEI20_032002
OG0003136	ASIC004519	ASTEI20_034655
OG0003137	ASIC015139	ASTEI20_040081
OG0003138	ASIC018096	ASTEI20_037051
OG0003139	ASIC009118	ASTEI20_040839
OG0003140	ASIC021929	ASTEI20_033119
OG0003141	ASIC015620	ASTEI20_031762
OG0003142	ASIC002418	ASTEI20_033541
OG0003143	ASIC009775	ASTEI20_043649
OG0003144	ASIC013142	ASTEI20_040776
OG0003145	ASIC003172	ASTEI20_036776
OG0003146	ASIC011823	ASTEI20_038667
OG0003147	ASIC008417	ASTEI20_036397
OG0003148	ASIC013011	ASTEI20_044929
OG0003149	ASIC014492	ASTEI20_043168
OG0003150	ASIC000613	ASTEI20_043430
OG0003151	ASIC011452	ASTEI20_033131
OG0003152	ASIC020336	ASTEI20_040206
OG0003153	ASIC010341	ASTEI20_037582
OG0003154	ASIC007321, ASIC007322	ASTEI20_037846
OG0003155	ASIC021333	ASTEI20_038433
OG0003156	ASIC021003	ASTEI20_032225
OG0003157	ASIC007160	ASTEI20_045890
OG0003158	ASIC019332	ASTEI20_041184
OG0003159	ASIC012231	ASTEI20_035627
OG0003160	ASIC020852	ASTEI20_035062
OG0003161	ASIC017915, ASIC022097, ASIC009593	ASTEI20_040923
OG0003162	ASIC011049	ASTEI20_035770
OG0003163	ASIC012736	ASTEI20_033618
OG0003164	ASIC006230, ASIC006231	ASTEI20_032347
OG0003165	ASIC020608	ASTEI20_034070
OG0003166	ASIC014446, ASIC014447	ASTEI20_039432
OG0003167	ASIC008610, ASIC008609	ASTEI20_037202
OG0003168	ASIC019609, ASIC020019	ASTEI20_036192
OG0003169	ASIC010468	ASTEI20_039952, ASTEI20_032032
OG0003170	ASIC020929	ASTEI20_031360
OG0003171	ASIC018816	ASTEI20_030960
OG0003172	ASIC011303	ASTEI20_038642
OG0003173	ASIC019725	ASTEI20_038647
OG0003174	ASIC009285	ASTEI20_043582, ASTEI20_045682
OG0003175	ASIC000728	ASTEI20_041195, ASTEI20_041837
OG0003176	ASIC011821	ASTEI20_038576, ASTEI20_041401
OG0003177	ASIC018373	ASTEI20_041274
OG0003178	ASIC004620, ASIC020398	ASTEI20_031380
OG0003179	ASIC015709	ASTEI20_031504
OG0003180	ASIC012857	ASTEI20_037931
OG0003181	ASIC007302	ASTEI20_039645
OG0003182	ASIC006852	ASTEI20_034406, ASTEI20_044297
OG0003183	ASIC008751	ASTEI20_034637, ASTEI20_044056
OG0003184	ASIC014944, ASIC014955	ASTEI20_045381
OG0003185	ASIC013207	ASTEI20_033713
OG0003186	ASIC007048	ASTEI20_041588
OG0003187	ASIC015438	ASTEI20_033792
OG0003188	ASIC017642	ASTEI20_045205, ASTEI20_032141
OG0003189	ASIC007855	ASTEI20_036706
OG0003190	ASIC014025	ASTEI20_034557
OG0003191	ASIC007561	ASTEI20_039154
OG0003192	ASIC012818	ASTEI20_040633, ASTEI20_035948
OG0003193	ASIC012177	ASTEI20_043437
OG0003194	ASIC019471	ASTEI20_043486
OG0003195	ASIC010457	ASTEI20_039967
OG0003196	ASIC007347	ASTEI20_038977
OG0003197	ASIC015506	ASTEI20_036937
OG0003198	ASIC013690, ASIC013689	ASTEI20_033714
OG0003199	ASIC014783	ASTEI20_038100
OG0003200	ASIC006850	ASTEI20_038060, ASTEI20_044961
OG0003201	ASIC014021	ASTEI20_044949
OG0003202	ASIC005409	ASTEI20_033999
OG0003203	ASIC017648	ASTEI20_033246, ASTEI20_038328
OG0003204	ASIC009466	ASTEI20_043624
OG0003205	ASIC003234, ASIC003233	ASTEI20_042160
OG0003206	ASIC017940	ASTEI20_043312
OG0003207	ASIC016229	ASTEI20_045670
OG0003208	ASIC008156	ASTEI20_042816, ASTEI20_033997
OG0003209	ASIC021387	ASTEI20_039365
OG0003210	ASIC003558	ASTEI20_040678
OG0003212	ASIC018845	ASTEI20_033156
OG0003213	ASIC011834	ASTEI20_042059
OG0003214	ASIC003783	ASTEI20_045636, ASTEI20_039814
OG0003215	ASIC011041	ASTEI20_030940
OG0003216	ASIC008753	ASTEI20_040594, ASTEI20_037163
OG0003217	ASIC007197	ASTEI20_043608
OG0003218	ASIC015311	ASTEI20_045038
OG0003219	ASIC016149, ASIC016148	ASTEI20_044374
OG0003220	ASIC004035, ASIC004036	ASTEI20_032422
OG0003221	ASIC009581	ASTEI20_044809
OG0003222	ASIC020562	ASTEI20_043513
OG0003223	ASIC008418	ASTEI20_031470
OG0003224	ASIC019801	ASTEI20_034411
OG0003225	ASIC011001	ASTEI20_034916
OG0003226	ASIC018657	ASTEI20_039636
OG0003227	ASIC012839	ASTEI20_031700
OG0003228	ASIC012838	ASTEI20_039754
OG0003229	ASIC017796	ASTEI20_031570
OG0003231	ASIC019166	ASTEI20_038156, ASTEI20_045842
OG0003232	ASIC015199	ASTEI20_033667
OG0003233	ASIC009100	ASTEI20_045394
OG0003234	ASIC004920	ASTEI20_033223
OG0003235	ASIC008805	ASTEI20_041489
OG0003237	ASIC005974	ASTEI20_034205, ASTEI20_034786
OG0003238	ASIC018659	ASTEI20_032686
OG0003239	ASIC007779	ASTEI20_042720
OG0003240	ASIC000723	ASTEI20_036502, ASTEI20_035767
OG0003241	ASIC007099	ASTEI20_036289
OG0003242	ASIC021702, ASIC022354	ASTEI20_039268
OG0003243	ASIC014420	ASTEI20_034537, ASTEI20_035658
OG0003244	ASIC012339	ASTEI20_039077
OG0003245	ASIC017268	ASTEI20_043139
OG0003247	ASIC007037	ASTEI20_039939
OG0003248	ASIC020232	ASTEI20_043118
OG0003249	ASIC020127	ASTEI20_041538
OG0003250	ASIC000168	ASTEI20_045344
OG0003251	ASIC005995	ASTEI20_035841, ASTEI20_036386
OG0003252	ASIC013911, ASIC013912	ASTEI20_036692
OG0003253	ASIC018038	ASTEI20_041458, ASTEI20_041648
OG0003254	ASIC005385	ASTEI20_034910
OG0003255	ASIC017394	ASTEI20_044094
OG0003256	ASIC020330, ASIC020331	ASTEI20_031573
OG0003257	ASIC020319	ASTEI20_046014
OG0003258	ASIC007172	ASTEI20_045263
OG0003259	ASIC015291	ASTEI20_037235
OG0003260	ASIC015518	ASTEI20_037278
OG0003261	ASIC006435	ASTEI20_045949
OG0003262	ASIC009670	ASTEI20_036658
OG0003263	ASIC006180	ASTEI20_036183, ASTEI20_034090
OG0003264	ASIC013573	ASTEI20_035299
OG0003265	ASIC018626, ASIC018615	ASTEI20_036816
OG0003266	ASIC005346, ASIC005329	ASTEI20_035249
OG0003267	ASIC006506	ASTEI20_035019
OG0003268	ASIC021590	ASTEI20_040429
OG0003269	ASIC021176	ASTEI20_044886
OG0003270	ASIC010834	ASTEI20_040298
OG0003271	ASIC000860	ASTEI20_040940
OG0003272	ASIC020866	ASTEI20_042812
OG0003273	ASIC017113, ASIC017114	ASTEI20_043751
OG0003274	ASIC004973	ASTEI20_038539
OG0003275	ASIC005022	ASTEI20_031370, ASTEI20_045098
OG0003276	ASIC014713	ASTEI20_046177
OG0003277	ASIC016625	ASTEI20_042621
OG0003278	ASIC012347, ASIC012352	ASTEI20_039452
OG0003279	ASIC011900, ASIC001201	ASTEI20_034448
OG0003280	ASIC014506	ASTEI20_043617
OG0003281	ASIC016820	ASTEI20_036251
OG0003282	ASIC018977	ASTEI20_042483
OG0003283	ASIC006033	ASTEI20_034241
OG0003284	ASIC000803	ASTEI20_040671
OG0003285	ASIC015468	ASTEI20_035839
OG0003286	ASIC008739	ASTEI20_036481
OG0003287	ASIC003715	ASTEI20_038698
OG0003288	ASIC012247	ASTEI20_037836
OG0003289	ASIC020266	ASTEI20_038119
OG0003290	ASIC007162	ASTEI20_038762
OG0003291	ASIC009668	ASTEI20_044461
OG0003292	ASIC019597	ASTEI20_044105
OG0003294	ASIC005375	ASTEI20_038096
OG0003295	ASIC006265	ASTEI20_041227
OG0003296	ASIC007421	ASTEI20_038961
OG0003297	ASIC015492	ASTEI20_031783
OG0003298	ASIC005350, ASIC015556	ASTEI20_040513
OG0003299	ASIC009520	ASTEI20_044488
OG0003300	ASIC014431	ASTEI20_035377
OG0003301	ASIC011835	ASTEI20_036354
OG0003302	ASIC021265	ASTEI20_031682
OG0003303	ASIC020287	ASTEI20_031109
OG0003304	ASIC000624	ASTEI20_040265
OG0003305	ASIC018866, ASIC018865	ASTEI20_035317
OG0003306	ASIC021780	ASTEI20_045576
OG0003307	ASIC020408	ASTEI20_041285
OG0003308	ASIC019062, ASIC019061	ASTEI20_031675
OG0003309	ASIC007095	ASTEI20_034130
OG0003310	ASIC016997	ASTEI20_038287
OG0003311	ASIC011478	ASTEI20_044541
OG0003312	ASIC011115	ASTEI20_034465
OG0003313	ASIC021970	ASTEI20_038309
OG0003314	ASIC005642	ASTEI20_035555
OG0003315	ASIC016419, ASIC016420	ASTEI20_031954
OG0003316	ASIC015073	ASTEI20_037934
OG0003317	ASIC014697	ASTEI20_040556
OG0003318	ASIC016442	ASTEI20_042837
OG0003319	ASIC006048	ASTEI20_030951
OG0003320	ASIC018186	ASTEI20_044123
OG0003321	ASIC013902, ASIC013903	ASTEI20_035394
OG0003322	ASIC005053	ASTEI20_042638
OG0003323	ASIC010880	ASTEI20_034806
OG0003324	ASIC013481	ASTEI20_038751
OG0003325	ASIC003195	ASTEI20_035235
OG0003327	ASIC018365	ASTEI20_044842
OG0003328	ASIC014504	ASTEI20_046093
OG0003329	ASIC012575	ASTEI20_042989
OG0003330	ASIC003884	ASTEI20_035124
OG0003331	ASIC014294	ASTEI20_034773
OG0003332	ASIC022359	ASTEI20_032359
OG0003333	ASIC004585, ASIC004584	ASTEI20_033373
OG0003334	ASIC020592	ASTEI20_033251
OG0003335	ASIC014987	ASTEI20_031004
OG0003336	ASIC011293, ASIC011294	ASTEI20_043852
OG0003337	ASIC015546	ASTEI20_042389
OG0003338	ASIC019385, ASIC019386	ASTEI20_032837
OG0003339	ASIC002725	ASTEI20_040547
OG0003340	ASIC005538	ASTEI20_045655
OG0003341	ASIC019506	ASTEI20_044986
OG0003342	ASIC019816	ASTEI20_046098
OG0003343	ASIC014264	ASTEI20_037076
OG0003344	ASIC010280, ASIC010279	ASTEI20_043095
OG0003345	ASIC002450	ASTEI20_038726
OG0003346	ASIC002639	ASTEI20_046151
OG0003347	ASIC021888	ASTEI20_038561
OG0003348	ASIC021085	ASTEI20_033996, ASTEI20_037926
OG0003349	ASIC003318	ASTEI20_036722
OG0003350	ASIC005598	ASTEI20_045057
OG0003351	ASIC006609	ASTEI20_036836, ASTEI20_032128
OG0003352	ASIC015573	ASTEI20_043654
OG0003353	ASIC013937	ASTEI20_045730
OG0003354	ASIC013410	ASTEI20_036513
OG0003355	ASIC021928	ASTEI20_045193
OG0003356	ASIC012578	ASTEI20_035872
OG0003357	ASIC000159	ASTEI20_038853
OG0003358	ASIC000258, ASIC016001	ASTEI20_040560
OG0003359	ASIC010043	ASTEI20_030884, ASTEI20_033634
OG0003360	ASIC020864	ASTEI20_044375
OG0003361	ASIC007518	ASTEI20_037674
OG0003362	ASIC006739	ASTEI20_031765
OG0003363	ASIC002778	ASTEI20_041034
OG0003364	ASIC014088	ASTEI20_044969
OG0003365	ASIC016647	ASTEI20_042018
OG0003367	ASIC013340	ASTEI20_037277
OG0003369	ASIC012901	ASTEI20_042169
OG0003370	ASIC015711	ASTEI20_043554
OG0003371	ASIC003153	ASTEI20_039631
OG0003372	ASIC008342	ASTEI20_045476
OG0003373	ASIC011206	ASTEI20_036711
OG0003374	ASIC010284	ASTEI20_037610
OG0003375	ASIC004223	ASTEI20_039832
OG0003376	ASIC005137	ASTEI20_033185
OG0003377	ASIC007750	ASTEI20_041239
OG0003378	ASIC002710	ASTEI20_033105
OG0003379	ASIC005145	ASTEI20_041747
OG0003380	ASIC004980	ASTEI20_045347
OG0003381	ASIC020367, ASIC015444	ASTEI20_038729
OG0003382	ASIC009190	ASTEI20_037006
OG0003383	ASIC018256	ASTEI20_032576
OG0003384	ASIC017076	ASTEI20_043493
OG0003385	ASIC003526	ASTEI20_045723
OG0003386	ASIC009361	ASTEI20_031255
OG0003387	ASIC000955	ASTEI20_039313
OG0003388	ASIC009715	ASTEI20_041940
OG0003389	ASIC020236	ASTEI20_030840
OG0003390	ASIC005217	ASTEI20_031367
OG0003391	ASIC002504	ASTEI20_038881
OG0003392	ASIC001380	ASTEI20_038738
OG0003393	ASIC021666	ASTEI20_037141
OG0003394	ASIC011028	ASTEI20_034067
OG0003396	ASIC017340	ASTEI20_037551
OG0003397	ASIC016872	ASTEI20_034100
OG0003398	ASIC019800	ASTEI20_044546
OG0003401	ASIC009672	ASTEI20_034601
OG0003402	ASIC003811	ASTEI20_041453, ASTEI20_044770
OG0003403	ASIC016981, ASIC016979	ASTEI20_032732
OG0003404	ASIC008890	ASTEI20_037987
OG0003405	ASIC004347	ASTEI20_031904
OG0003406	ASIC010437	ASTEI20_037105
OG0003407	ASIC009583	ASTEI20_032694
OG0003408	ASIC012449	ASTEI20_039056
OG0003409	ASIC016179	ASTEI20_033639, ASTEI20_044428
OG0003410	ASIC008015	ASTEI20_035511
OG0003411	ASIC007123	ASTEI20_034139
OG0003412	ASIC008872	ASTEI20_043304
OG0003413	ASIC020392	ASTEI20_033829
OG0003414	ASIC008525	ASTEI20_042007
OG0003415	ASIC001082	ASTEI20_040883
OG0003416	ASIC010288	ASTEI20_030909
OG0003417	ASIC006274	ASTEI20_044210
OG0003418	ASIC020407	ASTEI20_043808
OG0003419	ASIC020967	ASTEI20_043092
OG0003420	ASIC005373	ASTEI20_035161
OG0003421	ASIC012039	ASTEI20_034187
OG0003422	ASIC015134	ASTEI20_035038
OG0003423	ASIC019140	ASTEI20_041522
OG0003424	ASIC015547	ASTEI20_045899
OG0003425	ASIC016906, ASIC016907	ASTEI20_041920
OG0003427	ASIC016946	ASTEI20_035136
OG0003428	ASIC020264	ASTEI20_033123
OG0003429	ASIC009179	ASTEI20_036745
OG0003430	ASIC007100	ASTEI20_034190
OG0003431	ASIC019693	ASTEI20_043135, ASTEI20_042667
OG0003432	ASIC020235	ASTEI20_038435
OG0003433	ASIC011233	ASTEI20_041952
OG0003434	ASIC019417	ASTEI20_040570
OG0003435	ASIC011126	ASTEI20_045415
OG0003436	ASIC002853	ASTEI20_043080
OG0003437	ASIC022121	ASTEI20_031055
OG0003438	ASIC018440	ASTEI20_039013, ASTEI20_033106
OG0003439	ASIC004958, ASIC005511	ASTEI20_039953
OG0003440	ASIC019167	ASTEI20_045984
OG0003442	ASIC018355	ASTEI20_040704, ASTEI20_037254
OG0003443	ASIC011588	ASTEI20_043701, ASTEI20_034004
OG0003444	ASIC015292	ASTEI20_038538
OG0003445	ASIC014163	ASTEI20_031145
OG0003446	ASIC016085	ASTEI20_037896
OG0003447	ASIC011833	ASTEI20_042951
OG0003448	ASIC018112	ASTEI20_037648, ASTEI20_038413
OG0003449	ASIC010910	ASTEI20_040281
OG0003450	ASIC002749	ASTEI20_043276
OG0003451	ASIC014836, ASIC014838	ASTEI20_035814
OG0003452	ASIC015399, ASIC015400	ASTEI20_033314
OG0003453	ASIC005232	ASTEI20_040758
OG0003454	ASIC000267	ASTEI20_032572
OG0003455	ASIC000814	ASTEI20_037436
OG0003456	ASIC005850, ASIC013699	ASTEI20_040094
OG0003457	ASIC003342	ASTEI20_041979
OG0003458	ASIC017102	ASTEI20_042884
OG0003459	ASIC005610, ASIC005608	ASTEI20_034231
OG0003460	ASIC007057	ASTEI20_036900
OG0003461	ASIC019677	ASTEI20_044838
OG0003462	ASIC017208	ASTEI20_044852
OG0003463	ASIC019415	ASTEI20_045366
OG0003464	ASIC022288, ASIC022289	ASTEI20_031939
OG0003465	ASIC006146	ASTEI20_037472
OG0003466	ASIC017204	ASTEI20_033152
OG0003467	ASIC004712	ASTEI20_045069
OG0003468	ASIC010351	ASTEI20_042336
OG0003469	ASIC002176	ASTEI20_044657
OG0003470	ASIC004409	ASTEI20_043365, ASTEI20_033319
OG0003471	ASIC003839	ASTEI20_042474
OG0003472	ASIC014248	ASTEI20_035324
OG0003473	ASIC006904, ASIC006905	ASTEI20_035656
OG0003474	ASIC014743	ASTEI20_034706
OG0003476	ASIC020049, ASIC020051	ASTEI20_040595
OG0003481	ASIC003657	ASTEI20_036971
OG0003483	ASIC014227	ASTEI20_044060
OG0003493	ASIC012185	ASTEI20_032606
OG0003494	ASIC015283	ASTEI20_030985, ASTEI20_045815
OG0003495	ASIC013844, ASIC013843, ASIC013845	ASTEI20_045870, ASTEI20_042467
OG0003496	ASIC016526, ASIC016528	ASTEI20_044266, ASTEI20_043044, ASTEI20_043656
OG0003497	ASIC014771	ASTEI20_042364
OG0003497	ASIC014790, ASIC014791	ASTEI20_043254
OG0003499	ASIC017761, ASIC003388, ASIC003399, ASIC003410	ASTEI20_045901
OG0003503	ASIC009301	ASTEI20_039497
OG0003504	ASIC021450, ASIC021448	ASTEI20_041021
OG0003505	ASIC011675	ASTEI20_044165
OG0003505	ASIC011672, ASIC011674	ASTEI20_042564
OG0003506	ASIC017402, ASIC017401, ASIC017400	ASTEI20_033410, ASTEI20_033144
OG0003509	ASIC018504, ASIC018498, ASIC018507, ASIC018501, ASIC018505, ASIC018509, ASIC018500	ASTEI20_033155
OG0003510	ASIC010614	ASTEI20_037375, ASTEI20_033502
OG0003516	ASIC002957	ASTEI20_035705
OG0003517	ASIC002757	ASTEI20_043053
OG0003518	ASIC015102	ASTEI20_041486
OG0003519	ASIC002953	ASTEI20_036048
OG0003520	ASIC003235	ASTEI20_031618
OG0003521	ASIC002759	ASTEI20_040242
OG0003522	ASIC003340	ASTEI20_031362
OG0003523	ASIC003236	ASTEI20_042991
OG0003524	ASIC002952	ASTEI20_043382
OG0003527	ASIC002756	ASTEI20_040534
OG0003528	ASIC020229	ASTEI20_037860
OG0003529	ASIC005543	ASTEI20_036261
OG0003531	ASIC002961	ASTEI20_034020
OG0003533	ASIC010656	ASTEI20_041517
OG0003534	ASIC003237	ASTEI20_046029
OG0003535	ASIC004646	ASTEI20_041190
OG0003536	ASIC002959	ASTEI20_042992
OG0003537	ASIC004405	ASTEI20_044815
OG0003538	ASIC004399	ASTEI20_041631
OG0003539	ASIC000720	ASTEI20_044659
OG0003540	ASIC021031	ASTEI20_031036
OG0003541	ASIC019021	ASTEI20_045933
OG0003542	ASIC019901	ASTEI20_035976
OG0003545	ASIC004406	ASTEI20_043249, ASTEI20_040024
OG0003546	ASIC011299	ASTEI20_045278
OG0003547	ASIC016898	ASTEI20_045667
OG0003548	ASIC011304	ASTEI20_044447
OG0003549	ASIC011302	ASTEI20_043646
OG0003550	ASIC005412	ASTEI20_043264
OG0003551	ASIC011837	ASTEI20_037567
OG0003552	ASIC012725	ASTEI20_043671
OG0003553	ASIC012755	ASTEI20_038327
OG0003554	ASIC011911	ASTEI20_042633
OG0003555	ASIC011300	ASTEI20_035515
OG0003556	ASIC011838	ASTEI20_038802
OG0003557	ASIC017160	ASTEI20_039525
OG0003558	ASIC019962	ASTEI20_036309
OG0003559	ASIC011280	ASTEI20_034593
OG0003560	ASIC002948	ASTEI20_036763
OG0003561	ASIC021926	ASTEI20_043394
OG0003562	ASIC000808	ASTEI20_044470
OG0003563	ASIC012844	ASTEI20_031819
OG0003564	ASIC006302	ASTEI20_034177
OG0003565	ASIC009562	ASTEI20_043956
OG0003566	ASIC009182	ASTEI20_036284
OG0003567	ASIC009580	ASTEI20_043124
OG0003568	ASIC009189	ASTEI20_035673
OG0003569	ASIC006111	ASTEI20_034172
OG0003571	ASIC009180	ASTEI20_034294
OG0003573	ASIC016094	ASTEI20_036584
OG0003574	ASIC020318	ASTEI20_039732
