HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N0.HOG0001540	OG0001346	n0	AAEL019476	LOC109429111	ADIR006563, ADIR006565	AFUN2_007160	AGAP029103	AMIN004057, AMIN004056	ASIC019974, ASIC019977	ASTEI20_042704	CQUJHB011760	LOC129789567
N0.HOG0001541	OG0001347	n0	AAEL019480	LOC109423693	ADIR011075, ADIR011074	AFUN2_002651	AGAP008317	AMIN005985, AMIN005986	ASIC002721, ASIC015751	ASTEI20_041149	CQUJHB008308	LOC129788984
N0.HOG0001542	OG0001348	n0	AAEL019489	LOC109398732	ADIR005028, ADIR005029, ADIR005030	AFUN2_006653	AGAP008980	AMIN009422, AMIN009423, AMIN009424	ASIC001968	ASTEI20_037819		LOC129786210
N0.HOG0001543	OG0001349	n0	AAEL020521, AAEL024405, AAEL024673, AAEL019542	LOC115261534	ADIR016144	AFUN2_002613	AGAP007452	AMIN016225	ASIC019762	ASTEI20_039577	CQUJHB005377	LOC129791767
N0.HOG0001544	OG0001350	n0	AAEL019573	LOC109398757	ADIR010229	AFUN2_002208	AGAP002628	AMIN003939, AMIN003937	ASIC022264	ASTEI20_039856	CQUJHB001074	LOC129787246, LOC129787425, LOC129786048
N0.HOG0001545	OG0001351	n0	AAEL019577	LOC109409011	ADIR003491, ADIR003495	AFUN2_009166	AGAP029976	AMIN003884, AMIN003880	ASIC011337, ASIC011350	ASTEI20_045765	CQUJHB012777	LOC129797309
N0.HOG0001546	OG0001352	n0	AAEL019587	LOC109431771	ADIR003016	AFUN2_010199	AGAP002079	AMIN002461	ASIC000731, ASIC000735	ASTEI20_033173, ASTEI20_041673	CQUJHB004014	LOC129786038, LOC129794831
N0.HOG0001547	OG0001353	n0	AAEL019637	LOC109420124, LOC109431216, LOC109420125, LOC115264615, LOC115264616, LOC115254130, LOC109420122, LOC115264611, LOC115264623, LOC109431192, LOC134291162, LOC109404517								
N0.HOG0001548	OG0001354	n0	AAEL019667	LOC109414240	ADIR016147	AFUN2_003911	AGAP029236	AMIN016152	ASIC016675, ASIC016676, ASIC016670	ASTEI20_045741, ASTEI20_033595	CQUJHB000702	LOC129791656
N0.HOG0001549	OG0001355	n0	AAEL019714	LOC134288770, LOC109410234	ADIR010899, ADIR010898	AFUN2_008199	AGAP008574	AMIN000985, AMIN000986	ASIC009400	ASTEI20_032490	CQUJHB000958	LOC129790355
N0.HOG0001550	OG0001356	n0	AAEL019762	LOC134287590, LOC109421539	ADIR006348, ADIR006346	AFUN2_011863	AGAP029474	AMIN006081, AMIN006083	ASIC003828	ASTEI20_042013	CQUJHB011521	LOC129788536
N0.HOG0001551	OG0001357	n0	AAEL019795	LOC134289560, LOC109416894	ADIR009624, ADIR009623	AFUN2_003037	AGAP029899	AMIN008735	ASIC010471, ASIC010472	ASTEI20_036470	CQUJHB002637	LOC129795488
N0.HOG0001552	OG0001358	n0	AAEL019835	LOC109401679	ADIR009659, ADIR009661	AFUN2_011978	AGAP029503	AMIN008219, AMIN008217	ASIC004957, ASIC004954	ASTEI20_034439	CQUJHB008620	LOC129794642
N0.HOG0001553	OG0001359	n0	AAEL019837	LOC134289509, LOC109397126	ADIR011566, ADIR011567	AFUN2_008777	AGAP029651	AMIN007037	ASIC022321, ASIC022326	ASTEI20_032014	CQUJHB000561	LOC129794603
N0.HOG0001554	OG0001360	n0	AAEL019843	LOC109621323	ADIR004367, ADIR004371	AFUN2_006047	AGAP029538	AMIN004407, AMIN004412	ASIC013049, ASIC013000	ASTEI20_045198	CQUJHB006192	LOC129794827
N0.HOG0001555	OG0001361	n0	AAEL019848	LOC109402379	ADIR009054, ADIR009056	AFUN2_014615	AGAP004604	AMIN000019, AMIN000021	ASIC014254, ASIC014251, ASIC014261		CQUJHB004312	LOC129787346
N0.HOG0001556	OG0001362	n0	AAEL019852	LOC109417226	ADIR006295, ADIR006294	AFUN2_010955	AGAP009210	AMIN009748, AMIN009746	ASIC020771, ASIC020774	ASTEI20_032543	CQUJHB017826	LOC129788712
N0.HOG0001557	OG0001363	n0	AAEL019879	LOC109423859	ADIR001628, ADIR001627	AFUN2_007403	AGAP004982	AMIN011466	ASIC016554, ASIC016556, ASIC016553	ASTEI20_032553	CQUJHB004617	LOC129794094
N0.HOG0001558	OG0001364	n0	AAEL019990	LOC109415242	ADIR000367, ADIR011701	AFUN2_012706	AGAP000005	AMIN005344	ASIC014214, ASIC000606, ASIC000605	ASTEI20_036955	CQUJHB013055	LOC129790890
N0.HOG0001559	OG0001365	n0	AAEL023710, AAEL026194, AAEL020009, AAEL020072, AAEL023263, AAEL021911, AAEL022094, AAEL025920, AAEL020461	LOC134286413		AFUN2_002440				ASTEI20_035423	CQUJHB015957	
N0.HOG0001560	OG0001366	n0	AAEL025503, AAEL020095	LOC109401936, LOC134284978	ADIR001036	AFUN2_003389	AGAP000095	AMIN005058	ASIC007745, ASIC020494	ASTEI20_045232	CQUJHB009155	LOC129788668
N0.HOG0001561	OG0001367	n0	AAEL027260, AAEL021696, AAEL025052, AAEL024856, AAEL020103, AAEL024036, AAEL020940	LOC134285138, LOC115266895, LOC109428591							CQUJHB001584, CQUJHB016118, CQUJHB001268	
N0.HOG0001562	OG0001368	n0	AAEL020333, AAEL023142, AAEL026219, AAEL023740, AAEL023205, AAEL023801, AAEL024103, AAEL020970	LOC109408479, LOC134284449, LOC134289344, LOC115267022							CQUJHB012616	
N0.HOG0001563	OG0001369	n0	AAEL020499	LOC109433666	ADIR005631, ADIR005632	AFUN2_011217	AGAP010922	AMIN009302, AMIN009303	ASIC015297, ASIC015295	ASTEI20_041363	CQUJHB016113	LOC129795634
N0.HOG0001564	OG0001370	n0	AAEL020551, AAEL025762	LOC134291765, LOC115264667	ADIR000329	AFUN2_001897	AGAP010655	AMIN008697, AMIN008696	ASIC014495	ASTEI20_046089	CQUJHB010009	LOC129795437
N0.HOG0001565	OG0001371	n0	AAEL020651	LOC115263025, LOC109410219	ADIR015861	AFUN2_011839	AGAP009057	AMIN015804	ASIC020751	ASTEI20_046176	CQUJHB002308, CQUJHB002124, CQUJHB018437	LOC129792074
N0.HOG0001566	OG0001372	n0	AAEL020702	LOC109431036	ADIR010752, ADIR010750	AFUN2_010948	AGAP011097	AMIN008496, AMIN008495	ASIC014464, ASIC014467	ASTEI20_039706	CQUJHB012398	LOC129795849
N0.HOG0001567	OG0001373	n0	AAEL020789	LOC109422117	ADIR001174	AFUN2_002768	AGAP000420	AMIN005713	ASIC006281	ASTEI20_043710	CQUJHB013261	LOC129789048, LOC129789043, LOC129793651, LOC129789013
N0.HOG0001568	OG0001374	n0	AAEL020800	LOC109427893	ADIR004822	AFUN2_011941	AGAP009638	AMIN001494, AMIN001493, AMIN001492	ASIC017238	ASTEI20_041703	CQUJHB010990, CQUJHB007748	LOC129792865
N0.HOG0001569	OG0001375	n0	AAEL021099	LOC115254608	ADIR007341	AFUN2_008554	AGAP006638	AMIN007757	ASIC019832	ASTEI20_032879	CQUJHB017175	LOC129793978, LOC129792762, LOC129795854, LOC129791830
N0.HOG0001570	OG0001376	n0	AAEL021805, AAEL022509	LOC109426839	ADIR003845, ADIR003843	AFUN2_007050	AGAP005143	AMIN007306, AMIN007308	ASIC012357	ASTEI20_045181	CQUJHB017166	LOC129792898
N0.HOG0001571	OG0001377	n0	AAEL021865	LOC109401309	ADIR000257, ADIR000258	AFUN2_012395	AGAP011479	AMIN009022, AMIN009023	ASIC015473	ASTEI20_035538	CQUJHB004018, CQUJHB015054	LOC129792532
N0.HOG0001572	OG0001378	n0	AAEL027926	LOC109399634	ADIR002125, ADIR002124	AFUN2_009901	AGAP011349	AMIN004246, AMIN004247	ASIC004816	ASTEI20_040876	CQUJHB001552	LOC129794706
N0.HOG0001573	OG0001379	n0	AAEL026542, AAEL025489, AAEL021883, AAEL027561, AAEL023613	LOC109425436	ADIR005355	AFUN2_000946	AGAP003679		ASIC003551	ASTEI20_036252	CQUJHB009835	LOC129788726
N0.HOG0001574	OG0001380	n0	AAEL021945	LOC115255807	ADIR007035	AFUN2_010695	AGAP007719	AMIN010353	ASIC003786, ASIC003787, ASIC003785	ASTEI20_035766, ASTEI20_043359	CQUJHB016599	LOC129792424
N0.HOG0001575	OG0001381	n0	AAEL022092, AAEL024337	LOC134285580, LOC109417800	ADIR005456	AFUN2_005463	AGAP004402	AMIN004788	ASIC012653, ASIC012654	ASTEI20_042971	CQUJHB017011	LOC129793780
N0.HOG0001576	OG0001382	n0	AAEL022155, AAEL028005	LOC134284445, LOC109416467	ADIR007521	AFUN2_009081	AGAP005931	AMIN010997	ASIC015179	ASTEI20_037044	CQUJHB011132	LOC129793511, LOC129795968
N0.HOG0001577	OG0001383	n0	AAEL023190, AAEL024558, AAEL022214	LOC109405057	ADIR003139	AFUN2_001304	AGAP002989	AMIN003691	ASIC002313	ASTEI20_031395	CQUJHB012611, CQUJHB007484	LOC129797248
N0.HOG0001578	OG0001384	n0	AAEL022539	LOC115263576	ADIR014077, ADIR000852	AFUN2_010839	AGAP000915	AMIN001216, AMIN001210	ASIC009461, ASIC009465	ASTEI20_045158	CQUJHB017133	LOC129792709
N0.HOG0001579	OG0001385	n0	AAEL022589	LOC109433599	ADIR003952, ADIR003954	AFUN2_002071	AGAP000383	AMIN005663, AMIN005665	ASIC009729, ASIC009721	ASTEI20_042174	CQUJHB018156	LOC129789000
N0.HOG0001580	OG0001386	n0	AAEL022718	LOC115257876	ADIR000162	AFUN2_006335	AGAP029546	AMIN008862	ASIC010938, ASIC010940	ASTEI20_037585	CQUJHB003605	LOC129795895, LOC129795900, LOC129796669
N0.HOG0001581	OG0001387	n0	AAEL023148	LOC109400433	ADIR005399, ADIR005397	AFUN2_010535	AGAP004335	AMIN004734, AMIN004732	ASIC003020, ASIC003220	ASTEI20_041117	CQUJHB001300	LOC129795414
N0.HOG0001582	OG0001388	n1	AAEL028188, AAEL023294	LOC109405203	ADIR003448	AFUN2_010312	AGAP002879	AMIN003213	ASIC005673	ASTEI20_033476	CQUJHB006494	LOC129787304
N0.HOG0001583	OG0001388	n11									CQUJHB011974	LOC129786976
N0.HOG0001584	OG0001389	n0	AAEL025458, AAEL024104, AAEL026110	LOC109420544	ADIR006812	AFUN2_008503	AGAP008899	AMIN001670	ASIC017672, ASIC010789	ASTEI20_043859	CQUJHB001996	LOC129791452
N0.HOG0001585	OG0001390	n0	AAEL024236	LOC109412784, LOC134284140, LOC134284141	ADIR003347	AFUN2_001181	AGAP003943	AMIN000299	ASIC020880, ASIC020881	ASTEI20_033241	CQUJHB018418	LOC129787307
N0.HOG0001586	OG0001391	n1	AAEL024239, AAEL026747	LOC134285373	ADIR001147	AFUN2_004789	AGAP000258		ASIC006221	ASTEI20_035284	CQUJHB005978, CQUJHB001894	LOC129789040
N0.HOG0001587	OG0001391	n11									CQUJHB001533	LOC129788377
N0.HOG0001588	OG0001392	n1			ADIR003664			AMIN010114				LOC129792869
N0.HOG0001589	OG0001392	n3	AAEL024268	LOC109398078	ADIR003665	AFUN2_013509	AGAP006721	AMIN010115	ASIC019157	ASTEI20_032895	CQUJHB006359	LOC129792320
N0.HOG0001590	OG0001393	n0	AAEL024506, AAEL024812	LOC109421628, LOC115265587	ADIR000606	AFUN2_004651	AGAP008286	AMIN006007	ASIC010610	ASTEI20_039933, ASTEI20_044313	CQUJHB013884	LOC129788658
N0.HOG0001591	OG0001394	n0	AAEL024846, AAEL026507	LOC109423405	ADIR003258, ADIR003259, ADIR003257	AFUN2_004313	AGAP003965	AMIN000308	ASIC021634	ASTEI20_044667	CQUJHB014224	LOC129786332
N0.HOG0001592	OG0001395	n0	AAEL024922	LOC109406231	ADIR010449, ADIR010448	AFUN2_004018	AGAP028469	AMIN003459, AMIN003460	ASIC004390	ASTEI20_038627, ASTEI20_039598	CQUJHB010463	LOC129786709
N0.HOG0001593	OG0001396	n0	AAEL025165	LOC109410520	ADIR003866, ADIR003867	AFUN2_007789	AGAP005096	AMIN010195, AMIN010193, AMIN010194	ASIC012219	ASTEI20_045373	CQUJHB007755	LOC129792394
N0.HOG0001594	OG0001397	n0	AAEL025298, AAEL028110, AAEL026623	LOC109426160, LOC109418423	ADIR008394	AFUN2_006710	AGAP029112	AMIN000349	ASIC007721	ASTEI20_031646	CQUJHB004638	LOC129790720
N0.HOG0001595	OG0001398	n0	AAEL025410, AAEL025391	LOC109411751, LOC134287342	ADIR005972, ADIR005974	AFUN2_008247	AGAP029897	AMIN001926	ASIC007146	ASTEI20_032973	CQUJHB000060	LOC129790783
N0.HOG0001596	OG0001399	n0	AAEL025547	LOC109404024	ADIR008311	AFUN2_000719	AGAP029198, AGAP003459	AMIN000936	ASIC005497	ASTEI20_045622	CQUJHB011585, CQUJHB003426, CQUJHB001092	LOC129789852
N0.HOG0001597	OG0001400	n0	AAEL025567	LOC109410014	ADIR015900, ADIR015901	AFUN2_014138	AGAP007543	AMIN016027, AMIN015773	ASIC019862	ASTEI20_032621	CQUJHB001531	LOC129794148
N0.HOG0001598	OG0001401	n0	AAEL025911	LOC109407868	ADIR005238	AFUN2_002204, AFUN2_000845	AGAP028616	AMIN009280	ASIC003882	ASTEI20_035719, ASTEI20_041932	CQUJHB013793, CQUJHB003496	LOC129785966
N0.HOG0001599	OG0001402	n0	AAEL025973	LOC109421548	ADIR016045	AFUN2_007697	AGAP008202	AMIN006070	ASIC006833	ASTEI20_038506, ASTEI20_035528, ASTEI20_035017	CQUJHB008128	LOC129788358, LOC129788323
N0.HOG0001600	OG0001403	n0	AAEL026169	LOC109431372	ADIR001793, ADIR001791	AFUN2_013132	AGAP011177	AMIN008406, AMIN008408	ASIC004784, ASIC004783	ASTEI20_037368	CQUJHB018024	LOC129790814
N0.HOG0001601	OG0001404	n0	AAEL026227	LOC109401891	ADIR014138, ADIR011685, ADIR009320, ADIR009303	AFUN2_013109	AGAP011534	AMIN006185	ASIC007666	ASTEI20_036395	CQUJHB012237	LOC129789519
N0.HOG0001602	OG0001405	n0	AAEL026287	LOC109402372	ADIR005556, ADIR005555	AFUN2_004613	AGAP012668, AGAP029586	AMIN003010, AMIN003011	ASIC005775	ASTEI20_043820	CQUJHB002067	LOC129787029
N0.HOG0001603	OG0001406	n0	AAEL026387	LOC109417578	ADIR007743, ADIR007744	AFUN2_006695, AFUN2_004458	AGAP007077, AGAP007076	AMIN011216	ASIC016569	ASTEI20_034506, ASTEI20_046158	CQUJHB016567	
N0.HOG0001604	OG0001407	n0	AAEL026431, AAEL026853	LOC115268852, LOC115267823, LOC109410045, LOC134291172, LOC115269753, LOC115255382, LOC134291176, LOC134286390, LOC134286857							CQUJHB008180, CQUJHB010762	
N0.HOG0001605	OG0001408	n0	AAEL027904, AAEL026581	LOC109416447	ADIR008952, ADIR008951	AFUN2_010957	AGAP002226	AMIN000823, AMIN000824	ASIC011722	ASTEI20_041103	CQUJHB005586	LOC129794090
N0.HOG0001606	OG0001409	n0	AAEL026671	LOC109409967	ADIR004172	AFUN2_004503	AGAP006235	AMIN011346	ASIC003113	ASTEI20_041400	CQUJHB001447	LOC129787691, LOC129787692, LOC129787693, LOC129787694
N0.HOG0001607	OG0001410	n0	AAEL026939	LOC134284294, LOC134284644, LOC109424724	ADIR001846, ADIR001845	AFUN2_012431	AGAP029516	AMIN008767	ASIC005076	ASTEI20_033841	CQUJHB001143	LOC129795836
N0.HOG0001608	OG0001411	n0	AAEL027023	LOC134287310, LOC109407909	ADIR004252, ADIR004249	AFUN2_012253	AGAP006923	AMIN007694	ASIC018844, ASIC018843	ASTEI20_040823	CQUJHB007992	LOC129792767
N0.HOG0001609	OG0001412	n0	AAEL027589	LOC109432366, LOC109423073	ADIR001452, ADIR000500	AFUN2_002251	AGAP012340	AMIN009358	ASIC015436	ASTEI20_037936	CQUJHB003984, CQUJHB000719	LOC129787254
N0.HOG0001610	OG0001413	n0	AAEL027616	LOC134284471, LOC134283931, LOC109623134	ADIR016046	AFUN2_006847	AGAP006436	AMIN016156	ASIC020194, ASIC020195	ASTEI20_032148	CQUJHB005006	LOC129792243
N0.HOG0001611	OG0001414	n0	AAEL028205	LOC134289566, LOC109432331	ADIR005633, ADIR005634	AFUN2_013933	AGAP029652	AMIN009304, AMIN009305	ASIC015294	ASTEI20_039471	CQUJHB006422	LOC129795699
N0.HOG0001612	OG0001415	n0		LOC109403519, LOC134290677, LOC134286543, LOC134291231, LOC134290378, LOC134284848, LOC134290392, LOC134285760, LOC134287804, LOC134291888, LOC134291679, LOC134285363, LOC134284516								
N0.HOG0001613	OG0001416	n0		LOC134288024, LOC134287172, LOC134285486, LOC134289339, LOC134292165, LOC109406447, LOC134287797, LOC134290062, LOC134290103, LOC134289565, LOC134291285, LOC134286480, LOC134285261								
N0.HOG0001614	OG0001417	n0		LOC134287738, LOC134285124, LOC134289731, LOC134292071, LOC134291599, LOC134288580, LOC134285424, LOC109415491, LOC109408408, LOC134287745, LOC134288683, LOC134286420, LOC134284620								
N0.HOG0001615	OG0001418	n0		LOC109622675, LOC109417404, LOC115269160, LOC134286195, LOC134286516, LOC115268828		AFUN2_005072, AFUN2_005067, AFUN2_013317, AFUN2_010910	AGAP029849			ASTEI20_032011, ASTEI20_035107		
N0.HOG0001616	OG0001419	n0		LOC134286937, LOC134286077, LOC134286109, LOC115267623, LOC134291743, LOC134291954, LOC134285171, LOC109427924, LOC134286028, LOC134286078, LOC134286108, LOC134288563, LOC134289792								
N0.HOG0001617	OG0001420	n0		LOC115256208, LOC134290750, LOC134288410, LOC134290650, LOC134286733, LOC134285094, LOC134290735, LOC134288167, LOC134288380, LOC134290235, LOC134288896, LOC134289281, LOC134286296								
N0.HOG0001618	OG0001421	n0		LOC115260212							CQUJHB016876, CQUJHB016062, CQUJHB018175, CQUJHB002694, CQUJHB011489, CQUJHB012069, CQUJHB016610, CQUJHB014541, CQUJHB009544, CQUJHB001529, CQUJHB003208, CQUJHB003680	
N0.HOG0001619	OG0001422	n0		LOC134290832, LOC134288244, LOC134285619, LOC134290701, LOC134290999, LOC134291078, LOC115260593, LOC134284483, LOC134290950, LOC134291040, LOC134288612, LOC134289463, LOC134290326								
N0.HOG0001620	OG0001423	n0		LOC134291364, LOC134287072, LOC115265015, LOC134284999, LOC134288386, LOC134287656, LOC134288117, LOC134287771		AFUN2_002228, AFUN2_007589, AFUN2_011954, AFUN2_005890					CQUJHB017526	
N0.HOG0001621	OG0001424	n0		LOC134284285, LOC134285779, LOC134287428, LOC134287909, LOC134287830, LOC134288756, LOC134290760, LOC134285396, LOC134286720, LOC134285096, LOC134291502, LOC134285639, LOC134288110								
N0.HOG0001622	OG0001425	n0		LOC134292153, LOC134290379, LOC134286472							CQUJHB001008, CQUJHB003306, CQUJHB007744, CQUJHB005996, CQUJHB015267, CQUJHB016256, CQUJHB013861, CQUJHB000013, CQUJHB002919, CQUJHB002762	
N0.HOG0001623	OG0001426	n0			ADIR001292, ADIR001291, ADIR001293	AFUN2_009016, AFUN2_002974	AGAP013147, AGAP000789	AMIN002015, AMIN003806, AMIN002014	ASIC005213, ASIC005212	ASTEI20_032183		
N0.HOG0001624	OG0001427	n0			ADIR003748, ADIR003749	AFUN2_009196, AFUN2_002202, AFUN2_013403, AFUN2_002225	AGAP005337, AGAP005339	AMIN007382	ASIC011789	ASTEI20_031417, ASTEI20_031661	CQUJHB001979	
N0.HOG0001625	OG0001428	n0			ADIR004348	AFUN2_014286	AGAP008714, AGAP011982	AMIN004401	ASIC005011, ASIC001276, ASIC001062, ASIC005010, ASIC001130	ASTEI20_041503	CQUJHB004124, CQUJHB003335	
N0.HOG0001626	OG0001429	n0			ADIR007829, ADIR007828	AFUN2_006349, AFUN2_014018	AGAP005790, AGAP005791, AGAP005792	AMIN011130	ASIC016274, ASIC016275	ASTEI20_036086, ASTEI20_034538, ASTEI20_032298		
N0.HOG0001627	OG0001430	n0			ADIR008186, ADIR008187, ADIR008190, ADIR008189, ADIR009009	AFUN2_005323	AGAP007319, AGAP007318, AGAP007320, AGAP007321	AMIN010546		ASTEI20_034258, ASTEI20_039504		
N0.HOG0001628	OG0001431	n0			ADIR009187, ADIR009186	AFUN2_000859, AFUN2_003065	AGAP028009	AMIN008130	ASIC014969, ASIC014970, ASIC009306	ASTEI20_042589, ASTEI20_042541		LOC129796692, LOC129796686
N0.HOG0001629	OG0001432	n0			ADIR010885	AFUN2_013631	AGAP008562, AGAP008561, AGAP028046, AGAP029079	AMIN000997	ASIC009397, ASIC009396, ASIC009395, ASIC009394	ASTEI20_042338, ASTEI20_037915		
N0.HOG0001630	OG0001433	n0			ADIR011299, ADIR011298	AFUN2_004990, AFUN2_001599	AGAP013752, AGAP008138	AMIN006138	ASIC014415, ASIC014418	ASTEI20_034233, ASTEI20_036715, ASTEI20_038535, ASTEI20_031768		
N0.HOG0001631	OG0001434	n0			ADIR011420, ADIR014715	AFUN2_013286, AFUN2_008219	AGAP008235, AGAP027988, AGAP029912	AMIN009390, AMIN014483, AMIN003103		ASTEI20_034150, ASTEI20_042357, ASTEI20_038414		
N0.HOG0001632	OG0001435	n0							ASIC010047, ASIC016070, ASIC021007, ASIC004022, ASIC014761, ASIC014920, ASIC016051, ASIC005326, ASIC019005, ASIC010167, ASIC010721, ASIC001089, ASIC000205			
N0.HOG0001633	OG0001436	n0								ASTEI20_032840, ASTEI20_036886, ASTEI20_042926, ASTEI20_041108, ASTEI20_045801, ASTEI20_040736, ASTEI20_032260, ASTEI20_037729, ASTEI20_042545, ASTEI20_035033, ASTEI20_044396, ASTEI20_035149, ASTEI20_035393		
N0.HOG0001634	OG0001437	n0									CQUJHB012029, CQUJHB004243, CQUJHB003285, CQUJHB007886, CQUJHB004671, CQUJHB016987, CQUJHB006965, CQUJHB004594, CQUJHB020439, CQUJHB020371, CQUJHB020450, CQUJHB001742, CQUJHB005145	
N0.HOG0001635	OG0001438	n0									CQUJHB002940, CQUJHB015128, CQUJHB009693, CQUJHB017189, CQUJHB009995, CQUJHB016239, CQUJHB004880, CQUJHB012896, CQUJHB007002, CQUJHB010253, CQUJHB011740, CQUJHB016872, CQUJHB015275	
N0.HOG0001636	OG0001439	n0										LOC129797409, LOC129786948, LOC129797607, LOC129792411, LOC129787596, LOC129797599, LOC129797350, LOC129794723, LOC129795947, LOC129787056, LOC129789220, LOC129792405, LOC129792395
N0.HOG0001637	OG0001440	n0										LOC129795352, LOC129795207, LOC129795206, LOC129794235, LOC129788495, LOC129791194, LOC129788496, LOC129792248, LOC129794344, LOC129793496, LOC129795347, LOC129795348, LOC129795349
N0.HOG0001638	OG0001441	n0										LOC129788617, LOC129791330, LOC129788939, LOC129788528, LOC129791128, LOC129794669, LOC129789231, LOC129796453, LOC129791526, LOC129792356, LOC129790093, LOC129796986, LOC129791221
N0.HOG0001639	OG0001442	n0										LOC129796364, LOC129796365, LOC129797672, LOC129794138, LOC129794301, LOC129797688, LOC129789211, LOC129794494, LOC129789238, LOC129796321, LOC129794495, LOC129794456, LOC129796366
N0.HOG0001640	OG0001443	n0	AAEL000044, AAEL014995	LOC109409048, LOC109398988	ADIR009105	AFUN2_010289		AMIN007487	ASIC011828	ASTEI20_043189	CQUJHB011879, CQUJHB000968, CQUJHB014957	
N0.HOG0001641	OG0001444	n0	AAEL000081, AAEL020741	LOC115254260	ADIR004198	AFUN2_001365	AGAP006205	AMIN011327	ASIC018704	ASTEI20_042232	CQUJHB013095, CQUJHB012168	LOC129791749
N0.HOG0001642	OG0001445	n0	AAEL000092	LOC109415316	ADIR015519	AFUN2_012138	AGAP003257	AMIN015547	ASIC009226, ASIC009229, ASIC009227, ASIC009228	ASTEI20_033406	CQUJHB017841	
N0.HOG0001643	OG0001446	n0	AAEL000146, AAEL000111	LOC109430394, LOC109430401	ADIR010639	AFUN2_012189	AGAP013231, AGAP012662		ASIC011996	ASTEI20_032195	CQUJHB009549, CQUJHB003582	
N0.HOG0001644	OG0001447	n0	AAEL027754, AAEL025874, AAEL000154	LOC109400053	ADIR008435	AFUN2_002810	AGAP002476	AMIN002748	ASIC021029	ASTEI20_031721	CQUJHB001003	LOC129789309
N0.HOG0001645	OG0001448	n0	AAEL000217	LOC134284498, LOC109430466	ADIR002723	AFUN2_010023	AGAP003202, AGAP003201	AMIN002473	ASIC000809	ASTEI20_038801	CQUJHB001400	LOC129797300
N0.HOG0001646	OG0001449	n0	AAEL000250	LOC134288003, LOC134284401, LOC109413202	ADIR011678	AFUN2_007942	AGAP000569	AMIN005327	ASIC003927	ASTEI20_034512	CQUJHB017498	LOC129793937
N0.HOG0001647	OG0001450	n0	AAEL000284	LOC134283904, LOC109402569	ADIR006906	AFUN2_005206	AGAP005673	AMIN010167	ASIC012982	ASTEI20_043043, ASTEI20_036182	CQUJHB009691	LOC129792179
N0.HOG0001648	OG0001451	n0	AAEL013951, AAEL000432	LOC109412699, LOC109427211, LOC115254074	ADIR004821	AFUN2_003223	AGAP009639	AMIN001495	ASIC017244	ASTEI20_039282	CQUJHB013141	
N0.HOG0001649	OG0001452	n0	AAEL000468	LOC115261415	ADIR006575	AFUN2_004290	AGAP003867	AMIN004042	ASIC014049	ASTEI20_043753, ASTEI20_044958, ASTEI20_045059	CQUJHB013859	LOC129796323
N0.HOG0001650	OG0001453	n0	AAEL024335, AAEL000502	LOC109401790	ADIR015806	AFUN2_000504	AGAP001789, AGAP012732	AMIN016098	ASIC001098, ASIC010055	ASTEI20_038486	CQUJHB002401	
N0.HOG0001651	OG0001454	n0	AAEL000669, AAEL027395, AAEL023031	LOC109426047	ADIR000567	AFUN2_003416	AGAP012391	AMIN008932	ASIC018212	ASTEI20_038175	CQUJHB003356	LOC129795189
N0.HOG0001652	OG0001455	n0	AAEL000705, AAEL011193	LOC109417637	ADIR010895	AFUN2_014737	AGAP008570	AMIN007267	ASIC009403	ASTEI20_038399	CQUJHB000121, CQUJHB006268	LOC129789413
N0.HOG0001653	OG0001456	n0	AAEL000803, AAEL011405	LOC109411415, LOC109411417, LOC115267899	ADIR005712	AFUN2_003939	AGAP010422	AMIN004976		ASTEI20_038959	CQUJHB002989	LOC129796306
N0.HOG0001654	OG0001457	n0	AAEL000921, AAEL000870, AAEL000916, AAEL023960, AAEL000881, AAEL023036	LOC115268261, LOC109432233, LOC115267669, LOC134291791, LOC115267670							CQUJHB016360	
N0.HOG0001655	OG0001458	n0	AAEL000944	LOC115258944	ADIR005163, ADIR005162	AFUN2_002970	AGAP009823	AMIN009550	ASIC017177, ASIC017179	ASTEI20_031141	CQUJHB006351	LOC129792908
N0.HOG0001656	OG0001459	n0	AAEL000956	LOC109410753	ADIR009685	AFUN2_008697	AGAP012012	AMIN004437	ASIC006005, ASIC001061, ASIC006004	ASTEI20_044087	CQUJHB010544	LOC129785982
N0.HOG0001657	OG0001460	n0	AAEL000963, AAEL021108	LOC109410759	ADIR000394	AFUN2_002626	AGAP010573	AMIN001311	ASIC005987	ASTEI20_043716, ASTEI20_044681	CQUJHB000007	LOC129792966
N0.HOG0001658	OG0001461	n0	AAEL027902, AAEL001016	LOC134291262, LOC109410390		AFUN2_003577	AGAP013536, AGAP003991, AGAP003990	AMIN002831	ASIC013345	ASTEI20_032695	CQUJHB009377	
N0.HOG0001659	OG0001462	n0	AAEL001020, AAEL001022	LOC109417375, LOC109410397	ADIR009861	AFUN2_013888	AGAP001501	AMIN002399	ASIC013287, ASIC013288	ASTEI20_045706	CQUJHB005191	
N0.HOG0001660	OG0001463	n0	AAEL001127, AAEL020358	LOC109411214	ADIR002755	AFUN2_009537	AGAP002494	AMIN002507	ASIC000849	ASTEI20_045970	CQUJHB003311	LOC129797338, LOC129797339
