HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N8.HOG0003720	OG0002428	n0				AFUN2_004900		AMIN009243				
N8.HOG0003721	OG0002429	n0				AFUN2_006346		AMIN015580				
N8.HOG0003722	OG0002430	n0				AFUN2_009522		AMIN010096				
N8.HOG0003723	OG0002431	n5				AFUN2_014347		AMIN006530				
N8.HOG0003724	OG0002432	n0				AFUN2_013741		AMIN009670				
N8.HOG0003725	OG0002433	n0				AFUN2_005536		AMIN004240				
N8.HOG0003726	OG0002434	n0				AFUN2_013642		AMIN004242				
N8.HOG0003727	OG0002435	n0				AFUN2_009270, AFUN2_004582		AMIN006533				
N8.HOG0003728	OG0002436	n0				AFUN2_013859		AMIN004243				
N8.HOG0003729	OG0002437	n0				AFUN2_003805		AMIN010051				
N8.HOG0003730	OG0002438	n0				AFUN2_012663		AMIN001094				
N8.HOG0003731	OG0002439	n0				AFUN2_006281		AMIN009943				
N8.HOG0003732	OG0002440	n0				AFUN2_004106		AMIN009942				
N8.HOG0003733	OG0002441	n0				AFUN2_005378		AMIN007995				
N8.HOG0003734	OG0002442	n0				AFUN2_008399		AMIN006631				
N8.HOG0003735	OG0002443	n0				AFUN2_013617		AMIN008133				
N8.HOG0003736	OG0002444	n0				AFUN2_008043		AMIN008128				
N8.HOG0003737	OG0002445	n0				AFUN2_004801		AMIN008132				
N8.HOG0003738	OG0002446	n0				AFUN2_012064		AMIN010378				
N8.HOG0003739	OG0002447	n0				AFUN2_013415		AMIN002717				
N8.HOG0003740	OG0002448	n0				AFUN2_011767		AMIN002714				
N8.HOG0003741	OG0002449	n0				AFUN2_011366		AMIN009866				
N8.HOG0003742	OG0002450	n0				AFUN2_005927		AMIN004729				
N8.HOG0003743	OG0002451	n0				AFUN2_007550		AMIN000254				
N8.HOG0003744	OG0002452	n0				AFUN2_012332		AMIN016129				
N8.HOG0003745	OG0002453	n0				AFUN2_009096		AMIN005303				
N8.HOG0003746	OG0002454	n0				AFUN2_011225		AMIN005501				
N8.HOG0003747	OG0002455	n0				AFUN2_012409		AMIN006719				
N8.HOG0003748	OG0002456	n0				AFUN2_011808		AMIN006977				
N8.HOG0003749	OG0002457	n0				AFUN2_011051		AMIN009173				
N8.HOG0003750	OG0002458	n0				AFUN2_008688		AMIN009174				
N8.HOG0003751	OG0002459	n0				AFUN2_010946		AMIN009175				
N8.HOG0003752	OG0002460	n0				AFUN2_004345		AMIN003931				
N8.HOG0003753	OG0002461	n0				AFUN2_009718		AMIN003927				
N8.HOG0003754	OG0002462	n0				AFUN2_013300		AMIN004542, AMIN005871				
N8.HOG0003755	OG0002463	n0				AFUN2_001608		AMIN002131				
N8.HOG0003756	OG0002464	n0				AFUN2_005583		AMIN001512				
N8.HOG0003757	OG0002465	n0				AFUN2_005416		AMIN004749				
N8.HOG0003758	OG0002466	n0				AFUN2_002395		AMIN004515				
N8.HOG0003759	OG0002467	n0				AFUN2_000425		AMIN008708				
N8.HOG0003760	OG0002468	n0				AFUN2_009570		AMIN015830				
N8.HOG0003761	OG0002469	n0				AFUN2_002710		AMIN015657				
N8.HOG0003762	OG0002470	n0				AFUN2_011649		AMIN002628				
N8.HOG0003763	OG0002471	n0				AFUN2_006458		AMIN009381				
N8.HOG0003764	OG0002472	n0				AFUN2_002605		AMIN001384				
N8.HOG0003765	OG0002473	n0				AFUN2_009971		AMIN007682				
N8.HOG0003766	OG0002474	n0				AFUN2_002514		AMIN006143				
N8.HOG0003767	OG0002475	n0				AFUN2_002455		AMIN006149				
N8.HOG0003768	OG0002476	n0				AFUN2_009869		AMIN006147				
N8.HOG0003769	OG0002477	n0				AFUN2_006180		AMIN008422				
N8.HOG0003770	OG0002478	n0				AFUN2_014697		AMIN004014				
N8.HOG0003771	OG0002479	n0				AFUN2_013249		AMIN010971				
N8.HOG0003772	OG0002480	n0				AFUN2_003166		AMIN007225				
N8.HOG0003773	OG0002481	n0				AFUN2_008157		AMIN001418				
N8.HOG0003774	OG0002482	n0				AFUN2_003678		AMIN015906				
N8.HOG0003775	OG0002483	n0				AFUN2_011211		AMIN003206				
N8.HOG0003776	OG0002484	n0				AFUN2_001838		AMIN003169				
N8.HOG0003777	OG0002485	n0				AFUN2_010826		AMIN002738				
N8.HOG0003778	OG0002486	n0				AFUN2_009115		AMIN003172				
N8.HOG0003779	OG0002487	n0				AFUN2_014299		AMIN004696				
N8.HOG0003780	OG0002488	n0				AFUN2_007271		AMIN005042				
N8.HOG0003781	OG0002489	n0				AFUN2_000942		AMIN004459				
N8.HOG0003782	OG0002490	n0				AFUN2_005092		AMIN004462				
N8.HOG0003783	OG0002491	n0				AFUN2_002699		AMIN001262				
N8.HOG0003784	OG0002492	n0				AFUN2_008924		AMIN001263				
N8.HOG0003785	OG0002493	n0				AFUN2_009866		AMIN006567				
N8.HOG0003786	OG0002494	n0				AFUN2_009749		AMIN001264				
N8.HOG0003787	OG0002495	n0				AFUN2_005282		AMIN000867				
N8.HOG0003788	OG0002496	n0				AFUN2_004533		AMIN004166				
N8.HOG0003789	OG0002497	n0				AFUN2_006434		AMIN000205				
N8.HOG0003790	OG0002498	n0				AFUN2_009661		AMIN003203				
N8.HOG0003791	OG0002499	n0				AFUN2_006813		AMIN008770				
N8.HOG0003792	OG0002500	n0				AFUN2_005818		AMIN003344				
N8.HOG0003793	OG0002501	n0				AFUN2_004133		AMIN003340				
N8.HOG0003794	OG0002502	n0				AFUN2_010664		AMIN008136				
N8.HOG0003795	OG0002503	n0				AFUN2_003203		AMIN003339				
N8.HOG0003796	OG0002504	n0				AFUN2_003097		AMIN003337				
N8.HOG0003797	OG0002505	n0				AFUN2_013623		AMIN003303				
N8.HOG0003798	OG0002506	n0				AFUN2_011016		AMIN000252				
N8.HOG0003799	OG0002507	n0				AFUN2_004690		AMIN000253				
N8.HOG0003800	OG0002508	n0				AFUN2_012745		AMIN016289				
N8.HOG0003801	OG0002509	n0				AFUN2_008029		AMIN000662				
N8.HOG0003802	OG0002510	n0				AFUN2_005110		AMIN002556				
N8.HOG0003803	OG0002511	n0				AFUN2_008222		AMIN004159				
N8.HOG0003804	OG0002512	n0				AFUN2_008277		AMIN002557				
N8.HOG0003805	OG0002513	n0				AFUN2_005628		AMIN000364				
N8.HOG0003806	OG0002514	n0				AFUN2_011726		AMIN003511				
N8.HOG0003807	OG0002515	n0				AFUN2_012241		AMIN002629				
N8.HOG0003808	OG0002516	n0				AFUN2_005664		AMIN009892				
N8.HOG0003809	OG0002517	n0				AFUN2_007221		AMIN009894				
N8.HOG0003810	OG0002518	n0				AFUN2_009630		AMIN009890				
N8.HOG0003811	OG0002519	n0				AFUN2_003731		AMIN004083				
N8.HOG0003812	OG0002520	n0				AFUN2_010902		AMIN002455				
N8.HOG0003813	OG0002521	n4						AMIN014469				
N8.HOG0003814	OG0002521	n6				AFUN2_004278		AMIN016195				
N8.HOG0003815	OG0002522	n0				AFUN2_012949		AMIN011573				
N8.HOG0003816	OG0002523	n0				AFUN2_010125		AMIN011577				
N8.HOG0003817	OG0002524	n0				AFUN2_003821		AMIN005762				
N8.HOG0003818	OG0002525	n0				AFUN2_009480		AMIN002489				
N8.HOG0003819	OG0002526	n0				AFUN2_014120		AMIN007335				
N8.HOG0003820	OG0002527	n0				AFUN2_007929		AMIN002491				
N8.HOG0003821	OG0002528	n0				AFUN2_007868		AMIN002487				
N8.HOG0003822	OG0002529	n0				AFUN2_004395		AMIN002492				
N8.HOG0003823	OG0002530	n0				AFUN2_014003						
N8.HOG0003824	OG0002531	n0				AFUN2_011188		AMIN004362				
N8.HOG0003825	OG0002532	n6				AFUN2_014436		AMIN004396				
N8.HOG0003826	OG0002533	n0				AFUN2_007995		AMIN004381				
N8.HOG0003827	OG0002534	n0				AFUN2_008815		AMIN004387				
N8.HOG0003828	OG0002535	n0				AFUN2_011558		AMIN008704				
N8.HOG0003829	OG0002536	n0				AFUN2_009091		AMIN006013				
N8.HOG0003830	OG0002537	n0				AFUN2_002529		AMIN010044				
N8.HOG0003831	OG0002538	n0				AFUN2_004015						
N8.HOG0003832	OG0002539	n0				AFUN2_013756		AMIN006053				
N8.HOG0003833	OG0002540	n0				AFUN2_004624		AMIN009392				
N8.HOG0003834	OG0002541	n0				AFUN2_008245		AMIN006054				
N8.HOG0003835	OG0002542	n0				AFUN2_014755		AMIN001241				
N8.HOG0003836	OG0002543	n0				AFUN2_008789		AMIN005006				
N8.HOG0003837	OG0002544	n0				AFUN2_009477						
N8.HOG0003838	OG0002545	n0				AFUN2_007131		AMIN001870				
N8.HOG0003839	OG0002546	n0				AFUN2_005255		AMIN001864				
N8.HOG0003840	OG0002547	n0				AFUN2_010435		AMIN015940				
N8.HOG0003841	OG0002548	n0				AFUN2_004432		AMIN007530				
N8.HOG0003842	OG0002549	n0				AFUN2_008015		AMIN011310				
N8.HOG0003843	OG0002550	n0				AFUN2_003522		AMIN003151				
N8.HOG0003844	OG0002551	n0				AFUN2_008892		AMIN011312				
N8.HOG0003845	OG0002552	n0				AFUN2_009290		AMIN014858, AMIN011313				
N8.HOG0003846	OG0002553	n0				AFUN2_012815		AMIN007118				
N8.HOG0003847	OG0002554	n0				AFUN2_011321		AMIN004226				
N8.HOG0003848	OG0002555	n0				AFUN2_003777		AMIN002253				
N8.HOG0003849	OG0002556	n0				AFUN2_013106		AMIN006653				
N8.HOG0003850	OG0002557	n0						AMIN008590				
N8.HOG0003851	OG0002558	n0				AFUN2_006070		AMIN008583				
N8.HOG0003852	OG0002559	n0				AFUN2_012625		AMIN008589				
N8.HOG0003853	OG0002560	n0				AFUN2_001421		AMIN008588				
N8.HOG0003854	OG0002561	n0				AFUN2_009171		AMIN000589				
N8.HOG0003855	OG0002562	n0				AFUN2_002131		AMIN011371				
N8.HOG0003856	OG0002563	n0				AFUN2_009563		AMIN011370				
N8.HOG0003857	OG0002564	n0				AFUN2_010504		AMIN011353				
N8.HOG0003858	OG0002565	n0				AFUN2_013980		AMIN011363				
N8.HOG0003859	OG0002566	n0				AFUN2_011017		AMIN006891				
N8.HOG0003860	OG0002567	n0				AFUN2_002563		AMIN003796				
N8.HOG0003861	OG0002568	n0				AFUN2_007404		AMIN006893				
N8.HOG0003862	OG0002569	n0				AFUN2_010901		AMIN000355				
N8.HOG0003863	OG0002570	n0				AFUN2_001937		AMIN000278				
N8.HOG0003864	OG0002571	n0				AFUN2_000326		AMIN005833				
N8.HOG0003865	OG0002572	n0				AFUN2_012826		AMIN006489				
N8.HOG0003866	OG0002573	n0				AFUN2_007854		AMIN002529				
N8.HOG0003867	OG0002574	n0				AFUN2_008181		AMIN008249				
N8.HOG0003868	OG0002575	n0				AFUN2_003851		AMIN009035				
N8.HOG0003869	OG0002576	n0				AFUN2_000718		AMIN008271				
N8.HOG0003870	OG0002577	n0				AFUN2_004268		AMIN010282				
N8.HOG0003871	OG0002578	n0				AFUN2_012742		AMIN002167				
N8.HOG0003872	OG0002579	n0				AFUN2_012085						
N8.HOG0003873	OG0002580	n0				AFUN2_002571		AMIN003404				
N8.HOG0003874	OG0002581	n0				AFUN2_008378		AMIN005347				
N8.HOG0003875	OG0002582	n0				AFUN2_008203		AMIN010049				
N8.HOG0003876	OG0002583	n0				AFUN2_006789		AMIN003403				
N8.HOG0003877	OG0002584	n0				AFUN2_014653		AMIN004076				
N8.HOG0003878	OG0002585	n0				AFUN2_003858		AMIN004073				
N8.HOG0003879	OG0002586	n0				AFUN2_010397		AMIN011490				
N8.HOG0003880	OG0002587	n0				AFUN2_006823		AMIN008949				
N8.HOG0003881	OG0002588	n0				AFUN2_013035		AMIN008782				
N8.HOG0003882	OG0002589	n0				AFUN2_008149		AMIN008783				
N8.HOG0003883	OG0002590	n0				AFUN2_002729		AMIN008950				
N8.HOG0003884	OG0002591	n0				AFUN2_013261						
N8.HOG0003885	OG0002592	n0				AFUN2_004156		AMIN004695				
N8.HOG0003886	OG0002593	n0				AFUN2_003739		AMIN006339				
N8.HOG0003887	OG0002594	n0				AFUN2_004515		AMIN003323				
N8.HOG0003888	OG0002595	n0				AFUN2_010775		AMIN006078				
N8.HOG0003889	OG0002596	n0				AFUN2_004926		AMIN003619				
N8.HOG0003890	OG0002597	n0				AFUN2_002938		AMIN003620				
N8.HOG0003891	OG0002598	n0				AFUN2_002924		AMIN004018				
N8.HOG0003892	OG0002599	n0				AFUN2_011124		AMIN015923				
N8.HOG0003893	OG0002600	n0				AFUN2_005005		AMIN015924				
N8.HOG0003894	OG0002601	n0				AFUN2_014406		AMIN006837				
N8.HOG0003895	OG0002602	n0				AFUN2_003161		AMIN010944				
N8.HOG0003896	OG0002603	n0				AFUN2_002226		AMIN004127				
N8.HOG0003897	OG0002604	n0				AFUN2_009788		AMIN006087				
N8.HOG0003898	OG0002605	n0				AFUN2_001076		AMIN009833				
N8.HOG0003899	OG0002606	n0				AFUN2_001056		AMIN009832				
N8.HOG0003900	OG0002607	n0				AFUN2_013594		AMIN009545				
N8.HOG0003901	OG0002608	n0				AFUN2_013244		AMIN003729				
N8.HOG0003902	OG0002609	n0				AFUN2_006216		AMIN002372				
N8.HOG0003903	OG0002610	n0				AFUN2_010180		AMIN003714				
N8.HOG0003904	OG0002611	n0				AFUN2_001436		AMIN011652				
N8.HOG0003905	OG0002612	n0				AFUN2_011479		AMIN011508				
N8.HOG0003906	OG0002613	n0				AFUN2_001574		AMIN004934				
N8.HOG0003907	OG0002614	n0				AFUN2_006689		AMIN002669				
N8.HOG0003908	OG0002615	n0				AFUN2_005587		AMIN002668				
N8.HOG0003909	OG0002616	n0				AFUN2_000333		AMIN002672				
N8.HOG0003910	OG0002617	n0				AFUN2_001519		AMIN002670				
N8.HOG0003911	OG0002618	n0				AFUN2_000998		AMIN001113				
N8.HOG0003912	OG0002619	n0				AFUN2_001465		AMIN001114				
N8.HOG0003913	OG0002620	n0				AFUN2_013834		AMIN001116				
N8.HOG0003914	OG0002621	n0				AFUN2_001359		AMIN002733				
N8.HOG0003915	OG0002623	n0				AFUN2_012587		AMIN004787				
N8.HOG0003916	OG0002624	n0				AFUN2_012325		AMIN000756				
N8.HOG0003917	OG0002625	n0				AFUN2_009005		AMIN002657				
N8.HOG0003918	OG0002626	n0				AFUN2_002252		AMIN000888				
N8.HOG0003919	OG0002627	n0				AFUN2_005597		AMIN011232				
N8.HOG0003920	OG0002628	n0				AFUN2_012506		AMIN011231				
N8.HOG0003921	OG0002629	n0				AFUN2_008437		AMIN001681				
N8.HOG0003922	OG0002630	n0				AFUN2_002232		AMIN001679				
N8.HOG0003923	OG0002631	n0				AFUN2_012605		AMIN001412				
N8.HOG0003924	OG0002632	n0				AFUN2_011579		AMIN001042				
N8.HOG0003925	OG0002633	n0				AFUN2_001202		AMIN001045				
N8.HOG0003926	OG0002634	n0				AFUN2_010643		AMIN001044				
N8.HOG0003927	OG0002635	n0				AFUN2_008026		AMIN000221				
N8.HOG0003928	OG0002636	n0				AFUN2_001880		AMIN010091				
N8.HOG0003929	OG0002637	n0				AFUN2_001411		AMIN003770				
N8.HOG0003930	OG0002638	n0				AFUN2_010140		AMIN005121				
N8.HOG0003931	OG0002639	n0				AFUN2_009243		AMIN001069				
N8.HOG0003932	OG0002640	n0				AFUN2_008408		AMIN006692				
N8.HOG0003933	OG0002641	n7						AMIN006684				
N8.HOG0003934	OG0002641	n9						AMIN006685				
N8.HOG0003935	OG0002642	n0				AFUN2_014317		AMIN006688				
N8.HOG0003936	OG0002643	n0				AFUN2_007856		AMIN006689				
N8.HOG0003937	OG0002644	n0				AFUN2_003124		AMIN001876				
N8.HOG0003938	OG0002645	n0				AFUN2_000580		AMIN001880				
N8.HOG0003939	OG0002646	n0				AFUN2_008320		AMIN001885				
N8.HOG0003940	OG0002647	n0				AFUN2_005785		AMIN001875				
N8.HOG0003941	OG0002648	n0				AFUN2_012980		AMIN001879				
N8.HOG0003942	OG0002649	n0				AFUN2_004963		AMIN008458				
N8.HOG0003943	OG0002650	n0				AFUN2_006214		AMIN005790				
N8.HOG0003944	OG0002651	n0				AFUN2_005897		AMIN005073				
N8.HOG0003945	OG0002652	n0				AFUN2_000442		AMIN011599, AMIN011598				
N8.HOG0003946	OG0002653	n0				AFUN2_003976		AMIN004580				
N8.HOG0003947	OG0002654	n0				AFUN2_013034		AMIN002948				
N8.HOG0003948	OG0002655	n0				AFUN2_003350		AMIN002689				
N8.HOG0003949	OG0002656	n0				AFUN2_009210		AMIN002686				
N8.HOG0003950	OG0002657	n0				AFUN2_000495		AMIN009781				
N8.HOG0003951	OG0002658	n0				AFUN2_011581		AMIN001622				
N8.HOG0003952	OG0002659	n0				AFUN2_003252		AMIN006456				
N8.HOG0003953	OG0002660	n0				AFUN2_009623		AMIN002041				
N8.HOG0003954	OG0002661	n0				AFUN2_000798		AMIN007097, AMIN007098				
N8.HOG0003955	OG0002662	n0				AFUN2_004407, AFUN2_007660		AMIN009032				
N8.HOG0003956	OG0002663	n0				AFUN2_011132		AMIN004450				
N8.HOG0003957	OG0002664	n0				AFUN2_007956		AMIN006868				
N8.HOG0003958	OG0002665	n0				AFUN2_001562		AMIN001922				
N8.HOG0003959	OG0002666	n0				AFUN2_011732		AMIN007139				
N8.HOG0003960	OG0002667	n0				AFUN2_007232		AMIN010511				
N8.HOG0003961	OG0002668	n0				AFUN2_007667		AMIN016033				
N8.HOG0003962	OG0002669	n0				AFUN2_004858		AMIN016034				
N8.HOG0003963	OG0002670	n0				AFUN2_009227		AMIN003233				
N8.HOG0003964	OG0002671	n0				AFUN2_013545		AMIN010495				
N8.HOG0003965	OG0002672	n0				AFUN2_011171		AMIN010494				
N8.HOG0003966	OG0002673	n0				AFUN2_007471		AMIN005638, AMIN007214				
N8.HOG0003967	OG0002674	n0				AFUN2_005930		AMIN005408				
N8.HOG0003968	OG0002675	n0				AFUN2_003413		AMIN002103				
N8.HOG0003969	OG0002676	n0				AFUN2_009666		AMIN004810				
N8.HOG0003970	OG0002677	n0				AFUN2_004894		AMIN000564				
N8.HOG0003971	OG0002678	n0				AFUN2_008097		AMIN005440				
N8.HOG0003972	OG0002679	n0				AFUN2_002064		AMIN002313				
N8.HOG0003973	OG0002680	n0				AFUN2_011976		AMIN004559				
N8.HOG0003974	OG0002681	n0				AFUN2_011922		AMIN004485				
N8.HOG0003975	OG0002682	n0				AFUN2_010447		AMIN000460				
N8.HOG0003976	OG0002683	n0				AFUN2_009914		AMIN000462				
N8.HOG0003977	OG0002684	n0				AFUN2_010729		AMIN000459				
N8.HOG0003978	OG0002685	n0				AFUN2_014124		AMIN000473				
N8.HOG0003979	OG0002686	n0				AFUN2_012479		AMIN010189				
N8.HOG0003980	OG0002687	n0				AFUN2_005419		AMIN010592				
N8.HOG0003981	OG0002688	n0				AFUN2_011497		AMIN000488				
N8.HOG0003982	OG0002689	n0				AFUN2_007649		AMIN008405				
N8.HOG0003983	OG0002690	n0				AFUN2_000863		AMIN005250				
N8.HOG0003984	OG0002691	n0				AFUN2_003133		AMIN005152				
N8.HOG0003985	OG0002692	n0				AFUN2_003685		AMIN006720				
N8.HOG0003986	OG0002693	n0				AFUN2_011420		AMIN015806				
N8.HOG0003987	OG0002694	n0				AFUN2_005793		AMIN006014				
N8.HOG0003988	OG0002695	n0				AFUN2_000987		AMIN005181				
N8.HOG0003989	OG0002696	n0				AFUN2_009549		AMIN008021				
N8.HOG0003990	OG0002697	n0				AFUN2_010631		AMIN004640				
N8.HOG0003991	OG0002698	n0				AFUN2_013336		AMIN004649				
N8.HOG0003992	OG0002699	n0				AFUN2_011735		AMIN008313				
N8.HOG0003993	OG0002700	n0				AFUN2_002145		AMIN001982				
N8.HOG0003994	OG0002701	n0				AFUN2_000473		AMIN010180				
N8.HOG0003995	OG0002702	n0				AFUN2_011190		AMIN001989				
N8.HOG0003996	OG0002703	n0				AFUN2_012100		AMIN003839				
N8.HOG0003997	OG0002704	n0				AFUN2_000964		AMIN003838				
N8.HOG0003998	OG0002705	n0				AFUN2_006264		AMIN000007				
N8.HOG0003999	OG0002706	n0				AFUN2_007512		AMIN003101				
N8.HOG0004000	OG0002707	n0				AFUN2_013239		AMIN004601				
N8.HOG0004001	OG0002708	n0				AFUN2_010158		AMIN008346				
N8.HOG0004002	OG0002709	n0				AFUN2_002950		AMIN005436				
N8.HOG0004003	OG0002710	n0				AFUN2_010596		AMIN004046				
N8.HOG0004004	OG0002711	n0				AFUN2_000849		AMIN014455, AMIN005791				
N8.HOG0004005	OG0002712	n0				AFUN2_006802		AMIN009673				
N8.HOG0004006	OG0002713	n0				AFUN2_002926		AMIN007586				
N8.HOG0004007	OG0002714	n0				AFUN2_006313		AMIN009982				
N8.HOG0004008	OG0002715	n7						AMIN009980				
N8.HOG0004009	OG0002716	n0				AFUN2_006484		AMIN009981				
N8.HOG0004010	OG0002717	n0				AFUN2_003212		AMIN011618				
N8.HOG0004011	OG0002718	n0				AFUN2_010984		AMIN007720				
N8.HOG0004012	OG0002719	n0				AFUN2_009707		AMIN008569				
N8.HOG0004013	OG0002720	n0				AFUN2_002827		AMIN008568				
N8.HOG0004014	OG0002721	n0				AFUN2_002707		AMIN016272				
N8.HOG0004015	OG0002722	n0				AFUN2_001577		AMIN006179				
N8.HOG0004016	OG0002723	n0				AFUN2_003391		AMIN009577				
N8.HOG0004017	OG0002724	n0				AFUN2_003658		AMIN011172				
N8.HOG0004018	OG0002725	n0				AFUN2_010493		AMIN002805				
N8.HOG0004019	OG0002726	n0				AFUN2_014761		AMIN001138				
N8.HOG0004020	OG0002727	n0				AFUN2_006376		AMIN004611				
N8.HOG0004021	OG0002728	n0				AFUN2_009112		AMIN006512				
N8.HOG0004022	OG0002729	n0				AFUN2_009087		AMIN006516				
N8.HOG0004023	OG0002730	n0				AFUN2_010978		AMIN006511				
N8.HOG0004024	OG0002731	n0				AFUN2_008226		AMIN006517				
N8.HOG0004025	OG0002732	n0				AFUN2_003361		AMIN011475				
N8.HOG0004026	OG0002733	n0				AFUN2_000784		AMIN016090				
N8.HOG0004027	OG0002734	n0				AFUN2_009929		AMIN000353				
N8.HOG0004028	OG0002735	n0				AFUN2_004519		AMIN000351				
N8.HOG0004029	OG0002736	n0				AFUN2_004479		AMIN009072				
N8.HOG0004030	OG0002737	n0				AFUN2_007691		AMIN006310				
N8.HOG0004031	OG0002738	n0				AFUN2_002939		AMIN006303				
N8.HOG0004032	OG0002739	n0				AFUN2_003657		AMIN007436				
N8.HOG0004033	OG0002740	n0				AFUN2_013000		AMIN006972				
N8.HOG0004034	OG0002741	n0				AFUN2_003882		AMIN008691				
N8.HOG0004035	OG0002742	n0				AFUN2_002238		AMIN008115				
N8.HOG0004036	OG0002743	n0				AFUN2_001184		AMIN008341				
N8.HOG0004037	OG0002744	n0				AFUN2_008151		AMIN002086				
N8.HOG0004038	OG0002745	n0						AMIN004043				
N8.HOG0004039	OG0002746	n0				AFUN2_014381		AMIN000786				
N8.HOG0004040	OG0002747	n0				AFUN2_002515		AMIN005279				
N8.HOG0004041	OG0002748	n0				AFUN2_011830		AMIN004009				
N8.HOG0004042	OG0002749	n0				AFUN2_000362		AMIN010564				
N8.HOG0004043	OG0002750	n0				AFUN2_010921		AMIN003185				
N8.HOG0004044	OG0002751	n0				AFUN2_010175		AMIN002613				
N8.HOG0004045	OG0002752	n0				AFUN2_010687		AMIN002611				
N8.HOG0004046	OG0002753	n0				AFUN2_013326		AMIN006807				
N8.HOG0004047	OG0002754	n0				AFUN2_006548		AMIN000694				
N8.HOG0004048	OG0002755	n0				AFUN2_010135		AMIN005281				
N8.HOG0004049	OG0002756	n0				AFUN2_003475		AMIN007561				
N8.HOG0004050	OG0002757	n0				AFUN2_008868		AMIN007558				
N8.HOG0004051	OG0002758	n0				AFUN2_000727		AMIN010190				
N8.HOG0004052	OG0002759	n0				AFUN2_013349		AMIN010187				
N8.HOG0004053	OG0002760	n0				AFUN2_010392		AMIN010188				
N8.HOG0004054	OG0002761	n0				AFUN2_011698		AMIN007948				
N8.HOG0004055	OG0002762	n0				AFUN2_003237		AMIN006351				
N8.HOG0004056	OG0002763	n8						AMIN006357				
N8.HOG0004057	OG0002763	n9						AMIN006356				
N8.HOG0004058	OG0002764	n0				AFUN2_002985		AMIN011255				
N8.HOG0004059	OG0002765	n0				AFUN2_006741		AMIN011404				
N8.HOG0004060	OG0002766	n0				AFUN2_009123		AMIN008445				
N8.HOG0004061	OG0002767	n0				AFUN2_012215		AMIN010340				
N8.HOG0004062	OG0002768	n0				AFUN2_013133		AMIN010336				
N8.HOG0004063	OG0002769	n0				AFUN2_011512		AMIN010338				
N8.HOG0004064	OG0002770	n0				AFUN2_005894		AMIN011256				
N8.HOG0004065	OG0002771	n0				AFUN2_000488		AMIN004922				
N8.HOG0004066	OG0002772	n0				AFUN2_010406		AMIN004567				
N8.HOG0004067	OG0002773	n0				AFUN2_007953		AMIN005782				
N8.HOG0004068	OG0002774	n0				AFUN2_004394		AMIN002380				
N8.HOG0004069	OG0002775	n0				AFUN2_014558		AMIN007520				
N8.HOG0004070	OG0002776	n0				AFUN2_005386		AMIN000503				
N8.HOG0004071	OG0002777	n0				AFUN2_010184		AMIN000446				
N8.HOG0004072	OG0002778	n0				AFUN2_012069		AMIN015518				
N8.HOG0004073	OG0002779	n0				AFUN2_009755		AMIN006876				
N8.HOG0004074	OG0002780	n0				AFUN2_007383		AMIN016126				
N8.HOG0004075	OG0002781	n0				AFUN2_009294		AMIN006098				
N8.HOG0004076	OG0002782	n0				AFUN2_010463		AMIN007279				
N8.HOG0004077	OG0002783	n0				AFUN2_005533		AMIN001068				
N8.HOG0004078	OG0002784	n0				AFUN2_013444		AMIN005460				
N8.HOG0004079	OG0002785	n0				AFUN2_004449		AMIN004251				
N8.HOG0004080	OG0002786	n0				AFUN2_001771		AMIN006124				
N8.HOG0004081	OG0002787	n0				AFUN2_001970		AMIN009223				
N8.HOG0004082	OG0002788	n0				AFUN2_005300		AMIN001969				
N8.HOG0004083	OG0002789	n0				AFUN2_006931		AMIN007472, AMIN007469				
N8.HOG0004084	OG0002790	n0				AFUN2_001278		AMIN004735				
N8.HOG0004085	OG0002791	n0				AFUN2_013278		AMIN010687				
N8.HOG0004086	OG0002792	n0				AFUN2_005351		AMIN000749				
N8.HOG0004087	OG0002793	n0				AFUN2_002968		AMIN002647				
N8.HOG0004088	OG0002794	n0				AFUN2_007945		AMIN005274				
N8.HOG0004089	OG0002795	n0				AFUN2_000343		AMIN008216				
N8.HOG0004090	OG0002796	n2				AFUN2_002949						
N8.HOG0004091	OG0002797	n0				AFUN2_010149		AMIN015800				
N8.HOG0004092	OG0002798	n6				AFUN2_014651		AMIN014006				
N8.HOG0004093	OG0002798	n9						AMIN000087				
N8.HOG0004094	OG0002799	n5				AFUN2_000944		AMIN001234				
N8.HOG0004095	OG0002799	n8						AMIN001235				
N8.HOG0004096	OG0002800	n0				AFUN2_011971		AMIN011385				
N8.HOG0004097	OG0002801	n0				AFUN2_010732		AMIN011387				
N8.HOG0004098	OG0002802	n0				AFUN2_005985		AMIN006562				
N8.HOG0004099	OG0002803	n0				AFUN2_013902		AMIN005241				
