HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N3.HOG0001929	OG0000943	n2	AAEL000781	LOC109420299							CQUJHB014395	
N3.HOG0001930	OG0000943	n4	AAEL005040	LOC109416793							CQUJHB007606, CQUJHB001770	
N3.HOG0001931	OG0000944	n2	AAEL001227	LOC109399785							CQUJHB016531	
N3.HOG0001932	OG0000945	n0	AAEL001448	LOC109403566							CQUJHB009634	
N3.HOG0001933	OG0000946	n0	AAEL001483	LOC109401384, LOC134287951							CQUJHB001073	
N3.HOG0001934	OG0000947	n0	AAEL001514, AAEL002623	LOC109431530, LOC115257508							CQUJHB014338, CQUJHB009540, CQUJHB002226	
N3.HOG0001935	OG0000948	n0	AAEL001646	LOC109419064							CQUJHB004396, CQUJHB011163	
N3.HOG0001936	OG0000949	n0	AAEL027778, AAEL001710	LOC109402335							CQUJHB014138	
N3.HOG0001937	OG0000950	n1	AAEL002185	LOC109421235							CQUJHB007492	
N3.HOG0001938	OG0000950	n5	AAEL023215	LOC115265524							CQUJHB018106	
N3.HOG0001939	OG0000951	n0	AAEL002269	LOC115261050							CQUJHB005663	
N3.HOG0001940	OG0000952	n0	AAEL002435	LOC109432985							CQUJHB017278	
N3.HOG0001941	OG0000953	n2	AAEL002531	LOC109398420							CQUJHB003522	
N3.HOG0001942	OG0000953	n4	AAEL002514	LOC109409416							CQUJHB013131, CQUJHB000138, CQUJHB007179	
N3.HOG0001943	OG0000954	n9		LOC109398396								
N3.HOG0001944	OG0000954	n11		LOC115260031								
N3.HOG0001945	OG0000955	n0	AAEL002574, AAEL002555	LOC109419793, LOC109425332, LOC109419787, LOC115259537							CQUJHB014863	
N3.HOG0001946	OG0000956	n0	AAEL002721	LOC109401226, LOC109621887							CQUJHB008114	
N3.HOG0001947	OG0000957	n3	AAEL002731	LOC115267122, LOC109410200							CQUJHB008389	
N3.HOG0001948	OG0000957	n10									CQUJHB016063	
N3.HOG0001949	OG0000958	n0	AAEL002924	LOC109416544							CQUJHB003261	
N3.HOG0001950	OG0000959	n0	AAEL002998, AAEL022096	LOC109419225							CQUJHB002198	
N3.HOG0001951	OG0000960	n0	AAEL003014	LOC109419243							CQUJHB012755	
N3.HOG0001952	OG0000961	n10	AAEL003056	LOC109414235							CQUJHB004963	
N3.HOG0001953	OG0000961	n12	AAEL003066								CQUJHB007561	
N3.HOG0001954	OG0000962	n0	AAEL003206	LOC109430338, LOC134286626							CQUJHB009877, CQUJHB015515, CQUJHB011384, CQUJHB008236	
N3.HOG0001955	OG0000963	n0	AAEL024398, AAEL003373	LOC109399713							CQUJHB009639	
N3.HOG0001956	OG0000964	n0	AAEL003424	LOC109399631							CQUJHB008744, CQUJHB010722	
N3.HOG0001957	OG0000965	n8	AAEL011715	LOC115270143							CQUJHB017790	
N3.HOG0001958	OG0000965	n10	AAEL003756	LOC134285661							CQUJHB006908, CQUJHB007964	
N3.HOG0001959	OG0000966	n9	AAEL003961	LOC109422321							CQUJHB016172	
N3.HOG0001960	OG0000966	n11	AAEL003959	LOC109422323							CQUJHB017954	
N3.HOG0001961	OG0000967	n2	AAEL004021	LOC109406478							CQUJHB005852	
N3.HOG0001962	OG0000967	n10	AAEL004003									
N3.HOG0001963	OG0000968	n0	AAEL004167	LOC109431125							CQUJHB014690	
N3.HOG0001964	OG0000969	n0	AAEL025999, AAEL004175	LOC134285741, LOC115260841, LOC115261960, LOC134288856, LOC109416926							CQUJHB015784	
N3.HOG0001965	OG0000970	n0	AAEL004397	LOC134284886, LOC134284891							CQUJHB014664, CQUJHB011743	
N3.HOG0001966	OG0000971	n0	AAEL004512, AAEL004519, AAEL006603, AAEL023280, AAEL019644, AAEL019645	LOC109397522, LOC115258564, LOC109429836, LOC109416984, LOC109415743, LOC109416970, LOC109416972							CQUJHB006623	
N3.HOG0001967	OG0000972	n8	AAEL010716	LOC109428891							CQUJHB018311	
N3.HOG0001968	OG0000972	n10	AAEL004523	LOC109397524, LOC115258581							CQUJHB012214	
N3.HOG0001969	OG0000973	n0	AAEL004572	LOC109400410, LOC134283973							CQUJHB016185	
N3.HOG0001970	OG0000974	n0	AAEL005017	LOC109429695							CQUJHB003428	
N3.HOG0001971	OG0000975	n0	AAEL005079, AAEL005073, AAEL023627, AAEL012510	LOC109420491, LOC109402579, LOC109402586								
N3.HOG0001972	OG0000976	n0	AAEL005174	LOC109409684							CQUJHB001997, CQUJHB005014	
N3.HOG0001973	OG0000977	n0	AAEL005356	LOC109419129							CQUJHB010487, CQUJHB018398, CQUJHB004772, CQUJHB003256, CQUJHB012401	
N3.HOG0001974	OG0000978	n0	AAEL005368	LOC115255109							CQUJHB014489	
N3.HOG0001975	OG0000979	n0	AAEL024751, AAEL005386	LOC109408318							CQUJHB010582	
N3.HOG0001976	OG0000980	n0	AAEL005522	LOC109431120							CQUJHB005278	
N3.HOG0001977	OG0000981	n0	AAEL005710, AAEL020038	LOC109399339, LOC115268984, LOC109433343, LOC109399341, LOC109399329, LOC109399333, LOC109433394, LOC109433346, LOC109399335, LOC109399330, LOC115266474, LOC109433382								
N3.HOG0001978	OG0000982	n3		LOC109422812								
N3.HOG0001979	OG0000982	n6	AAEL005773	LOC134285200							CQUJHB016893	
N3.HOG0001980	OG0000983	n3	AAEL005792	LOC115257625								
N3.HOG0001981	OG0000983	n8	AAEL019781	LOC109430290							CQUJHB012820	
N3.HOG0001982	OG0000984	n0	AAEL005972	LOC109621675							CQUJHB009150	
N3.HOG0001983	OG0000985	n0	AAEL005997, AAEL025330	LOC109402823, LOC115271096							CQUJHB005271	
N3.HOG0001984	OG0000986	n0	AAEL006467, AAEL006471, AAEL006458	LOC109405691, LOC109399915, LOC109405647							CQUJHB011518	
N3.HOG0001985	OG0000987	n2	AAEL006526	LOC109411688							CQUJHB008220	
N3.HOG0001986	OG0000987	n10	AAEL006535	LOC109404615							CQUJHB018430, CQUJHB004952	
N3.HOG0001987	OG0000988	n7	AAEL006617	LOC109398322							CQUJHB003586	
N3.HOG0001988	OG0000988	n9	AAEL006630	LOC109398331, LOC109398282							CQUJHB006502, CQUJHB005034	
N3.HOG0001989	OG0000989	n0	AAEL006776	LOC109418806							CQUJHB003833	
N3.HOG0001990	OG0000990	n2	AAEL006930	LOC109420732							CQUJHB005827	
N3.HOG0001991	OG0000990	n4	AAEL027765, AAEL007696	LOC109411712							CQUJHB004540	
N3.HOG0001992	OG0000991	n1	AAEL007057	LOC109623333							CQUJHB002743	
N3.HOG0001993	OG0000991	n4	AAEL007926	LOC109424680							CQUJHB003449	
N3.HOG0001994	OG0000992	n2	AAEL007109	LOC109431737							CQUJHB002157	
N3.HOG0001995	OG0000992	n4	AAEL015527	LOC109424145							CQUJHB000145	
N3.HOG0001996	OG0000993	n0	AAEL007281	LOC115261560								
N3.HOG0001997	OG0000994	n0	AAEL007407	LOC109413053							CQUJHB002391	
N3.HOG0001998	OG0000995	n0	AAEL007469	LOC109397902							CQUJHB013694	
N3.HOG0001999	OG0000996	n0	AAEL007544	LOC109407247							CQUJHB015466	
N3.HOG0002000	OG0000997	n0	AAEL007631	LOC115254240							CQUJHB004237	
N3.HOG0002001	OG0000998	n0	AAEL007692, AAEL020254, AAEL024197, AAEL019534	LOC109403247, LOC109425394							CQUJHB012886	
N3.HOG0002002	OG0000999	n0	AAEL007794	LOC115267533							CQUJHB014645	
N3.HOG0002003	OG0001000	n0	AAEL024196, AAEL007880	LOC109410626							CQUJHB012706	
N3.HOG0002004	OG0001001	n0	AAEL007882	LOC109410638, LOC109433503							CQUJHB007634	
N3.HOG0002005	OG0001002	n4	AAEL007903	LOC109420451							CQUJHB006242	
N3.HOG0002006	OG0001002	n6	AAEL007911	LOC109411748							CQUJHB004437	
N3.HOG0002007	OG0001003	n0	AAEL008097, AAEL013628, AAEL013623	LOC115255731, LOC109401885							CQUJHB010786, CQUJHB001291, CQUJHB006893	
N3.HOG0002008	OG0001004	n0	AAEL008220	LOC109431947							CQUJHB008887	
N3.HOG0002009	OG0001005	n0	AAEL008341	LOC109402076							CQUJHB009416	
N3.HOG0002010	OG0001006	n8	AAEL008350	LOC109427352							CQUJHB005281	
N3.HOG0002011	OG0001006	n10	AAEL008346, AAEL023131	LOC109427351							CQUJHB001670	
N3.HOG0002012	OG0001007	n0	AAEL008658	LOC109398853							CQUJHB017109	
N3.HOG0002013	OG0001008	n2	AAEL008779	LOC109424249							CQUJHB004423	
N3.HOG0002014	OG0001008	n4	AAEL021957, AAEL014231	LOC109431053							CQUJHB018152	
N3.HOG0002015	OG0001009	n0	AAEL022297, AAEL008963	LOC109427406, LOC109410125							CQUJHB006049	
N3.HOG0002016	OG0001010	n0	AAEL009017	LOC109428446							CQUJHB008609, CQUJHB010465	
N3.HOG0002017	OG0001011	n0	AAEL009114	LOC109425486, LOC109399007							CQUJHB006775	
N3.HOG0002018	OG0001012	n0	AAEL009120	LOC109421550							CQUJHB007749	
N3.HOG0002019	OG0001013	n7	AAEL009150	LOC109405326, LOC134284674							CQUJHB008606	
N3.HOG0002020	OG0001013	n11									CQUJHB009163	
N3.HOG0002021	OG0001014	n0	AAEL009160	LOC109403563							CQUJHB000862, CQUJHB018422, CQUJHB002738, CQUJHB007997	
N3.HOG0002022	OG0001015	n0	AAEL009182	LOC109426817							CQUJHB005079	
N3.HOG0002023	OG0001016	n0	AAEL009449, AAEL013018	LOC109423112, LOC109419080							CQUJHB012911	
N3.HOG0002024	OG0001017	n0	AAEL009473	LOC109406871, LOC134284967							CQUJHB004504	
N3.HOG0002025	OG0001018	n0	AAEL009475	LOC109432961							CQUJHB015199, CQUJHB006119	
N3.HOG0002026	OG0001019	n0	AAEL009537	LOC109431255							CQUJHB017240	
N3.HOG0002027	OG0001020	n0	AAEL009772	LOC109422119							CQUJHB011426	
N3.HOG0002028	OG0001021	n0	AAEL017022, AAEL009852	LOC109419157, LOC109427981							CQUJHB014949	
N3.HOG0002029	OG0001022	n9	AAEL015139	LOC134287968							CQUJHB008189	
N3.HOG0002030	OG0001022	n11	AAEL009956	LOC134287970							CQUJHB009115	
N3.HOG0002031	OG0001023	n0	AAEL010094	LOC115270215							CQUJHB014680	
N3.HOG0002032	OG0001024	n0	AAEL010139, AAEL020990, AAEL024387	LOC115255616, LOC115256844							CQUJHB008615	
N3.HOG0002033	OG0001025	n0	AAEL027157, AAEL010166	LOC109422710							CQUJHB005668, CQUJHB013040, CQUJHB004270, CQUJHB015661, CQUJHB014308	
N3.HOG0002034	OG0001026	n0	AAEL010318, AAEL027737	LOC109407505							CQUJHB010510	
N3.HOG0002035	OG0001027	n2	AAEL019901	LOC115262720							CQUJHB003034	
N3.HOG0002036	OG0001027	n10	AAEL010859									
N3.HOG0002037	OG0001028	n3	AAEL021538	LOC109398974							CQUJHB005131	
N3.HOG0002038	OG0001028	n5	AAEL010924	LOC115258403							CQUJHB007966	
N3.HOG0002039	OG0001029	n0	AAEL011019	LOC115256872, LOC109422006							CQUJHB013179	
N3.HOG0002040	OG0001030	n0	AAEL011211	LOC109422466							CQUJHB004864	
N3.HOG0002041	OG0001031	n0	AAEL011333	LOC109410546							CQUJHB007639	
N3.HOG0002042	OG0001032	n8	AAEL011406	LOC109426306							CQUJHB005167, CQUJHB007849	
N3.HOG0002043	OG0001032	n11	AAEL014944	LOC109411963							CQUJHB005901	
N3.HOG0002044	OG0001033	n0	AAEL011543	LOC109424634							CQUJHB008878, CQUJHB003193	
N3.HOG0002045	OG0001034	n0	AAEL011815	LOC109405749							CQUJHB008761	
N3.HOG0002046	OG0001035	n7	AAEL016975	LOC109430115							CQUJHB014148	
N3.HOG0002047	OG0001035	n9	AAEL011889, AAEL011891	LOC115266823, LOC109430134							CQUJHB012364	
N3.HOG0002048	OG0001036	n0	AAEL011898	LOC115254170							CQUJHB009624	
N3.HOG0002049	OG0001037	n2	AAEL012057	LOC109409116							CQUJHB010944	
N3.HOG0002050	OG0001037	n11		LOC134287585							CQUJHB016163	
N3.HOG0002051	OG0001038	n0	AAEL012095	LOC109402168							CQUJHB012793	
N3.HOG0002052	OG0001039	n0	AAEL012206	LOC109419299							CQUJHB012892	
N3.HOG0002053	OG0001040	n5		LOC109431811								
N3.HOG0002054	OG0001040	n7	AAEL012262	LOC134288764							CQUJHB014554	
N3.HOG0002055	OG0001041	n2	AAEL012342	LOC134287945							CQUJHB004800	
N3.HOG0002056	OG0001041	n4	AAEL015326	LOC109398433							CQUJHB014502, CQUJHB014637, CQUJHB014731	
N3.HOG0002057	OG0001042	n0	AAEL012351	LOC109406257							CQUJHB011988, CQUJHB007438	
N3.HOG0002058	OG0001043	n0	AAEL025613, AAEL012417	LOC109430472							CQUJHB014003	
N3.HOG0002059	OG0001044	n2	AAEL012538	LOC109426969							CQUJHB009456	
N3.HOG0002060	OG0001044	n10	AAEL012763	LOC109430475							CQUJHB009570	
N3.HOG0002061	OG0001045	n0	AAEL012740	LOC109416816, LOC109398231							CQUJHB002304	
N3.HOG0002062	OG0001046	n0	AAEL012859, AAEL012864	LOC109412738							CQUJHB014333, CQUJHB005302, CQUJHB006810	
N3.HOG0002063	OG0001047	n0	AAEL012886	LOC109419295							CQUJHB002752	
N3.HOG0002064	OG0001048	n0	AAEL013052	LOC109424711, LOC134291622							CQUJHB006541, CQUJHB015947, CQUJHB017293	
N3.HOG0002065	OG0001049	n0	AAEL013102	LOC109401184							CQUJHB007601	
N3.HOG0002066	OG0001050	n9	AAEL013109	LOC109431503							CQUJHB008829	
N3.HOG0002067	OG0001050	n11	AAEL013111	LOC109431497							CQUJHB004223	
N3.HOG0002068	OG0001051	n0	AAEL013365	LOC134285936, LOC109417138, LOC115258522, LOC109417139, LOC115258481							CQUJHB004689, CQUJHB017302	
N3.HOG0002069	OG0001052	n0	AAEL017129, AAEL016981, AAEL013507	LOC109402125, LOC109426304, LOC109414782								
N3.HOG0002070	OG0001053	n0	AAEL013961	LOC134289431							CQUJHB012825	
N3.HOG0002071	OG0001054	n0	AAEL014102	LOC109431822							CQUJHB008911	
N3.HOG0002072	OG0001055	n0	AAEL014702	LOC134284918, LOC109397852							CQUJHB000174	
N3.HOG0002073	OG0001056	n3		LOC109415291								
N3.HOG0002074	OG0001056	n7	AAEL015064	LOC109424859							CQUJHB011726	
N3.HOG0002075	OG0001057	n5	AAEL019768	LOC115267651								
N3.HOG0002076	OG0001057	n7	AAEL015637, AAEL019767	LOC109430321							CQUJHB006290	
N3.HOG0002077	OG0001058	n0	AAEL024802, AAEL018061, AAEL017349, AAEL026215	LOC109413676, LOC109413675							CQUJHB003510	
N3.HOG0002078	OG0001059	n8	AAEL024164	LOC109397930, LOC109397925							CQUJHB001699	
N3.HOG0002079	OG0001059	n11	AAEL017458	LOC109622058							CQUJHB008683	
N3.HOG0002080	OG0001060	n0	AAEL017508	LOC109423623							CQUJHB002435	
N3.HOG0002081	OG0001061	n0	AAEL018154	LOC134286357, LOC109411791							CQUJHB012829	
N3.HOG0002082	OG0001062	n1	AAEL018240	LOC109432868							CQUJHB018401	
N3.HOG0002083	OG0001062	n10		LOC134287037							CQUJHB001563	
N3.HOG0002084	OG0001063	n0	AAEL018294	LOC109427199							CQUJHB000027	
N3.HOG0002085	OG0001064	n0	AAEL018326	LOC109406424							CQUJHB005644	
N3.HOG0002086	OG0001065	n0	AAEL019424	LOC109415434							CQUJHB012881	
N3.HOG0002087	OG0001066	n0	AAEL019433	LOC109622760, LOC134285574							CQUJHB010424	
N3.HOG0002088	OG0001067	n0	AAEL019479	LOC109398937							CQUJHB014809	
N3.HOG0002089	OG0001068	n2	AAEL024780									
N3.HOG0002090	OG0001068	n5	AAEL019499	LOC109415536							CQUJHB004688	
N3.HOG0002091	OG0001069	n0	AAEL019505	LOC115269359							CQUJHB017320, CQUJHB003270	
N3.HOG0002092	OG0001070	n8		LOC109419096								
N3.HOG0002093	OG0001071	n3	AAEL019556	LOC109621286, LOC109415957							CQUJHB008812	
N3.HOG0002094	OG0001071	n7									CQUJHB013112	
N3.HOG0002095	OG0001072	n3		LOC115255409								
N3.HOG0002096	OG0001072	n7	AAEL019652	LOC134288767							CQUJHB018472	
N3.HOG0002097	OG0001073	n0	AAEL019733, AAEL027627	LOC109428467							CQUJHB016253	
N3.HOG0002098	OG0001074	n0	AAEL019735	LOC109397885							CQUJHB017478, CQUJHB013073	
N3.HOG0002099	OG0001075	n9		LOC134291882								
N3.HOG0002100	OG0001075	n11		LOC109622353								
N3.HOG0002101	OG0001076	n0	AAEL019765	LOC109431918							CQUJHB014057	
N3.HOG0002102	OG0001077	n0	AAEL019801	LOC109424682, LOC134284300							CQUJHB017342	
N3.HOG0002103	OG0001078	n0	AAEL019833	LOC109420654							CQUJHB000845	
N3.HOG0002104	OG0001079	n1		LOC109414963								
N3.HOG0002105	OG0001079	n5	AAEL019846	LOC109415153								
N3.HOG0002106	OG0001080	n0	AAEL019851	LOC109405099							CQUJHB005199	
N3.HOG0002107	OG0001081	n0	AAEL019863, AAEL026810	LOC109404941, LOC134286822							CQUJHB001310	
N3.HOG0002108	OG0001082	n0	AAEL026588, AAEL019900	LOC109406965							CQUJHB008406	
N3.HOG0002109	OG0001083	n0	AAEL019907	LOC109409390							CQUJHB007924	
N3.HOG0002110	OG0001084	n7	AAEL019913									
N3.HOG0002111	OG0001084	n10	AAEL019912									
N3.HOG0002112	OG0001085	n3	AAEL019937	LOC109422303								
N3.HOG0002113	OG0001085	n6	AAEL019938	LOC109424401								
N3.HOG0002114	OG0001086	n0	AAEL019939	LOC109414826							CQUJHB017140	
N3.HOG0002115	OG0001087	n5	AAEL019985								CQUJHB012362	
N3.HOG0002116	OG0001087	n6	AAEL022726	LOC109420026							CQUJHB013935	
N3.HOG0002117	OG0001088	n0	AAEL020127								CQUJHB013090	
N3.HOG0002118	OG0001089	n0	AAEL020142, AAEL026358, AAEL025615	LOC109422600, LOC115257342, LOC115260987, LOC109401078, LOC134290065, LOC115268026, LOC115261900, LOC109425487, LOC134285830, LOC134291583, LOC115260576								
N3.HOG0002119	OG0001090	n0	AAEL020559	LOC109422192							CQUJHB009490	
N3.HOG0002120	OG0001091	n0	AAEL020586	LOC109401617							CQUJHB012191	
N3.HOG0002121	OG0001092	n0	AAEL021335, AAEL027155, AAEL024693	LOC134285075, LOC109409419							CQUJHB010151	
N3.HOG0002122	OG0001093	n0	AAEL021657	LOC134285054, LOC134287357, LOC134291674, LOC134288150, LOC134291185, LOC134285990, LOC134284048, LOC134290084, LOC134286176, LOC134285839, LOC134287544, LOC134284129, LOC134284963								
N3.HOG0002123	OG0001094	n0	AAEL022196								CQUJHB012076	
N3.HOG0002124	OG0001095	n0	AAEL022262	LOC115254947							CQUJHB001970	
N3.HOG0002125	OG0001096	n9	AAEL022548	LOC115260715							CQUJHB009987	
N3.HOG0002126	OG0001096	n11	AAEL022931	LOC115267137							CQUJHB004050	
N3.HOG0002127	OG0001097	n0	AAEL022895, AAEL025283, AAEL027544	LOC109409190							CQUJHB013069	
N3.HOG0002128	OG0001098	n0	AAEL023100	LOC109419910, LOC134287707							CQUJHB013863	
N3.HOG0002129	OG0001099	n0	AAEL023698	LOC109400772, LOC109421473, LOC115258782, LOC134287043, LOC115256029, LOC134287752, LOC134291331, LOC109400027, LOC134285318, LOC134285317, LOC109422840, LOC134285960, LOC109408716								
N3.HOG0002130	OG0001100	n0	AAEL023718	LOC109423590, LOC109402455							CQUJHB004235, CQUJHB004005, CQUJHB000724, CQUJHB015039, CQUJHB003612, CQUJHB017623, CQUJHB015321, CQUJHB018048, CQUJHB010935, CQUJHB016408, CQUJHB004228	
N3.HOG0002131	OG0001101	n0	AAEL024796, AAEL027832, AAEL027728, AAEL023898	LOC109410008							CQUJHB001198	
N3.HOG0002132	OG0001102	n0	AAEL024145	LOC109403065							CQUJHB002778	
N3.HOG0002133	OG0001103	n0	AAEL024441	LOC109427539							CQUJHB018442	
N3.HOG0002134	OG0001104	n0	AAEL024560	LOC109405980, LOC115260266								
N3.HOG0002135	OG0001105	n0	AAEL024627	LOC109405833							CQUJHB000989	
N3.HOG0002136	OG0001106	n3	AAEL024632	LOC109400621							CQUJHB013092	
N3.HOG0002137	OG0001106	n10									CQUJHB018273	
N3.HOG0002138	OG0001107	n0	AAEL024641	LOC109433280							CQUJHB000759	
N3.HOG0002139	OG0001108	n0	AAEL025162	LOC115254900, LOC109409652, LOC134291276, LOC134284911, LOC134290489, LOC134290427, LOC134285422, LOC134290277, LOC134290662, LOC134285208, LOC109416656, LOC134291445, LOC134288888								
N3.HOG0002140	OG0001109	n0	AAEL025245	LOC109432525							CQUJHB008455	
N3.HOG0002141	OG0001110	n0	AAEL025903	LOC134286761, LOC109403813							CQUJHB014045	
N3.HOG0002142	OG0001111	n0	AAEL025977	LOC109431650							CQUJHB011303	
N3.HOG0002143	OG0001112	n0	AAEL026409	LOC109422256							CQUJHB008113	
N3.HOG0002144	OG0001113	n4									CQUJHB010864	
N3.HOG0002145	OG0001113	n6									CQUJHB007943, CQUJHB007461	
N3.HOG0002146	OG0001114	n1	AAEL026891									
N3.HOG0002147	OG0001114	n7		LOC134284397							CQUJHB015855, CQUJHB007919, CQUJHB017843, CQUJHB000278	
N3.HOG0002148	OG0001114	n11		LOC134286609, LOC134290736							CQUJHB012134	
N3.HOG0002149	OG0001115	n0	AAEL027099	LOC109404189								
N3.HOG0002150	OG0001116	n0		LOC109401263, LOC109403007, LOC109397437, LOC109423244, LOC134286367, LOC109425059, LOC109408245, LOC134290302, LOC115269648, LOC134286531, LOC115254527, LOC109428804, LOC109621774, LOC109417294								
N3.HOG0002151	OG0001117	n0		LOC109407121, LOC134291473, LOC115255014, LOC134285081, LOC109430683, LOC115268186, LOC109399044, LOC109428065, LOC115264022, LOC134290442, LOC109407066, LOC109409531, LOC134286451, LOC134291223								
N3.HOG0002152	OG0001118	n0		LOC109424087, LOC109422074, LOC134285011, LOC134285010, LOC115256855, LOC109422075, LOC109401090, LOC109422068, LOC109422069, LOC134288638, LOC109422070, LOC109414919, LOC134288632, LOC109422078								
N3.HOG0002153	OG0001119	n0		LOC134291218, LOC134286900, LOC134288345, LOC134292109, LOC109432351, LOC134286619, LOC134289914, LOC109423045, LOC134292015, LOC134290097, LOC134284305, LOC134288942, LOC134285198, LOC134288089								
N3.HOG0002154	OG0001120	n0		LOC134288586, LOC109427826, LOC115266680, LOC115265003, LOC134290961							CQUJHB002023, CQUJHB001732	
N3.HOG0002155	OG0001121	n0		LOC134286352, LOC134288256, LOC134286946, LOC115265482, LOC134289552, LOC134286444, LOC109431740, LOC134290355, LOC134290998, LOC134287695, LOC134286482, LOC134290526, LOC134287942, LOC134286945								
N3.HOG0002156	OG0001122	n0		LOC134290165, LOC134288990, LOC134286571, LOC134286360, LOC134286867, LOC134284649, LOC134288240, LOC134290444, LOC134288041, LOC134290716, LOC134289024, LOC134284173, LOC134290143, LOC134285970								
N3.HOG0002157	OG0001123	n0		LOC134284832, LOC134286670								
N3.HOG0002158	OG0001124	n0		LOC134289692, LOC134286774, LOC134289029, LOC134286773, LOC134291093, LOC134290067, LOC134285563, LOC134287435, LOC134287162, LOC134286027, LOC134291187, LOC134288615, LOC134287185, LOC134289691								
N3.HOG0002159	OG0001125	n0		LOC134286518							CQUJHB020341, CQUJHB020346, CQUJHB020316, CQUJHB020404, CQUJHB020309, CQUJHB020323, CQUJHB020319, CQUJHB020334, CQUJHB020360, CQUJHB020392, CQUJHB020359, CQUJHB020299, CQUJHB020399	
N3.HOG0002160	OG0001126	n1		LOC134289304, LOC134286844							CQUJHB013405	
N3.HOG0002161	OG0001126	n3		LOC134286658							CQUJHB005548, CQUJHB013657, CQUJHB006286, CQUJHB010192, CQUJHB014418, CQUJHB001082, CQUJHB003244, CQUJHB012152, CQUJHB006339, CQUJHB000091	
N3.HOG0002162	OG0001131	n0									CQUJHB015948, CQUJHB016194, CQUJHB000848, CQUJHB015453, CQUJHB015636, CQUJHB017212, CQUJHB016871, CQUJHB008845, CQUJHB010515, CQUJHB012145, CQUJHB016212, CQUJHB013285, CQUJHB007481	
N3.HOG0002163	OG0001134	n0									CQUJHB003717, CQUJHB015179, CQUJHB000940, CQUJHB010458, CQUJHB000436, CQUJHB003279, CQUJHB005426, CQUJHB003647, CQUJHB017751, CQUJHB002524, CQUJHB001806, CQUJHB000134, CQUJHB006830, CQUJHB002425	
N3.HOG0002164	OG0001135	n0									CQUJHB013971, CQUJHB001397, CQUJHB014157, CQUJHB003572, CQUJHB016559, CQUJHB017022, CQUJHB004461, CQUJHB006548, CQUJHB004986, CQUJHB008035, CQUJHB000466, CQUJHB016855, CQUJHB006782, CQUJHB008261	
N3.HOG0002165	OG0001136	n0									CQUJHB012054, CQUJHB016443, CQUJHB006665, CQUJHB013276, CQUJHB015142, CQUJHB017676, CQUJHB011449, CQUJHB008327, CQUJHB017161, CQUJHB015043, CQUJHB007579, CQUJHB014120, CQUJHB010309, CQUJHB011907	
