HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N2.HOG0003721	OG0002632	n0			ADIR004715	AFUN2_011579	AGAP009045	AMIN001042		ASTEI20_033974		
N2.HOG0003722	OG0002633	n0			ADIR004718	AFUN2_001202	AGAP009048	AMIN001045	ASIC010828	ASTEI20_042864		
N2.HOG0003723	OG0002634	n0			ADIR004717	AFUN2_010643	AGAP009047	AMIN001044	ASIC010829	ASTEI20_043779		
N2.HOG0003724	OG0002635	n0			ADIR002593	AFUN2_008026	AGAP002351	AMIN000221	ASIC013940	ASTEI20_039991		
N2.HOG0003725	OG0002636	n0			ADIR003637	AFUN2_001880	AGAP006746	AMIN010091	ASIC019086, ASIC019085	ASTEI20_043411		
N2.HOG0003726	OG0002637	n0			ADIR003275	AFUN2_001411	AGAP003063	AMIN003770	ASIC021355	ASTEI20_041019		
N2.HOG0003727	OG0002638	n0			ADIR000913	AFUN2_010140	AGAP000961	AMIN005121	ASIC015907	ASTEI20_045451		
N2.HOG0003728	OG0002639	n0			ADIR001024	AFUN2_009243	AGAP000890	AMIN001069	ASIC005692, ASIC007594	ASTEI20_035522		
N2.HOG0003729	OG0002640	n0			ADIR009342	AFUN2_008408	AGAP010039	AMIN006692	ASIC002799	ASTEI20_044222		
N2.HOG0003730	OG0002641	n0			ADIR009334, ADIR009335	AFUN2_005152	AGAP029804	AMIN006684, AMIN006685	ASIC000702	ASTEI20_039110		
N2.HOG0003731	OG0002642	n0			ADIR009338	AFUN2_014317	AGAP010042	AMIN006688	ASIC002803	ASTEI20_041975		
N2.HOG0003732	OG0002643	n0			ADIR009339	AFUN2_007856	AGAP010041	AMIN006689	ASIC002802	ASTEI20_046004		
N2.HOG0003733	OG0002644	n0			ADIR006025	AFUN2_003124	AGAP009504	AMIN001876	ASIC007237	ASTEI20_039429		
N2.HOG0003734	OG0002645	n0			ADIR006021	AFUN2_000580	AGAP009508	AMIN001880	ASIC007233	ASTEI20_035589		
N2.HOG0003735	OG0002646	n0			ADIR006015	AFUN2_008320	AGAP009513	AMIN001885	ASIC007226	ASTEI20_041583		
N2.HOG0003736	OG0002647	n0			ADIR006024	AFUN2_005785	AGAP009503	AMIN001875	ASIC007239	ASTEI20_040828		
N2.HOG0003737	OG0002648	n0			ADIR006022	AFUN2_012980	AGAP009507	AMIN001879	ASIC007234	ASTEI20_036088		
N2.HOG0003738	OG0002649	n0			ADIR001738	AFUN2_004963	AGAP011123	AMIN008458	ASIC019374	ASTEI20_031321		
N2.HOG0003739	OG0002650	n0			ADIR009454	AFUN2_006214	AGAP012493	AMIN005790	ASIC009533	ASTEI20_036303, ASTEI20_036853		
N2.HOG0003740	OG0002651	n0			ADIR001003	AFUN2_005897	AGAP000109	AMIN005073	ASIC017006	ASTEI20_039359		
N2.HOG0003741	OG0002652	n0			ADIR004353	AFUN2_000442	AGAP005251	AMIN011599, AMIN011598	ASIC008503	ASTEI20_039628		
N2.HOG0003742	OG0002653	n0			ADIR006662	AFUN2_003976	AGAP002299	AMIN004580	ASIC008452	ASTEI20_046087		
N2.HOG0003743	OG0002654	n0			ADIR002556	AFUN2_013034	AGAP003744	AMIN002948	ASIC011225	ASTEI20_035105		
N2.HOG0003744	OG0002655	n0			ADIR006378	AFUN2_003350	AGAP002424	AMIN002689	ASIC009782	ASTEI20_035128		
N2.HOG0003745	OG0002656	n0			ADIR004527	AFUN2_009210	AGAP002421	AMIN002686	ASIC008428	ASTEI20_031306		
N2.HOG0003746	OG0002657	n0			ADIR006155	AFUN2_000495	AGAP008423	AMIN009781	ASIC006434	ASTEI20_035087		
N2.HOG0003747	OG0002658	n0			ADIR009720	AFUN2_011581	AGAP029978	AMIN001622	ASIC010728	ASTEI20_044409		
N2.HOG0003748	OG0002659	n0			ADIR005787	AFUN2_003252	AGAP004675	AMIN006456	ASIC010904	ASTEI20_033191		
N2.HOG0003749	OG0002660	n0			ADIR001425	AFUN2_009623	AGAP000675	AMIN002041	ASIC000609	ASTEI20_040944		
N2.HOG0003750	OG0002661	n0			ADIR005924	AFUN2_000798	AGAP007902	AMIN007097, AMIN007098	ASIC007451	ASTEI20_044156		
N2.HOG0003751	OG0002662	n0			ADIR000269	AFUN2_004407, AFUN2_007660	AGAP029551	AMIN009032	ASIC015452	ASTEI20_042739		
N2.HOG0003752	OG0002663	n0			ADIR000008	AFUN2_011132	AGAP012183	AMIN004450	ASIC022355	ASTEI20_042110		
N2.HOG0003753	OG0002664	n0			ADIR000469	AFUN2_007956	AGAP012307, AGAP012813	AMIN006868	ASIC017789	ASTEI20_040064		
N2.HOG0003754	OG0002665	n0			ADIR005692	AFUN2_001562	AGAP012655, AGAP009548	AMIN001922	ASIC007155	ASTEI20_039311		
N2.HOG0003755	OG0002666	n0			ADIR005966	AFUN2_011732	AGAP007865	AMIN007139	ASIC007470, ASIC007471	ASTEI20_033825		
N2.HOG0003756	OG0002667	n0			ADIR007312	AFUN2_007232	AGAP007362	AMIN010511	ASIC002855	ASTEI20_037086, ASTEI20_031475		
N2.HOG0003757	OG0002668	n0			ADIR007291	AFUN2_007667	AGAP007381	AMIN016033	ASIC002858	ASTEI20_034049, ASTEI20_042383		
N2.HOG0003758	OG0002669	n0			ADIR007292	AFUN2_004858	AGAP007380	AMIN016034	ASIC002857	ASTEI20_040960, ASTEI20_041174		
N2.HOG0003759	OG0002670	n0			ADIR003468	AFUN2_009227	AGAP002842	AMIN003233	ASIC005664	ASTEI20_031648		
N2.HOG0003760	OG0002671	n0			ADIR007296	AFUN2_013545	AGAP007377	AMIN010495	ASIC002862	ASTEI20_045447, ASTEI20_040986		
N2.HOG0003761	OG0002672	n0			ADIR007295	AFUN2_011171	AGAP013544	AMIN010494	ASIC002861	ASTEI20_031685, ASTEI20_041559		
N2.HOG0003762	OG0002673	n0			ADIR003935	AFUN2_007471	AGAP000277	AMIN005638, AMIN007214	ASIC007106	ASTEI20_040882		
N2.HOG0003763	OG0002674	n0			ADIR001508	AFUN2_005930	AGAP000195	AMIN005408	ASIC020385	ASTEI20_031197		
N2.HOG0003764	OG0002675	n0			ADIR001253	AFUN2_003413	AGAP000042	AMIN002103	ASIC003912	ASTEI20_041811		
N2.HOG0003765	OG0002676	n0			ADIR005480	AFUN2_009666	AGAP004429	AMIN004810	ASIC020231	ASTEI20_044763		
N2.HOG0003766	OG0002677	n0			ADIR002476	AFUN2_004894	AGAP001386	AMIN000564	ASIC020104, ASIC020103	ASTEI20_043797		
N2.HOG0003767	OG0002678	n0			ADIR000820	AFUN2_008097	AGAP000158	AMIN005440	ASIC007572	ASTEI20_031560, ASTEI20_038202		
N2.HOG0003768	OG0002679	n0			ADIR010068	AFUN2_002064	AGAP013527	AMIN002313	ASIC011465	ASTEI20_034056		
N2.HOG0003769	OG0002680	n0			ADIR006643	AFUN2_011976	AGAP002279	AMIN004559	ASIC014841, ASIC014840	ASTEI20_041046		
N2.HOG0003770	OG0002681	n0			ADIR002082	AFUN2_011922	AGAP012772, AGAP011388	AMIN004485	ASIC022212	ASTEI20_041137		
N2.HOG0003771	OG0002682	n0			ADIR003045	AFUN2_010447	AGAP001895	AMIN000460	ASIC008341	ASTEI20_042677		
N2.HOG0003772	OG0002683	n0			ADIR003048	AFUN2_009914	AGAP001897	AMIN000462	ASIC008343	ASTEI20_042553		
N2.HOG0003773	OG0002684	n0			ADIR003044	AFUN2_010729	AGAP001894	AMIN000459	ASIC008339, ASIC008340	ASTEI20_042353		
N2.HOG0003774	OG0002685	n0			ADIR003059	AFUN2_014124	AGAP001910	AMIN000473	ASIC008155	ASTEI20_043001		
N2.HOG0003775	OG0002686	n0			ADIR006882	AFUN2_012479	AGAP005642	AMIN010189	ASIC015162	ASTEI20_030890, ASTEI20_034441		
N2.HOG0003776	OG0002687	n0			ADIR008233	AFUN2_005419	AGAP007257	AMIN010592	ASIC007836, ASIC007838, ASIC007837	ASTEI20_042123		
N2.HOG0003777	OG0002688	n0			ADIR003074	AFUN2_011497	AGAP001930	AMIN000488	ASIC008192	ASTEI20_042015		
N2.HOG0003778	OG0002689	n0			ADIR001795	AFUN2_007649	AGAP011179	AMIN008405	ASIC004790	ASTEI20_045707		
N2.HOG0003779	OG0002690	n0			ADIR000797	AFUN2_000863	AGAP013382	AMIN005250		ASTEI20_037296		
N2.HOG0003780	OG0002691	n0			ADIR004627	AFUN2_003133	AGAP000747	AMIN005152	ASIC009526	ASTEI20_033358		
N2.HOG0003781	OG0002692	n0			ADIR009390	AFUN2_003685	AGAP010009	AMIN006720	ASIC008569, ASIC008580	ASTEI20_038130		
N2.HOG0003782	OG0002693	n0			ADIR004028	AFUN2_011420	AGAP010216	AMIN015806	ASIC016186	ASTEI20_041982		
N2.HOG0003783	OG0002694	n0			ADIR000600	AFUN2_005793	AGAP008274	AMIN006014	ASIC010636	ASTEI20_045448, ASTEI20_031984		
N2.HOG0003784	OG0002695	n0			ADIR000869	AFUN2_000987	AGAP000717	AMIN005181	ASIC009649	ASTEI20_038062		
N2.HOG0003785	OG0002696	n0			ADIR016044	AFUN2_009549	AGAP006346, AGAP006345	AMIN008021	ASIC018680	ASTEI20_031886		
N2.HOG0003786	OG0002697	n0			ADIR010580	AFUN2_010631	AGAP003139	AMIN004640	ASIC021647	ASTEI20_031906		
N2.HOG0003787	OG0002698	n0			ADIR010573	AFUN2_013336	AGAP003134	AMIN004649	ASIC021642	ASTEI20_042849		
N2.HOG0003788	OG0002699	n0			ADIR000043	AFUN2_011735	AGAP012913, AGAP012141	AMIN008313	ASIC019318	ASTEI20_037320		
N2.HOG0003789	OG0002700	n0			ADIR001465	AFUN2_002145	AGAP000290	AMIN001982	ASIC005169, ASIC005167	ASTEI20_043724		
N2.HOG0003790	OG0002701	n0			ADIR006894	AFUN2_000473	AGAP005653	AMIN010180	ASIC012958	ASTEI20_037005, ASTEI20_042417		
N2.HOG0003791	OG0002702	n0			ADIR001314	AFUN2_011190	AGAP000807	AMIN001989	ASIC020463	ASTEI20_035896		
N2.HOG0003792	OG0002703	n0			ADIR002942	AFUN2_012100	AGAP013081	AMIN003839	ASIC012581	ASTEI20_031236		
N2.HOG0003793	OG0002704	n0			ADIR002941	AFUN2_000964	AGAP004110	AMIN003838	ASIC012577	ASTEI20_044831		
N2.HOG0003794	OG0002705	n0			ADIR009040	AFUN2_006264	AGAP004588	AMIN000007	ASIC014274	ASTEI20_034135		
N2.HOG0003795	OG0002706	n0			ADIR009004	AFUN2_007512	AGAP002166	AMIN003101	ASIC002702	ASTEI20_039071		
N2.HOG0003796	OG0002707	n0			ADIR006684	AFUN2_013239	AGAP002320	AMIN004601	ASIC008788	ASTEI20_034373		
N2.HOG0003797	OG0002708	n0			ADIR002053	AFUN2_010158	AGAP011251	AMIN008346	ASIC003654	ASTEI20_037874		
N2.HOG0003798	OG0002709	n0			ADIR000817	AFUN2_002950	AGAP000161	AMIN005436	ASIC009711	ASTEI20_034576, ASTEI20_041616		
N2.HOG0003799	OG0002710	n0			ADIR006574	AFUN2_010596	AGAP003865	AMIN004046	ASIC014050	ASTEI20_035573		
N2.HOG0003800	OG0002711	n0				AFUN2_000849	AGAP012428	AMIN014455, AMIN005791	ASIC009572, ASIC009574	ASTEI20_045241		
N2.HOG0003801	OG0002712	n0			ADIR006221	AFUN2_006802	AGAP009128	AMIN009673	ASIC015787	ASTEI20_032114		
N2.HOG0003802	OG0002713	n0			ADIR003849	AFUN2_002926	AGAP005322	AMIN007586	ASIC012200	ASTEI20_039720		
N2.HOG0003803	OG0002714	n0			ADIR007918	AFUN2_006313	AGAP006997	AMIN009982	ASIC021175	ASTEI20_035363		
N2.HOG0003804	OG0002715	n7			ADIR008742			AMIN009980	ASIC021173			
N2.HOG0003805	OG0002715	n9			ADIR008741				ASIC021171			
N2.HOG0003806	OG0002716	n0			ADIR007917	AFUN2_006484	AGAP006996	AMIN009981	ASIC021174	ASTEI20_032751		
N2.HOG0003807	OG0002717	n0			ADIR011521	AFUN2_003212	AGAP004833, AGAP012699, AGAP012685	AMIN011618		ASTEI20_036819		
N2.HOG0003808	OG0002718	n0			ADIR004221	AFUN2_010984	AGAP006949	AMIN007720	ASIC016797	ASTEI20_031399		
N2.HOG0003809	OG0002719	n0			ADIR000771, ADIR001983	AFUN2_009707	AGAP011881	AMIN008569	ASIC018140	ASTEI20_040366		
N2.HOG0003810	OG0002720	n0			ADIR002362	AFUN2_002827	AGAP011880	AMIN008568	ASIC018143, ASIC018142	ASTEI20_045442		
N2.HOG0003811	OG0002721	n0			ADIR004470	AFUN2_002707	AGAP001478	AMIN016272		ASTEI20_040039		
N2.HOG0003812	OG0002722	n0			ADIR011254	AFUN2_001577	AGAP008092	AMIN006179	ASIC017293	ASTEI20_041800, ASTEI20_031111		
N2.HOG0003813	OG0002723	n0			ADIR005189	AFUN2_003391	AGAP009852	AMIN009577	ASIC014577	ASTEI20_045994		
N2.HOG0003814	OG0002724	n0			ADIR007786, ADIR005690	AFUN2_003658	AGAP005831	AMIN011172	ASIC016826	ASTEI20_038342		
N2.HOG0003815	OG0002725	n0			ADIR003203	AFUN2_010493	AGAP003633	AMIN002805	ASIC009831, ASIC009832	ASTEI20_031157		
N2.HOG0003816	OG0002726	n0			ADIR004067	AFUN2_014761	AGAP010254	AMIN001138	ASIC013430	ASTEI20_041301		
N2.HOG0003817	OG0002727	n0			ADIR006697	AFUN2_006376	AGAP002327	AMIN004611	ASIC015128	ASTEI20_034014		
N2.HOG0003818	OG0002728	n0			ADIR009442	AFUN2_009112	AGAP012498	AMIN006512	ASIC013884	ASTEI20_035790		
N2.HOG0003819	OG0002729	n0			ADIR009438	AFUN2_009087	AGAP010321	AMIN006516	ASIC013919	ASTEI20_031086		
N2.HOG0003820	OG0002730	n0			ADIR009443	AFUN2_010978	AGAP012465	AMIN006511	ASIC013888	ASTEI20_039692		
N2.HOG0003821	OG0002731	n0			ADIR009437	AFUN2_008226	AGAP010322	AMIN006517	ASIC013918	ASTEI20_042024		
N2.HOG0003822	OG0002732	n0			ADIR001616	AFUN2_003361	AGAP004993	AMIN011475	ASIC016541	ASTEI20_040871		
N2.HOG0003823	OG0002733	n0			ADIR010554	AFUN2_000784	AGAP001347	AMIN016090	ASIC002371	ASTEI20_030963, ASTEI20_041636		
N2.HOG0003824	OG0002734	n0			ADIR008389	AFUN2_009929	AGAP003289	AMIN000353	ASIC007018	ASTEI20_032202		
N2.HOG0003825	OG0002735	n0			ADIR008390	AFUN2_004519	AGAP003290	AMIN000351	ASIC007011	ASTEI20_036560		
N2.HOG0003826	OG0002736	n0			ADIR006858	AFUN2_004479	AGAP008680	AMIN009072	ASIC002628	ASTEI20_041110		
N2.HOG0003827	OG0002737	n0			ADIR010978	AFUN2_007691	AGAP007958	AMIN006310	ASIC017629	ASTEI20_040806		
N2.HOG0003828	OG0002738	n0			ADIR010987	AFUN2_002939	AGAP007966	AMIN006303	ASIC017619	ASTEI20_035069		
N2.HOG0003829	OG0002739	n0			ADIR009150	AFUN2_003657	AGAP004747	AMIN007436	ASIC011276	ASTEI20_041265		
N2.HOG0003830	OG0002740	n0			ADIR001865	AFUN2_013000	AGAP012520, AGAP029481	AMIN006972	ASIC015561	ASTEI20_041755		
N2.HOG0003831	OG0002741	n0			ADIR001860	AFUN2_003882	AGAP010672	AMIN008691	ASIC015555	ASTEI20_036539		
N2.HOG0003832	OG0002742	n0			ADIR009172	AFUN2_002238	AGAP004775	AMIN008115		ASTEI20_030844, ASTEI20_035759		
N2.HOG0003833	OG0002743	n0			ADIR002056	AFUN2_001184	AGAP011255	AMIN008341	ASIC010972	ASTEI20_043022		
N2.HOG0003834	OG0002744	n0			ADIR001326	AFUN2_008151	AGAP000019	AMIN002086	ASIC006215	ASTEI20_031751		
N2.HOG0003835	OG0002745	n0			ADIR006576		AGAP003868	AMIN004043	ASIC014048	ASTEI20_034953, ASTEI20_045561		
N2.HOG0003836	OG0002746	n0			ADIR003540	AFUN2_014381	AGAP002778	AMIN000786	ASIC012530	ASTEI20_043154		
N2.HOG0003837	OG0002747	n0			ADIR001044	AFUN2_002515	AGAP013283	AMIN005279	ASIC011725	ASTEI20_031557		
N2.HOG0003838	OG0002748	n0			ADIR008908	AFUN2_011830	AGAP003654	AMIN004009	ASIC008810	ASTEI20_046073		
N2.HOG0003839	OG0002749	n0			ADIR008207	AFUN2_000362	AGAP012589, AGAP007300	AMIN010564	ASIC007786	ASTEI20_039169		
N2.HOG0003840	OG0002750	n0			ADIR003417, ADIR003418	AFUN2_010921	AGAP001761	AMIN003185	ASIC012557	ASTEI20_042042		
N2.HOG0003841	OG0002751	n0			ADIR006611	AFUN2_010175	AGAP004049	AMIN002613	ASIC008850	ASTEI20_043268		
N2.HOG0003842	OG0002752	n0			ADIR006609	AFUN2_010687	AGAP004046	AMIN002611	ASIC008854	ASTEI20_041355		
N2.HOG0003843	OG0002753	n0			ADIR004773	AFUN2_013326	AGAP009931	AMIN006807	ASIC014650	ASTEI20_035001, ASTEI20_031439		
N2.HOG0003844	OG0002754	n0			ADIR002495	AFUN2_006548	AGAP001788	AMIN000694	ASIC010054	ASTEI20_042986		
N2.HOG0003845	OG0002755	n0			ADIR001047, ADIR006840	AFUN2_010135	AGAP000534	AMIN005281	ASIC009615	ASTEI20_043255		
N2.HOG0003846	OG0002756	n0			ADIR006869	AFUN2_003475	AGAP029820, AGAP012924	AMIN007561	ASIC015056	ASTEI20_034007		
N2.HOG0003847	OG0002757	n0			ADIR006866	AFUN2_008868	AGAP005625	AMIN007558	ASIC015058	ASTEI20_031669		
N2.HOG0003848	OG0002758	n0			ADIR006881	AFUN2_000727	AGAP005641	AMIN010190	ASIC018925	ASTEI20_042455, ASTEI20_039445		
N2.HOG0003849	OG0002759	n0			ADIR006885	AFUN2_013349	AGAP005644	AMIN010187	ASIC018928	ASTEI20_044708, ASTEI20_034792		
N2.HOG0003850	OG0002760	n0			ADIR006884	AFUN2_010392	AGAP005643	AMIN010188	ASIC018927	ASTEI20_035437, ASTEI20_033075		
N2.HOG0003851	OG0002761	n0			ADIR007695	AFUN2_011698	AGAP006416	AMIN007948	ASIC002076	ASTEI20_032904, ASTEI20_038140		
N2.HOG0003852	OG0002762	n0			ADIR010940	AFUN2_003237	AGAP007768	AMIN006351	ASIC014207	ASTEI20_037355, ASTEI20_035606		
N2.HOG0003853	OG0002763	n0			ADIR010935	AFUN2_012300	AGAP007774	AMIN006357, AMIN006356	ASIC014199	ASTEI20_037374		
N2.HOG0003854	OG0002764	n0			ADIR008046	AFUN2_002985	AGAP007115	AMIN011255	ASIC011047	ASTEI20_036008		
N2.HOG0003855	OG0002765	n0			ADIR001684	AFUN2_006741	AGAP004906	AMIN011404	ASIC019211	ASTEI20_038395		
N2.HOG0003856	OG0002766	n0			ADIR001752	AFUN2_009123	AGAP011135	AMIN008445	ASIC019281	ASTEI20_039215		
N2.HOG0003857	OG0002767	n0			ADIR007048	AFUN2_012215	AGAP007704	AMIN010340	ASIC003805	ASTEI20_039500, ASTEI20_044965		
N2.HOG0003858	OG0002768	n0			ADIR007053	AFUN2_013133	AGAP007699	AMIN010336	ASIC003810	ASTEI20_043605, ASTEI20_036915		
N2.HOG0003859	OG0002769	n0			ADIR007051	AFUN2_011512	AGAP007701	AMIN010338	ASIC003808	ASTEI20_039174, ASTEI20_043648		
N2.HOG0003860	OG0002770	n0			ADIR016201	AFUN2_005894	AGAP007117	AMIN011256	ASIC011048	ASTEI20_043669		
N2.HOG0003861	OG0002771	n0			ADIR004422	AFUN2_000488	AGAP004556	AMIN004922	ASIC021873	ASTEI20_031289		
N2.HOG0003862	OG0002772	n0			ADIR006650	AFUN2_010406	AGAP002288	AMIN004567	ASIC014852	ASTEI20_034689		
N2.HOG0003863	OG0002773	n0			ADIR009705	AFUN2_007953	AGAP013126	AMIN005782	ASIC004353	ASTEI20_044984		
N2.HOG0003864	OG0002774	n0			ADIR004469, ADIR006749	AFUN2_004394	AGAP001481	AMIN002380	ASIC020679	ASTEI20_032069		
N2.HOG0003865	OG0002775	n0			ADIR004113	AFUN2_014558	AGAP012499	AMIN007520	ASIC013500	ASTEI20_036393		
N2.HOG0003866	OG0002776	n0			ADIR003088	AFUN2_005386	AGAP001943	AMIN000503	ASIC008216	ASTEI20_038982		
N2.HOG0003867	OG0002777	n0			ADIR002679	AFUN2_010184	AGAP001877	AMIN000446	ASIC008310, ASIC008311	ASTEI20_041082		
N2.HOG0003868	OG0002778	n0			ADIR002360	AFUN2_012069	AGAP011876	AMIN015518	ASIC018145	ASTEI20_033581		
N2.HOG0003869	OG0002779	n0			ADIR000461	AFUN2_009755	AGAP012301	AMIN006876	ASIC017803	ASTEI20_031356		
N2.HOG0003870	OG0002780	n0			ADIR016119, ADIR016120	AFUN2_007383	AGAP011804	AMIN016126	ASIC017775	ASTEI20_031730		
N2.HOG0003871	OG0002781	n0			ADIR006329	AFUN2_009294	AGAP008180	AMIN006098	ASIC012593	ASTEI20_033506		
N2.HOG0003872	OG0002782	n0			ADIR003790	AFUN2_010463	AGAP005116	AMIN007279	ASIC014915	ASTEI20_043579		
N2.HOG0003873	OG0002783	n0			ADIR001025	AFUN2_005533	AGAP000889	AMIN001068	ASIC007595	ASTEI20_033510		
N2.HOG0003874	OG0002784	n0			ADIR001453	AFUN2_013444	AGAP000982	AMIN005460	ASIC020418	ASTEI20_033454		
N2.HOG0003875	OG0002785	n0			ADIR002119	AFUN2_004449	AGAP011353	AMIN004251	ASIC004821	ASTEI20_043506		
N2.HOG0003876	OG0002786	n0			ADIR011309	AFUN2_001771	AGAP008151	AMIN006124	ASIC014390	ASTEI20_040563		
N2.HOG0003877	OG0002787	n0			ADIR005618	AFUN2_001970	AGAP012678, AGAP010739	AMIN009223	ASIC015328	ASTEI20_042081		
N2.HOG0003878	OG0002788	n0			ADIR009778	AFUN2_005300	AGAP000304	AMIN001969	ASIC007129	ASTEI20_031620		
N2.HOG0003879	OG0002789	n0			ADIR009125	AFUN2_006931	AGAP004717	AMIN007472, AMIN007469	ASIC011845	ASTEI20_046078		
N2.HOG0003880	OG0002790	n0			ADIR005401	AFUN2_001278	AGAP004336	AMIN004735	ASIC004010, ASIC004011	ASTEI20_036376		
N2.HOG0003881	OG0002791	n0			ADIR003875, ADIR003877	AFUN2_013278	AGAP006126	AMIN010687	ASIC009887	ASTEI20_035283		
N2.HOG0003882	OG0002792	n0			ADIR002639	AFUN2_005351	AGAP029487	AMIN000749	ASIC004612	ASTEI20_041674		
N2.HOG0003883	OG0002793	n0			ADIR004576	AFUN2_002968	AGAP004082	AMIN002647	ASIC003490	ASTEI20_035433		
N2.HOG0003884	OG0002794	n0			ADIR001035	AFUN2_007945	AGAP000528	AMIN005274	ASIC005226	ASTEI20_032504		
N2.HOG0003885	OG0002795	n0			ADIR009662	AFUN2_000343	AGAP012031	AMIN008216	ASIC004951	ASTEI20_039535		
N2.HOG0003886	OG0002796	n2			ADIR002232	AFUN2_002949	AGAP029263			ASTEI20_043591		
N2.HOG0003887	OG0002796	n6							ASIC018289			
N2.HOG0003888	OG0002796	n7							ASIC018290			
N2.HOG0003889	OG0002797	n0			ADIR008304	AFUN2_010149	AGAP003446	AMIN015800	ASIC021588, ASIC021589	ASTEI20_041995		
N2.HOG0003890	OG0002798	n0			ADIR005875	AFUN2_014651	AGAP004639, AGAP013117	AMIN014006, AMIN000087	ASIC014326	ASTEI20_039129		
N2.HOG0003891	OG0002799	n5			ADIR011641	AFUN2_000944		AMIN001234	ASIC005193			
N2.HOG0003892	OG0002799	n8			ADIR011640			AMIN001235	ASIC005192			
N2.HOG0003893	OG0002800	n0			ADIR008800	AFUN2_011971	AGAP005437	AMIN011385	ASIC003098	ASTEI20_036815		
N2.HOG0003894	OG0002801	n0			ADIR008798	AFUN2_010732	AGAP005440	AMIN011387	ASIC003096	ASTEI20_041263		
N2.HOG0003895	OG0002802	n0			ADIR009736	AFUN2_005985	AGAP010368	AMIN006562	ASIC015885	ASTEI20_040303		
N2.HOG0003896	OG0002803	n0			ADIR001358	AFUN2_013902	AGAP000496	AMIN005241	ASIC016970	ASTEI20_045262		
N2.HOG0003897	OG0002805	n0			ADIR009267	AFUN2_011785	AGAP010298	AMIN000061	ASIC013492	ASTEI20_036180		
N2.HOG0003898	OG0002806	n0			ADIR011721	AFUN2_010484		AMIN000058, AMIN000059, AMIN000060	ASIC013493	ASTEI20_038470		
N2.HOG0003899	OG0002807	n0			ADIR004070	AFUN2_010319	AGAP010257	AMIN001135	ASIC013434	ASTEI20_038653		
N2.HOG0003900	OG0002808	n0			ADIR010033	AFUN2_013798	AGAP013230	AMIN002278	ASIC011397	ASTEI20_039157		
N2.HOG0003901	OG0002809	n0			ADIR010035	AFUN2_000629	AGAP001195	AMIN016219	ASIC011400	ASTEI20_043051		
N2.HOG0003902	OG0002810	n0			ADIR010034	AFUN2_012946	AGAP001196	AMIN002279	ASIC011398	ASTEI20_033386		
N2.HOG0003903	OG0002811	n0			ADIR007876	AFUN2_003691	AGAP007057	AMIN011088	ASIC018521	ASTEI20_043324, ASTEI20_044582		
N2.HOG0003904	OG0002812	n0			ADIR007875	AFUN2_005243	AGAP007056	AMIN011089	ASIC018522	ASTEI20_034651, ASTEI20_039374		
N2.HOG0003905	OG0002813	n0			ADIR001356	AFUN2_006952	AGAP000331	AMIN005483	ASIC004458	ASTEI20_042349		
N2.HOG0003906	OG0002814	n0			ADIR006439	AFUN2_000910	AGAP001792	AMIN000690	ASIC010067	ASTEI20_045568		
N2.HOG0003907	OG0002815	n0			ADIR003145	AFUN2_001529	AGAP002983	AMIN003686	ASIC017088, ASIC000995, ASIC005334	ASTEI20_042723		
N2.HOG0003908	OG0002816	n0			ADIR006440	AFUN2_003774	AGAP001791	AMIN000691	ASIC010066, ASIC010065	ASTEI20_038464		
N2.HOG0003909	OG0002817	n0			ADIR002897	AFUN2_005170	AGAP004321, AGAP013475	AMIN002980	ASIC005530	ASTEI20_040099		
N2.HOG0003910	OG0002818	n0			ADIR008265	AFUN2_013095	AGAP003397	AMIN003878	ASIC014105	ASTEI20_038216		
N2.HOG0003911	OG0002819	n0			ADIR008305	AFUN2_004157	AGAP003449	AMIN000942	ASIC003034	ASTEI20_042001		
N2.HOG0003912	OG0002820	n0			ADIR006714	AFUN2_004868	AGAP004483	AMIN004859	ASIC015095	ASTEI20_039837		
N2.HOG0003913	OG0002821	n0			ADIR004789	AFUN2_004071	AGAP009945	AMIN006788	ASIC009979	ASTEI20_040771		
N2.HOG0003914	OG0002822	n0			ADIR002703	AFUN2_013292	AGAP001826	AMIN000425	ASIC008261	ASTEI20_045734, ASTEI20_043342		
N2.HOG0003915	OG0002823	n0			ADIR004287	AFUN2_002831	AGAP006885	AMIN007658	ASIC013702	ASTEI20_043981		
N2.HOG0003916	OG0002824	n0			ADIR006669	AFUN2_000953	AGAP002306	AMIN004586	ASIC002485	ASTEI20_039742		
N2.HOG0003917	OG0002825	n0			ADIR002604	AFUN2_002953	AGAP002364	AMIN000231	ASIC005535	ASTEI20_040760		
N2.HOG0003918	OG0002826	n0			ADIR002926	AFUN2_004937	AGAP004098	AMIN003824	ASIC002574	ASTEI20_036235		
N2.HOG0003919	OG0002827	n0			ADIR005799	AFUN2_010964	AGAP002144	AMIN003121	ASIC021410	ASTEI20_035479		
N2.HOG0003920	OG0002828	n0			ADIR007760	AFUN2_000351	AGAP005860	AMIN011200	ASIC016867	ASTEI20_040245		
N2.HOG0003921	OG0002829	n0			ADIR002404	AFUN2_006257	AGAP002062	AMIN003369	ASIC004075	ASTEI20_043683		
