Orthogroup	AgambiaePEST	AstephensiUCISS2018
OG0001042	AGAP001240	ASTEI20_045209
OG0001043	AGAP013284	ASTEI20_034315
OG0001043	AGAP001441	ASTEI20_046090
OG0001044	AGAP006327	ASTEI20_031687
OG0001045	AGAP000523	ASTEI20_041546
OG0001046	AGAP004529	ASTEI20_041254
OG0001047	AGAP001101	ASTEI20_036049, ASTEI20_031951
OG0001048	AGAP012113	ASTEI20_032710
OG0001049	AGAP010767	ASTEI20_044919
OG0001050	AGAP006718	ASTEI20_037230
OG0001051	AGAP008514	ASTEI20_034000
OG0001052	AGAP001012	ASTEI20_038574
OG0001053	AGAP002632	ASTEI20_033613
OG0001054	AGAP009242	ASTEI20_040565
OG0001054	AGAP009245	ASTEI20_034260
OG0001055	AGAP000325	ASTEI20_036501
OG0001056	AGAP001701	ASTEI20_031303
OG0001057	AGAP029769	ASTEI20_036077
OG0001058	AGAP004192	ASTEI20_035953
OG0001059	AGAP012955	ASTEI20_037629
OG0001060	AGAP003073	ASTEI20_035632
OG0001060	AGAP003074	ASTEI20_030825
OG0001061	AGAP008868	ASTEI20_044823
OG0001062	AGAP008310	ASTEI20_032371
OG0001063	AGAP003568	ASTEI20_042203
OG0001064	AGAP005989	ASTEI20_042469
OG0001064	AGAP005988	ASTEI20_039353
OG0001065	AGAP029508	ASTEI20_039474
OG0001066	AGAP002824	ASTEI20_036725
OG0001067	AGAP001439, AGAP001444	ASTEI20_045488
OG0001068	AGAP002942	ASTEI20_036207
OG0001069	AGAP013057	ASTEI20_046052
OG0001070	AGAP029648	ASTEI20_041079
OG0001071	AGAP011192	ASTEI20_035650
OG0001072	AGAP029453	ASTEI20_046181
OG0001073	AGAP000504	ASTEI20_040311
OG0001074	AGAP000082	ASTEI20_045114, ASTEI20_045774, ASTEI20_037135
OG0001075	AGAP012958	ASTEI20_038097
OG0001076	AGAP002083	ASTEI20_035622
OG0001077	AGAP029514	ASTEI20_034898
OG0001078	AGAP009566	ASTEI20_033516
OG0001079	AGAP005008	ASTEI20_041084
OG0001080	AGAP011138	ASTEI20_031701
OG0001081	AGAP005661	ASTEI20_043227, ASTEI20_044836
OG0001082	AGAP000323, AGAP029259	ASTEI20_038405
OG0001083	AGAP029492	ASTEI20_031837
OG0001084	AGAP012303	ASTEI20_034735
OG0001085	AGAP010347	ASTEI20_035255
OG0001086	AGAP007181, AGAP029504	ASTEI20_032661
OG0001087	AGAP008077	ASTEI20_037071, ASTEI20_040078
OG0001088	AGAP013016, AGAP012979	ASTEI20_045457
OG0001088	AGAP013492	ASTEI20_033963
OG0001090	AGAP010423	ASTEI20_040246
OG0001090	AGAP000099	ASTEI20_034602
OG0001091	AGAP029482	ASTEI20_031436
OG0001092	AGAP001084	ASTEI20_034519
OG0001094	AGAP000798	ASTEI20_035834
OG0001094	AGAP002797	ASTEI20_034269
OG0001095	AGAP008818	ASTEI20_032860
OG0001096	AGAP000862	ASTEI20_044127
OG0001097	AGAP009293	ASTEI20_033846
OG0001098	AGAP008357	ASTEI20_032972
OG0001101	AGAP007537	ASTEI20_034829
OG0001102	AGAP006405	ASTEI20_040761, ASTEI20_034711
OG0001103	AGAP000189	ASTEI20_034331
OG0001103	AGAP028457	ASTEI20_045627
OG0001104	AGAP029676, AGAP029639	ASTEI20_041682
OG0001105	AGAP013545, AGAP012949	ASTEI20_039566
OG0001106	AGAP007248	ASTEI20_031793
OG0001107	AGAP002591	ASTEI20_035830
OG0001109	AGAP029774	ASTEI20_040528
OG0001110	AGAP004835	ASTEI20_036552
OG0001111	AGAP005057	ASTEI20_044348
OG0001112	AGAP010930	ASTEI20_036444
OG0001112	AGAP029301	ASTEI20_041485
OG0001113	AGAP007008	ASTEI20_031840
OG0001115	AGAP004169	ASTEI20_045551
OG0001123	AGAP029353	ASTEI20_042363
OG0001123	AGAP003812	ASTEI20_043793
OG0001127	AGAP000640, AGAP000638, AGAP011647	ASTEI20_039966
OG0001127	AGAP009065	ASTEI20_034021
OG0001128	AGAP029437	ASTEI20_034729
OG0001128	AGAP005574	ASTEI20_039979
OG0001128	AGAP005571	ASTEI20_039641
OG0001128	AGAP005573	ASTEI20_036672
OG0001129	AGAP028167, AGAP028007, AGAP012843, AGAP012034	ASTEI20_032033
OG0001130	AGAP003640	ASTEI20_045268
OG0001130	AGAP003639, AGAP003641	ASTEI20_031647
OG0001133	AGAP029304, AGAP011007, AGAP011009, AGAP011013, AGAP029206, AGAP029092, AGAP011012, AGAP011014, AGAP011015, AGAP011011, AGAP011010	ASTEI20_043397, ASTEI20_041990
OG0001138	AGAP001952	ASTEI20_043819
OG0001139	AGAP029819	ASTEI20_036863
OG0001140	AGAP003481	ASTEI20_036602
OG0001141	AGAP004081	ASTEI20_040448
OG0001142	AGAP012801, AGAP003516, AGAP012661	ASTEI20_034324
OG0001143	AGAP029080, AGAP010798	ASTEI20_043905
OG0001144	AGAP004849	ASTEI20_038739
OG0001145	AGAP000254	ASTEI20_043426
OG0001146	AGAP000365	ASTEI20_038617
OG0001147	AGAP012831, AGAP005672	ASTEI20_044326, ASTEI20_036312
OG0001148	AGAP013270	ASTEI20_042033
OG0001149	AGAP003235	ASTEI20_034126
OG0001150	AGAP011320	ASTEI20_034115
OG0001151	AGAP009431	ASTEI20_045831
OG0001152	AGAP013764	ASTEI20_032962
OG0001154	AGAP011638	ASTEI20_044879
OG0001155	AGAP029506	ASTEI20_037761
OG0001157	AGAP028696	ASTEI20_036944
OG0001158	AGAP002487	ASTEI20_030873
OG0001159	AGAP005564	ASTEI20_041806, ASTEI20_033490
OG0001160	AGAP000974	ASTEI20_038639
OG0001162	AGAP009384, AGAP028142	ASTEI20_039448
OG0001163	AGAP007819	ASTEI20_034387
OG0001164	AGAP005319	ASTEI20_045255
OG0001166	AGAP007779	ASTEI20_038551
OG0001167	AGAP008984	ASTEI20_032275
OG0001168	AGAP012893, AGAP012845, AGAP011531	ASTEI20_045785
OG0001170	AGAP005655	ASTEI20_043395, ASTEI20_040323
OG0001171	AGAP002807	ASTEI20_039876
OG0001172	AGAP006383	ASTEI20_040091, ASTEI20_044472
OG0001173	AGAP009936	ASTEI20_034896
OG0001174	AGAP004230	ASTEI20_038468
OG0001175	AGAP004233	ASTEI20_040159
OG0001176	AGAP002613	ASTEI20_037117
OG0001177	AGAP001070	ASTEI20_044013, ASTEI20_037360
OG0001178	AGAP000803, AGAP012447	ASTEI20_032693
OG0001179	AGAP029914	ASTEI20_033884
OG0001180	AGAP007935	ASTEI20_035035
OG0001181	AGAP001799	ASTEI20_031047
OG0001182	AGAP002544	ASTEI20_043923
OG0001183	AGAP002914	ASTEI20_042369
OG0001184	AGAP029537	ASTEI20_041197
OG0001185	AGAP001415	ASTEI20_039486
OG0001186	AGAP003931	ASTEI20_041013
OG0001187	AGAP011356	ASTEI20_037510
OG0001188	AGAP003408, AGAP012641	ASTEI20_040907
OG0001189	AGAP001724	ASTEI20_032182, ASTEI20_036336
OG0001190	AGAP011956	ASTEI20_039244, ASTEI20_036889
OG0001191	AGAP010845	ASTEI20_041595
OG0001192	AGAP009903	ASTEI20_038126
OG0001193	AGAP005862	ASTEI20_039615
OG0001194	AGAP010700	ASTEI20_034839, ASTEI20_039727
OG0001195	AGAP012057	ASTEI20_040722
OG0001196	AGAP011188	ASTEI20_039060
OG0001197	AGAP012352	ASTEI20_043018
OG0001198	AGAP001951	ASTEI20_030970
OG0001199	AGAP000477	ASTEI20_041683
OG0001200	AGAP010150	ASTEI20_032316
OG0001201	AGAP007978	ASTEI20_041949, ASTEI20_045078, ASTEI20_036270
OG0001202	AGAP004038	ASTEI20_035931
OG0001203	AGAP001014	ASTEI20_035162
OG0001204	AGAP004034, AGAP012698	ASTEI20_035671
OG0001205	AGAP009537	ASTEI20_040926
OG0001206	AGAP003318	ASTEI20_036701
OG0001207	AGAP004497	ASTEI20_033357
OG0001208	AGAP010885	ASTEI20_035106
OG0001209	AGAP003164	ASTEI20_031594
OG0001210	AGAP008533	ASTEI20_035556
OG0001211	AGAP010537	ASTEI20_040238, ASTEI20_039987
OG0001212	AGAP007458	ASTEI20_041598
OG0001213	AGAP005696	ASTEI20_043541
OG0001213	AGAP005695	ASTEI20_036617
OG0001214	AGAP002353	ASTEI20_042489
OG0001215	AGAP008260, AGAP008259, AGAP013767, AGAP008258	ASTEI20_041685
OG0001216	AGAP008431	ASTEI20_041429
OG0001216	AGAP008430	ASTEI20_037591
OG0001218	AGAP005299	ASTEI20_034852
OG0001219	AGAP028461	ASTEI20_035173
OG0001220	AGAP029811	ASTEI20_036333
OG0001221	AGAP004793, AGAP012615	ASTEI20_035973
OG0001222	AGAP007833	ASTEI20_035938
OG0001223	AGAP007635	ASTEI20_040140
OG0001224	AGAP009267	ASTEI20_032086
OG0001225	AGAP000797	ASTEI20_039472
OG0001226	AGAP000317	ASTEI20_041077
OG0001227	AGAP002790	ASTEI20_040805
OG0001228	AGAP001781	ASTEI20_044020
OG0001229	AGAP005713	ASTEI20_033440
OG0001230	AGAP009528	ASTEI20_037753
OG0001231	AGAP012627, AGAP010733	ASTEI20_035857
OG0001232	AGAP001704	ASTEI20_034063
OG0001234	AGAP013525, AGAP002485	ASTEI20_045679, ASTEI20_045030
OG0001235	AGAP013301	ASTEI20_043063
OG0001236	AGAP003669	ASTEI20_038843
OG0001237	AGAP028189	ASTEI20_039747
OG0001237	AGAP007916	ASTEI20_042138
OG0001238	AGAP013440	ASTEI20_038086
OG0001238	AGAP013048	ASTEI20_031674
OG0001239	AGAP000879	ASTEI20_041060
OG0001240	AGAP009110	ASTEI20_044077
OG0001241	AGAP009290	ASTEI20_045999
OG0001242	AGAP009605	ASTEI20_044309
OG0001243	AGAP029440, AGAP000186, AGAP013399, AGAP004515	ASTEI20_041872
OG0001244	AGAP029658	ASTEI20_041786
OG0001245	AGAP029488	ASTEI20_033276
OG0001246	AGAP000110	ASTEI20_034564
OG0001247	AGAP003742	ASTEI20_040370
OG0001248	AGAP002150	ASTEI20_038974
OG0001249	AGAP001854, AGAP012898	ASTEI20_044243
OG0001250	AGAP001892	ASTEI20_036475
OG0001251	AGAP000751	ASTEI20_036781
OG0001252	AGAP007581	ASTEI20_037283
OG0001253	AGAP007023	ASTEI20_045648
OG0001254	AGAP002151	ASTEI20_031419
OG0001255	AGAP009781	ASTEI20_038178, ASTEI20_038352
OG0001256	AGAP004013	ASTEI20_041385
OG0001257	AGAP008222	ASTEI20_044701
OG0001258	AGAP028131	ASTEI20_042582
OG0001259	AGAP028002	ASTEI20_034415
OG0001260	AGAP009598	ASTEI20_040339
OG0001261	AGAP002798	ASTEI20_031118
OG0001261	AGAP002799	ASTEI20_033138
OG0001262	AGAP005245	ASTEI20_043346
OG0001263	AGAP003414	ASTEI20_033024
OG0001264	AGAP010563	ASTEI20_039480, ASTEI20_039924
OG0001265	AGAP029808	ASTEI20_031100
OG0001266	AGAP029113	ASTEI20_044830
OG0001267	AGAP009112	ASTEI20_036119
OG0001268	AGAP004883	ASTEI20_037694
OG0001269	AGAP008273	ASTEI20_043574
OG0001270	AGAP010313	ASTEI20_041208
OG0001271	AGAP010318, AGAP012525	ASTEI20_044512
OG0001272	AGAP007790	ASTEI20_032452
OG0001273	AGAP009946	ASTEI20_042664, ASTEI20_033683
OG0001274	AGAP013038, AGAP003771	ASTEI20_045270
OG0001275	AGAP001236	ASTEI20_031688
OG0001276	AGAP009974	ASTEI20_044988
OG0001277	AGAP008513	ASTEI20_040166
OG0001278	AGAP028510	ASTEI20_031435
OG0001279	AGAP029590	ASTEI20_045175
OG0001280	AGAP001768, AGAP013328	ASTEI20_030833, ASTEI20_039688
OG0001281	AGAP009164	ASTEI20_031355
OG0001282	AGAP012556	ASTEI20_037170
OG0001283	AGAP005145	ASTEI20_038777
OG0001283	AGAP005146	ASTEI20_032878
OG0001284	AGAP004645	ASTEI20_037848
OG0001285	AGAP029625	ASTEI20_045902
OG0001286	AGAP029672	ASTEI20_046079
OG0001286	AGAP029671	ASTEI20_046017
OG0001287	AGAP010848	ASTEI20_045173
OG0001288	AGAP003899	ASTEI20_037853, ASTEI20_033120
OG0001289	AGAP006527	ASTEI20_033797
OG0001290	AGAP006530	ASTEI20_031637
OG0001292	AGAP000514	ASTEI20_038206, ASTEI20_045992
OG0001293	AGAP029265	ASTEI20_037544
OG0001294	AGAP006931	ASTEI20_039396
OG0001295	AGAP001558	ASTEI20_045894
OG0001296	AGAP006962	ASTEI20_041214
OG0001297	AGAP002264	ASTEI20_039168
OG0001298	AGAP011458	ASTEI20_032981
OG0001299	AGAP028611	ASTEI20_044797
OG0001300	AGAP012561, AGAP003502	ASTEI20_035501
OG0001301	AGAP009825	ASTEI20_030945
OG0001301	AGAP009824	ASTEI20_039379
OG0001302	AGAP009997	ASTEI20_031273
OG0001303	AGAP006098	ASTEI20_041016
OG0001304	AGAP005124	ASTEI20_038999
OG0001305	AGAP002872	ASTEI20_044825
OG0001306	AGAP003629	ASTEI20_043155
OG0001307	AGAP010258	ASTEI20_037477
OG0001308	AGAP006676	ASTEI20_031823
OG0001309	AGAP003175	ASTEI20_041047
OG0001310	AGAP004592	ASTEI20_032624
OG0001311	AGAP000573	ASTEI20_032457
OG0001312	AGAP003409	ASTEI20_037527
OG0001313	AGAP000484	ASTEI20_043313
OG0001314	AGAP010355	ASTEI20_035855
OG0001315	AGAP007498	ASTEI20_041233
OG0001316	AGAP000488	ASTEI20_041760
OG0001317	AGAP013161	ASTEI20_032953
OG0001317	AGAP002377	ASTEI20_039009
OG0001318	AGAP003213	ASTEI20_033878
OG0001319	AGAP003765	ASTEI20_036764
OG0001321	AGAP005662	ASTEI20_031728, ASTEI20_044505
OG0001322	AGAP005203	ASTEI20_038075
OG0001323	AGAP001523	ASTEI20_045377
OG0001324	AGAP006611	ASTEI20_043409
OG0001325	AGAP000140	ASTEI20_045463
OG0001326	AGAP009000	ASTEI20_031232
OG0001327	AGAP000047	ASTEI20_034219
OG0001328	AGAP013409	ASTEI20_041917
OG0001329	AGAP002556	ASTEI20_038893, ASTEI20_032602
OG0001330	AGAP006143	ASTEI20_031051
OG0001331	AGAP000952	ASTEI20_036204
OG0001332	AGAP001296	ASTEI20_038793
OG0001333	AGAP029620	ASTEI20_031383
OG0001334	AGAP002649	ASTEI20_041251
OG0001335	AGAP005962	ASTEI20_035142
OG0001336	AGAP006027	ASTEI20_037664
OG0001336	AGAP006026	ASTEI20_040121
OG0001337	AGAP001446	ASTEI20_031448
OG0001338	AGAP001344	ASTEI20_034924
OG0001339	AGAP029545	ASTEI20_037969
OG0001340	AGAP009809	ASTEI20_031806
OG0001341	AGAP029189	ASTEI20_033932
OG0001342	AGAP029542	ASTEI20_033836
OG0001343	AGAP003939	ASTEI20_035967
OG0001344	AGAP003914	ASTEI20_042158
OG0001345	AGAP000639	ASTEI20_039482
OG0001346	AGAP029103	ASTEI20_042704
OG0001347	AGAP008317	ASTEI20_041149
OG0001348	AGAP008980	ASTEI20_037819
OG0001349	AGAP007452	ASTEI20_039577
OG0001350	AGAP002628	ASTEI20_039856
OG0001351	AGAP029976	ASTEI20_045765
OG0001352	AGAP002079	ASTEI20_033173, ASTEI20_041673
OG0001354	AGAP029236	ASTEI20_045741, ASTEI20_033595
OG0001355	AGAP008574	ASTEI20_032490
OG0001356	AGAP029474	ASTEI20_042013
OG0001357	AGAP029899	ASTEI20_036470
OG0001358	AGAP029503	ASTEI20_034439
OG0001359	AGAP029651	ASTEI20_032014
OG0001360	AGAP029538	ASTEI20_045198
OG0001362	AGAP009210	ASTEI20_032543
OG0001363	AGAP004982	ASTEI20_032553
OG0001364	AGAP000005	ASTEI20_036955
OG0001366	AGAP000095	ASTEI20_045232
OG0001369	AGAP010922	ASTEI20_041363
OG0001370	AGAP010655	ASTEI20_046089
OG0001371	AGAP009057	ASTEI20_046176
OG0001372	AGAP011097	ASTEI20_039706
OG0001373	AGAP000420	ASTEI20_043710
OG0001374	AGAP009638	ASTEI20_041703
OG0001375	AGAP006638	ASTEI20_032879
OG0001376	AGAP005143	ASTEI20_045181
OG0001377	AGAP011479	ASTEI20_035538
OG0001378	AGAP011349	ASTEI20_040876
OG0001379	AGAP003679	ASTEI20_036252
OG0001380	AGAP007719	ASTEI20_035766, ASTEI20_043359
OG0001381	AGAP004402	ASTEI20_042971
OG0001382	AGAP005931	ASTEI20_037044
OG0001383	AGAP002989	ASTEI20_031395
OG0001384	AGAP000915	ASTEI20_045158
OG0001385	AGAP000383	ASTEI20_042174
OG0001386	AGAP029546	ASTEI20_037585
OG0001387	AGAP004335	ASTEI20_041117
OG0001388	AGAP002879	ASTEI20_033476
OG0001389	AGAP008899	ASTEI20_043859
OG0001390	AGAP003943	ASTEI20_033241
OG0001391	AGAP000258	ASTEI20_035284
OG0001392	AGAP006721	ASTEI20_032895
OG0001393	AGAP008286	ASTEI20_039933, ASTEI20_044313
OG0001394	AGAP003965	ASTEI20_044667
OG0001395	AGAP028469	ASTEI20_038627
OG0001396	AGAP005096	ASTEI20_045373
OG0001397	AGAP029112	ASTEI20_031646
OG0001398	AGAP029897	ASTEI20_032973
OG0001399	AGAP003459	ASTEI20_045622
OG0001400	AGAP007543	ASTEI20_032621
OG0001401	AGAP028616	ASTEI20_035719
OG0001402	AGAP008202	ASTEI20_038506, ASTEI20_035528, ASTEI20_035017
OG0001403	AGAP011177	ASTEI20_037368
OG0001404	AGAP011534	ASTEI20_036395
OG0001405	AGAP029586	ASTEI20_043820
OG0001406	AGAP007076	ASTEI20_046158
OG0001408	AGAP002226	ASTEI20_041103
OG0001409	AGAP006235	ASTEI20_041400
OG0001410	AGAP029516	ASTEI20_033841
OG0001411	AGAP006923	ASTEI20_040823
OG0001412	AGAP012340	ASTEI20_037936
OG0001413	AGAP006436	ASTEI20_032148
OG0001414	AGAP029652	ASTEI20_039471
OG0001418	AGAP029849	ASTEI20_035107
OG0001426	AGAP000789	ASTEI20_032183
OG0001427	AGAP005337, AGAP005339	ASTEI20_031417, ASTEI20_031661
OG0001428	AGAP008714, AGAP011982	ASTEI20_041503
OG0001429	AGAP005791	ASTEI20_036086
OG0001429	AGAP005792	ASTEI20_034538
OG0001430	AGAP007319, AGAP007318, AGAP007320, AGAP007321	ASTEI20_034258
OG0001431	AGAP028009	ASTEI20_042541
OG0001432	AGAP008562, AGAP008561, AGAP028046, AGAP029079	ASTEI20_042338, ASTEI20_037915
OG0001433	AGAP013752	ASTEI20_034233, ASTEI20_036715
OG0001433	AGAP008138	ASTEI20_038535, ASTEI20_031768
OG0001434	AGAP008235, AGAP027988	ASTEI20_038414
OG0001444	AGAP006205	ASTEI20_042232
OG0001445	AGAP003257	ASTEI20_033406
OG0001446	AGAP013231, AGAP012662	ASTEI20_032195
OG0001447	AGAP002476	ASTEI20_031721
OG0001448	AGAP003202, AGAP003201	ASTEI20_038801
OG0001449	AGAP000569	ASTEI20_034512
OG0001450	AGAP005673	ASTEI20_043043, ASTEI20_036182
OG0001451	AGAP009639	ASTEI20_039282
OG0001452	AGAP003867	ASTEI20_043753, ASTEI20_044958, ASTEI20_045059
OG0001453	AGAP001789, AGAP012732	ASTEI20_038486
OG0001454	AGAP012391	ASTEI20_038175
OG0001455	AGAP008570	ASTEI20_038399
OG0001456	AGAP010422	ASTEI20_038959
OG0001458	AGAP009823	ASTEI20_031141
OG0001459	AGAP012012	ASTEI20_044087
OG0001460	AGAP010573	ASTEI20_043716, ASTEI20_044681
OG0001461	AGAP013536, AGAP003991, AGAP003990	ASTEI20_032695
OG0001462	AGAP001501	ASTEI20_045706
OG0001463	AGAP002494	ASTEI20_045970
OG0001464	AGAP005178	ASTEI20_032028
OG0001465	AGAP007839	ASTEI20_033775
OG0001466	AGAP008931	ASTEI20_044705
OG0001467	AGAP009075	ASTEI20_041177
OG0001468	AGAP009399, AGAP009400	ASTEI20_044862
OG0001469	AGAP001298	ASTEI20_037210
OG0001470	AGAP009137	ASTEI20_036526
OG0001471	AGAP005886	ASTEI20_038534
OG0001472	AGAP006169	ASTEI20_043415
OG0001473	AGAP010616, AGAP012469	ASTEI20_031636
OG0001474	AGAP010165	ASTEI20_040481
OG0001475	AGAP008879	ASTEI20_041556
OG0001476	AGAP009036	ASTEI20_040476
OG0001477	AGAP011553	ASTEI20_045156
OG0001478	AGAP007617	ASTEI20_042072
OG0001479	AGAP007609, AGAP007610	ASTEI20_046156
OG0001480	AGAP008063	ASTEI20_035707, ASTEI20_040929
OG0001481	AGAP006118	ASTEI20_034821
OG0001482	AGAP006117	ASTEI20_033822
OG0001483	AGAP005099	ASTEI20_043132
OG0001484	AGAP005311	ASTEI20_039063
OG0001486	AGAP006025	ASTEI20_045803
OG0001487	AGAP007061, AGAP007060	ASTEI20_038385
OG0001488	AGAP005059, AGAP012612, AGAP005060	ASTEI20_040453
OG0001489	AGAP009021	ASTEI20_046000
OG0001490	AGAP009140	ASTEI20_035267
OG0001491	AGAP011520	ASTEI20_031902
OG0001492	AGAP008035	ASTEI20_037929
OG0001493	AGAP013736	ASTEI20_033590
OG0001494	AGAP008062	ASTEI20_037717, ASTEI20_037155
OG0001495	AGAP000739	ASTEI20_033067
OG0001496	AGAP005654	ASTEI20_044203, ASTEI20_042888
OG0001497	AGAP005650	ASTEI20_032188, ASTEI20_031884, ASTEI20_039158
OG0001498	AGAP000120	ASTEI20_040018
OG0001499	AGAP029969	ASTEI20_045306
OG0001499	AGAP001031	ASTEI20_042484
OG0001500	AGAP001032	ASTEI20_038292
OG0001501	AGAP001416	ASTEI20_033966
OG0001502	AGAP009816	ASTEI20_039855
OG0001503	AGAP012744, AGAP003429	ASTEI20_041666
OG0001504	AGAP000780	ASTEI20_044102
OG0001505	AGAP001065	ASTEI20_036662
OG0001506	AGAP000022	ASTEI20_041216
OG0001507	AGAP011782	ASTEI20_043640
OG0001508	AGAP012316	ASTEI20_043195
OG0001509	AGAP008736	ASTEI20_040645
OG0001510	AGAP007705	ASTEI20_046071, ASTEI20_044760
OG0001511	AGAP011391, AGAP011389, AGAP011390	ASTEI20_034944
OG0001512	AGAP028519	ASTEI20_042505
OG0001513	AGAP029568	ASTEI20_042373
OG0001514	AGAP011985	ASTEI20_032961
OG0001515	AGAP000018	ASTEI20_032453
OG0001516	AGAP013158	ASTEI20_040956
OG0001517	AGAP005747	ASTEI20_044673
OG0001518	AGAP011357	ASTEI20_032224
OG0001519	AGAP001671	ASTEI20_032370
OG0001520	AGAP028569	ASTEI20_042142
OG0001521	AGAP003462	ASTEI20_043996
OG0001522	AGAP012802, AGAP004109	ASTEI20_041166
OG0001523	AGAP008143	ASTEI20_039319
OG0001524	AGAP001940	ASTEI20_038637
OG0001525	AGAP012364	ASTEI20_040237
OG0001526	AGAP029903	ASTEI20_042600, ASTEI20_038239
OG0001527	AGAP008846	ASTEI20_032111
OG0001528	AGAP008843	ASTEI20_032608
OG0001529	AGAP003572	ASTEI20_044610
OG0001530	AGAP000178	ASTEI20_037525, ASTEI20_040690
OG0001531	AGAP010855	ASTEI20_038377
OG0001532	AGAP001381	ASTEI20_044665
OG0001533	AGAP004395	ASTEI20_038771
OG0001534	AGAP010751	ASTEI20_041581
OG0001535	AGAP011293	ASTEI20_037361
OG0001536	AGAP011284	ASTEI20_036452
OG0001537	AGAP029469	ASTEI20_036174
OG0001538	AGAP003219	ASTEI20_046094
OG0001539	AGAP011172	ASTEI20_038598
OG0001540	AGAP012910, AGAP011045	ASTEI20_031999
OG0001541	AGAP001954	ASTEI20_034930
OG0001542	AGAP000108	ASTEI20_044457
OG0001543	AGAP000159	ASTEI20_040231
OG0001544	AGAP007981	ASTEI20_045418, ASTEI20_038397
OG0001545	AGAP013732	ASTEI20_045019, ASTEI20_044263
OG0001546	AGAP011655	ASTEI20_045940, ASTEI20_035292
OG0001547	AGAP010554	ASTEI20_043265, ASTEI20_039105
OG0001548	AGAP010553	ASTEI20_041000, ASTEI20_035398, ASTEI20_035930
OG0001549	AGAP012856, AGAP029379, AGAP013035	ASTEI20_038170
OG0001550	AGAP004720	ASTEI20_031586
OG0001551	AGAP009428	ASTEI20_031517
OG0001552	AGAP011535	ASTEI20_037960
OG0001553	AGAP005381	ASTEI20_031337
OG0001554	AGAP013495	ASTEI20_041831
OG0001555	AGAP010094, AGAP013723	ASTEI20_038997
OG0001556	AGAP008348	ASTEI20_038092
OG0001557	AGAP012694, AGAP002081	ASTEI20_043337, ASTEI20_034214
OG0001558	AGAP002082	ASTEI20_034968, ASTEI20_044765
OG0001559	AGAP010517	ASTEI20_036676
OG0001560	AGAP029443	ASTEI20_034699
OG0001561	AGAP010463	ASTEI20_039849
OG0001563	AGAP004649	ASTEI20_035345
OG0001564	AGAP007627	ASTEI20_032669
OG0001565	AGAP003672	ASTEI20_035143
OG0001566	AGAP006376	ASTEI20_038150
OG0001567	AGAP000204	ASTEI20_043052
OG0001568	AGAP007356	ASTEI20_041179, ASTEI20_031271
OG0001569	AGAP004329, AGAP004330	ASTEI20_032660
OG0001570	AGAP003717, AGAP003716	ASTEI20_033344
OG0001571	AGAP008706	ASTEI20_030967
OG0001572	AGAP000552	ASTEI20_037744
OG0001573	AGAP010676	ASTEI20_037253
OG0001574	AGAP001113	ASTEI20_040548
OG0001575	AGAP000894	ASTEI20_037790
OG0001576	AGAP000403	ASTEI20_043512
OG0001577	AGAP008647	ASTEI20_039632
OG0001578	AGAP004624	ASTEI20_043994
OG0001579	AGAP002558	ASTEI20_035048
OG0001580	AGAP003692	ASTEI20_043521
OG0001581	AGAP028434	ASTEI20_042471, ASTEI20_041650
OG0001582	AGAP004672	ASTEI20_031452
OG0001583	AGAP004695	ASTEI20_041262, ASTEI20_039932
OG0001584	AGAP012191	ASTEI20_035912
OG0001585	AGAP010380	ASTEI20_044441
OG0001586	AGAP003132	ASTEI20_037119
OG0001587	AGAP002891	ASTEI20_042774
OG0001588	AGAP002888	ASTEI20_036765
OG0001589	AGAP011508	ASTEI20_037340
OG0001590	AGAP008098	ASTEI20_041576
OG0001591	AGAP012357	ASTEI20_036076
OG0001592	AGAP010920, AGAP012418	ASTEI20_035700
OG0001593	AGAP001697	ASTEI20_040618, ASTEI20_043827
OG0001594	AGAP001699	ASTEI20_042979, ASTEI20_031010
OG0001595	AGAP003755	ASTEI20_033584
OG0001596	AGAP029185	ASTEI20_034342, ASTEI20_039302
OG0001597	AGAP011025	ASTEI20_044865
OG0001598	AGAP010985	ASTEI20_038933
OG0001599	AGAP011964	ASTEI20_031179
OG0001600	AGAP000242	ASTEI20_031432
OG0001601	AGAP012900, AGAP012577, AGAP010645	ASTEI20_042412
OG0001602	AGAP001471	ASTEI20_043804
OG0001603	AGAP009280	ASTEI20_032821
OG0001604	AGAP006039	ASTEI20_038041
OG0001605	AGAP005431	ASTEI20_041888
OG0001606	AGAP001217	ASTEI20_032912
OG0001607	AGAP011904	ASTEI20_035159, ASTEI20_034709
OG0001608	AGAP011907	ASTEI20_034840, ASTEI20_044016, ASTEI20_033544
OG0001609	AGAP011906	ASTEI20_045180, ASTEI20_036423, ASTEI20_030959
OG0001610	AGAP006344	ASTEI20_044216
OG0001611	AGAP005412	ASTEI20_036341
OG0001612	AGAP029645	ASTEI20_035322
OG0001613	AGAP011736	ASTEI20_045820
OG0001614	AGAP011659	ASTEI20_036771, ASTEI20_031787
OG0001615	AGAP002533	ASTEI20_034149
OG0001616	AGAP028108, AGAP028157	ASTEI20_044333
OG0001617	AGAP003410	ASTEI20_031280
OG0001618	AGAP002543	ASTEI20_040544
OG0001619	AGAP008666	ASTEI20_039287
OG0001620	AGAP008674	ASTEI20_038003
OG0001621	AGAP007871	ASTEI20_038407
OG0001622	AGAP011444, AGAP012608	ASTEI20_043214
OG0001623	AGAP002340	ASTEI20_035190
OG0001624	AGAP009183	ASTEI20_032688
