Orthogroup	AgambiaePEST	AdirusWRAIR2
OG0003025	AGAP010049	ADIR009332, ADIR009331
OG0003026	AGAP029057, AGAP029317	ADIR002257
OG0003027	AGAP012112	ADIR002283
OG0003029	AGAP010170	ADIR004006
OG0003030	AGAP012009	ADIR004391
OG0003031	AGAP006608	ADIR007371
OG0003032	AGAP028563	ADIR004981
OG0003033	AGAP002224	ADIR008953
OG0003034	AGAP001809	ADIR006417
OG0003035	AGAP010721	ADIR001899
OG0003036	AGAP010720	ADIR014173
OG0003037	AGAP007086	ADIR007735
OG0003038	AGAP007088	ADIR007734
OG0003039	AGAP002876	ADIR003451
OG0003041	AGAP012634, AGAP004578	ADIR004399
OG0003043	AGAP009864, AGAP012814	ADIR011346
OG0003044	AGAP009863	ADIR011349
OG0003045	AGAP004905	ADIR001685
OG0003046	AGAP012718, AGAP003860	ADIR006570
OG0003047	AGAP005350	ADIR003738
OG0003048	AGAP008159	ADIR011315
OG0003049	AGAP007661	ADIR007086
OG0003050	AGAP012378	ADIR000555
OG0003051	AGAP005164	ADIR008874
OG0003052	AGAP028221	ADIR005730
OG0003053	AGAP003317	ADIR008417
OG0003054	AGAP001743	ADIR010355
OG0003055	AGAP007721	ADIR007033
OG0003056	AGAP000032	ADIR000991
OG0003057	AGAP006739	ADIR003644
OG0003058	AGAP000154	ADIR000825
OG0003059	AGAP008499	ADIR004850
OG0003060	AGAP000454	ADIR001393
OG0003061	AGAP011190	ADIR000101
OG0003062	AGAP004503	ADIR006735
OG0003063	AGAP012177	ADIR000015
OG0003064	AGAP012090	ADIR002267, ADIR002265
OG0003065	AGAP004031	ADIR005841
OG0003066	AGAP002626	ADIR010231
OG0003067	AGAP011254	ADIR002055
OG0003068	AGAP001589	ADIR010507
OG0003069	AGAP000547	ADIR001320, ADIR005545
OG0003070	AGAP004699	ADIR009103
OG0003071	AGAP010918	ADIR005628
OG0003072	AGAP028073	ADIR004708
OG0003073	AGAP007208	ADIR004149
OG0003074	AGAP009671	ADIR005010
OG0003075	AGAP011108	ADIR001714
OG0003076	AGAP011505	ADIR000287, ADIR016089
OG0003077	AGAP011504	ADIR000285
OG0003078	AGAP007003	ADIR003807
OG0003079	AGAP007984	ADIR011005
OG0003080	AGAP006046	ADIR008136
OG0003081	AGAP012575, AGAP004500	ADIR006732
OG0003082	AGAP000397	ADIR003939
OG0003083	AGAP001585	ADIR010511
OG0003084	AGAP002402	ADIR004546
OG0003085	AGAP001233	ADIR009995
OG0003086	AGAP004311	ADIR002906
OG0003087	AGAP006174	ADIR007992
OG0003088	AGAP000181	ADIR004586
OG0003089	AGAP012799, AGAP003650, AGAP012611	ADIR008901
OG0003090	AGAP000697	ADIR000937
OG0003091	AGAP006065	ADIR008156
OG0003092	AGAP009831	ADIR005170
OG0003093	AGAP028466	ADIR007330
OG0003094	AGAP012071, AGAP012072	ADIR002252
OG0003095	AGAP012728, AGAP009878	ADIR011334
OG0003096	AGAP005785	ADIR007752
OG0003097	AGAP008943	ADIR011424
OG0003099	AGAP007390	ADIR007281
OG0003100	AGAP005449	ADIR008793
OG0003101	AGAP002339	ADIR002582
OG0003102	AGAP008331, AGAP028184	ADIR011088
OG0003103	AGAP009647	ADIR004808
OG0003104	AGAP009648	ADIR004807
OG0003105	AGAP009646	ADIR015681
OG0003106	AGAP013254	ADIR004414
OG0003106	AGAP013164	ADIR004415
OG0003107	AGAP007206	ADIR004151
OG0003108	AGAP006082	ADIR008826
OG0003109	AGAP000432	ADIR001414
OG0003110	AGAP000141	ADIR001447
OG0003111	AGAP012109	ADIR002280
OG0003112	AGAP006362	ADIR007729
OG0003113	AGAP001488	ADIR004500
OG0003114	AGAP004677	ADIR005605
OG0003115	AGAP029383, AGAP004596	ADIR009050
OG0003116	AGAP005901	ADIR008846
OG0003117	AGAP006614	ADIR007364
OG0003118	AGAP007123	ADIR008038
OG0003119	AGAP005345	ADIR003742
OG0003120	AGAP005563	ADIR008579
OG0003121	AGAP006963	ADIR004211
OG0003122	AGAP000481	ADIR011671
OG0003123	AGAP005031	ADIR008622
OG0003124	AGAP008176	ADIR006326
OG0003125	AGAP004591	ADIR009042
OG0003126	AGAP004121	ADIR002952
OG0003127	AGAP008757	ADIR004913
OG0003128	AGAP004940	ADIR001659
OG0003129	AGAP002372	ADIR002611
OG0003130	AGAP008950	ADIR011414
OG0003131	AGAP013464	ADIR000938
OG0003132	AGAP004657	ADIR005887
OG0003133	AGAP004095	ADIR002924
OG0003134	AGAP003176	ADIR006500
OG0003135	AGAP010297	ADIR009263
OG0003136	AGAP009672	ADIR005009
OG0003137	AGAP005712	ADIR007539
OG0003138	AGAP011916	ADIR001953
OG0003139	AGAP003794	ADIR002507
OG0003140	AGAP004560	ADIR004418
OG0003141	AGAP010513	ADIR000349
OG0003142	AGAP001534	ADIR009885
OG0003143	AGAP003310	ADIR008408
OG0003144	AGAP008232	ADIR000569
OG0003145	AGAP007810	ADIR000741
OG0003146	AGAP004698	ADIR011715
OG0003147	AGAP002414	ADIR004534
OG0003148	AGAP009222	ADIR003709
OG0003149	AGAP029460	ADIR000330
OG0003150	AGAP000674	ADIR001426
OG0003151	AGAP001168	ADIR010059
OG0003152	AGAP013380	ADIR000963
OG0003153	AGAP013288	ADIR003032, ADIR003030
OG0003154	AGAP009473	ADIR006055
OG0003155	AGAP007333	ADIR008179
OG0003156	AGAP029129	ADIR010168
OG0003157	AGAP009543, AGAP029104	ADIR005948
OG0003158	AGAP012154	ADIR000034
OG0003159	AGAP005926	ADIR003888
OG0003160	AGAP013032, AGAP003940	ADIR003350
OG0003162	AGAP007118	ADIR008043
OG0003163	AGAP011199	ADIR000090
OG0003164	AGAP000453	ADIR001396
OG0003165	AGAP002710, AGAP002709	ADIR010146
OG0003166	AGAP008118	ADIR011279
OG0003167	AGAP010000	ADIR009399
OG0003168	AGAP003468	ADIR008322
OG0003169	AGAP029812	ADIR007699
OG0003170	AGAP003709	ADIR005378
OG0003171	AGAP005562	ADIR008578
OG0003172	AGAP004772	ADIR009166
OG0003173	AGAP007413	ADIR007265
OG0003174	AGAP005898	ADIR008849
OG0003175	AGAP001561	ADIR003023
OG0003176	AGAP004696	ADIR011713
OG0003177	AGAP012203, AGAP028585	ADIR001879
OG0003178	AGAP001081	ADIR004615
OG0003179	AGAP001662	ADIR010436, ADIR011699
OG0003180	AGAP010055	ADIR009322, ADIR009323
OG0003181	AGAP029982	ADIR006050
OG0003182	AGAP008027	ADIR011044
OG0003183	AGAP001370	ADIR015689
OG0003184	AGAP005133	ADIR003779
OG0003185	AGAP029510	ADIR003322, ADIR003321
OG0003186	AGAP004201	ADIR008484
OG0003187	AGAP029048, AGAP011499	ADIR000279
OG0003188	AGAP007734	ADIR010971
OG0003189	AGAP007163	ADIR007944
OG0003190	AGAP002644	ADIR010206
OG0003191	AGAP000926	ADIR011647
OG0003192	AGAP007847	ADIR008549
OG0003193	AGAP029522	ADIR004481
OG0003194	AGAP011064	ADIR002305
OG0003195	AGAP005300	ADIR009095
OG0003196	AGAP009447	ADIR006070
OG0003197	AGAP011454	ADIR000219
OG0003198	AGAP029896	ADIR007615
OG0003199	AGAP011033	ADIR002027
OG0003200	AGAP008028	ADIR011045
OG0003201	AGAP002647	ADIR010202
OG0003202	AGAP013143	ADIR003909
OG0003203	AGAP007736	ADIR010970
OG0003204	AGAP000913	ADIR000851
OG0003205	AGAP003827	ADIR010699
OG0003206	AGAP012026	ADIR009674
OG0003207	AGAP007994	ADIR011015
OG0003208	AGAP001820	ADIR002714
OG0003209	AGAP002154	ADIR009016
OG0003210	AGAP003674	ADIR005350
OG0003211	AGAP006590	ADIR007549
OG0003212	AGAP006921	ADIR004255
OG0003213	AGAP028437	ADIR009112
OG0003214	AGAP007720	ADIR007034
OG0003215	AGAP007110	ADIR016150
OG0003216	AGAP001372	ADIR002467
OG0003217	AGAP009526	ADIR005998
OG0003218	AGAP010909	ADIR005625
OG0003219	AGAP005055	ADIR008650
OG0003220	AGAP003282	ADIR002777
OG0003221	AGAP000255	ADIR001205
OG0003222	AGAP011569	ADIR000170
OG0003223	AGAP002415	ADIR004533
OG0003224	AGAP007497	ADIR007217
OG0003225	AGAP029664	ADIR008073
OG0003226	AGAP005305	ADIR009100
OG0003227	AGAP007853	ADIR008540
OG0003228	AGAP013775	ADIR008541
OG0003229	AGAP012305	ADIR000467
OG0003230	AGAP010343	ADIR009759
OG0003231	AGAP005207	ADIR015696
OG0003232	AGAP011049	ADIR002289
OG0003233	AGAP002434	ADIR006391
OG0003234	AGAP012354	ADIR000514
OG0003235	AGAP003651	ADIR008903
OG0003236	AGAP002194	ADIR008976
OG0003237	AGAP010551	ADIR000376
OG0003238	AGAP006967	ADIR004207, ADIR004206
OG0003239	AGAP007301	ADIR008202
OG0003240	AGAP001564	ADIR003021
OG0003241	AGAP000428	ADIR008612
OG0003242	AGAP013170	ADIR010720
OG0003243	AGAP008137	ADIR011297
OG0003244	AGAP005156	ADIR003834
OG0003245	AGAP008623	ADIR000701, ADIR000702
OG0003246	AGAP004188	ADIR008473
OG0003247	AGAP012805, AGAP029576	ADIR003128
OG0003248	AGAP029128	ADIR005479
OG0003249	AGAP002959	ADIR005836
OG0003250	AGAP029464	ADIR005276
OG0003251	AGAP010566	ADIR000389
OG0003252	AGAP008528	ADIR004873
OG0003253	AGAP011954	ADIR001920
OG0003254	AGAP000984	ADIR001245
OG0003255	AGAP006481	ADIR007635
OG0003256	AGAP000061	ADIR000966
OG0003257	AGAP000067	ADIR000973
OG0003258	AGAP007895	ADIR005930
OG0003259	AGAP010925	ADIR005636
OG0003260	AGAP028423, AGAP028412	ADIR000230
OG0003261	AGAP001029	ADIR002373
OG0003262	AGAP002478	ADIR008434
OG0003263	AGAP004226	ADIR005532
OG0003264	AGAP008349	ADIR011110
OG0003265	AGAP029852	ADIR009247
OG0003266	AGAP002132	ADIR003149
OG0003267	AGAP028557	ADIR014411
OG0003268	AGAP001581	ADIR005299
OG0003269	AGAP006998	ADIR007919
OG0003270	AGAP009043	ADIR004713
OG0003271	AGAP002502	ADIR002672
OG0003272	AGAP003884	ADIR003397
OG0003273	AGAP000474	ADIR002381
OG0003274	AGAP012042	ADIR009653
OG0003275	AGAP029123	ADIR001816
OG0003276	AGAP003925	ADIR003362
OG0003277	AGAP006368	ADIR007449
OG0003278	AGAP005147	ADIR003841
OG0003279	AGAP010800	ADIR011587
OG0003280	AGAP011706	ADIR000201
OG0003281	AGAP006965	ADIR015853
OG0003282	AGAP006184	ADIR007983
OG0003283	AGAP003489	ADIR008340
OG0003284	AGAP001807	ADIR006418
OG0003285	AGAP009026	ADIR004857, ADIR004963
OG0003286	AGAP001369	ADIR002464
OG0003287	AGAP007640	ADIR007127
OG0003288	AGAP005917	ADIR003898
OG0003289	AGAP001780	ADIR002506
OG0003290	AGAP009542	ADIR005947
OG0003291	AGAP000203	ADIR004614
OG0003292	AGAP001208	ADIR010018
OG0003294	AGAP000321	ADIR001251
OG0003295	AGAP000415	ADIR001168
OG0003296	AGAP007924	ADIR005904
OG0003297	AGAP011464	ADIR000211
OG0003298	AGAP010673	ADIR001862
OG0003299	AGAP000750	ADIR004630
OG0003300	AGAP008131	ADIR011292
OG0003301	AGAP004707	ADIR009113
OG0003302	AGAP005244	ADIR009822
OG0003303	AGAP000295	ADIR001461
OG0003304	AGAP000033	ADIR001260
OG0003305	AGAP006905	ADIR004264
OG0003306	AGAP012570	ADIR014253
OG0003306	AGAP004160	ADIR003000
OG0003307	AGAP001019	ADIR006750
OG0003308	AGAP006758	ADIR003627
OG0003309	AGAP000124	ADIR001474
OG0003310	AGAP000623	ADIR004128
OG0003311	AGAP001144	ADIR010078
OG0003312	AGAP003400	ADIR008268
OG0003313	AGAP028588	ADIR004403
OG0003314	AGAP029674	ADIR008921
OG0003315	AGAP004969	ADIR001635
OG0003316	AGAP004485	ADIR006718
OG0003317	AGAP003085	ADIR003295
OG0003318	AGAP004953	ADIR001647
OG0003319	AGAP008906	ADIR000683
OG0003320	AGAP011837	ADIR002336
OG0003321	AGAP010393	ADIR011625
OG0003322	AGAP011679	ADIR001829
OG0003323	AGAP004670	ADIR009068
OG0003324	AGAP012636, AGAP012437	ADIR004107
OG0003325	AGAP003499	ADIR008348
OG0003326	AGAP001025	ADIR002369
OG0003327	AGAP028418	ADIR010775
OG0003328	AGAP011705	ADIR000200
OG0003329	AGAP004118	ADIR002948
OG0003330	AGAP010891	ADIR005237
OG0003331	AGAP004620	ADIR005858
OG0003332	AGAP012185	ADIR000006
OG0003333	AGAP001978	ADIR010529
OG0003334	AGAP004345	ADIR005410
OG0003335	AGAP002104	ADIR003180
OG0003336	AGAP004733	ADIR009135
OG0003337	AGAP011701	ADIR001855
OG0003338	AGAP011120	ADIR001734
OG0003339	AGAP004106	ADIR002935
OG0003340	AGAP013088	ADIR002893
OG0003341	AGAP006526	ADIR007590
OG0003342	AGAP007509	ADIR007205
OG0003343	AGAP004606	ADIR009058
OG0003344	AGAP000262	ADIR001149
OG0003345	AGAP005601	ADIR007167
OG0003346	AGAP008689	ADIR004668
OG0003347	AGAP004546	ADIR004431
OG0003348	AGAP002455	ADIR006412
OG0003349	AGAP002337	ADIR002580
OG0003350	AGAP028612	ADIR005768
OG0003351	AGAP008774	ADIR004895
OG0003352	AGAP011387	ADIR002085
OG0003353	AGAP004320, AGAP004308	ADIR002898
OG0003354	AGAP010234	ADIR004047
OG0003355	AGAP004563	ADIR004417
OG0003356	AGAP012811, AGAP004119	ADIR002950
OG0003357	AGAP006797	ADIR003590
OG0003358	AGAP011333	ADIR002139
OG0003359	AGAP004776	ADIR009171
OG0003360	AGAP003882	ADIR003399
OG0003361	AGAP010180	ADIR003996
OG0003362	AGAP009338	ADIR006125
OG0003363	AGAP010782	ADIR011569
OG0003364	AGAP002829	ADIR009481, ADIR003483
OG0003365	AGAP006349	ADIR008082
OG0003366	AGAP002371	ADIR002610
OG0003367	AGAP029681	ADIR003236
OG0003368	AGAP003579	ADIR008505, ADIR008506
OG0003369	AGAP006034	ADIR008122
OG0003370	AGAP001660	ADIR010438
OG0003371	AGAP008979	ADIR005025, ADIR005026
OG0003372	AGAP001896	ADIR003047
OG0003373	AGAP010431	ADIR005723
OG0003374	AGAP000266	ADIR010740
OG0003375	AGAP003962	ADIR003339
OG0003376	AGAP000076	ADIR000987
OG0003377	AGAP007238	ADIR008251
OG0003378	AGAP006431	ADIR007685
OG0003379	AGAP000080	ADIR001098
OG0003380	AGAP012047	ADIR009649
OG0003381	AGAP003497	ADIR008345
OG0003382	AGAP004841	ADIR011527
OG0003383	AGAP012070	ADIR016133
OG0003384	AGAP000900	ADIR009020, ADIR001533
OG0003385	AGAP002951	ADIR006595
OG0003386	AGAP001010	ADIR000904
OG0003387	AGAP005329	ADIR003758
OG0003388	AGAP000380	ADIR003957
OG0003389	AGAP004422	ADIR005474
OG0003390	AGAP000015	ADIR001240
OG0003391	AGAP007549	ADIR006990
OG0003392	AGAP002246	ADIR008928
OG0003393	AGAP003967	ADIR003254
OG0003394	AGAP007105	ADIR008059
OG0003395	AGAP028450	ADIR007766
OG0003396	AGAP006609	ADIR007369
OG0003397	AGAP028396	ADIR007756
OG0003398	AGAP007494	ADIR008560
OG0003401	AGAP000711	ADIR000856
OG0003402	AGAP007698	ADIR007055
OG0003403	AGAP013265	ADIR001362
OG0003404	AGAP004033	ADIR006599
OG0003405	AGAP000702	ADIR000933
OG0003406	AGAP005285	ADIR004589, ADIR004590
OG0003407	AGAP000500	ADIR000799
OG0003408	AGAP028605	ADIR015508
OG0003409	AGAP004919	ADIR001673
OG0003410	AGAP029916, AGAP029915	ADIR003117
OG0003411	AGAP000307	ADIR001242
OG0003412	AGAP013096	ADIR006608
OG0003413	AGAP000198	ADIR001523
OG0003414	AGAP002261	ADIR005570
OG0003415	AGAP013398	ADIR010678
OG0003416	AGAP000269	ADIR001151
OG0003417	AGAP000416	ADIR001169
OG0003418	AGAP001021	ADIR011539
OG0003419	AGAP004333	ADIR005393
OG0003420	AGAP000322	ADIR001137
OG0003421	AGAP009867	ADIR011343
OG0003422	AGAP005714	ADIR007545, ADIR007544
OG0003423	AGAP006733	ADIR003654
OG0003424	AGAP011702	ADIR001856
OG0003425	AGAP029649	ADIR001327
OG0003426	AGAP012313	ADIR000475
OG0003427	AGAP000859	ADIR001191
OG0003428	AGAP013458	ADIR002505
OG0003429	AGAP000647, AGAP004851	ADIR011536
OG0003430	AGAP009079	ADIR001180
OG0003431	AGAP007384	ADIR007287
OG0003432	AGAP004423	ADIR005475
OG0003433	AGAP003738	ADIR002561
OG0003434	AGAP012780, AGAP010626	ADIR009569
OG0003435	AGAP003401	ADIR008269
OG0003436	AGAP007353	ADIR007319
OG0003437	AGAP009774	ADIR005112, ADIR005113
OG0003438	AGAP004870	ADIR009242
OG0003439	AGAP027995	ADIR005744
OG0003440	AGAP006714	ADIR003670
OG0003441	AGAP004186	ADIR008470, ADIR008472
OG0003442	AGAP011815	ADIR010782
OG0003443	AGAP001102	ADIR010118
OG0003444	AGAP010924	ADIR005635
OG0003445	AGAP008925	ADIR000656
OG0003446	AGAP004947	ADIR001654
OG0003447	AGAP004703	ADIR009111
OG0003448	AGAP011905	ADIR001964
OG0003449	AGAP029242	ADIR008499
OG0003450	AGAP028477	ADIR010315
OG0003451	AGAP013515	ADIR004578
OG0003452	AGAP028636	ADIR009533
OG0003453	AGAP000762	ADIR004599
OG0003454	AGAP003166	ADIR006493
OG0003455	AGAP001806	ADIR006419
OG0003456	AGAP006475	ADIR007641
OG0003457	AGAP002904	ADIR002759
OG0003458	AGAP001036	ADIR004117
OG0003459	AGAP000586	ADIR003455
OG0003460	AGAP013462	ADIR008477
OG0003461	AGAP007375	ADIR007298
OG0003462	AGAP009798	ADIR005138
OG0003463	AGAP012861, AGAP010625	ADIR009567
OG0003464	AGAP010686	ADIR009489
OG0003465	AGAP013195	ADIR002966
OG0003466	AGAP009800	ADIR005142, ADIR005143
OG0003468	AGAP002322	ADIR006686
OG0003469	AGAP010884	ADIR005245
OG0003470	AGAP001650	ADIR010447
OG0003471	AGAP008198	ADIR016052
OG0003472	AGAP012646, AGAP004597	ADIR009051
OG0003473	AGAP028084, AGAP008510	ADIR004856
OG0003474	AGAP012926, AGAP012740, AGAP012613, AGAP003881	ADIR003401
OG0003475	AGAP029410	ADIR006007
OG0003475	AGAP029420	ADIR006008
OG0003476	AGAP011377	ADIR002098
OG0003481	AGAP011250	ADIR002052, ADIR002051
OG0003483	AGAP007756	ADIR015599
OG0003485	AGAP029256, AGAP029427, AGAP029425	ADIR010748, ADIR011637
OG0003493	AGAP001460	ADIR004486
OG0003494	AGAP011196	ADIR000095
OG0003495	AGAP013720, AGAP009349	ADIR000623
OG0003496	AGAP004996	ADIR001613
OG0003497	AGAP010992	ADIR002015, ADIR011750
OG0003498	AGAP011790	ADIR015766, ADIR015768, ADIR014204, ADIR015767, ADIR002195, ADIR014203, ADIR002173
OG0003499	AGAP028725	ADIR002192, ADIR002207, ADIR002206
OG0003501	AGAP012581, AGAP010169, AGAP028032	ADIR004008, ADIR004007, ADIR004009
OG0003503	AGAP028094	ADIR005684
OG0003504	AGAP029099	ADIR006471
OG0003505	AGAP006005, AGAP006006	ADIR007456
OG0003506	AGAP006489, AGAP006488	ADIR007630
OG0003507	AGAP029226	ADIR007677
OG0003508	AGAP006563, AGAP028428, AGAP006561, AGAP006558, AGAP006556, AGAP028429, AGAP006557	ADIR008522
OG0003509	AGAP007059	ADIR015606
OG0003510	AGAP008282	ADIR015720
OG0003510	AGAP008283	ADIR015719
OG0003516	AGAP003792	ADIR002510
OG0003517	AGAP003265	ADIR002791
OG0003518	AGAP003155	ADIR006711
OG0003519	AGAP004464	ADIR010607
OG0003520	AGAP003826	ADIR010700
OG0003521	AGAP003262	ADIR002793
OG0003522	AGAP002903	ADIR002760
OG0003523	AGAP003825	ADIR010701
OG0003524	AGAP004463	ADIR010608
OG0003525	AGAP003253	ADIR015522
OG0003526	AGAP012714, AGAP004433	ADIR008366
OG0003527	AGAP003266	ADIR002790
OG0003528	AGAP004431	ADIR008369
OG0003529	AGAP003095	ADIR016094
OG0003530	AGAP002920	ADIR016012
OG0003531	AGAP004461	ADIR010610
OG0003532	AGAP001427	ADIR002885
OG0003533	AGAP002743	ADIR009914
OG0003534	AGAP003824	ADIR010702
OG0003535	AGAP002922	ADIR002645
OG0003536	AGAP004460	ADIR010612
OG0003537	AGAP001655	ADIR010443
OG0003538	AGAP001656	ADIR010442
OG0003539	AGAP002345	ADIR002588
OG0003540	AGAP002474	ADIR008437
OG0003541	AGAP006072	ADIR007970
OG0003542	AGAP006477	ADIR007640
OG0003543	AGAP002324	ADIR006691
OG0003544	AGAP012533, AGAP003328	ADIR008431
OG0003545	AGAP001654	ADIR010444
OG0003546	AGAP004729	ADIR009114
OG0003547	AGAP004684	ADIR003912
OG0003548	AGAP004725	ADIR009118
OG0003549	AGAP004726	ADIR009117
OG0003550	AGAP001056	ADIR003902
OG0003551	AGAP004709	ADIR009130
OG0003552	AGAP011198	ADIR000091
OG0003553	AGAP011203	ADIR000088
OG0003554	AGAP010801	ADIR011588
OG0003555	AGAP004728	ADIR009115
OG0003556	AGAP004708	ADIR009129
OG0003557	AGAP004685	ADIR003914
OG0003558	AGAP010972	ADIR001901
OG0003559	AGAP004743	ADIR009146
OG0003560	AGAP010450	ADIR005742
OG0003561	AGAP001116	ADIR010122
OG0003562	AGAP003203	ADIR003008
OG0003563	AGAP008998	ADIR005045
OG0003564	AGAP000896	ADIR001021
OG0003565	AGAP000252	ADIR001200
OG0003566	AGAP004848	ADIR011533
OG0003567	AGAP000363	ADIR001208
OG0003568	AGAP004843	ADIR011528
OG0003569	AGAP008498	ADIR011464
OG0003570	AGAP004838, AGAP012695	ADIR011526
OG0003571	AGAP004850	ADIR011535
OG0003572	AGAP001727	ADIR010370
OG0003573	AGAP005227	ADIR009806
OG0003574	AGAP000068	ADIR000974
OG0003575	AGAP004844	ADIR011529
OG0003576	AGAP029894	ADIR009491
OG0003577	AGAP010478	ADIR014478
OG0003578	AGAP005681	ADIR006912
OG0003579	AGAP005685	ADIR006917
OG0003580	AGAP012135	ADIR000050
OG0003581	AGAP006670	ADIR007532
OG0003582	AGAP010480	ADIR005665
OG0003583	AGAP011122	ADIR001737
OG0003584	AGAP003861	ADIR006571
OG0003585	AGAP005684	ADIR006916
OG0003586	AGAP010482	ADIR005663
OG0003587	AGAP010479	ADIR005666
OG0003588	AGAP010481	ADIR005664
OG0003589	AGAP010691	ADIR009493
OG0003590	AGAP008010	ADIR011031
OG0003591	AGAP006576	ADIR007554
OG0003592	AGAP008636	ADIR000688
OG0003593	AGAP007239	ADIR008250
OG0003594	AGAP009224	ADIR006302
OG0003595	AGAP002200	ADIR008970
OG0003596	AGAP009227	ADIR006306
OG0003597	AGAP007237	ADIR008252
OG0003598	AGAP008016	ADIR011036
OG0003599	AGAP006570	ADIR007561
OG0003600	AGAP006573	ADIR007558
OG0003601	AGAP002097	ADIR003189
OG0003602	AGAP003684	ADIR005357
OG0003603	AGAP011036	ADIR002030
OG0003604	AGAP002101	ADIR003184
OG0003605	AGAP002095	ADIR003190
OG0003606	AGAP002099	ADIR003186
OG0003607	AGAP002100	ADIR003185
OG0003608	AGAP002988	ADIR003187
OG0003609	AGAP011034	ADIR002028
OG0003610	AGAP003544	ADIR010666
OG0003611	AGAP004435	ADIR008364
OG0003612	AGAP002718	ADIR010139
OG0003613	AGAP003206	ADIR002839
OG0003614	AGAP002730	ADIR010129
OG0003615	AGAP002726	ADIR015550
OG0003616	AGAP002731	ADIR010128
OG0003617	AGAP002088	ADIR006459
OG0003618	AGAP002669	ADIR010179
OG0003619	AGAP002721	ADIR010137
OG0003620	AGAP012993	ADIR010667
OG0003621	AGAP003559	ADIR010682
OG0003622	AGAP002717	ADIR010140
OG0003623	AGAP003870	ADIR006578
OG0003624	AGAP003542	ADIR010665
OG0003625	AGAP003545	ADIR010668
OG0003626	AGAP003560	ADIR010683
OG0003627	AGAP002086	ADIR006457
OG0003628	AGAP002729	ADIR010130
OG0003629	AGAP003551	ADIR010677
OG0003630	AGAP002728	ADIR010131
OG0003631	AGAP002723	ADIR015604
OG0003632	AGAP003864	ADIR006573
OG0003633	AGAP002732	ADIR010127
OG0003634	AGAP003866	ADIR014554
OG0003635	AGAP003204	ADIR002840
OG0003636	AGAP001357	ADIR002456
OG0003637	AGAP001787	ADIR015699
OG0003638	AGAP001686	ADIR010410
OG0003639	AGAP001688	ADIR010408
OG0003640	AGAP003296	ADIR015949
OG0003641	AGAP002762	ADIR015804
OG0003642	AGAP001349	ADIR015786
OG0003643	AGAP029603	ADIR015674
OG0003644	AGAP001554	ADIR015805
OG0003645	AGAP001687	ADIR010409
OG0003646	AGAP001356	ADIR015679
OG0003647	AGAP002136	ADIR005805
OG0003648	AGAP012988	ADIR005503
OG0003649	AGAP001358	ADIR002457
OG0003650	AGAP011322	ADIR002148
OG0003651	AGAP010822	ADIR009467
OG0003652	AGAP029607	ADIR000019
OG0003653	AGAP001765	ADIR003421
OG0003654	AGAP029556	ADIR009351
OG0003655	AGAP001613	ADIR010488
OG0003656	AGAP005561	ADIR008582
OG0003657	AGAP009960	ADIR009346
OG0003658	AGAP001606	ADIR010493
OG0003659	AGAP001602	ADIR010496
OG0003660	AGAP001612	ADIR010489
OG0003661	AGAP009957	ADIR009343
OG0003662	AGAP009961	ADIR009350
OG0003663	AGAP005560	ADIR008738
OG0003664	AGAP009730	ADIR005077
OG0003665	AGAP009734	ADIR005081
OG0003666	AGAP029558	ADIR005078
OG0003667	AGAP029517	ADIR005023
OG0003668	AGAP009724	ADIR005065
OG0003669	AGAP000695	ADIR000942
OG0003670	AGAP009659	ADIR005022
OG0003671	AGAP007783	ADIR000711
OG0003672	AGAP009660	ADIR005021
OG0003673	AGAP009729	ADIR005076
OG0003674	AGAP007782	ADIR000710
OG0003675	AGAP012385	ADIR000561
OG0003676	AGAP012412	ADIR000551
OG0003677	AGAP012398	ADIR000541
OG0003678	AGAP012407	ADIR000534
OG0003679	AGAP012410	ADIR000552
OG0003680	AGAP012390	ADIR000566
OG0003681	AGAP012402	ADIR000538
OG0003682	AGAP012415	ADIR000545
OG0003683	AGAP012387	ADIR000563
OG0003684	AGAP012413	ADIR000543
OG0003685	AGAP011983	ADIR004362
