Orthogroup	AgambiaePEST	AminimusMINIMUS1
OG0002921	AGAP008540	AMIN001015
OG0002922	AGAP013287	AMIN005282
OG0002923	AGAP008900	AMIN001671
OG0002924	AGAP009490	AMIN001865
OG0002925	AGAP000950	AMIN007441
OG0002926	AGAP011661	AMIN008793
OG0002927	AGAP012867, AGAP012331	AMIN009367
OG0002928	AGAP029281	AMIN009366
OG0002929	AGAP005188	AMIN007349
OG0002930	AGAP001459	AMIN015789
OG0002931	AGAP001559	AMIN002452
OG0002932	AGAP008125	AMIN006152
OG0002933	AGAP007288	AMIN010573
OG0002934	AGAP004026	AMIN002593
OG0002935	AGAP003577	AMIN000182
OG0002936	AGAP012040	AMIN008222
OG0002937	AGAP007215	AMIN010620
OG0002938	AGAP007211	AMIN010623
OG0002939	AGAP006715	AMIN010120
OG0002940	AGAP013371	AMIN014043
OG0002941	AGAP004002	AMIN002819
OG0002942	AGAP007678	AMIN010317
OG0002943	AGAP005550	AMIN010868
OG0002944	AGAP010353	AMIN006547
OG0002945	AGAP028614, AGAP010577	AMIN001314
OG0002946	AGAP004746	AMIN007437
OG0002947	AGAP029449	AMIN006879
OG0002948	AGAP012967, AGAP012917	AMIN000937
OG0002949	AGAP004704	AMIN007483
OG0002950	AGAP010453	AMIN005008
OG0002951	AGAP003460	AMIN000935
OG0002952	AGAP013136	AMIN000072
OG0002953	AGAP000881	AMIN001945
OG0002954	AGAP000462	AMIN005606
OG0002955	AGAP012721, AGAP004931	AMIN011423
OG0002956	AGAP003194	AMIN002479
OG0002957	AGAP011496	AMIN009037
OG0002958	AGAP011495	AMIN009038
OG0002960	AGAP011839	AMIN004347
OG0002961	AGAP028430	AMIN008902
OG0002962	AGAP006935	AMIN007707
OG0002963	AGAP006938	AMIN007710
OG0002964	AGAP011814	AMIN004317
OG0002965	AGAP009403	AMIN001801
OG0002966	AGAP011925	AMIN008602
OG0002967	AGAP011917	AMIN015583
OG0002968	AGAP004264	AMIN004089
OG0002969	AGAP004884	AMIN008178
OG0002970	AGAP004637	AMIN000086
OG0002971	AGAP002293	AMIN004572
OG0002972	AGAP000744	AMIN005154
OG0002973	AGAP009330	AMIN001760
OG0002974	AGAP010567	AMIN001308
OG0002975	AGAP010564	AMIN014137
OG0002976	AGAP005187	AMIN007348
OG0002977	AGAP002900	AMIN015495
OG0002978	AGAP000320	AMIN005468
OG0002979	AGAP000270	AMIN005688
OG0002980	AGAP002184	AMIN003084
OG0002981	AGAP002185	AMIN003083
OG0002983	AGAP010959	AMIN009248
OG0002984	AGAP029577	AMIN003788
OG0002985	AGAP007120	AMIN011260
OG0002986	AGAP005206	AMIN007363
OG0002987	AGAP005205	AMIN016298
OG0002988	AGAP004607	AMIN000024
OG0002989	AGAP000673	AMIN002039, AMIN002038
OG0002990	AGAP001744	AMIN000772
OG0002991	AGAP009933	AMIN006802
OG0002992	AGAP000815	AMIN005625
OG0002993	AGAP005041	AMIN011531
OG0002994	AGAP011846	AMIN008551
OG0002995	AGAP005374	AMIN007408
OG0002996	AGAP008523	AMIN001444
OG0002997	AGAP008522	AMIN001445
OG0002998	AGAP000390	AMIN005652
OG0002999	AGAP007857, AGAP029218	AMIN007145
OG0003000	AGAP001719	AMIN003528
OG0003001	AGAP004142	AMIN004216
OG0003002	AGAP001720	AMIN003527
OG0003003	AGAP004143	AMIN004215
OG0003004	AGAP003171, AGAP003173	AMIN002762
OG0003005	AGAP006061	AMIN009900
OG0003006	AGAP006062	AMIN009901
OG0003007	AGAP010366	AMIN006559
OG0003008	AGAP007668	AMIN010307
OG0003009	AGAP001103	AMIN002362
OG0003010	AGAP001104	AMIN002361
OG0003011	AGAP003746	AMIN002946
OG0003012	AGAP004671	AMIN006465
OG0003013	AGAP011684, AGAP000725	AMIN005175
OG0003014	AGAP001823	AMIN000417
OG0003015	AGAP001423	AMIN003237
OG0003016	AGAP001424	AMIN003238
OG0003017	AGAP004768	AMIN008108
OG0003018	AGAP007622	AMIN010262
OG0003019	AGAP001100	AMIN016266
OG0003020	AGAP007852	AMIN007151
OG0003021	AGAP010071	AMIN006652
OG0003022	AGAP004404, AGAP012833	AMIN004790
OG0003023	AGAP029587	AMIN009548
OG0003024	AGAP007112	AMIN011252
OG0003025	AGAP010049	AMIN006681, AMIN006680
OG0003026	AGAP029057, AGAP029317	AMIN008252
OG0003027	AGAP012112	AMIN008278
OG0003028	AGAP012078, AGAP012082	AMIN008251
OG0003029	AGAP010170	AMIN007247
OG0003030	AGAP012009	AMIN004434
OG0003031	AGAP006608	AMIN007787
OG0003032	AGAP028563	AMIN001557
OG0003033	AGAP002224	AMIN000822
OG0003034	AGAP001809	AMIN000405
OG0003035	AGAP010721	AMIN008642
OG0003036	AGAP010720	AMIN008643
OG0003037	AGAP007086	AMIN011224
OG0003038	AGAP007088	AMIN011225
OG0003039	AGAP002876	AMIN003215
OG0003041	AGAP012634, AGAP004578	AMIN004943
OG0003042	AGAP009861	AMIN009584, AMIN009583
OG0003043	AGAP009864, AGAP012814	AMIN009588
OG0003044	AGAP009863	AMIN009586
OG0003045	AGAP004905	AMIN011402
OG0003046	AGAP012718, AGAP003860	AMIN004051
OG0003047	AGAP005350	AMIN007393
OG0003048	AGAP008159	AMIN006116
OG0003049	AGAP007661	AMIN010302
OG0003050	AGAP012378	AMIN008947
OG0003051	AGAP005164	AMIN007329
OG0003052	AGAP028221	AMIN004994
OG0003053	AGAP003317	AMIN002841
OG0003054	AGAP001743	AMIN003551
OG0003055	AGAP007721	AMIN010355
OG0003056	AGAP000032	AMIN002094
OG0003057	AGAP006739	AMIN010097
OG0003058	AGAP000154	AMIN005443
OG0003059	AGAP008499	AMIN001462
OG0003060	AGAP000454	AMIN005601
OG0003061	AGAP011190	AMIN008388
OG0003062	AGAP004503	AMIN004877
OG0003063	AGAP012177	AMIN004444
OG0003064	AGAP012090	AMIN008260
OG0003065	AGAP004031	AMIN002597
OG0003066	AGAP002626	AMIN003941
OG0003067	AGAP011254	AMIN008342
OG0003068	AGAP001589	AMIN003401
OG0003069	AGAP000547	AMIN005300
OG0003070	AGAP004699	AMIN007490
OG0003071	AGAP010918	AMIN009298
OG0003072	AGAP028073	AMIN001362
OG0003073	AGAP007208	AMIN010627
OG0003074	AGAP009671	AMIN001526
OG0003075	AGAP011108	AMIN008482
OG0003076	AGAP011505	AMIN009047
OG0003077	AGAP011504	AMIN009046
OG0003078	AGAP007003	AMIN009988
OG0003079	AGAP007984	AMIN006280
OG0003080	AGAP006046	AMIN007526
OG0003081	AGAP012575, AGAP004500	AMIN004874
OG0003082	AGAP000397	AMIN005643
OG0003083	AGAP001585	AMIN003398
OG0003084	AGAP002402	AMIN002667
OG0003085	AGAP001233	AMIN002239
OG0003086	AGAP004311	AMIN002990
OG0003087	AGAP006174	AMIN011307
OG0003088	AGAP000181	AMIN005420
OG0003089	AGAP012799, AGAP003650, AGAP012611	AMIN002582
OG0003090	AGAP000697	AMIN005841
OG0003091	AGAP006065	AMIN009905
OG0003092	AGAP009831	AMIN009557
OG0003093	AGAP028466	AMIN010530
OG0003094	AGAP012071, AGAP012072	AMIN008246
OG0003095	AGAP012728, AGAP009878	AMIN009598
OG0003096	AGAP005785	AMIN011207
OG0003097	AGAP008943	AMIN009386
OG0003098	AGAP001371	AMIN000554
OG0003099	AGAP007390	AMIN010485
OG0003100	AGAP005449	AMIN010783
OG0003101	AGAP002339	AMIN000211
OG0003102	AGAP008331, AGAP028184	AMIN005971
OG0003103	AGAP009647	AMIN001505
OG0003104	AGAP009648	AMIN001506
OG0003105	AGAP009646	AMIN015734
OG0003107	AGAP007206	AMIN010629
OG0003108	AGAP006082	AMIN009922
OG0003109	AGAP000432	AMIN005580
OG0003110	AGAP000141	AMIN005455
OG0003111	AGAP012109	AMIN008275
OG0003112	AGAP006362	AMIN008002
OG0003113	AGAP001488	AMIN002389
OG0003114	AGAP004677	AMIN007512
OG0003115	AGAP029383, AGAP004596	AMIN000015
OG0003116	AGAP005901	AMIN011568
OG0003117	AGAP006614	AMIN007780
OG0003118	AGAP007123	AMIN011263
OG0003119	AGAP005345	AMIN007388
OG0003120	AGAP005563	AMIN010878
OG0003121	AGAP006963	AMIN007730
OG0003122	AGAP000481	AMIN005220
OG0003123	AGAP005031	AMIN011519
OG0003124	AGAP008176	AMIN006101
OG0003125	AGAP004591	AMIN000009
OG0003126	AGAP004121	AMIN000956
OG0003127	AGAP008757	AMIN001396
OG0003128	AGAP004940	AMIN011433
OG0003129	AGAP002372	AMIN004680, AMIN004681
OG0003130	AGAP008950	AMIN009396
OG0003131	AGAP013464	AMIN005842
OG0003132	AGAP004657	AMIN000099
OG0003133	AGAP004095	AMIN003822
OG0003134	AGAP003176	AMIN002760
OG0003135	AGAP010297	AMIN000064
OG0003136	AGAP009672	AMIN001528, AMIN001527
OG0003137	AGAP005712	AMIN011014
OG0003138	AGAP011916	AMIN008597
OG0003139	AGAP003794	AMIN016087
OG0003140	AGAP004560	AMIN004925
OG0003141	AGAP010513	AMIN001260
OG0003142	AGAP001534	AMIN002425
OG0003143	AGAP003310	AMIN000331, AMIN015469
OG0003144	AGAP008232	AMIN006052
OG0003145	AGAP007810	AMIN006401
OG0003146	AGAP004698	AMIN007489
OG0003147	AGAP002414	AMIN002679
OG0003148	AGAP009222	AMIN009754
OG0003149	AGAP029460	AMIN008698
OG0003150	AGAP000674	AMIN002040
OG0003151	AGAP001168	AMIN002304
OG0003152	AGAP013380	AMIN002122
OG0003153	AGAP013288	AMIN002447
OG0003154	AGAP009473	AMIN001847
OG0003155	AGAP007333	AMIN010536
OG0003156	AGAP029129	AMIN003624
OG0003157	AGAP009543, AGAP029104	AMIN001919
OG0003158	AGAP012154	AMIN008321
OG0003159	AGAP005926	AMIN009882, AMIN010699
OG0003160	AGAP003940	AMIN000296
OG0003161	AGAP000666	AMIN005781
OG0003162	AGAP007118	AMIN011257
OG0003163	AGAP011199	AMIN008379
OG0003164	AGAP000453	AMIN005598
OG0003165	AGAP002709	AMIN003606
OG0003166	AGAP008118	AMIN006156
OG0003167	AGAP010000	AMIN006728
OG0003168	AGAP003468	AMIN000924
OG0003169	AGAP029812	AMIN015760
OG0003170	AGAP003709	AMIN004713
OG0003172	AGAP004772	AMIN008111
OG0003173	AGAP007413	AMIN010470
OG0003174	AGAP005898	AMIN011567
OG0003175	AGAP001561	AMIN002454
OG0003176	AGAP004696	AMIN007491
OG0003177	AGAP012203, AGAP028585	AMIN006961
OG0003178	AGAP001081	AMIN002028
OG0003179	AGAP001662	AMIN003473
OG0003180	AGAP010055	AMIN006674
OG0003181	AGAP029982	AMIN001852
OG0003182	AGAP008027	AMIN006242
OG0003183	AGAP001370	AMIN016085
OG0003184	AGAP005133	AMIN007296
OG0003185	AGAP029510	AMIN003810
OG0003186	AGAP004201	AMIN015758
OG0003187	AGAP029048, AGAP011499	AMIN009040
OG0003188	AGAP007734	AMIN006318
OG0003189	AGAP007163	AMIN010655
OG0003190	AGAP002644	AMIN004543, AMIN005872
OG0003191	AGAP000926	AMIN001223
OG0003192	AGAP007847	AMIN007159
OG0003193	AGAP029522	AMIN002151
OG0003194	AGAP011064	AMIN008524, AMIN015683
OG0003195	AGAP005300	AMIN010749
OG0003196	AGAP009447	AMIN001833
OG0003197	AGAP011454	AMIN009000
OG0003198	AGAP029896	AMIN007868
OG0003199	AGAP011033	AMIN004356
OG0003200	AGAP008028	AMIN006241
OG0003201	AGAP002647	AMIN003917
OG0003202	AGAP013143	AMIN006468, AMIN006467
OG0003203	AGAP007736	AMIN006319
OG0003204	AGAP000913	AMIN001211
OG0003205	AGAP003827	AMIN003031
OG0003206	AGAP012026	AMIN000078
OG0003207	AGAP007994	AMIN006269
OG0003208	AGAP001820	AMIN000415
OG0003209	AGAP002154	AMIN003111
OG0003210	AGAP003674	AMIN004034
OG0003211	AGAP006590	AMIN007805
OG0003212	AGAP006921	AMIN007693
OG0003213	AGAP028437	AMIN007481
OG0003214	AGAP007720	AMIN010354
OG0003215	AGAP007110	AMIN011250, AMIN011249
OG0003216	AGAP001372	AMIN000555
OG0003217	AGAP009526	AMIN001900
OG0003218	AGAP010909	AMIN009295
OG0003219	AGAP005055	AMIN011546
OG0003220	AGAP003282	AMIN000360
OG0003221	AGAP000255	AMIN005803
OG0003222	AGAP011569	AMIN008870
OG0003223	AGAP002415	AMIN002680
OG0003224	AGAP007497	AMIN010427
OG0003225	AGAP029664	AMIN011228
OG0003226	AGAP005305	AMIN010743
OG0003227	AGAP007853	AMIN007149
OG0003228	AGAP013775	AMIN007150
OG0003229	AGAP012305	AMIN006870
OG0003230	AGAP010343	AMIN006538
OG0003231	AGAP005207	AMIN007365
OG0003232	AGAP011049	AMIN008538
OG0003233	AGAP002434	AMIN002701
OG0003234	AGAP012354	AMIN009343
OG0003235	AGAP003651	AMIN002581
OG0003236	AGAP002194	AMIN003068
OG0003237	AGAP010551	AMIN001293
OG0003238	AGAP006967	AMIN007732
OG0003239	AGAP007301	AMIN010559
OG0003240	AGAP001564	AMIN002456
OG0003241	AGAP000428	AMIN005575
OG0003242	AGAP013170	AMIN000811
OG0003243	AGAP008137	AMIN006139
OG0003244	AGAP005156	AMIN007317
OG0003245	AGAP008623	AMIN009123, AMIN009124
OG0003246	AGAP004188	AMIN004167
OG0003247	AGAP012805, AGAP029576	AMIN003702
OG0003248	AGAP029128	AMIN004809
OG0003249	AGAP002959	AMIN003158
OG0003250	AGAP029464	AMIN009235
OG0003251	AGAP010566	AMIN001307
OG0003252	AGAP008528	AMIN001440
OG0003253	AGAP011954	AMIN015969
OG0003254	AGAP000984	AMIN005462
OG0003255	AGAP006481	AMIN007886
OG0003256	AGAP000061	AMIN002125
OG0003257	AGAP000067	AMIN002132
OG0003258	AGAP007895	AMIN007105
OG0003259	AGAP010925	AMIN009307
OG0003260	AGAP028423, AGAP028412	AMIN008990
OG0003261	AGAP001029	AMIN005375
OG0003262	AGAP002478	AMIN002750
OG0003263	AGAP004226	AMIN004128
OG0003264	AGAP008349	AMIN005950
OG0003265	AGAP029852	AMIN011646
OG0003266	AGAP002132	AMIN003682
OG0003268	AGAP001581	AMIN003395
OG0003269	AGAP006998	AMIN009983
OG0003270	AGAP009043	AMIN001040
OG0003271	AGAP002502	AMIN002514
OG0003272	AGAP003884	AMIN000246
OG0003273	AGAP000474	AMIN005360
OG0003274	AGAP012042	AMIN008223
OG0003275	AGAP029123	AMIN008792
OG0003276	AGAP003925	AMIN000282
OG0003277	AGAP006368	AMIN007999
OG0003278	AGAP005147	AMIN007310
OG0003279	AGAP010800	AMIN007017
OG0003280	AGAP011706	AMIN008755
OG0003281	AGAP006965	AMIN015949
OG0003282	AGAP006184	AMIN011316
OG0003283	AGAP003489	AMIN000901
OG0003284	AGAP001807	AMIN000671
OG0003285	AGAP009026	AMIN007172
OG0003286	AGAP001369	AMIN000551
OG0003287	AGAP007640	AMIN010281
OG0003288	AGAP005917	AMIN010709
OG0003289	AGAP001780	AMIN000706
OG0003290	AGAP009542	AMIN001918
OG0003291	AGAP000203	AMIN002030
OG0003292	AGAP001208	AMIN002263
OG0003294	AGAP000321	AMIN005469
OG0003295	AGAP000415	AMIN005703
OG0003296	AGAP007924	AMIN006427
OG0003297	AGAP011464	AMIN015984
OG0003298	AGAP010673	AMIN008689
OG0003299	AGAP000750	AMIN005149
OG0003300	AGAP008131	AMIN006144
OG0003301	AGAP004707	AMIN007480
OG0003302	AGAP005244	AMIN011583
OG0003303	AGAP000295	AMIN001978
OG0003304	AGAP000033	AMIN002095
OG0003305	AGAP006905	AMIN007684
OG0003306	AGAP004160	AMIN004195
OG0003307	AGAP001019	AMIN005386
OG0003308	AGAP006758	AMIN010082
OG0003309	AGAP000124	AMIN005089
OG0003310	AGAP000623	AMIN005352
OG0003311	AGAP001144	AMIN016262
OG0003312	AGAP003400	AMIN003875
OG0003313	AGAP028588	AMIN004939
OG0003314	AGAP029674	AMIN000152
OG0003315	AGAP004969	AMIN011461
OG0003316	AGAP004485	AMIN004861
OG0003317	AGAP003085	AMIN003789
OG0003318	AGAP004953	AMIN011448
OG0003319	AGAP008906	AMIN001677
OG0003320	AGAP011837	AMIN004345
OG0003321	AGAP010393	AMIN006591
OG0003322	AGAP011679	AMIN008779
OG0003323	AGAP004670	AMIN000124
OG0003324	AGAP012636, AGAP012437	AMIN001098
OG0003325	AGAP003499	AMIN000895
OG0003326	AGAP001025	AMIN005380
OG0003327	AGAP028418	AMIN004325
OG0003328	AGAP011705	AMIN008756
OG0003329	AGAP004118	AMIN003846
OG0003330	AGAP010891	AMIN009282
OG0003331	AGAP004620	AMIN000044
OG0003332	AGAP012185	AMIN004452
OG0003333	AGAP001978	AMIN003285
OG0003334	AGAP004345	AMIN004744
OG0003335	AGAP002104	AMIN000632
OG0003336	AGAP004733	AMIN007452
OG0003337	AGAP011701	AMIN008761
OG0003338	AGAP011120	AMIN008462
OG0003339	AGAP004106	AMIN003832
OG0003340	AGAP013088	AMIN002976
OG0003341	AGAP006526	AMIN007843
OG0003342	AGAP007509	AMIN010416
OG0003343	AGAP004606	AMIN000023
OG0003344	AGAP000262	AMIN005682
OG0003345	AGAP005601	AMIN010907
OG0003346	AGAP008689	AMIN001321
OG0003347	AGAP004546	AMIN004914
OG0003348	AGAP002455	AMIN002727
OG0003349	AGAP002337	AMIN000209
OG0003350	AGAP028612	AMIN006525
OG0003351	AGAP008774	AMIN001415
OG0003352	AGAP011387	AMIN004487
OG0003353	AGAP004320, AGAP004308	AMIN002981
OG0003354	AGAP010234	AMIN001157
OG0003355	AGAP004563	AMIN004926
OG0003356	AGAP012811	AMIN003848
OG0003357	AGAP006797	AMIN010045
OG0003358	AGAP011333	AMIN004231
OG0003359	AGAP004776	AMIN008114
OG0003360	AGAP003882	AMIN000244
OG0003361	AGAP010180	AMIN007258
OG0003362	AGAP009338	AMIN001768
OG0003363	AGAP010782	AMIN007035
OG0003364	AGAP002829	AMIN000611
OG0003365	AGAP006349	AMIN008013
OG0003366	AGAP002371	AMIN004682
OG0003367	AGAP029681	AMIN002835
OG0003368	AGAP003579	AMIN000183, AMIN000185
OG0003369	AGAP006034	AMIN007535
OG0003370	AGAP001660	AMIN003471
OG0003371	AGAP008979	AMIN009421
OG0003372	AGAP001896	AMIN000461
OG0003373	AGAP010431	AMIN004988
OG0003374	AGAP000266	AMIN005684
OG0003375	AGAP003962	AMIN000306
OG0003376	AGAP000076	AMIN002144
OG0003377	AGAP007238	AMIN010610
OG0003378	AGAP006431	AMIN015747
OG0003379	AGAP000080	AMIN002148, AMIN005045, AMIN002149
OG0003380	AGAP012047	AMIN008227
OG0003381	AGAP003497	AMIN014090
OG0003382	AGAP004841	AMIN011625
OG0003383	AGAP012070	AMIN008244
OG0003384	AGAP000900	AMIN001085
OG0003385	AGAP002951	AMIN003165
OG0003386	AGAP001010	AMIN005394
OG0003387	AGAP005329	AMIN007373
OG0003388	AGAP000380	AMIN005669
OG0003389	AGAP004422	AMIN004805
OG0003390	AGAP000015	AMIN002081
OG0003391	AGAP007549	AMIN010381
OG0003392	AGAP002246	AMIN000158
OG0003393	AGAP003967	AMIN000311
OG0003394	AGAP007105	AMIN011244
OG0003395	AGAP028450	AMIN011195
OG0003396	AGAP006609	AMIN007785
OG0003397	AGAP028396	AMIN011204
OG0003398	AGAP007494	AMIN016031
OG0003401	AGAP000711	AMIN005190
OG0003402	AGAP007698	AMIN010335
OG0003403	AGAP013265	AMIN005237
OG0003404	AGAP004033	AMIN002599
OG0003405	AGAP000702	AMIN005835
OG0003406	AGAP005285	AMIN010766
OG0003407	AGAP000500	AMIN005245
OG0003408	AGAP028605	AMIN015499
OG0003409	AGAP004919	AMIN011415
OG0003410	AGAP029916, AGAP029915	AMIN003715
OG0003411	AGAP000307	AMIN001965
OG0003412	AGAP013096	AMIN002610
OG0003413	AGAP000198	AMIN005406
OG0003414	AGAP002261	AMIN000143
OG0003415	AGAP013398	AMIN000844
OG0003416	AGAP000269	AMIN005687
OG0003417	AGAP000416	AMIN005551
OG0003418	AGAP001021	AMIN005385
OG0003419	AGAP004333	AMIN004730
OG0003420	AGAP000322	AMIN005471
OG0003421	AGAP009867	AMIN009590
OG0003422	AGAP005714	AMIN011019
OG0003423	AGAP006733	AMIN010105
OG0003424	AGAP011702	AMIN008760
OG0003425	AGAP029649	AMIN002087
OG0003426	AGAP012313	AMIN006861
OG0003427	AGAP000859	AMIN002058
OG0003428	AGAP013458	AMIN000705, AMIN000704
OG0003429	AGAP000647, AGAP004851	AMIN011635
OG0003430	AGAP009079	AMIN009623
OG0003431	AGAP007384	AMIN010489
OG0003432	AGAP004423	AMIN004806
OG0003433	AGAP003738	AMIN002953
OG0003434	AGAP010626	AMIN004506
OG0003435	AGAP003401	AMIN003874
OG0003436	AGAP007353	AMIN010518
OG0003437	AGAP009774	AMIN009509
OG0003438	AGAP004870	AMIN011650
OG0003439	AGAP027995	AMIN005007
OG0003440	AGAP006714	AMIN010121
OG0003441	AGAP004186	AMIN016088
OG0003442	AGAP011815	AMIN004318
OG0003443	AGAP001102	AMIN002363
OG0003444	AGAP010924	AMIN009306
OG0003445	AGAP008925	AMIN005891
OG0003446	AGAP004947	AMIN011439
OG0003447	AGAP004703	AMIN007482
OG0003448	AGAP011905	AMIN015627
OG0003449	AGAP029242	AMIN000179
OG0003450	AGAP028477	AMIN002558
OG0003451	AGAP013515	AMIN004557
OG0003452	AGAP028636	AMIN006936
OG0003453	AGAP000762	AMIN005140
OG0003454	AGAP003166	AMIN002766
OG0003455	AGAP001806	AMIN000672
OG0003456	AGAP006475	AMIN007893
OG0003457	AGAP002904	AMIN000725
OG0003458	AGAP001036	AMIN005363
OG0003459	AGAP000586	AMIN003219
OG0003460	AGAP013462	AMIN004163
OG0003461	AGAP007375	AMIN010497
OG0003462	AGAP009798	AMIN009532
OG0003463	AGAP010625	AMIN004508
OG0003464	AGAP010686	AMIN008676
OG0003465	AGAP013195	AMIN000971
OG0003466	AGAP009800	AMIN009535
OG0003467	AGAP010806	AMIN016069
OG0003468	AGAP002322	AMIN004603
OG0003469	AGAP010884	AMIN009275
OG0003470	AGAP001650	AMIN003461
OG0003471	AGAP008198	AMIN015487
OG0003472	AGAP012646, AGAP004597	AMIN000016
OG0003473	AGAP028084, AGAP008510	AMIN001455
OG0003474	AGAP003881	AMIN000242
OG0003475	AGAP029410	AMIN001892
OG0003475	AGAP029420	AMIN001891
OG0003476	AGAP011377	AMIN004497
OG0003481	AGAP011250	AMIN008347, AMIN008345
OG0003483	AGAP007756	AMIN015614
OG0003493	AGAP001460	AMIN002156
OG0003494	AGAP011196	AMIN008383
OG0003494	AGAP010508	AMIN001253
OG0003495	AGAP009349	AMIN001738
OG0003496	AGAP004996	AMIN015533, AMIN015531, AMIN015532
OG0003497	AGAP029084	AMIN004366
OG0003498	AGAP011790	AMIN004293
OG0003499	AGAP028725	AMIN004295
OG0003501	AGAP012581, AGAP010169, AGAP028032	AMIN007246
OG0003503	AGAP027994	AMIN005021
OG0003503	AGAP028094	AMIN005020
OG0003504	AGAP029099	AMIN002785
OG0003505	AGAP006005, AGAP006006	AMIN010933
OG0003506	AGAP006488	AMIN007970
OG0003507	AGAP029226	AMIN007927
OG0003507	AGAP006440, AGAP029154, AGAP029172	AMIN007928
OG0003508	AGAP006563, AGAP028428, AGAP006561, AGAP006558, AGAP006556, AGAP028429, AGAP006557	AMIN007818, AMIN006486
OG0003510	AGAP008282	AMIN015910
OG0003510	AGAP008283	AMIN015914
OG0003516	AGAP003792	AMIN016103
OG0003517	AGAP003265	AMIN000373
OG0003518	AGAP003155	AMIN004625
OG0003519	AGAP004464	AMIN004845
OG0003520	AGAP003826	AMIN003032
OG0003521	AGAP003262	AMIN000376
OG0003522	AGAP002903	AMIN000724
OG0003523	AGAP003825	AMIN003033
OG0003524	AGAP004463	AMIN004844
OG0003525	AGAP003253	AMIN015592
OG0003526	AGAP012714, AGAP004433	AMIN004813
OG0003527	AGAP003266	AMIN000372
OG0003528	AGAP004431	AMIN004812
OG0003529	AGAP003095	AMIN015605
OG0003530	AGAP002920	AMIN016150, AMIN016064
OG0003531	AGAP004461	AMIN004842
OG0003532	AGAP001427	AMIN003241
OG0003533	AGAP002743	AMIN003570
OG0003534	AGAP003824	AMIN003034
OG0003535	AGAP002922	AMIN000743
OG0003536	AGAP004460	AMIN004841
OG0003537	AGAP001655	AMIN003465
OG0003538	AGAP001656	AMIN003466
OG0003539	AGAP002345	AMIN000216
OG0003540	AGAP002474	AMIN002746
OG0003541	AGAP006072	AMIN009912
OG0003542	AGAP006477	AMIN007891
OG0003543	AGAP002324	AMIN004605
OG0003544	AGAP012533, AGAP003328	AMIN002856
OG0003545	AGAP001654	AMIN003464
OG0003546	AGAP004729	AMIN007457
OG0003547	AGAP004684	AMIN006463
OG0003548	AGAP004725	AMIN007461
OG0003549	AGAP004726	AMIN007460
OG0003550	AGAP001056	AMIN006461
OG0003551	AGAP004709	AMIN007477
OG0003552	AGAP011198	AMIN008380
OG0003553	AGAP011203	AMIN008378
OG0003554	AGAP010801	AMIN007016
OG0003555	AGAP004728	AMIN007458
OG0003556	AGAP004708	AMIN007476
OG0003557	AGAP004685	AMIN006464
OG0003558	AGAP010972	AMIN008639
OG0003559	AGAP004743	AMIN007440
OG0003560	AGAP010450	AMIN005005
OG0003561	AGAP001116	AMIN002347
OG0003562	AGAP003203	AMIN002472
OG0003563	AGAP008998	AMIN009440
OG0003564	AGAP000896	AMIN001073
OG0003565	AGAP000252	AMIN005809
OG0003566	AGAP004848	AMIN011632
OG0003567	AGAP000363	AMIN005826
OG0003568	AGAP004843	AMIN011627
OG0003569	AGAP008498	AMIN009834
OG0003570	AGAP004838, AGAP012695	AMIN011626
OG0003571	AGAP004850	AMIN011634
OG0003572	AGAP001727	AMIN003534
OG0003573	AGAP005227	AMIN010724
OG0003574	AGAP000068	AMIN002133
OG0003575	AGAP004844	AMIN011628
OG0003576	AGAP029894	AMIN008674
OG0003577	AGAP010478	AMIN005037
OG0003578	AGAP005681	AMIN010160
OG0003579	AGAP005685	AMIN010155
OG0003580	AGAP012135	AMIN008307
OG0003581	AGAP006670	AMIN011006
OG0003582	AGAP010480	AMIN005039
OG0003583	AGAP011122	AMIN008460
OG0003584	AGAP003861	AMIN004050
OG0003585	AGAP005684	AMIN010156
OG0003586	AGAP010482	AMIN005041
OG0003587	AGAP010479	AMIN005038
