Orthogroup	AgambiaePEST	AfunestusAfunGA1
OG0001998	AGAP000281	AFUN2_013016
OG0002000	AGAP010601	AFUN2_013089
OG0002000	AGAP010602, AGAP010604	AFUN2_005691
OG0002009	AGAP010968	AFUN2_001767, AFUN2_004957, AFUN2_012212
OG0002010	AGAP013373	AFUN2_013191
OG0002011	AGAP029179	AFUN2_003437
OG0002011	AGAP013425	AFUN2_000923
OG0002013	AGAP009111	AFUN2_012712
OG0002013	AGAP009391	AFUN2_014100
OG0002014	AGAP006007, AGAP006008	AFUN2_008768
OG0002014	AGAP006003, AGAP006004	AFUN2_005891
OG0002016	AGAP029868	AFUN2_001871
OG0002016	AGAP010682	AFUN2_011361
OG0002018	AGAP029150, AGAP029182, AGAP029134, AGAP029164	AFUN2_007208
OG0002027	AGAP003346, AGAP012877	AFUN2_009172
OG0002028	AGAP002921	AFUN2_001046
OG0002029	AGAP002919	AFUN2_004317
OG0002030	AGAP013354	AFUN2_012852
OG0002031	AGAP006662	AFUN2_014361
OG0002032	AGAP004459	AFUN2_009284
OG0002033	AGAP028610	AFUN2_011606
OG0002034	AGAP012746, AGAP003514	AFUN2_009590
OG0002035	AGAP003331	AFUN2_003764
OG0002036	AGAP012981, AGAP003200	AFUN2_005934
OG0002037	AGAP004727	AFUN2_010259
OG0002038	AGAP001099	AFUN2_002681
OG0002039	AGAP010449, AGAP010447	AFUN2_012449
OG0002040	AGAP013094	AFUN2_008505
OG0002041	AGAP012481	AFUN2_002134
OG0002042	AGAP010458	AFUN2_010121
OG0002043	AGAP005228	AFUN2_012585
OG0002044	AGAP000069	AFUN2_012791
OG0002045	AGAP000360	AFUN2_004535
OG0002046	AGAP010681	AFUN2_006398
OG0002047	AGAP006671	AFUN2_006752
OG0002048	AGAP012853, AGAP012137	AFUN2_006967
OG0002049	AGAP028154	AFUN2_005410
OG0002050	AGAP006571	AFUN2_009262
OG0002051	AGAP002138	AFUN2_005354
OG0002052	AGAP011085	AFUN2_013828
OG0002053	AGAP006574	AFUN2_003693
OG0002054	AGAP012403	AFUN2_012860
OG0002055	AGAP003550	AFUN2_003231
OG0002056	AGAP013233	AFUN2_014228
OG0002057	AGAP003548	AFUN2_002996
OG0002058	AGAP002085	AFUN2_010573
OG0002059	AGAP004434	AFUN2_008903
OG0002060	AGAP003547	AFUN2_010847
OG0002061	AGAP013167	AFUN2_003438
OG0002062	AGAP002725	AFUN2_005789
OG0002063	AGAP003232	AFUN2_008172
OG0002064	AGAP028415	AFUN2_004758
OG0002065	AGAP011319	AFUN2_008049
OG0002066	AGAP011324	AFUN2_001388
OG0002067	AGAP012751, AGAP001609	AFUN2_001308
OG0002068	AGAP001603	AFUN2_012360
OG0002069	AGAP009733	AFUN2_013536
OG0002070	AGAP011984	AFUN2_013693
OG0002071	AGAP012394, AGAP012395	AFUN2_012681, AFUN2_000832
OG0002072	AGAP004371, AGAP012860	AFUN2_012665
OG0002073	AGAP006657	AFUN2_003920
OG0002074	AGAP006658	AFUN2_004349
OG0002075	AGAP006660	AFUN2_000462
OG0002076	AGAP006659	AFUN2_013726
OG0002077	AGAP011858	AFUN2_012898
OG0002078	AGAP002603	AFUN2_001878
OG0002079	AGAP002601	AFUN2_003274
OG0002080	AGAP013296	AFUN2_008661
OG0002081	AGAP011762	AFUN2_008613
OG0002082	AGAP010928	AFUN2_009457
OG0002083	AGAP012368	AFUN2_011982
OG0002084	AGAP004292	AFUN2_009919
OG0002085	AGAP005761	AFUN2_014707
OG0002086	AGAP011900	AFUN2_004782
OG0002087	AGAP010595	AFUN2_008086
OG0002088	AGAP010558	AFUN2_013562
OG0002089	AGAP010572	AFUN2_011182
OG0002090	AGAP010613, AGAP010612	AFUN2_002895
OG0002091	AGAP005762	AFUN2_012309
OG0002092	AGAP011897	AFUN2_012593
OG0002093	AGAP009822	AFUN2_010593
OG0002094	AGAP028580, AGAP012019	AFUN2_009439
OG0002095	AGAP003294	AFUN2_003664
OG0002096	AGAP005803	AFUN2_006371
OG0002097	AGAP005800	AFUN2_004551
OG0002098	AGAP002021	AFUN2_001646
OG0002099	AGAP002193	AFUN2_005052
OG0002100	AGAP003003	AFUN2_001835
OG0002101	AGAP002672	AFUN2_013257
OG0002102	AGAP029803	AFUN2_003594
OG0002103	AGAP000631	AFUN2_000747
OG0002104	AGAP012251	AFUN2_004925
OG0002105	AGAP009841	AFUN2_001694
OG0002106	AGAP009620	AFUN2_006735
OG0002107	AGAP009619	AFUN2_005676
OG0002108	AGAP008652	AFUN2_006645
OG0002109	AGAP004834	AFUN2_003026
OG0002110	AGAP010204	AFUN2_002017
OG0002111	AGAP009702	AFUN2_008490
OG0002112	AGAP000874	AFUN2_011695
OG0002113	AGAP009004	AFUN2_013602
OG0002114	AGAP006088	AFUN2_004586
OG0002115	AGAP004942	AFUN2_010808
OG0002116	AGAP005606	AFUN2_007460
OG0002117	AGAP005600	AFUN2_010364
OG0002118	AGAP004863	AFUN2_012876
OG0002119	AGAP006115	AFUN2_013502
OG0002120	AGAP000046	AFUN2_006039
OG0002121	AGAP009364, AGAP009376	AFUN2_011526
OG0002122	AGAP012523	AFUN2_001151
OG0002123	AGAP007325	AFUN2_014471
OG0002124	AGAP005141	AFUN2_006552
OG0002125	AGAP009136	AFUN2_001078
OG0002126	AGAP005325	AFUN2_008421
OG0002127	AGAP005111	AFUN2_004444
OG0002128	AGAP007395	AFUN2_012370
OG0002129	AGAP007418	AFUN2_011024
OG0002130	AGAP007400	AFUN2_012589
OG0002131	AGAP007405, AGAP007402	AFUN2_014816
OG0002132	AGAP007399	AFUN2_003743
OG0002133	AGAP007450	AFUN2_007327
OG0002134	AGAP005309, AGAP000633	AFUN2_011988
OG0002135	AGAP008881	AFUN2_006753
OG0002136	AGAP008302	AFUN2_004462
OG0002137	AGAP009930	AFUN2_011716
OG0002138	AGAP007849	AFUN2_009006
OG0002139	AGAP008353	AFUN2_006243
OG0002140	AGAP010209	AFUN2_008983
OG0002141	AGAP008312	AFUN2_013816
OG0002142	AGAP008882	AFUN2_010701
OG0002143	AGAP011562	AFUN2_006388
OG0002144	AGAP011573	AFUN2_006782
OG0002145	AGAP029534	AFUN2_010331
OG0002146	AGAP007586	AFUN2_006521, AFUN2_004631
OG0002149	AGAP007710	AFUN2_012515
OG0002150	AGAP007598	AFUN2_000571
OG0002151	AGAP007618	AFUN2_013355
OG0002152	AGAP007593	AFUN2_008660
OG0002153	AGAP008728	AFUN2_004907
OG0002154	AGAP007809	AFUN2_006929
OG0002155	AGAP005065	AFUN2_003718
OG0002156	AGAP008246, AGAP012477	AFUN2_009613
OG0002157	AGAP006014	AFUN2_013176
OG0002158	AGAP012763, AGAP005056	AFUN2_000837
OG0002159	AGAP005051, AGAP012825	AFUN2_013046
OG0002160	AGAP009019	AFUN2_010876
OG0002161	AGAP008711	AFUN2_002471
OG0002162	AGAP009020	AFUN2_006584
OG0002163	AGAP008359	AFUN2_011162
OG0002164	AGAP008705	AFUN2_005960
OG0002165	AGAP007778	AFUN2_000714
OG0002166	AGAP010210	AFUN2_001494
OG0002167	AGAP010137, AGAP010136	AFUN2_005215
OG0002168	AGAP007781	AFUN2_002666
OG0002169	AGAP007780	AFUN2_001705
OG0002170	AGAP010139	AFUN2_012924
OG0002171	AGAP009834	AFUN2_003187
OG0002172	AGAP010138	AFUN2_011230
OG0002173	AGAP009144	AFUN2_013886
OG0002174	AGAP008985	AFUN2_007413
OG0002175	AGAP009146	AFUN2_010735
OG0002176	AGAP009156	AFUN2_003254
OG0002177	AGAP011523	AFUN2_002492
OG0002178	AGAP011521	AFUN2_011069
OG0002179	AGAP008048	AFUN2_013729
OG0002180	AGAP008064	AFUN2_006817
OG0002181	AGAP008044	AFUN2_005316
OG0002182	AGAP008086	AFUN2_010879
OG0002183	AGAP008084	AFUN2_002696
OG0002184	AGAP003394	AFUN2_003880
OG0002185	AGAP003856	AFUN2_006920
OG0002186	AGAP001430	AFUN2_003349
OG0002187	AGAP003099	AFUN2_008491
OG0002188	AGAP003098	AFUN2_004365
OG0002189	AGAP000622	AFUN2_007320
OG0002190	AGAP009307	AFUN2_003578
OG0002191	AGAP008195	AFUN2_000966
OG0002192	AGAP009306	AFUN2_013609
OG0002193	AGAP029408, AGAP008481	AFUN2_005861
OG0002194	AGAP006446	AFUN2_011152
OG0002195	AGAP005939	AFUN2_011826
OG0002196	AGAP006445	AFUN2_010120
OG0002197	AGAP012425	AFUN2_007596
OG0002198	AGAP010956	AFUN2_010752
OG0002199	AGAP010728	AFUN2_005884
OG0002200	AGAP007145	AFUN2_009296
OG0002201	AGAP005344	AFUN2_007928
OG0002202	AGAP005347	AFUN2_001681
OG0002203	AGAP006945	AFUN2_014402
OG0002204	AGAP000056	AFUN2_005868
OG0002205	AGAP007143	AFUN2_003887
OG0002206	AGAP005346	AFUN2_006443
OG0002207	AGAP009811	AFUN2_008386
OG0002208	AGAP009662	AFUN2_013507
OG0002209	AGAP009685	AFUN2_000413
OG0002210	AGAP008837	AFUN2_011179
OG0002211	AGAP005763	AFUN2_000829
OG0002212	AGAP004384, AGAP012507	AFUN2_012514
OG0002213	AGAP003081	AFUN2_003335
OG0002214	AGAP011412	AFUN2_005284
OG0002215	AGAP000779	AFUN2_008671
OG0002216	AGAP005155	AFUN2_002787
OG0002217	AGAP007168	AFUN2_011488
OG0002218	AGAP007841	AFUN2_010882
OG0002219	AGAP000788	AFUN2_013061
OG0002220	AGAP004068	AFUN2_012225
OG0002221	AGAP001638	AFUN2_008740
OG0002222	AGAP001636	AFUN2_005905
OG0002223	AGAP010471	AFUN2_003030
OG0002224	AGAP002985	AFUN2_010496
OG0002225	AGAP012322	AFUN2_010110
OG0002226	AGAP011797	AFUN2_013045
OG0002227	AGAP004261	AFUN2_004378
OG0002228	AGAP029971	AFUN2_001719
OG0002228	AGAP029972	AFUN2_003051
OG0002229	AGAP012317	AFUN2_008871
OG0002230	AGAP008749	AFUN2_005716
OG0002231	AGAP008738	AFUN2_001882
OG0002232	AGAP001749	AFUN2_011407
OG0002233	AGAP007706	AFUN2_001263
OG0002234	AGAP005578	AFUN2_007424
OG0002235	AGAP004413, AGAP004427	AFUN2_011873
OG0002236	AGAP002605	AFUN2_002742
OG0002237	AGAP002400	AFUN2_011203
OG0002238	AGAP002913	AFUN2_001877
OG0002239	AGAP002908	AFUN2_006182
OG0002240	AGAP001417	AFUN2_004592
OG0002241	AGAP002653	AFUN2_008568
OG0002242	AGAP012819, AGAP004394	AFUN2_007352
OG0002243	AGAP010415	AFUN2_003338
OG0002244	AGAP001043	AFUN2_013033
OG0002245	AGAP029936	AFUN2_002019
OG0002246	AGAP001040	AFUN2_005459
OG0002247	AGAP001745	AFUN2_005932
OG0002248	AGAP013500	AFUN2_004180
OG0002249	AGAP007147	AFUN2_009277
OG0002250	AGAP003466	AFUN2_009150
OG0002251	AGAP003472, AGAP003467	AFUN2_002963
OG0002252	AGAP003465	AFUN2_012187
OG0002253	AGAP011637	AFUN2_013382
OG0002254	AGAP001438	AFUN2_006863
OG0002255	AGAP012837, AGAP004100	AFUN2_013605
OG0002256	AGAP001434	AFUN2_011591
OG0002257	AGAP003367, AGAP012823	AFUN2_014783
OG0002258	AGAP003930	AFUN2_011390
OG0002259	AGAP000819	AFUN2_013200
OG0002260	AGAP000754	AFUN2_000860
OG0002261	AGAP005742	AFUN2_005219
OG0002262	AGAP006413	AFUN2_004155
OG0002263	AGAP006410	AFUN2_008774
OG0002264	AGAP005743	AFUN2_010554
OG0002265	AGAP005343	AFUN2_008854
OG0002266	AGAP000145	AFUN2_011028
OG0002267	AGAP006780	AFUN2_005146
OG0002268	AGAP010557	AFUN2_001639
OG0002269	AGAP010555	AFUN2_004946
OG0002270	AGAP012028	AFUN2_008101
OG0002271	AGAP010575	AFUN2_006491
OG0002272	AGAP010556	AFUN2_006110
OG0002273	AGAP011745	AFUN2_011537
OG0002274	AGAP012690, AGAP012822, AGAP010176	AFUN2_002904
OG0002275	AGAP003405	AFUN2_012320
OG0002276	AGAP010181	AFUN2_002288
OG0002277	AGAP004103	AFUN2_007291
OG0002278	AGAP004107	AFUN2_002292
OG0002279	AGAP004104	AFUN2_012280
OG0002280	AGAP001723	AFUN2_008259
OG0002281	AGAP001716	AFUN2_013087
OG0002282	AGAP005283	AFUN2_013994
OG0002283	AGAP009868	AFUN2_013050, AFUN2_008928
OG0002284	AGAP005290	AFUN2_000894
OG0002285	AGAP009266	AFUN2_003434
OG0002286	AGAP009161	AFUN2_014185
OG0002287	AGAP009163	AFUN2_012983
OG0002288	AGAP009162	AFUN2_008123
OG0002289	AGAP005269	AFUN2_002623
OG0002290	AGAP005281	AFUN2_006870
OG0002291	AGAP009032	AFUN2_001834
OG0002293	AGAP004724	AFUN2_001575
OG0002294	AGAP008149	AFUN2_004962
OG0002295	AGAP008150	AFUN2_013961
OG0002296	AGAP008166	AFUN2_000557
OG0002297	AGAP000714	AFUN2_006651
OG0002298	AGAP001942	AFUN2_004561
OG0002299	AGAP001872	AFUN2_012079
OG0002300	AGAP001939	AFUN2_007228
OG0002301	AGAP001865	AFUN2_010702
OG0002302	AGAP002124	AFUN2_012785
OG0002304	AGAP011842	AFUN2_006715
OG0002305	AGAP029957	AFUN2_009685
OG0002306	AGAP011948	AFUN2_011364
OG0002307	AGAP028630	AFUN2_011618
OG0002308	AGAP007391	AFUN2_003614
OG0002309	AGAP007728	AFUN2_011658
OG0002310	AGAP004758	AFUN2_009606
OG0002311	AGAP001615	AFUN2_012906
OG0002312	AGAP006386	AFUN2_011557
OG0002313	AGAP012887, AGAP012088	AFUN2_014403
OG0002314	AGAP008839	AFUN2_004280
OG0002315	AGAP012119	AFUN2_011435
OG0002316	AGAP012120	AFUN2_010147
OG0002317	AGAP008845	AFUN2_007524
OG0002318	AGAP007740	AFUN2_007398
OG0002319	AGAP008844	AFUN2_008395
OG0002320	AGAP008847	AFUN2_007830
OG0002321	AGAP003571	AFUN2_001679
OG0002322	AGAP003573	AFUN2_003579
OG0002323	AGAP006472	AFUN2_003202
OG0002325	AGAP003050	AFUN2_004674
OG0002326	AGAP001464	AFUN2_013348
OG0002328	AGAP009907	AFUN2_003287
OG0002329	AGAP001468	AFUN2_000420
OG0002330	AGAP006648	AFUN2_003817
OG0002331	AGAP003707	AFUN2_006319
OG0002332	AGAP003424	AFUN2_008937
OG0002333	AGAP003706	AFUN2_013199
OG0002334	AGAP003700	AFUN2_008270
OG0002335	AGAP003705	AFUN2_005187
OG0002336	AGAP013281	AFUN2_004857
OG0002337	AGAP000264	AFUN2_013229
OG0002338	AGAP004736	AFUN2_007181
OG0002339	AGAP010750	AFUN2_014538
OG0002340	AGAP001752	AFUN2_008044
OG0002341	AGAP001757	AFUN2_011752
OG0002342	AGAP001685	AFUN2_009989
OG0002343	AGAP003539	AFUN2_003195
OG0002344	AGAP002779	AFUN2_004380
OG0002345	AGAP012067	AFUN2_000430
OG0002346	AGAP009684	AFUN2_004853
OG0002347	AGAP011832	AFUN2_001287
OG0002348	AGAP003781	AFUN2_003907
OG0002349	AGAP003220	AFUN2_001735
OG0002350	AGAP002970	AFUN2_014511
OG0002351	AGAP003789, AGAP012547	AFUN2_010430
OG0002352	AGAP000834	AFUN2_013235
OG0002353	AGAP000374	AFUN2_008812
OG0002354	AGAP000426	AFUN2_011450
OG0002355	AGAP012346	AFUN2_007423
OG0002356	AGAP003208	AFUN2_009604
OG0002357	AGAP002260	AFUN2_002807
OG0002358	AGAP001560	AFUN2_012258
OG0002359	AGAP003207	AFUN2_014655
OG0002360	AGAP005567	AFUN2_005982
OG0002361	AGAP005895	AFUN2_011065
OG0002362	AGAP007979	AFUN2_009979
OG0002363	AGAP010155, AGAP010156	AFUN2_012209
OG0002364	AGAP004134	AFUN2_002860
OG0002365	AGAP007983	AFUN2_010237
OG0002366	AGAP008723	AFUN2_008717
OG0002367	AGAP001139	AFUN2_001531
OG0002368	AGAP008819	AFUN2_011247
OG0002369	AGAP010406	AFUN2_003279
OG0002370	AGAP012773, AGAP010419	AFUN2_011771
OG0002371	AGAP012281	AFUN2_006911
OG0002372	AGAP003527, AGAP012869	AFUN2_007781
OG0002373	AGAP010552	AFUN2_001167
OG0002374	AGAP010074	AFUN2_002487
OG0002375	AGAP011165	AFUN2_010238
OG0002376	AGAP010590	AFUN2_013290
OG0002377	AGAP011148, AGAP011146	AFUN2_013852
OG0002378	AGAP011164	AFUN2_004068
OG0002380	AGAP011150, AGAP012865, AGAP012770	AFUN2_012687
OG0002381	AGAP011147, AGAP011145	AFUN2_001211
OG0002382	AGAP004723	AFUN2_012088
OG0002383	AGAP001802	AFUN2_008366
OG0002384	AGAP001712	AFUN2_011491
OG0002385	AGAP002114	AFUN2_014252
OG0002386	AGAP009432	AFUN2_001044
OG0002387	AGAP009433	AFUN2_002475
OG0002388	AGAP008640	AFUN2_003970
OG0002389	AGAP009610	AFUN2_005503
OG0002390	AGAP004498	AFUN2_008329
OG0002391	AGAP001396	AFUN2_007801
OG0002392	AGAP004496	AFUN2_006003
OG0002393	AGAP006511	AFUN2_010070
OG0002395	AGAP000868	AFUN2_005575
OG0002396	AGAP003179	AFUN2_008489
OG0002397	AGAP006387	AFUN2_003672
OG0002398	AGAP002654	AFUN2_002259
OG0002399	AGAP003180	AFUN2_011216
OG0002400	AGAP003161	AFUN2_014226
OG0002401	AGAP008536	AFUN2_014245
OG0002402	AGAP028045	AFUN2_006071
OG0002403	AGAP008537	AFUN2_000520
OG0002404	AGAP008766	AFUN2_014424
OG0002405	AGAP009836	AFUN2_009109
OG0002406	AGAP010129	AFUN2_011148
OG0002407	AGAP010123	AFUN2_003487
OG0002408	AGAP010131	AFUN2_011583
OG0002409	AGAP010539	AFUN2_005962
OG0002410	AGAP010534	AFUN2_012490
OG0002411	AGAP010540	AFUN2_005672
OG0002412	AGAP010536	AFUN2_013479
OG0002414	AGAP006599	AFUN2_010638
OG0002415	AGAP004558	AFUN2_002147
OG0002416	AGAP006889	AFUN2_005165
OG0002417	AGAP006435	AFUN2_007672
OG0002418	AGAP009948, AGAP006895	AFUN2_009722
OG0002419	AGAP010051	AFUN2_007412
OG0002420	AGAP010056	AFUN2_004117
OG0002421	AGAP010965, AGAP010963	AFUN2_001497
OG0002422	AGAP028100	AFUN2_013645
OG0002423	AGAP012606, AGAP012632	AFUN2_001176
OG0002424	AGAP008806	AFUN2_007699
OG0002425	AGAP008183	AFUN2_001751
OG0002426	AGAP009969, AGAP009967	AFUN2_013467
OG0002427	AGAP010327	AFUN2_000936
OG0002428	AGAP010966	AFUN2_004900
OG0002429	AGAP028491	AFUN2_006346
OG0002430	AGAP006740	AFUN2_009522
OG0002432	AGAP009125	AFUN2_013741
OG0002433	AGAP029569	AFUN2_005536
OG0002434	AGAP011344	AFUN2_013642
OG0002435	AGAP010339	AFUN2_009270, AFUN2_004582
OG0002436	AGAP011345	AFUN2_013859
OG0002437	AGAP006791	AFUN2_003805
OG0002438	AGAP000908	AFUN2_012663
OG0002439	AGAP006100	AFUN2_006281
OG0002440	AGAP006099	AFUN2_004106
OG0002441	AGAP006373	AFUN2_005378
OG0002442	AGAP010096	AFUN2_008399
OG0002443	AGAP004792	AFUN2_013617
OG0002444	AGAP004773, AGAP004786	AFUN2_008043
OG0002445	AGAP004789, AGAP004791	AFUN2_004801
OG0002446	AGAP007552	AFUN2_012064
OG0002447	AGAP002451	AFUN2_013415
OG0002448	AGAP002449	AFUN2_011767
OG0002449	AGAP009573	AFUN2_011366
OG0002450	AGAP004332	AFUN2_005927
OG0002451	AGAP012748	AFUN2_007550
OG0002452	AGAP003719	AFUN2_012332
OG0002453	AGAP000550	AFUN2_009096
OG0002454	AGAP000348	AFUN2_011225
OG0002455	AGAP010010	AFUN2_012409
OG0002456	AGAP010834	AFUN2_011808
OG0002457	AGAP011316	AFUN2_011051
OG0002458	AGAP011315	AFUN2_008688
OG0002459	AGAP011314	AFUN2_010946
OG0002460	AGAP002634	AFUN2_004345
OG0002461	AGAP002638	AFUN2_009718
OG0002462	AGAP002645	AFUN2_013300
OG0002463	AGAP000066	AFUN2_001608
OG0002464	AGAP029706	AFUN2_005583
OG0002465	AGAP004352	AFUN2_005416
OG0002466	AGAP012565, AGAP010621	AFUN2_002395
OG0002467	AGAP029274	AFUN2_000425
OG0002468	AGAP013220	AFUN2_009570
OG0002469	AGAP001138	AFUN2_002710
OG0002470	AGAP004064	AFUN2_011649
OG0002471	AGAP008938	AFUN2_006458
OG0002472	AGAP008747	AFUN2_002605
OG0002473	AGAP006903	AFUN2_009971
OG0002474	AGAP008133	AFUN2_002514
OG0002475	AGAP013730	AFUN2_002455
OG0002476	AGAP008129	AFUN2_009869
OG0002477	AGAP011162	AFUN2_006180
OG0002478	AGAP012870, AGAP012591	AFUN2_014697
OG0002479	AGAP005960	AFUN2_013249
OG0002480	AGAP010145	AFUN2_003166
OG0002481	AGAP008776	AFUN2_008157
OG0002482	AGAP000278	AFUN2_003678
OG0002483	AGAP002884	AFUN2_011211
OG0002484	AGAP002947	AFUN2_001838
OG0002485	AGAP029655	AFUN2_010826
OG0002486	AGAP002943	AFUN2_009115
OG0002487	AGAP003688, AGAP013274	AFUN2_014299
OG0002488	AGAP010483	AFUN2_007271
OG0002489	AGAP012192	AFUN2_000942
OG0002490	AGAP010843	AFUN2_005092
OG0002491	AGAP010514	AFUN2_002699
OG0002492	AGAP010515	AFUN2_008924
OG0002493	AGAP010373	AFUN2_009866
OG0002494	AGAP010516	AFUN2_009749
OG0002495	AGAP003532	AFUN2_005282
OG0002496	AGAP004189, AGAP004195	AFUN2_004533
OG0002497	AGAP003158, AGAP012859	AFUN2_006434
OG0002498	AGAP002886	AFUN2_009661
OG0002499	AGAP011688	AFUN2_006813
OG0002500	AGAP002038	AFUN2_005818
OG0002501	AGAP002032	AFUN2_004133
OG0002502	AGAP004795	AFUN2_010664
OG0002503	AGAP002030	AFUN2_003203
OG0002504	AGAP012908, AGAP002026	AFUN2_003097
OG0002505	AGAP001995	AFUN2_013623
OG0002506	AGAP003890	AFUN2_011016
OG0002507	AGAP003891	AFUN2_004690
OG0002508	AGAP028138	AFUN2_012745
OG0002509	AGAP003211	AFUN2_008029
OG0002510	AGAP002548	AFUN2_005110
OG0002511	AGAP004194	AFUN2_008222
OG0002512	AGAP002549	AFUN2_008277
OG0002513	AGAP003277	AFUN2_005628
OG0002514	AGAP001700	AFUN2_011726
OG0002515	AGAP004065	AFUN2_012241
OG0002516	AGAP006054	AFUN2_005664
OG0002517	AGAP006056	AFUN2_007221
OG0002518	AGAP006051	AFUN2_009630
OG0002519	AGAP012783, AGAP004268	AFUN2_003731
OG0002520	AGAP001563	AFUN2_010902
OG0002521	AGAP008378	AFUN2_004278
OG0002522	AGAP005235	AFUN2_012949
OG0002523	AGAP005240	AFUN2_010125
OG0002524	AGAP001092	AFUN2_003821
OG0002525	AGAP003185	AFUN2_009480
OG0002526	AGAP005169	AFUN2_014120
OG0002527	AGAP002481	AFUN2_007929
OG0002528	AGAP003187	AFUN2_007868
OG0002529	AGAP002482	AFUN2_004395
OG0002530	AGAP011972	AFUN2_014003
OG0002531	AGAP011026	AFUN2_011188
OG0002532	AGAP028540	AFUN2_014436
OG0002533	AGAP012880, AGAP010984	AFUN2_007995
OG0002534	AGAP011968	AFUN2_008815
OG0002535	AGAP010644	AFUN2_011558
OG0002536	AGAP008275	AFUN2_009091
OG0002537	AGAP006798	AFUN2_002529
OG0002538	AGAP008947	AFUN2_004015
OG0002539	AGAP008230	AFUN2_013756
OG0002540	AGAP008948	AFUN2_004624
OG0002541	AGAP008229	AFUN2_008245
OG0002542	AGAP010491	AFUN2_014755
OG0002543	AGAP010451, AGAP029272	AFUN2_008789
OG0002544	AGAP007929	AFUN2_009477
OG0002545	AGAP009496	AFUN2_007131
OG0002546	AGAP009488	AFUN2_005255
OG0002547	AGAP006036	AFUN2_010435
OG0002548	AGAP006041	AFUN2_004432
OG0002549	AGAP006177	AFUN2_008015
OG0002550	AGAP002966	AFUN2_003522
OG0002551	AGAP006179	AFUN2_008892
OG0002552	AGAP006180	AFUN2_009290
OG0002553	AGAP007886	AFUN2_012815
OG0002554	AGAP011326, AGAP013034	AFUN2_011321
OG0002555	AGAP001222	AFUN2_003777
OG0002556	AGAP029595	AFUN2_013106
OG0002558	AGAP011902	AFUN2_006070
OG0002559	AGAP011909	AFUN2_012625
OG0002560	AGAP011908	AFUN2_001421
OG0002561	AGAP001412	AFUN2_009171
OG0002562	AGAP005422	AFUN2_002131
OG0002563	AGAP005421	AFUN2_009563
OG0002564	AGAP005406	AFUN2_010504
OG0002565	AGAP005414	AFUN2_013980
OG0002566	AGAP012284	AFUN2_011017
OG0002567	AGAP003092	AFUN2_002563
OG0002568	AGAP012282	AFUN2_007404
OG0002569	AGAP012769, AGAP003285	AFUN2_010901
OG0002570	AGAP003922	AFUN2_001937
OG0002571	AGAP000703	AFUN2_000326
OG0002572	AGAP000940	AFUN2_012826
OG0002573	AGAP002519	AFUN2_007854
OG0002574	AGAP012105	AFUN2_008181
OG0002575	AGAP011492	AFUN2_003851
OG0002576	AGAP012103	AFUN2_000718
OG0002577	AGAP007641	AFUN2_004268
OG0002578	AGAP001320	AFUN2_012742
OG0002579	AGAP002454	AFUN2_012085
OG0002580	AGAP001592	AFUN2_002571
OG0002581	AGAP000009	AFUN2_008378
OG0002582	AGAP006793	AFUN2_008203
OG0002583	AGAP001591	AFUN2_006789
OG0002584	AGAP004273	AFUN2_014653
OG0002585	AGAP012691, AGAP004275	AFUN2_003858
OG0002586	AGAP005009	AFUN2_010397
OG0002587	AGAP012375	AFUN2_006823
OG0002588	AGAP011676	AFUN2_013035
OG0002589	AGAP011675	AFUN2_008149
OG0002590	AGAP012373	AFUN2_002729
OG0002591	AGAP003061, AGAP003064	AFUN2_013261
OG0002592	AGAP003687	AFUN2_004156
OG0002593	AGAP007755	AFUN2_003739
OG0002594	AGAP002012	AFUN2_004515
OG0002595	AGAP008199	AFUN2_010775
OG0002596	AGAP002687	AFUN2_004926
OG0002597	AGAP002686	AFUN2_002938
OG0002598	AGAP003660	AFUN2_002924
OG0002599	AGAP029524	AFUN2_011124
OG0002600	AGAP012905, AGAP008105	AFUN2_005005
OG0002601	AGAP009897, AGAP009898	AFUN2_014406
OG0002602	AGAP005987	AFUN2_003161
OG0002603	AGAP004227	AFUN2_002226
OG0002604	AGAP008193	AFUN2_009788
OG0002605	AGAP008497	AFUN2_001076
OG0002606	AGAP008496	AFUN2_001056
OG0002607	AGAP028647	AFUN2_013594
OG0002608	AGAP003023	AFUN2_013244
OG0002609	AGAP001473	AFUN2_006216
OG0002610	AGAP003007, AGAP003006	AFUN2_010180
OG0002611	AGAP004872	AFUN2_001436
OG0002612	AGAP012445	AFUN2_011479
OG0002613	AGAP013053	AFUN2_001574
OG0002614	AGAP002405	AFUN2_006689
OG0002615	AGAP002404	AFUN2_005587
OG0002616	AGAP002408	AFUN2_000333
OG0002617	AGAP002406	AFUN2_001519
OG0002618	AGAP010279	AFUN2_000998
OG0002619	AGAP010278	AFUN2_001465
OG0002620	AGAP010276	AFUN2_013834
OG0002621	AGAP002462	AFUN2_001359
OG0002623	AGAP004401	AFUN2_012587
OG0002624	AGAP001760	AFUN2_012325
OG0002625	AGAP002394	AFUN2_009005
OG0002626	AGAP003508	AFUN2_002252
OG0002627	AGAP007095	AFUN2_005597
OG0002628	AGAP007094	AFUN2_012506
OG0002629	AGAP008910	AFUN2_008437
OG0002630	AGAP008908	AFUN2_002232
OG0002631	AGAP008770	AFUN2_012605
OG0002632	AGAP009045	AFUN2_011579
OG0002633	AGAP009048	AFUN2_001202
OG0002634	AGAP009047	AFUN2_010643
OG0002635	AGAP002351	AFUN2_008026
